Año	Residencia continente código	Residencia continente nombre	Residencia área código	Residencia área nombre	Residencia país código	Residencia país nombre	Inscripción provincia nombre	Inscripción provincia código	Sexo	Personas
2012	4	Asia	07	Asia	408	Emiratos Arabes Unidos	Teruel	44	Mujer	1,0
2012	4	Asia	07	Asia	408	Emiratos Arabes Unidos	Zaragoza	50	Hombre	9,0
2012	4	Asia	07	Asia	408	Emiratos Arabes Unidos	Zaragoza	50	Mujer	13,0
2012	4	Asia	07	Asia	409	Filipinas	Huesca	22	Hombre	1,0
2012	4	Asia	07	Asia	409	Filipinas	Zaragoza	50	Hombre	28,0
2012	4	Asia	07	Asia	409	Filipinas	Zaragoza	50	Mujer	23,0
2012	4	Asia	07	Asia	410	India	Huesca	22	Hombre	3,0
2012	4	Asia	07	Asia	410	India	Huesca	22	Mujer	2,0
2012	4	Asia	07	Asia	410	India	Teruel	44	Hombre	1,0
2012	4	Asia	07	Asia	410	India	Teruel	44	Mujer	2,0
2012	4	Asia	07	Asia	410	India	Zaragoza	50	Hombre	7,0
2012	4	Asia	07	Asia	410	India	Zaragoza	50	Mujer	14,0
2012	4	Asia	07	Asia	411	Indonesia	Zaragoza	50	Hombre	4,0
2012	4	Asia	07	Asia	411	Indonesia	Zaragoza	50	Mujer	3,0
2012	4	Asia	07	Asia	413	Irán	Zaragoza	50	Mujer	1,0
2012	4	Asia	07	Asia	414	Israel	Huesca	22	Hombre	1,0
2012	4	Asia	07	Asia	414	Israel	Huesca	22	Mujer	2,0
2012	4	Asia	07	Asia	414	Israel	Teruel	44	Mujer	2,0
2012	4	Asia	07	Asia	414	Israel	Zaragoza	50	Hombre	20,0
2012	4	Asia	07	Asia	414	Israel	Zaragoza	50	Mujer	20,0
2012	4	Asia	07	Asia	415	Japón	Teruel	44	Hombre	1,0
2012	4	Asia	07	Asia	415	Japón	Teruel	44	Mujer	1,0
2012	4	Asia	07	Asia	415	Japón	Zaragoza	50	Hombre	17,0
2012	4	Asia	07	Asia	415	Japón	Zaragoza	50	Mujer	9,0
2012	4	Asia	07	Asia	416	Jordania	Zaragoza	50	Hombre	33,0
2012	4	Asia	07	Asia	416	Jordania	Zaragoza	50	Mujer	45,0
2012	4	Asia	07	Asia	417	Camboya	Zaragoza	50	Hombre	3,0
2012	4	Asia	07	Asia	417	Camboya	Zaragoza	50	Mujer	1,0
2012	4	Asia	07	Asia	418	Kuwait	Zaragoza	50	Hombre	1,0
2012	4	Asia	07	Asia	418	Kuwait	Zaragoza	50	Mujer	1,0
2012	4	Asia	07	Asia	420	Líbano	Huesca	22	Hombre	1,0
2012	4	Asia	07	Asia	420	Líbano	Huesca	22	Mujer	1,0
2012	4	Asia	07	Asia	420	Líbano	Teruel	44	Hombre	2,0
2012	4	Asia	07	Asia	420	Líbano	Zaragoza	50	Hombre	13,0
2012	4	Asia	07	Asia	420	Líbano	Zaragoza	50	Mujer	15,0
2012	4	Asia	07	Asia	421	Malasia	Zaragoza	50	Hombre	2,0
2012	4	Asia	07	Asia	421	Malasia	Zaragoza	50	Mujer	4,0
2012	4	Asia	07	Asia	425	Omán	Huesca	22	Hombre	1,0
2012	4	Asia	07	Asia	426	Pakistán	Huesca	22	Hombre	1,0
2012	4	Asia	07	Asia	426	Pakistán	Huesca	22	Mujer	1,0
2012	4	Asia	07	Asia	426	Pakistán	Teruel	44	Hombre	4,0
2012	4	Asia	07	Asia	426	Pakistán	Teruel	44	Mujer	3,0
2012	4	Asia	07	Asia	427	Qatar	Zaragoza	50	Hombre	5,0
2012	4	Asia	07	Asia	427	Qatar	Zaragoza	50	Mujer	4,0
2012	4	Asia	07	Asia	430	República de Corea	Huesca	22	Hombre	1,0
2012	4	Asia	07	Asia	430	República de Corea	Zaragoza	50	Hombre	1,0
2012	4	Asia	07	Asia	430	República de Corea	Zaragoza	50	Mujer	2,0
2012	4	Asia	07	Asia	432	Singapur	Huesca	22	Hombre	2,0
2012	4	Asia	07	Asia	432	Singapur	Zaragoza	50	Hombre	1,0
2012	4	Asia	07	Asia	432	Singapur	Zaragoza	50	Mujer	2,0
2012	4	Asia	07	Asia	433	Siria	Huesca	22	Hombre	1,0
2012	4	Asia	07	Asia	433	Siria	Zaragoza	50	Hombre	29,0
2012	4	Asia	07	Asia	433	Siria	Zaragoza	50	Mujer	21,0
2012	4	Asia	07	Asia	435	Tailandia	Huesca	22	Hombre	7,0
2012	4	Asia	07	Asia	435	Tailandia	Huesca	22	Mujer	1,0
2012	4	Asia	07	Asia	435	Tailandia	Zaragoza	50	Hombre	2,0
2012	4	Asia	07	Asia	437	Vietnam	Huesca	22	Hombre	1,0
2012	4	Asia	07	Asia	437	Vietnam	Zaragoza	50	Hombre	1,0
2012	4	Asia	07	Asia	437	Vietnam	Zaragoza	50	Mujer	1,0
2012	4	Asia	07	Asia	438	Taiwan	Huesca	22	Hombre	1,0
2012	4	Asia	07	Asia	438	Taiwan	Zaragoza	50	Hombre	2,0
2012	4	Asia	07	Asia	438	Taiwan	Zaragoza	50	Mujer	1,0
2012	4	Asia	07	Asia	441	Yemen	Zaragoza	50	Hombre	1,0
2012	4	Asia	07	Asia	443	Kazajstan	Huesca	22	Hombre	1,0
2012	4	Asia	07	Asia	443	Kazajstan	Zaragoza	50	Hombre	1,0
2012	5	Oceanía	08	Oceanía	501	Australia	Huesca	22	Hombre	10,0
2012	5	Oceanía	08	Oceanía	501	Australia	Huesca	22	Mujer	14,0
2012	5	Oceanía	08	Oceanía	501	Australia	Teruel	44	Hombre	21,0
2012	5	Oceanía	08	Oceanía	501	Australia	Teruel	44	Mujer	13,0
2012	5	Oceanía	08	Oceanía	501	Australia	Zaragoza	50	Hombre	72,0
2012	5	Oceanía	08	Oceanía	501	Australia	Zaragoza	50	Mujer	81,0
2012	5	Oceanía	08	Oceanía	504	Nueva Zelanda	Teruel	44	Mujer	1,0
2012	5	Oceanía	08	Oceanía	504	Nueva Zelanda	Zaragoza	50	Hombre	5,0
2012	5	Oceanía	08	Oceanía	504	Nueva Zelanda	Zaragoza	50	Mujer	5,0
2012	5	Oceanía	08	Oceanía	505	Papua Nueva Guinea	Teruel	44	Hombre	1,0
2013	1	Europa	01	UE-27	125	Reino Unido	Huesca	22	Hombre	99,0
2013	1	Europa	01	UE-27	125	Reino Unido	Huesca	22	Mujer	147,0
2013	1	Europa	01	UE-27	125	Reino Unido	Teruel	44	Hombre	68,0
2013	1	Europa	01	UE-27	125	Reino Unido	Teruel	44	Mujer	68,0
2013	1	Europa	01	UE-27	125	Reino Unido	Zaragoza	50	Hombre	517,0
2013	1	Europa	01	UE-27	125	Reino Unido	Zaragoza	50	Mujer	600,0
2013	1	Europa	01	UE-27_2007	102	Austria	Huesca	22	Hombre	3,0
2013	1	Europa	01	UE-27_2007	102	Austria	Huesca	22	Mujer	7,0
2013	1	Europa	01	UE-27_2007	102	Austria	Teruel	44	Hombre	5,0
2013	1	Europa	01	UE-27_2007	102	Austria	Teruel	44	Mujer	5,0
2013	1	Europa	01	UE-27_2007	102	Austria	Zaragoza	50	Hombre	40,0
2013	1	Europa	01	UE-27_2007	102	Austria	Zaragoza	50	Mujer	55,0
2013	1	Europa	01	UE-27_2007	103	Bélgica	Huesca	22	Hombre	61,0
2013	1	Europa	01	UE-27_2007	103	Bélgica	Huesca	22	Mujer	44,0
2013	1	Europa	01	UE-27_2007	103	Bélgica	Teruel	44	Hombre	56,0
2013	1	Europa	01	UE-27_2007	103	Bélgica	Teruel	44	Mujer	45,0
2013	1	Europa	01	UE-27_2007	103	Bélgica	Zaragoza	50	Hombre	227,0
2013	1	Europa	01	UE-27_2007	103	Bélgica	Zaragoza	50	Mujer	268,0
2013	1	Europa	01	UE-27_2007	104	Bulgaria	Huesca	22	Hombre	2,0
2013	1	Europa	01	UE-27_2007	104	Bulgaria	Teruel	44	Hombre	2,0
2013	1	Europa	01	UE-27_2007	104	Bulgaria	Zaragoza	50	Mujer	1,0
2013	1	Europa	01	UE-27_2007	106	Chipre	Zaragoza	50	Hombre	1,0
2013	1	Europa	01	UE-27_2007	106	Chipre	Zaragoza	50	Mujer	2,0
2013	1	Europa	01	UE-27_2007	107	Dinamarca	Huesca	22	Hombre	2,0
2013	1	Europa	01	UE-27_2007	107	Dinamarca	Huesca	22	Mujer	5,0
2013	1	Europa	01	UE-27_2007	107	Dinamarca	Teruel	44	Hombre	2,0
2013	1	Europa	01	UE-27_2007	107	Dinamarca	Teruel	44	Mujer	2,0
2013	1	Europa	01	UE-27_2007	107	Dinamarca	Zaragoza	50	Hombre	28,0
2013	1	Europa	01	UE-27_2007	107	Dinamarca	Zaragoza	50	Mujer	27,0
2013	1	Europa	01	UE-27_2007	109	Finlandia	Huesca	22	Hombre	2,0
2013	1	Europa	01	UE-27_2007	109	Finlandia	Huesca	22	Mujer	1,0
2013	1	Europa	01	UE-27_2007	109	Finlandia	Teruel	44	Hombre	5,0
2013	1	Europa	01	UE-27_2007	109	Finlandia	Teruel	44	Mujer	6,0
2013	1	Europa	01	UE-27_2007	109	Finlandia	Zaragoza	50	Hombre	23,0
2013	1	Europa	01	UE-27_2007	109	Finlandia	Zaragoza	50	Mujer	11,0
2013	1	Europa	01	UE-27_2007	110	Francia	Huesca	22	Hombre	1127,0
2013	1	Europa	01	UE-27_2007	110	Francia	Huesca	22	Mujer	1094,0
2013	1	Europa	01	UE-27_2007	110	Francia	Teruel	44	Hombre	688,0
2013	1	Europa	01	UE-27_2007	110	Francia	Teruel	44	Mujer	657,0
2013	1	Europa	01	UE-27_2007	110	Francia	Zaragoza	50	Hombre	1813,0
2013	1	Europa	01	UE-27_2007	110	Francia	Zaragoza	50	Mujer	1946,0
2013	1	Europa	01	UE-27_2007	111	Grecia	Huesca	22	Hombre	4,0
2013	1	Europa	01	UE-27_2007	111	Grecia	Huesca	22	Mujer	4,0
2013	1	Europa	01	UE-27_2007	111	Grecia	Teruel	44	Hombre	1,0
2013	1	Europa	01	UE-27_2007	111	Grecia	Zaragoza	50	Hombre	20,0
2013	1	Europa	01	UE-27_2007	111	Grecia	Zaragoza	50	Mujer	30,0
2013	1	Europa	01	UE-27_2007	112	Hungría	Teruel	44	Hombre	4,0
2013	1	Europa	01	UE-27_2007	112	Hungría	Teruel	44	Mujer	2,0
2013	1	Europa	01	UE-27_2007	112	Hungría	Zaragoza	50	Hombre	5,0
2013	1	Europa	01	UE-27_2007	112	Hungría	Zaragoza	50	Mujer	3,0
2013	1	Europa	01	UE-27_2007	113	Irlanda	Huesca	22	Hombre	12,0
2013	1	Europa	01	UE-27_2007	113	Irlanda	Huesca	22	Mujer	21,0
2013	1	Europa	01	UE-27_2007	113	Irlanda	Teruel	44	Hombre	1,0
2013	1	Europa	01	UE-27_2007	113	Irlanda	Teruel	44	Mujer	3,0
2013	1	Europa	01	UE-27_2007	113	Irlanda	Zaragoza	50	Hombre	41,0
2013	1	Europa	01	UE-27_2007	113	Irlanda	Zaragoza	50	Mujer	52,0
2013	1	Europa	01	UE-27_2007	115	Italia	Huesca	22	Hombre	23,0
2013	1	Europa	01	UE-27_2007	115	Italia	Huesca	22	Mujer	36,0
2013	1	Europa	01	UE-27_2007	115	Italia	Teruel	44	Hombre	13,0
2013	1	Europa	01	UE-27_2007	115	Italia	Teruel	44	Mujer	16,0
2013	1	Europa	01	UE-27_2007	115	Italia	Zaragoza	50	Hombre	120,0
2013	1	Europa	01	UE-27_2007	115	Italia	Zaragoza	50	Mujer	262,0
2013	1	Europa	01	UE-27_2007	117	Luxemburgo	Huesca	22	Hombre	4,0
2013	1	Europa	01	UE-27_2007	117	Luxemburgo	Huesca	22	Mujer	2,0
2013	1	Europa	01	UE-27_2007	117	Luxemburgo	Teruel	44	Hombre	2,0
2013	1	Europa	01	UE-27_2007	117	Luxemburgo	Teruel	44	Mujer	4,0
2013	1	Europa	01	UE-27_2007	117	Luxemburgo	Zaragoza	50	Hombre	27,0
2013	1	Europa	01	UE-27_2007	117	Luxemburgo	Zaragoza	50	Mujer	47,0
2013	1	Europa	01	UE-27_2007	118	Malta	Teruel	44	Hombre	1,0
2013	1	Europa	01	UE-27_2007	118	Malta	Zaragoza	50	Hombre	1,0
2013	1	Europa	01	UE-27_2007	121	Países Bajos	Huesca	22	Hombre	22,0
2013	1	Europa	01	UE-27_2007	121	Países Bajos	Huesca	22	Mujer	45,0
2013	1	Europa	01	UE-27_2007	121	Países Bajos	Teruel	44	Hombre	13,0
2013	1	Europa	01	UE-27_2007	121	Países Bajos	Teruel	44	Mujer	7,0
2013	1	Europa	01	UE-27_2007	121	Países Bajos	Zaragoza	50	Hombre	118,0
2013	1	Europa	01	UE-27_2007	121	Países Bajos	Zaragoza	50	Mujer	158,0
2013	1	Europa	01	UE-27_2007	122	Polonia	Huesca	22	Hombre	5,0
2013	1	Europa	01	UE-27_2007	122	Polonia	Huesca	22	Mujer	7,0
2013	1	Europa	01	UE-27_2007	122	Polonia	Teruel	44	Hombre	1,0
2013	1	Europa	01	UE-27_2007	122	Polonia	Zaragoza	50	Hombre	16,0
2013	1	Europa	01	UE-27_2007	122	Polonia	Zaragoza	50	Mujer	5,0
2013	1	Europa	01	UE-27_2007	123	Portugal	Huesca	22	Hombre	8,0
2013	1	Europa	01	UE-27_2007	123	Portugal	Huesca	22	Mujer	15,0
2013	1	Europa	01	UE-27_2007	123	Portugal	Teruel	44	Hombre	3,0
2013	1	Europa	01	UE-27_2007	123	Portugal	Teruel	44	Mujer	8,0
2013	1	Europa	01	UE-27_2007	123	Portugal	Zaragoza	50	Hombre	60,0
2013	1	Europa	01	UE-27_2007	123	Portugal	Zaragoza	50	Mujer	67,0
2013	1	Europa	01	UE-27_2007	126	Alemania	Huesca	22	Hombre	98,0
2013	1	Europa	01	UE-27_2007	126	Alemania	Huesca	22	Mujer	119,0
2013	1	Europa	01	UE-27_2007	126	Alemania	Teruel	44	Hombre	52,0
2013	1	Europa	01	UE-27_2007	126	Alemania	Teruel	44	Mujer	64,0
2013	1	Europa	01	UE-27_2007	126	Alemania	Zaragoza	50	Hombre	849,0
2013	1	Europa	01	UE-27_2007	126	Alemania	Zaragoza	50	Mujer	895,0
2013	1	Europa	01	UE-27_2007	128	Rumanía	Huesca	22	Hombre	2,0
2013	1	Europa	01	UE-27_2007	128	Rumanía	Zaragoza	50	Hombre	8,0
2013	1	Europa	01	UE-27_2007	128	Rumanía	Zaragoza	50	Mujer	3,0
2013	1	Europa	01	UE-27_2007	131	Suecia	Huesca	22	Hombre	11,0
2013	1	Europa	01	UE-27_2007	131	Suecia	Huesca	22	Mujer	8,0
2013	1	Europa	01	UE-27_2007	131	Suecia	Teruel	44	Hombre	12,0
2013	1	Europa	01	UE-27_2007	131	Suecia	Teruel	44	Mujer	8,0
2013	1	Europa	01	UE-27_2007	131	Suecia	Zaragoza	50	Hombre	48,0
2013	1	Europa	01	UE-27_2007	131	Suecia	Zaragoza	50	Mujer	43,0
2013	1	Europa	01	UE-27_2007	136	Letonia	Teruel	44	Mujer	1,0
2013	1	Europa	01	UE-27_2007	136	Letonia	Zaragoza	50	Hombre	1,0
2013	1	Europa	01	UE-27_2007	142	Lituania	Zaragoza	50	Hombre	3,0
2013	1	Europa	01	UE-27_2007	143	República Checa	Teruel	44	Hombre	1,0
2013	1	Europa	01	UE-27_2007	143	República Checa	Teruel	44	Mujer	5,0
2013	1	Europa	01	UE-27_2007	143	República Checa	Zaragoza	50	Hombre	13,0
2013	1	Europa	01	UE-27_2007	143	República Checa	Zaragoza	50	Mujer	5,0
2013	1	Europa	01	UE-27_2007	144	Eslovaquia	Zaragoza	50	Hombre	3,0
2013	1	Europa	01	UE-27_2007	144	Eslovaquia	Zaragoza	50	Mujer	1,0
2013	1	Europa	01	UE-27_2007	147	Eslovenia	Huesca	22	Hombre	1,0
2013	1	Europa	01	UE-27_2007	147	Eslovenia	Huesca	22	Mujer	2,0
2013	1	Europa	01	UE-27_2007	147	Eslovenia	Zaragoza	50	Hombre	1,0
2013	1	Europa	02	Resto de Europa	101	Albania	Teruel	44	Hombre	1,0
2013	1	Europa	02	Resto de Europa	114	Islandia	Huesca	22	Mujer	1,0
2013	1	Europa	02	Resto de Europa	114	Islandia	Zaragoza	50	Hombre	1,0
2013	1	Europa	02	Resto de Europa	114	Islandia	Zaragoza	50	Mujer	2,0
2013	1	Europa	02	Resto de Europa	120	Noruega	Huesca	22	Hombre	1,0
2013	1	Europa	02	Resto de Europa	120	Noruega	Huesca	22	Mujer	1,0
2013	1	Europa	02	Resto de Europa	120	Noruega	Teruel	44	Hombre	3,0
2013	1	Europa	02	Resto de Europa	120	Noruega	Teruel	44	Mujer	4,0
2013	1	Europa	02	Resto de Europa	120	Noruega	Zaragoza	50	Hombre	13,0
2013	1	Europa	02	Resto de Europa	120	Noruega	Zaragoza	50	Mujer	14,0
2013	1	Europa	02	Resto de Europa	124	Andorra	Huesca	22	Hombre	138,0
2013	1	Europa	02	Resto de Europa	124	Andorra	Huesca	22	Mujer	125,0
2013	1	Europa	02	Resto de Europa	124	Andorra	Teruel	44	Hombre	28,0
2013	1	Europa	02	Resto de Europa	124	Andorra	Teruel	44	Mujer	39,0
2013	1	Europa	02	Resto de Europa	124	Andorra	Zaragoza	50	Hombre	193,0
2013	1	Europa	02	Resto de Europa	124	Andorra	Zaragoza	50	Mujer	184,0
2013	1	Europa	02	Resto de Europa	132	Suiza	Huesca	22	Hombre	46,0
2013	1	Europa	02	Resto de Europa	132	Suiza	Huesca	22	Mujer	66,0
2013	1	Europa	02	Resto de Europa	132	Suiza	Teruel	44	Hombre	46,0
2013	1	Europa	02	Resto de Europa	132	Suiza	Teruel	44	Mujer	65,0
2013	1	Europa	02	Resto de Europa	132	Suiza	Zaragoza	50	Hombre	321,0
2013	1	Europa	02	Resto de Europa	132	Suiza	Zaragoza	50	Mujer	407,0
2013	1	Europa	02	Resto de Europa	135	Ucrania	Huesca	22	Hombre	1,0
2013	1	Europa	02	Resto de Europa	135	Ucrania	Zaragoza	50	Hombre	7,0
2013	1	Europa	02	Resto de Europa	137	Moldova	Huesca	22	Hombre	1,0
2013	1	Europa	02	Resto de Europa	145	Bosnia-Herzegovina	Zaragoza	50	Hombre	2,0
2013	1	Europa	02	Resto de Europa	145	Bosnia-Herzegovina	Zaragoza	50	Mujer	2,0
2013	1	Europa	02	Resto de Europa	146	Croacia	Teruel	44	Hombre	1,0
2013	1	Europa	02	Resto de Europa	146	Croacia	Zaragoza	50	Mujer	3,0
2013	1	Europa	02	Resto de Europa	154	Rusia	Huesca	22	Hombre	5,0
2013	1	Europa	02	Resto de Europa	154	Rusia	Huesca	22	Mujer	8,0
2013	1	Europa	02	Resto de Europa	154	Rusia	Teruel	44	Hombre	1,0
2013	1	Europa	02	Resto de Europa	154	Rusia	Zaragoza	50	Hombre	11,0
2013	1	Europa	02	Resto de Europa	154	Rusia	Zaragoza	50	Mujer	13,0
2013	1	Europa	02	Resto de Europa	157	Serbia	Huesca	22	Mujer	1,0
2013	1	Europa	02	Resto de Europa	157	Serbia	Zaragoza	50	Hombre	4,0
2013	1	Europa	02	Resto de Europa	436	Turquía	Huesca	22	Mujer	1,0
2013	1	Europa	02	Resto de Europa	436	Turquía	Zaragoza	50	Hombre	9,0
2013	1	Europa	02	Resto de Europa	436	Turquía	Zaragoza	50	Mujer	3,0
2013	2	África	03	Magreb	203	Argelia	Huesca	22	Mujer	2,0
2013	2	África	03	Magreb	203	Argelia	Teruel	44	Mujer	1,0
2013	2	África	03	Magreb	203	Argelia	Zaragoza	50	Hombre	3,0
2013	2	África	03	Magreb	203	Argelia	Zaragoza	50	Mujer	1,0
2013	2	África	03	Magreb	228	Marruecos	Huesca	22	Hombre	6,0
2013	2	África	03	Magreb	228	Marruecos	Huesca	22	Mujer	6,0
2013	2	África	03	Magreb	228	Marruecos	Teruel	44	Hombre	6,0
2013	2	África	03	Magreb	228	Marruecos	Teruel	44	Mujer	5,0
2013	2	África	03	Magreb	228	Marruecos	Zaragoza	50	Hombre	37,0
2013	2	África	03	Magreb	228	Marruecos	Zaragoza	50	Mujer	33,0
2013	2	África	03	Magreb	230	Mauritania	Huesca	22	Hombre	2,0
2013	2	África	03	Magreb	230	Mauritania	Zaragoza	50	Hombre	3,0
2013	2	África	03	Magreb	230	Mauritania	Zaragoza	50	Mujer	1,0
2013	2	África	03	Magreb	248	Túnez	Zaragoza	50	Hombre	18,0
2013	2	África	03	Magreb	248	Túnez	Zaragoza	50	Mujer	16,0
2013	2	África	04	Resto de África	202	Angola	Huesca	22	Hombre	1,0
2013	2	África	04	Resto de África	202	Angola	Zaragoza	50	Hombre	5,0
2013	2	África	04	Resto de África	202	Angola	Zaragoza	50	Mujer	3,0
2013	2	África	04	Resto de África	204	Benin	Zaragoza	50	Hombre	1,0
2013	2	África	04	Resto de África	207	Cabo Verde	Zaragoza	50	Hombre	2,0
2013	2	África	04	Resto de África	207	Cabo Verde	Zaragoza	50	Mujer	1,0
2013	2	África	04	Resto de África	208	Camerún	Teruel	44	Hombre	1,0
2013	2	África	04	Resto de África	208	Camerún	Teruel	44	Mujer	1,0
2013	2	África	04	Resto de África	208	Camerún	Zaragoza	50	Hombre	3,0
2013	2	África	04	Resto de África	208	Camerún	Zaragoza	50	Mujer	2,0
2013	2	África	04	Resto de África	211	Costa de Marfil	Huesca	22	Mujer	4,0
2013	2	África	04	Resto de África	211	Costa de Marfil	Zaragoza	50	Hombre	3,0
2013	2	África	04	Resto de África	211	Costa de Marfil	Zaragoza	50	Mujer	3,0
2013	2	África	04	Resto de África	213	Egipto	Zaragoza	50	Hombre	6,0
2013	2	África	04	Resto de África	213	Egipto	Zaragoza	50	Mujer	5,0
2013	2	África	04	Resto de África	214	Etiopía	Huesca	22	Mujer	1,0
2013	2	África	04	Resto de África	214	Etiopía	Zaragoza	50	Hombre	2,0
2013	2	África	04	Resto de África	214	Etiopía	Zaragoza	50	Mujer	2,0
2013	2	África	04	Resto de África	215	Gabón	Zaragoza	50	Hombre	3,0
2013	2	África	04	Resto de África	215	Gabón	Zaragoza	50	Mujer	8,0
2013	2	África	04	Resto de África	216	Gambia	Huesca	22	Hombre	13,0
2013	2	África	04	Resto de África	216	Gambia	Huesca	22	Mujer	5,0
2013	2	África	04	Resto de África	216	Gambia	Zaragoza	50	Hombre	2,0
2013	2	África	04	Resto de África	216	Gambia	Zaragoza	50	Mujer	6,0
2013	2	África	04	Resto de África	217	Ghana	Zaragoza	50	Hombre	3,0
2013	2	África	04	Resto de África	217	Ghana	Zaragoza	50	Mujer	2,0
2013	2	África	04	Resto de África	218	Guinea	Huesca	22	Hombre	1,0
2013	2	África	04	Resto de África	218	Guinea	Huesca	22	Mujer	1,0
2013	2	África	04	Resto de África	219	Guinea Bissau	Zaragoza	50	Hombre	4,0
2013	2	África	04	Resto de África	219	Guinea Bissau	Zaragoza	50	Mujer	2,0
2013	2	África	04	Resto de África	220	Guinea Ecuatorial	Huesca	22	Hombre	5,0
2013	2	África	04	Resto de África	220	Guinea Ecuatorial	Huesca	22	Mujer	1,0
2013	2	África	04	Resto de África	220	Guinea Ecuatorial	Teruel	44	Hombre	2,0
2013	2	África	04	Resto de África	220	Guinea Ecuatorial	Teruel	44	Mujer	2,0
2013	2	África	04	Resto de África	220	Guinea Ecuatorial	Zaragoza	50	Hombre	27,0
2013	2	África	04	Resto de África	220	Guinea Ecuatorial	Zaragoza	50	Mujer	19,0
2013	2	África	04	Resto de África	221	Kenia	Zaragoza	50	Hombre	1,0
2013	2	África	04	Resto de África	221	Kenia	Zaragoza	50	Mujer	3,0
2013	2	África	04	Resto de África	225	Madagascar	Teruel	44	Mujer	1,0
2013	2	África	04	Resto de África	226	Malawi	Zaragoza	50	Hombre	1,0
2013	2	África	04	Resto de África	231	Mozambique	Huesca	22	Mujer	1,0
2013	2	África	04	Resto de África	231	Mozambique	Zaragoza	50	Hombre	3,0
2013	2	África	04	Resto de África	231	Mozambique	Zaragoza	50	Mujer	1,0
2013	2	África	04	Resto de África	232	Namibia	Huesca	22	Hombre	3,0
2013	2	África	04	Resto de África	232	Namibia	Zaragoza	50	Mujer	2,0
2013	2	África	04	Resto de África	233	Níger	Zaragoza	50	Mujer	1,0
2013	2	África	04	Resto de África	234	Nigeria	Huesca	22	Hombre	1,0
2013	2	África	04	Resto de África	234	Nigeria	Teruel	44	Mujer	1,0
2013	2	África	04	Resto de África	236	Sudáfrica	Huesca	22	Hombre	1,0
2013	2	África	04	Resto de África	236	Sudáfrica	Huesca	22	Mujer	1,0
2013	2	África	04	Resto de África	236	Sudáfrica	Teruel	44	Hombre	3,0
2013	2	África	04	Resto de África	236	Sudáfrica	Teruel	44	Mujer	2,0
2013	2	África	04	Resto de África	236	Sudáfrica	Zaragoza	50	Hombre	15,0
2013	2	África	04	Resto de África	236	Sudáfrica	Zaragoza	50	Mujer	20,0
2013	2	África	04	Resto de África	237	Ruanda	Huesca	22	Mujer	1,0
2013	2	África	04	Resto de África	239	Senegal	Huesca	22	Mujer	1,0
2013	2	África	04	Resto de África	239	Senegal	Zaragoza	50	Hombre	25,0
2013	2	África	04	Resto de África	239	Senegal	Zaragoza	50	Mujer	12,0
2013	2	África	04	Resto de África	243	Sudán	Huesca	22	Mujer	1,0
2013	2	África	04	Resto de África	243	Sudán	Zaragoza	50	Hombre	3,0
2013	2	África	04	Resto de África	243	Sudán	Zaragoza	50	Mujer	2,0
2013	2	África	04	Resto de África	245	Tanzania	Zaragoza	50	Hombre	2,0
2013	2	África	04	Resto de África	245	Tanzania	Zaragoza	50	Mujer	2,0
2013	2	África	04	Resto de África	246	Chad	Zaragoza	50	Hombre	1,0
2013	2	África	04	Resto de África	246	Chad	Zaragoza	50	Mujer	1,0
2013	2	África	04	Resto de África	247	Togo	Huesca	22	Hombre	1,0
2013	2	África	04	Resto de África	250	Rep. Democrática del Congo	Huesca	22	Hombre	2,0
2013	2	África	04	Resto de África	250	Rep. Democrática del Congo	Zaragoza	50	Hombre	3,0
2013	2	África	04	Resto de África	250	Rep. Democrática del Congo	Zaragoza	50	Mujer	2,0
2013	2	África	04	Resto de África	252	Zimbabwe	Zaragoza	50	Hombre	1,0
2013	3	América	05	América del Norte	301	Canadá	Huesca	22	Hombre	25,0
2013	3	América	05	América del Norte	301	Canadá	Huesca	22	Mujer	19,0
2013	3	América	05	América del Norte	301	Canadá	Teruel	44	Hombre	70,0
2013	3	América	05	América del Norte	301	Canadá	Teruel	44	Mujer	69,0
2013	3	América	05	América del Norte	301	Canadá	Zaragoza	50	Hombre	143,0
2013	3	América	05	América del Norte	301	Canadá	Zaragoza	50	Mujer	101,0
2013	3	América	05	América del Norte	302	Estados Unidos de América	Huesca	22	Hombre	108,0
2013	3	América	05	América del Norte	302	Estados Unidos de América	Huesca	22	Mujer	131,0
2013	3	América	05	América del Norte	302	Estados Unidos de América	Teruel	44	Hombre	59,0
2013	3	América	05	América del Norte	302	Estados Unidos de América	Teruel	44	Mujer	61,0
2013	3	América	05	América del Norte	302	Estados Unidos de América	Zaragoza	50	Hombre	622,0
2013	3	América	05	América del Norte	302	Estados Unidos de América	Zaragoza	50	Mujer	961,0
2013	3	América	06	Resto de América	303	México	Huesca	22	Hombre	143,0
2013	3	América	06	Resto de América	303	México	Huesca	22	Mujer	145,0
2013	3	América	06	Resto de América	303	México	Teruel	44	Hombre	64,0
2013	3	América	06	Resto de América	303	México	Teruel	44	Mujer	52,0
2013	3	América	06	Resto de América	303	México	Zaragoza	50	Hombre	491,0
2013	3	América	06	Resto de América	303	México	Zaragoza	50	Mujer	502,0
2013	3	América	06	Resto de América	313	Belice	Zaragoza	50	Mujer	1,0
2013	3	América	06	Resto de América	314	Costa Rica	Huesca	22	Hombre	13,0
2013	3	América	06	Resto de América	314	Costa Rica	Huesca	22	Mujer	10,0
