Año	Nº Accidentes	Grupo	Descripción Ocupación	Sexo	Código	Municipio
2013,0	2	1	Directores y gerentes	Hombres	50272	Utebo
2013,0	8	1	Directores y gerentes	Hombres	50297	Zaragoza
2013,0	1	1	Directores y gerentes	Mujeres	50272	Utebo
2013,0	11	1	Directores y gerentes	Mujeres	50297	Zaragoza
2013,0	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	22048	Barbastro
2013,0	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	22061	Binéfar
2013,0	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	22112	Fraga
2013,0	6	2	Técnicos y profesionales científicos e intelectuales	Hombres	22125	Huesca
2013,0	2	2	Técnicos y profesionales científicos e intelectuales	Hombres	22130	Jaca
2013,0	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	22158	Monzón
2013,0	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	22199	Sabiñánigo
2013,0	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	44025	Andorra
2013,0	5	2	Técnicos y profesionales científicos e intelectuales	Hombres	44216	Teruel
2013,0	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	50067	Calatayud
2013,0	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	50089	Cuarte de Huerva
2013,0	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	50095	Ejea de los Caballeros
2013,0	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	50251	Tarazona
2013,0	2	2	Técnicos y profesionales científicos e intelectuales	Hombres	50272	Utebo
2013,0	74	2	Técnicos y profesionales científicos e intelectuales	Hombres	50297	Zaragoza
2013,0	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	50298	Zuera
2013,0	3	2	Técnicos y profesionales científicos e intelectuales	Mujeres	22048	Barbastro
2013,0	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	22061	Binéfar
2013,0	2	2	Técnicos y profesionales científicos e intelectuales	Mujeres	22112	Fraga
2013,0	25	2	Técnicos y profesionales científicos e intelectuales	Mujeres	22125	Huesca
2013,0	6	2	Técnicos y profesionales científicos e intelectuales	Mujeres	22130	Jaca
2013,0	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	22199	Sabiñánigo
2013,0	2	2	Técnicos y profesionales científicos e intelectuales	Mujeres	44013	Alcañiz
2013,0	9	2	Técnicos y profesionales científicos e intelectuales	Mujeres	44216	Teruel
2013,0	2	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50008	Alagón
2013,0	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50025	Almunia de Doña Godina (La)
2013,0	4	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50067	Calatayud
2013,0	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50095	Ejea de los Caballeros
2013,0	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50163	María de Huerva
2013,0	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50219	Puebla de Alfindén (La)
2013,0	3	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50251	Tarazona
2013,0	4	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50272	Utebo
2013,0	148	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50297	Zaragoza
2013,0	4	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50298	Zuera
2013,0	1	3	Técnicos; profesionales de apoyo	Hombres	22048	Barbastro
2013,0	2	3	Técnicos; profesionales de apoyo	Hombres	22061	Binéfar
2013,0	7	3	Técnicos; profesionales de apoyo	Hombres	22112	Fraga
2013,0	22	3	Técnicos; profesionales de apoyo	Hombres	22125	Huesca
2013,0	7	3	Técnicos; profesionales de apoyo	Hombres	22130	Jaca
2013,0	1	3	Técnicos; profesionales de apoyo	Hombres	22158	Monzón
2013,0	2	3	Técnicos; profesionales de apoyo	Hombres	22199	Sabiñánigo
2013,0	5	3	Técnicos; profesionales de apoyo	Hombres	44216	Teruel
2013,0	1	3	Técnicos; profesionales de apoyo	Hombres	50008	Alagón
2013,0	2	3	Técnicos; profesionales de apoyo	Hombres	50025	Almunia de Doña Godina (La)
2013,0	5	3	Técnicos; profesionales de apoyo	Hombres	50089	Cuarte de Huerva
2013,0	2	3	Técnicos; profesionales de apoyo	Hombres	50095	Ejea de los Caballeros
2013,0	6	3	Técnicos; profesionales de apoyo	Hombres	50182	Muela (La)
2013,0	1	3	Técnicos; profesionales de apoyo	Hombres	50219	Puebla de Alfindén (La)
2013,0	1	3	Técnicos; profesionales de apoyo	Hombres	50252	Tauste
2013,0	2	3	Técnicos; profesionales de apoyo	Hombres	50272	Utebo
2013,0	146	3	Técnicos; profesionales de apoyo	Hombres	50297	Zaragoza
2013,0	5	3	Técnicos; profesionales de apoyo	Hombres	50298	Zuera
2013,0	3	3	Técnicos; profesionales de apoyo	Mujeres	22048	Barbastro
2013,0	6	3	Técnicos; profesionales de apoyo	Mujeres	22125	Huesca
2013,0	2	3	Técnicos; profesionales de apoyo	Mujeres	22130	Jaca
2013,0	1	3	Técnicos; profesionales de apoyo	Mujeres	22158	Monzón
2013,0	1	3	Técnicos; profesionales de apoyo	Mujeres	44025	Andorra
2013,0	3	3	Técnicos; profesionales de apoyo	Mujeres	44216	Teruel
2013,0	1	3	Técnicos; profesionales de apoyo	Mujeres	50008	Alagón
2013,0	2	3	Técnicos; profesionales de apoyo	Mujeres	50067	Calatayud
2013,0	1	3	Técnicos; profesionales de apoyo	Mujeres	50095	Ejea de los Caballeros
2013,0	1	3	Técnicos; profesionales de apoyo	Mujeres	50182	Muela (La)
2013,0	67	3	Técnicos; profesionales de apoyo	Mujeres	50297	Zaragoza
2013,0	1	3	Técnicos; profesionales de apoyo	Mujeres	50298	Zuera
2013,0	2	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	22048	Barbastro
2013,0	8	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	22125	Huesca
2013,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	22158	Monzón
2013,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	44013	Alcañiz
2013,0	4	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	44216	Teruel
2013,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	50067	Calatayud
2013,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	50089	Cuarte de Huerva
2013,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	50095	Ejea de los Caballeros
2013,0	3	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	50182	Muela (La)
2013,0	2	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	50219	Puebla de Alfindén (La)
2013,0	67	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	50297	Zaragoza
2013,0	2	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	22112	Fraga
2013,0	13	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	22125	Huesca
2013,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	22130	Jaca
2013,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	22158	Monzón
2013,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	22199	Sabiñánigo
2013,0	2	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	44013	Alcañiz
2013,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	44025	Andorra
2013,0	9	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	44216	Teruel
2013,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	50008	Alagón
2013,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	50025	Almunia de Doña Godina (La)
2013,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	50067	Calatayud
2013,0	2	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	50089	Cuarte de Huerva
2013,0	2	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	50095	Ejea de los Caballeros
2013,0	2	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	50219	Puebla de Alfindén (La)
2013,0	2	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	50251	Tarazona
2013,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	50272	Utebo
2013,0	127	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	50297	Zaragoza
2013,0	20	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	22048	Barbastro
2013,0	4	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	22061	Binéfar
2013,0	4	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	22112	Fraga
2013,0	33	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	22125	Huesca
2013,0	20	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	22130	Jaca
2013,0	8	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	22158	Monzón
2013,0	4	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	22199	Sabiñánigo
2013,0	6	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	44013	Alcañiz
2013,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	44025	Andorra
2013,0	27	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	44216	Teruel
2013,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	50008	Alagón
2013,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	50025	Almunia de Doña Godina (La)
2013,0	12	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	50067	Calatayud
2013,0	4	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	50074	Caspe
2013,0	8	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	50089	Cuarte de Huerva
2013,0	3	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	50095	Ejea de los Caballeros
2013,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	50163	María de Huerva
2013,0	3	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	50182	Muela (La)
2013,0	2	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	50219	Puebla de Alfindén (La)
2013,0	2	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	50252	Tauste
2013,0	13	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	50272	Utebo
2013,0	485	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	50297	Zaragoza
2013,0	2	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	50298	Zuera
2013,0	20	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	22048	Barbastro
2013,0	9	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	22061	Binéfar
2013,0	11	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	22112	Fraga
2013,0	84	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	22125	Huesca
2013,0	18	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	22130	Jaca
2013,0	23	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	22158	Monzón
2013,0	5	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	22199	Sabiñánigo
2013,0	15	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	44013	Alcañiz
2013,0	8	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	44025	Andorra
2013,0	60	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	44216	Teruel
2013,0	9	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	50008	Alagón
2013,0	7	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	50025	Almunia de Doña Godina (La)
2013,0	24	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	50067	Calatayud
2013,0	3	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	50074	Caspe
2013,0	12	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	50089	Cuarte de Huerva
2013,0	6	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	50095	Ejea de los Caballeros
2013,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	50163	María de Huerva
2013,0	3	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	50182	Muela (La)
2013,0	3	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	50219	Puebla de Alfindén (La)
2013,0	8	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	50251	Tarazona
2013,0	2	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	50252	Tauste
2013,0	16	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	50272	Utebo
2013,0	917	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	50297	Zaragoza
2013,0	3	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	50298	Zuera
2013,0	5	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	22048	Barbastro
2013,0	2	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	22061	Binéfar
2013,0	9	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	22112	Fraga
2013,0	12	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	22125	Huesca
2013,0	4	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	22130	Jaca
2013,0	9	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	22158	Monzón
2013,0	4	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	44013	Alcañiz
2013,0	1	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	44025	Andorra
2013,0	30	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	44216	Teruel
2013,0	4	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	50025	Almunia de Doña Godina (La)
2013,0	2	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	50067	Calatayud
2013,0	1	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	50074	Caspe
2013,0	5	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	50089	Cuarte de Huerva
2013,0	17	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	50095	Ejea de los Caballeros
2013,0	3	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	50182	Muela (La)
2013,0	1	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	50219	Puebla de Alfindén (La)
2013,0	7	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	50251	Tarazona
2013,0	11	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	50252	Tauste
2013,0	2	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	50272	Utebo
2013,0	45	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	50297	Zaragoza
2013,0	1	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	22112	Fraga
2013,0	2	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	22125	Huesca
2013,0	1	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	22130	Jaca
2013,0	1	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	44013	Alcañiz
2013,0	1	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	44216	Teruel
2013,0	1	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	50095	Ejea de los Caballeros
2013,0	1	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	50182	Muela (La)
2013,0	3	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	50252	Tauste
2013,0	1	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	50272	Utebo
2013,0	5	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	50297	Zaragoza
2013,0	28	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	22048	Barbastro
2013,0	60	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	22061	Binéfar
2013,0	40	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	22112	Fraga
2013,0	116	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	22125	Huesca
2013,0	26	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	22130	Jaca
2013,0	64	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	22158	Monzón
2013,0	12	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	22199	Sabiñánigo
2013,0	36	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	44013	Alcañiz
2013,0	3	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	44025	Andorra
2013,0	74	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	44216	Teruel
2013,0	7	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	50008	Alagón
2013,0	11	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	50025	Almunia de Doña Godina (La)
2013,0	28	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	50067	Calatayud
2013,0	20	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	50074	Caspe
2013,0	59	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	50089	Cuarte de Huerva
2013,0	40	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	50095	Ejea de los Caballeros
2013,0	3	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	50163	María de Huerva
2013,0	37	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	50182	Muela (La)
2013,0	69	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	50219	Puebla de Alfindén (La)
2013,0	9	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	50251	Tarazona
2013,0	16	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	50252	Tauste
2013,0	48	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	50272	Utebo
2013,0	924	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	50297	Zaragoza
2013,0	41	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	50298	Zuera
2013,0	4	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	22048	Barbastro
2013,0	3	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	22061	Binéfar
2013,0	3	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	22112	Fraga
2013,0	2	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	22125	Huesca
2013,0	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	22158	Monzón
2013,0	3	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	44013	Alcañiz
2013,0	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	44025	Andorra
2013,0	2	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	44216	Teruel
2013,0	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	50008	Alagón
2013,0	4	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	50025	Almunia de Doña Godina (La)
2013,0	15	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	50067	Calatayud
2013,0	2	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	50089	Cuarte de Huerva
2013,0	4	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	50095	Ejea de los Caballeros
2013,0	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	50163	María de Huerva
2013,0	2	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	50182	Muela (La)
2013,0	2	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	50219	Puebla de Alfindén (La)
2013,0	3	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	50252	Tauste
2013,0	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	50272	Utebo
2013,0	55	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	50297	Zaragoza
2013,0	2	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	50298	Zuera
2013,0	20	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	22048	Barbastro
2013,0	14	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	22061	Binéfar
2013,0	29	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	22112	Fraga
2013,0	49	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	22125	Huesca
2013,0	11	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	22130	Jaca
2013,0	49	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	22158	Monzón
2013,0	6	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	22199	Sabiñánigo
2013,0	29	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	44013	Alcañiz
2013,0	9	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	44025	Andorra
2013,0	34	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	44216	Teruel
2013,0	11	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50008	Alagón
2013,0	6	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50025	Almunia de Doña Godina (La)
2013,0	20	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50067	Calatayud
2013,0	9	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50074	Caspe
2013,0	33	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50089	Cuarte de Huerva
2013,0	26	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50095	Ejea de los Caballeros
2013,0	2	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50163	María de Huerva
2013,0	25	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50182	Muela (La)
2013,0	33	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50219	Puebla de Alfindén (La)
2013,0	8	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50251	Tarazona
2013,0	6	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50252	Tauste
2013,0	22	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50272	Utebo
2013,0	745	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50297	Zaragoza
2013,0	16	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50298	Zuera
2013,0	2	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	22125	Huesca
2013,0	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	22130	Jaca
2013,0	2	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	22158	Monzón
2013,0	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	22199	Sabiñánigo
2013,0	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	44013	Alcañiz
2013,0	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50008	Alagón
2013,0	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50025	Almunia de Doña Godina (La)
2013,0	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50074	Caspe
2013,0	3	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50089	Cuarte de Huerva
2013,0	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50095	Ejea de los Caballeros
2013,0	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50182	Muela (La)
2013,0	2	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50219	Puebla de Alfindén (La)
2013,0	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50251	Tarazona
2013,0	9	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50252	Tauste
2013,0	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50272	Utebo
2013,0	68	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50297	Zaragoza
2013,0	15	9	Ocupaciones elementales	Hombres	22048	Barbastro
2013,0	9	9	Ocupaciones elementales	Hombres	22061	Binéfar
2013,0	48	9	Ocupaciones elementales	Hombres	22112	Fraga
2013,0	60	9	Ocupaciones elementales	Hombres	22125	Huesca
2013,0	12	9	Ocupaciones elementales	Hombres	22130	Jaca
2013,0	27	9	Ocupaciones elementales	Hombres	22158	Monzón
2013,0	6	9	Ocupaciones elementales	Hombres	22199	Sabiñánigo
2013,0	25	9	Ocupaciones elementales	Hombres	44013	Alcañiz
2013,0	7	9	Ocupaciones elementales	Hombres	44025	Andorra
2013,0	68	9	Ocupaciones elementales	Hombres	44216	Teruel
2013,0	14	9	Ocupaciones elementales	Hombres	50008	Alagón
2013,0	23	9	Ocupaciones elementales	Hombres	50025	Almunia de Doña Godina (La)
2013,0	25	9	Ocupaciones elementales	Hombres	50067	Calatayud
