Municipio código	Municipio nombre	Año	Votos	Siglas
44193	Puertomingalvo	2016	0,0	EB
44193	Puertomingalvo	2016	0,0	RECORTES CERO-GRUPO VERDE
44193	Puertomingalvo	2016	0,0	INDEPENDIENTES-FIA
44193	Puertomingalvo	2016	0,0	PCPE
44193	Puertomingalvo	2016	0,0	MAS
44193	Puertomingalvo	2016	0,0	FE de las JONS
44193	Puertomingalvo	2016	0,0	UDT
44193	Puertomingalvo	2019	0,0	M PAÍS-CHA-EQUO
44193	Puertomingalvo	2019	0,0	EB
44193	Puertomingalvo	2019	0,0	MAS
44193	Puertomingalvo	2019	0,0	CHA
44193	Puertomingalvo	2019	0,0	RECORTES CERO-GV
44193	Puertomingalvo	2019	0,0	PUM+J
44193	Puertomingalvo	2019	0,0	TA
44193	Puertomingalvo	2019	0,0	PCPE
44193	Puertomingalvo	2019	0,0	PYL
44193	Puertomingalvo	2019	0,0	FIA
44193	Puertomingalvo	2019	0,0	PCTE
44193	Puertomingalvo	2019	0,0	AUNACV
44193	Puertomingalvo	2019	0,0	UDT
44194	Ráfales	2008	0,0	LV
44194	Ráfales	2008	0,0	C's
44194	Ráfales	2008	0,0	PACMA
44194	Ráfales	2008	0,0	PUM+J
44194	Ráfales	2008	0,0	pCUA
44194	Ráfales	2008	0,0	PSD-FIA
44194	Ráfales	2008	0,0	TA
44194	Ráfales	2008	0,0	FE de las JONS
44194	Ráfales	2008	0,0	PFyV
44194	Ráfales	2008	0,0	DN
44194	Ráfales	2008	0,0	POSI
44194	Ráfales	2008	0,0	AuN
44194	Ráfales	2008	0,0	FRENTE
44194	Ráfales	2008	0,0	AES
44194	Ráfales	2008	0,0	FA
44194	Ráfales	2008	0,0	PH
44194	Ráfales	2008	0,0	MCE
44194	Ráfales	2008	0,0	CTC
44194	Ráfales	2008	0,0	PCPE
44194	Ráfales	2011	0,0	EQUO
44194	Ráfales	2011	0,0	PACMA
44194	Ráfales	2011	0,0	PCPE
44194	Ráfales	2011	0,0	DeC
44194	Ráfales	2011	0,0	PH
44194	Ráfales	2011	0,0	P-LIB
44194	Ráfales	2011	0,0	SXT
44194	Ráfales	2015	0,0	PACMA
44194	Ráfales	2015	0,0	RECORTES CERO-GRUPO VERDE
44194	Ráfales	2015	0,0	PCPE
44194	Ráfales	2016	0,0	PACMA
44194	Ráfales	2016	0,0	EB
44194	Ráfales	2016	0,0	RECORTES CERO-GRUPO VERDE
44194	Ráfales	2016	0,0	INDEPENDIENTES-FIA
44194	Ráfales	2016	0,0	PCPE
44194	Ráfales	2016	0,0	MAS
44194	Ráfales	2016	0,0	FE de las JONS
44194	Ráfales	2016	0,0	UDT
44194	Ráfales	2019	0,0	M PAÍS-CHA-EQUO
44194	Ráfales	2019	0,0	EB
44194	Ráfales	2019	0,0	CHA
44194	Ráfales	2019	0,0	MAS
44194	Ráfales	2019	0,0	RECORTES CERO-GV
44194	Ráfales	2019	0,0	PUM+J
44194	Ráfales	2019	0,0	PCPE
44194	Ráfales	2019	0,0	TA
44194	Ráfales	2019	0,0	FIA
44194	Ráfales	2019	0,0	PYL
44194	Ráfales	2019	0,0	PCTE
44194	Ráfales	2019	0,0	AUNACV
44194	Ráfales	2019	0,0	UDT
44195	Rillo	2008	0,0	C's
44195	Rillo	2008	0,0	PACMA
44195	Rillo	2008	0,0	PUM+J
44195	Rillo	2008	0,0	pCUA
44195	Rillo	2008	0,0	PSD-FIA
44195	Rillo	2008	0,0	TA
44195	Rillo	2008	0,0	FE de las JONS
44195	Rillo	2008	0,0	PFyV
44195	Rillo	2008	0,0	DN
44195	Rillo	2008	0,0	POSI
44195	Rillo	2008	0,0	FRENTE
44195	Rillo	2008	0,0	AES
44195	Rillo	2008	0,0	FA
44195	Rillo	2008	0,0	PH
44195	Rillo	2008	0,0	MCE
44195	Rillo	2008	0,0	CTC
44195	Rillo	2008	0,0	PCPE
44195	Rillo	2011	0,0	EQUO
44195	Rillo	2011	0,0	PCPE
44195	Rillo	2011	0,0	PUM+J
44195	Rillo	2011	0,0	UCE
44195	Rillo	2011	0,0	DeC
44195	Rillo	2011	0,0	PH
44195	Rillo	2011	0,0	P-LIB
44195	Rillo	2011	0,0	SXT
44195	Rillo	2015	0,0	RECORTES CERO-GRUPO VERDE
44195	Rillo	2016	0,0	EB
44195	Rillo	2016	0,0	RECORTES CERO-GRUPO VERDE
44195	Rillo	2016	0,0	INDEPENDIENTES-FIA
44195	Rillo	2016	0,0	PCPE
44195	Rillo	2016	0,0	MAS
44195	Rillo	2016	0,0	FE de las JONS
44195	Rillo	2016	0,0	UDT
44195	Rillo	2019	0,0	M PAÍS-CHA-EQUO
44195	Rillo	2019	0,0	EB
44195	Rillo	2019	0,0	MAS
44195	Rillo	2019	0,0	CHA
44195	Rillo	2019	0,0	RECORTES CERO-GV
44195	Rillo	2019	0,0	PUM+J
44195	Rillo	2019	0,0	PCPE
44195	Rillo	2019	0,0	TA
44195	Rillo	2019	0,0	FIA
44195	Rillo	2019	0,0	PYL
44195	Rillo	2019	0,0	PCTE
44195	Rillo	2019	0,0	UDT
44195	Rillo	2019	0,0	AUNACV
44196	Riodeva	2008	0,0	IU
44196	Riodeva	2008	0,0	LV
44196	Riodeva	2008	0,0	C's
44196	Riodeva	2008	0,0	PACMA
44196	Riodeva	2008	0,0	PUM+J
44196	Riodeva	2008	0,0	pCUA
44196	Riodeva	2008	0,0	PSD-FIA
44196	Riodeva	2008	0,0	TA
44196	Riodeva	2008	0,0	FE de las JONS
44196	Riodeva	2008	0,0	PFyV
44196	Riodeva	2008	0,0	DN
44196	Riodeva	2008	0,0	POSI
44196	Riodeva	2008	0,0	AuN
44196	Riodeva	2008	0,0	FRENTE
44196	Riodeva	2008	0,0	AES
44196	Riodeva	2008	0,0	FA
44196	Riodeva	2008	0,0	PH
44196	Riodeva	2008	0,0	MCE
44196	Riodeva	2008	0,0	CTC
44196	Riodeva	2008	0,0	PCPE
44196	Riodeva	2011	0,0	EQUO
44196	Riodeva	2011	0,0	PACMA
44196	Riodeva	2011	0,0	Eb
44196	Riodeva	2011	0,0	PCPE
44196	Riodeva	2011	0,0	PUM+J
44196	Riodeva	2011	0,0	UCE
44196	Riodeva	2011	0,0	DeC
44196	Riodeva	2011	0,0	PH
44196	Riodeva	2011	0,0	P-LIB
44196	Riodeva	2011	0,0	SXT
44196	Riodeva	2015	0,0	EB
44196	Riodeva	2015	0,0	PACMA
44196	Riodeva	2015	0,0	UPYD
44196	Riodeva	2015	0,0	RECORTES CERO-GRUPO VERDE
44196	Riodeva	2015	0,0	PCPE
44196	Riodeva	2016	0,0	RECORTES CERO-GRUPO VERDE
44196	Riodeva	2016	0,0	INDEPENDIENTES-FIA
44196	Riodeva	2016	0,0	PCPE
44196	Riodeva	2016	0,0	MAS
44196	Riodeva	2019	0,0	M PAÍS-CHA-EQUO
44196	Riodeva	2019	0,0	PACMA
44196	Riodeva	2019	0,0	EB
44196	Riodeva	2019	0,0	CHA
44196	Riodeva	2019	0,0	MAS
44196	Riodeva	2019	0,0	RECORTES CERO-GV
44196	Riodeva	2019	0,0	PUM+J
44196	Riodeva	2019	0,0	TA
44196	Riodeva	2019	0,0	PCPE
44196	Riodeva	2019	0,0	PYL
44196	Riodeva	2019	0,0	FIA
44196	Riodeva	2019	0,0	PCTE
44196	Riodeva	2019	0,0	UDT
44196	Riodeva	2019	0,0	AUNACV
44197	Ródenas	2008	0,0	LV
44197	Ródenas	2008	0,0	C's
44197	Ródenas	2008	0,0	PACMA
44197	Ródenas	2008	0,0	PUM+J
44197	Ródenas	2008	0,0	pCUA
44197	Ródenas	2008	0,0	PSD-FIA
44197	Ródenas	2008	0,0	TA
44197	Ródenas	2008	0,0	FE de las JONS
44197	Ródenas	2008	0,0	PFyV
44197	Ródenas	2008	0,0	DN
44197	Ródenas	2008	0,0	POSI
44197	Ródenas	2008	0,0	AuN
44197	Ródenas	2008	0,0	FRENTE
44197	Ródenas	2008	0,0	AES
44197	Ródenas	2008	0,0	FA
44197	Ródenas	2008	0,0	PH
44197	Ródenas	2008	0,0	MCE
44197	Ródenas	2008	0,0	CTC
44197	Ródenas	2008	0,0	PCPE
44197	Ródenas	2011	0,0	UPyD
44197	Ródenas	2011	0,0	EQUO
44197	Ródenas	2011	0,0	PACMA
44197	Ródenas	2011	0,0	Eb
44197	Ródenas	2011	0,0	PCPE
44197	Ródenas	2011	0,0	PUM+J
44197	Ródenas	2011	0,0	UCE
44197	Ródenas	2011	0,0	DeC
44197	Ródenas	2011	0,0	PH
44197	Ródenas	2011	0,0	P-LIB
44197	Ródenas	2011	0,0	SXT
44197	Ródenas	2015	0,0	EB
44197	Ródenas	2015	0,0	PACMA
44197	Ródenas	2015	0,0	UPYD
44197	Ródenas	2015	0,0	RECORTES CERO-GRUPO VERDE
44197	Ródenas	2015	0,0	PCPE
44197	Ródenas	2016	0,0	PACMA
44197	Ródenas	2016	0,0	EB
44197	Ródenas	2016	0,0	RECORTES CERO-GRUPO VERDE
44197	Ródenas	2016	0,0	INDEPENDIENTES-FIA
44197	Ródenas	2016	0,0	PCPE
44197	Ródenas	2016	0,0	MAS
44197	Ródenas	2016	0,0	FE de las JONS
44197	Ródenas	2016	0,0	UDT
44197	Ródenas	2019	0,0	M PAÍS-CHA-EQUO
44197	Ródenas	2019	0,0	PACMA
44197	Ródenas	2019	0,0	EB
44197	Ródenas	2019	0,0	CHA
44197	Ródenas	2019	0,0	MAS
44197	Ródenas	2019	0,0	RECORTES CERO-GV
44197	Ródenas	2019	0,0	PUM+J
44197	Ródenas	2019	0,0	PCPE
44197	Ródenas	2019	0,0	TA
44197	Ródenas	2019	0,0	PYL
44197	Ródenas	2019	0,0	FIA
44197	Ródenas	2019	0,0	PCTE
44197	Ródenas	2019	0,0	UDT
44197	Ródenas	2019	0,0	AUNACV
44198	Royuela	2008	0,0	LV
44198	Royuela	2008	0,0	C's
44198	Royuela	2008	0,0	PACMA
44198	Royuela	2008	0,0	PUM+J
44198	Royuela	2008	0,0	pCUA
44198	Royuela	2008	0,0	PSD-FIA
44198	Royuela	2008	0,0	TA
44198	Royuela	2008	0,0	FE de las JONS
44198	Royuela	2008	0,0	PFyV
44198	Royuela	2008	0,0	DN
44198	Royuela	2008	0,0	POSI
44198	Royuela	2008	0,0	FRENTE
44198	Royuela	2008	0,0	AES
44198	Royuela	2008	0,0	FA
44198	Royuela	2008	0,0	PH
44198	Royuela	2008	0,0	MCE
44198	Royuela	2008	0,0	CTC
44198	Royuela	2008	0,0	PCPE
44198	Royuela	2011	0,0	EQUO
44198	Royuela	2011	0,0	PCPE
44198	Royuela	2011	0,0	UCE
44198	Royuela	2011	0,0	DeC
44198	Royuela	2011	0,0	PH
44198	Royuela	2011	0,0	P-LIB
44198	Royuela	2011	0,0	SXT
44198	Royuela	2015	0,0	EB
44198	Royuela	2015	0,0	PACMA
44198	Royuela	2015	0,0	RECORTES CERO-GRUPO VERDE
44198	Royuela	2015	0,0	PCPE
44198	Royuela	2016	0,0	PACMA
44198	Royuela	2016	0,0	RECORTES CERO-GRUPO VERDE
44198	Royuela	2016	0,0	INDEPENDIENTES-FIA
44198	Royuela	2016	0,0	PCPE
44198	Royuela	2016	0,0	MAS
44198	Royuela	2016	0,0	UDT
44198	Royuela	2019	0,0	PODEMOS-IU
44198	Royuela	2019	0,0	M PAÍS-CHA-EQUO
44198	Royuela	2019	0,0	PACMA
44198	Royuela	2019	0,0	EB
44198	Royuela	2019	0,0	MAS
44198	Royuela	2019	0,0	CHA
44198	Royuela	2019	0,0	RECORTES CERO-GV
44198	Royuela	2019	0,0	PUM+J
44198	Royuela	2019	0,0	PCPE
44198	Royuela	2019	0,0	TA
44198	Royuela	2019	0,0	PYL
44198	Royuela	2019	0,0	FIA
44198	Royuela	2019	0,0	PCTE
44198	Royuela	2019	0,0	AUNACV
44198	Royuela	2019	0,0	UDT
44199	Rubiales	2008	0,0	IU
44199	Rubiales	2008	0,0	UPyD
44199	Rubiales	2008	0,0	LV
44199	Rubiales	2008	0,0	C's
44199	Rubiales	2008	0,0	PACMA
44199	Rubiales	2008	0,0	PUM+J
44199	Rubiales	2008	0,0	pCUA
44199	Rubiales	2008	0,0	PSD-FIA
44199	Rubiales	2008	0,0	TA
44199	Rubiales	2008	0,0	FE de las JONS
44199	Rubiales	2008	0,0	PFyV
44199	Rubiales	2008	0,0	DN
44199	Rubiales	2008	0,0	AuN
44199	Rubiales	2008	0,0	FRENTE
44199	Rubiales	2008	0,0	AES
44199	Rubiales	2008	0,0	FA
44199	Rubiales	2008	0,0	PH
44199	Rubiales	2008	0,0	MCE
44199	Rubiales	2008	0,0	CTC
44199	Rubiales	2008	0,0	PCPE
44199	Rubiales	2011	0,0	EQUO
44199	Rubiales	2011	0,0	Eb
44199	Rubiales	2011	0,0	PCPE
44199	Rubiales	2011	0,0	PUM+J
44199	Rubiales	2011	0,0	UCE
44199	Rubiales	2011	0,0	DeC
44199	Rubiales	2011	0,0	PH
44199	Rubiales	2011	0,0	P-LIB
44199	Rubiales	2011	0,0	SXT
44199	Rubiales	2015	0,0	UPYD
44199	Rubiales	2015	0,0	RECORTES CERO-GRUPO VERDE
44199	Rubiales	2016	0,0	INDEPENDIENTES-FIA
44199	Rubiales	2016	0,0	PCPE
44199	Rubiales	2016	0,0	MAS
44199	Rubiales	2016	0,0	UDT
44199	Rubiales	2019	0,0	Cs
44199	Rubiales	2019	0,0	M PAÍS-CHA-EQUO
44199	Rubiales	2019	0,0	EB
44199	Rubiales	2019	0,0	MAS
44199	Rubiales	2019	0,0	CHA
44199	Rubiales	2019	0,0	RECORTES CERO-GV
44199	Rubiales	2019	0,0	PUM+J
44199	Rubiales	2019	0,0	PCPE
44199	Rubiales	2019	0,0	TA
44199	Rubiales	2019	0,0	FIA
44199	Rubiales	2019	0,0	PYL
44199	Rubiales	2019	0,0	PCTE
44199	Rubiales	2019	0,0	UDT
44199	Rubiales	2019	0,0	AUNACV
44200	Rubielos de la Cérida	2008	0,0	CHA
44200	Rubielos de la Cérida	2008	0,0	IU
44200	Rubielos de la Cérida	2008	0,0	LV
44200	Rubielos de la Cérida	2008	0,0	C's
44200	Rubielos de la Cérida	2008	0,0	PACMA
44200	Rubielos de la Cérida	2008	0,0	PUM+J
44200	Rubielos de la Cérida	2008	0,0	pCUA
44200	Rubielos de la Cérida	2008	0,0	PSD-FIA
44200	Rubielos de la Cérida	2008	0,0	TA
44200	Rubielos de la Cérida	2008	0,0	FE de las JONS
44200	Rubielos de la Cérida	2008	0,0	PFyV
44200	Rubielos de la Cérida	2008	0,0	DN
44200	Rubielos de la Cérida	2008	0,0	POSI
44200	Rubielos de la Cérida	2008	0,0	FRENTE
44200	Rubielos de la Cérida	2008	0,0	AES
44200	Rubielos de la Cérida	2008	0,0	FA
44200	Rubielos de la Cérida	2008	0,0	PH
44200	Rubielos de la Cérida	2008	0,0	MCE
44200	Rubielos de la Cérida	2008	0,0	CTC
44200	Rubielos de la Cérida	2008	0,0	PCPE
44200	Rubielos de la Cérida	2011	0,0	UPyD
44200	Rubielos de la Cérida	2011	0,0	EQUO
44200	Rubielos de la Cérida	2011	0,0	PACMA
44200	Rubielos de la Cérida	2011	0,0	Eb
44200	Rubielos de la Cérida	2011	0,0	PCPE
44200	Rubielos de la Cérida	2011	0,0	PUM+J
44200	Rubielos de la Cérida	2011	0,0	UCE
44200	Rubielos de la Cérida	2011	0,0	DeC
44200	Rubielos de la Cérida	2011	0,0	PH
44200	Rubielos de la Cérida	2011	0,0	P-LIB
44200	Rubielos de la Cérida	2011	0,0	SXT
44200	Rubielos de la Cérida	2015	0,0	PODEMOS
44200	Rubielos de la Cérida	2015	0,0	C's
44200	Rubielos de la Cérida	2015	0,0	IU-CHA-UPeC
44200	Rubielos de la Cérida	2015	0,0	EB
44200	Rubielos de la Cérida	2015	0,0	PACMA
44200	Rubielos de la Cérida	2015	0,0	UPYD
44200	Rubielos de la Cérida	2015	0,0	RECORTES CERO-GRUPO VERDE
44200	Rubielos de la Cérida	2015	0,0	PCPE
44200	Rubielos de la Cérida	2016	0,0	PODEMOS-IU-EQUO
44200	Rubielos de la Cérida	2016	0,0	C's
44200	Rubielos de la Cérida	2016	0,0	PACMA
44200	Rubielos de la Cérida	2016	0,0	EB
44200	Rubielos de la Cérida	2016	0,0	RECORTES CERO-GRUPO VERDE
44200	Rubielos de la Cérida	2016	0,0	INDEPENDIENTES-FIA
44200	Rubielos de la Cérida	2016	0,0	PCPE
44200	Rubielos de la Cérida	2016	0,0	MAS
44200	Rubielos de la Cérida	2016	0,0	FE de las JONS
44200	Rubielos de la Cérida	2016	0,0	UDT
44200	Rubielos de la Cérida	2019	0,0	PODEMOS-IU
44200	Rubielos de la Cérida	2019	0,0	M PAÍS-CHA-EQUO
44200	Rubielos de la Cérida	2019	0,0	EB
44200	Rubielos de la Cérida	2019	0,0	CHA
44200	Rubielos de la Cérida	2019	0,0	MAS
44200	Rubielos de la Cérida	2019	0,0	RECORTES CERO-GV
44200	Rubielos de la Cérida	2019	0,0	PUM+J
44200	Rubielos de la Cérida	2019	0,0	PCPE
44200	Rubielos de la Cérida	2019	0,0	TA
44200	Rubielos de la Cérida	2019	0,0	FIA
44200	Rubielos de la Cérida	2019	0,0	PYL
44200	Rubielos de la Cérida	2019	0,0	PCTE
44200	Rubielos de la Cérida	2019	0,0	AUNACV
44200	Rubielos de la Cérida	2019	0,0	UDT
44201	Rubielos de Mora	2008	0,0	PACMA
44201	Rubielos de Mora	2008	0,0	PUM+J
44201	Rubielos de Mora	2008	0,0	PSD-FIA
44201	Rubielos de Mora	2008	0,0	TA
44201	Rubielos de Mora	2008	0,0	PFyV
44201	Rubielos de Mora	2008	0,0	POSI
44201	Rubielos de Mora	2008	0,0	FRENTE
44201	Rubielos de Mora	2008	0,0	AES
44201	Rubielos de Mora	2008	0,0	FA
44201	Rubielos de Mora	2008	0,0	PH
44201	Rubielos de Mora	2008	0,0	MCE
44201	Rubielos de Mora	2011	0,0	EQUO
44201	Rubielos de Mora	2011	0,0	PCPE
44201	Rubielos de Mora	2011	0,0	DeC
44201	Rubielos de Mora	2011	0,0	PH
44201	Rubielos de Mora	2011	0,0	P-LIB
44201	Rubielos de Mora	2016	0,0	EB
44201	Rubielos de Mora	2016	0,0	FE de las JONS
44201	Rubielos de Mora	2016	0,0	UDT
44201	Rubielos de Mora	2019	0,0	M PAÍS-CHA-EQUO
44201	Rubielos de Mora	2019	0,0	EB
44201	Rubielos de Mora	2019	0,0	CHA
44201	Rubielos de Mora	2019	0,0	MAS
44201	Rubielos de Mora	2019	0,0	RECORTES CERO-GV
44201	Rubielos de Mora	2019	0,0	PUM+J
44201	Rubielos de Mora	2019	0,0	TA
44201	Rubielos de Mora	2019	0,0	PCPE
44201	Rubielos de Mora	2019	0,0	FIA
44201	Rubielos de Mora	2019	0,0	PCTE
44201	Rubielos de Mora	2019	0,0	AUNACV
44201	Rubielos de Mora	2019	0,0	UDT
44203	Salcedillo	2008	0,0	PAR
44203	Salcedillo	2008	0,0	CHA
44203	Salcedillo	2008	0,0	IU
44203	Salcedillo	2008	0,0	UPyD
44203	Salcedillo	2008	0,0	LV
44203	Salcedillo	2008	0,0	C's
44203	Salcedillo	2008	0,0	PACMA
44203	Salcedillo	2008	0,0	PUM+J
44203	Salcedillo	2008	0,0	pCUA
44203	Salcedillo	2008	0,0	PSD-FIA
44203	Salcedillo	2008	0,0	TA
44203	Salcedillo	2008	0,0	FE de las JONS
44203	Salcedillo	2008	0,0	PFyV
44203	Salcedillo	2008	0,0	DN
44203	Salcedillo	2008	0,0	POSI
44203	Salcedillo	2008	0,0	AuN
44203	Salcedillo	2008	0,0	FRENTE
44203	Salcedillo	2008	0,0	AES
44203	Salcedillo	2008	0,0	FA
44203	Salcedillo	2008	0,0	PH
44203	Salcedillo	2008	0,0	MCE
44203	Salcedillo	2008	0,0	CTC
44203	Salcedillo	2008	0,0	PCPE
44203	Salcedillo	2011	0,0	CHA-IU
44203	Salcedillo	2011	0,0	UPyD
44203	Salcedillo	2011	0,0	EQUO
44203	Salcedillo	2011	0,0	PACMA
44203	Salcedillo	2011	0,0	Eb
44203	Salcedillo	2011	0,0	PCPE
44203	Salcedillo	2011	0,0	PUM+J
44203	Salcedillo	2011	0,0	UCE
44203	Salcedillo	2011	0,0	DeC
44203	Salcedillo	2011	0,0	PH
44203	Salcedillo	2011	0,0	P-LIB
44203	Salcedillo	2011	0,0	SXT
44203	Salcedillo	2015	0,0	PODEMOS
44203	Salcedillo	2015	0,0	C's
44203	Salcedillo	2015	0,0	IU-CHA-UPeC
44203	Salcedillo	2015	0,0	EB
44203	Salcedillo	2015	0,0	PACMA
44203	Salcedillo	2015	0,0	UPYD
44203	Salcedillo	2015	0,0	RECORTES CERO-GRUPO VERDE
44203	Salcedillo	2015	0,0	PCPE
44203	Salcedillo	2016	0,0	PODEMOS-IU-EQUO
44203	Salcedillo	2016	0,0	C's
44203	Salcedillo	2016	0,0	PACMA
44203	Salcedillo	2016	0,0	EB
44203	Salcedillo	2016	0,0	RECORTES CERO-GRUPO VERDE
44203	Salcedillo	2016	0,0	INDEPENDIENTES-FIA
44203	Salcedillo	2016	0,0	PCPE
44203	Salcedillo	2016	0,0	MAS
44203	Salcedillo	2016	0,0	FE de las JONS
44203	Salcedillo	2016	0,0	UDT
44203	Salcedillo	2019	0,0	PODEMOS-IU
44203	Salcedillo	2019	0,0	Cs
44203	Salcedillo	2019	0,0	M PAÍS-CHA-EQUO
44203	Salcedillo	2019	0,0	EB
44203	Salcedillo	2019	0,0	MAS
44203	Salcedillo	2019	0,0	CHA
44203	Salcedillo	2019	0,0	RECORTES CERO-GV
44203	Salcedillo	2019	0,0	PUM+J
44203	Salcedillo	2019	0,0	TA
44203	Salcedillo	2019	0,0	PCPE
44203	Salcedillo	2019	0,0	PYL
44203	Salcedillo	2019	0,0	FIA
44203	Salcedillo	2019	0,0	PCTE
44203	Salcedillo	2019	0,0	UDT
44203	Salcedillo	2019	0,0	AUNACV
44204	Saldón	2008	0,0	PAR
44204	Saldón	2008	0,0	CHA
44204	Saldón	2008	0,0	UPyD
44204	Saldón	2008	0,0	LV
44204	Saldón	2008	0,0	C's
44204	Saldón	2008	0,0	PACMA
44204	Saldón	2008	0,0	pCUA
44204	Saldón	2008	0,0	PSD-FIA
44204	Saldón	2008	0,0	TA
44204	Saldón	2008	0,0	FE de las JONS
44204	Saldón	2008	0,0	PFyV
44204	Saldón	2008	0,0	DN
44204	Saldón	2008	0,0	POSI
44204	Saldón	2008	0,0	AuN
44204	Saldón	2008	0,0	FRENTE
44204	Saldón	2008	0,0	AES
44204	Saldón	2008	0,0	FA
44204	Saldón	2008	0,0	PH
44204	Saldón	2008	0,0	MCE
44204	Saldón	2008	0,0	CTC
44204	Saldón	2008	0,0	PCPE
44204	Saldón	2011	0,0	EQUO
44204	Saldón	2011	0,0	PACMA
44204	Saldón	2011	0,0	Eb
44204	Saldón	2011	0,0	PCPE
44204	Saldón	2011	0,0	PUM+J
44204	Saldón	2011	0,0	UCE
44204	Saldón	2011	0,0	DeC
44204	Saldón	2011	0,0	PH
44204	Saldón	2011	0,0	P-LIB
44204	Saldón	2011	0,0	SXT
44204	Saldón	2015	0,0	C's
44204	Saldón	2015	0,0	IU-CHA-UPeC
44204	Saldón	2015	0,0	EB
44204	Saldón	2015	0,0	PACMA
44204	Saldón	2015	0,0	UPYD
44204	Saldón	2015	0,0	RECORTES CERO-GRUPO VERDE
44204	Saldón	2016	0,0	C's
44204	Saldón	2016	0,0	PACMA
44204	Saldón	2016	0,0	EB
44204	Saldón	2016	0,0	RECORTES CERO-GRUPO VERDE
44204	Saldón	2016	0,0	INDEPENDIENTES-FIA
44204	Saldón	2016	0,0	PCPE
44204	Saldón	2016	0,0	MAS
44204	Saldón	2016	0,0	FE de las JONS
44204	Saldón	2016	0,0	UDT
44204	Saldón	2019	0,0	M PAÍS-CHA-EQUO
44204	Saldón	2019	0,0	PACMA
44204	Saldón	2019	0,0	EB
44204	Saldón	2019	0,0	MAS
44204	Saldón	2019	0,0	CHA
44204	Saldón	2019	0,0	RECORTES CERO-GV
44204	Saldón	2019	0,0	PUM+J
44204	Saldón	2019	0,0	TA
44204	Saldón	2019	0,0	PCPE
44204	Saldón	2019	0,0	PYL
44204	Saldón	2019	0,0	FIA
44204	Saldón	2019	0,0	PCTE
44204	Saldón	2019	0,0	UDT
44204	Saldón	2019	0,0	AUNACV
44205	Samper de Calanda	2008	0,0	pCUA
44205	Samper de Calanda	2008	0,0	PSD-FIA
44205	Samper de Calanda	2008	0,0	TA
44205	Samper de Calanda	2008	0,0	FE de las JONS
44205	Samper de Calanda	2008	0,0	PFyV
44205	Samper de Calanda	2008	0,0	DN
44205	Samper de Calanda	2008	0,0	AuN
44205	Samper de Calanda	2008	0,0	FRENTE
44205	Samper de Calanda	2008	0,0	AES
44205	Samper de Calanda	2008	0,0	FA
44205	Samper de Calanda	2008	0,0	PH
44205	Samper de Calanda	2008	0,0	MCE
44205	Samper de Calanda	2011	0,0	EQUO
44205	Samper de Calanda	2011	0,0	PCPE
44205	Samper de Calanda	2011	0,0	PUM+J
44205	Samper de Calanda	2011	0,0	UCE
44205	Samper de Calanda	2011	0,0	DeC
44205	Samper de Calanda	2011	0,0	PH
44205	Samper de Calanda	2011	0,0	P-LIB
44205	Samper de Calanda	2015	0,0	RECORTES CERO-GRUPO VERDE
44205	Samper de Calanda	2016	0,0	INDEPENDIENTES-FIA
44205	Samper de Calanda	2019	0,0	M PAÍS-CHA-EQUO
44205	Samper de Calanda	2019	0,0	EB
44205	Samper de Calanda	2019	0,0	MAS
44205	Samper de Calanda	2019	0,0	CHA
44205	Samper de Calanda	2019	0,0	RECORTES CERO-GV
44205	Samper de Calanda	2019	0,0	TA
44205	Samper de Calanda	2019	0,0	FIA
44205	Samper de Calanda	2019	0,0	PCTE
44205	Samper de Calanda	2019	0,0	AUNACV
44206	San Agustín	2008	0,0	UPyD
44206	San Agustín	2008	0,0	C's
44206	San Agustín	2008	0,0	PUM+J
44206	San Agustín	2008	0,0	pCUA
44206	San Agustín	2008	0,0	PSD-FIA
44206	San Agustín	2008	0,0	TA
44206	San Agustín	2008	0,0	FE de las JONS
44206	San Agustín	2008	0,0	PFyV
44206	San Agustín	2008	0,0	DN
44206	San Agustín	2008	0,0	POSI
44206	San Agustín	2008	0,0	FRENTE
44206	San Agustín	2008	0,0	AES
44206	San Agustín	2008	0,0	FA
44206	San Agustín	2008	0,0	PH
44206	San Agustín	2008	0,0	MCE
44206	San Agustín	2008	0,0	CTC
44206	San Agustín	2011	0,0	EQUO
44206	San Agustín	2011	0,0	PCPE
44206	San Agustín	2011	0,0	PUM+J
44206	San Agustín	2011	0,0	DeC
44206	San Agustín	2011	0,0	PH
44206	San Agustín	2011	0,0	P-LIB
44206	San Agustín	2015	0,0	EB
44206	San Agustín	2015	0,0	PACMA
44206	San Agustín	2015	0,0	UPYD
44206	San Agustín	2015	0,0	RECORTES CERO-GRUPO VERDE
44206	San Agustín	2015	0,0	PCPE
44206	San Agustín	2016	0,0	EB
44206	San Agustín	2016	0,0	RECORTES CERO-GRUPO VERDE
44206	San Agustín	2016	0,0	INDEPENDIENTES-FIA
44206	San Agustín	2016	0,0	PCPE
44206	San Agustín	2016	0,0	MAS
44206	San Agustín	2016	0,0	UDT
44206	San Agustín	2019	0,0	M PAÍS-CHA-EQUO
44206	San Agustín	2019	0,0	EB
44206	San Agustín	2019	0,0	CHA
44206	San Agustín	2019	0,0	MAS
44206	San Agustín	2019	0,0	RECORTES CERO-GV
44206	San Agustín	2019	0,0	PUM+J
44206	San Agustín	2019	0,0	PCPE
44206	San Agustín	2019	0,0	TA
