Mes y año	Mes (código)	Mes nombre	Año	Comarca código	Comarca nombre	Sexo	Temporalidad	Modalidad	orden_modalidad	Grupo de tipo de contrato	Grupo de tipo de contrato	Días duración contrato	Número de contratos	Duración contrato	Duración contrato * 1.00 / Número de contratos
Junio 2014	201406	Junio	2014	08	Cinca Medio	Hombres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	2	2276	1138
Junio 2014	201406	Junio	2014	08	Cinca Medio	Hombres	Temporal	Ligados a la formación	7	Formación	Formación	1	1	360	360
Junio 2014	201406	Junio	2014	08	Cinca Medio	Mujeres	Temporal	Ligados a la formación	7	Formación	Formación	1	1	360	360
Junio 2014	201406	Junio	2014	09	La Litera / La Llitera	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	135	0	0
Junio 2014	201406	Junio	2014	09	La Litera / La Llitera	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	19	143	7,52631578947368421052631578947368421053
Junio 2014	201406	Junio	2014	09	La Litera / La Llitera	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	49	0	0
Junio 2014	201406	Junio	2014	09	La Litera / La Llitera	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	11	21	1,90909090909090909090909090909090909091
Junio 2014	201406	Junio	2014	09	La Litera / La Llitera	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	64	3550	55,46875
Junio 2014	201406	Junio	2014	09	La Litera / La Llitera	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	21	858	40,85714285714285714285714285714285714286
Junio 2014	201406	Junio	2014	09	La Litera / La Llitera	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	3	0	0
Junio 2014	201406	Junio	2014	09	La Litera / La Llitera	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	1	2	141	70,5
Junio 2014	201406	Junio	2014	09	La Litera / La Llitera	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	18	0	0
Junio 2014	201406	Junio	2014	09	La Litera / La Llitera	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	11	499	45,36363636363636363636363636363636363636
Junio 2014	201406	Junio	2014	09	La Litera / La Llitera	Hombres	Temporal	Ligados a la formación	7	Formación	Formación	1	2	540	270
Junio 2014	201406	Junio	2014	09	La Litera / La Llitera	Hombres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	2	360	180
Junio 2014	201406	Junio	2014	09	La Litera / La Llitera	Mujeres	Temporal	Ligados a la formación	7	Formación	Formación	1	1	360	360
Junio 2014	201406	Junio	2014	09	La Litera / La Llitera	Mujeres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	1	180	180
Junio 2014	201406	Junio	2014	09	La Litera / La Llitera	Hombres	Temporal	Otros	8	Otros	Otros	0	1	0	0
Junio 2014	201406	Junio	2014	10	Los Monegros	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	195	0	0
Junio 2014	201406	Junio	2014	10	Los Monegros	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	5	589	117,8
Junio 2014	201406	Junio	2014	10	Los Monegros	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	23	0	0
Junio 2014	201406	Junio	2014	10	Los Monegros	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	18	2558	142,111111111111111111111111111111111111
Junio 2014	201406	Junio	2014	10	Los Monegros	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	53	3472	65,50943396226415094339622641509433962264
Junio 2014	201406	Junio	2014	10	Los Monegros	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	27	2945	109,074074074074074074074074074074074074
Junio 2014	201406	Junio	2014	10	Los Monegros	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	5	0	0
Junio 2014	201406	Junio	2014	10	Los Monegros	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	1	1	90	90
Junio 2014	201406	Junio	2014	10	Los Monegros	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	9	0	0
Junio 2014	201406	Junio	2014	10	Los Monegros	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	11	168	15,27272727272727272727272727272727272727
Junio 2014	201406	Junio	2014	10	Los Monegros	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	0	1	0	0
Junio 2014	201406	Junio	2014	10	Los Monegros	Hombres	Temporal	Ligados a la formación	7	Formación	Formación	1	8	2880	360
Junio 2014	201406	Junio	2014	10	Los Monegros	Hombres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	1	180	180
Junio 2014	201406	Junio	2014	10	Los Monegros	Mujeres	Temporal	Ligados a la formación	7	Formación	Formación	1	1	360	360
Junio 2014	201406	Junio	2014	10	Los Monegros	Mujeres	Temporal	Otros	8	Otros	Otros	1	1	90	90
Junio 2014	201406	Junio	2014	11	Bajo Cinca / Baix Cinca	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	1557	0	0
Junio 2014	201406	Junio	2014	11	Bajo Cinca / Baix Cinca	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	48	2142	44,625
Junio 2014	201406	Junio	2014	11	Bajo Cinca / Baix Cinca	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	1124	0	0
Junio 2014	201406	Junio	2014	11	Bajo Cinca / Baix Cinca	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	32	1030	32,1875
Junio 2014	201406	Junio	2014	11	Bajo Cinca / Baix Cinca	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	169	4805	28,43195266272189349112426035502958579882
Junio 2014	201406	Junio	2014	11	Bajo Cinca / Baix Cinca	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	241	4320	17,9253112033195020746887966804979253112
Junio 2014	201406	Junio	2014	11	Bajo Cinca / Baix Cinca	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	12	0	0
Junio 2014	201406	Junio	2014	11	Bajo Cinca / Baix Cinca	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	1	1	15	15
Junio 2014	201406	Junio	2014	11	Bajo Cinca / Baix Cinca	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	13	0	0
Junio 2014	201406	Junio	2014	11	Bajo Cinca / Baix Cinca	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	3	65	21,66666666666666666666666666666666666667
Junio 2014	201406	Junio	2014	11	Bajo Cinca / Baix Cinca	Hombres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	2	720	360
Junio 2014	201406	Junio	2014	11	Bajo Cinca / Baix Cinca	Hombres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	1	181	181
Junio 2014	201406	Junio	2014	11	Bajo Cinca / Baix Cinca	Mujeres	Temporal	Ligados a la formación	7	Formación	Formación	1	1	360	360
Junio 2014	201406	Junio	2014	11	Bajo Cinca / Baix Cinca	Mujeres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	2	360	180
Junio 2014	201406	Junio	2014	11	Bajo Cinca / Baix Cinca	Hombres	Temporal	Otros	8	Otros	Otros	1	4	120	30
Junio 2014	201406	Junio	2014	11	Bajo Cinca / Baix Cinca	Mujeres	Temporal	Otros	8	Otros	Otros	1	1	30	30
Junio 2014	201406	Junio	2014	12	Tarazona y el Moncayo	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	36	0	0
Junio 2014	201406	Junio	2014	12	Tarazona y el Moncayo	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	8	2226	278,25
Junio 2014	201406	Junio	2014	12	Tarazona y el Moncayo	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	16	0	0
Junio 2014	201406	Junio	2014	12	Tarazona y el Moncayo	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	5	42	8,4
Junio 2014	201406	Junio	2014	12	Tarazona y el Moncayo	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	311	3594	11,55627009646302250803858520900321543408
Junio 2014	201406	Junio	2014	12	Tarazona y el Moncayo	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	171	2199	12,85964912280701754385964912280701754386
Junio 2014	201406	Junio	2014	12	Tarazona y el Moncayo	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	1	3	429	143
Junio 2014	201406	Junio	2014	12	Tarazona y el Moncayo	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	13	0	0
Junio 2014	201406	Junio	2014	12	Tarazona y el Moncayo	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	4	162	40,5
Junio 2014	201406	Junio	2014	12	Tarazona y el Moncayo	Hombres	Temporal	Ligados a la formación	7	Formación	Formación	1	1	360	360
Junio 2014	201406	Junio	2014	12	Tarazona y el Moncayo	Hombres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	3	720	240
Junio 2014	201406	Junio	2014	12	Tarazona y el Moncayo	Mujeres	Temporal	Ligados a la formación	7	Formación	Formación	1	1	180	180
Junio 2014	201406	Junio	2014	13	Campo de Borja	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	47	0	0
Junio 2014	201406	Junio	2014	13	Campo de Borja	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	4	61	15,25
Junio 2014	201406	Junio	2014	13	Campo de Borja	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	21	0	0
Junio 2014	201406	Junio	2014	13	Campo de Borja	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	12	289	24,08333333333333333333333333333333333333
Junio 2014	201406	Junio	2014	13	Campo de Borja	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	0	2	0	0
Junio 2014	201406	Junio	2014	13	Campo de Borja	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	109	2986	27,39449541284403669724770642201834862385
Junio 2014	201406	Junio	2014	13	Campo de Borja	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	48	1801	37,52083333333333333333333333333333333333
Junio 2014	201406	Junio	2014	13	Campo de Borja	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	25	0	0
Junio 2014	201406	Junio	2014	13	Campo de Borja	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	1	4	210	52,5
Junio 2014	201406	Junio	2014	13	Campo de Borja	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	36	0	0
Junio 2014	201406	Junio	2014	13	Campo de Borja	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	15	740	49,33333333333333333333333333333333333333
Junio 2014	201406	Junio	2014	13	Campo de Borja	Hombres	Temporal	Ligados a la formación	7	Formación	Formación	1	1	180	180
Junio 2014	201406	Junio	2014	13	Campo de Borja	Hombres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	2	360	180
Junio 2014	201406	Junio	2014	13	Campo de Borja	Mujeres	Temporal	Ligados a la formación	7	Formación	Formación	1	2	540	270
Junio 2014	201406	Junio	2014	14	Aranda	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	146	0	0
Junio 2014	201406	Junio	2014	14	Aranda	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	6	30	5
Junio 2014	201406	Junio	2014	14	Aranda	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	79	0	0
Junio 2014	201406	Junio	2014	14	Aranda	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	1	53	53
Junio 2014	201406	Junio	2014	14	Aranda	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	15	1082	72,13333333333333333333333333333333333333
Junio 2014	201406	Junio	2014	14	Aranda	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	10	511	51,1
Junio 2014	201406	Junio	2014	14	Aranda	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	1	0	0
Junio 2014	201406	Junio	2014	14	Aranda	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	4	0	0
Junio 2014	201406	Junio	2014	14	Aranda	Hombres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	2	720	360
Junio 2014	201406	Junio	2014	14	Aranda	Mujeres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	1	360	360
Junio 2014	201406	Junio	2014	14	Aranda	Hombres	Temporal	Ligados a la formación	7	Formación	Formación	1	1	270	270
Junio 2014	201406	Junio	2014	14	Aranda	Mujeres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	1	360	360
Junio 2014	201406	Junio	2014	15	Ribera Alta del Ebro	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	303	0	0
Junio 2014	201406	Junio	2014	15	Ribera Alta del Ebro	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	63	1772	28,12698412698412698412698412698412698413
Junio 2014	201406	Junio	2014	15	Ribera Alta del Ebro	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	77	0	0
Junio 2014	201406	Junio	2014	15	Ribera Alta del Ebro	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	42	290	6,9047619047619047619047619047619047619
Junio 2014	201406	Junio	2014	15	Ribera Alta del Ebro	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	404	13975	34,59158415841584158415841584158415841584
Junio 2014	201406	Junio	2014	15	Ribera Alta del Ebro	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	0	2	0	0
Junio 2014	201406	Junio	2014	15	Ribera Alta del Ebro	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	266	7572	28,46616541353383458646616541353383458647
Junio 2014	201406	Junio	2014	15	Ribera Alta del Ebro	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	12	0	0
Junio 2014	201406	Junio	2014	15	Ribera Alta del Ebro	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	1	4	624	156
Junio 2014	201406	Junio	2014	15	Ribera Alta del Ebro	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	39	0	0
Junio 2014	201406	Junio	2014	15	Ribera Alta del Ebro	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	22	2769	125,863636363636363636363636363636363636
Junio 2014	201406	Junio	2014	15	Ribera Alta del Ebro	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	0	30	0	0
Junio 2014	201406	Junio	2014	15	Ribera Alta del Ebro	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	3	4261	1420,333333333333333333333333333333333333
Junio 2014	201406	Junio	2014	15	Ribera Alta del Ebro	Mujeres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	0	2	0	0
Junio 2014	201406	Junio	2014	15	Ribera Alta del Ebro	Hombres	Temporal	Ligados a la formación	7	Formación	Formación	1	2	390	195
Junio 2014	201406	Junio	2014	15	Ribera Alta del Ebro	Hombres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	2	540	270
Junio 2014	201406	Junio	2014	15	Ribera Alta del Ebro	Mujeres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	1	180	180
Junio 2014	201406	Junio	2014	15	Ribera Alta del Ebro	Hombres	Temporal	Otros	8	Otros	Otros	1	2	2	1
Junio 2014	201406	Junio	2014	15	Ribera Alta del Ebro	Mujeres	Temporal	Otros	8	Otros	Otros	1	4	183	45,75
Junio 2014	201406	Junio	2014	16	Valdejalón	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	2077	0	0
Junio 2014	201406	Junio	2014	16	Valdejalón	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	119	2202	18,50420168067226890756302521008403361345
Junio 2014	201406	Junio	2014	16	Valdejalón	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	1107	0	0
Junio 2014	201406	Junio	2014	16	Valdejalón	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	62	1503	24,24193548387096774193548387096774193548
Junio 2014	201406	Junio	2014	16	Valdejalón	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	863	14685	17,01622247972190034762456546929316338355
Junio 2014	201406	Junio	2014	16	Valdejalón	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	354	7921	22,37570621468926553672316384180790960452
Junio 2014	201406	Junio	2014	16	Valdejalón	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	10	0	0
Junio 2014	201406	Junio	2014	16	Valdejalón	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	1	6	549	91,5
Junio 2014	201406	Junio	2014	16	Valdejalón	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	16	0	0
Junio 2014	201406	Junio	2014	16	Valdejalón	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	23	665	28,91304347826086956521739130434782608696
Junio 2014	201406	Junio	2014	16	Valdejalón	Hombres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	2	720	360
Junio 2014	201406	Junio	2014	16	Valdejalón	Mujeres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	1	908	908
Junio 2014	201406	Junio	2014	16	Valdejalón	Hombres	Temporal	Ligados a la formación	7	Formación	Formación	1	1	360	360
Junio 2014	201406	Junio	2014	16	Valdejalón	Hombres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	1	180	180
Junio 2014	201406	Junio	2014	16	Valdejalón	Mujeres	Temporal	Ligados a la formación	7	Formación	Formación	1	1	360	360
Junio 2014	201406	Junio	2014	16	Valdejalón	Mujeres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	1	360	360
Junio 2014	201406	Junio	2014	16	Valdejalón	Mujeres	Temporal	Otros	8	Otros	Otros	0	1	0	0
Junio 2014	201406	Junio	2014	17	Central	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	3164	0	0
Junio 2014	201406	Junio	2014	17	Central	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	1057	49229	46,57426679280983916745506149479659413434
Junio 2014	201406	Junio	2014	17	Central	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	1859	0	0
Junio 2014	201406	Junio	2014	17	Central	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	845	17050	20,17751479289940828402366863905325443787
Junio 2014	201406	Junio	2014	17	Central	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	0	3	0	0
Junio 2014	201406	Junio	2014	17	Central	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	4869	182403	37,46210720887245841035120147874306839187
Junio 2014	201406	Junio	2014	17	Central	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	0	7	0	0
Junio 2014	201406	Junio	2014	17	Central	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	4390	171372	39,03690205011389521640091116173120728929
Junio 2014	201406	Junio	2014	17	Central	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	743	0	0
Junio 2014	201406	Junio	2014	17	Central	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	1	368	13010	35,35326086956521739130434782608695652174
Junio 2014	201406	Junio	2014	17	Central	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	1103	0	0
Junio 2014	201406	Junio	2014	17	Central	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	1051	18893	17,97621313035204567078972407231208372978
Junio 2014	201406	Junio	2014	17	Central	Hombres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	24	8640	360
Junio 2014	201406	Junio	2014	17	Central	Mujeres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	11	3690	335,454545454545454545454545454545454545
Junio 2014	201406	Junio	2014	17	Central	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	0	5	0	0
Junio 2014	201406	Junio	2014	17	Central	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	32	38722	1210,0625
Junio 2014	201406	Junio	2014	17	Central	Hombres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	12	13273	1106,083333333333333333333333333333333333
Junio 2014	201406	Junio	2014	17	Central	Hombres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	0	1	0	0
Junio 2014	201406	Junio	2014	17	Central	Hombres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	1	1	360	360
Junio 2014	201406	Junio	2014	17	Central	Mujeres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	0	1	0	0
Junio 2014	201406	Junio	2014	17	Central	Mujeres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	7	9758	1394
Junio 2014	201406	Junio	2014	17	Central	Mujeres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	13	11554	888,769230769230769230769230769230769231
Junio 2014	201406	Junio	2014	17	Central	Mujeres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	1	1	360	360
Junio 2014	201406	Junio	2014	17	Central	Hombres	Temporal	Ligados a la formación	7	Formación	Formación	1	67	16022	239,134328358208955223880597014925373134
Junio 2014	201406	Junio	2014	17	Central	Hombres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	85	19083	224,505882352941176470588235294117647059
Junio 2014	201406	Junio	2014	17	Central	Mujeres	Temporal	Ligados a la formación	7	Formación	Formación	1	35	11498	328,514285714285714285714285714285714286
Junio 2014	201406	Junio	2014	17	Central	Mujeres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	48	10806	225,125
Junio 2014	201406	Junio	2014	17	Central	Hombres	Temporal	Otros	8	Otros	Otros	0	8	0	0
Junio 2014	201406	Junio	2014	17	Central	Hombres	Temporal	Otros	8	Otros	Otros	1	20	928	46,4
Junio 2014	201406	Junio	2014	17	Central	Hombres	Temporal	Otros	8	Temp. Inserción	Temp. Inserción	1	7	1620	231,428571428571428571428571428571428571
Junio 2014	201406	Junio	2014	17	Central	Mujeres	Temporal	Otros	8	Otros	Otros	0	2	0	0
Junio 2014	201406	Junio	2014	17	Central	Mujeres	Temporal	Otros	8	Otros	Otros	1	4	660	165
Junio 2014	201406	Junio	2014	17	Central	Mujeres	Temporal	Otros	8	Temp. Inserción	Temp. Inserción	1	8	2160	270
Junio 2014	201406	Junio	2014	18	Ribera Baja del Ebro	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	51	0	0
Junio 2014	201406	Junio	2014	18	Ribera Baja del Ebro	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	4	14	3,5
Junio 2014	201406	Junio	2014	18	Ribera Baja del Ebro	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	34	0	0
Junio 2014	201406	Junio	2014	18	Ribera Baja del Ebro	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	11	271	24,63636363636363636363636363636363636364
Junio 2014	201406	Junio	2014	18	Ribera Baja del Ebro	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	235	5658	24,07659574468085106382978723404255319149
Junio 2014	201406	Junio	2014	18	Ribera Baja del Ebro	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	88	2038	23,15909090909090909090909090909090909091
Junio 2014	201406	Junio	2014	18	Ribera Baja del Ebro	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	1	0	0
Junio 2014	201406	Junio	2014	18	Ribera Baja del Ebro	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	1	1	17	17
Junio 2014	201406	Junio	2014	18	Ribera Baja del Ebro	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	2	0	0
Junio 2014	201406	Junio	2014	18	Ribera Baja del Ebro	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	5	72	14,4
Junio 2014	201406	Junio	2014	18	Ribera Baja del Ebro	Hombres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	1	360	360
Junio 2014	201406	Junio	2014	18	Ribera Baja del Ebro	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	1	638	638
Junio 2014	201406	Junio	2014	18	Ribera Baja del Ebro	Hombres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	1	180	180
Junio 2014	201406	Junio	2014	18	Ribera Baja del Ebro	Hombres	Temporal	Otros	8	Otros	Otros	0	1	0	0
Junio 2014	201406	Junio	2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	488	0	0
Junio 2014	201406	Junio	2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	124	4612	37,19354838709677419354838709677419354839
Junio 2014	201406	Junio	2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	261	0	0
Junio 2014	201406	Junio	2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	24	593	24,70833333333333333333333333333333333333
Junio 2014	201406	Junio	2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	241	6911	28,67634854771784232365145228215767634855
Junio 2014	201406	Junio	2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	148	4538	30,66216216216216216216216216216216216216
Junio 2014	201406	Junio	2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	1	0	0
Junio 2014	201406	Junio	2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	1	1	7	7
Junio 2014	201406	Junio	2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	15	0	0
Junio 2014	201406	Junio	2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	3	121	40,33333333333333333333333333333333333333
Junio 2014	201406	Junio	2014	20	Comunidad de Calatayud	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	873	0	0
Junio 2014	201406	Junio	2014	20	Comunidad de Calatayud	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	48	2854	59,45833333333333333333333333333333333333
