Año	Comarca código	Comarca nombre	Número de actividades	Sector código	Sector	Rama código	Rama de actividad
2018	18	Ribera Baja del Ebro	5	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)
2018	18	Ribera Baja del Ebro	24	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)
2018	18	Ribera Baja del Ebro	126	4	Servicios	20	Actividades inmobiliarias (cnae 68)
2018	18	Ribera Baja del Ebro	46	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)
2018	18	Ribera Baja del Ebro	45	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)
2018	18	Ribera Baja del Ebro	29	4	Servicios	23	Educación (cnae 85)
2018	18	Ribera Baja del Ebro	33	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)
2018	18	Ribera Baja del Ebro	24	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)
2018	18	Ribera Baja del Ebro	58	4	Servicios	26	Otros servicios (cnae 94, 95, 96)
2018	19	Bajo Aragón-Caspe / Baix Aragó-Casp	222	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)
2018	19	Bajo Aragón-Caspe / Baix Aragó-Casp	41	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)
2018	19	Bajo Aragón-Caspe / Baix Aragó-Casp	24	2	Industria y energía	04	Industria textil, confección de prendas de vestir, cuero y calzado (cnae 13, 14, 15)
2018	19	Bajo Aragón-Caspe / Baix Aragó-Casp	15	2	Industria y energía	05	Industria de la madera y corcho, papel y artes gráficas (cnae 16, 17, 18)
2018	19	Bajo Aragón-Caspe / Baix Aragó-Casp	2	2	Industria y energía	06	Coquerías y refino de petróleo; industria química; productos farmacéuticos (cnae 19, 20, 21)
2018	19	Bajo Aragón-Caspe / Baix Aragó-Casp	5	2	Industria y energía	07	Fabricación de productos de caucho y plástico y de otros minerales no metálicos (cnae 22, 23)
2018	19	Bajo Aragón-Caspe / Baix Aragó-Casp	24	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)
2018	19	Bajo Aragón-Caspe / Baix Aragó-Casp	12	2	Industria y energía	09	Fabricación de productos informáticos, electrónicos y ópticos; material y equipo eléctrico; maquinaria y equipo (cnae 26, 27, 28)
2018	19	Bajo Aragón-Caspe / Baix Aragó-Casp	2	2	Industria y energía	10	Fabricación de material de transporte (cnae 29, 30)
2018	19	Bajo Aragón-Caspe / Baix Aragó-Casp	11	2	Industria y energía	11	Fabricación de muebles; otras industrias manufactureras y reparación e instalación de maquinaria y equipo (cnae 31, 32, 33)
2018	19	Bajo Aragón-Caspe / Baix Aragó-Casp	31	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)
2018	19	Bajo Aragón-Caspe / Baix Aragó-Casp	10	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)
2018	19	Bajo Aragón-Caspe / Baix Aragó-Casp	296	3	Construcción	14	Construcción (cnae 41, 42, 43)
2018	19	Bajo Aragón-Caspe / Baix Aragó-Casp	667	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)
2018	19	Bajo Aragón-Caspe / Baix Aragó-Casp	35	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)
2018	19	Bajo Aragón-Caspe / Baix Aragó-Casp	163	4	Servicios	17	Hostelería (cnae 55, 56)
2018	19	Bajo Aragón-Caspe / Baix Aragó-Casp	19	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)
2018	19	Bajo Aragón-Caspe / Baix Aragó-Casp	53	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)
2018	19	Bajo Aragón-Caspe / Baix Aragó-Casp	230	4	Servicios	20	Actividades inmobiliarias (cnae 68)
2018	19	Bajo Aragón-Caspe / Baix Aragó-Casp	101	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)
2018	19	Bajo Aragón-Caspe / Baix Aragó-Casp	106	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)
2018	19	Bajo Aragón-Caspe / Baix Aragó-Casp	69	4	Servicios	23	Educación (cnae 85)
2018	19	Bajo Aragón-Caspe / Baix Aragó-Casp	33	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)
2018	19	Bajo Aragón-Caspe / Baix Aragó-Casp	52	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)
2018	19	Bajo Aragón-Caspe / Baix Aragó-Casp	95	4	Servicios	26	Otros servicios (cnae 94, 95, 96)
2018	20	Comunidad de Calatayud	184	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)
2018	20	Comunidad de Calatayud	20	2	Industria y energía	02	Industrias extractivas (cnae 05, 06, 07, 08, 09)
2018	20	Comunidad de Calatayud	86	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)
2018	20	Comunidad de Calatayud	26	2	Industria y energía	04	Industria textil, confección de prendas de vestir, cuero y calzado (cnae 13, 14, 15)
2018	20	Comunidad de Calatayud	34	2	Industria y energía	05	Industria de la madera y corcho, papel y artes gráficas (cnae 16, 17, 18)
2018	20	Comunidad de Calatayud	9	2	Industria y energía	06	Coquerías y refino de petróleo; industria química; productos farmacéuticos (cnae 19, 20, 21)
2018	20	Comunidad de Calatayud	24	2	Industria y energía	07	Fabricación de productos de caucho y plástico y de otros minerales no metálicos (cnae 22, 23)
2018	20	Comunidad de Calatayud	44	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)
2018	20	Comunidad de Calatayud	18	2	Industria y energía	09	Fabricación de productos informáticos, electrónicos y ópticos; material y equipo eléctrico; maquinaria y equipo (cnae 26, 27, 28)
2018	20	Comunidad de Calatayud	8	2	Industria y energía	10	Fabricación de material de transporte (cnae 29, 30)
2018	20	Comunidad de Calatayud	29	2	Industria y energía	11	Fabricación de muebles; otras industrias manufactureras y reparación e instalación de maquinaria y equipo (cnae 31, 32, 33)
2018	20	Comunidad de Calatayud	47	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)
2018	20	Comunidad de Calatayud	29	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)
2018	20	Comunidad de Calatayud	761	3	Construcción	14	Construcción (cnae 41, 42, 43)
2018	20	Comunidad de Calatayud	1875	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)
2018	20	Comunidad de Calatayud	216	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)
2018	20	Comunidad de Calatayud	549	4	Servicios	17	Hostelería (cnae 55, 56)
2018	20	Comunidad de Calatayud	26	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)
2018	20	Comunidad de Calatayud	144	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)
2018	20	Comunidad de Calatayud	571	4	Servicios	20	Actividades inmobiliarias (cnae 68)
2018	20	Comunidad de Calatayud	256	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)
2018	20	Comunidad de Calatayud	145	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)
2018	20	Comunidad de Calatayud	137	4	Servicios	23	Educación (cnae 85)
2018	20	Comunidad de Calatayud	120	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)
2018	20	Comunidad de Calatayud	113	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)
2018	20	Comunidad de Calatayud	205	4	Servicios	26	Otros servicios (cnae 94, 95, 96)
2018	21	Campo de Cariñena	101	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)
2018	21	Campo de Cariñena	1	2	Industria y energía	02	Industrias extractivas (cnae 05, 06, 07, 08, 09)
2018	21	Campo de Cariñena	58	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)
2018	21	Campo de Cariñena	1	2	Industria y energía	04	Industria textil, confección de prendas de vestir, cuero y calzado (cnae 13, 14, 15)
2018	21	Campo de Cariñena	6	2	Industria y energía	05	Industria de la madera y corcho, papel y artes gráficas (cnae 16, 17, 18)
2018	21	Campo de Cariñena	2	2	Industria y energía	06	Coquerías y refino de petróleo; industria química; productos farmacéuticos (cnae 19, 20, 21)
2018	21	Campo de Cariñena	13	2	Industria y energía	07	Fabricación de productos de caucho y plástico y de otros minerales no metálicos (cnae 22, 23)
2018	21	Campo de Cariñena	27	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)
2018	21	Campo de Cariñena	11	2	Industria y energía	09	Fabricación de productos informáticos, electrónicos y ópticos; material y equipo eléctrico; maquinaria y equipo (cnae 26, 27, 28)
2018	21	Campo de Cariñena	17	2	Industria y energía	11	Fabricación de muebles; otras industrias manufactureras y reparación e instalación de maquinaria y equipo (cnae 31, 32, 33)
2018	21	Campo de Cariñena	38	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)
2018	21	Campo de Cariñena	7	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)
2018	21	Campo de Cariñena	248	3	Construcción	14	Construcción (cnae 41, 42, 43)
2018	21	Campo de Cariñena	490	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)
2018	21	Campo de Cariñena	50	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)
2018	21	Campo de Cariñena	132	4	Servicios	17	Hostelería (cnae 55, 56)
2018	21	Campo de Cariñena	6	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)
2018	21	Campo de Cariñena	30	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)
2018	21	Campo de Cariñena	130	4	Servicios	20	Actividades inmobiliarias (cnae 68)
2018	21	Campo de Cariñena	44	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)
2018	21	Campo de Cariñena	42	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)
2018	21	Campo de Cariñena	21	4	Servicios	23	Educación (cnae 85)
2018	21	Campo de Cariñena	24	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)
2018	21	Campo de Cariñena	26	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)
2018	21	Campo de Cariñena	53	4	Servicios	26	Otros servicios (cnae 94, 95, 96)
2018	22	Campo de Belchite	117	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)
2018	22	Campo de Belchite	5	2	Industria y energía	02	Industrias extractivas (cnae 05, 06, 07, 08, 09)
2018	22	Campo de Belchite	17	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)
2018	22	Campo de Belchite	1	2	Industria y energía	04	Industria textil, confección de prendas de vestir, cuero y calzado (cnae 13, 14, 15)
2018	22	Campo de Belchite	3	2	Industria y energía	05	Industria de la madera y corcho, papel y artes gráficas (cnae 16, 17, 18)
2018	22	Campo de Belchite	8	2	Industria y energía	07	Fabricación de productos de caucho y plástico y de otros minerales no metálicos (cnae 22, 23)
2018	22	Campo de Belchite	7	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)
2018	22	Campo de Belchite	2	2	Industria y energía	09	Fabricación de productos informáticos, electrónicos y ópticos; material y equipo eléctrico; maquinaria y equipo (cnae 26, 27, 28)
2018	22	Campo de Belchite	2	2	Industria y energía	10	Fabricación de material de transporte (cnae 29, 30)
2018	22	Campo de Belchite	9	2	Industria y energía	11	Fabricación de muebles; otras industrias manufactureras y reparación e instalación de maquinaria y equipo (cnae 31, 32, 33)
2018	22	Campo de Belchite	8	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)
2018	22	Campo de Belchite	11	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)
2018	22	Campo de Belchite	84	3	Construcción	14	Construcción (cnae 41, 42, 43)
2018	22	Campo de Belchite	253	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)
2018	22	Campo de Belchite	33	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)
2018	22	Campo de Belchite	88	4	Servicios	17	Hostelería (cnae 55, 56)
2018	22	Campo de Belchite	1	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)
2018	22	Campo de Belchite	18	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)
2018	22	Campo de Belchite	90	4	Servicios	20	Actividades inmobiliarias (cnae 68)
2018	22	Campo de Belchite	15	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)
2018	22	Campo de Belchite	16	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)
2018	22	Campo de Belchite	7	4	Servicios	23	Educación (cnae 85)
2018	22	Campo de Belchite	8	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)
2018	22	Campo de Belchite	16	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)
2018	22	Campo de Belchite	17	4	Servicios	26	Otros servicios (cnae 94, 95, 96)
2018	23	Bajo Martín	170	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)
2018	23	Bajo Martín	9	2	Industria y energía	02	Industrias extractivas (cnae 05, 06, 07, 08, 09)
2018	23	Bajo Martín	33	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)
2018	23	Bajo Martín	6	2	Industria y energía	04	Industria textil, confección de prendas de vestir, cuero y calzado (cnae 13, 14, 15)
2018	23	Bajo Martín	8	2	Industria y energía	05	Industria de la madera y corcho, papel y artes gráficas (cnae 16, 17, 18)
2018	23	Bajo Martín	6	2	Industria y energía	06	Coquerías y refino de petróleo; industria química; productos farmacéuticos (cnae 19, 20, 21)
2018	23	Bajo Martín	21	2	Industria y energía	07	Fabricación de productos de caucho y plástico y de otros minerales no metálicos (cnae 22, 23)
2018	23	Bajo Martín	14	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)
2018	23	Bajo Martín	5	2	Industria y energía	09	Fabricación de productos informáticos, electrónicos y ópticos; material y equipo eléctrico; maquinaria y equipo (cnae 26, 27, 28)
2018	23	Bajo Martín	1	2	Industria y energía	10	Fabricación de material de transporte (cnae 29, 30)
2018	23	Bajo Martín	6	2	Industria y energía	11	Fabricación de muebles; otras industrias manufactureras y reparación e instalación de maquinaria y equipo (cnae 31, 32, 33)
2018	23	Bajo Martín	28	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)
2018	23	Bajo Martín	10	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)
2018	23	Bajo Martín	145	3	Construcción	14	Construcción (cnae 41, 42, 43)
2018	23	Bajo Martín	262	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)
2018	23	Bajo Martín	36	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)
2018	23	Bajo Martín	65	4	Servicios	17	Hostelería (cnae 55, 56)
2018	23	Bajo Martín	8	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)
2018	23	Bajo Martín	23	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)
2018	23	Bajo Martín	98	4	Servicios	20	Actividades inmobiliarias (cnae 68)
2018	23	Bajo Martín	29	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)
2018	23	Bajo Martín	30	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)
2018	23	Bajo Martín	21	4	Servicios	23	Educación (cnae 85)
2018	23	Bajo Martín	8	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)
2018	23	Bajo Martín	22	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)
2018	23	Bajo Martín	37	4	Servicios	26	Otros servicios (cnae 94, 95, 96)
2018	24	Campo de Daroca	100	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)
2018	24	Campo de Daroca	2	2	Industria y energía	02	Industrias extractivas (cnae 05, 06, 07, 08, 09)
2018	24	Campo de Daroca	27	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)
2018	24	Campo de Daroca	1	2	Industria y energía	04	Industria textil, confección de prendas de vestir, cuero y calzado (cnae 13, 14, 15)
2018	24	Campo de Daroca	3	2	Industria y energía	05	Industria de la madera y corcho, papel y artes gráficas (cnae 16, 17, 18)
2018	24	Campo de Daroca	1	2	Industria y energía	07	Fabricación de productos de caucho y plástico y de otros minerales no metálicos (cnae 22, 23)
2018	24	Campo de Daroca	10	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)
2018	24	Campo de Daroca	2	2	Industria y energía	09	Fabricación de productos informáticos, electrónicos y ópticos; material y equipo eléctrico; maquinaria y equipo (cnae 26, 27, 28)
2018	24	Campo de Daroca	4	2	Industria y energía	11	Fabricación de muebles; otras industrias manufactureras y reparación e instalación de maquinaria y equipo (cnae 31, 32, 33)
2018	24	Campo de Daroca	32	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)
2018	24	Campo de Daroca	3	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)
2018	24	Campo de Daroca	117	3	Construcción	14	Construcción (cnae 41, 42, 43)
2018	24	Campo de Daroca	382	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)
2018	24	Campo de Daroca	40	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)
2018	24	Campo de Daroca	98	4	Servicios	17	Hostelería (cnae 55, 56)
2018	24	Campo de Daroca	1	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)
2018	24	Campo de Daroca	21	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)
2018	24	Campo de Daroca	76	4	Servicios	20	Actividades inmobiliarias (cnae 68)
2018	24	Campo de Daroca	33	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)
2018	24	Campo de Daroca	24	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)
2018	24	Campo de Daroca	8	4	Servicios	23	Educación (cnae 85)
2018	24	Campo de Daroca	8	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)
2018	24	Campo de Daroca	8	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)
2018	24	Campo de Daroca	18	4	Servicios	26	Otros servicios (cnae 94, 95, 96)
2018	25	Jiloca	271	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)
2018	25	Jiloca	7	2	Industria y energía	02	Industrias extractivas (cnae 05, 06, 07, 08, 09)
2018	25	Jiloca	51	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)
2018	25	Jiloca	2	2	Industria y energía	04	Industria textil, confección de prendas de vestir, cuero y calzado (cnae 13, 14, 15)
2018	25	Jiloca	17	2	Industria y energía	05	Industria de la madera y corcho, papel y artes gráficas (cnae 16, 17, 18)
2018	25	Jiloca	20	2	Industria y energía	07	Fabricación de productos de caucho y plástico y de otros minerales no metálicos (cnae 22, 23)
2018	25	Jiloca	28	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)
2018	25	Jiloca	6	2	Industria y energía	09	Fabricación de productos informáticos, electrónicos y ópticos; material y equipo eléctrico; maquinaria y equipo (cnae 26, 27, 28)
2018	25	Jiloca	3	2	Industria y energía	10	Fabricación de material de transporte (cnae 29, 30)
2018	25	Jiloca	7	2	Industria y energía	11	Fabricación de muebles; otras industrias manufactureras y reparación e instalación de maquinaria y equipo (cnae 31, 32, 33)
2018	25	Jiloca	48	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)
2018	25	Jiloca	8	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)
2018	25	Jiloca	338	3	Construcción	14	Construcción (cnae 41, 42, 43)
2018	25	Jiloca	545	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)
2018	25	Jiloca	72	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)
2018	25	Jiloca	206	4	Servicios	17	Hostelería (cnae 55, 56)
2018	25	Jiloca	20	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)
2018	25	Jiloca	47	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)
2018	25	Jiloca	122	4	Servicios	20	Actividades inmobiliarias (cnae 68)
2018	25	Jiloca	95	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)
2018	25	Jiloca	69	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)
2018	25	Jiloca	31	4	Servicios	23	Educación (cnae 85)
2018	25	Jiloca	24	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)
2018	25	Jiloca	56	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)
2018	25	Jiloca	62	4	Servicios	26	Otros servicios (cnae 94, 95, 96)
2018	26	Cuencas Mineras	50	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)
2018	26	Cuencas Mineras	11	2	Industria y energía	02	Industrias extractivas (cnae 05, 06, 07, 08, 09)
2018	26	Cuencas Mineras	14	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)
2018	26	Cuencas Mineras	1	2	Industria y energía	04	Industria textil, confección de prendas de vestir, cuero y calzado (cnae 13, 14, 15)
2018	26	Cuencas Mineras	11	2	Industria y energía	05	Industria de la madera y corcho, papel y artes gráficas (cnae 16, 17, 18)
2018	26	Cuencas Mineras	9	2	Industria y energía	06	Coquerías y refino de petróleo; industria química; productos farmacéuticos (cnae 19, 20, 21)
2018	26	Cuencas Mineras	7	2	Industria y energía	07	Fabricación de productos de caucho y plástico y de otros minerales no metálicos (cnae 22, 23)
2018	26	Cuencas Mineras	19	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)
2018	26	Cuencas Mineras	4	2	Industria y energía	09	Fabricación de productos informáticos, electrónicos y ópticos; material y equipo eléctrico; maquinaria y equipo (cnae 26, 27, 28)
2018	26	Cuencas Mineras	2	2	Industria y energía	10	Fabricación de material de transporte (cnae 29, 30)
2018	26	Cuencas Mineras	14	2	Industria y energía	11	Fabricación de muebles; otras industrias manufactureras y reparación e instalación de maquinaria y equipo (cnae 31, 32, 33)
2018	26	Cuencas Mineras	32	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)
2018	26	Cuencas Mineras	24	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)
2018	26	Cuencas Mineras	157	3	Construcción	14	Construcción (cnae 41, 42, 43)
2018	26	Cuencas Mineras	274	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)
2018	26	Cuencas Mineras	26	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)
2018	26	Cuencas Mineras	141	4	Servicios	17	Hostelería (cnae 55, 56)
2018	26	Cuencas Mineras	3	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)
2018	26	Cuencas Mineras	20	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)
2018	26	Cuencas Mineras	68	4	Servicios	20	Actividades inmobiliarias (cnae 68)
2018	26	Cuencas Mineras	36	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)
2018	26	Cuencas Mineras	42	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)
2018	26	Cuencas Mineras	16	4	Servicios	23	Educación (cnae 85)
2018	26	Cuencas Mineras	16	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)
2018	26	Cuencas Mineras	38	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)
2018	26	Cuencas Mineras	45	4	Servicios	26	Otros servicios (cnae 94, 95, 96)
2018	27	Andorra-Sierra de Arcos	49	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)
2018	27	Andorra-Sierra de Arcos	20	2	Industria y energía	02	Industrias extractivas (cnae 05, 06, 07, 08, 09)
2018	27	Andorra-Sierra de Arcos	26	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)
2018	27	Andorra-Sierra de Arcos	4	2	Industria y energía	04	Industria textil, confección de prendas de vestir, cuero y calzado (cnae 13, 14, 15)
2018	27	Andorra-Sierra de Arcos	8	2	Industria y energía	05	Industria de la madera y corcho, papel y artes gráficas (cnae 16, 17, 18)
2018	27	Andorra-Sierra de Arcos	5	2	Industria y energía	06	Coquerías y refino de petróleo; industria química; productos farmacéuticos (cnae 19, 20, 21)
2018	27	Andorra-Sierra de Arcos	15	2	Industria y energía	07	Fabricación de productos de caucho y plástico y de otros minerales no metálicos (cnae 22, 23)
2018	27	Andorra-Sierra de Arcos	14	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)
2018	27	Andorra-Sierra de Arcos	2	2	Industria y energía	09	Fabricación de productos informáticos, electrónicos y ópticos; material y equipo eléctrico; maquinaria y equipo (cnae 26, 27, 28)
2018	27	Andorra-Sierra de Arcos	7	2	Industria y energía	11	Fabricación de muebles; otras industrias manufactureras y reparación e instalación de maquinaria y equipo (cnae 31, 32, 33)
2018	27	Andorra-Sierra de Arcos	11	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)
