Año	Residencia provincia código	Residencia municipio código	Residencia municipio nombre	Tipo de nacionalidad	Nacionalidad área código	Nacionalidad área nombre	Nacionalidad continente nombre	Sexo	Personas
2020	50	50059	Bujaraloz	Extranjeros	06	Resto de América	América	Hombres	4
2020	50	50060	Bulbuente	Españoles	01	UE-28	Europa	Hombres	100
2020	50	50060	Bulbuente	Extranjeros	01	UE-28	Europa	Hombres	17
2020	50	50060	Bulbuente	Extranjeros	03	Magreb	África	Hombres	1
2020	50	50060	Bulbuente	Extranjeros	06	Resto de América	América	Hombres	1
2020	50	50061	Bureta	Españoles	01	UE-28	Europa	Hombres	98
2020	50	50061	Bureta	Extranjeros	03	Magreb	África	Hombres	5
2020	50	50061	Bureta	Extranjeros	04	Resto de África	África	Hombres	1
2020	50	50061	Bureta	Extranjeros	06	Resto de América	América	Hombres	2
2020	50	50062	Burgo de Ebro (El)	Españoles	01	UE-28	Europa	Hombres	1165
2020	50	50062	Burgo de Ebro (El)	Extranjeros	01	UE-28	Europa	Hombres	65
2020	50	50062	Burgo de Ebro (El)	Extranjeros	02	Resto de Europa	Europa	Hombres	2
2020	50	50062	Burgo de Ebro (El)	Extranjeros	03	Magreb	África	Hombres	10
2020	50	50062	Burgo de Ebro (El)	Extranjeros	04	Resto de África	África	Hombres	1
2020	50	50062	Burgo de Ebro (El)	Extranjeros	06	Resto de América	América	Hombres	10
2020	50	50062	Burgo de Ebro (El)	Extranjeros	07	Asia	Asia	Hombres	1
2020	50	50063	Buste (El)	Españoles	01	UE-28	Europa	Hombres	39
2020	50	50063	Buste (El)	Extranjeros	06	Resto de América	América	Hombres	1
2020	50	50064	Cabañas de Ebro	Españoles	01	UE-28	Europa	Hombres	252
2020	50	50064	Cabañas de Ebro	Extranjeros	01	UE-28	Europa	Hombres	4
2020	50	50064	Cabañas de Ebro	Extranjeros	03	Magreb	África	Hombres	7
2020	50	50064	Cabañas de Ebro	Extranjeros	06	Resto de América	América	Hombres	1
2020	50	50065	Cabolafuente	Españoles	01	UE-28	Europa	Hombres	32
2020	50	50066	Cadrete	Españoles	01	UE-28	Europa	Hombres	2024
2020	50	50066	Cadrete	Extranjeros	01	UE-28	Europa	Hombres	149
2020	50	50066	Cadrete	Extranjeros	02	Resto de Europa	Europa	Hombres	3
2020	50	50066	Cadrete	Extranjeros	03	Magreb	África	Hombres	19
2020	50	50066	Cadrete	Extranjeros	04	Resto de África	África	Hombres	2
2020	50	50066	Cadrete	Extranjeros	05	América del Norte	América	Hombres	1
2020	50	50066	Cadrete	Extranjeros	06	Resto de América	América	Hombres	50
2020	50	50066	Cadrete	Extranjeros	07	Asia	Asia	Hombres	9
2020	50	50067	Calatayud	Españoles	01	UE-28	Europa	Hombres	8126
2020	50	50067	Calatayud	Extranjeros	01	UE-28	Europa	Hombres	1398
2020	50	50067	Calatayud	Extranjeros	02	Resto de Europa	Europa	Hombres	15
2020	50	50067	Calatayud	Extranjeros	03	Magreb	África	Hombres	209
2020	50	50067	Calatayud	Extranjeros	04	Resto de África	África	Hombres	44
2020	50	50067	Calatayud	Extranjeros	05	América del Norte	América	Hombres	6
2020	50	50067	Calatayud	Extranjeros	06	Resto de América	América	Hombres	77
2020	50	50067	Calatayud	Extranjeros	07	Asia	Asia	Hombres	54
2020	50	50067	Calatayud	Extranjeros	08	Oceanía	Oceanía	Hombres	1
2020	50	50068	Calatorao	Españoles	01	UE-28	Europa	Hombres	1169
2020	50	50068	Calatorao	Extranjeros	01	UE-28	Europa	Hombres	180
2020	50	50068	Calatorao	Extranjeros	02	Resto de Europa	Europa	Hombres	6
2020	50	50068	Calatorao	Extranjeros	03	Magreb	África	Hombres	127
2020	50	50068	Calatorao	Extranjeros	04	Resto de África	África	Hombres	1
2020	50	50068	Calatorao	Extranjeros	06	Resto de América	América	Hombres	5
2020	50	50069	Calcena	Españoles	01	UE-28	Europa	Hombres	41
2020	50	50069	Calcena	Extranjeros	06	Resto de América	América	Hombres	2
2020	50	50070	Calmarza	Españoles	01	UE-28	Europa	Hombres	35
2020	50	50071	Campillo de Aragón	Españoles	01	UE-28	Europa	Hombres	77
2020	50	50071	Campillo de Aragón	Extranjeros	01	UE-28	Europa	Hombres	3
2020	50	50072	Carenas	Españoles	01	UE-28	Europa	Hombres	101
2020	50	50072	Carenas	Extranjeros	01	UE-28	Europa	Hombres	5
2020	50	50072	Carenas	Extranjeros	03	Magreb	África	Hombres	2
2020	50	50072	Carenas	Extranjeros	05	América del Norte	América	Hombres	1
2020	50	50073	Cariñena	Españoles	01	UE-28	Europa	Hombres	1233
2020	50	50073	Cariñena	Extranjeros	01	UE-28	Europa	Hombres	342
2020	50	50073	Cariñena	Extranjeros	02	Resto de Europa	Europa	Hombres	3
2020	50	50073	Cariñena	Extranjeros	03	Magreb	África	Hombres	94
2020	50	50073	Cariñena	Extranjeros	04	Resto de África	África	Hombres	16
2020	50	50073	Cariñena	Extranjeros	06	Resto de América	América	Hombres	6
2020	50	50073	Cariñena	Extranjeros	07	Asia	Asia	Hombres	1
2020	50	50074	Caspe	Españoles	01	UE-28	Europa	Hombres	3671
2020	50	50074	Caspe	Extranjeros	01	UE-28	Europa	Hombres	345
2020	50	50074	Caspe	Extranjeros	02	Resto de Europa	Europa	Hombres	10
2020	50	50074	Caspe	Extranjeros	03	Magreb	África	Hombres	709
2020	50	50074	Caspe	Extranjeros	04	Resto de África	África	Hombres	50
2020	50	50074	Caspe	Extranjeros	06	Resto de América	América	Hombres	12
2020	50	50074	Caspe	Extranjeros	07	Asia	Asia	Hombres	498
2020	50	50075	Castejón de Alarba	Españoles	01	UE-28	Europa	Hombres	46
2020	50	50075	Castejón de Alarba	Extranjeros	01	UE-28	Europa	Hombres	8
2020	50	50075	Castejón de Alarba	Extranjeros	04	Resto de África	África	Hombres	1
2020	50	50076	Castejón de las Armas	Españoles	01	UE-28	Europa	Hombres	37
2020	50	50076	Castejón de las Armas	Extranjeros	01	UE-28	Europa	Hombres	5
2020	50	50076	Castejón de las Armas	Extranjeros	06	Resto de América	América	Hombres	1
2020	50	50077	Castejón de Valdejasa	Españoles	01	UE-28	Europa	Hombres	102
2020	50	50077	Castejón de Valdejasa	Extranjeros	01	UE-28	Europa	Hombres	1
2020	50	50077	Castejón de Valdejasa	Extranjeros	06	Resto de América	América	Hombres	1
2020	50	50078	Castiliscar	Españoles	01	UE-28	Europa	Hombres	126
2020	50	50078	Castiliscar	Extranjeros	03	Magreb	África	Hombres	7
2020	50	50079	Cervera de la Cañada	Españoles	01	UE-28	Europa	Hombres	133
2020	50	50079	Cervera de la Cañada	Extranjeros	01	UE-28	Europa	Hombres	13
2020	50	50079	Cervera de la Cañada	Extranjeros	04	Resto de África	África	Hombres	1
2020	50	50080	Cerveruela	Españoles	01	UE-28	Europa	Hombres	22
2020	50	50081	Cetina	Españoles	01	UE-28	Europa	Hombres	283
2020	50	50081	Cetina	Extranjeros	01	UE-28	Europa	Hombres	7
2020	50	50081	Cetina	Extranjeros	03	Magreb	África	Hombres	5
2020	50	50081	Cetina	Extranjeros	06	Resto de América	América	Hombres	8
2020	50	50082	Cimballa	Españoles	01	UE-28	Europa	Hombres	39
2020	50	50082	Cimballa	Extranjeros	03	Magreb	África	Hombres	6
2020	50	50083	Cinco Olivas	Españoles	01	UE-28	Europa	Hombres	46
2020	50	50083	Cinco Olivas	Extranjeros	01	UE-28	Europa	Hombres	5
2020	50	50083	Cinco Olivas	Extranjeros	02	Resto de Europa	Europa	Hombres	1
2020	50	50084	Clarés de Ribota	Españoles	01	UE-28	Europa	Hombres	37
2020	50	50084	Clarés de Ribota	Extranjeros	06	Resto de América	América	Hombres	1
2020	50	50085	Codo	Españoles	01	UE-28	Europa	Hombres	106
2020	50	50086	Codos	Españoles	01	UE-28	Europa	Hombres	134
2020	50	50086	Codos	Extranjeros	01	UE-28	Europa	Hombres	22
2020	50	50086	Codos	Extranjeros	03	Magreb	África	Hombres	2
2020	50	50086	Codos	Extranjeros	04	Resto de África	África	Hombres	1
2020	50	50086	Codos	Extranjeros	06	Resto de América	América	Hombres	1
2020	50	50087	Contamina	Españoles	01	UE-28	Europa	Hombres	15
2020	50	50087	Contamina	Extranjeros	01	UE-28	Europa	Hombres	3
2020	50	50088	Cosuenda	Españoles	01	UE-28	Europa	Hombres	154
2020	50	50088	Cosuenda	Extranjeros	01	UE-28	Europa	Hombres	9
2020	50	50088	Cosuenda	Extranjeros	03	Magreb	África	Hombres	6
2020	50	50088	Cosuenda	Extranjeros	04	Resto de África	África	Hombres	1
2020	50	50088	Cosuenda	Extranjeros	06	Resto de América	América	Hombres	1
2020	50	50089	Cuarte de Huerva	Españoles	01	UE-28	Europa	Hombres	6219
2020	50	50089	Cuarte de Huerva	Extranjeros	01	UE-28	Europa	Hombres	440
2020	50	50089	Cuarte de Huerva	Extranjeros	02	Resto de Europa	Europa	Hombres	18
2020	50	50089	Cuarte de Huerva	Extranjeros	03	Magreb	África	Hombres	26
2020	50	50089	Cuarte de Huerva	Extranjeros	04	Resto de África	África	Hombres	20
2020	50	50089	Cuarte de Huerva	Extranjeros	05	América del Norte	América	Hombres	2
2020	50	50089	Cuarte de Huerva	Extranjeros	06	Resto de América	América	Hombres	101
2020	50	50089	Cuarte de Huerva	Extranjeros	07	Asia	Asia	Hombres	27
2020	50	50090	Cubel	Españoles	01	UE-28	Europa	Hombres	69
2020	50	50090	Cubel	Extranjeros	01	UE-28	Europa	Hombres	3
2020	50	50090	Cubel	Extranjeros	03	Magreb	África	Hombres	3
2020	50	50091	Cuerlas (Las)	Españoles	01	UE-28	Europa	Hombres	22
2020	50	50092	Chiprana	Españoles	01	UE-28	Europa	Hombres	159
2020	50	50092	Chiprana	Extranjeros	01	UE-28	Europa	Hombres	12
2020	50	50092	Chiprana	Extranjeros	03	Magreb	África	Hombres	74
2020	50	50092	Chiprana	Extranjeros	04	Resto de África	África	Hombres	8
2020	50	50092	Chiprana	Extranjeros	07	Asia	Asia	Hombres	8
2020	50	50093	Chodes	Españoles	01	UE-28	Europa	Hombres	51
2020	50	50093	Chodes	Extranjeros	01	UE-28	Europa	Hombres	5
2020	50	50093	Chodes	Extranjeros	03	Magreb	África	Hombres	1
2020	50	50094	Daroca	Españoles	01	UE-28	Europa	Hombres	832
2020	50	50094	Daroca	Extranjeros	01	UE-28	Europa	Hombres	74
2020	50	50094	Daroca	Extranjeros	03	Magreb	África	Hombres	27
2020	50	50094	Daroca	Extranjeros	04	Resto de África	África	Hombres	9
2020	50	50094	Daroca	Extranjeros	05	América del Norte	América	Hombres	1
2020	50	50094	Daroca	Extranjeros	06	Resto de América	América	Hombres	13
2020	50	50094	Daroca	Extranjeros	07	Asia	Asia	Hombres	2
2020	50	50095	Ejea de los Caballeros	Españoles	01	UE-28	Europa	Hombres	7146
2020	50	50095	Ejea de los Caballeros	Extranjeros	01	UE-28	Europa	Hombres	694
2020	50	50095	Ejea de los Caballeros	Extranjeros	02	Resto de Europa	Europa	Hombres	23
2020	50	50095	Ejea de los Caballeros	Extranjeros	03	Magreb	África	Hombres	457
2020	50	50095	Ejea de los Caballeros	Extranjeros	04	Resto de África	África	Hombres	234
2020	50	50095	Ejea de los Caballeros	Extranjeros	05	América del Norte	América	Hombres	2
2020	50	50095	Ejea de los Caballeros	Extranjeros	06	Resto de América	América	Hombres	110
2020	50	50095	Ejea de los Caballeros	Extranjeros	07	Asia	Asia	Hombres	26
2020	50	50095	Ejea de los Caballeros	Extranjeros	09	Apátridas y no consta	Apátridas y no consta	Hombres	2
2020	50	50096	Embid de Ariza	Españoles	01	UE-28	Europa	Hombres	19
2020	50	50098	Encinacorba	Españoles	01	UE-28	Europa	Hombres	85
2020	50	50098	Encinacorba	Extranjeros	01	UE-28	Europa	Hombres	3
2020	50	50098	Encinacorba	Extranjeros	03	Magreb	África	Hombres	1
2020	50	50098	Encinacorba	Extranjeros	07	Asia	Asia	Hombres	3
2020	50	50099	Épila	Españoles	01	UE-28	Europa	Hombres	1894
2020	50	50099	Épila	Extranjeros	01	UE-28	Europa	Hombres	124
2020	50	50099	Épila	Extranjeros	02	Resto de Europa	Europa	Hombres	5
2020	50	50099	Épila	Extranjeros	03	Magreb	África	Hombres	103
2020	50	50099	Épila	Extranjeros	04	Resto de África	África	Hombres	122
2020	50	50099	Épila	Extranjeros	06	Resto de América	América	Hombres	24
2020	50	50099	Épila	Extranjeros	07	Asia	Asia	Hombres	5
2020	50	50100	Erla	Españoles	01	UE-28	Europa	Hombres	172
