Municipio código	Municipio nombre	Salario Percepciones	Salario Retribución	Salario medio por percepción	Pensión Percepciones	Pensión Retribución	Pensión media por percepción	Desempleo Perceptores	Desempleo Retribución	Desempleo prestación media anual	Año
50088	Cosuenda	152,0	1531247,44	10073,9963157895	102,0	720328,27	7062,0418627451	21,0	60958,34	2902,7780952381	2007
50088	Cosuenda	151,0	1546709,52	10243,1094039735	126,0	929254,87	7375,03865079365	25,0	107372,23	4294,8892	2008
50088	Cosuenda	148,0	1474081,88	9960,0127027027	117,0	889354,93	7601,32418803419	35,0	134863,84	3853,25257142857	2009
50088	Cosuenda	152,0	1342065,87	8829,38072368421	114,0	932655,2	8181,18596491228	33,0	108205,94	3278,96787878788	2010
50089	Cuarte de Huerva	1089,0	12731353,76	11690,8666299357	239,0	1416534,33	5926,92188284519	90,0	210739,01	2341,54455555556	1999
50089	Cuarte de Huerva	1219,0	15026583,63	12326,9759064807	250,0	1585418,43	6341,67372	80,0	199938,41	2499,230125	2000
50089	Cuarte de Huerva	1253,0	16270238,41	12985,0266640064	260,0	1789452,97	6882,51142307692	113,0	245842,3	2175,59557522124	2001
50089	Cuarte de Huerva	1358,0	18403812,21	13552,1444845361	264,0	1954221,68	7402,35484848485	108,0	322638,2	2987,39074074074	2002
50089	Cuarte de Huerva	1530,0	22473580,99	14688,6150261438	292,0	2219145,05	7599,81181506849	130,0	332338,49	2556,44992307692	2003
50089	Cuarte de Huerva	1764,0	26788735,69	15186,358100907	334,0	2796705,41	8373,36949101796	151,0	320561,43	2122,92337748344	2004
50089	Cuarte de Huerva	2216,0	35321185,72	15939,1632310469	357,0	3079393,43	8625,7519047619	146,0	402160,31	2754,52267123288	2005
50089	Cuarte de Huerva	2994,0	51130453,47	17077,6397695391	424,0	3855168,89	9092,37945754717	226,0	770446,53	3409,05544247788	2006
50089	Cuarte de Huerva	4160,0	73094906,71	17570,8910360577	518,0	4904624,42	9468,38691119691	320,0	1086962,01	3396,75628125	2007
50089	Cuarte de Huerva	5565,0	103154856,0	18536,3622641509	785,0	6423841,75	8183,23789808917	574,0	1857209,93	3235,55736933798	2008
50089	Cuarte de Huerva	5917,0	114689131,1	19382,9864965354	883,0	7249521,69	8210,1038391846	1092,0	4546393,89	4163,36436813187	2009
50089	Cuarte de Huerva	6226,0	119272290,4	19157,1298425956	1014,0	8225215,98	8111,65284023669	1227,0	4952771,24	4036,48837815811	2010
50090	Cubel	31,0	148766,47	4798,91838709677	65,0	279451,57	4299,25492307692				1999
50090	Cubel	36,0	188672,17	5240,89361111111	63,0	304339,75	4830,78968253968	0,0	0,0		2000
50090	Cubel	32,0	165788,66	5180,895625	61,0	327702,64	5372,17442622951				2001
50090	Cubel	34,0	228056,16	6707,53411764706	60,0	335461,47	5591,0245				2002
50090	Cubel	38,0	231934,52	6103,54	58,0	345338,95	5954,11982758621				2003
50090	Cubel	46,0	229657,12	4992,54608695652	56,0	329647,99	5886,57125				2004
50090	Cubel	33,0	276840,45	8389,10454545455	55,0	340266,07	6186,65581818182				2005
50090	Cubel	32,0	246936,76	7716,77375	65,0	417240,31	6419,08169230769				2006
50090	Cubel	45,0	300812,0	6684,71111111111	55,0	410617,91	7465,78018181818				2007
50090	Cubel	41,0	350777,48	8555,54829268293	61,0	526344,17	8628,59295081967				2008
50090	Cubel	32,0	292110,9	9128,465625	61,0	465578,43	7632,43327868852				2009
50090	Cubel	29,0	203765,28	7026,38896551724	63,0	488463,46	7753,38825396825				2010
50091	Cuerlas (Las)	8,0	61530,66	7691,3325	43,0	232224,22	5400,56325581395	0,0	0,0		1999
50091	Cuerlas (Las)				42,0	240384,41	5723,43833333333	0,0	0,0		2000
50091	Cuerlas (Las)				39,0	219058,62	5616,88769230769	0,0	0,0		2001
50091	Cuerlas (Las)				38,0	217969,31	5736,03447368421	0,0	0,0		2002
50091	Cuerlas (Las)	10,0	71794,79	7179,479	37,0	218223,12	5897,92216216216	0,0	0,0		2003
50091	Cuerlas (Las)				32,0	201253,45	6289,1703125	0,0	0,0		2004
50091	Cuerlas (Las)	11,0	96303,17	8754,83363636364	35,0	202090,44	5774,01257142857	0,0	0,0		2005
50091	Cuerlas (Las)	7,0	92832,84	13261,8342857143	34,0	198514,22	5838,65352941177	0,0	0,0		2006
50091	Cuerlas (Las)	7,0	59303,16	8471,88	27,0	192562,48	7131,9437037037				2007
50091	Cuerlas (Las)				31,0	224690,36	7248,07612903226	0,0	0,0		2008
50091	Cuerlas (Las)	7,0	8078,48	1154,06857142857	32,0	244080,11	7627,5034375	0,0	0,0		2009
50091	Cuerlas (Las)				31,0	240516,5	7758,59677419355	0,0	0,0		2010
50092	Chiprana	200,0	959265,61	4796,32805	146,0	696349,13	4769,5145890411	18,0	28186,97	1565,94277777778	1999
50092	Chiprana	192,0	1025812,18	5342,77177083333	138,0	701717,55	5084,9097826087	17,0	27880,21	1640,01235294118	2000
50092	Chiprana	208,0	978132,07	4702,55802884615	140,0	750073,84	5357,67028571429	26,0	45620,23	1754,62423076923	2001
50092	Chiprana	222,0	1111293,18	5005,82513513514	126,0	773081,62	6135,56841269841	30,0	47184,0	1572,8	2002
50092	Chiprana	229,0	1230251,9	5372,27903930131	125,0	823190,97	6585,52776	30,0	53172,6	1772,42	2003
50092	Chiprana	217,0	1210727,05	5579,38732718894	124,0	839279,45	6768,38266129032	25,0	81726,76	3269,0704	2004
50092	Chiprana	252,0	1339317,77	5314,75305555556	126,0	898511,5	7131,04365079365	30,0	58548,95	1951,63166666667	2005
50092	Chiprana	307,0	1487490,3	4845,24527687296	123,0	933433,19	7588,88772357724	29,0	75983,59	2620,12379310345	2006
50092	Chiprana	329,0	1591393,33	4837,06179331307	119,0	934793,31	7855,40596638656	38,0	92488,28	2433,90210526316	2007
50092	Chiprana	295,0	1753188,29	5943,01115254237	126,0	1067392,64	8471,37015873016	48,0	113980,9	2374,60208333333	2008
50092	Chiprana	297,0	1680065,51	5656,78622895623	125,0	1098989,07	8791,91256	88,0	218399,08	2481,80772727273	2009
50092	Chiprana	327,0	1708027,73	5223,32639143731	113,0	1079467,36	9552,80849557522	112,0	277561,15	2478,22455357143	2010
50093	Chodes	16,0	67455,45	4215,965625	50,0	264524,07	5290,4814				1999
50093	Chodes	11,0	67210,51	6110,04636363636	49,0	252296,65	5148,9112244898				2000
50093	Chodes	12,0	70932,76	5911,06333333333	54,0	270824,79	5015,27388888889				2001
50093	Chodes	15,0	75269,43	5017,962	48,0	274773,83	5724,45479166667				2002
50093	Chodes	15,0	82761,61	5517,44066666667	49,0	286489,12	5846,71673469388				2003
50093	Chodes	24,0	153549,53	6397,89708333333	48,0	292191,72	6087,3275				2004
50093	Chodes	33,0	182730,31	5537,28212121212	39,0	283159,13	7260,49051282051	0,0	0,0		2005
50093	Chodes	43,0	268707,11	6249,00255813954	40,0	282773,88	7069,347				2006
50093	Chodes	29,0	261425,04	9014,65655172414	40,0	298212,95	7455,32375	8,0	23370,72	2921,34	2007
50093	Chodes	32,0	275502,83	8609,4634375	45,0	381720,93	8482,68733333333	9,0	30145,71	3349,52333333333	2008
50093	Chodes	28,0	201102,94	7182,24785714286	45,0	399140,78	8869,79511111111	10,0	44339,68	4433,968	2009
50093	Chodes	33,0	247792,79	7508,87242424242	40,0	370762,95	9269,07375	8,0	29250,5	3656,3125	2010
50094	Daroca	919,0	8511331,61	9261,51426550598	632,0	3361866,52	5319,40905063291	78,0	172681,71	2213,86807692308	1999
50094	Daroca	941,0	9050245,79	9617,68946865037	645,0	3471245,83	5381,77648062016	74,0	166824,78	2254,38891891892	2000
50094	Daroca	980,0	9612806,04	9808,98575510204	634,0	3735796,43	5892,42339116719	72,0	156673,58	2176,02194444444	2001
50094	Daroca	931,0	9717250,12	10437,4329967777	606,0	3857751,54	6365,92663366337	76,0	188034,07	2474,1325	2002
50094	Daroca	989,0	9981174,39	10092,188463094	603,0	4056589,72	6727,34613598673	89,0	242701,86	2726,98719101124	2003
50094	Daroca	1020,0	10956013,82	10741,1900196078	604,0	4250552,02	7037,33778145695	96,0	236098,24	2459,35666666667	2004
50094	Daroca	1037,0	11587229,17	11173,7986210222	594,0	4452965,4	7496,57474747475	86,0	218753,27	2543,6426744186	2005
50094	Daroca	1074,0	12335339,33	11485,4183705773	616,0	4880897,58	7923,53503246753	94,0	283254,05	3013,34095744681	2006
50094	Daroca	1111,0	13431959,7	12089,9727272727	629,0	5355887,73	8514,92484896661	87,0	249504,33	2867,86586206897	2007
50094	Daroca	1090,0	14087182,61	12924,0207431193	686,0	6239884,95	9096,04220116618	118,0	337351,01	2858,90686440678	2008
50094	Daroca	1004,0	14226057,1	14169,3795816733	689,0	6407338,38	9299,47515239477	125,0	490599,48	3924,79584	2009
50094	Daroca	964,0	13850724,52	14367,9714937759	689,0	6463744,16	9381,34130624093	170,0	632691,19	3721,71288235294	2010
50095	Ejea de los Caballeros	7326,0	62975810,01	8596,20666257166	3387,0	16150969,6	4768,5177443165	768,0	1536994,15	2001,29446614583	1999
50095	Ejea de los Caballeros	7679,0	67762761,99	8824,42531449407	3402,0	17359876,7	5102,84441504997	817,0	1735145,77	2123,80143206854	2000
50095	Ejea de los Caballeros	8548,0	74192896,28	8679,56203556387	3386,0	18788430,15	5548,85710277614	1017,0	2066540,94	2031,99699115044	2001
50095	Ejea de los Caballeros	8710,0	79562874,99	9134,65843742824	3282,0	19345408,91	5894,39637720902	1003,0	2142167,34	2135,76005982054	2002
50095	Ejea de los Caballeros	9008,0	87304684,2	9691,90543960924	3281,0	20926685,99	6378,14263639134	1029,0	2187635,83	2125,98234207969	2003
50095	Ejea de los Caballeros	9729,0	96049516,99	9872,49635008737	3316,0	21779717,6	6568,06924004825	1211,0	2894620,91	2390,2732535095	2004
50095	Ejea de los Caballeros	9719,0	100101298,3	10299,5471036115	3345,0	23427578,47	7003,76037967115	1211,0	3127166,83	2582,30126341866	2005
50095	Ejea de los Caballeros	10339,0	109192834,2	10561,2568140052	3411,0	25548746,29	7490,10445323952	1212,0	3289840,5	2714,38985148515	2006
50095	Ejea de los Caballeros	11048,0	121424347,6	10990,6179942071	3470,0	26965488,47	7771,03414121037	1214,0	3100165,32	2553,6781878089	2007
50095	Ejea de los Caballeros	10415,0	129633843,2	12446,8404416707	3922,0	33556411,96	8555,94389597144	1446,0	4073301,66	2816,94443983402	2008
50095	Ejea de los Caballeros	9367,0	121300562,4	12949,7771324864	3961,0	34560399,17	8725,1702019692	2084,0	8665087,94	4157,91167946257	2009
50095	Ejea de los Caballeros	9118,0	115250719,8	12639,9122395262	3902,0	36013242,95	9229,43181701691	2338,0	9514309,62	4069,42242087254	2010
50096	Embid de Ariza	13,0	154232,87	11864,0669230769	21,0	108514,6	5167,3619047619				1999
50096	Embid de Ariza	8,0	68569,0	8571,125	23,0	112586,76	4895,07652173913				2000
50096	Embid de Ariza				22,0	115609,34	5254,97				2001
50096	Embid de Ariza				19,0	114778,22	6040,95894736842				2002
50096	Embid de Ariza				20,0	119735,23	5986,7615				2003
50096	Embid de Ariza				19,0	122042,28	6423,27789473684				2004
50096	Embid de Ariza				20,0	138762,24	6938,112				2005
50096	Embid de Ariza				21,0	148056,67	7050,31761904762				2006
50096	Embid de Ariza				24,0	171767,23	7156,96791666667				2007
50096	Embid de Ariza				24,0	186422,81	7767,61708333333				2008
50096	Embid de Ariza				23,0	174445,46	7584,5852173913				2009
50096	Embid de Ariza				20,0	169872,57	8493,6285				2010
50098	Encinacorba	47,0	470918,29	10019,5380851064	99,0	477184,61	4820,04656565657				1999
50098	Encinacorba	50,0	526753,01	10535,0602	105,0	531580,97	5062,6759047619				2000
50098	Encinacorba	72,0	707304,77	9823,67736111111	105,0	560454,49	5337,66180952381				2001
50098	Encinacorba	89,0	780955,79	8774,78415730337	96,0	558771,55	5820,53697916667	10,0	24739,69	2473,969	2002
50098	Encinacorba	81,0	699369,73	8634,19419753087	96,0	569957,81	5937,06052083333				2003
50098	Encinacorba	99,0	717115,32	7243,58909090909	91,0	551108,92	6056,14197802198	12,0	22474,88	1872,90666666667	2004
50098	Encinacorba	91,0	770515,41	8467,20230769231	87,0	554721,64	6376,1108045977	14,0	34579,68	2469,97714285714	2005
50098	Encinacorba	75,0	622670,0	8302,26666666667	85,0	572866,32	6739,60376470588	13,0	46135,24	3548,86461538462	2006
50098	Encinacorba	89,0	820126,42	9214,90359550562	82,0	582214,52	7100,17707317073	13,0	34545,59	2657,35307692308	2007
50098	Encinacorba	74,0	804068,32	10865,7881081081	83,0	678436,8	8173,93734939759	17,0	48816,01	2871,53	2008
50098	Encinacorba	71,0	748055,76	10535,9966197183	93,0	737594,16	7931,12	21,0	79575,32	3789,30095238095	2009
50098	Encinacorba	64,0	595880,9	9310,6390625	96,0	869512,81	9057,42510416667	20,0	78049,14	3902,457	2010
50099	Épila	1729,0	15642324,78	9047,03573163678	905,0	4301626,95	4753,17895027624	328,0	334542,7	1019,94725609756	1999
50099	Épila	1741,0	17229574,62	9896,36681217691	900,0	4491949,3	4991,05477777778	187,0	427441,15	2285,78155080214	2000
50099	Épila	1758,0	18163926,86	10332,15407281	868,0	4853325,99	5591,38938940092	358,0	810397,87	2263,68120111732	2001
50099	Épila	1844,0	19266540,69	10448,232478308	869,0	4947458,8	5693,27825086306	311,0	596404,8	1917,70032154341	2002
50099	Épila	2122,0	21757233,99	10253,1734165881	841,0	5230126,36	6218,9374078478	264,0	504496,27	1910,97071969697	2003
50099	Épila	2119,0	23285008,39	10988,6778621992	889,0	5624711,65	6327,00973003375	283,0	553380,6	1955,40848056537	2004
50099	Épila	2180,0	24529704,25	11252,157912844	926,0	6434932,37	6949,17102591793	226,0	569894,81	2521,65845132743	2005
50099	Épila	2394,0	26860943,24	11220,1099582289	925,0	6653514,64	7192,9888	224,0	613041,61	2736,79290178571	2006
50099	Épila	2522,0	29013210,03	11504,0483862014	904,0	6733987,49	7449,10120575221	252,0	762420,7	3025,47896825397	2007
50099	Épila	2516,0	30445431,89	12100,7280961844	1027,0	8283059,5	8065,2964946446	401,0	1229886,76	3067,04927680798	2008
50099	Épila	2557,0	27292834,64	10673,7718576457	1051,0	9009754,26	8572,55400570885	771,0	2682231,31	3478,89923476005	2009
50099	Épila	2604,0	28397186,29	10905,217469278	1069,0	9509017,45	8895,24550982226	690,0	2290730,69	3319,89955072464	2010
50100	Erla	129,0	1026948,23	7960,83899224806	134,0	601216,75	4486,6921641791	12,0	22386,69	1865,5575	1999
50100	Erla	117,0	1100879,14	9409,22341880342	135,0	616991,23	4570,30540740741	11,0	20563,39	1869,39909090909	2000
50100	Erla	137,0	1235770,01	9020,21905109489	131,0	655742,88	5005,67083969466	15,0	18758,37	1250,558	2001
50100	Erla	121,0	1280919,17	10586,1088429752	129,0	683410,09	5297,75263565891	14,0	43873,83	3133,845	2002
50100	Erla	136,0	1411142,15	10376,0452205882	122,0	704358,43	5773,42975409836	12,0	28848,03	2404,0025	2003
50100	Erla	125,0	1275799,92	10206,39936	131,0	762075,58	5817,37083969466	15,0	36350,74	2423,38266666667	2004
50100	Erla	125,0	1401771,51	11214,17208	130,0	793682,06	6105,24661538462	16,0	35325,29	2207,830625	2005
50100	Erla	111,0	1312689,59	11826,0323423423	134,0	892767,55	6662,44440298508	17,0	46845,75	2755,63235294118	2006
50100	Erla	120,0	1384520,25	11537,66875	132,0	900168,63	6819,45931818182	14,0	43007,45	3071,96071428571	2007
50100	Erla	113,0	1467060,76	12982,8385840708	138,0	1204241,86	8726,39028985507	16,0	50372,44	3148,2775	2008
50100	Erla	104,0	1372998,35	13201,9072115385	133,0	1179378,06	8867,50421052632	24,0	93992,86	3916,36916666667	2009
50100	Erla	92,0	1368675,58	14876,9084782609	139,0	1177008,85	8467,68956834532	29,0	103965,18	3585,00620689655	2010
50101	Escatrón	486,0	5047806,38	10386,4328806584	488,0	3038520,95	6226,47735655738	47,0	181167,12	3854,61957446809	1999
50101	Escatrón	490,0	5235381,39	10684,4518163265	481,0	3029024,39	6297,348004158	56,0	160518,2	2866,39642857143	2000
50101	Escatrón	504,0	5395039,43	10704,4433134921	505,0	3731196,69	7388,5082970297	52,0	146636,7	2819,93653846154	2001
50101	Escatrón	453,0	5213438,93	11508,695209713	526,0	3781647,22	7189,44338403042	68,0	187924,4	2763,59411764706	2002
50101	Escatrón	505,0	5246586,97	10389,2811287129	503,0	3796373,02	7547,46127236581	55,0	153319,87	2787,634	2003
50101	Escatrón	495,0	5682494,63	11479,7871313131	477,0	4041918,8	8473,62431865828	51,0	178722,22	3504,35725490196	2004
50101	Escatrón	495,0	5748975,11	11614,0911313131	472,0	4048417,91	8577,15658898305	51,0	162904,18	3194,19960784314	2005
50101	Escatrón	554,0	6145937,38	11093,7497833935	436,0	4029823,08	9242,71348623853	49,0	164095,26	3348,88285714286	2006
50101	Escatrón	563,0	6978704,28	12395,5671047957	474,0	3963773,35	8362,39103375527	54,0	165666,47	3067,89759259259	2007
50101	Escatrón	531,0	7406335,75	13947,9016007533	439,0	4317312,96	9834,42587699317	74,0	216004,58	2918,98081081081	2008
50101	Escatrón	553,0	7071415,94	12787,370596745	448,0	4325639,93	9655,44627232143	131,0	488733,95	3730,79351145038	2009
50101	Escatrón	529,0	6721364,0	12705,7920604915	426,0	4232558,59	9935,58354460094	151,0	530230,8	3511,46225165563	2010
50102	Fabara	278,0	1637157,53	5889,05586330935	424,0	1898013,53	4476,44700471698	31,0	74733,54	2410,75935483871	1999
50102	Fabara	277,0	1865830,91	6735,85166064982	420,0	1986646,66	4730,1110952381	27,0	59750,99	2212,99962962963	2000
50102	Fabara	302,0	2335683,61	7734,05168874172	407,0	2117233,05	5202,04680589681	36,0	77009,16	2139,14333333333	2001
50102	Fabara	328,0	2705557,6	8248,6512195122	387,0	2115158,15	5465,52493540052	31,0	80206,62	2587,31032258065	2002
50102	Fabara	329,0	2793733,27	8491,59048632219	382,0	2185239,3	5720,52172774869	42,0	120076,17	2858,95642857143	2003
50102	Fabara	364,0	3027696,91	8317,84865384616	374,0	2237032,0	5981,36898395722	50,0	128816,52	2576,3304	2004
50102	Fabara	420,0	3457940,44	8233,19152380952	365,0	2276136,75	6235,99109589041	51,0	125333,92	2457,52784313725	2005
50102	Fabara	528,0	4176905,82	7910,80647727273	356,0	2424345,54	6809,95938202247	45,0	127635,81	2836,35133333333	2006
50102	Fabara	526,0	4710720,13	8955,74169201521	374,0	2625916,29	7021,16655080214	52,0	111036,1	2135,30961538462	2007
50102	Fabara	536,0	4966625,76	9266,0928358209	401,0	3062282,14	7636,61381546135	76,0	199945,9	2630,86710526316	2008
50102	Fabara	516,0	4728114,65	9163,0128875969	393,0	3077401,09	7830,53712468193	92,0	290603,02	3158,72847826087	2009
50102	Fabara	507,0	4742874,57	9354,78218934911	403,0	3202513,52	7946,68367245658	97,0	304035,09	3134,38237113402	2010
50104	Farlete	121,0	1225549,16	10128,5054545455	88,0	429383,19	4879,35443181818	12,0	11988,24	999,02	1999
50104	Farlete	120,0	1291617,35	10763,4779166667	92,0	476544,86	5179,83543478261	8,0	17849,66	2231,2075	2000
50104	Farlete	129,0	1400278,26	10854,8702325581	94,0	502116,77	5341,66776595745	11,0	15562,5	1414,77272727273	2001
50104	Farlete	128,0	1389121,11	10852,508671875	95,0	557808,02	5871,66336842105	13,0	41000,64	3153,89538461538	2002
50104	Farlete	130,0	1499166,35	11532,0488461538	98,0	625563,3	6383,29897959184	12,0	41556,78	3463,065	2003
50104	Farlete	126,0	1461799,67	11601,5846825397	95,0	650950,05	6852,10578947368	15,0	30173,96	2011,59733333333	2004
50104	Farlete	139,0	1474791,2	10610,0086330935	107,0	758844,21	7092,00196261682	14,0	39061,09	2790,07785714286	2005
50104	Farlete	123,0	1497365,31	12173,7017073171	110,0	1010982,75	9190,75227272727	10,0	29835,7	2983,57	2006
50104	Farlete	126,0	1373887,98	10903,8728571429	116,0	1092897,37	9421,52905172414	12,0	22251,06	1854,255	2007
50104	Farlete	114,0	1323028,88	11605,5164912281	120,0	1091010,16	9091,75133333333	16,0	43657,22	2728,57625	2008
50104	Farlete	97,0	1297255,26	13373,7655670103	124,0	1148001,91	9258,07991935484	28,0	91331,36	3261,83428571429	2009
50104	Farlete	88,0	1212893,56	13782,8813636364	116,0	1160768,11	10006,621637931	28,0	103910,17	3711,0775	2010
50105	Fayón	132,0	931266,3	7055,04772727273	158,0	817584,27	5174,58398734177	8,0	24257,79	3032,22375	1999
50105	Fayón	150,0	1000268,59	6668,45726666667	158,0	824382,84	5217,61291139241	11,0	33912,05	3082,91363636364	2000
50105	Fayón	144,0	1084383,68	7530,44222222222	169,0	908950,78	5378,40698224852	9,0	21483,73	2387,08111111111	2001
50105	Fayón	141,0	1144385,3	8116,20780141844	153,0	925487,42	6048,93738562092	11,0	32616,13	2965,10272727273	2002
50105	Fayón	144,0	1303691,93	9053,41618055556	149,0	964533,41	6473,37859060403	11,0	37579,02	3416,27454545455	2003
50105	Fayón	143,0	1342237,58	9386,27678321678	145,0	993459,49	6851,44475862069	8,0	16498,46	2062,3075	2004
50105	Fayón	157,0	1494688,08	9520,30624203822	149,0	1089872,08	7314,57771812081	14,0	39163,03	2797,35928571429	2005
50105	Fayón	162,0	1607837,47	9924,92265432099	172,0	1228080,07	7140,00040697674	12,0	43473,5	3622,79166666667	2006
50105	Fayón	187,0	1802374,29	9638,36518716578	160,0	1235031,34	7718,945875	14,0	41506,55	2964,75357142857	2007
50105	Fayón	164,0	1979594,3	12070,6969512195	162,0	1527851,03	9431,17919753087	19,0	62862,77	3308,56684210526	2008
50105	Fayón	161,0	1944169,24	12075,5853416149	156,0	1486244,18	9527,20628205128	23,0	111919,48	4866,06434782609	2009
50105	Fayón	163,0	1762962,4	10815,7202453988	151,0	1485933,26	9840,61761589404	26,0	104847,87	4032,61038461538	2010
50106	Fayos (Los)	45,0	166261,96	3694,71022222222	65,0	356510,96	5484,784	9,0	39710,99	4412,33222222222	1999
50106	Fayos (Los)	37,0	263700,95	7127,0527027027	60,0	364983,09	6083,0515				2000
50106	Fayos (Los)	32,0	323308,15	10103,3796875	60,0	379362,59	6322,70983333333				2001
50106	Fayos (Los)	31,0	323331,15	10430,0370967742	60,0	401871,31	6697,85516666667	8,0	21770,76	2721,345	2002
50106	Fayos (Los)	31,0	405617,91	13084,4487096774	57,0	387235,31	6793,60192982456				2003
50106	Fayos (Los)	25,0	325655,12	13026,2048	58,0	421846,42	7273,21413793103				2004
50106	Fayos (Los)	28,0	343877,13	12281,3260714286	55,0	422791,54	7687,11890909091				2005
50106	Fayos (Los)	23,0	366097,25	15917,2717391304	57,0	466251,73	8179,8549122807				2006
50106	Fayos (Los)	24,0	458264,8	19094,3666666667	59,0	514529,9	8720,84576271186				2007
50106	Fayos (Los)	25,0	490661,05	19626,442	64,0	584846,05	9138,21953125				2008
50106	Fayos (Los)	16,0	344790,62	21549,41375	65,0	609753,67	9380,82569230769				2009
50106	Fayos (Los)	16,0	353126,12	22070,3825	56,0	562648,15	10047,2883928571	7,0	26403,24	3771,89142857143	2010
50107	Figueruelas	455,0	6131340,52	13475,4736703297	165,0	975916,83	5914,64745454545	149,0	116022,61	778,675234899329	1999
50107	Figueruelas	474,0	6868550,73	14490,6133544304	190,0	1103956,55	5810,29763157895	44,0	113797,85	2586,31477272727	2000
50107	Figueruelas	507,0	6909643,33	13628,4878303748	174,0	1130298,66	6495,96931034483	155,0	229408,03	1480,05180645161	2001
50107	Figueruelas	562,0	7688135,2	13679,9558718861	180,0	1270822,05	7060,1225	45,0	103957,69	2310,17088888889	2002
50107	Figueruelas	581,0	8711689,91	14994,3027710843	190,0	1444098,08	7600,51621052632	33,0	69098,83	2093,90393939394	2003
50107	Figueruelas	616,0	9106209,9	14782,8082792208	181,0	1451407,09	8018,82370165746	151,0	81413,72	539,163708609272	2004
50107	Figueruelas	667,0	9825406,8	14730,7448275862	185,0	1555163,08	8406,28691891892	55,0	146616,28	2665,75054545455	2005
50107	Figueruelas	720,0	10786995,08	14981,9376111111	180,0	1594319,87	8857,33261111111	69,0	254682,16	3691,04579710145	2006
50107	Figueruelas	769,0	11868243,17	15433,3461248375	200,0	1835279,7	9176,3985	59,0	173806,84	2945,8786440678	2007
50107	Figueruelas	834,0	12324529,75	14777,6136091127	228,0	2471609,07	10840,3906578947	104,0	269715,41	2593,41740384615	2008
50107	Figueruelas	825,0	10872421,46	13178,6926787879	242,0	2583847,48	10677,0557024793	251,0	793067,19	3159,63023904382	2009
50107	Figueruelas	701,0	11200144,53	15977,3816405136	242,0	2757922,61	11396,3744214876	219,0	624433,74	2851,29561643836	2010
50108	Fombuena	0,0	0,0					0,0	0,0		1999
50108	Fombuena							0,0	0,0		2000
50108	Fombuena							0,0	0,0		2001
50108	Fombuena							0,0	0,0		2002
50108	Fombuena							0,0	0,0		2003
50108	Fombuena							0,0	0,0		2004
50108	Fombuena										2005
50108	Fombuena	0,0	0,0					0,0	0,0		2006
50108	Fombuena										2007
50108	Fombuena										2008
50108	Fombuena	0,0	0,0					0,0	0,0		2009
50108	Fombuena	0,0	0,0					0,0	0,0		2010
50109	Frago (El)	13,0	55722,27	4286,32846153846	34,0	149341,51	4392,39735294118	0,0	0,0		1999
50109	Frago (El)	11,0	57947,64	5267,96727272727	30,0	146509,09	4883,63633333333				2000
50109	Frago (El)	14,0	90300,18	6450,01285714286	31,0	154812,13	4993,93967741936				2001
50109	Frago (El)	8,0	90635,49	11329,43625	29,0	153759,62	5302,05586206897				2002
50109	Frago (El)	9,0	99349,97	11038,8855555556	29,0	161673,83	5574,95965517241				2003
50109	Frago (El)	12,0	95499,96	7958,33	32,0	164341,69	5135,6778125				2004
50109	Frago (El)				27,0	162216,72	6008,02666666667	0,0	0,0		2005
50109	Frago (El)	8,0	55646,22	6955,7775	29,0	166285,07	5733,96793103448	0,0	0,0		2006
50109	Frago (El)	11,0	75938,08	6903,46181818182	25,0	146890,5	5875,62				2007
50109	Frago (El)	8,0	55257,37	6907,17125	27,0	199189,13	7377,37518518519				2008
50109	Frago (El)	12,0	74555,13	6212,9275	25,0	181178,54	7247,1416				2009
50109	Frago (El)	13,0	88186,47	6783,57461538462	26,0	188109,51	7234,98115384615				2010
50110	Frasno (El)	186,0	1237302,12	6652,16193548387	186,0	950707,57	5111,33102150538	19,0	28097,42	1478,81157894737	1999
50110	Frasno (El)	171,0	1390912,93	8133,99374269006	193,0	983187,31	5094,23476683938	17,0	30296,18	1782,12823529412	2000
50110	Frasno (El)	177,0	1396487,44	7889,7595480226	183,0	1042093,39	5694,4993989071	32,0	70273,1	2196,034375	2001
50110	Frasno (El)	165,0	1339907,14	8120,64933333333	174,0	1059497,29	6089,06488505747	33,0	71501,55	2166,71363636364	2002
50110	Frasno (El)	165,0	1466741,3	8889,34121212121	166,0	1068449,02	6436,43987951807	33,0	68528,36	2076,61696969697	2003
50110	Frasno (El)	142,0	1452804,55	10231,0179577465	165,0	1077576,08	6530,76412121212	28,0	60837,89	2172,78178571429	2004
50110	Frasno (El)	159,0	1501287,79	9442,06157232704	161,0	1125703,45	6991,94689440994	30,0	70733,68	2357,78933333333	2005
50110	Frasno (El)	140,0	1268006,62	9057,19014285714	167,0	1200659,97	7189,58065868263	20,0	82763,38	4138,169	2006
50110	Frasno (El)	135,0	1542366,38	11424,9361481481	156,0	1158262,44	7424,75923076923	18,0	58561,17	3253,39833333333	2007
50110	Frasno (El)	148,0	1689791,37	11417,5092567568	178,0	1573864,16	8841,93348314607	22,0	71209,15	3236,77954545455	2008
50110	Frasno (El)	130,0	1575535,96	12119,5073846154	178,0	1566999,18	8803,36617977528	32,0	112577,88	3518,05875	2009
50110	Frasno (El)	132,0	1587197,12	12024,2206060606	166,0	1522952,51	9174,41271084337	35,0	128742,57	3678,35914285714	2010
