Año	Municipio código	Municipio nombre	Tipo de presupuesto	Estado de la información	Área gastos, total	Área gastos, deuda pública	Área gastos, servicios públicos básicos	Área gastos, actuaciones protección y promoción social	Área gastos, producción bienes públicos carácter preferente	Área gastos, actuaciones carácter económico	Área gastos, actuaciones carácter general
2014	50152	Maella	Presupuestos	Consolidada	2007000,0	122095,48	676700,0	122650,0	558925,0	156500,0	370129,52
2014	50153	Magallón	Presupuestos	Consolidada	1471751,26	72800,0	420126,0	0,0	528537,0	93000,0	357288,26
2014	50154	Mainar	Presupuestos	Consolidada	229900,0	2100,0	135800,0	3000,0	5000,0	0,0	84000,0
2014	50155	Malanquilla	Presupuestos	Sin información							
2014	50156	Maleján	Presupuestos	Consolidada	357393,43	10000,0	142104,38	0,0	11705,44	86289,43	107294,18
2014	50157	Malón	Presupuestos	Sin información							
2014	50159	Maluenda	Presupuestos	Clasificación Económica de la Administración General	0,0	0,0	0,0	0,0	0,0	0,0	0,0
2014	50160	Mallén	Presupuestos	Consolidada	2354340,02	69500,0	673500,0	46400,0	550640,01	8800,0	1005500,01
2014	50161	Manchones	Presupuestos	Consolidada	217649,0	6234,0	133041,0	220,0	9050,0	0,0	69104,0
2014	50162	Mara	Presupuestos	Consolidada	249000,0	18460,0	127200,0	0,0	9400,0	0,0	93940,0
2014	50163	María de Huerva	Presupuestos	Consolidada	5525000,0	1723294,27	933905,73	31500,0	1265850,0	78700,0	1491750,0
2014	50164	Mediana de Aragón	Presupuestos	Consolidada	502260,08	23325,05	265158,69	1500,0	46100,0	7000,0	159176,34
2014	50165	Mequinenza	Presupuestos	Consolidada	2918037,72	28500,0	1288532,05	42300,0	880226,1	247999,32	430480,25
2014	50166	Mesones de Isuela	Presupuestos	Consolidada	378000,0	9500,0	286000,0	1000,0	10000,0	0,0	71500,0
2014	50167	Mezalocha	Presupuestos	Consolidada	402500,0	13000,0	138400,0	0,0	31000,0	0,0	220100,0
2014	50168	Mianos	Presupuestos	Consolidada	114940,7	0,0	45160,96	0,0	300,0	21607,37	47872,37
2014	50169	Miedes de Aragón	Presupuestos	Consolidada	554656,81	24929,98	108644,16	27800,38	208717,07	47616,75	136948,47
2014	50170	Monegrillo	Presupuestos	Consolidada	807542,0	1500,0	421544,0	3000,0	153698,0	26000,0	201800,0
2014	50171	Moneva	Presupuestos	Consolidada	101500,0	0,0	31430,6	0,0	0,0	0,0	70069,4
2014	50172	Monreal de Ariza	Presupuestos	Consolidada	324600,0	18800,0	61100,0	2500,0	25200,0	127900,0	89100,0
2014	50173	Monterde	Presupuestos	Consolidada	564065,48	15050,0	269040,48	0,0	150920,0	0,0	129055,0
2014	50174	Montón	Presupuestos	Consolidada	159478,79	9673,24	62000,0	4137,0	0,0	6500,0	77168,55
2014	50175	Morata de Jalón	Presupuestos	Consolidada	1222165,17	48244,0	513843,54	22250,0	332616,61	25115,0	280096,02
2014	50176	Morata de Jiloca	Presupuestos	Consolidada	227000,0	19500,0	2500,0	21200,0	14300,0	0,0	169500,0
2014	50177	Morés	Presupuestos	Consolidada	433850,0	48000,0	92000,0	29000,0	0,0	0,0	264850,0
2014	50178	Moros	Presupuestos	Consolidada	360818,96	41510,5	61171,28	6000,0	27200,0	69989,31	154947,87
2014	50179	Moyuela	Presupuestos	Consolidada	321127,0	0,0	96845,28	18751,08	93782,0	18500,0	93248,64
2014	50180	Mozota	Presupuestos	Consolidada	232100,0	23500,0	114300,0	0,0	41000,0	0,0	53300,0
2014	50181	Muel	Presupuestos	Consolidada	2236400,0	14000,0	559000,0	1000,0	722500,0	0,0	939900,0
2014	50182	Muela (La)	Presupuestos	Consolidada	6404052,0	607829,87	1600140,11	626200,0	1346379,93	120950,61	2102551,48
2014	50183	Munébrega	Presupuestos	Consolidada	630000,0	40000,0	288500,0	0,0	169200,0	11000,0	121300,0
2014	50184	Murero	Presupuestos	Consolidada	229254,5	10583,0	153068,5	7800,0	6300,0	0,0	51503,0
2014	50185	Murillo de Gállego	Presupuestos	Consolidada	291529,67	15600,0	0,0	0,0	0,0	118943,67	156986,0
2014	50186	Navardún	Presupuestos	Consolidada	223400,26	15963,0	0,0	0,0	6631,79	114126,48	86678,99
2014	50187	Nigüella	Presupuestos	Consolidada	154000,0	0,0	112700,0	500,0	6500,0	0,0	34300,0
2014	50188	Nombrevilla	Presupuestos	Consolidada	274500,0	0,0	22500,0	10000,0	0,0	154000,0	88000,0
2014	50189	Nonaspe	Presupuestos	Consolidada	1146400,0	95500,0	372800,0	167604,0	137677,0	25000,0	347819,0
2014	50190	Novallas	Presupuestos	Consolidada	1796118,3	31897,46	664313,79	150010,14	593627,37	167056,0	189213,54
2014	50191	Novillas	Presupuestos	Consolidada	432527,44	0,0	129165,08	52165,8	107405,56	12800,0	130991,0
2014	50192	Nuévalos	Presupuestos	Consolidada	535700,0	29300,0	258300,0	0,0	57500,0	0,0	190600,0
2014	50193	Nuez de Ebro	Presupuestos	Consolidada	608600,0	0,0	219000,0	0,0	65600,0	3000,0	321000,0
2014	50194	Olvés	Presupuestos	Consolidada	300000,0	11700,0	0,0	0,0	256000,0	0,0	32300,0
2014	50195	Orcajo	Presupuestos	Consolidada	244130,04	0,0	0,0	5132,28	0,0	193928,0	45069,76
2014	50196	Orera	Presupuestos	Consolidada	395249,23	3900,0	37884,71	15379,49	285319,35	3700,0	49065,68
2014	50197	Orés	Presupuestos	Consolidada	513726,0	3500,0	166483,33	184000,0	37200,0	0,0	122542,67
2014	50198	Oseja	Presupuestos	Consolidada	105100,0	0,0	74000,0	1500,0	5000,0	0,0	24600,0
2014	50199	Osera de Ebro	Presupuestos	Consolidada	1100980,0	26550,0	666050,0	100,0	100300,0	0,0	307980,0
2014	50200	Paniza	Presupuestos	Consolidada	607140,0	35720,0	229070,0	600,0	73200,0	12000,0	256550,0
2014	50201	Paracuellos de Jiloca	Presupuestos	Consolidada	364987,55	25278,76	50908,95	0,0	75958,51	45967,13	166874,2
2014	50202	Paracuellos de la Ribera	Presupuestos	Consolidada	132374,0	9506,81	44215,19	16600,0	2500,0	0,0	59552,0
2014	50203	Pastriz	Presupuestos	Consolidada	811812,73	20876,46	207000,0	0,0	80000,0	0,0	503936,27
2014	50204	Pedrola	Presupuestos	Consolidada	3714192,23	8652,0	1081606,83	289686,96	1500960,56	83024,92	750260,96
2014	50205	Pedrosas (Las)	Presupuestos	Consolidada	213270,0	2400,0	85970,0	8000,0	12500,0	0,0	104400,0
2014	50206	Perdiguera	Presupuestos	Consolidada	800000,0	0,0	250300,0	2000,0	174500,0	25000,0	348200,0
2014	50207	Piedratajada	Presupuestos	Consolidada	226285,0	0,0	101000,0	15285,0	35000,0	0,0	75000,0
2014	50208	Pina de Ebro	Presupuestos	Consolidada	2301396,53	61653,56	588292,27	274217,62	432512,37	104200,0	840520,71
2014	50209	Pinseque	Presupuestos	Consolidada	3180960,0	169500,0	1067860,0	262800,0	977100,0	157100,0	546600,0
2014	50210	Pintanos (Los)	Presupuestos	Consolidada	175000,0	100,0	25000,0	0,0	8000,0	85400,0	56500,0
2014	50211	Plasencia de Jalón	Presupuestos	Consolidada	557610,25	0,0	90844,15	1044,08	231889,95	61528,72	172303,35
2014	50212	Pleitas	Presupuestos	Sin información							
2014	50213	Plenas	Presupuestos	Sin información							
2014	50214	Pomer	Presupuestos	Sin información							
2014	50215	Pozuel de Ariza	Presupuestos	Consolidada	147200,0	0,0	96500,0	0,0	3000,0	0,0	47700,0
2014	50216	Pozuelo de Aragón	Presupuestos	Consolidada	397366,28	33839,4	41500,0	0,0	228500,0	0,0	93526,88
2014	50217	Pradilla de Ebro	Presupuestos	Consolidada	454196,0	21200,0	135474,36	86250,27	122756,37	3310,0	85205,0
2014	50218	Puebla de Albortón	Presupuestos	Consolidada	195000,0	0,0	111000,0	13000,0	10000,0	3000,0	58000,0
2014	50219	Puebla de Alfindén (La)	Presupuestos	Consolidada	6410546,2	170866,68	1449348,47	79000,0	1647700,5	1621900,0	1441730,55
2014	50220	Puendeluna	Presupuestos	Consolidada	114700,0	0,0	33900,0	6700,0	12500,0	0,0	61600,0
2014	50221	Purujosa	Presupuestos	Consolidada	227100,0	500,0	85500,0	0,0	10000,0	94000,0	37100,0
2014	50222	Quinto	Presupuestos	Consolidada	1704660,0	30000,0	664200,0	28400,0	563260,0	40700,0	378100,0
2014	50223	Remolinos	Presupuestos	Consolidada	1200504,0	40504,0	573700,0	10000,0	165300,0	0,0	411000,0
2014	50224	Retascón	Presupuestos	Consolidada	369000,0	0,0	25000,0	8000,0	0,0	228000,0	108000,0
2014	50225	Ricla	Presupuestos	Consolidada	1618413,68	114819,65	512849,96	68900,0	555087,69	84636,38	282120,0
2014	50227	Romanos	Presupuestos	Consolidada	388000,0	10000,0	26000,0	6000,0	15000,0	210000,0	121000,0
2014	50228	Rueda de Jalón	Presupuestos	Consolidada	712880,3	0,0	151000,0	10000,0	74890,89	177000,0	299989,41
2014	50229	Ruesca	Presupuestos	Consolidada	185162,49	200,0	54283,45	9025,0	84357,1	3000,0	34296,94
2014	50230	Sádaba	Presupuestos	Consolidada	1689825,0	158600,0	186575,0	212000,0	325600,0	95000,0	712050,0
2014	50231	Salillas de Jalón	Presupuestos	Consolidada	360000,0	51023,0	98000,0	0,0	35000,0	0,0	175977,0
2014	50232	Salvatierra de Esca	Presupuestos	Consolidada	384140,0	0,0	70990,0	0,0	115500,0	0,0	197650,0
2014	50233	Samper del Salz	Presupuestos	Sin información							
2014	50234	San Martín de la Virgen de Moncayo	Presupuestos	Consolidada	423950,0	15100,0	149200,0	28300,0	72000,0	2200,0	157150,0
2014	50235	San Mateo de Gállego	Presupuestos	Consolidada	3621396,75	439586,7	857005,96	569214,19	470326,51	377375,57	907887,82
2014	50236	Santa Cruz de Grío	Presupuestos	Consolidada	209800,0	1221,0	80779,0	0,0	4000,0	0,0	123800,0
2014	50237	Santa Cruz de Moncayo	Presupuestos	Consolidada	200100,0	6600,0	122000,0	0,0	8000,0	0,0	63500,0
2014	50238	Santa Eulalia de Gállego	Presupuestos	Consolidada	235920,0	9380,0	0,0	0,0	0,0	101400,0	125140,0
2014	50239	Santed	Presupuestos	Consolidada	121350,0	50,0	68000,0	2900,0	3700,0	0,0	46700,0
2014	50240	Sástago	Presupuestos	Consolidada	1656936,37	29544,37	573909,0	81932,0	566373,0	22700,0	382478,0
2014	50241	Saviñán	Presupuestos	Consolidada	386831,52	40668,82	2000,0	47789,0	15001,0	3005,0	278367,7
2014	50242	Sediles	Presupuestos	Consolidada	135282,0	315,0	109147,0	2687,0	3125,0	0,0	20008,0
2014	50243	Sestrica	Presupuestos	Consolidada	506587,53	18965,53	43600,0	5200,0	94550,0	181900,0	162372,0
2014	50244	Sierra de Luna	Presupuestos	Consolidada	417600,0	12000,0	198000,0	3500,0	15000,0	0,0	189100,0
2014	50245	Sigüés	Presupuestos	Consolidada	366163,63	0,0	146572,43	36160,0	8100,0	45408,6	129922,6
2014	50246	Sisamón	Presupuestos	Consolidada	113500,0	0,0	65000,0	0,0	1000,0	0,0	47500,0
2014	50247	Sobradiel	Presupuestos	Consolidada	1119826,63	6106,67	188797,91	10500,0	209800,0	34240,0	670382,05
2014	50248	Sos del Rey Católico	Presupuestos	Consolidada	731891,49	133704,35	106500,0	0,0	30000,0	0,0	461687,14
2014	50249	Tabuenca	Presupuestos	Consolidada	414794,55	14161,46	199300,0	0,0	97500,0	0,0	103833,09
2014	50250	Talamantes	Presupuestos	Consolidada	195916,37	1800,0	53563,66	0,0	34252,71	0,0	106300,0
2014	50251	Tarazona	Presupuestos	Consolidada	19846195,96	1510610,79	5611141,97	2990486,98	3498004,46	1964819,5	4271132,26
2014	50252	Tauste	Presupuestos	Consolidada	7846304,63	797095,31	2287843,12	421487,35	1898242,32	95748,58	2345887,95
2014	50253	Terrer	Presupuestos	Consolidada	541906,72	14050,0	4000,0	28500,0	27000,0	311597,81	156758,91
2014	50254	Tierga	Presupuestos	Consolidada	317326,06	100,0	210941,1	22000,0	15574,96	0,0	68710,0
2014	50255	Tobed	Presupuestos	Consolidada	532610,0	0,0	268960,0	22300,0	48500,0	23000,0	169850,0
2014	50256	Torralba de los Frailes	Presupuestos	Consolidada	203000,0	0,0	111500,0	0,0	10000,0	0,0	81500,0
2014	50257	Torralba de Ribota	Presupuestos	Consolidada	236794,59	20730,75	141943,95	8500,0	16000,0	3000,0	46619,89
2014	50258	Torralbilla	Presupuestos	Consolidada	221632,22	200,0	151950,0	5070,0	18260,0	0,0	46152,22
2014	50259	Torrehermosa	Presupuestos	Sin información							
2014	50260	Torrelapaja	Presupuestos	Consolidada	190079,08	100,0	70800,0	4100,0	69670,0	15000,0	30409,08
2014	50261	Torrellas	Presupuestos	Consolidada	475859,0	0,0	44800,0	11100,0	271474,84	10500,0	137984,16
2014	50262	Torres de Berrellén	Presupuestos	Consolidada	1235900,0	0,0	369353,76	277925,44	322363,22	24077,01	242180,57
2014	50263	Torrijo de la Cañada	Presupuestos	Consolidada	496789,0	32480,01	238100,0	28813,76	62800,0	36000,0	98595,23
2014	50264	Tosos	Presupuestos	Consolidada	495700,0	17529,17	243000,0	0,0	118619,19	0,0	116551,64
2014	50265	Trasmoz	Presupuestos	Consolidada	315400,0	5450,0	13600,0	250,0	0,0	192000,0	104100,0
2014	50266	Trasobares	Presupuestos	Consolidada	154600,0	0,0	96500,0	4000,0	17000,0	0,0	37100,0
2014	50267	Uncastillo	Presupuestos	Consolidada	1187326,18	10819,02	94368,59	5830,77	261787,52	386547,79	427972,49
2014	50268	Undués de Lerda	Presupuestos	Consolidada	138511,0	250,0	22747,19	333,8	6800,0	53434,04	54945,97
2014	50269	Urrea de Jalón	Presupuestos	Consolidada	413150,0	12350,0	100100,0	4600,0	39000,0	102100,0	155000,0
2014	50270	Urriés	Presupuestos	Consolidada	144013,0	250,0	0,0	6150,0	88867,0	19000,0	29746,0
2014	50271	Used	Presupuestos	Consolidada	305000,0	3000,0	166000,0	16500,0	16000,0	0,0	103500,0
2014	50272	Utebo	Presupuestos	Consolidada	14296433,31	453308,28	5008365,14	1244610,1	4965100,5	307530,66	2317518,63
2014	50273	Valdehorna	Presupuestos	Sin información							
2014	50274	Val de San Martín	Presupuestos	Consolidada	286000,0	1500,0	45000,0	5000,0	8000,0	152500,0	74000,0
2014	50275	Valmadrid	Presupuestos	Consolidada	145000,0	2800,0	61000,0	0,0	13000,0	0,0	68200,0
2014	50276	Valpalmas	Presupuestos	Consolidada	264825,0	0,0	121725,0	14700,0	21000,0	0,0	107400,0
2014	50277	Valtorres	Presupuestos	Consolidada	190000,0	0,0	50200,0	1000,0	39200,0	40000,0	59600,0
2014	50278	Velilla de Ebro	Presupuestos	Consolidada	500465,0	35200,0	77000,0	29400,0	152800,0	14000,0	192065,0
2014	50279	Velilla de Jiloca	Presupuestos	Consolidada	168550,0	17150,0	68000,0	6000,0	0,0	0,0	77400,0
2014	50280	Vera de Moncayo	Presupuestos	Consolidada	686080,0	34100,0	327925,0	52800,0	53400,0	18500,0	199355,0
2014	50281	Vierlas	Presupuestos	Sin información							
2014	50282	Vilueña (La)	Presupuestos	Consolidada	168000,0	5800,0	0,0	3000,0	90600,0	0,0	68600,0
2014	50283	Villadoz	Presupuestos	Consolidada	217800,0	700,0	47000,0	2600,0	60600,0	79300,0	27600,0
2014	50284	Villafeliche	Presupuestos	Consolidada	580711,68	35000,0	206319,0	9000,0	151050,0	31177,0	148165,68
2014	50285	Villafranca de Ebro	Presupuestos	Consolidada	863400,0	21100,0	281000,0	2600,0	99200,0	0,0	459500,0
2014	50286	Villalba de Perejil	Presupuestos	Consolidada	184000,0	0,0	129000,0	0,0	2000,0	0,0	53000,0
2014	50287	Villalengua	Presupuestos	Consolidada	461810,08	9647,0	207387,0	68948,16	37234,2	22000,0	116593,72
2014	50288	Villanueva de Gállego	Presupuestos	Consolidada	5562133,33	25033,74	2103411,53	250938,53	2176391,74	36000,0	970357,79
2014	50289	Villanueva de Jiloca	Presupuestos	Sin información							
2014	50290	Villanueva de Huerva	Presupuestos	Consolidada	590950,0	23156,52	130040,7	44215,42	73254,84	138328,72	181953,8
2014	50291	Villar de los Navarros	Presupuestos	Consolidada	307400,0	48600,0	69000,0	0,0	6000,0	110500,0	73300,0
2014	50292	Villarreal de Huerva	Presupuestos	Consolidada	604300,0	1800,0	276500,0	10800,0	96300,0	124300,0	94600,0
2014	50293	Villarroya de la Sierra	Presupuestos	Consolidada	429883,3	0,0	112033,0	500,0	147984,54	0,0	169365,76
2014	50294	Villarroya del Campo	Presupuestos	Consolidada	296200,0	400,0	133000,0	2200,0	75600,0	2500,0	82500,0
2014	50295	Vistabella	Presupuestos	Consolidada	89999,0	0,0	23844,0	0,0	1600,0	42300,0	22255,0
2014	50296	Zaida (La)	Presupuestos	Consolidada	658204,21	0,0	312026,82	17328,0	199450,51	5500,0	123898,88
2014	50297	Zaragoza	Presupuestos	Consolidada	671778685,0	83731936,0	115994774,0	48629485,0	51555785,0	75186409,0	296680296,0
2014	50298	Zuera	Presupuestos	Consolidada	8620770,1	350620,27	2412127,85	1038750,04	2244232,75	270962,8	2304076,39
2014	50901	Biel	Presupuestos	Consolidada	295534,32	0,0	94000,0	1133,0	5769,8	0,0	194631,52
2014	50902	Marracos	Presupuestos	Consolidada	204100,0	0,0	71200,0	13900,0	75000,0	0,0	44000,0
2014	50903	Villamayor de Gállego	Presupuestos	Consolidada	2799009,43	423001,9	519426,91	227100,0	288720,16	439157,42	901603,04
2015	22001	Abiego	Presupuestos	Consolidado	305317,0	9916,0	56983,0	900,0	89223,0	11929,0	136366,0
2015	22002	Abizanda	Presupuestos	Consolidado	449284,0	0,0	0,0	0,0	122000,0	224858,52	102425,48
2015	22003	Adahuesca	Presupuestos	Consolidado	375356,0	7995,0	100370,0	800,0	43357,0	115540,0	107294,0
2015	22004	Agüero	Presupuestos	Consolidado	365304,0	25700,0	0,0	7500,0	6559,33	47520,0	278024,67
2015	22006	Aísa	Presupuestos	Consolidado	1057654,19	77077,76	464811,3	4800,0	38250,0	64300,0	408415,13
2015	22007	Albalate de Cinca	Presupuestos	Consolidado	674338,94	67308,23	225099,16	13182,24	74149,0	0,0	294600,31
2015	22008	Albalatillo	Presupuestos	Consolidado	248804,0	2450,0	171940,0	1000,0	9500,0	0,0	63914,0
2015	22009	Albelda	Presupuestos	Consolidado	712000,0	56705,65	250692,85	66000,0	128550,0	69441,5	140610,0
2015	22011	Albero Alto	Presupuestos	Consolidado	191620,9	0,0	154310,65	0,0	15000,0	0,0	22310,25
2015	22012	Albero Bajo	Presupuestos	Consolidado	160155,66	5000,0	50000,0	0,0	2700,0	0,0	102455,66
2015	22013	Alberuela de Tubo	Presupuestos	Consolidado	355110,0	6300,0	241160,0	600,0	14200,0	7470,0	85380,0
2015	22014	Alcalá de Gurrea	Presupuestos	Consolidado	860750,0	0,0	292687,18	255370,0	136352,2	2000,0	174340,62
2015	22015	Alcalá del Obispo	Presupuestos	Consolidado	437805,0	760,0	208000,0	0,0	52130,0	6050,0	170865,0
2015	22016	Alcampell	Presupuestos	Consolidado	670000,0	31000,0	116700,0	49500,0	93800,0	116500,0	262500,0
2015	22017	Alcolea de Cinca	Presupuestos	Consolidado	992309,6	70500,0	178122,6	0,0	288453,67	56770,0	398463,33
2015	22018	Alcubierre	Presupuestos	Consolidado	320260,13	0,0	54300,0	300,0	50338,31	19952,0	195369,82
2015	22019	Alerre	Presupuestos	Consolidado	168288,0	491,93	71020,61	0,0	15690,41	14985,88	66099,17
2015	22020	Alfántega	Presupuestos	Consolidado	130940,0	13934,54	53506,0	49,46	7500,0	5000,0	50950,0
2015	22021	Almudévar	Presupuestos	Consolidado	2251350,0	236038,55	362500,0	38094,72	768865,6	31000,0	814851,13
2015	22022	Almunia de San Juan	Presupuestos	Consolidado	480702,9	22866,31	123133,62	0,0	95665,43	0,0	239037,54
2015	22023	Almuniente	Presupuestos	Consolidado	521681,93	47081,0	0,0	17270,0	0,0	218026,43	239304,5
2015	22024	Alquézar	Presupuestos	Consolidado	454928,0	12551,0	228754,0	1350,0	49880,0	27892,0	134501,0
2015	22025	Altorricón	Presupuestos	Consolidado	1099219,21	21834,0	359568,79	7200,0	470279,15	34500,0	205837,27
2015	22027	Angüés	Presupuestos	Consolidado	330891,79	9315,8	88787,93	0,0	12722,84	45830,0	174235,22
2015	22028	Ansó	Presupuestos	Consolidado	683580,0	16000,0	0,0	26430,0	115500,0	196500,0	329150,0
2015	22029	Antillón	Presupuestos	Consolidado	235683,98	15600,0	113256,55	60,0	28500,0	0,0	78267,43
2015	22032	Aragüés del Puerto	Presupuestos	Consolidado	219400,0	4300,0	31000,0	0,0	17000,0	0,0	167100,0
2015	22035	Arén	Presupuestos	Consolidado	356200,0	20950,0	122800,0	23000,0	17100,0	59500,0	112850,0
2015	22036	Argavieso	Presupuestos	Consolidado	163300,0	1050,0	80200,0	0,0	54305,0	500,0	27245,0
2015	22037	Arguis	Presupuestos	Consolidado	214800,0	0,0	4000,0	5500,0	91000,0	65800,0	48500,0
2015	22039	Ayerbe	Presupuestos	Consolidado	1433670,0	61970,0	466300,0	0,0	240000,0	26000,0	639400,0
2015	22040	Azanuy-Alins	Presupuestos	Consolidado	254463,0	21524,0	106729,0	0,0	30190,0	3650,0	92370,0
2015	22041	Azara	Presupuestos	Consolidado	177000,0	5700,0	70500,0	700,0	21800,0	0,0	78300,0
2015	22042	Azlor	Presupuestos	Consolidado	206500,0	3500,0	23200,0	500,0	124150,0	0,0	55150,0
2015	22043	Baells	Presupuestos	Consolidado	249295,4	0,0	65690,46	0,0	10000,0	129079,89	44525,05
2015	22044	Bailo	Presupuestos	Consolidado	471809,33	41763,89	26490,75	0,0	18750,0	116949,74	267854,95
2015	22045	Baldellou	Presupuestos	Consolidado	206204,28	0,0	147581,17	0,0	14420,0	3930,25	40272,86
2015	22046	Ballobar	Presupuestos	Consolidado	671113,87	29973,83	146000,0	700,0	89700,0	40458,88	364281,16
2015	22047	Banastás	Presupuestos	Consolidado	181900,0	0,0	31500,0	0,0	13000,0	2000,0	135400,0
2015	22048	Barbastro	Presupuestos	Consolidado	13138215,65	1067112,9	3877716,16	1908033,57	2862465,46	512642,96	2910244,6
2015	22049	Barbués	Presupuestos	Consolidado	47119,99	50,0	26608,13	2800,0	1892,88	0,0	15768,98
2015	22050	Barbuñales	Presupuestos	Consolidado	148900,0	7510,0	111250,0	750,0	5600,0	0,0	23790,0
2015	22051	Bárcabo	Presupuestos	Consolidado	169598,44	5900,0	770,0	9000,0	4000,0	73254,44	76674,0
2015	22052	Belver de Cinca	Presupuestos	Consolidado	984110,39	66095,97	300263,48	600,0	303938,17	90104,61	223108,16
2015	22053	Benabarre	Presupuestos	Consolidado	2425193,0	158500,0	342447,0	1214600,0	397218,0	72250,0	240178,0
2015	22054	Benasque	Presupuestos	Consolidado	3522552,19	349000,0	380697,96	5000,0	635204,07	237407,0	1915243,16
2015	22055	Berbegal	Presupuestos	Consolidado	453533,24	57499,76	98687,12	78439,8	64877,7	57518,76	96510,1
2015	22057	Bielsa	Presupuestos	Consolidado	748660,0	0,0	245463,65	4000,0	144136,39	22100,0	332959,96
2015	22058	Bierge	Presupuestos	Consolidado	549530,38	28650,0	56500,0	17922,92	8800,0	337927,93	99729,53
2015	22059	Biescas	Presupuestos	Consolidado	3293734,32	6250,0	434569,0	672177,0	472758,0	653256,32	1054724,0
2015	22060	Binaced	Presupuestos	Consolidado	1181684,52	1150,0	424291,57	500,0	289899,88	44400,0	421443,07
2015	22061	Binéfar	Presupuestos	Consolidado	8753993,17	345202,15	2492154,54	81317,8	2486280,62	1155359,08	2193678,98
2015	22062	Bisaurri	Presupuestos	Consolidado	181661,5	0,0	79080,0	250,0	5100,0	4190,0	93041,5
2015	22063	Biscarrués	Presupuestos	Consolidado	221940,4	6000,0	1740,0	150,0	45800,4	59000,0	109250,0
2015	22064	Blecua y Torres	Presupuestos	Consolidado	277686,12	11651,49	123457,62	24031,6	34471,2	0,0	84074,21
2015	22066	Boltaña	Presupuestos	Consolidado	1588833,63	70195,66	997736,79	39777,56	200264,33	22719,24	258140,05
2015	22067	Bonansa	Presupuestos	Consolidado	212300,0	1200,0	153800,0	2500,0	16220,0	11200,0	27380,0
2015	22068	Borau	Presupuestos	Consolidado	125775,06	0,0	55761,01	0,0	4649,81	24389,24	40975,0
2015	22069	Broto	Presupuestos	Consolidado	816705,2	42230,0	116250,0	50250,0	2000,0	10500,0	595475,2
2015	22072	Caldearenas	Presupuestos	Consolidado	340852,34	0,0	61501,0	0,0	16350,0	73771,34	189230,0
2015	22074	Campo	Presupuestos	Consolidado	1580529,34	202850,53	199000,0	3000,0	250870,0	260358,81	664450,0
2015	22075	Camporrells	Presupuestos	Consolidado	214930,94	23111,56	117566,94	0,0	18520,15	4957,12	50775,17
2015	22076	Canal de Berdún	Presupuestos	Sin Información	0,0	0,0	0,0	0,0	0,0	0,0	0,0
2015	22077	Candasnos	Presupuestos	Consolidado	814234,53	6180,0	20000,0	17200,0	120984,53	257100,0	392770,0
2015	22078	Canfranc	Presupuestos	Consolidado	1451885,0	51060,0	361200,0	22000,0	408600,0	178075,0	430950,0
2015	22079	Capdesaso	Presupuestos	Consolidado	432810,4	65865,12	209420,72	0,0	35009,45	65392,27	57122,84
2015	22080	Capella	Presupuestos	Consolidado	283100,0	6300,0	118000,0	0,0	33000,0	28100,0	97700,0
2015	22081	Casbas de Huesca	Presupuestos	Consolidado	383237,64	14505,0	45226,75	0,0	131189,65	53811,26	138504,98
2015	22082	Castejón del Puente	Presupuestos	Consolidado	545864,0	0,0	0,0	0,0	228095,68	162303,37	155464,95
2015	22083	Castejón de Monegros	Presupuestos	Consolidado	622828,52	46066,16	0,0	48200,0	18993,69	71050,0	438518,67
2015	22084	Castejón de Sos	Presupuestos	Consolidado	1479221,0	52290,0	190880,0	521635,0	256235,0	67600,0	390581,0
2015	22085	Castelflorite	Presupuestos	Consolidado	181125,0	3650,0	18090,0	8410,0	10810,0	14301,0	125864,0
2015	22086	Castiello de Jaca	Presupuestos	Consolidado	571856,0	0,0	238054,0	0,0	35200,0	134158,0	164444,0
2015	22087	Castigaleu	Presupuestos	Consolidado	113400,0	0,0	17000,0	0,0	5000,0	50000,0	41400,0
2015	22088	Castillazuelo	Presupuestos	Consolidado	248000,0	5000,0	5500,0	0,0	67585,63	116834,0	53080,37
2015	22089	Castillonroy	Presupuestos	Consolidado	433937,97	8923,2	126514,77	1000,0	40200,0	152700,0	104600,0
2015	22090	Colungo	Presupuestos	Consolidado	180844,0	1104,0	0,0	3000,0	123160,0	0,0	53580,0
2015	22094	Chalamera	Presupuestos	Consolidado	140908,04	14319,86	65700,0	0,0	5500,0	6000,0	49388,18
2015	22095	Chía	Presupuestos	Sin Información	0,0	0,0	0,0	0,0	0,0	0,0	0,0
2015	22096	Chimillas	Presupuestos	Consolidado	287614,96	2570,0	64401,0	0,0	59503,59	400,0	160740,37
2015	22099	Esplús	Presupuestos	Consolidado	716516,56	0,0	239003,51	3100,0	203441,96	27500,0	243471,09
2015	22102	Estada	Presupuestos	Consolidado	336037,05	0,0	78194,09	0,0	119076,88	0,0	138766,08
2015	22103	Estadilla	Presupuestos	Consolidado	1932274,47	287972,56	195000,0	2784,09	79821,56	27592,27	1339103,99
2015	22105	Estopiñán del Castillo	Presupuestos	Consolidado	271623,5	15700,0	56276,27	0,0	1089,0	0,0	198558,23
2015	22106	Fago	Presupuestos	Consolidado	155450,0	250,0	0,0	0,0	129200,0	0,0	26000,0
2015	22107	Fanlo	Presupuestos	Consolidado	283150,0	0,0	38000,0	0,0	3500,0	170680,0	70970,0
2015	22109	Fiscal	Presupuestos	Consolidado	490300,0	35000,0	82500,0	31200,0	62650,0	15600,0	263350,0
