Año	Comarca Código	Comarca Nombre	Nº Accidentes	Grupo Grado Código	Grupo Grado Código	Régimen Código (2 dígitos)	Régimen (2 dígitos)
2008,0	03	Sobrarbe	1	Leves	1	05	Trabajadores Autónomos
2008,0	04	La Ribagorza	189	Leves	1	01	General
2008,0	04	La Ribagorza	4	Leves	1	05	Trabajadores Autónomos
2008,0	04	La Ribagorza	1	Leves	1	06	Especial Agrario Cuenta Ajena
2008,0	05	Cinco Villas	560	Leves	1	01	General
2008,0	05	Cinco Villas	8	Leves	1	05	Trabajadores Autónomos
2008,0	05	Cinco Villas	12	Leves	1	06	Especial Agrario Cuenta Ajena
2008,0	05	Cinco Villas	1	Leves	1	07	Especial Agrario Cuenta Propia
2008,0	06	Hoya de Huesca / Plana de Uesca	1039	Leves	1	01	General
2008,0	06	Hoya de Huesca / Plana de Uesca	10	Leves	1	05	Trabajadores Autónomos
2008,0	06	Hoya de Huesca / Plana de Uesca	3	Leves	1	06	Especial Agrario Cuenta Ajena
2008,0	06	Hoya de Huesca / Plana de Uesca	1	Leves	1	07	Especial Agrario Cuenta Propia
2008,0	07	Somontano de Barbastro	405	Leves	1	01	General
2008,0	07	Somontano de Barbastro	6	Leves	1	05	Trabajadores Autónomos
2008,0	07	Somontano de Barbastro	9	Leves	1	06	Especial Agrario Cuenta Ajena
2008,0	07	Somontano de Barbastro	1	Leves	1	07	Especial Agrario Cuenta Propia
2008,0	08	Cinca Medio	468	Leves	1	01	General
2008,0	08	Cinca Medio	5	Leves	1	05	Trabajadores Autónomos
2008,0	08	Cinca Medio	5	Leves	1	06	Especial Agrario Cuenta Ajena
2008,0	09	La Litera / La Llitera	355	Leves	1	01	General
2008,0	09	La Litera / La Llitera	2	Leves	1	05	Trabajadores Autónomos
2008,0	09	La Litera / La Llitera	11	Leves	1	06	Especial Agrario Cuenta Ajena
2008,0	09	La Litera / La Llitera	4	Leves	1	07	Especial Agrario Cuenta Propia
2008,0	10	Los Monegros	171	Leves	1	01	General
2008,0	10	Los Monegros	6	Leves	1	05	Trabajadores Autónomos
2008,0	10	Los Monegros	7	Leves	1	06	Especial Agrario Cuenta Ajena
2008,0	10	Los Monegros	1	Leves	1	07	Especial Agrario Cuenta Propia
2008,0	11	Bajo Cinca / Baix Cinca	327	Leves	1	01	General
2008,0	11	Bajo Cinca / Baix Cinca	9	Leves	1	05	Trabajadores Autónomos
2008,0	11	Bajo Cinca / Baix Cinca	48	Leves	1	06	Especial Agrario Cuenta Ajena
2008,0	11	Bajo Cinca / Baix Cinca	8	Leves	1	09	Especial Minería del Carbón
2008,0	12	Tarazona y el Moncayo	267	Leves	1	01	General
2008,0	12	Tarazona y el Moncayo	7	Leves	1	05	Trabajadores Autónomos
2008,0	12	Tarazona y el Moncayo	2	Leves	1	07	Especial Agrario Cuenta Propia
2008,0	13	Campo de Borja	357	Leves	1	01	General
2008,0	13	Campo de Borja	9	Leves	1	05	Trabajadores Autónomos
2008,0	13	Campo de Borja	5	Leves	1	06	Especial Agrario Cuenta Ajena
2008,0	13	Campo de Borja	2	Leves	1	07	Especial Agrario Cuenta Propia
2008,0	14	Aranda	58	Leves	1	01	General
2008,0	14	Aranda	1	Leves	1	05	Trabajadores Autónomos
2008,0	15	Ribera Alta del Ebro	1065	Leves	1	01	General
2008,0	15	Ribera Alta del Ebro	10	Leves	1	06	Especial Agrario Cuenta Ajena
2008,0	15	Ribera Alta del Ebro	1	Leves	1	07	Especial Agrario Cuenta Propia
2008,0	16	Valdejalón	658	Leves	1	01	General
2008,0	16	Valdejalón	11	Leves	1	05	Trabajadores Autónomos
2008,0	16	Valdejalón	24	Leves	1	06	Especial Agrario Cuenta Ajena
2008,0	16	Valdejalón	4	Leves	1	07	Especial Agrario Cuenta Propia
2008,0	17	D.C. Zaragoza	12457	Leves	1	01	General
2008,0	17	D.C. Zaragoza	104	Leves	1	05	Trabajadores Autónomos
2008,0	17	D.C. Zaragoza	32	Leves	1	06	Especial Agrario Cuenta Ajena
2008,0	17	D.C. Zaragoza	3	Leves	1	07	Especial Agrario Cuenta Propia
2008,0	18	Ribera Baja del Ebro	146	Leves	1	01	General
2008,0	18	Ribera Baja del Ebro	3	Leves	1	05	Trabajadores Autónomos
2008,0	18	Ribera Baja del Ebro	6	Leves	1	06	Especial Agrario Cuenta Ajena
2008,0	19	Bajo Aragón-Caspe / Baix Aragó-Casp	135	Leves	1	01	General
2008,0	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	Leves	1	05	Trabajadores Autónomos
2008,0	19	Bajo Aragón-Caspe / Baix Aragó-Casp	19	Leves	1	06	Especial Agrario Cuenta Ajena
2008,0	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	Leves	1	07	Especial Agrario Cuenta Propia
2008,0	20	Comunidad de Calatayud	485	Leves	1	01	General
2008,0	20	Comunidad de Calatayud	10	Leves	1	05	Trabajadores Autónomos
2008,0	20	Comunidad de Calatayud	11	Leves	1	06	Especial Agrario Cuenta Ajena
2008,0	20	Comunidad de Calatayud	4	Leves	1	07	Especial Agrario Cuenta Propia
2008,0	21	Campo de Cariñena	189	Leves	1	01	General
2008,0	21	Campo de Cariñena	12	Leves	1	05	Trabajadores Autónomos
2008,0	21	Campo de Cariñena	15	Leves	1	06	Especial Agrario Cuenta Ajena
2008,0	21	Campo de Cariñena	1	Leves	1	07	Especial Agrario Cuenta Propia
2008,0	22	Campo de Belchite	32	Leves	1	01	General
2008,0	22	Campo de Belchite	2	Leves	1	05	Trabajadores Autónomos
2008,0	23	Bajo Martín	121	Leves	1	01	General
2008,0	23	Bajo Martín	2	Leves	1	05	Trabajadores Autónomos
2008,0	23	Bajo Martín	2	Leves	1	06	Especial Agrario Cuenta Ajena
2008,0	23	Bajo Martín	2	Leves	1	07	Especial Agrario Cuenta Propia
2008,0	24	Campo de Daroca	51	Leves	1	01	General
2008,0	24	Campo de Daroca	1	Leves	1	05	Trabajadores Autónomos
2008,0	24	Campo de Daroca	2	Leves	1	06	Especial Agrario Cuenta Ajena
2008,0	25	Jiloca	202	Leves	1	01	General
2008,0	25	Jiloca	3	Leves	1	05	Trabajadores Autónomos
2008,0	25	Jiloca	1	Leves	1	06	Especial Agrario Cuenta Ajena
2008,0	25	Jiloca	6	Leves	1	07	Especial Agrario Cuenta Propia
2008,0	26	Cuencas Mineras	205	Leves	1	01	General
2008,0	26	Cuencas Mineras	1	Leves	1	05	Trabajadores Autónomos
2008,0	27	Andorra-Sierra de Arcos	163	Leves	1	01	General
2008,0	27	Andorra-Sierra de Arcos	1	Leves	1	05	Trabajadores Autónomos
2008,0	27	Andorra-Sierra de Arcos	1	Leves	1	07	Especial Agrario Cuenta Propia
2008,0	27	Andorra-Sierra de Arcos	169	Leves	1	09	Especial Minería del Carbón
2008,0	28	Bajo Aragón	382	Leves	1	01	General
2008,0	28	Bajo Aragón	6	Leves	1	05	Trabajadores Autónomos
2008,0	28	Bajo Aragón	9	Leves	1	06	Especial Agrario Cuenta Ajena
2008,0	28	Bajo Aragón	3	Leves	1	07	Especial Agrario Cuenta Propia
2008,0	29	Comunidad de Teruel	597	Leves	1	01	General
2008,0	29	Comunidad de Teruel	12	Leves	1	05	Trabajadores Autónomos
2008,0	29	Comunidad de Teruel	3	Leves	1	06	Especial Agrario Cuenta Ajena
2008,0	29	Comunidad de Teruel	9	Leves	1	07	Especial Agrario Cuenta Propia
2008,0	30	Maestrazgo	26	Leves	1	01	General
2008,0	30	Maestrazgo	1	Leves	1	05	Trabajadores Autónomos
2008,0	30	Maestrazgo	1	Leves	1	06	Especial Agrario Cuenta Ajena
2008,0	30	Maestrazgo	1	Leves	1	07	Especial Agrario Cuenta Propia
2008,0	31	Sierra de Albarracín	29	Leves	1	01	General
2008,0	31	Sierra de Albarracín	2	Leves	1	05	Trabajadores Autónomos
2008,0	31	Sierra de Albarracín	2	Leves	1	06	Especial Agrario Cuenta Ajena
2008,0	31	Sierra de Albarracín	1	Leves	1	07	Especial Agrario Cuenta Propia
2008,0	32	Gúdar-Javalambre	89	Leves	1	01	General
2008,0	32	Gúdar-Javalambre	4	Leves	1	05	Trabajadores Autónomos
2008,0	32	Gúdar-Javalambre	1	Leves	1	06	Especial Agrario Cuenta Ajena
2008,0	32	Gúdar-Javalambre	4	Leves	1	07	Especial Agrario Cuenta Propia
2008,0	33	Matarraña / Matarranya	77	Leves	1	01	General
2008,0	33	Matarraña / Matarranya	3	Leves	1	05	Trabajadores Autónomos
2008,0	33	Matarraña / Matarranya	6	Leves	1	06	Especial Agrario Cuenta Ajena
2008,0	33	Matarraña / Matarranya	5	Leves	1	07	Especial Agrario Cuenta Propia
2008,0	NC	Municipio del centro de trabajo fuera de Aragón	252	Leves	1	01	General
2008,0	NC	Municipio del centro de trabajo fuera de Aragón	1	Leves	1	05	Trabajadores Autónomos
2008,0	NC	Municipio del centro de trabajo fuera de Aragón	5	Leves	1	06	Especial Agrario Cuenta Ajena
2008,0	NC	Municipio del centro de trabajo fuera de Aragón	1	Leves	1	07	Especial Agrario Cuenta Propia
2007,0	01	La Jacetania	247	Leves	1	01	General
2007,0	01	La Jacetania	3	Leves	1	06	Especial Agrario Cuenta Ajena
2007,0	02	Alto Gállego	247	Leves	1	01	General
2007,0	02	Alto Gállego	1	Leves	1	06	Especial Agrario Cuenta Ajena
2007,0	03	Sobrarbe	83	Leves	1	01	General
2007,0	04	La Ribagorza	158	Leves	1	01	General
2007,0	04	La Ribagorza	1	Leves	1	05	Trabajadores Autónomos
2007,0	04	La Ribagorza	2	Leves	1	07	Especial Agrario Cuenta Propia
2007,0	04	La Ribagorza	1	Leves	1	08	Especial Trabajadores del Mar
2007,0	05	Cinco Villas	631	Leves	1	01	General
2007,0	05	Cinco Villas	4	Leves	1	05	Trabajadores Autónomos
2007,0	05	Cinco Villas	11	Leves	1	06	Especial Agrario Cuenta Ajena
2007,0	05	Cinco Villas	4	Leves	1	07	Especial Agrario Cuenta Propia
2007,0	06	Hoya de Huesca / Plana de Uesca	1257	Leves	1	01	General
2007,0	06	Hoya de Huesca / Plana de Uesca	2	Leves	1	05	Trabajadores Autónomos
2007,0	06	Hoya de Huesca / Plana de Uesca	11	Leves	1	06	Especial Agrario Cuenta Ajena
2007,0	06	Hoya de Huesca / Plana de Uesca	2	Leves	1	07	Especial Agrario Cuenta Propia
2007,0	07	Somontano de Barbastro	413	Leves	1	01	General
2007,0	07	Somontano de Barbastro	3	Leves	1	05	Trabajadores Autónomos
2007,0	07	Somontano de Barbastro	16	Leves	1	06	Especial Agrario Cuenta Ajena
2007,0	07	Somontano de Barbastro	4	Leves	1	07	Especial Agrario Cuenta Propia
2007,0	08	Cinca Medio	438	Leves	1	01	General
2007,0	08	Cinca Medio	4	Leves	1	05	Trabajadores Autónomos
2007,0	08	Cinca Medio	5	Leves	1	06	Especial Agrario Cuenta Ajena
2007,0	09	La Litera / La Llitera	406	Leves	1	01	General
2007,0	09	La Litera / La Llitera	2	Leves	1	05	Trabajadores Autónomos
2007,0	09	La Litera / La Llitera	7	Leves	1	06	Especial Agrario Cuenta Ajena
2007,0	10	Los Monegros	213	Leves	1	01	General
2007,0	10	Los Monegros	5	Leves	1	06	Especial Agrario Cuenta Ajena
2007,0	10	Los Monegros	6	Leves	1	07	Especial Agrario Cuenta Propia
2007,0	11	Bajo Cinca / Baix Cinca	381	Leves	1	01	General
2007,0	11	Bajo Cinca / Baix Cinca	1	Leves	1	05	Trabajadores Autónomos
2007,0	11	Bajo Cinca / Baix Cinca	35	Leves	1	06	Especial Agrario Cuenta Ajena
2007,0	11	Bajo Cinca / Baix Cinca	2	Leves	1	07	Especial Agrario Cuenta Propia
2007,0	11	Bajo Cinca / Baix Cinca	8	Leves	1	09	Especial Minería del Carbón
2007,0	12	Tarazona y el Moncayo	299	Leves	1	01	General
2007,0	12	Tarazona y el Moncayo	2	Leves	1	05	Trabajadores Autónomos
2007,0	12	Tarazona y el Moncayo	1	Leves	1	06	Especial Agrario Cuenta Ajena
2007,0	12	Tarazona y el Moncayo	4	Leves	1	07	Especial Agrario Cuenta Propia
2007,0	13	Campo de Borja	390	Leves	1	01	General
2007,0	13	Campo de Borja	1	Leves	1	05	Trabajadores Autónomos
2007,0	13	Campo de Borja	2	Leves	1	06	Especial Agrario Cuenta Ajena
2007,0	13	Campo de Borja	3	Leves	1	07	Especial Agrario Cuenta Propia
2007,0	14	Aranda	64	Leves	1	01	General
2007,0	14	Aranda	2	Leves	1	05	Trabajadores Autónomos
2007,0	14	Aranda	1	Leves	1	07	Especial Agrario Cuenta Propia
2007,0	15	Ribera Alta del Ebro	1196	Leves	1	01	General
2007,0	15	Ribera Alta del Ebro	4	Leves	1	05	Trabajadores Autónomos
2007,0	15	Ribera Alta del Ebro	10	Leves	1	06	Especial Agrario Cuenta Ajena
2007,0	15	Ribera Alta del Ebro	1	Leves	1	07	Especial Agrario Cuenta Propia
2007,0	16	Valdejalón	755	Leves	1	01	General
2007,0	16	Valdejalón	4	Leves	1	05	Trabajadores Autónomos
2007,0	16	Valdejalón	32	Leves	1	06	Especial Agrario Cuenta Ajena
2007,0	16	Valdejalón	5	Leves	1	07	Especial Agrario Cuenta Propia
2007,0	17	D.C. Zaragoza	13483	Leves	1	01	General
2007,0	17	D.C. Zaragoza	74	Leves	1	05	Trabajadores Autónomos
2007,0	17	D.C. Zaragoza	37	Leves	1	06	Especial Agrario Cuenta Ajena
2007,0	17	D.C. Zaragoza	12	Leves	1	07	Especial Agrario Cuenta Propia
2007,0	17	D.C. Zaragoza	1	Leves	1	09	Especial Minería del Carbón
2007,0	18	Ribera Baja del Ebro	163	Leves	1	01	General
2007,0	18	Ribera Baja del Ebro	1	Leves	1	05	Trabajadores Autónomos
2007,0	18	Ribera Baja del Ebro	7	Leves	1	06	Especial Agrario Cuenta Ajena
2007,0	19	Bajo Aragón-Caspe / Baix Aragó-Casp	136	Leves	1	01	General
2007,0	19	Bajo Aragón-Caspe / Baix Aragó-Casp	37	Leves	1	06	Especial Agrario Cuenta Ajena
2007,0	19	Bajo Aragón-Caspe / Baix Aragó-Casp	3	Leves	1	07	Especial Agrario Cuenta Propia
2007,0	20	Comunidad de Calatayud	551	Leves	1	01	General
2007,0	20	Comunidad de Calatayud	3	Leves	1	05	Trabajadores Autónomos
2007,0	20	Comunidad de Calatayud	6	Leves	1	06	Especial Agrario Cuenta Ajena
2007,0	20	Comunidad de Calatayud	19	Leves	1	07	Especial Agrario Cuenta Propia
2007,0	21	Campo de Cariñena	193	Leves	1	01	General
2007,0	21	Campo de Cariñena	10	Leves	1	06	Especial Agrario Cuenta Ajena
2007,0	21	Campo de Cariñena	6	Leves	1	07	Especial Agrario Cuenta Propia
2007,0	22	Campo de Belchite	36	Leves	1	01	General
2007,0	22	Campo de Belchite	1	Leves	1	07	Especial Agrario Cuenta Propia
2007,0	23	Bajo Martín	156	Leves	1	01	General
2007,0	23	Bajo Martín	3	Leves	1	06	Especial Agrario Cuenta Ajena
2007,0	23	Bajo Martín	4	Leves	1	07	Especial Agrario Cuenta Propia
2007,0	24	Campo de Daroca	69	Leves	1	01	General
2007,0	24	Campo de Daroca	1	Leves	1	05	Trabajadores Autónomos
2007,0	24	Campo de Daroca	2	Leves	1	06	Especial Agrario Cuenta Ajena
2007,0	24	Campo de Daroca	1	Leves	1	07	Especial Agrario Cuenta Propia
2007,0	25	Jiloca	187	Leves	1	01	General
2007,0	25	Jiloca	4	Leves	1	07	Especial Agrario Cuenta Propia
2007,0	26	Cuencas Mineras	180	Leves	1	01	General
2007,0	26	Cuencas Mineras	1	Leves	1	05	Trabajadores Autónomos
2007,0	26	Cuencas Mineras	1	Leves	1	06	Especial Agrario Cuenta Ajena
2007,0	27	Andorra-Sierra de Arcos	158	Leves	1	01	General
2007,0	27	Andorra-Sierra de Arcos	1	Leves	1	07	Especial Agrario Cuenta Propia
2007,0	27	Andorra-Sierra de Arcos	169	Leves	1	09	Especial Minería del Carbón
2007,0	28	Bajo Aragón	445	Leves	1	01	General
2007,0	28	Bajo Aragón	1	Leves	1	05	Trabajadores Autónomos
2007,0	28	Bajo Aragón	16	Leves	1	06	Especial Agrario Cuenta Ajena
2007,0	28	Bajo Aragón	4	Leves	1	07	Especial Agrario Cuenta Propia
2007,0	29	Comunidad de Teruel	617	Leves	1	01	General
2007,0	29	Comunidad de Teruel	10	Leves	1	05	Trabajadores Autónomos
2007,0	29	Comunidad de Teruel	4	Leves	1	06	Especial Agrario Cuenta Ajena
2007,0	29	Comunidad de Teruel	7	Leves	1	07	Especial Agrario Cuenta Propia
2007,0	30	Maestrazgo	25	Leves	1	01	General
2007,0	30	Maestrazgo	4	Leves	1	06	Especial Agrario Cuenta Ajena
2007,0	30	Maestrazgo	2	Leves	1	07	Especial Agrario Cuenta Propia
2007,0	31	Sierra de Albarracín	25	Leves	1	01	General
2007,0	31	Sierra de Albarracín	3	Leves	1	06	Especial Agrario Cuenta Ajena
2007,0	31	Sierra de Albarracín	2	Leves	1	07	Especial Agrario Cuenta Propia
2007,0	32	Gúdar-Javalambre	94	Leves	1	01	General
2007,0	32	Gúdar-Javalambre	4	Leves	1	05	Trabajadores Autónomos
2007,0	32	Gúdar-Javalambre	1	Leves	1	06	Especial Agrario Cuenta Ajena
2007,0	32	Gúdar-Javalambre	2	Leves	1	07	Especial Agrario Cuenta Propia
2007,0	32	Gúdar-Javalambre	1	Leves	1	09	Especial Minería del Carbón
2007,0	33	Matarraña / Matarranya	68	Leves	1	01	General
2007,0	33	Matarraña / Matarranya	1	Leves	1	05	Trabajadores Autónomos
2007,0	33	Matarraña / Matarranya	2	Leves	1	06	Especial Agrario Cuenta Ajena
2007,0	33	Matarraña / Matarranya	6	Leves	1	07	Especial Agrario Cuenta Propia
2007,0	NC	Municipio del centro de trabajo fuera de Aragón	289	Leves	1	01	General
2007,0	NC	Municipio del centro de trabajo fuera de Aragón	4	Leves	1	06	Especial Agrario Cuenta Ajena
2006,0	01	La Jacetania	300	Leves	1	01	General
2006,0	01	La Jacetania	4	Leves	1	05	Trabajadores Autónomos
2006,0	01	La Jacetania	2	Leves	1	06	Especial Agrario Cuenta Ajena
2006,0	01	La Jacetania	2	Leves	1	07	Especial Agrario Cuenta Propia
2006,0	02	Alto Gállego	265	Leves	1	01	General
2006,0	02	Alto Gállego	2	Leves	1	06	Especial Agrario Cuenta Ajena
2006,0	03	Sobrarbe	65	Leves	1	01	General
2006,0	04	La Ribagorza	172	Leves	1	01	General
2006,0	04	La Ribagorza	1	Leves	1	05	Trabajadores Autónomos
2006,0	04	La Ribagorza	2	Leves	1	06	Especial Agrario Cuenta Ajena
2006,0	04	La Ribagorza	1	Leves	1	07	Especial Agrario Cuenta Propia
2006,0	05	Cinco Villas	615	Leves	1	01	General
2006,0	05	Cinco Villas	1	Leves	1	05	Trabajadores Autónomos
2006,0	05	Cinco Villas	23	Leves	1	06	Especial Agrario Cuenta Ajena
2006,0	05	Cinco Villas	6	Leves	1	07	Especial Agrario Cuenta Propia
2006,0	06	Hoya de Huesca / Plana de Uesca	1209	Leves	1	01	General
2006,0	06	Hoya de Huesca / Plana de Uesca	3	Leves	1	05	Trabajadores Autónomos
2006,0	06	Hoya de Huesca / Plana de Uesca	9	Leves	1	06	Especial Agrario Cuenta Ajena
2006,0	06	Hoya de Huesca / Plana de Uesca	1	Leves	1	07	Especial Agrario Cuenta Propia
2006,0	07	Somontano de Barbastro	378	Leves	1	01	General
2006,0	07	Somontano de Barbastro	10	Leves	1	06	Especial Agrario Cuenta Ajena
2006,0	07	Somontano de Barbastro	2	Leves	1	07	Especial Agrario Cuenta Propia
2006,0	08	Cinca Medio	424	Leves	1	01	General
2006,0	08	Cinca Medio	3	Leves	1	05	Trabajadores Autónomos
2006,0	08	Cinca Medio	6	Leves	1	06	Especial Agrario Cuenta Ajena
2006,0	09	La Litera / La Llitera	316	Leves	1	01	General
2006,0	09	La Litera / La Llitera	1	Leves	1	05	Trabajadores Autónomos
2006,0	09	La Litera / La Llitera	6	Leves	1	06	Especial Agrario Cuenta Ajena
2006,0	10	Los Monegros	155	Leves	1	01	General
2006,0	10	Los Monegros	1	Leves	1	05	Trabajadores Autónomos
2006,0	10	Los Monegros	6	Leves	1	06	Especial Agrario Cuenta Ajena
2006,0	11	Bajo Cinca / Baix Cinca	396	Leves	1	01	General
2006,0	11	Bajo Cinca / Baix Cinca	2	Leves	1	05	Trabajadores Autónomos
2006,0	11	Bajo Cinca / Baix Cinca	54	Leves	1	06	Especial Agrario Cuenta Ajena
2006,0	11	Bajo Cinca / Baix Cinca	4	Leves	1	09	Especial Minería del Carbón
2006,0	12	Tarazona y el Moncayo	275	Leves	1	01	General
2006,0	12	Tarazona y el Moncayo	1	Leves	1	05	Trabajadores Autónomos
2006,0	12	Tarazona y el Moncayo	2	Leves	1	07	Especial Agrario Cuenta Propia
2006,0	13	Campo de Borja	340	Leves	1	01	General
2006,0	13	Campo de Borja	2	Leves	1	05	Trabajadores Autónomos
2006,0	13	Campo de Borja	7	Leves	1	06	Especial Agrario Cuenta Ajena
2006,0	13	Campo de Borja	6	Leves	1	07	Especial Agrario Cuenta Propia
2006,0	14	Aranda	68	Leves	1	01	General
2006,0	14	Aranda	1	Leves	1	07	Especial Agrario Cuenta Propia
2006,0	15	Ribera Alta del Ebro	996	Leves	1	01	General
2006,0	15	Ribera Alta del Ebro	4	Leves	1	05	Trabajadores Autónomos
2006,0	15	Ribera Alta del Ebro	9	Leves	1	06	Especial Agrario Cuenta Ajena
2006,0	15	Ribera Alta del Ebro	2	Leves	1	07	Especial Agrario Cuenta Propia
2006,0	16	Valdejalón	756	Leves	1	01	General
2006,0	16	Valdejalón	3	Leves	1	05	Trabajadores Autónomos
2006,0	16	Valdejalón	49	Leves	1	06	Especial Agrario Cuenta Ajena
2006,0	16	Valdejalón	20	Leves	1	07	Especial Agrario Cuenta Propia
2006,0	17	D.C. Zaragoza	12658	Leves	1	01	General
2006,0	17	D.C. Zaragoza	63	Leves	1	05	Trabajadores Autónomos
2006,0	17	D.C. Zaragoza	42	Leves	1	06	Especial Agrario Cuenta Ajena
2006,0	17	D.C. Zaragoza	9	Leves	1	07	Especial Agrario Cuenta Propia
2006,0	18	Ribera Baja del Ebro	148	Leves	1	01	General
2006,0	18	Ribera Baja del Ebro	1	Leves	1	05	Trabajadores Autónomos
2006,0	18	Ribera Baja del Ebro	11	Leves	1	06	Especial Agrario Cuenta Ajena
2006,0	18	Ribera Baja del Ebro	2	Leves	1	07	Especial Agrario Cuenta Propia
2006,0	19	Bajo Aragón-Caspe / Baix Aragó-Casp	168	Leves	1	01	General
2006,0	19	Bajo Aragón-Caspe / Baix Aragó-Casp	22	Leves	1	06	Especial Agrario Cuenta Ajena
2006,0	19	Bajo Aragón-Caspe / Baix Aragó-Casp	7	Leves	1	07	Especial Agrario Cuenta Propia
2006,0	20	Comunidad de Calatayud	414	Leves	1	01	General
2006,0	20	Comunidad de Calatayud	1	Leves	1	05	Trabajadores Autónomos
2006,0	20	Comunidad de Calatayud	7	Leves	1	06	Especial Agrario Cuenta Ajena
2006,0	20	Comunidad de Calatayud	20	Leves	1	07	Especial Agrario Cuenta Propia
2006,0	21	Campo de Cariñena	223	Leves	1	01	General
2006,0	21	Campo de Cariñena	3	Leves	1	05	Trabajadores Autónomos
2006,0	21	Campo de Cariñena	11	Leves	1	06	Especial Agrario Cuenta Ajena
2006,0	21	Campo de Cariñena	14	Leves	1	07	Especial Agrario Cuenta Propia
2006,0	22	Campo de Belchite	43	Leves	1	01	General
2006,0	22	Campo de Belchite	3	Leves	1	05	Trabajadores Autónomos
2006,0	22	Campo de Belchite	1	Leves	1	07	Especial Agrario Cuenta Propia
2006,0	23	Bajo Martín	110	Leves	1	01	General
2006,0	23	Bajo Martín	2	Leves	1	07	Especial Agrario Cuenta Propia
2006,0	24	Campo de Daroca	41	Leves	1	01	General
2006,0	25	Jiloca	172	Leves	1	01	General
2006,0	25	Jiloca	1	Leves	1	05	Trabajadores Autónomos
2006,0	25	Jiloca	1	Leves	1	06	Especial Agrario Cuenta Ajena
2006,0	25	Jiloca	5	Leves	1	07	Especial Agrario Cuenta Propia
2006,0	26	Cuencas Mineras	158	Leves	1	01	General
2006,0	26	Cuencas Mineras	1	Leves	1	05	Trabajadores Autónomos
2006,0	26	Cuencas Mineras	1	Leves	1	06	Especial Agrario Cuenta Ajena
2006,0	26	Cuencas Mineras	1	Leves	1	07	Especial Agrario Cuenta Propia
2006,0	27	Andorra-Sierra de Arcos	141	Leves	1	01	General
2006,0	27	Andorra-Sierra de Arcos	1	Leves	1	05	Trabajadores Autónomos
2006,0	27	Andorra-Sierra de Arcos	1	Leves	1	06	Especial Agrario Cuenta Ajena
2006,0	27	Andorra-Sierra de Arcos	142	Leves	1	09	Especial Minería del Carbón
2006,0	28	Bajo Aragón	430	Leves	1	01	General
2006,0	28	Bajo Aragón	2	Leves	1	05	Trabajadores Autónomos
2006,0	28	Bajo Aragón	7	Leves	1	06	Especial Agrario Cuenta Ajena
2006,0	28	Bajo Aragón	13	Leves	1	07	Especial Agrario Cuenta Propia
2006,0	28	Bajo Aragón	1	Leves	1	09	Especial Minería del Carbón
2006,0	29	Comunidad de Teruel	527	Leves	1	01	General
2006,0	29	Comunidad de Teruel	6	Leves	1	05	Trabajadores Autónomos
2006,0	29	Comunidad de Teruel	4	Leves	1	06	Especial Agrario Cuenta Ajena
2006,0	29	Comunidad de Teruel	6	Leves	1	07	Especial Agrario Cuenta Propia
2006,0	30	Maestrazgo	19	Leves	1	01	General
2006,0	30	Maestrazgo	2	Leves	1	05	Trabajadores Autónomos
2006,0	30	Maestrazgo	2	Leves	1	06	Especial Agrario Cuenta Ajena
2006,0	30	Maestrazgo	1	Leves	1	07	Especial Agrario Cuenta Propia
2006,0	31	Sierra de Albarracín	21	Leves	1	01	General
2006,0	31	Sierra de Albarracín	2	Leves	1	05	Trabajadores Autónomos
2006,0	31	Sierra de Albarracín	1	Leves	1	06	Especial Agrario Cuenta Ajena
2006,0	32	Gúdar-Javalambre	94	Leves	1	01	General
2006,0	32	Gúdar-Javalambre	3	Leves	1	05	Trabajadores Autónomos
2006,0	32	Gúdar-Javalambre	1	Leves	1	06	Especial Agrario Cuenta Ajena
2006,0	32	Gúdar-Javalambre	1	Leves	1	07	Especial Agrario Cuenta Propia
2006,0	33	Matarraña / Matarranya	78	Leves	1	01	General
2006,0	33	Matarraña / Matarranya	3	Leves	1	06	Especial Agrario Cuenta Ajena
2006,0	33	Matarraña / Matarranya	5	Leves	1	07	Especial Agrario Cuenta Propia
2006,0	NC	Municipio del centro de trabajo fuera de Aragón	282	Leves	1	01	General
2006,0	NC	Municipio del centro de trabajo fuera de Aragón	1	Leves	1	06	Especial Agrario Cuenta Ajena
2005,0	01	La Jacetania	330	Leves	1	01	General
2005,0	01	La Jacetania	2	Leves	1	05	Trabajadores Autónomos
2005,0	01	La Jacetania	6	Leves	1	06	Especial Agrario Cuenta Ajena
2005,0	02	Alto Gállego	229	Leves	1	01	General
2005,0	02	Alto Gállego	1	Leves	1	05	Trabajadores Autónomos
2005,0	02	Alto Gállego	1	Leves	1	06	Especial Agrario Cuenta Ajena
2005,0	03	Sobrarbe	68	Leves	1	01	General
2005,0	03	Sobrarbe	1	Leves	1	05	Trabajadores Autónomos
2005,0	03	Sobrarbe	1	Leves	1	07	Especial Agrario Cuenta Propia
2005,0	04	La Ribagorza	125	Leves	1	01	General
2005,0	04	La Ribagorza	3	Leves	1	05	Trabajadores Autónomos
2005,0	04	La Ribagorza	2	Leves	1	07	Especial Agrario Cuenta Propia
2005,0	05	Cinco Villas	644	Leves	1	01	General
2005,0	05	Cinco Villas	5	Leves	1	05	Trabajadores Autónomos
