Año	Municipio código	Municipio nombre	Edificios nueva planta, total	Edificios nueva planta, residencial	Edificios nueva planta, no residencial	Superficie nueva planta, total	Superficie nueva planta, residencial	Superficie nueva planta, no residencial	Viviendas nueva planta	Edificios rehabilitación	Viviendas rehabilitación	Edificios demolición	Viviendas demolición	Estado de la información
2005	50033	Ardisa												SIN INFORMACIÓN
2005	50034	Ariza	3,0	3,0	0,0	1319,0	1319,0	0,0	7,0	0,0	0,0	0,0	0,0	COMPLETA
2005	50035	Artieda												SIN INFORMACIÓN
2005	50036	Asín	1,0	1,0	0,0	260,0	260,0	0,0	1,0	0,0	0,0	1,0	1,0	COMPLETA
2005	50037	Atea												SIN INFORMACIÓN
2005	50038	Ateca	1,0	1,0	0,0	157,0	157,0	0,0	1,0	0,0	0,0	0,0	0,0	COMPLETA
2005	50039	Azuara												SIN INFORMACIÓN
2005	50040	Badules												SIN INFORMACIÓN
2005	50041	Bagüés	1,0	1,0	0,0	112,0	112,0	0,0	1,0	0,0	0,0	0,0	0,0	COMPLETA
2005	50042	Balconchán												SIN INFORMACIÓN
2005	50043	Bárboles	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	1,0	COMPLETA
2005	50044	Bardallur	1,0	1,0	0,0	231,0	231,0	0,0	1,0	0,0	0,0	1,0	1,0	COMPLETA
2005	50045	Belchite	2,0	1,0	1,0	539,0	223,0	316,0	1,0	2,0	0,0	0,0	0,0	COMPLETA
2005	50046	Belmonte de Gracián												SIN INFORMACIÓN
2005	50047	Berdejo												SIN INFORMACIÓN
2005	50048	Berrueco												SIN INFORMACIÓN
2005	50050	Bijuesca												SIN INFORMACIÓN
2005	50051	Biota	13,0	5,0	8,0	5060,0	806,0	4254,0	5,0	0,0	0,0	1,0	1,0	COMPLETA
2005	50052	Bisimbre												SIN INFORMACIÓN
2005	50053	Boquiñeni												SIN INFORMACIÓN
2005	50054	Bordalba												SIN INFORMACIÓN
2005	50055	Borja	22,0	21,0	1,0	18789,0	18289,0	500,0	116,0	3,0	15,0	3,0	6,0	COMPLETA
2005	50056	Botorrita	6,0	6,0	0,0	1072,0	1072,0	0,0	6,0	0,0	0,0	0,0	0,0	COMPLETA
2005	50057	Brea de Aragón												SIN INFORMACIÓN
2005	50058	Bubierca												SIN INFORMACIÓN
2005	50059	Bujaraloz	7,0	4,0	3,0	2953,0	824,0	2129,0	4,0	0,0	0,0	2,0	1,0	COMPLETA
2005	50060	Bulbuente	1,0	0,0	1,0	610,0	0,0	610,0	0,0	0,0	0,0	0,0	0,0	COMPLETA
2005	50061	Bureta												SIN INFORMACIÓN
2005	50062	Burgo de Ebro (El)	8,0	8,0	0,0	8295,0	8295,0	0,0	63,0	0,0	0,0	3,0	3,0	COMPLETA
2005	50063	Buste (El)												SIN INFORMACIÓN
2005	50064	Cabañas de Ebro	11,0	3,0	8,0	12074,0	1343,0	10731,0	6,0	2,0	0,0	1,0	0,0	COMPLETA
2005	50065	Cabolafuente												SIN INFORMACIÓN
2005	50066	Cadrete	66,0	64,0	2,0	38852,0	38450,0	402,0	221,0	3,0	0,0	29,0	11,0	COMPLETA
2005	50067	Calatayud	9,0	7,0	2,0	28417,0	27114,0	1303,0	144,0	1,0	0,0	10,0	17,0	COMPLETA
2005	50068	Calatorao	21,0	17,0	4,0	6917,0	6390,0	527,0	51,0	1,0	0,0	4,0	0,0	COMPLETA
2005	50069	Calcena												SIN INFORMACIÓN
2005	50070	Calmarza												SIN INFORMACIÓN
2005	50071	Campillo de Aragón	1,0	0,0	1,0	630,0	0,0	630,0	0,0	0,0	0,0	0,0	0,0	COMPLETA
2005	50072	Carenas												SIN INFORMACIÓN
2005	50073	Cariñena	20,0	19,0	1,0	14131,0	10500,0	3631,0	64,0	3,0	0,0	6,0	4,0	COMPLETA
2005	50074	Caspe	21,0	17,0	4,0	14286,0	12629,0	1657,0	57,0	6,0	1,0	1,0	0,0	COMPLETA
2005	50075	Castejón de Alarba												SIN INFORMACIÓN
2005	50076	Castejón de las Armas												SIN INFORMACIÓN
2005	50077	Castejón de Valdejasa	1,0	1,0	0,0	346,0	346,0	0,0	1,0	0,0	0,0	0,0	0,0	COMPLETA
2005	50078	Castiliscar												SIN INFORMACIÓN
2005	50079	Cervera de la Cañada	0,0	0,0	0,0	0,0	0,0	0,0	0,0	3,0	1,0	0,0	0,0	COMPLETA
2005	50080	Cerveruela												SIN INFORMACIÓN
2005	50081	Cetina												SIN INFORMACIÓN
2005	50082	Cimballa												SIN INFORMACIÓN
2005	50083	Cinco Olivas												SIN INFORMACIÓN
2005	50084	Clarés de Ribota												SIN INFORMACIÓN
2005	50085	Codo	1,0	1,0	0,0	98,0	98,0	0,0	1,0	0,0	0,0	0,0	0,0	COMPLETA
2005	50086	Codos												SIN INFORMACIÓN
2005	50087	Contamina												SIN INFORMACIÓN
2005	50088	Cosuenda	7,0	7,0	0,0	1625,0	1625,0	0,0	7,0	0,0	0,0	0,0	0,0	COMPLETA
2005	50089	Cuarte de Huerva	240,0	170,0	70,0	193927,0	150158,0	43769,0	1041,0	6,0	0,0	40,0	11,0	COMPLETA
2005	50090	Cubel												SIN INFORMACIÓN
2005	50091	Cuerlas (Las)												SIN INFORMACIÓN
2005	50092	Chiprana	4,0	4,0	0,0	1248,0	1248,0	0,0	4,0	0,0	0,0	0,0	0,0	COMPLETA
2005	50093	Chodes												SIN INFORMACIÓN
2005	50094	Daroca	1,0	1,0	0,0	198,0	198,0	0,0	1,0	2,0	4,0	0,0	3,0	COMPLETA
2005	50095	Ejea de los Caballeros	66,0	56,0	10,0	44581,0	29187,0	15394,0	147,0	13,0	1,0	10,0	6,0	COMPLETA
2005	50096	Embid de Ariza												SIN INFORMACIÓN
2005	50098	Encinacorba	1,0	1,0	0,0	47,0	47,0	0,0	1,0	2,0	0,0	0,0	0,0	COMPLETA
2005	50099	Épila	8,0	5,0	3,0	24636,0	3272,0	21364,0	19,0	2,0	0,0	3,0	3,0	COMPLETA
2005	50100	Erla	2,0	2,0	0,0	415,0	415,0	0,0	2,0	0,0	0,0	0,0	0,0	COMPLETA
2005	50101	Escatrón	8,0	3,0	5,0	818,0	424,0	394,0	3,0	3,0	0,0	0,0	0,0	COMPLETA
2005	50102	Fabara	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	COMPLETA
2005	50104	Farlete	1,0	1,0	0,0	327,0	327,0	0,0	1,0	0,0	0,0	0,0	0,0	COMPLETA
2005	50105	Fayón	8,0	6,0	2,0	814,0	752,0	62,0	6,0	1,0	0,0	0,0	0,0	COMPLETA
2005	50106	Fayos (Los)												SIN INFORMACIÓN
2005	50107	Figueruelas	7,0	7,0	0,0	1311,0	1311,0	0,0	7,0	0,0	0,0	0,0	0,0	COMPLETA
2005	50108	Fombuena												SIN INFORMACIÓN
2005	50109	Frago (El)												SIN INFORMACIÓN
2005	50110	Frasno (El)												SIN INFORMACIÓN
2005	50111	Fréscano	1,0	1,0	0,0	214,0	214,0	0,0	1,0	0,0	0,0	0,0	0,0	COMPLETA
2005	50113	Fuendejalón												SIN INFORMACIÓN
2005	50114	Fuendetodos												SIN INFORMACIÓN
2005	50115	Fuentes de Ebro	73,0	73,0	0,0	22150,0	22150,0	0,0	108,0	4,0	0,0	0,0	0,0	COMPLETA
2005	50116	Fuentes de Jiloca												SIN INFORMACIÓN
2005	50117	Gallocanta												SIN INFORMACIÓN
2005	50118	Gallur	5,0	5,0	0,0	2018,0	2018,0	0,0	12,0	4,0	2,0	1,0	2,0	COMPLETA
2005	50119	Gelsa	8,0	8,0	0,0	1742,0	1742,0	0,0	8,0	0,0	0,0	0,0	0,0	COMPLETA
2005	50120	Godojos												SIN INFORMACIÓN
2005	50121	Gotor	1,0	1,0	0,0	178,0	178,0	0,0	1,0	0,0	0,0	0,0	0,0	COMPLETA
2005	50122	Grisel												SIN INFORMACIÓN
2005	50123	Grisén	18,0	18,0	0,0	3160,0	3160,0	0,0	18,0	1,0	2,0	0,0	0,0	COMPLETA
2005	50124	Herrera de los Navarros	3,0	3,0	0,0	417,0	417,0	0,0	3,0	0,0	0,0	0,0	0,0	COMPLETA
2005	50125	Ibdes												SIN INFORMACIÓN
2005	50126	Illueca	4,0	2,0	2,0	2245,0	306,0	1939,0	2,0	1,0	0,0	0,0	0,0	COMPLETA
2005	50128	Isuerre												SIN INFORMACIÓN
2005	50129	Jaraba	1,0	1,0	0,0	193,0	193,0	0,0	1,0	1,0	0,0	0,0	0,0	COMPLETA
2005	50130	Jarque												SIN INFORMACIÓN
2005	50131	Jaulín	2,0	1,0	1,0	584,0	224,0	360,0	1,0	0,0	0,0	0,0	0,0	COMPLETA
2005	50132	Joyosa (La)	12,0	12,0	0,0	1926,0	1926,0	0,0	12,0	0,0	0,0	1,0	0,0	COMPLETA
2005	50133	Lagata												SIN INFORMACIÓN
2005	50134	Langa del Castillo	1,0		1,0	1734,0		1734,0						INCOMPLETA
2005	50135	Layana												SIN INFORMACIÓN
2005	50136	Lécera	3,0	2,0	1,0	796,0	434,0	362,0	2,0	0,0	0,0	0,0	0,0	COMPLETA
2005	50137	Leciñena	24,0	14,0	10,0	19093,0	2347,0	16746,0	14,0	1,0	0,0	5,0	2,0	COMPLETA
2005	50138	Lechón												SIN INFORMACIÓN
2005	50139	Letux												SIN INFORMACIÓN
2005	50140	Litago												SIN INFORMACIÓN
2005	50141	Lituénigo												SIN INFORMACIÓN
2005	50142	Lobera de Onsella												SIN INFORMACIÓN
2005	50143	Longares	2,0	2,0	0,0	617,0	617,0	0,0	2,0	0,0	0,0	0,0	0,0	COMPLETA
2005	50144	Longás												SIN INFORMACIÓN
2005	50146	Lucena de Jalón	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2005	50147	Luceni	10,0	5,0	5,0	3424,0	1331,0	2093,0	11,0	1,0	0,0	0,0	0,0	COMPLETA
2005	50148	Luesia	4,0	1,0	3,0	2299,0	321,0	1978,0	1,0	2,0				INCOMPLETA
2005	50149	Luesma												SIN INFORMACIÓN
2005	50150	Lumpiaque	18,0	18,0	0,0	2846,0	2846,0	0,0	18,0	1,0	0,0	0,0	0,0	COMPLETA
2005	50151	Luna	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2005	50152	Maella	7,0	2,0	5,0	11555,0	1432,0	10123,0	9,0	3,0	2,0	0,0	0,0	COMPLETA
2005	50153	Magallón	7,0	0,0	7,0	5347,0	0,0	5347,0	0,0	0,0	0,0	0,0	0,0	COMPLETA
2005	50154	Mainar												SIN INFORMACIÓN
2005	50155	Malanquilla												SIN INFORMACIÓN
2005	50156	Maleján	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2005	50157	Malón	2,0	2,0	0,0	539,0	539,0	0,0	2,0	0,0	0,0	0,0	0,0	COMPLETA
2005	50159	Maluenda	2,0	2,0	0,0	513,0	513,0	0,0	2,0	0,0	0,0	0,0	0,0	COMPLETA
2005	50160	Mallén	31,0	30,0	1,0	9636,0	8750,0	886,0	43,0	1,0	0,0	1,0	1,0	COMPLETA
2005	50161	Manchones												SIN INFORMACIÓN
2005	50162	Mara												SIN INFORMACIÓN
2005	50163	María de Huerva	268,0	268,0	0,0	60285,0	60285,0	0,0	352,0	1,0	0,0	9,0	7,0	COMPLETA
2005	50164	Mediana de Aragón	2,0	2,0	0,0	320,0	320,0	0,0	2,0	0,0	0,0	0,0	0,0	COMPLETA
2005	50165	Mequinenza	11,0	7,0	4,0	4687,0	1656,0	3031,0	10,0	12,0	4,0	0,0	0,0	COMPLETA
2005	50166	Mesones de Isuela												SIN INFORMACIÓN
2005	50167	Mezalocha	7,0	0,0	7,0	3948,0	0,0	3948,0	0,0	0,0	0,0	0,0	0,0	COMPLETA
2005	50168	Mianos	2,0	1,0	1,0	382,0	286,0	96,0	1,0	2,0				INCOMPLETA
2005	50169	Miedes de Aragón	2,0	0,0	2,0	1764,0	0,0	1764,0	0,0	0,0	0,0	0,0	0,0	COMPLETA
2005	50170	Monegrillo	1,0	1,0	0,0	88,0	88,0	0,0	1,0	0,0	0,0	0,0	0,0	COMPLETA
2005	50171	Moneva												SIN INFORMACIÓN
2005	50172	Monreal de Ariza												SIN INFORMACIÓN
2005	50173	Monterde	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	COMPLETA
2005	50174	Montón	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2005	50175	Morata de Jalón	13,0	12,0	1,0	2143,0	2027,0	116,0	12,0	1,0	0,0	2,0	0,0	COMPLETA
2005	50176	Morata de Jiloca												SIN INFORMACIÓN
2005	50177	Morés												SIN INFORMACIÓN
2005	50178	Moros												SIN INFORMACIÓN
2005	50179	Moyuela												SIN INFORMACIÓN
2005	50180	Mozota												SIN INFORMACIÓN
2005	50181	Muel	38,0	38,0	0,0	6595,0	6595,0	0,0	45,0	0,0	0,0	0,0	0,0	COMPLETA
2005	50182	Muela (La)	170,0	88,0	82,0	112080,0	69542,0	42538,0	404,0	0,0	0,0	9,0	5,0	COMPLETA
2005	50183	Munébrega												SIN INFORMACIÓN
2005	50184	Murero	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2005	50185	Murillo de Gállego												SIN INFORMACIÓN
2005	50186	Navardún												SIN INFORMACIÓN
2005	50187	Nigüella												SIN INFORMACIÓN
2005	50188	Nombrevilla												SIN INFORMACIÓN
2005	50189	Nonaspe	7,0	4,0	3,0	2405,0	1423,0	982,0	4,0	2,0	1,0	0,0	0,0	COMPLETA
2005	50190	Novallas	3,0	3,0	0,0	494,0	494,0	0,0	3,0	0,0	0,0	1,0	0,0	COMPLETA
2005	50191	Novillas	4,0	1,0	3,0	1759,0	298,0	1461,0	1,0	3,0	0,0	0,0	0,0	COMPLETA
2005	50192	Nuévalos												SIN INFORMACIÓN
2005	50193	Nuez de Ebro	37,0	37,0	0,0	6965,0	6965,0	0,0	37,0	2,0	0,0	1,0	0,0	COMPLETA
2005	50194	Olvés												SIN INFORMACIÓN
2005	50195	Orcajo												SIN INFORMACIÓN
2005	50196	Orera	2,0	0,0	2,0	1058,0	0,0	1058,0	0,0	0,0	0,0	0,0	0,0	COMPLETA
2005	50197	Orés												SIN INFORMACIÓN
2005	50198	Oseja	1,0	0,0	1,0	187,0	0,0	187,0	1,0	0,0	0,0	0,0	0,0	COMPLETA
2005	50199	Osera de Ebro	1,0	1,0	0,0	72,0	72,0	0,0	1,0	0,0	0,0	0,0	0,0	COMPLETA
2005	50200	Paniza	3,0	1,0	2,0	625,0	246,0	379,0	1,0	0,0	0,0	0,0	0,0	COMPLETA
2005	50201	Paracuellos de Jiloca	24,0	24,0	0,0	4302,0	4302,0	0,0	24,0	0,0	0,0	0,0	0,0	COMPLETA
2005	50202	Paracuellos de la Ribera												SIN INFORMACIÓN
2005	50203	Pastriz	15,0	15,0	0,0	4467,0	4467,0	0,0	17,0	2,0	0,0	0,0	0,0	COMPLETA
2005	50204	Pedrola	32,0	32,0	0,0	10448,0	10448,0	0,0	70,0	0,0	0,0	4,0	1,0	COMPLETA
2005	50205	Pedrosas (Las)												SIN INFORMACIÓN
2005	50206	Perdiguera	5,0	5,0	0,0	1285,0	1285,0	0,0	5,0	2,0	1,0	2,0	2,0	COMPLETA
2005	50207	Piedratajada												SIN INFORMACIÓN
2005	50208	Pina de Ebro	10,0	10,0	0,0	3233,0	3233,0	0,0	27,0	6,0	8,0	1,0	4,0	COMPLETA
2005	50209	Pinseque	93,0	92,0	1,0	19234,0	19162,0	72,0	112,0	3,0	0,0	0,0	0,0	COMPLETA
2005	50210	Pintanos (Los)												SIN INFORMACIÓN
2005	50211	Plasencia de Jalón												SIN INFORMACIÓN
2005	50212	Pleitas												SIN INFORMACIÓN
2005	50213	Plenas												SIN INFORMACIÓN
2005	50214	Pomer												SIN INFORMACIÓN
2005	50215	Pozuel de Ariza												SIN INFORMACIÓN
2005	50216	Pozuelo de Aragón												SIN INFORMACIÓN
2005	50217	Pradilla de Ebro	4,0	4,0	0,0	817,0	817,0	0,0	4,0	0,0	0,0	2,0	1,0	COMPLETA
2005	50218	Puebla de Albortón												SIN INFORMACIÓN
2005	50219	Puebla de Alfindén (La)	67,0	66,0	1,0	25315,0	24775,0	540,0	167,0	1,0	0,0	7,0	5,0	COMPLETA
2005	50220	Puendeluna												SIN INFORMACIÓN
2005	50221	Purujosa												SIN INFORMACIÓN
2005	50222	Quinto	8,0	5,0	3,0	5579,0	1994,0	3585,0	8,0	0,0	0,0	2,0	1,0	COMPLETA
2005	50223	Remolinos	6,0	3,0	3,0	1957,0	841,0	1116,0	3,0	1,0	1,0	4,0	1,0	COMPLETA
2005	50224	Retascón	2,0		2,0	1069,0		1069,0						INCOMPLETA
2005	50225	Ricla	19,0	17,0	2,0	9903,0	7803,0	2100,0	53,0	2,0	4,0	3,0	6,0	COMPLETA
2005	50227	Romanos												SIN INFORMACIÓN
2005	50228	Rueda de Jalón	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2005	50229	Ruesca	1,0	0,0	1,0	882,0	0,0	882,0	0,0	0,0	0,0	0,0	0,0	COMPLETA
2005	50230	Sádaba	3,0	2,0	1,0	1853,0	530,0	1323,0	2,0	2,0	0,0	1,0	1,0	COMPLETA
2005	50231	Salillas de Jalón	2,0	2,0	0,0	545,0	545,0	0,0	2,0	0,0	0,0	0,0	0,0	COMPLETA
2005	50232	Salvatierra de Esca												SIN INFORMACIÓN
2005	50233	Samper del Salz												SIN INFORMACIÓN
2005	50234	San Martín de la Virgen de Moncayo	22,0	22,0	0,0	6998,0	6998,0	0,0	59,0	0,0	0,0	0,0	0,0	COMPLETA
2005	50235	San Mateo de Gállego	91,0	90,0	1,0	25685,0	25634,0	51,0	134,0	3,0	0,0	1,0	0,0	COMPLETA
2005	50236	Santa Cruz de Grío												SIN INFORMACIÓN
2005	50237	Santa Cruz de Moncayo	3,0	3,0	0,0	661,0	661,0	0,0	3,0	0,0	0,0	0,0	0,0	COMPLETA
2005	50238	Santa Eulalia de Gállego												SIN INFORMACIÓN
2005	50239	Santed												SIN INFORMACIÓN
2005	50240	Sástago	1,0	1,0	0,0	244,0	244,0	0,0	1,0	0,0	0,0	1,0	1,0	COMPLETA
2005	50241	Saviñán												SIN INFORMACIÓN
2005	50242	Sediles												SIN INFORMACIÓN
2005	50243	Sestrica												SIN INFORMACIÓN
2005	50244	Sierra de Luna	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	COMPLETA
2005	50245	Sigüés	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2005	50246	Sisamón												SIN INFORMACIÓN
2005	50247	Sobradiel	21,0	19,0	2,0	5894,0	3734,0	2160,0	20,0	4,0	1,0	1,0	0,0	COMPLETA
2005	50248	Sos del Rey Católico	10,0	10,0	0,0	3526,0	3526,0	0,0	17,0	1,0	0,0	0,0	0,0	COMPLETA
2005	50249	Tabuenca	1,0	1,0	0,0	531,0	531,0	0,0	1,0	2,0	0,0	1,0	0,0	COMPLETA
2005	50250	Talamantes												SIN INFORMACIÓN
2005	50251	Tarazona	14,0	9,0	5,0	15185,0	10997,0	4188,0	65,0	3,0	0,0	9,0	8,0	COMPLETA
2005	50252	Tauste	25,0	16,0	9,0	15727,0	10750,0	4977,0	60,0	4,0	0,0	22,0	15,0	COMPLETA
2005	50253	Terrer	10,0	10,0	0,0	1750,0	1750,0	0,0	10,0	0,0	0,0	0,0	0,0	COMPLETA
2005	50254	Tierga												SIN INFORMACIÓN
2005	50255	Tobed												SIN INFORMACIÓN
2005	50256	Torralba de los Frailes												SIN INFORMACIÓN
2005	50257	Torralba de Ribota	0,0	0,0	0,0	0,0	0,0	0,0	0,0	3,0	0,0	0,0	0,0	COMPLETA
2005	50258	Torralbilla												SIN INFORMACIÓN
2005	50259	Torrehermosa												SIN INFORMACIÓN
2005	50260	Torrelapaja												SIN INFORMACIÓN
2005	50261	Torrellas	1,0	1,0	0,0	217,0	217,0	0,0	1,0	0,0	0,0	3,0	0,0	COMPLETA
2005	50262	Torres de Berrellén	20,0	20,0	0,0	3689,0	3689,0	0,0	25,0	2,0	0,0	1,0	1,0	COMPLETA
2005	50263	Torrijo de la Cañada	1,0	1,0	0,0	66,0	66,0	0,0	1,0	0,0	0,0	0,0	0,0	COMPLETA
2005	50264	Tosos												SIN INFORMACIÓN
2005	50265	Trasmoz												SIN INFORMACIÓN
2005	50266	Trasobares												SIN INFORMACIÓN
2005	50267	Uncastillo	3,0	3,0	0,0	838,0	838,0	0,0	2,0	4,0	1,0	3,0	2,0	COMPLETA
2005	50268	Undués de Lerda	1,0	1,0	0,0	307,0	307,0	0,0	1,0	0,0	0,0	0,0	0,0	COMPLETA
2005	50269	Urrea de Jalón	1,0	1,0	0,0	167,0	167,0	0,0	1,0	0,0	0,0	0,0	0,0	COMPLETA
2005	50270	Urriés												SIN INFORMACIÓN
2005	50271	Used	1,0	1,0	0,0	229,0	229,0	0,0	1,0	0,0	0,0	0,0	0,0	COMPLETA
2005	50272	Utebo	131,0	116,0	15,0	78717,0	60429,0	18288,0	297,0	5,0	0,0	17,0	11,0	COMPLETA
2005	50273	Valdehorna												SIN INFORMACIÓN
2005	50274	Val de San Martín												SIN INFORMACIÓN
2005	50275	Valmadrid												SIN INFORMACIÓN
2005	50276	Valpalmas												SIN INFORMACIÓN
2005	50277	Valtorres												SIN INFORMACIÓN
2005	50278	Velilla de Ebro	4,0	4,0	0,0	534,0	534,0	0,0	4,0	0,0	0,0	2,0	1,0	COMPLETA
2005	50279	Velilla de Jiloca												SIN INFORMACIÓN
2005	50280	Vera de Moncayo	4,0	4,0	0,0	1245,0	1245,0	0,0	9,0	3,0	0,0	2,0	1,0	COMPLETA
2005	50281	Vierlas												SIN INFORMACIÓN
2005	50282	Vilueña (La)												SIN INFORMACIÓN
2005	50283	Villadoz												SIN INFORMACIÓN
2005	50284	Villafeliche												SIN INFORMACIÓN
2005	50285	Villafranca de Ebro	2,0	1,0	1,0	2080,0	1200,0	880,0	7,0	5,0	0,0	0,0	0,0	COMPLETA
2005	50286	Villalba de Perejil												SIN INFORMACIÓN
2005	50287	Villalengua												SIN INFORMACIÓN
2005	50288	Villanueva de Gállego	8,0	0,0	8,0	13733,0	0,0	13733,0	0,0	0,0	0,0	1,0	0,0	COMPLETA
2005	50289	Villanueva de Jiloca												SIN INFORMACIÓN
2005	50290	Villanueva de Huerva	4,0	0,0	4,0	2616,0	0,0	2616,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2005	50291	Villar de los Navarros												SIN INFORMACIÓN
2005	50292	Villarreal de Huerva	1,0	0,0	1,0	45,0	0,0	45,0	0,0	1,0	1,0	0,0	0,0	COMPLETA
2005	50293	Villarroya de la Sierra	3,0	0,0	3,0	1389,0	0,0	1389,0	0,0	2,0	0,0	0,0	0,0	COMPLETA
2005	50294	Villarroya del Campo												SIN INFORMACIÓN
2005	50295	Vistabella												SIN INFORMACIÓN
2005	50296	Zaida (La)												SIN INFORMACIÓN
2005	50297	Zaragoza	811,0	388,0	423,0	1653016,0	814605,0	838411,0	4609,0	438,0	153,0	298,0	492,0	COMPLETA
2005	50298	Zuera	83,0	82,0	1,0	43955,0	43843,0	112,0	225,0	3,0	3,0	12,0	2,0	COMPLETA
2005	50901	Biel	2,0	2,0	0,0	226,0	226,0	0,0	2,0	2,0	0,0	0,0	0,0	COMPLETA
2005	50902	Marracos												SIN INFORMACIÓN
2004	22001	Abiego												SIN INFORMACIÓN
2004	22002	Abizanda	1,0	0,0	1,0	218,0	0,0	218,0	0,0	0,0	0,0	1,0	0,0	COMPLETA
2004	22003	Adahuesca												SIN INFORMACIÓN
2004	22004	Agüero	11,0	10,0	1,0	2356,0	1895,0	461,0	10,0					INCOMPLETA
2004	22006	Aísa	2,0	2,0		371,0	371,0		2,0	1,0	1,0	1,0		INCOMPLETA
2004	22007	Albalate de Cinca	19,0	2,0	17,0	15589,0	198,0	15391,0	2,0	1,0	0,0	1,0	1,0	COMPLETA
2004	22008	Albalatillo												SIN INFORMACIÓN
2004	22009	Albelda	4,0	1,0	3,0	789,0	248,0	541,0	1,0	2,0		1,0		INCOMPLETA
2004	22011	Albero Alto	1,0	1,0		255,0	255,0		1,0					INCOMPLETA
2004	22012	Albero Bajo	2,0	2,0	0,0	336,0	336,0	0,0	2,0	1,0	0,0	0,0	0,0	COMPLETA
2004	22013	Alberuela de Tubo												SIN INFORMACIÓN
2004	22014	Alcalá de Gurrea												SIN INFORMACIÓN
2004	22015	Alcalá del Obispo	3,0	0,0	3,0	1740,0	0,0	1740,0	0,0	0,0	0,0	0,0	0,0	COMPLETA
2004	22016	Alcampell	6,0	2,0	4,0	2391,0	418,0	1973,0	2,0	0,0	0,0	0,0	0,0	COMPLETA
2004	22017	Alcolea de Cinca	8,0	2,0	6,0	6526,0	624,0	5902,0	2,0	1,0	1,0	0,0	0,0	COMPLETA
2004	22018	Alcubierre	6,0	3,0	3,0	2005,0	853,0	1152,0	3,0	0,0	0,0	0,0	0,0	COMPLETA
2004	22019	Alerre	3,0	2,0	1,0	1517,0	1149,0	368,0	2,0	0,0	0,0	0,0	0,0	COMPLETA
2004	22020	Alfántega	2,0	1,0	1,0	1514,0	443,0	1071,0	4,0	1,0	0,0	0,0	0,0	COMPLETA
2004	22021	Almudévar	111,0	95,0	16,0	27698,0	11979,0	15719,0	96,0	6,0	0,0	0,0	0,0	COMPLETA
2004	22022	Almunia de San Juan	1,0	1,0		318,0	318,0		1,0					INCOMPLETA
2004	22023	Almuniente	1,0	0,0	1,0	800,0	0,0	800,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2004	22024	Alquézar								3,0				INCOMPLETA
2004	22025	Altorricón	12,0	8,0	4,0	12946,0	2199,0	10747,0	8,0					INCOMPLETA
2004	22027	Angüés	3,0	1,0	2,0	2015,0	251,0	1764,0	1,0	4,0	0,0	0,0	0,0	COMPLETA
2004	22028	Ansó	1,0	1,0		133,0	133,0		1,0	1,0	1,0			INCOMPLETA
2004	22029	Antillón	6,0	0,0	6,0	4199,0	0,0	4199,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2004	22032	Aragüés del Puerto												SIN INFORMACIÓN
2004	22035	Arén	2,0	2,0	0,0	3124,0	3124,0	0,0	26,0	0,0	0,0	0,0	0,0	COMPLETA
2004	22036	Argavieso	2,0	2,0	0,0	466,0	466,0	0,0	2,0	1,0	0,0	0,0	0,0	COMPLETA
2004	22037	Arguis	3,0	3,0		764,0	764,0		3,0					INCOMPLETA
2004	22039	Ayerbe	4,0	3,0	1,0	1801,0	1600,0	201,0	14,0	9,0	2,0	1,0	0,0	COMPLETA
2004	22040	Azanuy-Alins	3,0	1,0	2,0	1057,0	340,0	717,0	1,0	0,0	0,0	1,0	1,0	COMPLETA
2004	22041	Azara												SIN INFORMACIÓN
2004	22042	Azlor												SIN INFORMACIÓN
2004	22043	Baells	5,0	1,0	4,0	2803,0	69,0	2734,0	1,0					INCOMPLETA
2004	22044	Bailo												SIN INFORMACIÓN
2004	22045	Baldellou												SIN INFORMACIÓN
2004	22046	Ballobar	2,0	1,0	1,0	465,0	235,0	230,0	1,0	1,0				INCOMPLETA
2004	22047	Banastás	2,0	2,0	0,0	352,0	352,0	0,0	2,0	0,0	0,0	0,0	0,0	COMPLETA
2004	22048	Barbastro	35,0	26,0	9,0	61521,0	50590,0	10931,0	319,0	6,0	6,0	5,0	12,0	COMPLETA
