Año	Residencia área código	Residencia continente nombre	Residencia país código	Residencia país nombre	Residencia área nombre	Inscripción provincia código	Inscripción provincia nombre	Inscripción municipio código	Inscripción municipio nombre	Inscripcion municipio estrato	Sexo	Personas
2013	06	América	303	México	Resto de América	22	Huesca	22048	Barbastro	6	Hombre	9,0
2013	06	América	303	México	Resto de América	22	Huesca	22048	Barbastro	6	Mujer	9,0
2013	06	América	303	México	Resto de América	22	Huesca	22112	Fraga	6	Hombre	2,0
2013	06	América	303	México	Resto de América	22	Huesca	22112	Fraga	6	Mujer	2,0
2013	06	América	303	México	Resto de América	22	Huesca	22125	Huesca	7	Hombre	46,0
2013	06	América	303	México	Resto de América	22	Huesca	22125	Huesca	7	Mujer	54,0
2013	06	América	303	México	Resto de América	22	Huesca	22130	Jaca	6	Hombre	1,0
2013	06	América	303	México	Resto de América	22	Huesca	22130	Jaca	6	Mujer	10,0
2013	06	América	303	México	Resto de América	22	Huesca	22158	Monzón	6	Hombre	15,0
2013	06	América	303	México	Resto de América	22	Huesca	22158	Monzón	6	Mujer	17,0
2013	06	América	303	México	Resto de América	44	Teruel	44013	Alcañiz	6	Hombre	10,0
2013	06	América	303	México	Resto de América	44	Teruel	44013	Alcañiz	6	Mujer	9,0
2013	06	América	303	México	Resto de América	44	Teruel	44216	Teruel	7	Hombre	28,0
2013	06	América	303	México	Resto de América	44	Teruel	44216	Teruel	7	Mujer	25,0
2013	06	América	303	México	Resto de América	50	Zaragoza	50067	Calatayud	6	Hombre	7,0
2013	06	América	303	México	Resto de América	50	Zaragoza	50067	Calatayud	6	Mujer	3,0
2013	06	América	303	México	Resto de América	50	Zaragoza	50089	Cuarte de Huerva	6	Mujer	1,0
2013	06	América	303	México	Resto de América	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	12,0
2013	06	América	303	México	Resto de América	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	8,0
2013	06	América	303	México	Resto de América	50	Zaragoza	50251	Tarazona	6	Hombre	2,0
2013	06	América	303	México	Resto de América	50	Zaragoza	50251	Tarazona	6	Mujer	1,0
2013	06	América	303	México	Resto de América	50	Zaragoza	50272	Utebo	6	Hombre	1,0
2013	06	América	303	México	Resto de América	50	Zaragoza	50272	Utebo	6	Mujer	1,0
2013	06	América	303	México	Resto de América	50	Zaragoza	50297	Zaragoza	7	Hombre	417,0
2013	06	América	303	México	Resto de América	50	Zaragoza	50297	Zaragoza	7	Mujer	424,0
2013	06	América	314	Costa Rica	Resto de América	22	Huesca	22125	Huesca	7	Hombre	4,0
2013	06	América	314	Costa Rica	Resto de América	22	Huesca	22125	Huesca	7	Mujer	6,0
2013	06	América	314	Costa Rica	Resto de América	22	Huesca	22158	Monzón	6	Hombre	1,0
2013	06	América	314	Costa Rica	Resto de América	50	Zaragoza	50297	Zaragoza	7	Hombre	30,0
2013	06	América	314	Costa Rica	Resto de América	50	Zaragoza	50297	Zaragoza	7	Mujer	29,0
2013	06	América	315	Cuba	Resto de América	22	Huesca	22048	Barbastro	6	Hombre	3,0
2013	06	América	315	Cuba	Resto de América	22	Huesca	22048	Barbastro	6	Mujer	2,0
2013	06	América	315	Cuba	Resto de América	22	Huesca	22125	Huesca	7	Hombre	9,0
2013	06	América	315	Cuba	Resto de América	22	Huesca	22125	Huesca	7	Mujer	8,0
2013	06	América	315	Cuba	Resto de América	44	Teruel	44013	Alcañiz	6	Hombre	2,0
2013	06	América	315	Cuba	Resto de América	44	Teruel	44013	Alcañiz	6	Mujer	1,0
2013	06	América	315	Cuba	Resto de América	44	Teruel	44216	Teruel	7	Hombre	13,0
2013	06	América	315	Cuba	Resto de América	44	Teruel	44216	Teruel	7	Mujer	25,0
2013	06	América	315	Cuba	Resto de América	50	Zaragoza	50067	Calatayud	6	Hombre	4,0
2013	06	América	315	Cuba	Resto de América	50	Zaragoza	50067	Calatayud	6	Mujer	1,0
2013	06	América	315	Cuba	Resto de América	50	Zaragoza	50251	Tarazona	6	Mujer	4,0
2013	06	América	315	Cuba	Resto de América	50	Zaragoza	50297	Zaragoza	7	Hombre	40,0
2013	06	América	315	Cuba	Resto de América	50	Zaragoza	50297	Zaragoza	7	Mujer	61,0
2013	06	América	317	El Salvador	Resto de América	50	Zaragoza	50297	Zaragoza	7	Hombre	6,0
2013	06	América	317	El Salvador	Resto de América	50	Zaragoza	50297	Zaragoza	7	Mujer	6,0
2013	06	América	319	Guatemala	Resto de América	22	Huesca	22125	Huesca	7	Mujer	1,0
2013	06	América	319	Guatemala	Resto de América	22	Huesca	22158	Monzón	6	Hombre	4,0
2013	06	América	319	Guatemala	Resto de América	22	Huesca	22158	Monzón	6	Mujer	3,0
2013	06	América	319	Guatemala	Resto de América	44	Teruel	44216	Teruel	7	Hombre	2,0
2013	06	América	319	Guatemala	Resto de América	50	Zaragoza	50067	Calatayud	6	Hombre	1,0
2013	06	América	319	Guatemala	Resto de América	50	Zaragoza	50297	Zaragoza	7	Hombre	30,0
2013	06	América	319	Guatemala	Resto de América	50	Zaragoza	50297	Zaragoza	7	Mujer	25,0
2013	06	América	320	Haití	Resto de América	44	Teruel	44216	Teruel	7	Mujer	1,0
2013	06	América	321	Honduras	Resto de América	22	Huesca	22048	Barbastro	6	Hombre	1,0
2013	06	América	321	Honduras	Resto de América	22	Huesca	22048	Barbastro	6	Mujer	2,0
2013	06	América	321	Honduras	Resto de América	22	Huesca	22125	Huesca	7	Hombre	4,0
2013	06	América	321	Honduras	Resto de América	22	Huesca	22125	Huesca	7	Mujer	2,0
2013	06	América	321	Honduras	Resto de América	44	Teruel	44216	Teruel	7	Hombre	1,0
2013	06	América	321	Honduras	Resto de América	50	Zaragoza	50251	Tarazona	6	Hombre	1,0
2013	06	América	321	Honduras	Resto de América	50	Zaragoza	50297	Zaragoza	7	Hombre	13,0
2013	06	América	321	Honduras	Resto de América	50	Zaragoza	50297	Zaragoza	7	Mujer	19,0
2013	06	América	322	Jamaica	Resto de América	50	Zaragoza	50251	Tarazona	6	Mujer	1,0
2013	06	América	322	Jamaica	Resto de América	50	Zaragoza	50297	Zaragoza	7	Hombre	1,0
2013	06	América	323	Nicaragua	Resto de América	22	Huesca	22125	Huesca	7	Hombre	3,0
2013	06	América	323	Nicaragua	Resto de América	22	Huesca	22125	Huesca	7	Mujer	2,0
2013	06	América	323	Nicaragua	Resto de América	50	Zaragoza	50297	Zaragoza	7	Hombre	13,0
2013	06	América	323	Nicaragua	Resto de América	50	Zaragoza	50297	Zaragoza	7	Mujer	5,0
2013	06	América	324	Panamá	Resto de América	22	Huesca	22112	Fraga	6	Mujer	1,0
2013	06	América	324	Panamá	Resto de América	22	Huesca	22125	Huesca	7	Hombre	2,0
2013	06	América	324	Panamá	Resto de América	22	Huesca	22125	Huesca	7	Mujer	5,0
2013	06	América	324	Panamá	Resto de América	22	Huesca	22158	Monzón	6	Hombre	1,0
2013	06	América	324	Panamá	Resto de América	22	Huesca	22158	Monzón	6	Mujer	1,0
2013	06	América	324	Panamá	Resto de América	44	Teruel	44216	Teruel	7	Hombre	7,0
2013	06	América	324	Panamá	Resto de América	44	Teruel	44216	Teruel	7	Mujer	13,0
2013	06	América	324	Panamá	Resto de América	50	Zaragoza	50067	Calatayud	6	Hombre	2,0
2013	06	América	324	Panamá	Resto de América	50	Zaragoza	50067	Calatayud	6	Mujer	1,0
2013	06	América	324	Panamá	Resto de América	50	Zaragoza	50297	Zaragoza	7	Hombre	55,0
2013	06	América	324	Panamá	Resto de América	50	Zaragoza	50297	Zaragoza	7	Mujer	60,0
2013	06	América	326	República Dominicana	Resto de América	22	Huesca	22048	Barbastro	6	Hombre	1,0
2013	06	América	326	República Dominicana	Resto de América	22	Huesca	22112	Fraga	6	Mujer	1,0
2013	06	América	326	República Dominicana	Resto de América	22	Huesca	22125	Huesca	7	Hombre	12,0
2013	06	América	326	República Dominicana	Resto de América	22	Huesca	22125	Huesca	7	Mujer	3,0
2013	06	América	326	República Dominicana	Resto de América	44	Teruel	44013	Alcañiz	6	Mujer	1,0
2013	06	América	326	República Dominicana	Resto de América	50	Zaragoza	50067	Calatayud	6	Hombre	1,0
2013	06	América	326	República Dominicana	Resto de América	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	1,0
2013	06	América	326	República Dominicana	Resto de América	50	Zaragoza	50251	Tarazona	6	Hombre	1,0
2013	06	América	326	República Dominicana	Resto de América	50	Zaragoza	50272	Utebo	6	Hombre	2,0
2013	06	América	326	República Dominicana	Resto de América	50	Zaragoza	50297	Zaragoza	7	Hombre	49,0
2013	06	América	326	República Dominicana	Resto de América	50	Zaragoza	50297	Zaragoza	7	Mujer	45,0
2013	06	América	327	Trinidad y Tobago	Resto de América	50	Zaragoza	50297	Zaragoza	7	Hombre	1,0
2013	06	América	328	Santa Lucia	Resto de América	50	Zaragoza	50251	Tarazona	6	Hombre	1,0
2013	06	América	328	Santa Lucia	Resto de América	50	Zaragoza	50251	Tarazona	6	Mujer	2,0
2013	06	América	329	San Cristóbal y Nieves	Resto de América	50	Zaragoza	50297	Zaragoza	7	Hombre	1,0
2013	06	América	340	Argentina	Resto de América	22	Huesca	22048	Barbastro	6	Hombre	16,0
2013	06	América	340	Argentina	Resto de América	22	Huesca	22048	Barbastro	6	Mujer	10,0
2013	06	América	340	Argentina	Resto de América	22	Huesca	22112	Fraga	6	Hombre	1,0
2013	06	América	340	Argentina	Resto de América	22	Huesca	22112	Fraga	6	Mujer	8,0
2013	06	América	340	Argentina	Resto de América	22	Huesca	22125	Huesca	7	Hombre	60,0
2013	06	América	340	Argentina	Resto de América	22	Huesca	22125	Huesca	7	Mujer	53,0
2013	06	América	340	Argentina	Resto de América	22	Huesca	22130	Jaca	6	Hombre	36,0
2013	06	América	340	Argentina	Resto de América	22	Huesca	22130	Jaca	6	Mujer	34,0
2013	06	América	340	Argentina	Resto de América	22	Huesca	22158	Monzón	6	Hombre	15,0
2013	06	América	340	Argentina	Resto de América	22	Huesca	22158	Monzón	6	Mujer	21,0
2013	06	América	340	Argentina	Resto de América	44	Teruel	44013	Alcañiz	6	Hombre	19,0
2013	06	América	340	Argentina	Resto de América	44	Teruel	44013	Alcañiz	6	Mujer	31,0
2013	06	América	340	Argentina	Resto de América	44	Teruel	44216	Teruel	7	Hombre	53,0
2013	06	América	340	Argentina	Resto de América	44	Teruel	44216	Teruel	7	Mujer	55,0
2013	06	América	340	Argentina	Resto de América	50	Zaragoza	50067	Calatayud	6	Hombre	18,0
2013	06	América	340	Argentina	Resto de América	50	Zaragoza	50067	Calatayud	6	Mujer	17,0
2013	06	América	340	Argentina	Resto de América	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	2,0
2013	06	América	340	Argentina	Resto de América	50	Zaragoza	50089	Cuarte de Huerva	6	Mujer	3,0
2013	06	América	340	Argentina	Resto de América	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	15,0
2013	06	América	340	Argentina	Resto de América	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	24,0
2013	06	América	340	Argentina	Resto de América	50	Zaragoza	50251	Tarazona	6	Hombre	26,0
2013	06	América	340	Argentina	Resto de América	50	Zaragoza	50251	Tarazona	6	Mujer	30,0
2013	06	América	340	Argentina	Resto de América	50	Zaragoza	50272	Utebo	6	Hombre	2,0
2013	06	América	340	Argentina	Resto de América	50	Zaragoza	50272	Utebo	6	Mujer	5,0
2013	06	América	340	Argentina	Resto de América	50	Zaragoza	50297	Zaragoza	7	Hombre	560,0
2013	06	América	340	Argentina	Resto de América	50	Zaragoza	50297	Zaragoza	7	Mujer	692,0
2013	06	América	341	Bolivia	Resto de América	22	Huesca	22112	Fraga	6	Hombre	1,0
2013	06	América	341	Bolivia	Resto de América	22	Huesca	22112	Fraga	6	Mujer	1,0
2013	06	América	341	Bolivia	Resto de América	22	Huesca	22125	Huesca	7	Hombre	3,0
2013	06	América	341	Bolivia	Resto de América	22	Huesca	22125	Huesca	7	Mujer	3,0
2013	06	América	341	Bolivia	Resto de América	22	Huesca	22158	Monzón	6	Mujer	1,0
2013	06	América	341	Bolivia	Resto de América	44	Teruel	44216	Teruel	7	Mujer	1,0
2013	06	América	341	Bolivia	Resto de América	50	Zaragoza	50251	Tarazona	6	Hombre	4,0
2013	06	América	341	Bolivia	Resto de América	50	Zaragoza	50251	Tarazona	6	Mujer	2,0
2013	06	América	341	Bolivia	Resto de América	50	Zaragoza	50272	Utebo	6	Hombre	1,0
2013	06	América	341	Bolivia	Resto de América	50	Zaragoza	50297	Zaragoza	7	Hombre	43,0
2013	06	América	341	Bolivia	Resto de América	50	Zaragoza	50297	Zaragoza	7	Mujer	38,0
2013	06	América	342	Brasil	Resto de América	22	Huesca	22048	Barbastro	6	Hombre	6,0
2013	06	América	342	Brasil	Resto de América	22	Huesca	22048	Barbastro	6	Mujer	6,0
2013	06	América	342	Brasil	Resto de América	22	Huesca	22112	Fraga	6	Hombre	2,0
2013	06	América	342	Brasil	Resto de América	22	Huesca	22112	Fraga	6	Mujer	1,0
2013	06	América	342	Brasil	Resto de América	22	Huesca	22125	Huesca	7	Hombre	19,0
2013	06	América	342	Brasil	Resto de América	22	Huesca	22125	Huesca	7	Mujer	23,0
2013	06	América	342	Brasil	Resto de América	22	Huesca	22130	Jaca	6	Hombre	3,0
2013	06	América	342	Brasil	Resto de América	22	Huesca	22130	Jaca	6	Mujer	5,0
2013	06	América	342	Brasil	Resto de América	22	Huesca	22158	Monzón	6	Hombre	1,0
2013	06	América	342	Brasil	Resto de América	44	Teruel	44013	Alcañiz	6	Hombre	4,0
2013	06	América	342	Brasil	Resto de América	44	Teruel	44013	Alcañiz	6	Mujer	2,0
2013	06	América	342	Brasil	Resto de América	44	Teruel	44216	Teruel	7	Hombre	40,0
2013	06	América	342	Brasil	Resto de América	44	Teruel	44216	Teruel	7	Mujer	30,0
2013	06	América	342	Brasil	Resto de América	50	Zaragoza	50067	Calatayud	6	Hombre	11,0
2013	06	América	342	Brasil	Resto de América	50	Zaragoza	50067	Calatayud	6	Mujer	10,0
2013	06	América	342	Brasil	Resto de América	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	1,0
2013	06	América	342	Brasil	Resto de América	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	2,0
2013	06	América	342	Brasil	Resto de América	50	Zaragoza	50251	Tarazona	6	Hombre	9,0
2013	06	América	342	Brasil	Resto de América	50	Zaragoza	50251	Tarazona	6	Mujer	4,0
2013	06	América	342	Brasil	Resto de América	50	Zaragoza	50297	Zaragoza	7	Hombre	508,0
2013	06	América	342	Brasil	Resto de América	50	Zaragoza	50297	Zaragoza	7	Mujer	525,0
2013	06	América	343	Colombia	Resto de América	22	Huesca	22048	Barbastro	6	Hombre	3,0
2013	06	América	343	Colombia	Resto de América	22	Huesca	22048	Barbastro	6	Mujer	6,0
2013	06	América	343	Colombia	Resto de América	22	Huesca	22112	Fraga	6	Hombre	1,0
2013	06	América	343	Colombia	Resto de América	22	Huesca	22125	Huesca	7	Hombre	5,0
2013	06	América	343	Colombia	Resto de América	22	Huesca	22125	Huesca	7	Mujer	10,0
2013	06	América	343	Colombia	Resto de América	22	Huesca	22130	Jaca	6	Hombre	5,0
2013	06	América	343	Colombia	Resto de América	22	Huesca	22130	Jaca	6	Mujer	5,0
2013	06	América	343	Colombia	Resto de América	22	Huesca	22158	Monzón	6	Mujer	2,0
2013	06	América	343	Colombia	Resto de América	44	Teruel	44216	Teruel	7	Hombre	10,0
2013	06	América	343	Colombia	Resto de América	44	Teruel	44216	Teruel	7	Mujer	3,0
2013	06	América	343	Colombia	Resto de América	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	2,0
2013	06	América	343	Colombia	Resto de América	50	Zaragoza	50272	Utebo	6	Hombre	2,0
2013	06	América	343	Colombia	Resto de América	50	Zaragoza	50272	Utebo	6	Mujer	1,0
2013	06	América	343	Colombia	Resto de América	50	Zaragoza	50297	Zaragoza	7	Hombre	86,0
2013	06	América	343	Colombia	Resto de América	50	Zaragoza	50297	Zaragoza	7	Mujer	120,0
2013	06	América	344	Chile	Resto de América	22	Huesca	22048	Barbastro	6	Hombre	11,0
2013	06	América	344	Chile	Resto de América	22	Huesca	22048	Barbastro	6	Mujer	8,0
2013	06	América	344	Chile	Resto de América	22	Huesca	22112	Fraga	6	Hombre	1,0
2013	06	América	344	Chile	Resto de América	22	Huesca	22125	Huesca	7	Hombre	48,0
2013	06	América	344	Chile	Resto de América	22	Huesca	22125	Huesca	7	Mujer	57,0
2013	06	América	344	Chile	Resto de América	22	Huesca	22130	Jaca	6	Hombre	5,0
2013	06	América	344	Chile	Resto de América	22	Huesca	22130	Jaca	6	Mujer	2,0
2013	06	América	344	Chile	Resto de América	22	Huesca	22158	Monzón	6	Hombre	2,0
2013	06	América	344	Chile	Resto de América	22	Huesca	22158	Monzón	6	Mujer	1,0
2013	06	América	344	Chile	Resto de América	44	Teruel	44013	Alcañiz	6	Hombre	3,0
2013	06	América	344	Chile	Resto de América	44	Teruel	44013	Alcañiz	6	Mujer	1,0
2013	06	América	344	Chile	Resto de América	44	Teruel	44216	Teruel	7	Hombre	32,0
2013	06	América	344	Chile	Resto de América	44	Teruel	44216	Teruel	7	Mujer	28,0
2013	06	América	344	Chile	Resto de América	50	Zaragoza	50067	Calatayud	6	Hombre	3,0
2013	06	América	344	Chile	Resto de América	50	Zaragoza	50067	Calatayud	6	Mujer	1,0
2013	06	América	344	Chile	Resto de América	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	16,0
2013	06	América	344	Chile	Resto de América	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	11,0
2013	06	América	344	Chile	Resto de América	50	Zaragoza	50251	Tarazona	6	Hombre	7,0
2013	06	América	344	Chile	Resto de América	50	Zaragoza	50251	Tarazona	6	Mujer	2,0
2013	06	América	344	Chile	Resto de América	50	Zaragoza	50272	Utebo	6	Hombre	1,0
2013	06	América	344	Chile	Resto de América	50	Zaragoza	50297	Zaragoza	7	Hombre	247,0
2013	06	América	344	Chile	Resto de América	50	Zaragoza	50297	Zaragoza	7	Mujer	241,0
2013	06	América	345	Ecuador	Resto de América	22	Huesca	22048	Barbastro	6	Hombre	2,0
2013	06	América	345	Ecuador	Resto de América	22	Huesca	22048	Barbastro	6	Mujer	5,0
2013	06	América	345	Ecuador	Resto de América	22	Huesca	22112	Fraga	6	Mujer	1,0
2013	06	América	345	Ecuador	Resto de América	22	Huesca	22125	Huesca	7	Hombre	15,0
2013	06	América	345	Ecuador	Resto de América	22	Huesca	22125	Huesca	7	Mujer	18,0
2013	06	América	345	Ecuador	Resto de América	22	Huesca	22130	Jaca	6	Hombre	5,0
2013	06	América	345	Ecuador	Resto de América	22	Huesca	22130	Jaca	6	Mujer	12,0
2013	06	América	345	Ecuador	Resto de América	44	Teruel	44216	Teruel	7	Hombre	17,0
2013	06	América	345	Ecuador	Resto de América	44	Teruel	44216	Teruel	7	Mujer	8,0
2013	06	América	345	Ecuador	Resto de América	50	Zaragoza	50067	Calatayud	6	Mujer	1,0
2013	06	América	345	Ecuador	Resto de América	50	Zaragoza	50251	Tarazona	6	Hombre	3,0
2013	06	América	345	Ecuador	Resto de América	50	Zaragoza	50251	Tarazona	6	Mujer	3,0
2013	06	América	345	Ecuador	Resto de América	50	Zaragoza	50272	Utebo	6	Hombre	1,0
2013	06	América	345	Ecuador	Resto de América	50	Zaragoza	50272	Utebo	6	Mujer	2,0
2013	06	América	345	Ecuador	Resto de América	50	Zaragoza	50297	Zaragoza	7	Hombre	187,0
2013	06	América	345	Ecuador	Resto de América	50	Zaragoza	50297	Zaragoza	7	Mujer	197,0
2013	06	América	347	Paraguay	Resto de América	22	Huesca	22048	Barbastro	6	Hombre	1,0
2013	06	América	347	Paraguay	Resto de América	22	Huesca	22125	Huesca	7	Hombre	11,0
2013	06	América	347	Paraguay	Resto de América	22	Huesca	22125	Huesca	7	Mujer	5,0
2013	06	América	347	Paraguay	Resto de América	44	Teruel	44216	Teruel	7	Hombre	1,0
2013	06	América	347	Paraguay	Resto de América	44	Teruel	44216	Teruel	7	Mujer	1,0
2013	06	América	347	Paraguay	Resto de América	50	Zaragoza	50297	Zaragoza	7	Hombre	21,0
2013	06	América	347	Paraguay	Resto de América	50	Zaragoza	50297	Zaragoza	7	Mujer	12,0
2013	06	América	348	Perú	Resto de América	22	Huesca	22112	Fraga	6	Hombre	2,0
2013	06	América	348	Perú	Resto de América	22	Huesca	22112	Fraga	6	Mujer	1,0
2013	06	América	348	Perú	Resto de América	22	Huesca	22125	Huesca	7	Hombre	13,0
2013	06	América	348	Perú	Resto de América	22	Huesca	22125	Huesca	7	Mujer	7,0
2013	06	América	348	Perú	Resto de América	22	Huesca	22158	Monzón	6	Hombre	1,0
2013	06	América	348	Perú	Resto de América	22	Huesca	22158	Monzón	6	Mujer	1,0
2013	06	América	348	Perú	Resto de América	44	Teruel	44013	Alcañiz	6	Hombre	1,0
2013	06	América	348	Perú	Resto de América	44	Teruel	44013	Alcañiz	6	Mujer	1,0
2013	06	América	348	Perú	Resto de América	44	Teruel	44216	Teruel	7	Hombre	6,0
2013	06	América	348	Perú	Resto de América	44	Teruel	44216	Teruel	7	Mujer	6,0
2013	06	América	348	Perú	Resto de América	50	Zaragoza	50067	Calatayud	6	Hombre	4,0
2013	06	América	348	Perú	Resto de América	50	Zaragoza	50067	Calatayud	6	Mujer	4,0
2013	06	América	348	Perú	Resto de América	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	1,0
2013	06	América	348	Perú	Resto de América	50	Zaragoza	50251	Tarazona	6	Hombre	1,0
2013	06	América	348	Perú	Resto de América	50	Zaragoza	50251	Tarazona	6	Mujer	1,0
2013	06	América	348	Perú	Resto de América	50	Zaragoza	50272	Utebo	6	Hombre	3,0
2013	06	América	348	Perú	Resto de América	50	Zaragoza	50272	Utebo	6	Mujer	1,0
2013	06	América	348	Perú	Resto de América	50	Zaragoza	50297	Zaragoza	7	Hombre	150,0
2013	06	América	348	Perú	Resto de América	50	Zaragoza	50297	Zaragoza	7	Mujer	156,0
2013	06	América	350	Uruguay	Resto de América	22	Huesca	22048	Barbastro	6	Hombre	1,0
2013	06	América	350	Uruguay	Resto de América	22	Huesca	22112	Fraga	6	Hombre	1,0
2013	06	América	350	Uruguay	Resto de América	22	Huesca	22112	Fraga	6	Mujer	1,0
2013	06	América	350	Uruguay	Resto de América	22	Huesca	22125	Huesca	7	Mujer	5,0
2013	06	América	350	Uruguay	Resto de América	22	Huesca	22130	Jaca	6	Hombre	5,0
2013	06	América	350	Uruguay	Resto de América	22	Huesca	22130	Jaca	6	Mujer	3,0
2013	06	América	350	Uruguay	Resto de América	44	Teruel	44216	Teruel	7	Hombre	1,0
2013	06	América	350	Uruguay	Resto de América	44	Teruel	44216	Teruel	7	Mujer	2,0
2013	06	América	350	Uruguay	Resto de América	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	1,0
2013	06	América	350	Uruguay	Resto de América	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	6,0
2013	06	América	350	Uruguay	Resto de América	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	10,0
2013	06	América	350	Uruguay	Resto de América	50	Zaragoza	50297	Zaragoza	7	Hombre	81,0
2013	06	América	350	Uruguay	Resto de América	50	Zaragoza	50297	Zaragoza	7	Mujer	109,0
2013	06	América	351	Venezuela	Resto de América	22	Huesca	22048	Barbastro	6	Hombre	17,0
2013	06	América	351	Venezuela	Resto de América	22	Huesca	22048	Barbastro	6	Mujer	12,0
2013	06	América	351	Venezuela	Resto de América	22	Huesca	22112	Fraga	6	Hombre	4,0
2013	06	América	351	Venezuela	Resto de América	22	Huesca	22112	Fraga	6	Mujer	6,0
2013	06	América	351	Venezuela	Resto de América	22	Huesca	22125	Huesca	7	Hombre	43,0
2013	06	América	351	Venezuela	Resto de América	22	Huesca	22125	Huesca	7	Mujer	47,0
2013	06	América	351	Venezuela	Resto de América	22	Huesca	22130	Jaca	6	Hombre	11,0
2013	06	América	351	Venezuela	Resto de América	22	Huesca	22130	Jaca	6	Mujer	9,0
2013	06	América	351	Venezuela	Resto de América	22	Huesca	22158	Monzón	6	Hombre	10,0
2013	06	América	351	Venezuela	Resto de América	22	Huesca	22158	Monzón	6	Mujer	8,0
2013	06	América	351	Venezuela	Resto de América	44	Teruel	44013	Alcañiz	6	Hombre	11,0
2013	06	América	351	Venezuela	Resto de América	44	Teruel	44013	Alcañiz	6	Mujer	14,0
2013	06	América	351	Venezuela	Resto de América	44	Teruel	44216	Teruel	7	Hombre	42,0
2013	06	América	351	Venezuela	Resto de América	44	Teruel	44216	Teruel	7	Mujer	40,0
2013	06	América	351	Venezuela	Resto de América	50	Zaragoza	50067	Calatayud	6	Hombre	10,0
2013	06	América	351	Venezuela	Resto de América	50	Zaragoza	50067	Calatayud	6	Mujer	18,0
2013	06	América	351	Venezuela	Resto de América	50	Zaragoza	50089	Cuarte de Huerva	6	Mujer	2,0
2013	06	América	351	Venezuela	Resto de América	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	9,0
2013	06	América	351	Venezuela	Resto de América	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	8,0
2013	06	América	351	Venezuela	Resto de América	50	Zaragoza	50251	Tarazona	6	Hombre	5,0
2013	06	América	351	Venezuela	Resto de América	50	Zaragoza	50251	Tarazona	6	Mujer	3,0
2013	06	América	351	Venezuela	Resto de América	50	Zaragoza	50297	Zaragoza	7	Hombre	628,0
2013	06	América	351	Venezuela	Resto de América	50	Zaragoza	50297	Zaragoza	7	Mujer	610,0
2013	07	Asia	401	Afganistán	Asia	50	Zaragoza	50067	Calatayud	6	Mujer	1,0
2013	07	Asia	402	Arabia Saudí	Asia	22	Huesca	22048	Barbastro	6	Hombre	1,0
2013	07	Asia	402	Arabia Saudí	Asia	44	Teruel	44013	Alcañiz	6	Hombre	1,0
2013	07	Asia	402	Arabia Saudí	Asia	50	Zaragoza	50297	Zaragoza	7	Hombre	19,0
2013	07	Asia	402	Arabia Saudí	Asia	50	Zaragoza	50297	Zaragoza	7	Mujer	11,0
2013	07	Asia	407	China	Asia	22	Huesca	22125	Huesca	7	Hombre	1,0
2013	07	Asia	407	China	Asia	22	Huesca	22125	Huesca	7	Mujer	3,0
2013	07	Asia	407	China	Asia	44	Teruel	44013	Alcañiz	6	Hombre	1,0
2013	07	Asia	407	China	Asia	44	Teruel	44216	Teruel	7	Mujer	1,0
2013	07	Asia	407	China	Asia	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	1,0
2013	07	Asia	407	China	Asia	50	Zaragoza	50089	Cuarte de Huerva	6	Mujer	1,0
2013	07	Asia	407	China	Asia	50	Zaragoza	50272	Utebo	6	Hombre	2,0
2013	07	Asia	407	China	Asia	50	Zaragoza	50272	Utebo	6	Mujer	3,0
2013	07	Asia	407	China	Asia	50	Zaragoza	50297	Zaragoza	7	Hombre	41,0
2013	07	Asia	407	China	Asia	50	Zaragoza	50297	Zaragoza	7	Mujer	19,0
2013	07	Asia	408	Emiratos Arabes Unidos	Asia	22	Huesca	22048	Barbastro	6	Hombre	1,0
2013	07	Asia	408	Emiratos Arabes Unidos	Asia	44	Teruel	44216	Teruel	7	Mujer	1,0
2013	07	Asia	408	Emiratos Arabes Unidos	Asia	50	Zaragoza	50089	Cuarte de Huerva	6	Mujer	3,0
2013	07	Asia	408	Emiratos Arabes Unidos	Asia	50	Zaragoza	50251	Tarazona	6	Mujer	1,0
2013	07	Asia	408	Emiratos Arabes Unidos	Asia	50	Zaragoza	50297	Zaragoza	7	Hombre	13,0
2013	07	Asia	408	Emiratos Arabes Unidos	Asia	50	Zaragoza	50297	Zaragoza	7	Mujer	12,0
