Año	Residencia provincia código	Residencia municipio código	Residencia municipio nombre	Edad (grandes grupos)	Sexo	Personas
2008	50	50135	Layana	16 a 64	Mujeres	31
2008	50	50135	Layana	65 y más	Mujeres	14
2008	50	50136	Lécera	0 a 15	Mujeres	29
2008	50	50136	Lécera	16 a 64	Mujeres	165
2008	50	50136	Lécera	65 y más	Mujeres	151
2008	50	50137	Leciñena	0 a 15	Mujeres	61
2008	50	50137	Leciñena	16 a 64	Mujeres	376
2008	50	50137	Leciñena	65 y más	Mujeres	220
2008	50	50138	Lechón	0 a 15	Mujeres	4
2008	50	50138	Lechón	16 a 64	Mujeres	11
2008	50	50138	Lechón	65 y más	Mujeres	10
2008	50	50139	Letux	0 a 15	Mujeres	10
2008	50	50139	Letux	16 a 64	Mujeres	89
2008	50	50139	Letux	65 y más	Mujeres	86
2008	50	50140	Litago	0 a 15	Mujeres	7
2008	50	50140	Litago	16 a 64	Mujeres	44
2008	50	50140	Litago	65 y más	Mujeres	38
2008	50	50141	Lituénigo	16 a 64	Mujeres	28
2008	50	50141	Lituénigo	65 y más	Mujeres	30
2008	50	50142	Lobera de Onsella	0 a 15	Mujeres	1
2008	50	50142	Lobera de Onsella	16 a 64	Mujeres	9
2008	50	50142	Lobera de Onsella	65 y más	Mujeres	12
2008	50	50143	Longares	0 a 15	Mujeres	39
2008	50	50143	Longares	16 a 64	Mujeres	232
2008	50	50143	Longares	65 y más	Mujeres	121
2008	50	50144	Longás	0 a 15	Mujeres	1
2008	50	50144	Longás	16 a 64	Mujeres	10
2008	50	50144	Longás	65 y más	Mujeres	4
2008	50	50146	Lucena de Jalón	0 a 15	Mujeres	7
2008	50	50146	Lucena de Jalón	16 a 64	Mujeres	81
2008	50	50146	Lucena de Jalón	65 y más	Mujeres	43
2008	50	50147	Luceni	0 a 15	Mujeres	60
2008	50	50147	Luceni	16 a 64	Mujeres	297
2008	50	50147	Luceni	65 y más	Mujeres	175
2008	50	50148	Luesia	0 a 15	Mujeres	13
2008	50	50148	Luesia	16 a 64	Mujeres	89
2008	50	50148	Luesia	65 y más	Mujeres	73
2008	50	50149	Luesma	16 a 64	Mujeres	13
2008	50	50149	Luesma	65 y más	Mujeres	3
2008	50	50150	Lumpiaque	0 a 15	Mujeres	71
2008	50	50150	Lumpiaque	16 a 64	Mujeres	263
2008	50	50150	Lumpiaque	65 y más	Mujeres	162
2008	50	50151	Luna	0 a 15	Mujeres	51
2008	50	50151	Luna	16 a 64	Mujeres	227
2008	50	50151	Luna	65 y más	Mujeres	146
2008	50	50152	Maella	0 a 15	Mujeres	94
2008	50	50152	Maella	16 a 64	Mujeres	583
2008	50	50152	Maella	65 y más	Mujeres	318
2008	50	50153	Magallón	0 a 15	Mujeres	75
2008	50	50153	Magallón	16 a 64	Mujeres	315
2008	50	50153	Magallón	65 y más	Mujeres	168
2008	50	50154	Mainar	0 a 15	Mujeres	11
2008	50	50154	Mainar	16 a 64	Mujeres	58
2008	50	50154	Mainar	65 y más	Mujeres	28
2008	50	50155	Malanquilla	0 a 15	Mujeres	1
2008	50	50155	Malanquilla	16 a 64	Mujeres	31
2008	50	50155	Malanquilla	65 y más	Mujeres	24
2008	50	50156	Maleján	0 a 15	Mujeres	19
2008	50	50156	Maleján	16 a 64	Mujeres	92
2008	50	50156	Maleján	65 y más	Mujeres	48
2008	50	50157	Malón	0 a 15	Mujeres	23
2008	50	50157	Malón	16 a 64	Mujeres	105
2008	50	50157	Malón	65 y más	Mujeres	59
2008	50	50159	Maluenda	0 a 15	Mujeres	71
2008	50	50159	Maluenda	16 a 64	Mujeres	304
2008	50	50159	Maluenda	65 y más	Mujeres	176
2008	50	50160	Mallén	0 a 15	Mujeres	266
2008	50	50160	Mallén	16 a 64	Mujeres	1121
2008	50	50160	Mallén	65 y más	Mujeres	347
2008	50	50161	Manchones	0 a 15	Mujeres	2
2008	50	50161	Manchones	16 a 64	Mujeres	31
2008	50	50161	Manchones	65 y más	Mujeres	26
2008	50	50162	Mara	0 a 15	Mujeres	9
2008	50	50162	Mara	16 a 64	Mujeres	51
2008	50	50162	Mara	65 y más	Mujeres	43
2008	50	50163	María de Huerva	0 a 15	Mujeres	385
2008	50	50163	María de Huerva	16 a 64	Mujeres	1312
2008	50	50163	María de Huerva	65 y más	Mujeres	162
2008	50	50164	Mediana de Aragón	0 a 15	Mujeres	30
2008	50	50164	Mediana de Aragón	16 a 64	Mujeres	155
2008	50	50164	Mediana de Aragón	65 y más	Mujeres	70
2008	50	50165	Mequinenza	0 a 15	Mujeres	161
2008	50	50165	Mequinenza	16 a 64	Mujeres	711
2008	50	50165	Mequinenza	65 y más	Mujeres	348
2008	50	50166	Mesones de Isuela	0 a 15	Mujeres	6
2008	50	50166	Mesones de Isuela	16 a 64	Mujeres	87
2008	50	50166	Mesones de Isuela	65 y más	Mujeres	68
2008	50	50167	Mezalocha	0 a 15	Mujeres	5
2008	50	50167	Mezalocha	16 a 64	Mujeres	64
2008	50	50167	Mezalocha	65 y más	Mujeres	41
2008	50	50168	Mianos	0 a 15	Mujeres	1
2008	50	50168	Mianos	16 a 64	Mujeres	9
2008	50	50168	Mianos	65 y más	Mujeres	12
2008	50	50169	Miedes de Aragón	0 a 15	Mujeres	22
2008	50	50169	Miedes de Aragón	16 a 64	Mujeres	114
2008	50	50169	Miedes de Aragón	65 y más	Mujeres	90
2008	50	50170	Monegrillo	0 a 15	Mujeres	12
2008	50	50170	Monegrillo	16 a 64	Mujeres	144
2008	50	50170	Monegrillo	65 y más	Mujeres	65
2008	50	50171	Moneva	16 a 64	Mujeres	18
2008	50	50171	Moneva	65 y más	Mujeres	25
2008	50	50172	Monreal de Ariza	0 a 15	Mujeres	2
2008	50	50172	Monreal de Ariza	16 a 64	Mujeres	41
2008	50	50172	Monreal de Ariza	65 y más	Mujeres	50
2008	50	50173	Monterde	0 a 15	Mujeres	2
2008	50	50173	Monterde	16 a 64	Mujeres	44
2008	50	50173	Monterde	65 y más	Mujeres	44
2008	50	50174	Montón	16 a 64	Mujeres	22
2008	50	50174	Montón	65 y más	Mujeres	31
2008	50	50175	Morata de Jalón	0 a 15	Mujeres	71
2008	50	50175	Morata de Jalón	16 a 64	Mujeres	366
2008	50	50175	Morata de Jalón	65 y más	Mujeres	256
2008	50	50176	Morata de Jiloca	0 a 15	Mujeres	10
2008	50	50176	Morata de Jiloca	16 a 64	Mujeres	62
2008	50	50176	Morata de Jiloca	65 y más	Mujeres	65
2008	50	50177	Morés	0 a 15	Mujeres	17
2008	50	50177	Morés	16 a 64	Mujeres	98
2008	50	50177	Morés	65 y más	Mujeres	98
2008	50	50178	Moros	0 a 15	Mujeres	33
2008	50	50178	Moros	16 a 64	Mujeres	94
2008	50	50178	Moros	65 y más	Mujeres	101
2008	50	50179	Moyuela	0 a 15	Mujeres	2
2008	50	50179	Moyuela	16 a 64	Mujeres	59
2008	50	50179	Moyuela	65 y más	Mujeres	75
2008	50	50180	Mozota	16 a 64	Mujeres	30
2008	50	50180	Mozota	65 y más	Mujeres	30
2008	50	50181	Muel	0 a 15	Mujeres	79
2008	50	50181	Muel	16 a 64	Mujeres	386
2008	50	50181	Muel	65 y más	Mujeres	154
2008	50	50182	Muela (La)	0 a 15	Mujeres	353
2008	50	50182	Muela (La)	16 a 64	Mujeres	1553
2008	50	50182	Muela (La)	65 y más	Mujeres	240
2008	50	50183	Munébrega	0 a 15	Mujeres	21
2008	50	50183	Munébrega	16 a 64	Mujeres	94
2008	50	50183	Munébrega	65 y más	Mujeres	90
2008	50	50184	Murero	0 a 15	Mujeres	4
2008	50	50184	Murero	16 a 64	Mujeres	34
2008	50	50184	Murero	65 y más	Mujeres	33
2008	50	50185	Murillo de Gállego	0 a 15	Mujeres	9
2008	50	50185	Murillo de Gállego	16 a 64	Mujeres	38
2008	50	50185	Murillo de Gállego	65 y más	Mujeres	29
2008	50	50186	Navardún	0 a 15	Mujeres	1
2008	50	50186	Navardún	16 a 64	Mujeres	7
2008	50	50186	Navardún	65 y más	Mujeres	11
2008	50	50187	Nigüella	16 a 64	Mujeres	18
2008	50	50187	Nigüella	65 y más	Mujeres	22
2008	50	50188	Nombrevilla	0 a 15	Mujeres	1
2008	50	50188	Nombrevilla	16 a 64	Mujeres	9
2008	50	50188	Nombrevilla	65 y más	Mujeres	7
2008	50	50189	Nonaspe	0 a 15	Mujeres	71
2008	50	50189	Nonaspe	16 a 64	Mujeres	285
2008	50	50189	Nonaspe	65 y más	Mujeres	151
2008	50	50190	Novallas	0 a 15	Mujeres	49
2008	50	50190	Novallas	16 a 64	Mujeres	254
2008	50	50190	Novallas	65 y más	Mujeres	115
2008	50	50191	Novillas	0 a 15	Mujeres	42
2008	50	50191	Novillas	16 a 64	Mujeres	168
2008	50	50191	Novillas	65 y más	Mujeres	100
2008	50	50192	Nuévalos	0 a 15	Mujeres	22
2008	50	50192	Nuévalos	16 a 64	Mujeres	101
2008	50	50192	Nuévalos	65 y más	Mujeres	37
2008	50	50193	Nuez de Ebro	0 a 15	Mujeres	59
2008	50	50193	Nuez de Ebro	16 a 64	Mujeres	242
2008	50	50193	Nuez de Ebro	65 y más	Mujeres	67
2008	50	50194	Olvés	0 a 15	Mujeres	2
2008	50	50194	Olvés	16 a 64	Mujeres	27
2008	50	50194	Olvés	65 y más	Mujeres	25
2008	50	50195	Orcajo	16 a 64	Mujeres	6
2008	50	50195	Orcajo	65 y más	Mujeres	11
2008	50	50196	Orera	0 a 15	Mujeres	7
2008	50	50196	Orera	16 a 64	Mujeres	28
2008	50	50196	Orera	65 y más	Mujeres	26
2008	50	50197	Orés	0 a 15	Mujeres	2
2008	50	50197	Orés	16 a 64	Mujeres	23
2008	50	50197	Orés	65 y más	Mujeres	19
2008	50	50198	Oseja	0 a 15	Mujeres	4
2008	50	50198	Oseja	16 a 64	Mujeres	12
2008	50	50198	Oseja	65 y más	Mujeres	7
2008	50	50199	Osera de Ebro	0 a 15	Mujeres	19
2008	50	50199	Osera de Ebro	16 a 64	Mujeres	140
2008	50	50199	Osera de Ebro	65 y más	Mujeres	59
2008	50	50200	Paniza	0 a 15	Mujeres	41
2008	50	50200	Paniza	16 a 64	Mujeres	229
2008	50	50200	Paniza	65 y más	Mujeres	99
2008	50	50201	Paracuellos de Jiloca	0 a 15	Mujeres	27
2008	50	50201	Paracuellos de Jiloca	16 a 64	Mujeres	154
2008	50	50201	Paracuellos de Jiloca	65 y más	Mujeres	83
2008	50	50202	Paracuellos de la Ribera	0 a 15	Mujeres	3
2008	50	50202	Paracuellos de la Ribera	16 a 64	Mujeres	36
2008	50	50202	Paracuellos de la Ribera	65 y más	Mujeres	62
2008	50	50203	Pastriz	0 a 15	Mujeres	126
2008	50	50203	Pastriz	16 a 64	Mujeres	476
2008	50	50203	Pastriz	65 y más	Mujeres	101
2008	50	50204	Pedrola	0 a 15	Mujeres	258
2008	50	50204	Pedrola	16 a 64	Mujeres	1038
2008	50	50204	Pedrola	65 y más	Mujeres	350
2008	50	50205	Pedrosas (Las)	0 a 15	Mujeres	4
2008	50	50205	Pedrosas (Las)	16 a 64	Mujeres	36
2008	50	50205	Pedrosas (Las)	65 y más	Mujeres	19
2008	50	50206	Perdiguera	0 a 15	Mujeres	45
2008	50	50206	Perdiguera	16 a 64	Mujeres	197
2008	50	50206	Perdiguera	65 y más	Mujeres	72
2008	50	50207	Piedratajada	0 a 15	Mujeres	5
2008	50	50207	Piedratajada	16 a 64	Mujeres	40
2008	50	50207	Piedratajada	65 y más	Mujeres	31
2008	50	50208	Pina de Ebro	0 a 15	Mujeres	209
2008	50	50208	Pina de Ebro	16 a 64	Mujeres	766
2008	50	50208	Pina de Ebro	65 y más	Mujeres	248
2008	50	50209	Pinseque	0 a 15	Mujeres	278
2008	50	50209	Pinseque	16 a 64	Mujeres	1101
2008	50	50209	Pinseque	65 y más	Mujeres	210
2008	50	50210	Pintanos (Los)	16 a 64	Mujeres	1
2008	50	50210	Pintanos (Los)	65 y más	Mujeres	14
2008	50	50211	Plasencia de Jalón	0 a 15	Mujeres	8
2008	50	50211	Plasencia de Jalón	16 a 64	Mujeres	101
2008	50	50211	Plasencia de Jalón	65 y más	Mujeres	50
2008	50	50212	Pleitas	0 a 15	Mujeres	1
2008	50	50212	Pleitas	16 a 64	Mujeres	8
2008	50	50212	Pleitas	65 y más	Mujeres	16
2008	50	50213	Plenas	0 a 15	Mujeres	3
2008	50	50213	Plenas	16 a 64	Mujeres	26
2008	50	50213	Plenas	65 y más	Mujeres	32
2008	50	50214	Pomer	16 a 64	Mujeres	6
2008	50	50214	Pomer	65 y más	Mujeres	5
2008	50	50215	Pozuel de Ariza	16 a 64	Mujeres	4
2008	50	50215	Pozuel de Ariza	65 y más	Mujeres	5
2008	50	50216	Pozuelo de Aragón	0 a 15	Mujeres	15
2008	50	50216	Pozuelo de Aragón	16 a 64	Mujeres	84
2008	50	50216	Pozuelo de Aragón	65 y más	Mujeres	59
2008	50	50217	Pradilla de Ebro	0 a 15	Mujeres	28
2008	50	50217	Pradilla de Ebro	16 a 64	Mujeres	179
2008	50	50217	Pradilla de Ebro	65 y más	Mujeres	109
2008	50	50218	Puebla de Albortón	0 a 15	Mujeres	7
2008	50	50218	Puebla de Albortón	16 a 64	Mujeres	25
2008	50	50218	Puebla de Albortón	65 y más	Mujeres	22
2008	50	50219	Puebla de Alfindén (La)	0 a 15	Mujeres	448
2008	50	50219	Puebla de Alfindén (La)	16 a 64	Mujeres	1582
2008	50	50219	Puebla de Alfindén (La)	65 y más	Mujeres	194
2008	50	50220	Puendeluna	0 a 15	Mujeres	1
2008	50	50220	Puendeluna	16 a 64	Mujeres	7
2008	50	50220	Puendeluna	65 y más	Mujeres	13
2008	50	50221	Purujosa	16 a 64	Mujeres	6
2008	50	50221	Purujosa	65 y más	Mujeres	3
2008	50	50222	Quinto	0 a 15	Mujeres	151
2008	50	50222	Quinto	16 a 64	Mujeres	646
2008	50	50222	Quinto	65 y más	Mujeres	231
2008	50	50223	Remolinos	0 a 15	Mujeres	67
2008	50	50223	Remolinos	16 a 64	Mujeres	346
2008	50	50223	Remolinos	65 y más	Mujeres	171
2008	50	50224	Retascón	0 a 15	Mujeres	2
2008	50	50224	Retascón	16 a 64	Mujeres	17
2008	50	50224	Retascón	65 y más	Mujeres	20
2008	50	50225	Ricla	0 a 15	Mujeres	204
2008	50	50225	Ricla	16 a 64	Mujeres	1029
2008	50	50225	Ricla	65 y más	Mujeres	285
2008	50	50227	Romanos	0 a 15	Mujeres	1
2008	50	50227	Romanos	16 a 64	Mujeres	25
2008	50	50227	Romanos	65 y más	Mujeres	21
2008	50	50228	Rueda de Jalón	0 a 15	Mujeres	11
2008	50	50228	Rueda de Jalón	16 a 64	Mujeres	98
2008	50	50228	Rueda de Jalón	65 y más	Mujeres	66
2008	50	50229	Ruesca	0 a 15	Mujeres	7
2008	50	50229	Ruesca	16 a 64	Mujeres	19
2008	50	50229	Ruesca	65 y más	Mujeres	11
2008	50	50230	Sádaba	0 a 15	Mujeres	90
2008	50	50230	Sádaba	16 a 64	Mujeres	467
2008	50	50230	Sádaba	65 y más	Mujeres	281
2008	50	50231	Salillas de Jalón	0 a 15	Mujeres	13
2008	50	50231	Salillas de Jalón	16 a 64	Mujeres	98
2008	50	50231	Salillas de Jalón	65 y más	Mujeres	67
2008	50	50232	Salvatierra de Esca	0 a 15	Mujeres	23
2008	50	50232	Salvatierra de Esca	16 a 64	Mujeres	54
2008	50	50232	Salvatierra de Esca	65 y más	Mujeres	50
2008	50	50233	Samper del Salz	16 a 64	Mujeres	30
2008	50	50233	Samper del Salz	65 y más	Mujeres	19
2008	50	50234	San Martín de la Virgen de Moncayo	0 a 15	Mujeres	13
2008	50	50234	San Martín de la Virgen de Moncayo	16 a 64	Mujeres	74
2008	50	50234	San Martín de la Virgen de Moncayo	65 y más	Mujeres	40
2008	50	50235	San Mateo de Gállego	0 a 15	Mujeres	241
2008	50	50235	San Mateo de Gállego	16 a 64	Mujeres	888
2008	50	50235	San Mateo de Gállego	65 y más	Mujeres	260
2008	50	50236	Santa Cruz de Grío	0 a 15	Mujeres	4
2008	50	50236	Santa Cruz de Grío	16 a 64	Mujeres	32
2008	50	50236	Santa Cruz de Grío	65 y más	Mujeres	44
2008	50	50237	Santa Cruz de Moncayo	0 a 15	Mujeres	13
2008	50	50237	Santa Cruz de Moncayo	16 a 64	Mujeres	38
2008	50	50237	Santa Cruz de Moncayo	65 y más	Mujeres	20
2008	50	50238	Santa Eulalia de Gállego	0 a 15	Mujeres	2
2008	50	50238	Santa Eulalia de Gállego	16 a 64	Mujeres	29
2008	50	50238	Santa Eulalia de Gállego	65 y más	Mujeres	27
2008	50	50239	Santed	16 a 64	Mujeres	14
2008	50	50239	Santed	65 y más	Mujeres	15
2008	50	50240	Sástago	0 a 15	Mujeres	25
2008	50	50240	Sástago	16 a 64	Mujeres	308
2008	50	50240	Sástago	65 y más	Mujeres	225
2008	50	50241	Saviñán	0 a 15	Mujeres	23
2008	50	50241	Saviñán	16 a 64	Mujeres	210
2008	50	50241	Saviñán	65 y más	Mujeres	176
2008	50	50242	Sediles	0 a 15	Mujeres	3
2008	50	50242	Sediles	16 a 64	Mujeres	23
2008	50	50242	Sediles	65 y más	Mujeres	17
2008	50	50243	Sestrica	0 a 15	Mujeres	16
2008	50	50243	Sestrica	16 a 64	Mujeres	90
2008	50	50243	Sestrica	65 y más	Mujeres	75
2008	50	50244	Sierra de Luna	0 a 15	Mujeres	14
2008	50	50244	Sierra de Luna	16 a 64	Mujeres	73
2008	50	50244	Sierra de Luna	65 y más	Mujeres	60
2008	50	50245	Sigüés	16 a 64	Mujeres	27
2008	50	50245	Sigüés	65 y más	Mujeres	37
2008	50	50246	Sisamón	16 a 64	Mujeres	6
2008	50	50246	Sisamón	65 y más	Mujeres	10
2008	50	50247	Sobradiel	0 a 15	Mujeres	54
2008	50	50247	Sobradiel	16 a 64	Mujeres	312
2008	50	50247	Sobradiel	65 y más	Mujeres	119
2008	50	50248	Sos del Rey Católico	0 a 15	Mujeres	36
2008	50	50248	Sos del Rey Católico	16 a 64	Mujeres	199
2008	50	50248	Sos del Rey Católico	65 y más	Mujeres	113
2008	50	50249	Tabuenca	0 a 15	Mujeres	11
2008	50	50249	Tabuenca	16 a 64	Mujeres	94
2008	50	50249	Tabuenca	65 y más	Mujeres	81
2008	50	50250	Talamantes	0 a 15	Mujeres	1
2008	50	50250	Talamantes	16 a 64	Mujeres	19
2008	50	50250	Talamantes	65 y más	Mujeres	9
2008	50	50251	Tarazona	0 a 15	Mujeres	841
2008	50	50251	Tarazona	16 a 64	Mujeres	3446
2008	50	50251	Tarazona	65 y más	Mujeres	1338
2008	50	50252	Tauste	0 a 15	Mujeres	551
2008	50	50252	Tauste	16 a 64	Mujeres	2388
2008	50	50252	Tauste	65 y más	Mujeres	891
2008	50	50253	Terrer	0 a 15	Mujeres	10
2008	50	50253	Terrer	16 a 64	Mujeres	124
2008	50	50253	Terrer	65 y más	Mujeres	126
2008	50	50254	Tierga	0 a 15	Mujeres	8
2008	50	50254	Tierga	16 a 64	Mujeres	49
2008	50	50254	Tierga	65 y más	Mujeres	31
2008	50	50255	Tobed	0 a 15	Mujeres	2
2008	50	50255	Tobed	16 a 64	Mujeres	59
2008	50	50255	Tobed	65 y más	Mujeres	68
2008	50	50256	Torralba de los Frailes	0 a 15	Mujeres	1
2008	50	50256	Torralba de los Frailes	16 a 64	Mujeres	24
2008	50	50256	Torralba de los Frailes	65 y más	Mujeres	19
2008	50	50257	Torralba de Ribota	0 a 15	Mujeres	3
2008	50	50257	Torralba de Ribota	16 a 64	Mujeres	35
2008	50	50257	Torralba de Ribota	65 y más	Mujeres	50
2008	50	50258	Torralbilla	16 a 64	Mujeres	11
2008	50	50258	Torralbilla	65 y más	Mujeres	20
2008	50	50259	Torrehermosa	0 a 15	Mujeres	3
2008	50	50259	Torrehermosa	16 a 64	Mujeres	16
2008	50	50259	Torrehermosa	65 y más	Mujeres	23
2008	50	50260	Torrelapaja	16 a 64	Mujeres	11
2008	50	50260	Torrelapaja	65 y más	Mujeres	7
2008	50	50261	Torrellas	0 a 15	Mujeres	9
2008	50	50261	Torrellas	16 a 64	Mujeres	63
2008	50	50261	Torrellas	65 y más	Mujeres	69
2008	50	50262	Torres de Berrellén	0 a 15	Mujeres	86
2008	50	50262	Torres de Berrellén	16 a 64	Mujeres	463
2008	50	50262	Torres de Berrellén	65 y más	Mujeres	176
2008	50	50263	Torrijo de la Cañada	0 a 15	Mujeres	4
2008	50	50263	Torrijo de la Cañada	16 a 64	Mujeres	55
2008	50	50263	Torrijo de la Cañada	65 y más	Mujeres	73
2008	50	50264	Tosos	0 a 15	Mujeres	9
2008	50	50264	Tosos	16 a 64	Mujeres	51
2008	50	50264	Tosos	65 y más	Mujeres	49
2008	50	50265	Trasmoz	0 a 15	Mujeres	3
2008	50	50265	Trasmoz	16 a 64	Mujeres	23
2008	50	50265	Trasmoz	65 y más	Mujeres	15
2008	50	50266	Trasobares	0 a 15	Mujeres	3
2008	50	50266	Trasobares	16 a 64	Mujeres	30
2008	50	50266	Trasobares	65 y más	Mujeres	36
2008	50	50267	Uncastillo	0 a 15	Mujeres	52
2008	50	50267	Uncastillo	16 a 64	Mujeres	212
2008	50	50267	Uncastillo	65 y más	Mujeres	154
2008	50	50268	Undués de Lerda	0 a 15	Mujeres	2
2008	50	50268	Undués de Lerda	16 a 64	Mujeres	15
2008	50	50268	Undués de Lerda	65 y más	Mujeres	8
2008	50	50269	Urrea de Jalón	0 a 15	Mujeres	21
2008	50	50269	Urrea de Jalón	16 a 64	Mujeres	108
2008	50	50269	Urrea de Jalón	65 y más	Mujeres	68
2008	50	50270	Urriés	16 a 64	Mujeres	7
2008	50	50270	Urriés	65 y más	Mujeres	8
2008	50	50271	Used	0 a 15	Mujeres	14
2008	50	50271	Used	16 a 64	Mujeres	80
2008	50	50271	Used	65 y más	Mujeres	58
2008	50	50272	Utebo	0 a 15	Mujeres	1645
2008	50	50272	Utebo	16 a 64	Mujeres	5879
2008	50	50272	Utebo	65 y más	Mujeres	779
2008	50	50273	Valdehorna	16 a 64	Mujeres	6
2008	50	50273	Valdehorna	65 y más	Mujeres	15
2008	50	50274	Val de San Martín	0 a 15	Mujeres	1
2008	50	50274	Val de San Martín	16 a 64	Mujeres	26
2008	50	50274	Val de San Martín	65 y más	Mujeres	13
2008	50	50275	Valmadrid	16 a 64	Mujeres	15
2008	50	50275	Valmadrid	65 y más	Mujeres	17
2008	50	50276	Valpalmas	0 a 15	Mujeres	5
2008	50	50276	Valpalmas	16 a 64	Mujeres	39
2008	50	50276	Valpalmas	65 y más	Mujeres	40
2008	50	50277	Valtorres	0 a 15	Mujeres	6
2008	50	50277	Valtorres	16 a 64	Mujeres	24
2008	50	50277	Valtorres	65 y más	Mujeres	24
2008	50	50278	Velilla de Ebro	0 a 15	Mujeres	11
2008	50	50278	Velilla de Ebro	16 a 64	Mujeres	73
2008	50	50278	Velilla de Ebro	65 y más	Mujeres	40
2008	50	50279	Velilla de Jiloca	0 a 15	Mujeres	5
2008	50	50279	Velilla de Jiloca	16 a 64	Mujeres	16
2008	50	50279	Velilla de Jiloca	65 y más	Mujeres	31
2008	50	50280	Vera de Moncayo	0 a 15	Mujeres	6
2008	50	50280	Vera de Moncayo	16 a 64	Mujeres	111
2008	50	50280	Vera de Moncayo	65 y más	Mujeres	94
2008	50	50281	Vierlas	0 a 15	Mujeres	7
2008	50	50281	Vierlas	16 a 64	Mujeres	24
2008	50	50281	Vierlas	65 y más	Mujeres	20
2008	50	50282	Vilueña (La)	0 a 15	Mujeres	2
2008	50	50282	Vilueña (La)	16 a 64	Mujeres	31
2008	50	50282	Vilueña (La)	65 y más	Mujeres	25
2008	50	50283	Villadoz	0 a 15	Mujeres	5
2008	50	50283	Villadoz	16 a 64	Mujeres	18
2008	50	50283	Villadoz	65 y más	Mujeres	13
2008	50	50284	Villafeliche	0 a 15	Mujeres	7
2008	50	50284	Villafeliche	16 a 64	Mujeres	32
2008	50	50284	Villafeliche	65 y más	Mujeres	55
2008	50	50285	Villafranca de Ebro	0 a 15	Mujeres	55
2008	50	50285	Villafranca de Ebro	16 a 64	Mujeres	221
2008	50	50285	Villafranca de Ebro	65 y más	Mujeres	111
2008	50	50286	Villalba de Perejil	0 a 15	Mujeres	3
2008	50	50286	Villalba de Perejil	16 a 64	Mujeres	34
2008	50	50286	Villalba de Perejil	65 y más	Mujeres	16
2008	50	50287	Villalengua	0 a 15	Mujeres	20
2008	50	50287	Villalengua	16 a 64	Mujeres	103
2008	50	50287	Villalengua	65 y más	Mujeres	66
2008	50	50288	Villanueva de Gállego	0 a 15	Mujeres	373
2008	50	50288	Villanueva de Gállego	16 a 64	Mujeres	1336
2008	50	50288	Villanueva de Gállego	65 y más	Mujeres	329
2008	50	50289	Villanueva de Jiloca	0 a 15	Mujeres	1
2008	50	50289	Villanueva de Jiloca	16 a 64	Mujeres	11
2008	50	50289	Villanueva de Jiloca	65 y más	Mujeres	25
2008	50	50290	Villanueva de Huerva	0 a 15	Mujeres	24
2008	50	50290	Villanueva de Huerva	16 a 64	Mujeres	139
2008	50	50290	Villanueva de Huerva	65 y más	Mujeres	108
2008	50	50291	Villar de los Navarros	0 a 15	Mujeres	3
2008	50	50291	Villar de los Navarros	16 a 64	Mujeres	28
2008	50	50291	Villar de los Navarros	65 y más	Mujeres	30
2008	50	50292	Villarreal de Huerva	0 a 15	Mujeres	8
2008	50	50292	Villarreal de Huerva	16 a 64	Mujeres	49
2008	50	50292	Villarreal de Huerva	65 y más	Mujeres	30
2008	50	50293	Villarroya de la Sierra	0 a 15	Mujeres	23
2008	50	50293	Villarroya de la Sierra	16 a 64	Mujeres	140
2008	50	50293	Villarroya de la Sierra	65 y más	Mujeres	127
2008	50	50294	Villarroya del Campo	0 a 15	Mujeres	1
2008	50	50294	Villarroya del Campo	16 a 64	Mujeres	11
2008	50	50294	Villarroya del Campo	65 y más	Mujeres	23
2008	50	50295	Vistabella	0 a 15	Mujeres	1
2008	50	50295	Vistabella	16 a 64	Mujeres	6
2008	50	50295	Vistabella	65 y más	Mujeres	8
2008	50	50296	Zaida (La)	0 a 15	Mujeres	34
2008	50	50296	Zaida (La)	16 a 64	Mujeres	158
2008	50	50296	Zaida (La)	65 y más	Mujeres	73
2008	50	50297	Zaragoza	0 a 15	Mujeres	46309
2008	50	50297	Zaragoza	16 a 64	Mujeres	226332
2008	50	50297	Zaragoza	65 y más	Mujeres	69471
2008	50	50298	Zuera	0 a 15	Mujeres	553
2008	50	50298	Zuera	16 a 64	Mujeres	2270
2008	50	50298	Zuera	65 y más	Mujeres	658
2008	50	50901	Biel	0 a 15	Mujeres	4
2008	50	50901	Biel	16 a 64	Mujeres	52
2008	50	50901	Biel	65 y más	Mujeres	35
2008	50	50902	Marracos	0 a 15	Mujeres	4
2008	50	50902	Marracos	16 a 64	Mujeres	33
2008	50	50902	Marracos	65 y más	Mujeres	19
2008	50	50903	Villamayor de Gállego	0 a 15	Mujeres	236
2008	50	50903	Villamayor de Gállego	16 a 64	Mujeres	894
2008	50	50903	Villamayor de Gállego	65 y más	Mujeres	310
2009	22	22001	Abiego	0 a 15	Mujeres	10
2009	22	22001	Abiego	16 a 64	Mujeres	82
2009	22	22001	Abiego	65 y más	Mujeres	41
2009	22	22002	Abizanda	0 a 15	Mujeres	5
2009	22	22002	Abizanda	16 a 64	Mujeres	41
2009	22	22002	Abizanda	65 y más	Mujeres	15
2009	22	22003	Adahuesca	0 a 15	Mujeres	6
2009	22	22003	Adahuesca	16 a 64	Mujeres	52
2009	22	22003	Adahuesca	65 y más	Mujeres	27
2009	22	22004	Agüero	0 a 15	Mujeres	4
