Año	Residencia área código	Residencia continente nombre	Residencia área nombre	Inscripción comarca código	Inscripción comarca nombre	Sexo	Personas
2012	06	América	Resto de América	18	Ribera Baja del Ebro	Mujer	56,0
2012	06	América	Resto de América	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombre	46,0
2012	06	América	Resto de América	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujer	55,0
2012	06	América	Resto de América	20	Comunidad de Calatayud	Hombre	200,0
2012	06	América	Resto de América	20	Comunidad de Calatayud	Mujer	190,0
2012	06	América	Resto de América	21	Campo de Cariñena	Hombre	47,0
2012	06	América	Resto de América	21	Campo de Cariñena	Mujer	55,0
2012	06	América	Resto de América	22	Campo de Belchite	Hombre	47,0
2012	06	América	Resto de América	22	Campo de Belchite	Mujer	61,0
2012	06	América	Resto de América	23	Bajo Martín	Hombre	27,0
2012	06	América	Resto de América	23	Bajo Martín	Mujer	33,0
2012	06	América	Resto de América	24	Campo de Daroca	Hombre	43,0
2012	06	América	Resto de América	24	Campo de Daroca	Mujer	41,0
2012	06	América	Resto de América	25	Jiloca	Hombre	46,0
2012	06	América	Resto de América	25	Jiloca	Mujer	51,0
2012	06	América	Resto de América	26	Cuencas Mineras	Hombre	105,0
2012	06	América	Resto de América	26	Cuencas Mineras	Mujer	93,0
2012	06	América	Resto de América	27	Andorra-Sierra de Arcos	Hombre	43,0
2012	06	América	Resto de América	27	Andorra-Sierra de Arcos	Mujer	49,0
2012	06	América	Resto de América	28	Bajo Aragón	Hombre	198,0
2012	06	América	Resto de América	28	Bajo Aragón	Mujer	261,0
2012	06	América	Resto de América	29	Comunidad de Teruel	Hombre	321,0
2012	06	América	Resto de América	29	Comunidad de Teruel	Mujer	322,0
2012	06	América	Resto de América	30	Maestrazgo	Hombre	72,0
2012	06	América	Resto de América	30	Maestrazgo	Mujer	89,0
2012	06	América	Resto de América	31	Sierra de Albarracín	Hombre	59,0
2012	06	América	Resto de América	31	Sierra de Albarracín	Mujer	45,0
2012	06	América	Resto de América	32	Gúdar-Javalambre	Hombre	66,0
2012	06	América	Resto de América	32	Gúdar-Javalambre	Mujer	68,0
2012	06	América	Resto de América	33	Matarraña / Matarranya	Hombre	59,0
2012	06	América	Resto de América	33	Matarraña / Matarranya	Mujer	59,0
2012	07	Asia	Asia	01	La Jacetania	Hombre	3,0
2012	07	Asia	Asia	01	La Jacetania	Mujer	1,0
2012	07	Asia	Asia	02	Alto Gállego	Hombre	3,0
2012	07	Asia	Asia	02	Alto Gállego	Mujer	3,0
2012	07	Asia	Asia	03	Sobrarbe	Hombre	2,0
2012	07	Asia	Asia	04	La Ribagorza	Hombre	1,0
2012	07	Asia	Asia	05	Cinco Villas	Hombre	1,0
2012	07	Asia	Asia	05	Cinco Villas	Mujer	2,0
2012	07	Asia	Asia	06	Hoya de Huesca / Plana de Uesca	Hombre	10,0
2012	07	Asia	Asia	06	Hoya de Huesca / Plana de Uesca	Mujer	4,0
2012	07	Asia	Asia	07	Somontano de Barbastro	Hombre	2,0
2012	07	Asia	Asia	07	Somontano de Barbastro	Mujer	2,0
2012	07	Asia	Asia	08	Cinca Medio	Hombre	3,0
2012	07	Asia	Asia	08	Cinca Medio	Mujer	1,0
2012	07	Asia	Asia	09	La Litera / La Llitera	Mujer	1,0
2012	07	Asia	Asia	10	Los Monegros	Hombre	2,0
2012	07	Asia	Asia	10	Los Monegros	Mujer	3,0
2012	07	Asia	Asia	11	Bajo Cinca / Baix Cinca	Hombre	1,0
2012	07	Asia	Asia	12	Tarazona y el Moncayo	Hombre	1,0
2012	07	Asia	Asia	12	Tarazona y el Moncayo	Mujer	2,0
2012	07	Asia	Asia	13	Campo de Borja	Hombre	1,0
2012	07	Asia	Asia	15	Ribera Alta del Ebro	Hombre	2,0
2012	07	Asia	Asia	15	Ribera Alta del Ebro	Mujer	2,0
2012	07	Asia	Asia	16	Valdejalón	Hombre	1,0
2012	07	Asia	Asia	17	D.C. Zaragoza	Hombre	222,0
2012	07	Asia	Asia	17	D.C. Zaragoza	Mujer	191,0
2012	07	Asia	Asia	18	Ribera Baja del Ebro	Mujer	1,0
2012	07	Asia	Asia	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujer	1,0
2012	07	Asia	Asia	20	Comunidad de Calatayud	Hombre	9,0
2012	07	Asia	Asia	20	Comunidad de Calatayud	Mujer	13,0
2012	07	Asia	Asia	21	Campo de Cariñena	Hombre	1,0
2012	07	Asia	Asia	26	Cuencas Mineras	Hombre	3,0
2012	07	Asia	Asia	26	Cuencas Mineras	Mujer	2,0
2012	07	Asia	Asia	27	Andorra-Sierra de Arcos	Hombre	1,0
2012	07	Asia	Asia	28	Bajo Aragón	Hombre	1,0
2012	07	Asia	Asia	28	Bajo Aragón	Mujer	1,0
2012	07	Asia	Asia	29	Comunidad de Teruel	Hombre	5,0
2012	07	Asia	Asia	29	Comunidad de Teruel	Mujer	4,0
2012	07	Asia	Asia	32	Gúdar-Javalambre	Hombre	1,0
2012	07	Asia	Asia	32	Gúdar-Javalambre	Mujer	1,0
2012	07	Asia	Asia	33	Matarraña / Matarranya	Hombre	1,0
2012	07	Asia	Asia	33	Matarraña / Matarranya	Mujer	1,0
2012	08	Oceanía	Oceanía	01	La Jacetania	Hombre	1,0
2012	08	Oceanía	Oceanía	01	La Jacetania	Mujer	4,0
2012	08	Oceanía	Oceanía	02	Alto Gállego	Mujer	1,0
2012	08	Oceanía	Oceanía	04	La Ribagorza	Mujer	1,0
2012	08	Oceanía	Oceanía	05	Cinco Villas	Hombre	1,0
2012	08	Oceanía	Oceanía	05	Cinco Villas	Mujer	2,0
2012	08	Oceanía	Oceanía	06	Hoya de Huesca / Plana de Uesca	Hombre	5,0
2012	08	Oceanía	Oceanía	06	Hoya de Huesca / Plana de Uesca	Mujer	7,0
2012	08	Oceanía	Oceanía	07	Somontano de Barbastro	Hombre	1,0
2012	08	Oceanía	Oceanía	09	La Litera / La Llitera	Hombre	1,0
2012	08	Oceanía	Oceanía	10	Los Monegros	Hombre	1,0
2012	08	Oceanía	Oceanía	11	Bajo Cinca / Baix Cinca	Hombre	1,0
2012	08	Oceanía	Oceanía	11	Bajo Cinca / Baix Cinca	Mujer	1,0
2012	08	Oceanía	Oceanía	14	Aranda	Mujer	1,0
2012	08	Oceanía	Oceanía	15	Ribera Alta del Ebro	Hombre	2,0
2012	08	Oceanía	Oceanía	15	Ribera Alta del Ebro	Mujer	1,0
2012	08	Oceanía	Oceanía	16	Valdejalón	Hombre	1,0
2012	08	Oceanía	Oceanía	17	D.C. Zaragoza	Hombre	68,0
2012	08	Oceanía	Oceanía	17	D.C. Zaragoza	Mujer	75,0
2012	08	Oceanía	Oceanía	18	Ribera Baja del Ebro	Hombre	1,0
2012	08	Oceanía	Oceanía	18	Ribera Baja del Ebro	Mujer	1,0
2012	08	Oceanía	Oceanía	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombre	1,0
2012	08	Oceanía	Oceanía	20	Comunidad de Calatayud	Hombre	1,0
2012	08	Oceanía	Oceanía	20	Comunidad de Calatayud	Mujer	3,0
2012	08	Oceanía	Oceanía	21	Campo de Cariñena	Mujer	2,0
2012	08	Oceanía	Oceanía	22	Campo de Belchite	Hombre	1,0
2012	08	Oceanía	Oceanía	22	Campo de Belchite	Mujer	1,0
2012	08	Oceanía	Oceanía	24	Campo de Daroca	Hombre	1,0
2012	08	Oceanía	Oceanía	25	Jiloca	Mujer	2,0
2012	08	Oceanía	Oceanía	26	Cuencas Mineras	Hombre	4,0
2012	08	Oceanía	Oceanía	27	Andorra-Sierra de Arcos	Hombre	2,0
2012	08	Oceanía	Oceanía	28	Bajo Aragón	Hombre	4,0
2012	08	Oceanía	Oceanía	28	Bajo Aragón	Mujer	2,0
2012	08	Oceanía	Oceanía	29	Comunidad de Teruel	Hombre	9,0
2012	08	Oceanía	Oceanía	29	Comunidad de Teruel	Mujer	7,0
2012	08	Oceanía	Oceanía	30	Maestrazgo	Hombre	1,0
2012	08	Oceanía	Oceanía	31	Sierra de Albarracín	Mujer	3,0
2012	08	Oceanía	Oceanía	32	Gúdar-Javalambre	Hombre	1,0
2012	08	Oceanía	Oceanía	33	Matarraña / Matarranya	Hombre	1,0
2013	01	Europa	UE-27	01	La Jacetania	Hombre	14,0
2013	01	Europa	UE-27	01	La Jacetania	Mujer	13,0
2013	01	Europa	UE-27	02	Alto Gállego	Hombre	9,0
2013	01	Europa	UE-27	02	Alto Gállego	Mujer	12,0
2013	01	Europa	UE-27	03	Sobrarbe	Hombre	2,0
2013	01	Europa	UE-27	03	Sobrarbe	Mujer	2,0
2013	01	Europa	UE-27	04	La Ribagorza	Hombre	2,0
2013	01	Europa	UE-27	04	La Ribagorza	Mujer	8,0
2013	01	Europa	UE-27	05	Cinco Villas	Hombre	8,0
2013	01	Europa	UE-27	05	Cinco Villas	Mujer	17,0
2013	01	Europa	UE-27	06	Hoya de Huesca / Plana de Uesca	Hombre	50,0
2013	01	Europa	UE-27	06	Hoya de Huesca / Plana de Uesca	Mujer	66,0
2013	01	Europa	UE-27	07	Somontano de Barbastro	Hombre	5,0
2013	01	Europa	UE-27	07	Somontano de Barbastro	Mujer	11,0
2013	01	Europa	UE-27	08	Cinca Medio	Hombre	4,0
2013	01	Europa	UE-27	08	Cinca Medio	Mujer	4,0
2013	01	Europa	UE-27	09	La Litera / La Llitera	Hombre	7,0
2013	01	Europa	UE-27	09	La Litera / La Llitera	Mujer	15,0
2013	01	Europa	UE-27	10	Los Monegros	Hombre	3,0
2013	01	Europa	UE-27	10	Los Monegros	Mujer	9,0
2013	01	Europa	UE-27	11	Bajo Cinca / Baix Cinca	Hombre	6,0
2013	01	Europa	UE-27	11	Bajo Cinca / Baix Cinca	Mujer	8,0
2013	01	Europa	UE-27	12	Tarazona y el Moncayo	Hombre	2,0
2013	01	Europa	UE-27	12	Tarazona y el Moncayo	Mujer	2,0
2013	01	Europa	UE-27	13	Campo de Borja	Hombre	1,0
2013	01	Europa	UE-27	13	Campo de Borja	Mujer	7,0
2013	01	Europa	UE-27	14	Aranda	Mujer	3,0
2013	01	Europa	UE-27	15	Ribera Alta del Ebro	Hombre	4,0
2013	01	Europa	UE-27	15	Ribera Alta del Ebro	Mujer	9,0
2013	01	Europa	UE-27	16	Valdejalón	Hombre	6,0
2013	01	Europa	UE-27	16	Valdejalón	Mujer	7,0
2013	01	Europa	UE-27	17	D.C. Zaragoza	Hombre	475,0
2013	01	Europa	UE-27	17	D.C. Zaragoza	Mujer	514,0
2013	01	Europa	UE-27	18	Ribera Baja del Ebro	Hombre	1,0
2013	01	Europa	UE-27	18	Ribera Baja del Ebro	Mujer	3,0
2013	01	Europa	UE-27	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombre	4,0
2013	01	Europa	UE-27	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujer	2,0
2013	01	Europa	UE-27	20	Comunidad de Calatayud	Hombre	8,0
2013	01	Europa	UE-27	20	Comunidad de Calatayud	Mujer	23,0
2013	01	Europa	UE-27	21	Campo de Cariñena	Hombre	1,0
2013	01	Europa	UE-27	21	Campo de Cariñena	Mujer	2,0
2013	01	Europa	UE-27	22	Campo de Belchite	Hombre	2,0
2013	01	Europa	UE-27	22	Campo de Belchite	Mujer	6,0
2013	01	Europa	UE-27	23	Bajo Martín	Hombre	1,0
2013	01	Europa	UE-27	23	Bajo Martín	Mujer	1,0
2013	01	Europa	UE-27	24	Campo de Daroca	Hombre	2,0
2013	01	Europa	UE-27	24	Campo de Daroca	Mujer	4,0
2013	01	Europa	UE-27	25	Jiloca	Hombre	3,0
2013	01	Europa	UE-27	25	Jiloca	Mujer	5,0
2013	01	Europa	UE-27	26	Cuencas Mineras	Hombre	11,0
2013	01	Europa	UE-27	26	Cuencas Mineras	Mujer	12,0
2013	01	Europa	UE-27	27	Andorra-Sierra de Arcos	Hombre	1,0
2013	01	Europa	UE-27	27	Andorra-Sierra de Arcos	Mujer	1,0
2013	01	Europa	UE-27	28	Bajo Aragón	Hombre	8,0
2013	01	Europa	UE-27	28	Bajo Aragón	Mujer	11,0
2013	01	Europa	UE-27	29	Comunidad de Teruel	Hombre	37,0
2013	01	Europa	UE-27	29	Comunidad de Teruel	Mujer	31,0
2013	01	Europa	UE-27	30	Maestrazgo	Hombre	1,0
2013	01	Europa	UE-27	30	Maestrazgo	Mujer	1,0
2013	01	Europa	UE-27	31	Sierra de Albarracín	Hombre	2,0
2013	01	Europa	UE-27	32	Gúdar-Javalambre	Hombre	3,0
2013	01	Europa	UE-27	32	Gúdar-Javalambre	Mujer	1,0
2013	01	Europa	UE-27	33	Matarraña / Matarranya	Hombre	1,0
2013	01	Europa	UE-27	33	Matarraña / Matarranya	Mujer	5,0
2013	01	Europa	UE-27_2007	01	La Jacetania	Hombre	198,0
2013	01	Europa	UE-27_2007	01	La Jacetania	Mujer	208,0
2013	01	Europa	UE-27_2007	02	Alto Gállego	Hombre	84,0
2013	01	Europa	UE-27_2007	02	Alto Gállego	Mujer	79,0
2013	01	Europa	UE-27_2007	03	Sobrarbe	Hombre	146,0
2013	01	Europa	UE-27_2007	03	Sobrarbe	Mujer	198,0
2013	01	Europa	UE-27_2007	04	La Ribagorza	Hombre	124,0
2013	01	Europa	UE-27_2007	04	La Ribagorza	Mujer	114,0
2013	01	Europa	UE-27_2007	05	Cinco Villas	Hombre	208,0
2013	01	Europa	UE-27_2007	05	Cinco Villas	Mujer	244,0
2013	01	Europa	UE-27_2007	06	Hoya de Huesca / Plana de Uesca	Hombre	362,0
2013	01	Europa	UE-27_2007	06	Hoya de Huesca / Plana de Uesca	Mujer	345,0
2013	01	Europa	UE-27_2007	07	Somontano de Barbastro	Hombre	168,0
2013	01	Europa	UE-27_2007	07	Somontano de Barbastro	Mujer	144,0
2013	01	Europa	UE-27_2007	08	Cinca Medio	Hombre	108,0
2013	01	Europa	UE-27_2007	08	Cinca Medio	Mujer	109,0
2013	01	Europa	UE-27_2007	09	La Litera / La Llitera	Hombre	93,0
2013	01	Europa	UE-27_2007	09	La Litera / La Llitera	Mujer	62,0
2013	01	Europa	UE-27_2007	10	Los Monegros	Hombre	103,0
2013	01	Europa	UE-27_2007	10	Los Monegros	Mujer	146,0
2013	01	Europa	UE-27_2007	11	Bajo Cinca / Baix Cinca	Hombre	100,0
2013	01	Europa	UE-27_2007	11	Bajo Cinca / Baix Cinca	Mujer	106,0
2013	01	Europa	UE-27_2007	12	Tarazona y el Moncayo	Hombre	32,0
2013	01	Europa	UE-27_2007	12	Tarazona y el Moncayo	Mujer	35,0
2013	01	Europa	UE-27_2007	13	Campo de Borja	Hombre	57,0
2013	01	Europa	UE-27_2007	13	Campo de Borja	Mujer	48,0
2013	01	Europa	UE-27_2007	14	Aranda	Hombre	6,0
2013	01	Europa	UE-27_2007	14	Aranda	Mujer	17,0
2013	01	Europa	UE-27_2007	15	Ribera Alta del Ebro	Hombre	83,0
2013	01	Europa	UE-27_2007	15	Ribera Alta del Ebro	Mujer	62,0
2013	01	Europa	UE-27_2007	16	Valdejalón	Hombre	53,0
2013	01	Europa	UE-27_2007	16	Valdejalón	Mujer	49,0
2013	01	Europa	UE-27_2007	17	D.C. Zaragoza	Hombre	2516,0
2013	01	Europa	UE-27_2007	17	D.C. Zaragoza	Mujer	2935,0
2013	01	Europa	UE-27_2007	18	Ribera Baja del Ebro	Hombre	72,0
2013	01	Europa	UE-27_2007	18	Ribera Baja del Ebro	Mujer	63,0
2013	01	Europa	UE-27_2007	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombre	77,0
2013	01	Europa	UE-27_2007	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujer	82,0
2013	01	Europa	UE-27_2007	20	Comunidad de Calatayud	Hombre	123,0
2013	01	Europa	UE-27_2007	20	Comunidad de Calatayud	Mujer	129,0
2013	01	Europa	UE-27_2007	21	Campo de Cariñena	Hombre	37,0
2013	01	Europa	UE-27_2007	21	Campo de Cariñena	Mujer	33,0
2013	01	Europa	UE-27_2007	22	Campo de Belchite	Hombre	62,0
2013	01	Europa	UE-27_2007	22	Campo de Belchite	Mujer	42,0
2013	01	Europa	UE-27_2007	23	Bajo Martín	Hombre	46,0
2013	01	Europa	UE-27_2007	23	Bajo Martín	Mujer	55,0
2013	01	Europa	UE-27_2007	24	Campo de Daroca	Hombre	41,0
2013	01	Europa	UE-27_2007	24	Campo de Daroca	Mujer	41,0
2013	01	Europa	UE-27_2007	25	Jiloca	Hombre	65,0
2013	01	Europa	UE-27_2007	25	Jiloca	Mujer	49,0
2013	01	Europa	UE-27_2007	26	Cuencas Mineras	Hombre	69,0
2013	01	Europa	UE-27_2007	26	Cuencas Mineras	Mujer	80,0
2013	01	Europa	UE-27_2007	27	Andorra-Sierra de Arcos	Hombre	80,0
2013	01	Europa	UE-27_2007	27	Andorra-Sierra de Arcos	Mujer	81,0
2013	01	Europa	UE-27_2007	28	Bajo Aragón	Hombre	157,0
2013	01	Europa	UE-27_2007	28	Bajo Aragón	Mujer	142,0
2013	01	Europa	UE-27_2007	29	Comunidad de Teruel	Hombre	246,0
2013	01	Europa	UE-27_2007	29	Comunidad de Teruel	Mujer	245,0
2013	01	Europa	UE-27_2007	30	Maestrazgo	Hombre	23,0
2013	01	Europa	UE-27_2007	30	Maestrazgo	Mujer	31,0
2013	01	Europa	UE-27_2007	31	Sierra de Albarracín	Hombre	32,0
2013	01	Europa	UE-27_2007	31	Sierra de Albarracín	Mujer	28,0
2013	01	Europa	UE-27_2007	32	Gúdar-Javalambre	Hombre	42,0
2013	01	Europa	UE-27_2007	32	Gúdar-Javalambre	Mujer	35,0
2013	01	Europa	UE-27_2007	33	Matarraña / Matarranya	Hombre	102,0
2013	01	Europa	UE-27_2007	33	Matarraña / Matarranya	Mujer	87,0
2013	02	Europa	Resto de Europa	01	La Jacetania	Hombre	11,0
2013	02	Europa	Resto de Europa	01	La Jacetania	Mujer	18,0
2013	02	Europa	Resto de Europa	02	Alto Gállego	Hombre	6,0
2013	02	Europa	Resto de Europa	02	Alto Gállego	Mujer	8,0
2013	02	Europa	Resto de Europa	03	Sobrarbe	Hombre	6,0
2013	02	Europa	Resto de Europa	03	Sobrarbe	Mujer	6,0
2013	02	Europa	Resto de Europa	04	La Ribagorza	Hombre	21,0
2013	02	Europa	Resto de Europa	04	La Ribagorza	Mujer	30,0
2013	02	Europa	Resto de Europa	05	Cinco Villas	Hombre	14,0
2013	02	Europa	Resto de Europa	05	Cinco Villas	Mujer	10,0
2013	02	Europa	Resto de Europa	06	Hoya de Huesca / Plana de Uesca	Hombre	30,0
2013	02	Europa	Resto de Europa	06	Hoya de Huesca / Plana de Uesca	Mujer	41,0
2013	02	Europa	Resto de Europa	07	Somontano de Barbastro	Hombre	29,0
2013	02	Europa	Resto de Europa	07	Somontano de Barbastro	Mujer	28,0
2013	02	Europa	Resto de Europa	08	Cinca Medio	Hombre	22,0
2013	02	Europa	Resto de Europa	08	Cinca Medio	Mujer	21,0
2013	02	Europa	Resto de Europa	09	La Litera / La Llitera	Hombre	33,0
2013	02	Europa	Resto de Europa	09	La Litera / La Llitera	Mujer	25,0
2013	02	Europa	Resto de Europa	10	Los Monegros	Hombre	10,0
2013	02	Europa	Resto de Europa	10	Los Monegros	Mujer	7,0
2013	02	Europa	Resto de Europa	11	Bajo Cinca / Baix Cinca	Hombre	28,0
2013	02	Europa	Resto de Europa	11	Bajo Cinca / Baix Cinca	Mujer	33,0
2013	02	Europa	Resto de Europa	12	Tarazona y el Moncayo	Hombre	7,0
2013	02	Europa	Resto de Europa	12	Tarazona y el Moncayo	Mujer	7,0
2013	02	Europa	Resto de Europa	13	Campo de Borja	Hombre	8,0
2013	02	Europa	Resto de Europa	13	Campo de Borja	Mujer	8,0
2013	02	Europa	Resto de Europa	14	Aranda	Hombre	5,0
2013	02	Europa	Resto de Europa	14	Aranda	Mujer	1,0
2013	02	Europa	Resto de Europa	15	Ribera Alta del Ebro	Hombre	9,0
2013	02	Europa	Resto de Europa	15	Ribera Alta del Ebro	Mujer	9,0
2013	02	Europa	Resto de Europa	16	Valdejalón	Hombre	9,0
2013	02	Europa	Resto de Europa	16	Valdejalón	Mujer	10,0
2013	02	Europa	Resto de Europa	17	D.C. Zaragoza	Hombre	441,0
2013	02	Europa	Resto de Europa	17	D.C. Zaragoza	Mujer	487,0
2013	02	Europa	Resto de Europa	18	Ribera Baja del Ebro	Hombre	9,0
2013	02	Europa	Resto de Europa	18	Ribera Baja del Ebro	Mujer	10,0
2013	02	Europa	Resto de Europa	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombre	13,0
2013	02	Europa	Resto de Europa	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujer	15,0
2013	02	Europa	Resto de Europa	20	Comunidad de Calatayud	Hombre	30,0
2013	02	Europa	Resto de Europa	20	Comunidad de Calatayud	Mujer	37,0
2013	02	Europa	Resto de Europa	21	Campo de Cariñena	Hombre	5,0
2013	02	Europa	Resto de Europa	21	Campo de Cariñena	Mujer	8,0
2013	02	Europa	Resto de Europa	22	Campo de Belchite	Hombre	3,0
2013	02	Europa	Resto de Europa	22	Campo de Belchite	Mujer	1,0
2013	02	Europa	Resto de Europa	23	Bajo Martín	Hombre	1,0
2013	02	Europa	Resto de Europa	23	Bajo Martín	Mujer	1,0
2013	02	Europa	Resto de Europa	24	Campo de Daroca	Hombre	4,0
2013	02	Europa	Resto de Europa	24	Campo de Daroca	Mujer	11,0
2013	02	Europa	Resto de Europa	25	Jiloca	Hombre	12,0
2013	02	Europa	Resto de Europa	25	Jiloca	Mujer	10,0
2013	02	Europa	Resto de Europa	26	Cuencas Mineras	Hombre	6,0
2013	02	Europa	Resto de Europa	26	Cuencas Mineras	Mujer	10,0
2013	02	Europa	Resto de Europa	27	Andorra-Sierra de Arcos	Hombre	3,0
2013	02	Europa	Resto de Europa	27	Andorra-Sierra de Arcos	Mujer	6,0
2013	02	Europa	Resto de Europa	28	Bajo Aragón	Hombre	17,0
2013	02	Europa	Resto de Europa	28	Bajo Aragón	Mujer	24,0
2013	02	Europa	Resto de Europa	29	Comunidad de Teruel	Hombre	27,0
2013	02	Europa	Resto de Europa	29	Comunidad de Teruel	Mujer	30,0
2013	02	Europa	Resto de Europa	30	Maestrazgo	Hombre	3,0
2013	02	Europa	Resto de Europa	30	Maestrazgo	Mujer	9,0
2013	02	Europa	Resto de Europa	31	Sierra de Albarracín	Hombre	3,0
2013	02	Europa	Resto de Europa	31	Sierra de Albarracín	Mujer	4,0
2013	02	Europa	Resto de Europa	32	Gúdar-Javalambre	Mujer	4,0
2013	02	Europa	Resto de Europa	33	Matarraña / Matarranya	Hombre	8,0
2013	02	Europa	Resto de Europa	33	Matarraña / Matarranya	Mujer	10,0
2013	03	África	Magreb	01	La Jacetania	Mujer	1,0
2013	03	África	Magreb	02	Alto Gállego	Hombre	2,0
2013	03	África	Magreb	04	La Ribagorza	Hombre	1,0
2013	03	África	Magreb	04	La Ribagorza	Mujer	1,0
2013	03	África	Magreb	05	Cinco Villas	Hombre	3,0
2013	03	África	Magreb	05	Cinco Villas	Mujer	1,0
2013	03	África	Magreb	06	Hoya de Huesca / Plana de Uesca	Hombre	4,0
2013	03	África	Magreb	06	Hoya de Huesca / Plana de Uesca	Mujer	4,0
2013	03	África	Magreb	07	Somontano de Barbastro	Mujer	1,0
2013	03	África	Magreb	09	La Litera / La Llitera	Mujer	1,0
2013	03	África	Magreb	11	Bajo Cinca / Baix Cinca	Hombre	1,0
2013	03	África	Magreb	12	Tarazona y el Moncayo	Hombre	2,0
2013	03	África	Magreb	15	Ribera Alta del Ebro	Hombre	3,0
2013	03	África	Magreb	15	Ribera Alta del Ebro	Mujer	2,0
2013	03	África	Magreb	16	Valdejalón	Hombre	2,0
2013	03	África	Magreb	16	Valdejalón	Mujer	1,0
2013	03	África	Magreb	17	D.C. Zaragoza	Hombre	49,0
2013	03	África	Magreb	17	D.C. Zaragoza	Mujer	46,0
2013	03	África	Magreb	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombre	1,0
2013	03	África	Magreb	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujer	1,0
2013	03	África	Magreb	20	Comunidad de Calatayud	Hombre	1,0
2013	03	África	Magreb	27	Andorra-Sierra de Arcos	Mujer	1,0
2013	03	África	Magreb	29	Comunidad de Teruel	Hombre	6,0
2013	03	África	Magreb	29	Comunidad de Teruel	Mujer	5,0
2013	04	África	Resto de África	01	La Jacetania	Hombre	2,0
2013	04	África	Resto de África	01	La Jacetania	Mujer	1,0
2013	04	África	Resto de África	02	Alto Gállego	Hombre	3,0
2013	04	África	Resto de África	02	Alto Gállego	Mujer	1,0
2013	04	África	Resto de África	03	Sobrarbe	Mujer	1,0
2013	04	África	Resto de África	05	Cinco Villas	Hombre	2,0
2013	04	África	Resto de África	05	Cinco Villas	Mujer	1,0
2013	04	África	Resto de África	06	Hoya de Huesca / Plana de Uesca	Hombre	10,0
2013	04	África	Resto de África	06	Hoya de Huesca / Plana de Uesca	Mujer	5,0
2013	04	África	Resto de África	07	Somontano de Barbastro	Hombre	3,0
2013	04	África	Resto de África	07	Somontano de Barbastro	Mujer	4,0
2013	04	África	Resto de África	08	Cinca Medio	Hombre	6,0
2013	04	África	Resto de África	08	Cinca Medio	Mujer	3,0
2013	04	África	Resto de África	09	La Litera / La Llitera	Hombre	1,0
2013	04	África	Resto de África	10	Los Monegros	Hombre	3,0
2013	04	África	Resto de África	10	Los Monegros	Mujer	2,0
2013	04	África	Resto de África	11	Bajo Cinca / Baix Cinca	Hombre	1,0
2013	04	África	Resto de África	12	Tarazona y el Moncayo	Mujer	4,0
2013	04	África	Resto de África	15	Ribera Alta del Ebro	Hombre	1,0
2013	04	África	Resto de África	17	D.C. Zaragoza	Hombre	104,0
2013	04	África	Resto de África	17	D.C. Zaragoza	Mujer	93,0
2013	04	África	Resto de África	18	Ribera Baja del Ebro	Hombre	1,0
2013	04	África	Resto de África	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombre	1,0
2013	04	África	Resto de África	20	Comunidad de Calatayud	Hombre	1,0
2013	04	África	Resto de África	20	Comunidad de Calatayud	Mujer	1,0
2013	04	África	Resto de África	21	Campo de Cariñena	Hombre	4,0
2013	04	África	Resto de África	22	Campo de Belchite	Hombre	1,0
2013	04	África	Resto de África	23	Bajo Martín	Mujer	1,0
2013	04	África	Resto de África	27	Andorra-Sierra de Arcos	Hombre	3,0
2013	04	África	Resto de África	27	Andorra-Sierra de Arcos	Mujer	1,0
2013	04	África	Resto de África	28	Bajo Aragón	Hombre	1,0
2013	04	África	Resto de África	29	Comunidad de Teruel	Hombre	1,0
2013	04	África	Resto de África	29	Comunidad de Teruel	Mujer	4,0
2013	04	África	Resto de África	33	Matarraña / Matarranya	Hombre	1,0
2013	04	África	Resto de África	33	Matarraña / Matarranya	Mujer	1,0
2013	05	América	América del Norte	01	La Jacetania	Hombre	31,0
2013	05	América	América del Norte	01	La Jacetania	Mujer	41,0
2013	05	América	América del Norte	02	Alto Gállego	Hombre	8,0
2013	05	América	América del Norte	02	Alto Gállego	Mujer	7,0
2013	05	América	América del Norte	03	Sobrarbe	Hombre	6,0
2013	05	América	América del Norte	03	Sobrarbe	Mujer	3,0
2013	05	América	América del Norte	04	La Ribagorza	Hombre	7,0
2013	05	América	América del Norte	04	La Ribagorza	Mujer	11,0
2013	05	América	América del Norte	05	Cinco Villas	Hombre	16,0
2013	05	América	América del Norte	05	Cinco Villas	Mujer	13,0
2013	05	América	América del Norte	06	Hoya de Huesca / Plana de Uesca	Hombre	43,0
2013	05	América	América del Norte	06	Hoya de Huesca / Plana de Uesca	Mujer	48,0
