Año	Residencia continente código	Residencia continente nombre	Residencia área código	Residencia área nombre	Residencia país código	Residencia país nombre	Inscripción comarca código	Inscripción comarca nombre	Sexo	Personas
2011	1	Europa	01	UE-27_2007	103	Bélgica	08	Cinca Medio	Mujer	2,0
2011	1	Europa	01	UE-27_2007	103	Bélgica	10	Los Monegros	Mujer	7,0
2011	1	Europa	01	UE-27_2007	103	Bélgica	11	Bajo Cinca / Baix Cinca	Mujer	13,0
2011	1	Europa	01	UE-27_2007	103	Bélgica	13	Campo de Borja	Mujer	5,0
2011	1	Europa	01	UE-27_2007	103	Bélgica	14	Aranda	Mujer	1,0
2011	1	Europa	01	UE-27_2007	103	Bélgica	15	Ribera Alta del Ebro	Mujer	1,0
2011	1	Europa	01	UE-27_2007	103	Bélgica	16	Valdejalón	Mujer	3,0
2011	1	Europa	01	UE-27_2007	103	Bélgica	17	D.C. Zaragoza	Mujer	182,0
2011	1	Europa	01	UE-27_2007	103	Bélgica	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujer	1,0
2011	1	Europa	01	UE-27_2007	103	Bélgica	20	Comunidad de Calatayud	Mujer	11,0
2011	1	Europa	01	UE-27_2007	103	Bélgica	21	Campo de Cariñena	Mujer	3,0
2011	1	Europa	01	UE-27_2007	103	Bélgica	24	Campo de Daroca	Mujer	7,0
2011	1	Europa	01	UE-27_2007	103	Bélgica	25	Jiloca	Mujer	3,0
2011	1	Europa	01	UE-27_2007	103	Bélgica	26	Cuencas Mineras	Mujer	8,0
2011	1	Europa	01	UE-27_2007	103	Bélgica	27	Andorra-Sierra de Arcos	Mujer	18,0
2011	1	Europa	01	UE-27_2007	103	Bélgica	28	Bajo Aragón	Mujer	2,0
2011	1	Europa	01	UE-27_2007	103	Bélgica	29	Comunidad de Teruel	Mujer	10,0
2011	1	Europa	01	UE-27_2007	103	Bélgica	33	Matarraña / Matarranya	Mujer	5,0
2011	1	Europa	01	UE-27_2007	104	Bulgaria	17	D.C. Zaragoza	Mujer	3,0
2011	1	Europa	01	UE-27_2007	104	Bulgaria	20	Comunidad de Calatayud	Mujer	1,0
2011	1	Europa	01	UE-27_2007	106	Chipre	07	Somontano de Barbastro	Mujer	1,0
2011	1	Europa	01	UE-27_2007	106	Chipre	17	D.C. Zaragoza	Mujer	2,0
2011	1	Europa	01	UE-27_2007	107	Dinamarca	02	Alto Gállego	Mujer	1,0
2011	1	Europa	01	UE-27_2007	107	Dinamarca	07	Somontano de Barbastro	Mujer	1,0
2011	1	Europa	01	UE-27_2007	107	Dinamarca	10	Los Monegros	Mujer	1,0
2011	1	Europa	01	UE-27_2007	107	Dinamarca	12	Tarazona y el Moncayo	Mujer	2,0
2011	1	Europa	01	UE-27_2007	107	Dinamarca	13	Campo de Borja	Mujer	1,0
2011	1	Europa	01	UE-27_2007	107	Dinamarca	17	D.C. Zaragoza	Mujer	23,0
2011	1	Europa	01	UE-27_2007	107	Dinamarca	21	Campo de Cariñena	Mujer	1,0
2011	1	Europa	01	UE-27_2007	107	Dinamarca	32	Gúdar-Javalambre	Mujer	1,0
2011	1	Europa	01	UE-27_2007	109	Finlandia	06	Hoya de Huesca / Plana de Uesca	Mujer	2,0
2011	1	Europa	01	UE-27_2007	109	Finlandia	17	D.C. Zaragoza	Mujer	12,0
2011	1	Europa	01	UE-27_2007	109	Finlandia	28	Bajo Aragón	Mujer	1,0
2011	1	Europa	01	UE-27_2007	109	Finlandia	29	Comunidad de Teruel	Mujer	4,0
2011	1	Europa	01	UE-27_2007	110	Francia	01	La Jacetania	Mujer	163,0
2011	1	Europa	01	UE-27_2007	110	Francia	02	Alto Gállego	Mujer	51,0
2011	1	Europa	01	UE-27_2007	110	Francia	03	Sobrarbe	Mujer	145,0
2011	1	Europa	01	UE-27_2007	110	Francia	04	La Ribagorza	Mujer	79,0
2011	1	Europa	01	UE-27_2007	110	Francia	05	Cinco Villas	Mujer	191,0
2011	1	Europa	01	UE-27_2007	110	Francia	06	Hoya de Huesca / Plana de Uesca	Mujer	186,0
2011	1	Europa	01	UE-27_2007	110	Francia	07	Somontano de Barbastro	Mujer	101,0
2011	1	Europa	01	UE-27_2007	110	Francia	08	Cinca Medio	Mujer	59,0
2011	1	Europa	01	UE-27_2007	110	Francia	09	La Litera / La Llitera	Mujer	47,0
2011	1	Europa	01	UE-27_2007	110	Francia	10	Los Monegros	Mujer	95,0
2011	1	Europa	01	UE-27_2007	110	Francia	11	Bajo Cinca / Baix Cinca	Mujer	61,0
2011	1	Europa	01	UE-27_2007	110	Francia	12	Tarazona y el Moncayo	Mujer	11,0
2011	1	Europa	01	UE-27_2007	110	Francia	13	Campo de Borja	Mujer	28,0
2011	1	Europa	01	UE-27_2007	110	Francia	14	Aranda	Mujer	6,0
2011	1	Europa	01	UE-27_2007	110	Francia	15	Ribera Alta del Ebro	Mujer	40,0
2011	1	Europa	01	UE-27_2007	110	Francia	16	Valdejalón	Mujer	28,0
2011	1	Europa	01	UE-27_2007	110	Francia	17	D.C. Zaragoza	Mujer	1085,0
2011	1	Europa	01	UE-27_2007	110	Francia	18	Ribera Baja del Ebro	Mujer	52,0
2011	1	Europa	01	UE-27_2007	110	Francia	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujer	49,0
2011	1	Europa	01	UE-27_2007	110	Francia	20	Comunidad de Calatayud	Mujer	79,0
2011	1	Europa	01	UE-27_2007	110	Francia	21	Campo de Cariñena	Mujer	18,0
2011	1	Europa	01	UE-27_2007	110	Francia	22	Campo de Belchite	Mujer	29,0
2011	1	Europa	01	UE-27_2007	110	Francia	23	Bajo Martín	Mujer	36,0
2011	1	Europa	01	UE-27_2007	110	Francia	24	Campo de Daroca	Mujer	22,0
2011	1	Europa	01	UE-27_2007	110	Francia	25	Jiloca	Mujer	34,0
2011	1	Europa	01	UE-27_2007	110	Francia	26	Cuencas Mineras	Mujer	54,0
2011	1	Europa	01	UE-27_2007	110	Francia	27	Andorra-Sierra de Arcos	Mujer	45,0
2011	1	Europa	01	UE-27_2007	110	Francia	28	Bajo Aragón	Mujer	121,0
2011	1	Europa	01	UE-27_2007	110	Francia	29	Comunidad de Teruel	Mujer	171,0
2011	1	Europa	01	UE-27_2007	110	Francia	30	Maestrazgo	Mujer	22,0
2011	1	Europa	01	UE-27_2007	110	Francia	31	Sierra de Albarracín	Mujer	24,0
2011	1	Europa	01	UE-27_2007	110	Francia	32	Gúdar-Javalambre	Mujer	30,0
2011	1	Europa	01	UE-27_2007	110	Francia	33	Matarraña / Matarranya	Mujer	73,0
2011	1	Europa	01	UE-27_2007	111	Grecia	05	Cinco Villas	Mujer	1,0
2011	1	Europa	01	UE-27_2007	111	Grecia	06	Hoya de Huesca / Plana de Uesca	Mujer	1,0
2011	1	Europa	01	UE-27_2007	111	Grecia	08	Cinca Medio	Mujer	3,0
2011	1	Europa	01	UE-27_2007	111	Grecia	17	D.C. Zaragoza	Mujer	29,0
2011	1	Europa	01	UE-27_2007	112	Hungría	17	D.C. Zaragoza	Mujer	2,0
2011	1	Europa	01	UE-27_2007	112	Hungría	20	Comunidad de Calatayud	Mujer	1,0
2011	1	Europa	01	UE-27_2007	112	Hungría	23	Bajo Martín	Mujer	1,0
2011	1	Europa	01	UE-27_2007	112	Hungría	33	Matarraña / Matarranya	Mujer	1,0
2011	1	Europa	01	UE-27_2007	113	Irlanda	01	La Jacetania	Mujer	4,0
2011	1	Europa	01	UE-27_2007	113	Irlanda	02	Alto Gállego	Mujer	2,0
2011	1	Europa	01	UE-27_2007	113	Irlanda	05	Cinco Villas	Mujer	1,0
2011	1	Europa	01	UE-27_2007	113	Irlanda	06	Hoya de Huesca / Plana de Uesca	Mujer	5,0
2011	1	Europa	01	UE-27_2007	113	Irlanda	07	Somontano de Barbastro	Mujer	3,0
2011	1	Europa	01	UE-27_2007	113	Irlanda	08	Cinca Medio	Mujer	1,0
2011	1	Europa	01	UE-27_2007	113	Irlanda	09	La Litera / La Llitera	Mujer	1,0
2011	1	Europa	01	UE-27_2007	113	Irlanda	10	Los Monegros	Mujer	6,0
2011	1	Europa	01	UE-27_2007	113	Irlanda	12	Tarazona y el Moncayo	Mujer	1,0
2011	1	Europa	01	UE-27_2007	113	Irlanda	15	Ribera Alta del Ebro	Mujer	2,0
2011	1	Europa	01	UE-27_2007	113	Irlanda	17	D.C. Zaragoza	Mujer	29,0
2011	1	Europa	01	UE-27_2007	113	Irlanda	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujer	1,0
2011	1	Europa	01	UE-27_2007	113	Irlanda	20	Comunidad de Calatayud	Mujer	2,0
2011	1	Europa	01	UE-27_2007	115	Italia	01	La Jacetania	Mujer	4,0
2011	1	Europa	01	UE-27_2007	115	Italia	03	Sobrarbe	Mujer	1,0
2011	1	Europa	01	UE-27_2007	115	Italia	04	La Ribagorza	Mujer	1,0
2011	1	Europa	01	UE-27_2007	115	Italia	05	Cinco Villas	Mujer	4,0
2011	1	Europa	01	UE-27_2007	115	Italia	06	Hoya de Huesca / Plana de Uesca	Mujer	18,0
2011	1	Europa	01	UE-27_2007	115	Italia	07	Somontano de Barbastro	Mujer	4,0
2011	1	Europa	01	UE-27_2007	115	Italia	09	La Litera / La Llitera	Mujer	1,0
2011	1	Europa	01	UE-27_2007	115	Italia	10	Los Monegros	Mujer	5,0
2011	1	Europa	01	UE-27_2007	115	Italia	11	Bajo Cinca / Baix Cinca	Mujer	2,0
2011	1	Europa	01	UE-27_2007	115	Italia	12	Tarazona y el Moncayo	Mujer	2,0
2011	1	Europa	01	UE-27_2007	115	Italia	15	Ribera Alta del Ebro	Mujer	3,0
2011	1	Europa	01	UE-27_2007	115	Italia	16	Valdejalón	Mujer	3,0
2011	1	Europa	01	UE-27_2007	115	Italia	17	D.C. Zaragoza	Mujer	239,0
2011	1	Europa	01	UE-27_2007	115	Italia	18	Ribera Baja del Ebro	Mujer	2,0
2011	1	Europa	01	UE-27_2007	115	Italia	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujer	2,0
2011	1	Europa	01	UE-27_2007	115	Italia	20	Comunidad de Calatayud	Mujer	5,0
2011	1	Europa	01	UE-27_2007	115	Italia	22	Campo de Belchite	Mujer	1,0
2011	1	Europa	01	UE-27_2007	115	Italia	23	Bajo Martín	Mujer	1,0
2011	1	Europa	01	UE-27_2007	115	Italia	24	Campo de Daroca	Mujer	2,0
2011	1	Europa	01	UE-27_2007	115	Italia	25	Jiloca	Mujer	3,0
2011	1	Europa	01	UE-27_2007	115	Italia	27	Andorra-Sierra de Arcos	Mujer	5,0
2011	1	Europa	01	UE-27_2007	115	Italia	28	Bajo Aragón	Mujer	1,0
2011	1	Europa	01	UE-27_2007	115	Italia	29	Comunidad de Teruel	Mujer	5,0
2011	1	Europa	01	UE-27_2007	115	Italia	30	Maestrazgo	Mujer	1,0
2011	1	Europa	01	UE-27_2007	115	Italia	32	Gúdar-Javalambre	Mujer	1,0
2011	1	Europa	01	UE-27_2007	117	Luxemburgo	03	Sobrarbe	Mujer	1,0
2011	1	Europa	01	UE-27_2007	117	Luxemburgo	06	Hoya de Huesca / Plana de Uesca	Mujer	1,0
2011	1	Europa	01	UE-27_2007	117	Luxemburgo	15	Ribera Alta del Ebro	Mujer	2,0
2011	1	Europa	01	UE-27_2007	117	Luxemburgo	16	Valdejalón	Mujer	1,0
2011	1	Europa	01	UE-27_2007	117	Luxemburgo	17	D.C. Zaragoza	Mujer	25,0
2011	1	Europa	01	UE-27_2007	117	Luxemburgo	18	Ribera Baja del Ebro	Mujer	1,0
2011	1	Europa	01	UE-27_2007	117	Luxemburgo	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujer	1,0
2011	1	Europa	01	UE-27_2007	117	Luxemburgo	20	Comunidad de Calatayud	Mujer	4,0
2011	1	Europa	01	UE-27_2007	117	Luxemburgo	27	Andorra-Sierra de Arcos	Mujer	1,0
2011	1	Europa	01	UE-27_2007	117	Luxemburgo	28	Bajo Aragón	Mujer	1,0
2011	1	Europa	01	UE-27_2007	117	Luxemburgo	29	Comunidad de Teruel	Mujer	3,0
2011	1	Europa	01	UE-27_2007	121	Países Bajos	01	La Jacetania	Mujer	3,0
2011	1	Europa	01	UE-27_2007	121	Países Bajos	02	Alto Gállego	Mujer	2,0
2011	1	Europa	01	UE-27_2007	121	Países Bajos	03	Sobrarbe	Mujer	3,0
2011	1	Europa	01	UE-27_2007	121	Países Bajos	04	La Ribagorza	Mujer	1,0
2011	1	Europa	01	UE-27_2007	121	Países Bajos	05	Cinco Villas	Mujer	7,0
2011	1	Europa	01	UE-27_2007	121	Países Bajos	06	Hoya de Huesca / Plana de Uesca	Mujer	15,0
2011	1	Europa	01	UE-27_2007	121	Países Bajos	07	Somontano de Barbastro	Mujer	3,0
2011	1	Europa	01	UE-27_2007	121	Países Bajos	08	Cinca Medio	Mujer	1,0
2011	1	Europa	01	UE-27_2007	121	Países Bajos	09	La Litera / La Llitera	Mujer	2,0
2011	1	Europa	01	UE-27_2007	121	Países Bajos	10	Los Monegros	Mujer	2,0
2011	1	Europa	01	UE-27_2007	121	Países Bajos	11	Bajo Cinca / Baix Cinca	Mujer	3,0
2011	1	Europa	01	UE-27_2007	121	Países Bajos	12	Tarazona y el Moncayo	Mujer	3,0
2011	1	Europa	01	UE-27_2007	121	Países Bajos	13	Campo de Borja	Mujer	1,0
2011	1	Europa	01	UE-27_2007	121	Países Bajos	15	Ribera Alta del Ebro	Mujer	1,0
2011	1	Europa	01	UE-27_2007	121	Países Bajos	16	Valdejalón	Mujer	2,0
2011	1	Europa	01	UE-27_2007	121	Países Bajos	17	D.C. Zaragoza	Mujer	130,0
2011	1	Europa	01	UE-27_2007	121	Países Bajos	20	Comunidad de Calatayud	Mujer	6,0
2011	1	Europa	01	UE-27_2007	121	Países Bajos	26	Cuencas Mineras	Mujer	4,0
2011	1	Europa	01	UE-27_2007	121	Países Bajos	27	Andorra-Sierra de Arcos	Mujer	1,0
2011	1	Europa	01	UE-27_2007	122	Polonia	02	Alto Gállego	Mujer	2,0
2011	1	Europa	01	UE-27_2007	122	Polonia	06	Hoya de Huesca / Plana de Uesca	Mujer	3,0
2011	1	Europa	01	UE-27_2007	122	Polonia	17	D.C. Zaragoza	Mujer	6,0
2011	1	Europa	01	UE-27_2007	122	Polonia	26	Cuencas Mineras	Mujer	1,0
2011	1	Europa	01	UE-27_2007	123	Portugal	03	Sobrarbe	Mujer	1,0
2011	1	Europa	01	UE-27_2007	123	Portugal	04	La Ribagorza	Mujer	3,0
2011	1	Europa	01	UE-27_2007	123	Portugal	05	Cinco Villas	Mujer	1,0
2011	1	Europa	01	UE-27_2007	123	Portugal	06	Hoya de Huesca / Plana de Uesca	Mujer	3,0
2011	1	Europa	01	UE-27_2007	123	Portugal	07	Somontano de Barbastro	Mujer	1,0
2011	1	Europa	01	UE-27_2007	123	Portugal	11	Bajo Cinca / Baix Cinca	Mujer	4,0
2011	1	Europa	01	UE-27_2007	123	Portugal	17	D.C. Zaragoza	Mujer	61,0
2011	1	Europa	01	UE-27_2007	123	Portugal	18	Ribera Baja del Ebro	Mujer	1,0
2011	1	Europa	01	UE-27_2007	123	Portugal	23	Bajo Martín	Mujer	1,0
2011	1	Europa	01	UE-27_2007	123	Portugal	28	Bajo Aragón	Mujer	1,0
2011	1	Europa	01	UE-27_2007	123	Portugal	29	Comunidad de Teruel	Mujer	2,0
2011	1	Europa	01	UE-27_2007	123	Portugal	30	Maestrazgo	Mujer	1,0
2011	1	Europa	01	UE-27_2007	123	Portugal	32	Gúdar-Javalambre	Mujer	1,0
2011	1	Europa	01	UE-27_2007	123	Portugal	33	Matarraña / Matarranya	Mujer	1,0
2011	1	Europa	01	UE-27_2007	126	Alemania	01	La Jacetania	Mujer	16,0
2011	1	Europa	01	UE-27_2007	126	Alemania	02	Alto Gállego	Mujer	6,0
2011	1	Europa	01	UE-27_2007	126	Alemania	03	Sobrarbe	Mujer	2,0
2011	1	Europa	01	UE-27_2007	126	Alemania	04	La Ribagorza	Mujer	6,0
2011	1	Europa	01	UE-27_2007	126	Alemania	05	Cinco Villas	Mujer	16,0
2011	1	Europa	01	UE-27_2007	126	Alemania	06	Hoya de Huesca / Plana de Uesca	Mujer	36,0
2011	1	Europa	01	UE-27_2007	126	Alemania	07	Somontano de Barbastro	Mujer	6,0
2011	1	Europa	01	UE-27_2007	126	Alemania	08	Cinca Medio	Mujer	15,0
2011	1	Europa	01	UE-27_2007	126	Alemania	09	La Litera / La Llitera	Mujer	1,0
2011	1	Europa	01	UE-27_2007	126	Alemania	10	Los Monegros	Mujer	11,0
2011	1	Europa	01	UE-27_2007	126	Alemania	11	Bajo Cinca / Baix Cinca	Mujer	10,0
2011	1	Europa	01	UE-27_2007	126	Alemania	12	Tarazona y el Moncayo	Mujer	13,0
2011	1	Europa	01	UE-27_2007	126	Alemania	13	Campo de Borja	Mujer	8,0
2011	1	Europa	01	UE-27_2007	126	Alemania	14	Aranda	Mujer	7,0
2011	1	Europa	01	UE-27_2007	126	Alemania	15	Ribera Alta del Ebro	Mujer	14,0
2011	1	Europa	01	UE-27_2007	126	Alemania	16	Valdejalón	Mujer	2,0
2011	1	Europa	01	UE-27_2007	126	Alemania	17	D.C. Zaragoza	Mujer	683,0
2011	1	Europa	01	UE-27_2007	126	Alemania	18	Ribera Baja del Ebro	Mujer	3,0
2011	1	Europa	01	UE-27_2007	126	Alemania	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujer	1,0
2011	1	Europa	01	UE-27_2007	126	Alemania	20	Comunidad de Calatayud	Mujer	21,0
2011	1	Europa	01	UE-27_2007	126	Alemania	21	Campo de Cariñena	Mujer	6,0
2011	1	Europa	01	UE-27_2007	126	Alemania	22	Campo de Belchite	Mujer	2,0
2011	1	Europa	01	UE-27_2007	126	Alemania	23	Bajo Martín	Mujer	8,0
2011	1	Europa	01	UE-27_2007	126	Alemania	24	Campo de Daroca	Mujer	9,0
2011	1	Europa	01	UE-27_2007	126	Alemania	25	Jiloca	Mujer	6,0
2011	1	Europa	01	UE-27_2007	126	Alemania	26	Cuencas Mineras	Mujer	3,0
2011	1	Europa	01	UE-27_2007	126	Alemania	27	Andorra-Sierra de Arcos	Mujer	3,0
2011	1	Europa	01	UE-27_2007	126	Alemania	28	Bajo Aragón	Mujer	3,0
2011	1	Europa	01	UE-27_2007	126	Alemania	29	Comunidad de Teruel	Mujer	29,0
2011	1	Europa	01	UE-27_2007	126	Alemania	30	Maestrazgo	Mujer	8,0
2011	1	Europa	01	UE-27_2007	126	Alemania	31	Sierra de Albarracín	Mujer	2,0
2011	1	Europa	01	UE-27_2007	126	Alemania	33	Matarraña / Matarranya	Mujer	5,0
2011	1	Europa	01	UE-27_2007	128	Rumanía	17	D.C. Zaragoza	Mujer	2,0
2011	1	Europa	01	UE-27_2007	131	Suecia	01	La Jacetania	Mujer	1,0
2011	1	Europa	01	UE-27_2007	131	Suecia	02	Alto Gállego	Mujer	1,0
2011	1	Europa	01	UE-27_2007	131	Suecia	06	Hoya de Huesca / Plana de Uesca	Mujer	2,0
2011	1	Europa	01	UE-27_2007	131	Suecia	07	Somontano de Barbastro	Mujer	2,0
2011	1	Europa	01	UE-27_2007	131	Suecia	12	Tarazona y el Moncayo	Mujer	1,0
2011	1	Europa	01	UE-27_2007	131	Suecia	14	Aranda	Mujer	1,0
2011	1	Europa	01	UE-27_2007	131	Suecia	15	Ribera Alta del Ebro	Mujer	1,0
2011	1	Europa	01	UE-27_2007	131	Suecia	17	D.C. Zaragoza	Mujer	30,0
2011	1	Europa	01	UE-27_2007	131	Suecia	23	Bajo Martín	Mujer	3,0
2011	1	Europa	01	UE-27_2007	131	Suecia	29	Comunidad de Teruel	Mujer	3,0
2011	1	Europa	01	UE-27_2007	131	Suecia	32	Gúdar-Javalambre	Mujer	1,0
2011	1	Europa	01	UE-27_2007	136	Letonia	25	Jiloca	Mujer	1,0
2011	1	Europa	01	UE-27_2007	141	Estonia	17	D.C. Zaragoza	Mujer	1,0
2011	1	Europa	01	UE-27_2007	143	República Checa	17	D.C. Zaragoza	Mujer	5,0
2011	1	Europa	01	UE-27_2007	143	República Checa	28	Bajo Aragón	Mujer	4,0
2011	1	Europa	01	UE-27_2007	143	República Checa	29	Comunidad de Teruel	Mujer	1,0
2011	1	Europa	01	UE-27_2007	144	Eslovaquia	17	D.C. Zaragoza	Mujer	1,0
2011	1	Europa	01	UE-27_2007	147	Eslovenia	07	Somontano de Barbastro	Mujer	2,0
2011	1	Europa	02	Resto de Europa	114	Islandia	09	La Litera / La Llitera	Mujer	1,0
2011	1	Europa	02	Resto de Europa	120	Noruega	06	Hoya de Huesca / Plana de Uesca	Mujer	1,0
2011	1	Europa	02	Resto de Europa	120	Noruega	17	D.C. Zaragoza	Mujer	9,0
2011	1	Europa	02	Resto de Europa	120	Noruega	21	Campo de Cariñena	Mujer	1,0
2011	1	Europa	02	Resto de Europa	120	Noruega	29	Comunidad de Teruel	Mujer	2,0
2011	1	Europa	02	Resto de Europa	124	Andorra	01	La Jacetania	Mujer	7,0
2011	1	Europa	02	Resto de Europa	124	Andorra	02	Alto Gállego	Mujer	3,0
2011	1	Europa	02	Resto de Europa	124	Andorra	03	Sobrarbe	Mujer	6,0
2011	1	Europa	02	Resto de Europa	124	Andorra	04	La Ribagorza	Mujer	20,0
2011	1	Europa	02	Resto de Europa	124	Andorra	05	Cinco Villas	Mujer	3,0
2011	1	Europa	02	Resto de Europa	124	Andorra	06	Hoya de Huesca / Plana de Uesca	Mujer	21,0
2011	1	Europa	02	Resto de Europa	124	Andorra	07	Somontano de Barbastro	Mujer	22,0
2011	1	Europa	02	Resto de Europa	124	Andorra	08	Cinca Medio	Mujer	16,0
2011	1	Europa	02	Resto de Europa	124	Andorra	09	La Litera / La Llitera	Mujer	16,0
2011	1	Europa	02	Resto de Europa	124	Andorra	10	Los Monegros	Mujer	7,0
2011	1	Europa	02	Resto de Europa	124	Andorra	11	Bajo Cinca / Baix Cinca	Mujer	27,0
2011	1	Europa	02	Resto de Europa	124	Andorra	12	Tarazona y el Moncayo	Mujer	4,0
2011	1	Europa	02	Resto de Europa	124	Andorra	15	Ribera Alta del Ebro	Mujer	1,0
2011	1	Europa	02	Resto de Europa	124	Andorra	16	Valdejalón	Mujer	7,0
2011	1	Europa	02	Resto de Europa	124	Andorra	17	D.C. Zaragoza	Mujer	116,0
2011	1	Europa	02	Resto de Europa	124	Andorra	18	Ribera Baja del Ebro	Mujer	6,0
2011	1	Europa	02	Resto de Europa	124	Andorra	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujer	9,0
2011	1	Europa	02	Resto de Europa	124	Andorra	20	Comunidad de Calatayud	Mujer	13,0
2011	1	Europa	02	Resto de Europa	124	Andorra	21	Campo de Cariñena	Mujer	5,0
2011	1	Europa	02	Resto de Europa	124	Andorra	25	Jiloca	Mujer	3,0
2011	1	Europa	02	Resto de Europa	124	Andorra	26	Cuencas Mineras	Mujer	4,0
2011	1	Europa	02	Resto de Europa	124	Andorra	27	Andorra-Sierra de Arcos	Mujer	1,0
2011	1	Europa	02	Resto de Europa	124	Andorra	28	Bajo Aragón	Mujer	13,0
2011	1	Europa	02	Resto de Europa	124	Andorra	29	Comunidad de Teruel	Mujer	8,0
2011	1	Europa	02	Resto de Europa	124	Andorra	30	Maestrazgo	Mujer	1,0
2011	1	Europa	02	Resto de Europa	124	Andorra	33	Matarraña / Matarranya	Mujer	10,0
2011	1	Europa	02	Resto de Europa	132	Suiza	01	La Jacetania	Mujer	4,0
2011	1	Europa	02	Resto de Europa	132	Suiza	02	Alto Gállego	Mujer	4,0
2011	1	Europa	02	Resto de Europa	132	Suiza	03	Sobrarbe	Mujer	1,0
2011	1	Europa	02	Resto de Europa	132	Suiza	04	La Ribagorza	Mujer	11,0
2011	1	Europa	02	Resto de Europa	132	Suiza	05	Cinco Villas	Mujer	7,0
2011	1	Europa	02	Resto de Europa	132	Suiza	06	Hoya de Huesca / Plana de Uesca	Mujer	22,0
2011	1	Europa	02	Resto de Europa	132	Suiza	07	Somontano de Barbastro	Mujer	6,0
2011	1	Europa	02	Resto de Europa	132	Suiza	08	Cinca Medio	Mujer	6,0
2011	1	Europa	02	Resto de Europa	132	Suiza	09	La Litera / La Llitera	Mujer	3,0
2011	1	Europa	02	Resto de Europa	132	Suiza	10	Los Monegros	Mujer	2,0
2011	1	Europa	02	Resto de Europa	132	Suiza	11	Bajo Cinca / Baix Cinca	Mujer	5,0
2011	1	Europa	02	Resto de Europa	132	Suiza	12	Tarazona y el Moncayo	Mujer	3,0
2011	1	Europa	02	Resto de Europa	132	Suiza	13	Campo de Borja	Mujer	7,0
2011	1	Europa	02	Resto de Europa	132	Suiza	14	Aranda	Mujer	1,0
2011	1	Europa	02	Resto de Europa	132	Suiza	15	Ribera Alta del Ebro	Mujer	9,0
2011	1	Europa	02	Resto de Europa	132	Suiza	16	Valdejalón	Mujer	2,0
2011	1	Europa	02	Resto de Europa	132	Suiza	17	D.C. Zaragoza	Mujer	301,0
2011	1	Europa	02	Resto de Europa	132	Suiza	18	Ribera Baja del Ebro	Mujer	2,0
2011	1	Europa	02	Resto de Europa	132	Suiza	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujer	4,0
2011	1	Europa	02	Resto de Europa	132	Suiza	20	Comunidad de Calatayud	Mujer	21,0
2011	1	Europa	02	Resto de Europa	132	Suiza	21	Campo de Cariñena	Mujer	2,0
2011	1	Europa	02	Resto de Europa	132	Suiza	22	Campo de Belchite	Mujer	2,0
2011	1	Europa	02	Resto de Europa	132	Suiza	23	Bajo Martín	Mujer	1,0
2011	1	Europa	02	Resto de Europa	132	Suiza	24	Campo de Daroca	Mujer	9,0
2011	1	Europa	02	Resto de Europa	132	Suiza	25	Jiloca	Mujer	8,0
2011	1	Europa	02	Resto de Europa	132	Suiza	26	Cuencas Mineras	Mujer	4,0
2011	1	Europa	02	Resto de Europa	132	Suiza	27	Andorra-Sierra de Arcos	Mujer	4,0
2011	1	Europa	02	Resto de Europa	132	Suiza	28	Bajo Aragón	Mujer	9,0
2011	1	Europa	02	Resto de Europa	132	Suiza	29	Comunidad de Teruel	Mujer	21,0
2011	1	Europa	02	Resto de Europa	132	Suiza	30	Maestrazgo	Mujer	7,0
2011	1	Europa	02	Resto de Europa	132	Suiza	31	Sierra de Albarracín	Mujer	4,0
2011	1	Europa	02	Resto de Europa	132	Suiza	32	Gúdar-Javalambre	Mujer	4,0
2011	1	Europa	02	Resto de Europa	132	Suiza	33	Matarraña / Matarranya	Mujer	3,0
2011	1	Europa	02	Resto de Europa	145	Bosnia-Herzegovina	17	D.C. Zaragoza	Mujer	2,0
2011	1	Europa	02	Resto de Europa	146	Croacia	17	D.C. Zaragoza	Mujer	3,0
2011	1	Europa	02	Resto de Europa	154	Rusia	01	La Jacetania	Mujer	3,0
2011	1	Europa	02	Resto de Europa	154	Rusia	09	La Litera / La Llitera	Mujer	2,0
2011	1	Europa	02	Resto de Europa	154	Rusia	16	Valdejalón	Mujer	1,0
2011	1	Europa	02	Resto de Europa	154	Rusia	17	D.C. Zaragoza	Mujer	9,0
2011	1	Europa	02	Resto de Europa	156	Macedonia	17	D.C. Zaragoza	Mujer	1,0
2011	1	Europa	02	Resto de Europa	157	Serbia	07	Somontano de Barbastro	Mujer	1,0
2011	1	Europa	02	Resto de Europa	157	Serbia	09	La Litera / La Llitera	Mujer	1,0
2011	1	Europa	02	Resto de Europa	436	Turquía	17	D.C. Zaragoza	Mujer	1,0
2011	2	África	03	Magreb	203	Argelia	17	D.C. Zaragoza	Mujer	2,0
2011	2	África	03	Magreb	203	Argelia	27	Andorra-Sierra de Arcos	Mujer	1,0
