Año	Municipio código	Municipio nombre	Sector código	Sector	Rama código	Rama de actividad	Número de actividades
2010	22021	Almudévar	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)	16
2010	22021	Almudévar	4	Servicios	17	Hostelería (cnae 55, 56)	25
2010	22021	Almudévar	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)	2
2010	22021	Almudévar	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)	6
2010	22021	Almudévar	4	Servicios	20	Actividades inmobiliarias (cnae 68)	32
2010	22021	Almudévar	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)	17
2010	22021	Almudévar	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)	7
2010	22021	Almudévar	4	Servicios	23	Educación (cnae 85)	8
2010	22021	Almudévar	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)	4
2010	22021	Almudévar	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)	6
2010	22021	Almudévar	4	Servicios	26	Otros servicios (cnae 94, 95, 96)	8
2010	22022	Almunia de San Juan	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	20
2010	22022	Almunia de San Juan	2	Industria y energía	02	Industrias extractivas (cnae 05, 06, 07, 08, 09)	1
2010	22022	Almunia de San Juan	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)	2
2010	22022	Almunia de San Juan	2	Industria y energía	07	Fabricación de productos de caucho y plástico y de otros minerales no metálicos (cnae 22, 23)	5
2010	22022	Almunia de San Juan	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)	3
2010	22022	Almunia de San Juan	2	Industria y energía	09	Fabricación de productos informáticos, electrónicos y ópticos; material y equipo eléctrico; maquinaria y equipo (cnae 26, 27, 28)	1
2010	22022	Almunia de San Juan	2	Industria y energía	10	Fabricación de material de transporte (cnae 29, 30)	1
2010	22022	Almunia de San Juan	2	Industria y energía	11	Fabricación de muebles; otras industrias manufactureras y reparación e instalación de maquinaria y equipo (cnae 31, 32, 33)	1
2010	22022	Almunia de San Juan	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)	2
2010	22022	Almunia de San Juan	3	Construcción	14	Construcción (cnae 41, 42, 43)	20
2010	22022	Almunia de San Juan	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	14
2010	22022	Almunia de San Juan	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)	1
2010	22022	Almunia de San Juan	4	Servicios	17	Hostelería (cnae 55, 56)	4
2010	22022	Almunia de San Juan	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)	1
2010	22022	Almunia de San Juan	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)	1
2010	22022	Almunia de San Juan	4	Servicios	20	Actividades inmobiliarias (cnae 68)	4
2010	22022	Almunia de San Juan	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)	4
2010	22022	Almunia de San Juan	4	Servicios	23	Educación (cnae 85)	1
2010	22022	Almunia de San Juan	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)	1
2010	22022	Almunia de San Juan	4	Servicios	26	Otros servicios (cnae 94, 95, 96)	4
2010	22023	Almuniente	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	23
2010	22023	Almuniente	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)	6
2010	22023	Almuniente	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)	1
2010	22023	Almuniente	3	Construcción	14	Construcción (cnae 41, 42, 43)	13
2010	22023	Almuniente	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	15
2010	22023	Almuniente	4	Servicios	17	Hostelería (cnae 55, 56)	5
2010	22023	Almuniente	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)	2
2010	22023	Almuniente	4	Servicios	20	Actividades inmobiliarias (cnae 68)	3
2010	22023	Almuniente	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)	1
2010	22023	Almuniente	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)	1
2010	22023	Almuniente	4	Servicios	26	Otros servicios (cnae 94, 95, 96)	2
2010	22024	Alquézar	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	2
2010	22024	Alquézar	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)	2
2010	22024	Alquézar	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)	1
2010	22024	Alquézar	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)	2
2010	22024	Alquézar	3	Construcción	14	Construcción (cnae 41, 42, 43)	14
2010	22024	Alquézar	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	21
2010	22024	Alquézar	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)	1
2010	22024	Alquézar	4	Servicios	17	Hostelería (cnae 55, 56)	52
2010	22024	Alquézar	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)	1
2010	22024	Alquézar	4	Servicios	20	Actividades inmobiliarias (cnae 68)	19
2010	22024	Alquézar	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)	1
2010	22024	Alquézar	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)	3
2010	22024	Alquézar	4	Servicios	23	Educación (cnae 85)	12
2010	22024	Alquézar	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)	3
2010	22024	Alquézar	4	Servicios	26	Otros servicios (cnae 94, 95, 96)	2
2010	22025	Altorricón	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	146
2010	22025	Altorricón	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)	5
2010	22025	Altorricón	2	Industria y energía	04	Industria textil, confección de prendas de vestir, cuero y calzado (cnae 13, 14, 15)	2
2010	22025	Altorricón	2	Industria y energía	05	Industria de la madera y corcho, papel y artes gráficas (cnae 16, 17, 18)	1
2010	22025	Altorricón	2	Industria y energía	06	Coquerías y refino de petróleo; industria química; productos farmacéuticos (cnae 19, 20, 21)	2
2010	22025	Altorricón	2	Industria y energía	07	Fabricación de productos de caucho y plástico y de otros minerales no metálicos (cnae 22, 23)	2
2010	22025	Altorricón	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)	3
2010	22025	Altorricón	2	Industria y energía	09	Fabricación de productos informáticos, electrónicos y ópticos; material y equipo eléctrico; maquinaria y equipo (cnae 26, 27, 28)	1
2010	22025	Altorricón	2	Industria y energía	11	Fabricación de muebles; otras industrias manufactureras y reparación e instalación de maquinaria y equipo (cnae 31, 32, 33)	2
2010	22025	Altorricón	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)	3
2010	22025	Altorricón	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)	1
2010	22025	Altorricón	3	Construcción	14	Construcción (cnae 41, 42, 43)	48
2010	22025	Altorricón	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	77
2010	22025	Altorricón	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)	10
2010	22025	Altorricón	4	Servicios	17	Hostelería (cnae 55, 56)	11
2010	22025	Altorricón	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)	3
2010	22025	Altorricón	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)	6
2010	22025	Altorricón	4	Servicios	20	Actividades inmobiliarias (cnae 68)	7
2010	22025	Altorricón	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)	16
2010	22025	Altorricón	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)	7
2010	22025	Altorricón	4	Servicios	23	Educación (cnae 85)	6
2010	22025	Altorricón	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)	2
2010	22025	Altorricón	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)	2
2010	22025	Altorricón	4	Servicios	26	Otros servicios (cnae 94, 95, 96)	8
2010	22027	Angüés	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	6
2010	22027	Angüés	2	Industria y energía	02	Industrias extractivas (cnae 05, 06, 07, 08, 09)	1
2010	22027	Angüés	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)	4
2010	22027	Angüés	2	Industria y energía	07	Fabricación de productos de caucho y plástico y de otros minerales no metálicos (cnae 22, 23)	2
2010	22027	Angüés	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)	1
2010	22027	Angüés	3	Construcción	14	Construcción (cnae 41, 42, 43)	9
2010	22027	Angüés	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	19
2010	22027	Angüés	4	Servicios	17	Hostelería (cnae 55, 56)	5
2010	22027	Angüés	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)	1
2010	22027	Angüés	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)	1
2010	22027	Angüés	4	Servicios	20	Actividades inmobiliarias (cnae 68)	4
2010	22027	Angüés	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)	4
2010	22027	Angüés	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)	2
2010	22027	Angüés	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)	1
2010	22027	Angüés	4	Servicios	26	Otros servicios (cnae 94, 95, 96)	1
2010	22028	Ansó	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	17
2010	22028	Ansó	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)	2
2010	22028	Ansó	2	Industria y energía	05	Industria de la madera y corcho, papel y artes gráficas (cnae 16, 17, 18)	5
2010	22028	Ansó	2	Industria y energía	07	Fabricación de productos de caucho y plástico y de otros minerales no metálicos (cnae 22, 23)	1
2010	22028	Ansó	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)	2
2010	22028	Ansó	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)	2
2010	22028	Ansó	3	Construcción	14	Construcción (cnae 41, 42, 43)	15
2010	22028	Ansó	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	21
2010	22028	Ansó	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)	2
2010	22028	Ansó	4	Servicios	17	Hostelería (cnae 55, 56)	30
2010	22028	Ansó	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)	1
2010	22028	Ansó	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)	2
2010	22028	Ansó	4	Servicios	20	Actividades inmobiliarias (cnae 68)	5
2010	22028	Ansó	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)	5
2010	22028	Ansó	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)	2
2010	22028	Ansó	4	Servicios	23	Educación (cnae 85)	3
2010	22028	Ansó	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)	1
2010	22028	Ansó	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)	1
2010	22028	Ansó	4	Servicios	26	Otros servicios (cnae 94, 95, 96)	1
2010	22029	Antillón	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	3
2010	22029	Antillón	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)	1
2010	22029	Antillón	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)	1
2010	22029	Antillón	3	Construcción	14	Construcción (cnae 41, 42, 43)	2
2010	22029	Antillón	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)	1
2010	22032	Aragüés del Puerto	3	Construcción	14	Construcción (cnae 41, 42, 43)	1
2010	22032	Aragüés del Puerto	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	3
2010	22032	Aragüés del Puerto	4	Servicios	17	Hostelería (cnae 55, 56)	5
2010	22032	Aragüés del Puerto	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)	1
2010	22032	Aragüés del Puerto	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)	1
2010	22035	Arén	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	20
2010	22035	Arén	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)	1
2010	22035	Arén	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)	1
2010	22035	Arén	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)	1
2010	22035	Arén	3	Construcción	14	Construcción (cnae 41, 42, 43)	8
2010	22035	Arén	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	28
2010	22035	Arén	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)	1
2010	22035	Arén	4	Servicios	17	Hostelería (cnae 55, 56)	16
2010	22035	Arén	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)	2
2010	22035	Arén	4	Servicios	20	Actividades inmobiliarias (cnae 68)	1
2010	22035	Arén	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)	1
2010	22035	Arén	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)	1
2010	22035	Arén	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)	1
2010	22035	Arén	4	Servicios	26	Otros servicios (cnae 94, 95, 96)	4
2010	22036	Argavieso	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	4
2010	22036	Argavieso	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)	1
2010	22036	Argavieso	3	Construcción	14	Construcción (cnae 41, 42, 43)	1
2010	22036	Argavieso	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)	1
2010	22036	Argavieso	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)	1
2010	22037	Arguis	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	1
2010	22037	Arguis	3	Construcción	14	Construcción (cnae 41, 42, 43)	4
2010	22037	Arguis	4	Servicios	17	Hostelería (cnae 55, 56)	7
2010	22037	Arguis	4	Servicios	20	Actividades inmobiliarias (cnae 68)	3
2010	22037	Arguis	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)	1
2010	22039	Ayerbe	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	10
2010	22039	Ayerbe	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)	4
2010	22039	Ayerbe	2	Industria y energía	05	Industria de la madera y corcho, papel y artes gráficas (cnae 16, 17, 18)	2
2010	22039	Ayerbe	2	Industria y energía	07	Fabricación de productos de caucho y plástico y de otros minerales no metálicos (cnae 22, 23)	2
2010	22039	Ayerbe	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)	5
2010	22039	Ayerbe	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)	1
2010	22039	Ayerbe	3	Construcción	14	Construcción (cnae 41, 42, 43)	32
2010	22039	Ayerbe	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	58
2010	22039	Ayerbe	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)	10
2010	22039	Ayerbe	4	Servicios	17	Hostelería (cnae 55, 56)	25
2010	22039	Ayerbe	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)	4
2010	22039	Ayerbe	4	Servicios	20	Actividades inmobiliarias (cnae 68)	6
2010	22039	Ayerbe	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)	9
2010	22039	Ayerbe	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)	8
2010	22039	Ayerbe	4	Servicios	23	Educación (cnae 85)	1
2010	22039	Ayerbe	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)	3
2010	22039	Ayerbe	4	Servicios	26	Otros servicios (cnae 94, 95, 96)	9
2010	22040	Azanuy-Alins	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	12
2010	22040	Azanuy-Alins	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)	2
2010	22040	Azanuy-Alins	3	Construcción	14	Construcción (cnae 41, 42, 43)	4
2010	22040	Azanuy-Alins	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)	1
2010	22040	Azanuy-Alins	4	Servicios	17	Hostelería (cnae 55, 56)	3
2010	22040	Azanuy-Alins	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)	1
2010	22040	Azanuy-Alins	4	Servicios	26	Otros servicios (cnae 94, 95, 96)	1
2010	22041	Azara	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	4
2010	22041	Azara	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)	1
2010	22041	Azara	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)	2
2010	22041	Azara	3	Construcción	14	Construcción (cnae 41, 42, 43)	5
2010	22041	Azara	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	5
2010	22041	Azara	4	Servicios	17	Hostelería (cnae 55, 56)	9
2010	22041	Azara	4	Servicios	20	Actividades inmobiliarias (cnae 68)	2
2010	22041	Azara	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)	1
2010	22042	Azlor	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	4
2010	22042	Azlor	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)	1
2010	22042	Azlor	3	Construcción	14	Construcción (cnae 41, 42, 43)	2
2010	22043	Baells	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	4
2010	22043	Baells	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)	1
2010	22043	Baells	3	Construcción	14	Construcción (cnae 41, 42, 43)	4
2010	22043	Baells	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	1
2010	22043	Baells	4	Servicios	17	Hostelería (cnae 55, 56)	1
2010	22043	Baells	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)	2
2010	22043	Baells	4	Servicios	23	Educación (cnae 85)	2
2010	22043	Baells	4	Servicios	26	Otros servicios (cnae 94, 95, 96)	1
2010	22044	Bailo	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	2
2010	22044	Bailo	2	Industria y energía	02	Industrias extractivas (cnae 05, 06, 07, 08, 09)	1
2010	22044	Bailo	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)	1
2010	22044	Bailo	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)	2
2010	22044	Bailo	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)	1
2010	22044	Bailo	3	Construcción	14	Construcción (cnae 41, 42, 43)	8
2010	22044	Bailo	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	9
2010	22044	Bailo	4	Servicios	17	Hostelería (cnae 55, 56)	5
2010	22044	Bailo	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)	2
2010	22044	Bailo	4	Servicios	20	Actividades inmobiliarias (cnae 68)	3
2010	22044	Bailo	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)	3
2010	22044	Bailo	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)	1
2010	22044	Bailo	4	Servicios	26	Otros servicios (cnae 94, 95, 96)	1
2010	22045	Baldellou	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	6
2010	22045	Baldellou	2	Industria y energía	02	Industrias extractivas (cnae 05, 06, 07, 08, 09)	1
2010	22045	Baldellou	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)	1
2010	22045	Baldellou	3	Construcción	14	Construcción (cnae 41, 42, 43)	4
2010	22045	Baldellou	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	3
2010	22045	Baldellou	4	Servicios	17	Hostelería (cnae 55, 56)	8
2010	22045	Baldellou	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)	1
2010	22045	Baldellou	4	Servicios	26	Otros servicios (cnae 94, 95, 96)	1
2010	22046	Ballobar	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	25
2010	22046	Ballobar	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)	2
2010	22046	Ballobar	2	Industria y energía	04	Industria textil, confección de prendas de vestir, cuero y calzado (cnae 13, 14, 15)	1
2010	22046	Ballobar	2	Industria y energía	05	Industria de la madera y corcho, papel y artes gráficas (cnae 16, 17, 18)	3
2010	22046	Ballobar	2	Industria y energía	06	Coquerías y refino de petróleo; industria química; productos farmacéuticos (cnae 19, 20, 21)	1
2010	22046	Ballobar	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)	1
2010	22046	Ballobar	2	Industria y energía	10	Fabricación de material de transporte (cnae 29, 30)	1
2010	22046	Ballobar	3	Construcción	14	Construcción (cnae 41, 42, 43)	22
2010	22046	Ballobar	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	38
2010	22046	Ballobar	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)	2
2010	22046	Ballobar	4	Servicios	17	Hostelería (cnae 55, 56)	11
2010	22046	Ballobar	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)	2
2010	22046	Ballobar	4	Servicios	20	Actividades inmobiliarias (cnae 68)	2
2010	22046	Ballobar	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)	2
2010	22046	Ballobar	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)	1
2010	22046	Ballobar	4	Servicios	26	Otros servicios (cnae 94, 95, 96)	7
2010	22047	Banastás	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	1
2010	22047	Banastás	2	Industria y energía	04	Industria textil, confección de prendas de vestir, cuero y calzado (cnae 13, 14, 15)	2
2010	22047	Banastás	2	Industria y energía	09	Fabricación de productos informáticos, electrónicos y ópticos; material y equipo eléctrico; maquinaria y equipo (cnae 26, 27, 28)	1
2010	22047	Banastás	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)	1
2010	22047	Banastás	3	Construcción	14	Construcción (cnae 41, 42, 43)	4
2010	22047	Banastás	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	6
2010	22047	Banastás	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)	1
2010	22047	Banastás	4	Servicios	17	Hostelería (cnae 55, 56)	2
2010	22047	Banastás	4	Servicios	20	Actividades inmobiliarias (cnae 68)	4
2010	22047	Banastás	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)	2
2010	22047	Banastás	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)	2
2010	22047	Banastás	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)	1
2010	22047	Banastás	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)	2
2010	22048	Barbastro	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	81
2010	22048	Barbastro	2	Industria y energía	02	Industrias extractivas (cnae 05, 06, 07, 08, 09)	2
2010	22048	Barbastro	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)	46
2010	22048	Barbastro	2	Industria y energía	04	Industria textil, confección de prendas de vestir, cuero y calzado (cnae 13, 14, 15)	8
2010	22048	Barbastro	2	Industria y energía	05	Industria de la madera y corcho, papel y artes gráficas (cnae 16, 17, 18)	25
2010	22048	Barbastro	2	Industria y energía	06	Coquerías y refino de petróleo; industria química; productos farmacéuticos (cnae 19, 20, 21)	16
2010	22048	Barbastro	2	Industria y energía	07	Fabricación de productos de caucho y plástico y de otros minerales no metálicos (cnae 22, 23)	14
2010	22048	Barbastro	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)	42
