Año	Municipio código	Municipio nombre	Incendios	Superficie forestal afectada
2016	44247	Valjunquera	1	0,01
2016	44249	Vallecillo (El)	0	0
2016	44250	Veguillas de la Sierra	0	0
2016	44251	Villafranca del Campo	0	0
2016	44252	Villahermosa del Campo	0	0
2016	44256	Villanueva del Rebollar de la Sierra	0	0
2016	44257	Villar del Cobo	0	0
2016	44258	Villar del Salz	1	0,01
2016	44260	Villarluengo	0	0
2016	44261	Villarquemado	1	6,38
2016	44262	Villarroya de los Pinares	0	0
2016	44263	Villastar	0	0
2016	44264	Villel	0	0
2016	44265	Vinaceite	0	0
2016	44266	Visiedo	0	0
2016	44267	Vivel del Río Martín	0	0
2016	44268	Zoma (La)	0	0
2016	50001	Abanto	0	0
2016	50002	Acered	0	0
2016	50003	Agón	0	0
2016	50004	Aguarón	0	0
2016	50005	Aguilón	0	0
2016	50006	Ainzón	0	0
2016	50007	Aladrén	0	0
2016	50008	Alagón	2	0,29
2016	50009	Alarba	0	0
2016	50010	Alberite de San Juan	1	0,01
2016	50011	Albeta	0	0
2016	50012	Alborge	0	0
2016	50013	Alcalá de Ebro	0	0
2016	50014	Alcalá de Moncayo	1	2,86
2016	50015	Alconchel de Ariza	0	0
2016	50016	Aldehuela de Liestos	0	0
2016	50017	Alfajarín	6	9,73
2016	50018	Alfamén	0	0
2016	50019	Alforque	0	0
2016	50020	Alhama de Aragón	1	0,64
2016	50021	Almochuel	0	0
2016	50022	Almolda (La)	1	0,1
2016	50023	Almonacid de la Cuba	1	1,74
2016	50024	Almonacid de la Sierra	0	0
2016	50025	Almunia de Doña Godina (La)	0	0
2016	50026	Alpartir	0	0
2016	50027	Ambel	0	0
2016	50028	Anento	0	0
2016	50029	Aniñón	0	0
2016	50030	Añón de Moncayo	0	0
2016	50031	Aranda de Moncayo	0	0
2016	50032	Arándiga	0	0
2016	50033	Ardisa	0	0
2016	50034	Ariza	2	0,32
2016	50035	Artieda	0	0
2016	50036	Asín	0	0
2016	50037	Atea	0	0
2016	50038	Ateca	0	0
2016	50039	Azuara	3	43,79
2016	50040	Badules	0	0
2016	50041	Bagüés	0	0
2016	50042	Balconchán	0	0
2016	50043	Bárboles	0	0
2016	50044	Bardallur	2	0,35
2016	50045	Belchite	5	17,84
2016	50046	Belmonte de Gracián	1	2,61
2016	50047	Berdejo	0	0
2016	50048	Berrueco	0	0
2016	50050	Bijuesca	0	0
2016	50051	Biota	0	0
2016	50052	Bisimbre	0	0
2016	50053	Boquiñeni	0	0
2016	50054	Bordalba	0	0
2016	50055	Borja	0	0
2016	50056	Botorrita	0	0
2016	50057	Brea de Aragón	0	0
2016	50058	Bubierca	2	0,49
2016	50059	Bujaraloz	0	0
2016	50060	Bulbuente	1	0,02
2016	50061	Bureta	0	0
2016	50062	Burgo de Ebro (El)	0	0
2016	50063	Buste (El)	0	0
2016	50064	Cabañas de Ebro	0	0
2016	50065	Cabolafuente	0	0
2016	50066	Cadrete	0	0
2016	50067	Calatayud	6	1,65
2016	50068	Calatorao	0	0
2016	50069	Calcena	0	0
2016	50070	Calmarza	0	0
2016	50071	Campillo de Aragón	0	0
2016	50072	Carenas	2	1,34
2016	50073	Cariñena	0	0
2016	50074	Caspe	8	3,57
2016	50075	Castejón de Alarba	0	0
2016	50076	Castejón de las Armas	3	0,56
2016	50077	Castejón de Valdejasa	0	0
2016	50078	Castiliscar	0	0
2016	50079	Cervera de la Cañada	0	0
2016	50080	Cerveruela	0	0
2016	50081	Cetina	0	0
2016	50082	Cimballa	1	0,2
2016	50083	Cinco Olivas	0	0
2016	50084	Clarés de Ribota	0	0
2016	50085	Codo	1	1,44
2016	50086	Codos	0	0
2016	50087	Contamina	1	4,55
2016	50088	Cosuenda	0	0
2016	50089	Cuarte de Huerva	1	0,12
2016	50090	Cubel	0	0
2016	50091	Cuerlas (Las)	0	0
2016	50092	Chiprana	1	0,1
2016	50093	Chodes	0	0
2016	50094	Daroca	1	0,02
2016	50095	Ejea de los Caballeros	2	0,08
2016	50096	Embid de Ariza	0	0
2016	50098	Encinacorba	0	0
2016	50099	Épila	0	0
2016	50100	Erla	0	0
2016	50101	Escatrón	3	0,37
2016	50102	Fabara	2	1,52
2016	50104	Farlete	0	0
2016	50105	Fayón	1	0,01
2016	50106	Fayos (Los)	0	0
2016	50107	Figueruelas	0	0
2016	50108	Fombuena	0	0
2016	50109	Frago (El)	0	0
2016	50110	Frasno (El)	0	0
2016	50111	Fréscano	3	0,38
2016	50113	Fuendejalón	0	0
2016	50114	Fuendetodos	0	0
2016	50115	Fuentes de Ebro	0	0
2016	50116	Fuentes de Jiloca	0	0
2016	50117	Gallocanta	0	0
2016	50118	Gallur	0	0
2016	50119	Gelsa	0	0
2016	50120	Godojos	0	0
2016	50121	Gotor	0	0
2016	50122	Grisel	0	0
2016	50123	Grisén	0	0
2016	50124	Herrera de los Navarros	0	0
2016	50125	Ibdes	3	8,59
2016	50126	Illueca	2	2,76
2016	50128	Isuerre	0	0
2016	50129	Jaraba	0	0
2016	50130	Jarque de Moncayo	0	0
2016	50131	Jaulín	0	0
2016	50132	Joyosa (La)	0	0
2016	50133	Lagata	0	0
2016	50134	Langa del Castillo	0	0
2016	50135	Layana	0	0
2016	50136	Lécera	0	0
2016	50137	Leciñena	0	0
2016	50138	Lechón	0	0
2016	50139	Letux	1	2,62
2016	50140	Litago	0	0
2016	50141	Lituénigo	0	0
2016	50142	Lobera de Onsella	0	0
2016	50143	Longares	0	0
2016	50144	Longás	0	0
2016	50146	Lucena de Jalón	0	0
2016	50147	Luceni	0	0
2016	50148	Luesia	0	0
2016	50149	Luesma	0	0
2016	50150	Lumpiaque	0	0
2016	50151	Luna	2	0,42
2016	50152	Maella	0	0
2016	50153	Magallón	0	0
2016	50154	Mainar	0	0
2016	50155	Malanquilla	0	0
2016	50156	Maleján	0	0
2016	50157	Malón	0	0
2016	50159	Maluenda	0	0
2016	50160	Mallén	2	0,12
2016	50161	Manchones	0	0
2016	50162	Mara	1	0,1
2016	50163	María de Huerva	0	0
2016	50164	Mediana de Aragón	0	0
2016	50165	Mequinenza	0	0
2016	50166	Mesones de Isuela	0	0
2016	50167	Mezalocha	0	0
2016	50168	Mianos	0	0
2016	50169	Miedes de Aragón	1	0,47
2016	50170	Monegrillo	0	0
2016	50171	Moneva	1	0,07
2016	50172	Monreal de Ariza	0	0
2016	50173	Monterde	0	0
2016	50174	Montón	1	0,01
2016	50175	Morata de Jalón	0	0
2016	50176	Morata de Jiloca	0	0
2016	50177	Morés	0	0
2016	50178	Moros	1	0,04
2016	50179	Moyuela	0	0
2016	50180	Mozota	0	0
2016	50181	Muel	0	0
2016	50182	Muela (La)	0	0
2016	50183	Munébrega	0	0
2016	50184	Murero	0	0
2016	50185	Murillo de Gállego	0	0
2016	50186	Navardún	0	0
2016	50187	Nigüella	0	0
2016	50188	Nombrevilla	0	0
2016	50189	Nonaspe	0	0
2016	50190	Novallas	1	0,19
2016	50191	Novillas	4	8,44
2016	50192	Nuévalos	1	8,27
2016	50193	Nuez de Ebro	0	0
2016	50194	Olvés	0	0
2016	50195	Orcajo	0	0
2016	50196	Orera	0	0
2016	50197	Orés	0	0
2016	50198	Oseja	0	0
2016	50199	Osera de Ebro	1	0,07
2016	50200	Paniza	1	0,24
2016	50201	Paracuellos de Jiloca	0	0
2016	50202	Paracuellos de la Ribera	2	0,23
2016	50203	Pastriz	3	0,82
2016	50204	Pedrola	0	0
2016	50205	Pedrosas (Las)	1	1,86
2016	50206	Perdiguera	0	0
2016	50207	Piedratajada	0	0
2016	50208	Pina de Ebro	0	0
2016	50209	Pinseque	0	0
2016	50210	Pintanos (Los)	0	0
2016	50211	Plasencia de Jalón	1	2,08
2016	50212	Pleitas	0	0
2016	50213	Plenas	0	0
2016	50214	Pomer	0	0
2016	50215	Pozuel de Ariza	0	0
2016	50216	Pozuelo de Aragón	0	0
2016	50217	Pradilla de Ebro	0	0
2016	50218	Puebla de Albortón	1	4,56
2016	50219	Puebla de Alfindén (La)	0	0
2016	50220	Puendeluna	0	0
2016	50221	Purujosa	0	0
2016	50222	Quinto	1	0,18
2016	50223	Remolinos	0	0
2016	50224	Retascón	0	0
2016	50225	Ricla	2	0,22
2016	50227	Romanos	0	0
2016	50228	Rueda de Jalón	0	0
2016	50229	Ruesca	0	0
2016	50230	Sádaba	0	0
2016	50231	Salillas de Jalón	0	0
2016	50232	Salvatierra de Esca	0	0
2016	50233	Samper del Salz	0	0
2016	50234	San Martín de la Virgen de Moncayo	0	0
2016	50235	San Mateo de Gállego	0	0
2016	50236	Santa Cruz de Grío	0	0
2016	50237	Santa Cruz de Moncayo	0	0
2016	50238	Santa Eulalia de Gállego	0	0
2016	50239	Santed	0	0
2016	50240	Sástago	1	0,4
2016	50241	Saviñán	0	0
2016	50242	Sediles	0	0
2016	50243	Sestrica	1	0,13
2016	50244	Sierra de Luna	0	0
2016	50245	Sigüés	0	0
2016	50246	Sisamón	0	0
2016	50247	Sobradiel	0	0
2016	50248	Sos del Rey Católico	1	0,23
2016	50249	Tabuenca	0	0
2016	50250	Talamantes	0	0
2016	50251	Tarazona	3	7,42
2016	50252	Tauste	0	0
2016	50253	Terrer	0	0
2016	50254	Tierga	0	0
2016	50255	Tobed	0	0
2016	50256	Torralba de los Frailes	0	0
2016	50257	Torralba de Ribota	0	0
2016	50258	Torralbilla	0	0
2016	50259	Torrehermosa	0	0
2016	50260	Torrelapaja	0	0
2016	50261	Torrellas	0	0
2016	50262	Torres de Berrellén	0	0
2016	50263	Torrijo de la Cañada	0	0
2016	50264	Tosos	3	0,22
2016	50265	Trasmoz	0	0
2016	50266	Trasobares	0	0
2016	50267	Uncastillo	1	0,01
2016	50268	Undués de Lerda	1	0,05
2016	50269	Urrea de Jalón	0	0
2016	50270	Urriés	1	0,01
2016	50271	Used	0	0
2016	50272	Utebo	0	0
2016	50273	Valdehorna	0	0
2016	50274	Val de San Martín	0	0
2016	50275	Valmadrid	0	0
2016	50276	Valpalmas	0	0
2016	50277	Valtorres	1	1,9
2016	50278	Velilla de Ebro	0	0
2016	50279	Velilla de Jiloca	2	4,1
2016	50280	Vera de Moncayo	1	0,22
2016	50281	Vierlas	0	0
2016	50282	Vilueña (La)	0	0
2016	50283	Villadoz	0	0
2016	50284	Villafeliche	0	0
2016	50285	Villafranca de Ebro	0	0
2016	50286	Villalba de Perejil	0	0
2016	50287	Villalengua	0	0
2016	50288	Villanueva de Gállego	0	0
2016	50289	Villanueva de Jiloca	0	0
2016	50290	Villanueva de Huerva	0	0
2016	50291	Villar de los Navarros	0	0
2016	50292	Villarreal de Huerva	1	2,67
2016	50293	Villarroya de la Sierra	1	2,94
2016	50294	Villarroya del Campo	0	0
2016	50295	Vistabella	0	0
2016	50296	Zaida (La)	0	0
2016	50297	Zaragoza	5	112,86
2016	50298	Zuera	3	1,86
2016	50901	Biel	0	0
2016	50902	Marracos	0	0
2016	50903	Villamayor de Gállego	0	0
2017	22001	Abiego	0	0
2017	22002	Abizanda	0	0
2017	22003	Adahuesca	0	0
2017	22004	Agüero	2	0,17
2017	22006	Aísa	0	0
2017	22007	Albalate de Cinca	1	0,01
2017	22008	Albalatillo	0	0
2017	22009	Albelda	1	1,47
2017	22011	Albero Alto	1	0,16
2017	22012	Albero Bajo	0	0
2017	22013	Alberuela de Tubo	0	0
2017	22014	Alcalá de Gurrea	2	0,49
2017	22015	Alcalá del Obispo	2	3,37
2017	22016	Alcampell	0	0
2017	22017	Alcolea de Cinca	2	2,06
2017	22018	Alcubierre	0	0
2017	22019	Alerre	0	0
2017	22020	Alfántega	0	0
2017	22021	Almudévar	1	2,81
2017	22022	Almunia de San Juan	1	0,01
2017	22023	Almuniente	2	0,26
2017	22024	Alquézar	0	0
2017	22025	Altorricón	0	0
2017	22027	Angüés	0	0
2017	22028	Ansó	0	0
2017	22029	Antillón	0	0
2017	22032	Aragüés del Puerto	0	0
2017	22035	Arén	1	0,02
2017	22036	Argavieso	0	0
2017	22037	Arguis	1	7,49
2017	22039	Ayerbe	0	0
2017	22040	Azanuy-Alins	0	0
2017	22041	Azara	0	0
2017	22042	Azlor	0	0
2017	22043	Baells	0	0
2017	22044	Bailo	0	0
2017	22045	Baldellou	0	0
2017	22046	Ballobar	0	0
2017	22047	Banastás	0	0
2017	22048	Barbastro	7	21,53
2017	22049	Barbués	0	0
2017	22050	Barbuñales	0	0
2017	22051	Bárcabo	0	0
2017	22052	Belver de Cinca	0	0
2017	22053	Benabarre	1	0,52
2017	22054	Benasque	0	0
2017	22055	Berbegal	0	0
2017	22057	Bielsa	0	0
2017	22058	Bierge	0	0
2017	22059	Biescas	2	1,02
2017	22060	Binaced	0	0
2017	22061	Binéfar	0	0
2017	22062	Bisaurri	0	0
2017	22063	Biscarrués	1	0,09
2017	22064	Blecua y Torres	0	0
2017	22066	Boltaña	0	0
2017	22067	Bonansa	0	0
2017	22068	Borau	0	0
2017	22069	Broto	0	0
2017	22072	Caldearenas	0	0
2017	22074	Campo	1	0,41
2017	22075	Camporrells	0	0
2017	22076	Canal de Berdún	1	0,09
2017	22077	Candasnos	0	0
2017	22078	Canfranc	0	0
2017	22079	Capdesaso	0	0
2017	22080	Capella	0	0
2017	22081	Casbas de Huesca	0	0
2017	22082	Castejón del Puente	0	0
2017	22083	Castejón de Monegros	0	0
2017	22084	Castejón de Sos	0	0
2017	22085	Castelflorite	0	0
2017	22086	Castiello de Jaca	0	0
2017	22087	Castigaleu	0	0
2017	22088	Castillazuelo	0	0
2017	22089	Castillonroy	2	1,49
2017	22090	Colungo	0	0
2017	22094	Chalamera	0	0
2017	22095	Chía	1	0,01
2017	22096	Chimillas	0	0
2017	22099	Esplús	0	0
2017	22102	Estada	0	0
2017	22103	Estadilla	1	0,01
2017	22105	Estopiñán del Castillo	0	0
2017	22106	Fago	0	0
2017	22107	Fanlo	2	70,21
2017	22109	Fiscal	0	0
2017	22110	Fonz	1	0,29
2017	22111	Foradada del Toscar	1	0,07
2017	22112	Fraga	5	2,29
2017	22113	Fueva (La)	2	0,05
2017	22114	Gistaín	0	0
2017	22115	Grado (El)	0	0
2017	22116	Grañén	1	0,23
2017	22117	Graus	3	40,02
2017	22119	Gurrea de Gállego	5	2,74
2017	22122	Hoz de Jaca	0	0
2017	22124	Huerto	0	0
2017	22125	Huesca	5	4,44
2017	22126	Ibieca	0	0
2017	22127	Igriés	1	0,16
2017	22128	Ilche	0	0
2017	22129	Isábena	0	0
2017	22130	Jaca	1	0,01
2017	22131	Jasa	0	0
2017	22133	Labuerda	0	0
2017	22135	Laluenga	0	0
2017	22136	Lalueza	0	0
2017	22137	Lanaja	0	0
2017	22139	Laperdiguera	0	0
2017	22141	Lascellas-Ponzano	0	0
2017	22142	Lascuarre	0	0
2017	22143	Laspaúles	0	0
2017	22144	Laspuña	2	0,02
2017	22149	Loarre	1	0,01
2017	22150	Loporzano	2	1,43
2017	22151	Loscorrales	0	0
2017	22155	Monesma y Cajigar	1	0,29
2017	22156	Monflorite-Lascasas	0	0
2017	22157	Montanuy	0	0
2017	22158	Monzón	5	2,78
2017	22160	Naval	0	0
2017	22162	Novales	0	0
2017	22163	Nueno	0	0
2017	22164	Olvena	0	0
2017	22165	Ontiñena	1	0,03
2017	22167	Osso de Cinca	1	0,15
2017	22168	Palo	0	0
2017	22170	Panticosa	0	0
2017	22172	Peñalba	0	0
2017	22173	Peñas de Riglos (Las)	4	15,07
2017	22174	Peralta de Alcofea	2	0,42
2017	22175	Peralta de Calasanz	0	0
2017	22176	Peraltilla	0	0
2017	22177	Perarrúa	0	0
2017	22178	Pertusa	0	0
2017	22181	Piracés	0	0
2017	22182	Plan	0	0
2017	22184	Poleñino	1	4,32
2017	22186	Pozán de Vero	0	0
2017	22187	Puebla de Castro (La)	0	0
2017	22188	Puente de Montañana	0	0
2017	22189	Puértolas	1	0,01
2017	22190	Pueyo de Araguás (El)	0	0
2017	22193	Pueyo de Santa Cruz	1	0,17
2017	22195	Quicena	0	0
2017	22197	Robres	0	0
2017	22199	Sabiñánigo	5	0,52
2017	22200	Sahún	0	0
2017	22201	Salas Altas	1	0,24
2017	22202	Salas Bajas	0	0
2017	22203	Salillas	0	0
2017	22204	Sallent de Gállego	1	0,1
2017	22205	San Esteban de Litera	0	0
2017	22206	Sangarrén	1	0,38
2017	22207	San Juan de Plan	0	0
2017	22208	Santa Cilia	0	0
2017	22209	Santa Cruz de la Serós	1	0,01
2017	22212	Santaliestra y San Quílez	1	1,83
2017	22213	Sariñena	2	3,32
2017	22214	Secastilla	0	0
2017	22215	Seira	0	0
2017	22217	Sena	1	0,33
2017	22218	Senés de Alcubierre	0	0
2017	22220	Sesa	0	0
2017	22221	Sesué	0	0
2017	22222	Siétamo	1	1,57
2017	22223	Sopeira	0	0
2017	22225	Tamarite de Litera	0	0
2017	22226	Tardienta	1	0,2
2017	22227	Tella-Sin	0	0
2017	22228	Tierz	0	0
2017	22229	Tolva	0	0
2017	22230	Torla-Ordesa	0	0
2017	22232	Torralba de Aragón	0	0
2017	22233	Torre la Ribera	2	148,73
2017	22234	Torrente de Cinca	2	0,23
2017	22235	Torres de Alcanadre	0	0
2017	22236	Torres de Barbués	0	0
2017	22239	Tramaced	0	0
2017	22242	Valfarta	0	0
2017	22243	Valle de Bardají	0	0
2017	22244	Valle de Lierp	0	0
2017	22245	Velilla de Cinca	0	0
2017	22246	Beranuy	1	0,01
2017	22247	Viacamp y Litera	0	0
2017	22248	Vicién	0	0
2017	22249	Villanova	0	0
2017	22250	Villanúa	0	0
2017	22251	Villanueva de Sigena	0	0
2017	22252	Yebra de Basa	0	0
2017	22253	Yésero	0	0
2017	22254	Zaidín	1	1,35
2017	22901	Valle de Hecho	0	0
2017	22902	Puente la Reina de Jaca	3	2,04
2017	22903	San Miguel del Cinca	1	0,09
2017	22904	Sotonera (La)	2	2,75
2017	22905	Lupiñén-Ortilla	0	0
2017	22906	Santa María de Dulcis	0	0
2017	22907	Aínsa-Sobrarbe	1	0,94
2017	22908	Hoz y Costeán	0	0
2017	22909	Vencillón	0	0
2017	44001	Ababuj	0	0
2017	44002	Abejuela	0	0
2017	44003	Aguatón	0	0
2017	44004	Aguaviva	0	0
2017	44005	Aguilar del Alfambra	1	0,01
2017	44006	Alacón	0	0
2017	44007	Alba	0	0
2017	44008	Albalate del Arzobispo	0	0
2017	44009	Albarracín	4	0,05
2017	44010	Albentosa	0	0
2017	44011	Alcaine	1	0,09
2017	44012	Alcalá de la Selva	0	0
2017	44013	Alcañiz	8	45,66
2017	44014	Alcorisa	1	0,26
2017	44016	Alfambra	0	0
2017	44017	Aliaga	1	0,01
2017	44018	Almohaja	0	0
2017	44019	Alobras	2	0,35
2017	44020	Alpeñés	0	0
2017	44021	Allepuz	0	0
2017	44022	Alloza	2	0,11
2017	44023	Allueva	0	0
2017	44024	Anadón	0	0
2017	44025	Andorra	0	0
2017	44026	Arcos de las Salinas	0	0
2017	44027	Arens de Lledó	2	6,44
2017	44028	Argente	0	0
2017	44029	Ariño	1	0,32
2017	44031	Azaila	0	0
2017	44032	Bádenas	0	0
2017	44033	Báguena	1	1,83
2017	44034	Bañón	0	0
2017	44035	Barrachina	1	0,21
2017	44036	Bea	0	0
2017	44037	Beceite	2	0,23
2017	44038	Belmonte de San José	1	0,02
2017	44039	Bello	0	0
2017	44040	Berge	0	0
2017	44041	Bezas	0	0
2017	44042	Blancas	0	0
2017	44043	Blesa	0	0
2017	44044	Bordón	0	0
2017	44045	Bronchales	1	44,41
2017	44046	Bueña	0	0
2017	44047	Burbáguena	1	0,2
2017	44048	Cabra de Mora	0	0
2017	44049	Calaceite	1	0,6
2017	44050	Calamocha	1	0,1
2017	44051	Calanda	1	0,88
2017	44052	Calomarde	0	0
2017	44053	Camañas	0	0
2017	44054	Camarena de la Sierra	1	0,01
2017	44055	Camarillas	0	0
2017	44056	Caminreal	0	0
2017	44059	Cantavieja	0	0
2017	44060	Cañada de Benatanduz	1	0,06
2017	44061	Cañada de Verich (La)	0	0
2017	44062	Cañada Vellida	0	0
2017	44063	Cañizar del Olivar	0	0
2017	44064	Cascante del Río	1	0,2
2017	44065	Castejón de Tornos	0	0
2017	44066	Castel de Cabra	0	0
2017	44067	Castelnou	1	1,09
2017	44068	Castelserás	1	0,09
2017	44070	Castellar (El)	1	0,01
2017	44071	Castellote	2	0,03
2017	44074	Cedrillas	0	0
2017	44075	Celadas	0	0
2017	44076	Cella	2	1,35
2017	44077	Cerollera (La)	0	0
2017	44080	Codoñera (La)	1	0,03
2017	44082	Corbalán	2	1,47
2017	44084	Cortes de Aragón	0	0
2017	44085	Cosa	1	0,01
2017	44086	Cretas	2	0,91
2017	44087	Crivillén	0	0
2017	44088	Cuba (La)	0	0
2017	44089	Cubla	1	0,07
2017	44090	Cucalón	0	0
2017	44092	Cuervo (El)	0	0
2017	44093	Cuevas de Almudén	0	0
2017	44094	Cuevas Labradas	0	0
2017	44096	Ejulve	3	0,08
2017	44097	Escorihuela	0	0
2017	44099	Escucha	0	0
2017	44100	Estercuel	1	0,01
2017	44101	Ferreruela de Huerva	0	0
2017	44102	Fonfría	0	0
2017	44103	Formiche Alto	0	0
2017	44105	Fórnoles	0	0
2017	44106	Fortanete	0	0
2017	44107	Foz-Calanda	1	0,01
2017	44108	Fresneda (La)	2	1,25
2017	44109	Frías de Albarracín	1	0,01
2017	44110	Fuenferrada	0	0
2017	44111	Fuentes Calientes	0	0
2017	44112	Fuentes Claras	0	0
2017	44113	Fuentes de Rubielos	0	0
2017	44114	Fuentespalda	3	0,04
2017	44115	Galve	0	0
2017	44116	Gargallo	0	0
2017	44117	Gea de Albarracín	0	0
2017	44118	Ginebrosa (La)	0	0
2017	44119	Griegos	1	0,15
2017	44120	Guadalaviar	0	0
2017	44121	Gúdar	1	0,02
2017	44122	Híjar	0	0
2017	44123	Hinojosa de Jarque	0	0
2017	44124	Hoz de la Vieja (La)	0	0
2017	44125	Huesa del Común	0	0
2017	44126	Iglesuela del Cid (La)	2	0,02
2017	44127	Jabaloyas	1	0,13
2017	44128	Jarque de la Val	0	0
2017	44129	Jatiel	0	0
2017	44130	Jorcas	0	0
2017	44131	Josa	0	0
2017	44132	Lagueruela	0	0
2017	44133	Lanzuela	0	0
2017	44135	Libros	0	0
2017	44136	Lidón	0	0
2017	44137	Linares de Mora	1	0,11
2017	44138	Loscos	1	0,59
2017	44141	Lledó	2	5,51
2017	44142	Maicas	0	0
2017	44143	Manzanera	1	0,01
2017	44144	Martín del Río	0	0
2017	44145	Mas de las Matas	1	0,02
2017	44146	Mata de los Olmos (La)	0	0
2017	44147	Mazaleón	1	0,5
2017	44148	Mezquita de Jarque	0	0
2017	44149	Mirambel	0	0
2017	44150	Miravete de la Sierra	0	0
2017	44151	Molinos	0	0
2017	44152	Monforte de Moyuela	0	0
2017	44153	Monreal del Campo	0	0
2017	44154	Monroyo	3	0,12
2017	44155	Montalbán	2	0,17
2017	44156	Monteagudo del Castillo	1	0,17
2017	44157	Monterde de Albarracín	0	0
2017	44158	Mora de Rubielos	1	0,01
2017	44159	Moscardón	0	0
2017	44160	Mosqueruela	4	0,15
2017	44161	Muniesa	1	1,2
2017	44163	Noguera de Albarracín	0	0
2017	44164	Nogueras	0	0
2017	44165	Nogueruelas	1	0,01
2017	44167	Obón	0	0
2017	44168	Odón	0	0
2017	44169	Ojos Negros	0	0
2017	44171	Olba	3	0,03
2017	44172	Oliete	1	0,03
2017	44173	Olmos (Los)	2	0,07
2017	44174	Orihuela del Tremedal	1	0,06
2017	44175	Orrios	0	0
2017	44176	Palomar de Arroyos	0	0
2017	44177	Pancrudo	0	0
2017	44178	Parras de Castellote (Las)	0	0
2017	44179	Peñarroya de Tastavins	1	0,1
2017	44180	Peracense	0	0
2017	44181	Peralejos	1	34,7
2017	44182	Perales del Alfambra	0	0
2017	44183	Pitarque	0	0
2017	44184	Plou	0	0
2017	44185	Pobo (El)	0	0
2017	44187	Portellada (La)	2	0,03
2017	44189	Pozondón	0	0
2017	44190	Pozuel del Campo	0	0
2017	44191	Puebla de Híjar (La)	1	0,11
2017	44192	Puebla de Valverde (La)	1	0,02
2017	44193	Puertomingalvo	0	0
2017	44194	Ráfales	1	0,04
2017	44195	Rillo	0	0
2017	44196	Riodeva	0	0
2017	44197	Ródenas	0	0
2017	44198	Royuela	1	1,2
2017	44199	Rubiales	0	0
2017	44200	Rubielos de la Cérida	1	0,33
2017	44201	Rubielos de Mora	0	0
2017	44203	Salcedillo	1	0,17
2017	44204	Saldón	0	0
2017	44205	Samper de Calanda	3	2,75
2017	44206	San Agustín	0	0
2017	44207	San Martín del Río	1	0,23
2017	44208	Santa Cruz de Nogueras	0	0
2017	44209	Santa Eulalia	0	0
2017	44210	Sarrión	0	0
2017	44211	Segura de los Baños	0	0
2017	44212	Seno	1	0,04
2017	44213	Singra	0	0
2017	44215	Terriente	0	0
2017	44216	Teruel	1	0,9
2017	44217	Toril y Masegoso	0	0
2017	44218	Tormón	0	0
2017	44219	Tornos	0	0
2017	44220	Torralba de los Sisones	0	0
2017	44221	Torrecilla de Alcañiz	1	0,34
2017	44222	Torrecilla del Rebollar	0	0
2017	44223	Torre de Arcas	0	0
2017	44224	Torre de las Arcas	0	0
2017	44225	Torre del Compte	0	0
2017	44226	Torrelacárcel	0	0
2017	44227	Torre los Negros	0	0
2017	44228	Torremocha de Jiloca	0	0
2017	44229	Torres de Albarracín	0	0
2017	44230	Torrevelilla	0	0
2017	44231	Torrijas	0	0
2017	44232	Torrijo del Campo	0	0
2017	44234	Tramacastiel	1	0,1
2017	44235	Tramacastilla	0	0
2017	44236	Tronchón	0	0
2017	44237	Urrea de Gaén	0	0
2017	44238	Utrillas	0	0
2017	44239	Valacloche	0	0
2017	44240	Valbona	1	0,01
2017	44241	Valdealgorfa	1	0,01
2017	44243	Valdecuenca	0	0
2017	44244	Valdelinares	0	0
2017	44245	Valdeltormo	0	0
2017	44246	Valderrobres	3	10,9
2017	44247	Valjunquera	0	0
2017	44249	Vallecillo (El)	1	0,01
2017	44250	Veguillas de la Sierra	0	0
2017	44251	Villafranca del Campo	0	0
2017	44252	Villahermosa del Campo	0	0
2017	44256	Villanueva del Rebollar de la Sierra	2	0,03
2017	44257	Villar del Cobo	0	0
2017	44258	Villar del Salz	0	0
2017	44260	Villarluengo	1	0,09
2017	44261	Villarquemado	1	7,4
2017	44262	Villarroya de los Pinares	0	0
2017	44263	Villastar	0	0
2017	44264	Villel	0	0
2017	44265	Vinaceite	0	0
2017	44266	Visiedo	0	0
2017	44267	Vivel del Río Martín	0	0
2017	44268	Zoma (La)	0	0
2017	50001	Abanto	0	0
2017	50002	Acered	0	0
2017	50003	Agón	2	3,09
2017	50004	Aguarón	0	0
2017	50005	Aguilón	0	0
2017	50006	Ainzón	1	0,03
2017	50007	Aladrén	0	0
2017	50008	Alagón	3	2,49
2017	50009	Alarba	0	0
2017	50010	Alberite de San Juan	2	0,52
2017	50011	Albeta	0	0
2017	50012	Alborge	0	0
2017	50013	Alcalá de Ebro	0	0
2017	50014	Alcalá de Moncayo	0	0
2017	50015	Alconchel de Ariza	0	0
2017	50016	Aldehuela de Liestos	0	0
2017	50017	Alfajarín	2	0,89
2017	50018	Alfamén	0	0
2017	50019	Alforque	0	0
2017	50020	Alhama de Aragón	1	1,01
2017	50021	Almochuel	0	0
2017	50022	Almolda (La)	0	0
2017	50023	Almonacid de la Cuba	0	0
2017	50024	Almonacid de la Sierra	1	0,37
2017	50025	Almunia de Doña Godina (La)	0	0
2017	50026	Alpartir	0	0
2017	50027	Ambel	2	1,62
2017	50028	Anento	0	0
2017	50029	Aniñón	1	0,1
2017	50030	Añón de Moncayo	1	0,04
2017	50031	Aranda de Moncayo	1	0,27
