Municipio código	Municipio nombre	Año	Población	Censo electoral	Participación	Abstención	Votos nulos	Votos blancos	Votos a candidaturas	% Participación
50229	Ruesca	2007	82,0	63,0	59,0	4,0	2,0	1,0	56,0	93,6507936507936
50229	Ruesca	2011	75,0	67,0	62,0	5,0	0,0	1,0	61,0	92,5373134328358
50229	Ruesca	2015	73,0	63,0	51,0	12,0	5,0	6,0	40,0	80,9523809523809
50230	Sádaba	2007	1713,0	1403,0	992,0	411,0	11,0	30,0	951,0	70,7056307911618
50230	Sádaba	2011	1671,0	1322,0	917,0	405,0	27,0	38,0	852,0	69,3645990922844
50230	Sádaba	2015	1460,0	1194,0	866,0	328,0	14,0	40,0	812,0	72,5293132328308
50231	Salillas de Jalón	2007	357,0	295,0	267,0	28,0	1,0	2,0	264,0	90,5084745762712
50231	Salillas de Jalón	2011	375,0	286,0	246,0	40,0	11,0	10,0	225,0	86,013986013986
50231	Salillas de Jalón	2015	324,0	266,0	209,0	57,0	28,0	12,0	169,0	78,5714285714286
50232	Salvatierra de Esca	2007	259,0	247,0	176,0	71,0	0,0	0,0	176,0	71,2550607287449
50232	Salvatierra de Esca	2011	235,0	186,0	145,0	41,0	10,0	48,0	87,0	77,9569892473118
50232	Salvatierra de Esca	2015	211,0	178,0	145,0	33,0	1,0	0,0	144,0	81,4606741573034
50233	Samper del Salz	2007	114,0	125,0	107,0	18,0	1,0	0,0	106,0	85,6
50233	Samper del Salz	2011	128,0	116,0	102,0	14,0	0,0	1,0	101,0	87,9310344827586
50233	Samper del Salz	2015	106,0	124,0	115,0	9,0	0,0	0,0	115,0	92,741935483871
50234	San Martín de la Virgen de Moncayo	2007	292,0	254,0	207,0	47,0	3,0	10,0	194,0	81,496062992126
50234	San Martín de la Virgen de Moncayo	2011	295,0	249,0	218,0	31,0	3,0	6,0	209,0	87,5502008032129
50234	San Martín de la Virgen de Moncayo	2015	281,0	243,0	199,0	44,0	4,0	10,0	185,0	81,8930041152263
50235	San Mateo de Gállego	2007	2604,0	2179,0	1674,0	505,0	20,0	41,0	1613,0	76,8242312987609
50235	San Mateo de Gállego	2011	3079,0	2404,0	1774,0	630,0	44,0	64,0	1666,0	73,7936772046589
50235	San Mateo de Gállego	2015	3093,0	2349,0	1602,0	747,0	56,0	45,0	1501,0	68,1992337164751
50236	Santa Cruz de Grío	2007	190,0	167,0	147,0	20,0	4,0	0,0	143,0	88,0239520958084
50236	Santa Cruz de Grío	2011	164,0	134,0	122,0	12,0	1,0	0,0	121,0	91,044776119403
50236	Santa Cruz de Grío	2015	133,0	114,0	114,0	0,0	0,0	0,0	114,0	100,0
50237	Santa Cruz de Moncayo	2007	109,0	111,0	85,0	26,0	3,0	0,0	82,0	76,5765765765766
50237	Santa Cruz de Moncayo	2011	126,0	104,0	80,0	24,0	0,0	1,0	79,0	76,9230769230769
50237	Santa Cruz de Moncayo	2015	137,0	105,0	80,0	25,0	3,0	8,0	69,0	76,1904761904762
50238	Santa Eulalia de Gállego	2007	120,0	139,0	112,0	27,0	3,0	1,0	108,0	80,5755395683453
50238	Santa Eulalia de Gállego	2011	125,0	120,0	97,0	23,0	0,0	1,0	96,0	80,8333333333333
50238	Santa Eulalia de Gállego	2015	127,0	107,0	85,0	22,0	1,0	0,0	84,0	79,4392523364486
50239	Santed	2007	69,0	70,0	60,0	10,0	2,0	1,0	57,0	85,7142857142857
50239	Santed	2011	61,0	65,0	55,0	10,0	1,0	0,0	54,0	84,6153846153846
50239	Santed	2015	66,0	63,0	54,0	9,0	0,0	0,0	54,0	85,7142857142857
50240	Sástago	2007	1249,0	1132,0	865,0	267,0	18,0	29,0	818,0	76,4134275618375
50240	Sástago	2011	1260,0	1129,0	854,0	275,0	13,0	17,0	824,0	75,6421612046058
50240	Sástago	2015	1221,0	1049,0	764,0	285,0	27,0	22,0	715,0	72,8312678741659
50241	Saviñán	2007	758,0	722,0	582,0	140,0	31,0	26,0	525,0	80,6094182825485
50241	Saviñán	2011	793,0	640,0	505,0	135,0	6,0	8,0	491,0	78,90625
50241	Saviñán	2015	755,0	615,0	460,0	155,0	13,0	10,0	437,0	74,7967479674797
50242	Sediles	2007	87,0	100,0	91,0	9,0	1,0	0,0	90,0	91,0
50242	Sediles	2011	112,0	105,0	94,0	11,0	2,0	4,0	88,0	89,5238095238095
50242	Sediles	2015	110,0	96,0	78,0	18,0	2,0	4,0	72,0	81,25
50243	Sestrica	2007	446,0	394,0	332,0	62,0	4,0	6,0	322,0	84,2639593908629
50243	Sestrica	2011	402,0	347,0	304,0	43,0	0,0	7,0	297,0	87,6080691642651
50243	Sestrica	2015	413,0	346,0	286,0	60,0	5,0	3,0	278,0	82,6589595375722
50244	Sierra de Luna	2007	296,0	254,0	209,0	45,0	4,0	2,0	203,0	82,2834645669291
50244	Sierra de Luna	2011	308,0	227,0	166,0	61,0	1,0	8,0	157,0	73,1277533039648
50244	Sierra de Luna	2015	273,0	217,0	178,0	39,0	3,0	3,0	172,0	82,0276497695853
50245	Sigüés	2007	154,0	210,0	115,0	95,0	1,0	1,0	113,0	54,7619047619048
50245	Sigüés	2011	132,0	125,0	114,0	11,0	2,0	0,0	112,0	91,2
50245	Sigüés	2015	105,0	97,0	79,0	18,0	1,0	1,0	77,0	81,4432989690722
50246	Sisamón	2007	54,0	58,0	52,0	6,0	0,0	0,0	52,0	89,6551724137931
50246	Sisamón	2011	50,0	48,0	42,0	6,0	1,0	0,0	41,0	87,5
50246	Sisamón	2015	38,0	43,0	31,0	12,0	0,0	1,0	30,0	72,093023255814
50247	Sobradiel	2007	851,0	759,0	579,0	180,0	14,0	33,0	532,0	76,2845849802371
50247	Sobradiel	2011	999,0	773,0	594,0	179,0	11,0	14,0	569,0	76,8434670116429
50247	Sobradiel	2015	1083,0	823,0	617,0	206,0	10,0	36,0	571,0	74,9696233292831
50248	Sos del Rey Católico	2007	716,0	650,0	472,0	178,0	12,0	25,0	435,0	72,6153846153846
50248	Sos del Rey Católico	2011	662,0	569,0	474,0	95,0	7,0	15,0	452,0	83,3040421792619
50248	Sos del Rey Católico	2015	629,0	527,0	415,0	112,0	15,0	24,0	376,0	78,7476280834915
50249	Tabuenca	2007	447,0	380,0	311,0	69,0	7,0	8,0	296,0	81,8421052631579
50249	Tabuenca	2011	412,0	348,0	297,0	51,0	13,0	9,0	275,0	85,3448275862069
50249	Tabuenca	2015	369,0	321,0	243,0	78,0	9,0	7,0	227,0	75,7009345794392
50250	Talamantes	2007	65,0	70,0	54,0	16,0	0,0	2,0	52,0	77,1428571428571
50250	Talamantes	2011	61,0	58,0	51,0	7,0	3,0	6,0	42,0	87,9310344827586
50250	Talamantes	2015	59,0	53,0	42,0	11,0	3,0	0,0	39,0	79,2452830188679
50251	Tarazona	2007	11027,0	8591,0	6197,0	2394,0	46,0	89,0	6062,0	72,1336282155744
50251	Tarazona	2011	11131,0	8371,0	6138,0	2233,0	99,0	130,0	5909,0	73,3245729303548
50251	Tarazona	2015	10864,0	8347,0	5935,0	2412,0	126,0	98,0	5711,0	71,1033904396789
50252	Tauste	2007	7503,0	5734,0	3963,0	1771,0	52,0	100,0	3811,0	69,1140565050576
50252	Tauste	2011	7567,0	5468,0	3770,0	1698,0	72,0	103,0	3595,0	68,9465983906364
50252	Tauste	2015	7027,0	5299,0	3465,0	1834,0	65,0	105,0	3295,0	65,3896961690885
50253	Terrer	2007	560,0	494,0	438,0	56,0	3,0	6,0	429,0	88,663967611336
50253	Terrer	2011	519,0	470,0	421,0	49,0	10,0	10,0	401,0	89,5744680851064
50253	Terrer	2015	532,0	447,0	355,0	92,0	9,0	11,0	335,0	79,4183445190156
50254	Tierga	2007	203,0	199,0	164,0	35,0	4,0	3,0	157,0	82,4120603015075
50254	Tierga	2011	179,0	180,0	149,0	31,0	0,0	0,0	149,0	82,7777777777778
50254	Tierga	2015	197,0	182,0	150,0	32,0	1,0	1,0	148,0	82,4175824175824
50255	Tobed	2007	251,0	270,0	212,0	58,0	2,0	4,0	206,0	78,5185185185185
50255	Tobed	2011	256,0	230,0	180,0	50,0	0,0	1,0	179,0	78,2608695652174
50255	Tobed	2015	230,0	229,0	164,0	65,0	3,0	3,0	158,0	71,6157205240175
50256	Torralba de los Frailes	2007	101,0	98,0	87,0	11,0	0,0	0,0	87,0	88,7755102040816
50256	Torralba de los Frailes	2011	96,0	93,0	77,0	16,0	5,0	2,0	70,0	82,7956989247312
50256	Torralba de los Frailes	2015	88,0	84,0	76,0	8,0	1,0	1,0	74,0	90,4761904761905
50257	Torralba de Ribota	2007	191,0	180,0	169,0	11,0	3,0	0,0	166,0	93,8888888888889
50257	Torralba de Ribota	2011	198,0	194,0	177,0	17,0	7,0	0,0	170,0	91,2371134020618
50257	Torralba de Ribota	2015	189,0	177,0	162,0	15,0	5,0	4,0	153,0	91,5254237288135
50258	Torralbilla	2007	73,0	70,0	50,0	20,0	0,0	3,0	47,0	71,4285714285714
50258	Torralbilla	2011	64,0	54,0	50,0	4,0	1,0	0,0	49,0	92,5925925925926
50258	Torralbilla	2015	57,0	58,0	39,0	19,0	0,0	4,0	35,0	67,2413793103448
50259	Torrehermosa	2007	92,0	93,0	71,0	22,0	0,0	1,0	70,0	76,3440860215054
50259	Torrehermosa	2011	83,0	89,0	57,0	32,0	0,0	3,0	54,0	64,0449438202247
50259	Torrehermosa	2015	71,0	90,0	54,0	36,0	0,0	1,0	53,0	60,0
50260	Torrelapaja	2007	36,0	48,0	45,0	3,0	0,0	1,0	44,0	93,75
50260	Torrelapaja	2011	45,0	43,0	37,0	6,0	1,0	6,0	30,0	86,046511627907
50260	Torrelapaja	2015	35,0	35,0	34,0	1,0	0,0	2,0	32,0	97,1428571428571
50261	Torrellas	2007	304,0	279,0	236,0	43,0	5,0	7,0	224,0	84,5878136200717
50261	Torrellas	2011	293,0	255,0	215,0	40,0	6,0	2,0	207,0	84,3137254901961
50261	Torrellas	2015	275,0	235,0	173,0	62,0	10,0	8,0	155,0	73,6170212765957
50262	Torres de Berrellén	2007	1449,0	1232,0	913,0	319,0	4,0	17,0	892,0	74,1071428571429
50262	Torres de Berrellén	2011	1496,0	1218,0	942,0	276,0	10,0	28,0	904,0	77,3399014778325
50262	Torres de Berrellén	2015	1492,0	1196,0	906,0	290,0	15,0	24,0	867,0	75,752508361204
50263	Torrijo de la Cañada	2007	320,0	292,0	229,0	63,0	6,0	1,0	222,0	78,4246575342466
50263	Torrijo de la Cañada	2011	277,0	249,0	194,0	55,0	0,0	1,0	193,0	77,9116465863454
50263	Torrijo de la Cañada	2015	251,0	217,0	156,0	61,0	2,0	0,0	154,0	71,889400921659
50264	Tosos	2007	215,0	234,0	194,0	40,0	8,0	3,0	183,0	82,9059829059829
50264	Tosos	2011	245,0	199,0	185,0	14,0	0,0	1,0	184,0	92,964824120603
50264	Tosos	2015	208,0	182,0	151,0	31,0	2,0	1,0	148,0	82,967032967033
50265	Trasmoz	2007	71,0	80,0	75,0	5,0	0,0	1,0	74,0	93,75
50265	Trasmoz	2011	78,0	66,0	58,0	8,0	0,0	0,0	58,0	87,8787878787879
50265	Trasmoz	2015	75,0	63,0	55,0	8,0	0,0	0,0	55,0	87,3015873015873
50266	Trasobares	2007	178,0	162,0	123,0	39,0	7,0	3,0	113,0	75,9259259259259
50266	Trasobares	2011	152,0	143,0	111,0	32,0	1,0	3,0	107,0	77,6223776223776
50266	Trasobares	2015	137,0	132,0	94,0	38,0	1,0	3,0	90,0	71,2121212121212
50267	Uncastillo	2007	854,0	776,0	536,0	240,0	14,0	14,0	508,0	69,0721649484536
50267	Uncastillo	2011	781,0	655,0	476,0	179,0	9,0	16,0	451,0	72,6717557251908
50267	Uncastillo	2015	688,0	610,0	407,0	203,0	8,0	7,0	392,0	66,7213114754098
50268	Undués de Lerda	2007	66,0	66,0	48,0	18,0	0,0	7,0	41,0	72,7272727272727
50268	Undués de Lerda	2011	71,0	60,0	51,0	9,0	0,0	1,0	50,0	85,0
50268	Undués de Lerda	2015	56,0	51,0	47,0	4,0	4,0	1,0	42,0	92,156862745098
50269	Urrea de Jalón	2007	369,0	328,0	277,0	51,0	1,0	4,0	272,0	84,4512195121951
50269	Urrea de Jalón	2011	414,0	322,0	240,0	82,0	0,0	11,0	229,0	74,5341614906832
50269	Urrea de Jalón	2015	398,0	298,0	202,0	96,0	4,0	8,0	190,0	67,7852348993289
50270	Urriés	2007	58,0	66,0	40,0	26,0	0,0	3,0	37,0	60,6060606060606
50270	Urriés	2011	37,0	36,0	35,0	1,0	0,0	0,0	35,0	97,2222222222222
50270	Urriés	2015	38,0	37,0	30,0	7,0	1,0	1,0	28,0	81,0810810810811
50271	Used	2007	369,0	322,0	248,0	74,0	3,0	8,0	237,0	77,0186335403727
50271	Used	2011	328,0	287,0	244,0	43,0	4,0	3,0	237,0	85,0174216027875
50271	Used	2015	294,0	262,0	203,0	59,0	5,0	5,0	193,0	77,4809160305344
50272	Utebo	2007	14920,0	11554,0	6336,0	5218,0	58,0	149,0	6129,0	54,8381512895967
50272	Utebo	2011	17999,0	12637,0	7523,0	5114,0	92,0	279,0	7152,0	59,5315343831606
50272	Utebo	2015	18429,0	13011,0	8038,0	4973,0	128,0	180,0	7730,0	61,7784951195143
50273	Valdehorna	2007	44,0	54,0	43,0	11,0	0,0	1,0	42,0	79,6296296296296
50273	Valdehorna	2011	35,0	39,0	30,0	9,0	1,0	1,0	28,0	76,9230769230769
50273	Valdehorna	2015	27,0	31,0	24,0	7,0	0,0	4,0	20,0	77,4193548387097
50274	Val de San Martín	2007	87,0	89,0	82,0	7,0	0,0	0,0	82,0	92,1348314606741
50274	Val de San Martín	2011	79,0	81,0	57,0	24,0	3,0	4,0	50,0	70,3703703703704
50274	Val de San Martín	2015	71,0	71,0	50,0	21,0	2,0	0,0	48,0	70,4225352112676
50275	Valmadrid	2007	90,0	93,0	85,0	8,0	0,0	3,0	82,0	91,3978494623656
50275	Valmadrid	2011	109,0	102,0	85,0	17,0	2,0	0,0	83,0	83,3333333333333
50275	Valmadrid	2015	141,0	111,0	85,0	26,0	1,0	2,0	82,0	76,5765765765766
50276	Valpalmas	2007	167,0	170,0	124,0	46,0	8,0	8,0	108,0	72,9411764705882
50276	Valpalmas	2011	155,0	155,0	146,0	9,0	2,0	0,0	144,0	94,1935483870968
50276	Valpalmas	2015	144,0	136,0	129,0	7,0	0,0	2,0	127,0	94,8529411764706
50277	Valtorres	2007	109,0	97,0	85,0	12,0	3,0	0,0	82,0	87,6288659793814
50277	Valtorres	2011	114,0	84,0	75,0	9,0	2,0	0,0	73,0	89,2857142857143
50277	Valtorres	2015	87,0	59,0	47,0	12,0	1,0	0,0	46,0	79,6610169491525
50278	Velilla de Ebro	2007	260,0	245,0	181,0	64,0	4,0	4,0	173,0	73,8775510204082
50278	Velilla de Ebro	2011	254,0	206,0	175,0	31,0	1,0	3,0	171,0	84,9514563106796
50278	Velilla de Ebro	2015	241,0	210,0	172,0	38,0	2,0	4,0	166,0	81,9047619047619
50279	Velilla de Jiloca	2007	104,0	116,0	91,0	25,0	0,0	7,0	84,0	78,448275862069
50279	Velilla de Jiloca	2011	102,0	115,0	90,0	25,0	0,0	3,0	87,0	78,2608695652174
50279	Velilla de Jiloca	2015	128,0	96,0	69,0	27,0	1,0	2,0	66,0	71,875
50280	Vera de Moncayo	2007	431,0	410,0	356,0	54,0	8,0	1,0	347,0	86,8292682926829
50280	Vera de Moncayo	2011	419,0	366,0	326,0	40,0	7,0	7,0	312,0	89,0710382513661
50280	Vera de Moncayo	2015	392,0	342,0	311,0	31,0	4,0	2,0	305,0	90,9356725146199
50281	Vierlas	2007	101,0	88,0	67,0	21,0	3,0	0,0	64,0	76,1363636363636
50281	Vierlas	2011	104,0	78,0	65,0	13,0	4,0	1,0	60,0	83,3333333333333
50281	Vierlas	2015	105,0	80,0	66,0	14,0	5,0	2,0	59,0	82,5
50282	Vilueña (La)	2007	103,0	112,0	100,0	12,0	4,0	0,0	96,0	89,2857142857143
50282	Vilueña (La)	2011	114,0	97,0	88,0	9,0	4,0	4,0	80,0	90,7216494845361
50282	Vilueña (La)	2015	106,0	79,0	72,0	7,0	1,0	2,0	69,0	91,1392405063291
50283	Villadoz	2007	97,0	83,0	74,0	9,0	0,0	0,0	74,0	89,1566265060241
50283	Villadoz	2011	83,0	72,0	62,0	10,0	3,0	3,0	56,0	86,1111111111111
50283	Villadoz	2015	94,0	80,0	66,0	14,0	4,0	2,0	60,0	82,5
50284	Villafeliche	2007	207,0	187,0	161,0	26,0	16,0	5,0	140,0	86,096256684492
50284	Villafeliche	2011	200,0	196,0	181,0	15,0	1,0	3,0	177,0	92,3469387755102
50284	Villafeliche	2015	200,0	172,0	140,0	32,0	3,0	3,0	134,0	81,3953488372093
50285	Villafranca de Ebro	2007	733,0	608,0	473,0	135,0	10,0	7,0	456,0	77,796052631579
50285	Villafranca de Ebro	2011	837,0	646,0	497,0	149,0	12,0	11,0	474,0	76,9349845201238
50285	Villafranca de Ebro	2015	820,0	661,0	470,0	191,0	9,0	6,0	455,0	71,1043872919818
50286	Villalba de Perejil	2007	121,0	103,0	88,0	15,0	0,0	2,0	86,0	85,4368932038835
50286	Villalba de Perejil	2011	112,0	97,0	78,0	19,0	0,0	1,0	77,0	80,4123711340206
50286	Villalba de Perejil	2015	102,0	84,0	68,0	16,0	0,0	2,0	66,0	80,9523809523809
50287	Villalengua	2007	378,0	323,0	253,0	70,0	0,0	7,0	246,0	78,328173374613
50287	Villalengua	2011	391,0	308,0	246,0	62,0	0,0	5,0	241,0	79,8701298701299
50287	Villalengua	2015	360,0	286,0	220,0	66,0	4,0	8,0	208,0	76,9230769230769
50288	Villanueva de Gállego	2007	3903,0	3050,0	2192,0	858,0	12,0	60,0	2120,0	71,8688524590164
50288	Villanueva de Gállego	2011	4376,0	3261,0	2385,0	876,0	46,0	109,0	2230,0	73,1370745170193
50288	Villanueva de Gállego	2015	4616,0	3397,0	2278,0	1119,0	65,0	93,0	2120,0	67,0591698557551
50289	Villanueva de Jiloca	2007	77,0	85,0	76,0	9,0	1,0	3,0	72,0	89,4117647058824
50289	Villanueva de Jiloca	2011	69,0	74,0	73,0	1,0	0,0	0,0	73,0	98,6486486486486
50289	Villanueva de Jiloca	2015	52,0	51,0	51,0	0,0	0,0	0,0	51,0	100,0
50290	Villanueva de Huerva	2007	590,0	517,0	412,0	105,0	0,0	7,0	405,0	79,6905222437137
50290	Villanueva de Huerva	2011	562,0	464,0	394,0	70,0	5,0	1,0	388,0	84,9137931034483
50290	Villanueva de Huerva	2015	511,0	411,0	319,0	92,0	3,0	4,0	312,0	77,6155717761557
50291	Villar de los Navarros	2007	139,0	141,0	115,0	26,0	8,0	1,0	106,0	81,5602836879433
50291	Villar de los Navarros	2011	120,0	112,0	89,0	23,0	2,0	0,0	87,0	79,4642857142857
50291	Villar de los Navarros	2015	111,0	101,0	70,0	31,0	7,0	3,0	60,0	69,3069306930693
50292	Villarreal de Huerva	2007	195,0	156,0	146,0	10,0	3,0	3,0	140,0	93,5897435897436
50292	Villarreal de Huerva	2011	202,0	141,0	128,0	13,0	3,0	0,0	125,0	90,7801418439716
50292	Villarreal de Huerva	2015	241,0	152,0	140,0	12,0	0,0	1,0	139,0	92,1052631578947
50293	Villarroya de la Sierra	2007	611,0	545,0	411,0	134,0	2,0	25,0	384,0	75,4128440366972
50293	Villarroya de la Sierra	2011	565,0	514,0	426,0	88,0	2,0	12,0	412,0	82,8793774319066
50293	Villarroya de la Sierra	2015	521,0	448,0	366,0	82,0	5,0	7,0	354,0	81,6964285714286
50294	Villarroya del Campo	2007	79,0	74,0	63,0	11,0	0,0	1,0	62,0	85,1351351351351
50294	Villarroya del Campo	2011	75,0	79,0	70,0	9,0	1,0	3,0	66,0	88,6075949367089
50294	Villarroya del Campo	2015	83,0	76,0	58,0	18,0	2,0	3,0	53,0	76,3157894736842
50295	Vistabella	2007	39,0	50,0	45,0	5,0	0,0	1,0	44,0	90,0
50295	Vistabella	2011	50,0	53,0	50,0	3,0	0,0	1,0	49,0	94,3396226415094
50295	Vistabella	2015	47,0	45,0	44,0	1,0	0,0	1,0	43,0	97,7777777777778
50296	Zaida (La)	2007	537,0	455,0	349,0	106,0	1,0	3,0	345,0	76,7032967032967
50296	Zaida (La)	2011	509,0	422,0	302,0	120,0	16,0	24,0	262,0	71,563981042654
50296	Zaida (La)	2015	481,0	396,0	313,0	83,0	0,0	5,0	308,0	79,040404040404
50297	Zaragoza	2007	646546,0	508643,0	305722,0	202921,0	1677,0	8415,0	295630,0	60,1054177487943
50297	Zaragoza	2011	675121,0	496062,0	323083,0	172979,0	4768,0	11380,0	306935,0	65,129560417851
50297	Zaragoza	2015	666058,0	502086,0	328893,0	173193,0	3164,0	6144,0	319585,0	65,5053118390077
50298	Zuera	2007	6424,0	5276,0	3769,0	1507,0	55,0	130,0	3584,0	71,4366944655042
50298	Zuera	2011	7510,0	5518,0	4064,0	1454,0	103,0	178,0	3783,0	73,6498731424429
50298	Zuera	2015	7742,0	5617,0	3978,0	1639,0	88,0	116,0	3774,0	70,8207228057682
50901	Biel	2007	215,0	308,0	200,0	108,0	6,0	3,0	191,0	64,9350649350649
50901	Biel	2011	186,0	170,0	139,0	31,0	2,0	4,0	133,0	81,7647058823529
50901	Biel	2015	157,0	148,0	104,0	44,0	2,0	6,0	96,0	70,2702702702703
50902	Marracos	2007	115,0	98,0	98,0	0,0	0,0	0,0	98,0	100,0
50902	Marracos	2011	100,0	101,0	98,0	3,0	0,0	0,0	98,0	97,029702970297
50902	Marracos	2015	97,0	89,0	85,0	4,0	3,0	1,0	81,0	95,5056179775281
50903	Villamayor de Gállego	2007	2635,0	2256,0	1938,0	318,0	5,0	19,0	1914,0	85,9042553191489
50903	Villamayor de Gállego	2011	2888,0	2264,0	1784,0	480,0	15,0	55,0	1714,0	78,7985865724382
50903	Villamayor de Gállego	2015	2820,0	2257,0	1724,0	533,0	19,0	65,0	1640,0	76,3845813026141
