Año	Inscripción comarca código	Inscripción comarca nombre	Edad (grandes grupos)	Sexo	Personas	Nivel de estudios Código	Nivel de estudios Nombre
2010	30	Maestrazgo	0-15	Mujer	5,0	0	Sin clasificar
2010	30	Maestrazgo	0-15	Mujer	1,0	2	Inferior a graduado escolar o ESO
2010	30	Maestrazgo	16-64	Hombre	11,0	0	Sin clasificar
2010	30	Maestrazgo	16-64	Hombre	5,0	2	Inferior a graduado escolar o ESO
2010	30	Maestrazgo	16-64	Hombre	7,0	3	Graduado escolar o ESO
2010	30	Maestrazgo	16-64	Hombre	17,0	4	BUP, Bachiller, LOGSE ó superior
2010	30	Maestrazgo	16-64	Mujer	15,0	0	Sin clasificar
2010	30	Maestrazgo	16-64	Mujer	7,0	2	Inferior a graduado escolar o ESO
2010	30	Maestrazgo	16-64	Mujer	11,0	3	Graduado escolar o ESO
2010	30	Maestrazgo	16-64	Mujer	25,0	4	BUP, Bachiller, LOGSE ó superior
2010	30	Maestrazgo	65 y más	Hombre	19,0	0	Sin clasificar
2010	30	Maestrazgo	65 y más	Hombre	1,0	1	No sabe leer ni escribir
2010	30	Maestrazgo	65 y más	Hombre	7,0	2	Inferior a graduado escolar o ESO
2010	30	Maestrazgo	65 y más	Hombre	6,0	3	Graduado escolar o ESO
2010	30	Maestrazgo	65 y más	Hombre	11,0	4	BUP, Bachiller, LOGSE ó superior
2010	30	Maestrazgo	65 y más	Mujer	27,0	0	Sin clasificar
2010	30	Maestrazgo	65 y más	Mujer	9,0	2	Inferior a graduado escolar o ESO
2010	30	Maestrazgo	65 y más	Mujer	14,0	3	Graduado escolar o ESO
2010	30	Maestrazgo	65 y más	Mujer	4,0	4	BUP, Bachiller, LOGSE ó superior
2010	31	Sierra de Albarracín	0-15	Hombre	1,0	0	Sin clasificar
2010	31	Sierra de Albarracín	0-15	Hombre	2,0	1	No sabe leer ni escribir
2010	31	Sierra de Albarracín	0-15	Mujer	6,0	0	Sin clasificar
2010	31	Sierra de Albarracín	0-15	Mujer	2,0	2	Inferior a graduado escolar o ESO
2010	31	Sierra de Albarracín	16-64	Hombre	16,0	0	Sin clasificar
2010	31	Sierra de Albarracín	16-64	Hombre	4,0	2	Inferior a graduado escolar o ESO
2010	31	Sierra de Albarracín	16-64	Hombre	17,0	3	Graduado escolar o ESO
2010	31	Sierra de Albarracín	16-64	Hombre	8,0	4	BUP, Bachiller, LOGSE ó superior
2010	31	Sierra de Albarracín	16-64	Mujer	9,0	0	Sin clasificar
2010	31	Sierra de Albarracín	16-64	Mujer	1,0	1	No sabe leer ni escribir
2010	31	Sierra de Albarracín	16-64	Mujer	4,0	3	Graduado escolar o ESO
2010	31	Sierra de Albarracín	16-64	Mujer	7,0	4	BUP, Bachiller, LOGSE ó superior
2010	31	Sierra de Albarracín	65 y más	Hombre	16,0	0	Sin clasificar
2010	31	Sierra de Albarracín	65 y más	Hombre	11,0	2	Inferior a graduado escolar o ESO
2010	31	Sierra de Albarracín	65 y más	Hombre	13,0	3	Graduado escolar o ESO
2010	31	Sierra de Albarracín	65 y más	Hombre	3,0	4	BUP, Bachiller, LOGSE ó superior
2010	31	Sierra de Albarracín	65 y más	Mujer	11,0	0	Sin clasificar
2010	31	Sierra de Albarracín	65 y más	Mujer	14,0	2	Inferior a graduado escolar o ESO
2010	31	Sierra de Albarracín	65 y más	Mujer	12,0	3	Graduado escolar o ESO
2010	32	Gúdar-Javalambre	0-15	Hombre	3,0	0	Sin clasificar
2010	32	Gúdar-Javalambre	0-15	Hombre	1,0	2	Inferior a graduado escolar o ESO
2010	32	Gúdar-Javalambre	0-15	Mujer	5,0	0	Sin clasificar
2010	32	Gúdar-Javalambre	0-15	Mujer	1,0	2	Inferior a graduado escolar o ESO
2010	32	Gúdar-Javalambre	16-64	Hombre	15,0	0	Sin clasificar
2010	32	Gúdar-Javalambre	16-64	Hombre	6,0	2	Inferior a graduado escolar o ESO
2010	32	Gúdar-Javalambre	16-64	Hombre	9,0	3	Graduado escolar o ESO
2010	32	Gúdar-Javalambre	16-64	Hombre	16,0	4	BUP, Bachiller, LOGSE ó superior
2010	32	Gúdar-Javalambre	16-64	Mujer	8,0	0	Sin clasificar
2010	32	Gúdar-Javalambre	16-64	Mujer	3,0	2	Inferior a graduado escolar o ESO
2010	32	Gúdar-Javalambre	16-64	Mujer	14,0	3	Graduado escolar o ESO
2010	32	Gúdar-Javalambre	16-64	Mujer	21,0	4	BUP, Bachiller, LOGSE ó superior
2010	32	Gúdar-Javalambre	65 y más	Hombre	25,0	0	Sin clasificar
2010	32	Gúdar-Javalambre	65 y más	Hombre	3,0	2	Inferior a graduado escolar o ESO
2010	32	Gúdar-Javalambre	65 y más	Hombre	13,0	3	Graduado escolar o ESO
2010	32	Gúdar-Javalambre	65 y más	Hombre	10,0	4	BUP, Bachiller, LOGSE ó superior
2010	32	Gúdar-Javalambre	65 y más	Mujer	27,0	0	Sin clasificar
2010	32	Gúdar-Javalambre	65 y más	Mujer	11,0	2	Inferior a graduado escolar o ESO
2010	32	Gúdar-Javalambre	65 y más	Mujer	11,0	3	Graduado escolar o ESO
2010	32	Gúdar-Javalambre	65 y más	Mujer	4,0	4	BUP, Bachiller, LOGSE ó superior
2010	33	Matarraña / Matarranya	0-15	Hombre	7,0	0	Sin clasificar
2010	33	Matarraña / Matarranya	0-15	Hombre	3,0	2	Inferior a graduado escolar o ESO
2010	33	Matarraña / Matarranya	0-15	Mujer	5,0	0	Sin clasificar
2010	33	Matarraña / Matarranya	0-15	Mujer	1,0	2	Inferior a graduado escolar o ESO
2010	33	Matarraña / Matarranya	16-64	Hombre	17,0	0	Sin clasificar
2010	33	Matarraña / Matarranya	16-64	Hombre	17,0	3	Graduado escolar o ESO
2010	33	Matarraña / Matarranya	16-64	Hombre	28,0	4	BUP, Bachiller, LOGSE ó superior
2010	33	Matarraña / Matarranya	16-64	Mujer	13,0	0	Sin clasificar
2010	33	Matarraña / Matarranya	16-64	Mujer	9,0	2	Inferior a graduado escolar o ESO
2010	33	Matarraña / Matarranya	16-64	Mujer	8,0	3	Graduado escolar o ESO
2010	33	Matarraña / Matarranya	16-64	Mujer	26,0	4	BUP, Bachiller, LOGSE ó superior
2010	33	Matarraña / Matarranya	65 y más	Hombre	35,0	0	Sin clasificar
2010	33	Matarraña / Matarranya	65 y más	Hombre	14,0	2	Inferior a graduado escolar o ESO
2010	33	Matarraña / Matarranya	65 y más	Hombre	19,0	3	Graduado escolar o ESO
2010	33	Matarraña / Matarranya	65 y más	Hombre	4,0	4	BUP, Bachiller, LOGSE ó superior
2010	33	Matarraña / Matarranya	65 y más	Mujer	51,0	0	Sin clasificar
2010	33	Matarraña / Matarranya	65 y más	Mujer	19,0	2	Inferior a graduado escolar o ESO
2010	33	Matarraña / Matarranya	65 y más	Mujer	16,0	3	Graduado escolar o ESO
2010	33	Matarraña / Matarranya	65 y más	Mujer	4,0	4	BUP, Bachiller, LOGSE ó superior
2011	01	La Jacetania	0-15	Hombre	37,0	0	Sin clasificar
2011	01	La Jacetania	0-15	Hombre	13,0	2	Inferior a graduado escolar o ESO
2011	01	La Jacetania	0-15	Hombre	3,0	3	Graduado escolar o ESO
2011	01	La Jacetania	0-15	Mujer	55,0	0	Sin clasificar
2011	01	La Jacetania	0-15	Mujer	1,0	1	No sabe leer ni escribir
2011	01	La Jacetania	0-15	Mujer	7,0	2	Inferior a graduado escolar o ESO
2011	01	La Jacetania	0-15	Mujer	1,0	3	Graduado escolar o ESO
2011	01	La Jacetania	16-64	Hombre	63,0	0	Sin clasificar
2011	01	La Jacetania	16-64	Hombre	15,0	2	Inferior a graduado escolar o ESO
2011	01	La Jacetania	16-64	Hombre	46,0	3	Graduado escolar o ESO
2011	01	La Jacetania	16-64	Hombre	145,0	4	BUP, Bachiller, LOGSE ó superior
2011	01	La Jacetania	16-64	Mujer	86,0	0	Sin clasificar
2011	01	La Jacetania	16-64	Mujer	10,0	2	Inferior a graduado escolar o ESO
2011	01	La Jacetania	16-64	Mujer	31,0	3	Graduado escolar o ESO
2011	01	La Jacetania	16-64	Mujer	152,0	4	BUP, Bachiller, LOGSE ó superior
2011	01	La Jacetania	65 y más	Hombre	52,0	0	Sin clasificar
2011	01	La Jacetania	65 y más	Hombre	12,0	2	Inferior a graduado escolar o ESO
2011	01	La Jacetania	65 y más	Hombre	40,0	3	Graduado escolar o ESO
2011	01	La Jacetania	65 y más	Hombre	50,0	4	BUP, Bachiller, LOGSE ó superior
2011	01	La Jacetania	65 y más	Mujer	63,0	0	Sin clasificar
2011	01	La Jacetania	65 y más	Mujer	1,0	1	No sabe leer ni escribir
2011	01	La Jacetania	65 y más	Mujer	25,0	2	Inferior a graduado escolar o ESO
2011	01	La Jacetania	65 y más	Mujer	57,0	3	Graduado escolar o ESO
2011	01	La Jacetania	65 y más	Mujer	58,0	4	BUP, Bachiller, LOGSE ó superior
2011	02	Alto Gállego	0-15	Hombre	12,0	0	Sin clasificar
2011	02	Alto Gállego	0-15	Hombre	5,0	2	Inferior a graduado escolar o ESO
2011	02	Alto Gállego	0-15	Mujer	16,0	0	Sin clasificar
2011	02	Alto Gállego	0-15	Mujer	1,0	2	Inferior a graduado escolar o ESO
2011	02	Alto Gállego	0-15	Mujer	1,0	3	Graduado escolar o ESO
2011	02	Alto Gállego	16-64	Hombre	32,0	0	Sin clasificar
2011	02	Alto Gállego	16-64	Hombre	4,0	2	Inferior a graduado escolar o ESO
2011	02	Alto Gállego	16-64	Hombre	7,0	3	Graduado escolar o ESO
2011	02	Alto Gállego	16-64	Hombre	53,0	4	BUP, Bachiller, LOGSE ó superior
2011	02	Alto Gállego	16-64	Mujer	25,0	0	Sin clasificar
2011	02	Alto Gállego	16-64	Mujer	1,0	2	Inferior a graduado escolar o ESO
2011	02	Alto Gállego	16-64	Mujer	13,0	3	Graduado escolar o ESO
2011	02	Alto Gállego	16-64	Mujer	66,0	4	BUP, Bachiller, LOGSE ó superior
2011	02	Alto Gállego	65 y más	Hombre	16,0	0	Sin clasificar
2011	02	Alto Gállego	65 y más	Hombre	7,0	2	Inferior a graduado escolar o ESO
2011	02	Alto Gállego	65 y más	Hombre	18,0	3	Graduado escolar o ESO
2011	02	Alto Gállego	65 y más	Hombre	11,0	4	BUP, Bachiller, LOGSE ó superior
2011	02	Alto Gállego	65 y más	Mujer	20,0	0	Sin clasificar
2011	02	Alto Gállego	65 y más	Mujer	1,0	1	No sabe leer ni escribir
2011	02	Alto Gállego	65 y más	Mujer	3,0	2	Inferior a graduado escolar o ESO
2011	02	Alto Gállego	65 y más	Mujer	14,0	3	Graduado escolar o ESO
2011	02	Alto Gállego	65 y más	Mujer	9,0	4	BUP, Bachiller, LOGSE ó superior
2011	03	Sobrarbe	0-15	Hombre	19,0	0	Sin clasificar
2011	03	Sobrarbe	0-15	Hombre	6,0	2	Inferior a graduado escolar o ESO
2011	03	Sobrarbe	0-15	Mujer	21,0	0	Sin clasificar
2011	03	Sobrarbe	0-15	Mujer	3,0	2	Inferior a graduado escolar o ESO
2011	03	Sobrarbe	16-64	Hombre	27,0	0	Sin clasificar
2011	03	Sobrarbe	16-64	Hombre	1,0	2	Inferior a graduado escolar o ESO
2011	03	Sobrarbe	16-64	Hombre	26,0	3	Graduado escolar o ESO
2011	03	Sobrarbe	16-64	Hombre	84,0	4	BUP, Bachiller, LOGSE ó superior
2011	03	Sobrarbe	16-64	Mujer	41,0	0	Sin clasificar
2011	03	Sobrarbe	16-64	Mujer	6,0	2	Inferior a graduado escolar o ESO
2011	03	Sobrarbe	16-64	Mujer	19,0	3	Graduado escolar o ESO
2011	03	Sobrarbe	16-64	Mujer	79,0	4	BUP, Bachiller, LOGSE ó superior
2011	03	Sobrarbe	65 y más	Hombre	55,0	0	Sin clasificar
2011	03	Sobrarbe	65 y más	Hombre	11,0	2	Inferior a graduado escolar o ESO
2011	03	Sobrarbe	65 y más	Hombre	28,0	3	Graduado escolar o ESO
2011	03	Sobrarbe	65 y más	Hombre	22,0	4	BUP, Bachiller, LOGSE ó superior
2011	03	Sobrarbe	65 y más	Mujer	62,0	0	Sin clasificar
2011	03	Sobrarbe	65 y más	Mujer	19,0	2	Inferior a graduado escolar o ESO
2011	03	Sobrarbe	65 y más	Mujer	40,0	3	Graduado escolar o ESO
2011	03	Sobrarbe	65 y más	Mujer	26,0	4	BUP, Bachiller, LOGSE ó superior
2011	04	La Ribagorza	0-15	Hombre	8,0	0	Sin clasificar
2011	04	La Ribagorza	0-15	Hombre	5,0	1	No sabe leer ni escribir
2011	04	La Ribagorza	0-15	Hombre	4,0	2	Inferior a graduado escolar o ESO
2011	04	La Ribagorza	0-15	Hombre	1,0	4	BUP, Bachiller, LOGSE ó superior
2011	04	La Ribagorza	0-15	Mujer	20,0	0	Sin clasificar
2011	04	La Ribagorza	0-15	Mujer	1,0	1	No sabe leer ni escribir
2011	04	La Ribagorza	0-15	Mujer	4,0	2	Inferior a graduado escolar o ESO
2011	04	La Ribagorza	16-64	Hombre	55,0	0	Sin clasificar
2011	04	La Ribagorza	16-64	Hombre	5,0	2	Inferior a graduado escolar o ESO
2011	04	La Ribagorza	16-64	Hombre	23,0	3	Graduado escolar o ESO
2011	04	La Ribagorza	16-64	Hombre	43,0	4	BUP, Bachiller, LOGSE ó superior
2011	04	La Ribagorza	16-64	Mujer	48,0	0	Sin clasificar
2011	04	La Ribagorza	16-64	Mujer	4,0	2	Inferior a graduado escolar o ESO
2011	04	La Ribagorza	16-64	Mujer	24,0	3	Graduado escolar o ESO
2011	04	La Ribagorza	16-64	Mujer	66,0	4	BUP, Bachiller, LOGSE ó superior
2011	04	La Ribagorza	65 y más	Hombre	47,0	0	Sin clasificar
2011	04	La Ribagorza	65 y más	Hombre	16,0	2	Inferior a graduado escolar o ESO
2011	04	La Ribagorza	65 y más	Hombre	25,0	3	Graduado escolar o ESO
2011	04	La Ribagorza	65 y más	Hombre	13,0	4	BUP, Bachiller, LOGSE ó superior
2011	04	La Ribagorza	65 y más	Mujer	45,0	0	Sin clasificar
2011	04	La Ribagorza	65 y más	Mujer	22,0	2	Inferior a graduado escolar o ESO
2011	04	La Ribagorza	65 y más	Mujer	25,0	3	Graduado escolar o ESO
2011	04	La Ribagorza	65 y más	Mujer	13,0	4	BUP, Bachiller, LOGSE ó superior
2011	05	Cinco Villas	0-15	Hombre	32,0	0	Sin clasificar
2011	05	Cinco Villas	0-15	Hombre	1,0	1	No sabe leer ni escribir
2011	05	Cinco Villas	0-15	Hombre	7,0	2	Inferior a graduado escolar o ESO
2011	05	Cinco Villas	0-15	Hombre	1,0	3	Graduado escolar o ESO
2011	05	Cinco Villas	0-15	Hombre	1,0	4	BUP, Bachiller, LOGSE ó superior
2011	05	Cinco Villas	0-15	Mujer	28,0	0	Sin clasificar
2011	05	Cinco Villas	0-15	Mujer	7,0	2	Inferior a graduado escolar o ESO
2011	05	Cinco Villas	0-15	Mujer	1,0	3	Graduado escolar o ESO
2011	05	Cinco Villas	16-64	Hombre	71,0	0	Sin clasificar
2011	05	Cinco Villas	16-64	Hombre	11,0	2	Inferior a graduado escolar o ESO
2011	05	Cinco Villas	16-64	Hombre	56,0	3	Graduado escolar o ESO
2011	05	Cinco Villas	16-64	Hombre	148,0	4	BUP, Bachiller, LOGSE ó superior
2011	05	Cinco Villas	16-64	Mujer	81,0	0	Sin clasificar
2011	05	Cinco Villas	16-64	Mujer	12,0	2	Inferior a graduado escolar o ESO
2011	05	Cinco Villas	16-64	Mujer	71,0	3	Graduado escolar o ESO
2011	05	Cinco Villas	16-64	Mujer	175,0	4	BUP, Bachiller, LOGSE ó superior
2011	05	Cinco Villas	65 y más	Hombre	72,0	0	Sin clasificar
2011	05	Cinco Villas	65 y más	Hombre	15,0	2	Inferior a graduado escolar o ESO
2011	05	Cinco Villas	65 y más	Hombre	50,0	3	Graduado escolar o ESO
2011	05	Cinco Villas	65 y más	Hombre	49,0	4	BUP, Bachiller, LOGSE ó superior
2011	05	Cinco Villas	65 y más	Mujer	74,0	0	Sin clasificar
2011	05	Cinco Villas	65 y más	Mujer	27,0	2	Inferior a graduado escolar o ESO
2011	05	Cinco Villas	65 y más	Mujer	77,0	3	Graduado escolar o ESO
2011	05	Cinco Villas	65 y más	Mujer	35,0	4	BUP, Bachiller, LOGSE ó superior
2011	06	Hoya de Huesca / Plana de Uesca	0-15	Hombre	99,0	0	Sin clasificar
2011	06	Hoya de Huesca / Plana de Uesca	0-15	Hombre	19,0	2	Inferior a graduado escolar o ESO
2011	06	Hoya de Huesca / Plana de Uesca	0-15	Hombre	5,0	3	Graduado escolar o ESO
2011	06	Hoya de Huesca / Plana de Uesca	0-15	Hombre	3,0	4	BUP, Bachiller, LOGSE ó superior
2011	06	Hoya de Huesca / Plana de Uesca	0-15	Mujer	105,0	0	Sin clasificar
2011	06	Hoya de Huesca / Plana de Uesca	0-15	Mujer	11,0	2	Inferior a graduado escolar o ESO
2011	06	Hoya de Huesca / Plana de Uesca	0-15	Mujer	1,0	3	Graduado escolar o ESO
2011	06	Hoya de Huesca / Plana de Uesca	16-64	Hombre	120,0	0	Sin clasificar
2011	06	Hoya de Huesca / Plana de Uesca	16-64	Hombre	22,0	2	Inferior a graduado escolar o ESO
2011	06	Hoya de Huesca / Plana de Uesca	16-64	Hombre	102,0	3	Graduado escolar o ESO
2011	06	Hoya de Huesca / Plana de Uesca	16-64	Hombre	209,0	4	BUP, Bachiller, LOGSE ó superior
2011	06	Hoya de Huesca / Plana de Uesca	16-64	Mujer	102,0	0	Sin clasificar
2011	06	Hoya de Huesca / Plana de Uesca	16-64	Mujer	16,0	2	Inferior a graduado escolar o ESO
2011	06	Hoya de Huesca / Plana de Uesca	16-64	Mujer	68,0	3	Graduado escolar o ESO
2011	06	Hoya de Huesca / Plana de Uesca	16-64	Mujer	235,0	4	BUP, Bachiller, LOGSE ó superior
2011	06	Hoya de Huesca / Plana de Uesca	65 y más	Hombre	101,0	0	Sin clasificar
2011	06	Hoya de Huesca / Plana de Uesca	65 y más	Hombre	1,0	1	No sabe leer ni escribir
2011	06	Hoya de Huesca / Plana de Uesca	65 y más	Hombre	24,0	2	Inferior a graduado escolar o ESO
2011	06	Hoya de Huesca / Plana de Uesca	65 y más	Hombre	53,0	3	Graduado escolar o ESO
2011	06	Hoya de Huesca / Plana de Uesca	65 y más	Hombre	41,0	4	BUP, Bachiller, LOGSE ó superior
2011	06	Hoya de Huesca / Plana de Uesca	65 y más	Mujer	101,0	0	Sin clasificar
2011	06	Hoya de Huesca / Plana de Uesca	65 y más	Mujer	32,0	2	Inferior a graduado escolar o ESO
2011	06	Hoya de Huesca / Plana de Uesca	65 y más	Mujer	74,0	3	Graduado escolar o ESO
2011	06	Hoya de Huesca / Plana de Uesca	65 y más	Mujer	45,0	4	BUP, Bachiller, LOGSE ó superior
2011	07	Somontano de Barbastro	0-15	Hombre	38,0	0	Sin clasificar
2011	07	Somontano de Barbastro	0-15	Hombre	1,0	1	No sabe leer ni escribir
2011	07	Somontano de Barbastro	0-15	Hombre	2,0	2	Inferior a graduado escolar o ESO
2011	07	Somontano de Barbastro	0-15	Mujer	23,0	0	Sin clasificar
2011	07	Somontano de Barbastro	0-15	Mujer	1,0	1	No sabe leer ni escribir
2011	07	Somontano de Barbastro	0-15	Mujer	2,0	2	Inferior a graduado escolar o ESO
2011	07	Somontano de Barbastro	0-15	Mujer	1,0	3	Graduado escolar o ESO
2011	07	Somontano de Barbastro	16-64	Hombre	45,0	0	Sin clasificar
2011	07	Somontano de Barbastro	16-64	Hombre	4,0	2	Inferior a graduado escolar o ESO
2011	07	Somontano de Barbastro	16-64	Hombre	28,0	3	Graduado escolar o ESO
2011	07	Somontano de Barbastro	16-64	Hombre	77,0	4	BUP, Bachiller, LOGSE ó superior
2011	07	Somontano de Barbastro	16-64	Mujer	61,0	0	Sin clasificar
2011	07	Somontano de Barbastro	16-64	Mujer	5,0	2	Inferior a graduado escolar o ESO
2011	07	Somontano de Barbastro	16-64	Mujer	30,0	3	Graduado escolar o ESO
2011	07	Somontano de Barbastro	16-64	Mujer	84,0	4	BUP, Bachiller, LOGSE ó superior
2011	07	Somontano de Barbastro	65 y más	Hombre	63,0	0	Sin clasificar
2011	07	Somontano de Barbastro	65 y más	Hombre	2,0	1	No sabe leer ni escribir
2011	07	Somontano de Barbastro	65 y más	Hombre	25,0	2	Inferior a graduado escolar o ESO
2011	07	Somontano de Barbastro	65 y más	Hombre	21,0	3	Graduado escolar o ESO
2011	07	Somontano de Barbastro	65 y más	Hombre	12,0	4	BUP, Bachiller, LOGSE ó superior
2011	07	Somontano de Barbastro	65 y más	Mujer	39,0	0	Sin clasificar
2011	07	Somontano de Barbastro	65 y más	Mujer	24,0	2	Inferior a graduado escolar o ESO
2011	07	Somontano de Barbastro	65 y más	Mujer	33,0	3	Graduado escolar o ESO
2011	07	Somontano de Barbastro	65 y más	Mujer	17,0	4	BUP, Bachiller, LOGSE ó superior
2011	08	Cinca Medio	0-15	Hombre	20,0	0	Sin clasificar
2011	08	Cinca Medio	0-15	Hombre	5,0	2	Inferior a graduado escolar o ESO
2011	08	Cinca Medio	0-15	Mujer	17,0	0	Sin clasificar
2011	08	Cinca Medio	0-15	Mujer	4,0	2	Inferior a graduado escolar o ESO
2011	08	Cinca Medio	0-15	Mujer	1,0	4	BUP, Bachiller, LOGSE ó superior
2011	08	Cinca Medio	16-64	Hombre	29,0	0	Sin clasificar
2011	08	Cinca Medio	16-64	Hombre	7,0	2	Inferior a graduado escolar o ESO
2011	08	Cinca Medio	16-64	Hombre	23,0	3	Graduado escolar o ESO
2011	08	Cinca Medio	16-64	Hombre	35,0	4	BUP, Bachiller, LOGSE ó superior
2011	08	Cinca Medio	16-64	Mujer	32,0	0	Sin clasificar
2011	08	Cinca Medio	16-64	Mujer	5,0	2	Inferior a graduado escolar o ESO
2011	08	Cinca Medio	16-64	Mujer	13,0	3	Graduado escolar o ESO
2011	08	Cinca Medio	16-64	Mujer	49,0	4	BUP, Bachiller, LOGSE ó superior
2011	08	Cinca Medio	65 y más	Hombre	37,0	0	Sin clasificar
2011	08	Cinca Medio	65 y más	Hombre	7,0	2	Inferior a graduado escolar o ESO
2011	08	Cinca Medio	65 y más	Hombre	16,0	3	Graduado escolar o ESO
2011	08	Cinca Medio	65 y más	Hombre	14,0	4	BUP, Bachiller, LOGSE ó superior
2011	08	Cinca Medio	65 y más	Mujer	35,0	0	Sin clasificar
2011	08	Cinca Medio	65 y más	Mujer	8,0	2	Inferior a graduado escolar o ESO
2011	08	Cinca Medio	65 y más	Mujer	28,0	3	Graduado escolar o ESO
2011	08	Cinca Medio	65 y más	Mujer	5,0	4	BUP, Bachiller, LOGSE ó superior
2011	09	La Litera / La Llitera	0-15	Hombre	15,0	0	Sin clasificar
2011	09	La Litera / La Llitera	0-15	Hombre	3,0	2	Inferior a graduado escolar o ESO
2011	09	La Litera / La Llitera	0-15	Mujer	9,0	0	Sin clasificar
2011	09	La Litera / La Llitera	0-15	Mujer	3,0	2	Inferior a graduado escolar o ESO
2011	09	La Litera / La Llitera	0-15	Mujer	1,0	3	Graduado escolar o ESO
2011	09	La Litera / La Llitera	16-64	Hombre	32,0	0	Sin clasificar
2011	09	La Litera / La Llitera	16-64	Hombre	2,0	2	Inferior a graduado escolar o ESO
2011	09	La Litera / La Llitera	16-64	Hombre	23,0	3	Graduado escolar o ESO
2011	09	La Litera / La Llitera	16-64	Hombre	46,0	4	BUP, Bachiller, LOGSE ó superior
2011	09	La Litera / La Llitera	16-64	Mujer	30,0	0	Sin clasificar
2011	09	La Litera / La Llitera	16-64	Mujer	2,0	2	Inferior a graduado escolar o ESO
2011	09	La Litera / La Llitera	16-64	Mujer	17,0	3	Graduado escolar o ESO
2011	09	La Litera / La Llitera	16-64	Mujer	37,0	4	BUP, Bachiller, LOGSE ó superior
2011	09	La Litera / La Llitera	65 y más	Hombre	48,0	0	Sin clasificar
2011	09	La Litera / La Llitera	65 y más	Hombre	9,0	2	Inferior a graduado escolar o ESO
2011	09	La Litera / La Llitera	65 y más	Hombre	18,0	3	Graduado escolar o ESO
2011	09	La Litera / La Llitera	65 y más	Hombre	14,0	4	BUP, Bachiller, LOGSE ó superior
2011	09	La Litera / La Llitera	65 y más	Mujer	28,0	0	Sin clasificar
2011	09	La Litera / La Llitera	65 y más	Mujer	17,0	2	Inferior a graduado escolar o ESO
2011	09	La Litera / La Llitera	65 y más	Mujer	16,0	3	Graduado escolar o ESO
2011	09	La Litera / La Llitera	65 y más	Mujer	10,0	4	BUP, Bachiller, LOGSE ó superior
2011	10	Los Monegros	0-15	Hombre	12,0	0	Sin clasificar
2011	10	Los Monegros	0-15	Hombre	1,0	2	Inferior a graduado escolar o ESO
2011	10	Los Monegros	0-15	Hombre	1,0	3	Graduado escolar o ESO
2011	10	Los Monegros	0-15	Mujer	8,0	0	Sin clasificar
2011	10	Los Monegros	0-15	Mujer	2,0	2	Inferior a graduado escolar o ESO
2011	10	Los Monegros	0-15	Mujer	1,0	3	Graduado escolar o ESO
2011	10	Los Monegros	0-15	Mujer	1,0	4	BUP, Bachiller, LOGSE ó superior
2011	10	Los Monegros	16-64	Hombre	31,0	0	Sin clasificar
2011	10	Los Monegros	16-64	Hombre	3,0	2	Inferior a graduado escolar o ESO
2011	10	Los Monegros	16-64	Hombre	19,0	3	Graduado escolar o ESO
2011	10	Los Monegros	16-64	Hombre	47,0	4	BUP, Bachiller, LOGSE ó superior
2011	10	Los Monegros	16-64	Mujer	35,0	0	Sin clasificar
2011	10	Los Monegros	16-64	Mujer	4,0	2	Inferior a graduado escolar o ESO
2011	10	Los Monegros	16-64	Mujer	40,0	3	Graduado escolar o ESO
2011	10	Los Monegros	16-64	Mujer	72,0	4	BUP, Bachiller, LOGSE ó superior
2011	10	Los Monegros	65 y más	Hombre	49,0	0	Sin clasificar
2011	10	Los Monegros	65 y más	Hombre	12,0	2	Inferior a graduado escolar o ESO
2011	10	Los Monegros	65 y más	Hombre	22,0	3	Graduado escolar o ESO
2011	10	Los Monegros	65 y más	Hombre	8,0	4	BUP, Bachiller, LOGSE ó superior
2011	10	Los Monegros	65 y más	Mujer	37,0	0	Sin clasificar
2011	10	Los Monegros	65 y más	Mujer	16,0	2	Inferior a graduado escolar o ESO
2011	10	Los Monegros	65 y más	Mujer	36,0	3	Graduado escolar o ESO
2011	10	Los Monegros	65 y más	Mujer	11,0	4	BUP, Bachiller, LOGSE ó superior
2011	11	Bajo Cinca / Baix Cinca	0-15	Hombre	14,0	0	Sin clasificar
2011	11	Bajo Cinca / Baix Cinca	0-15	Hombre	2,0	2	Inferior a graduado escolar o ESO
2011	11	Bajo Cinca / Baix Cinca	0-15	Hombre	2,0	3	Graduado escolar o ESO
2011	11	Bajo Cinca / Baix Cinca	0-15	Mujer	14,0	0	Sin clasificar
2011	11	Bajo Cinca / Baix Cinca	0-15	Mujer	1,0	1	No sabe leer ni escribir
