Año	Sexo	Comarca Código	Comarca Nombre	Nº Accidentes	Grupo Grado Código	Grupo Grado Código
2009,0	Hombres	26	Cuencas Mineras	1	Leves	1
2009,0	Hombres	27	Andorra-Sierra de Arcos	10	Leves	1
2009,0	Hombres	28	Bajo Aragón	7	Leves	1
2009,0	Hombres	29	Comunidad de Teruel	20	Leves	1
2009,0	Hombres	31	Sierra de Albarracín	1	Leves	1
2009,0	Hombres	33	Matarraña / Matarranya	1	Leves	1
2009,0	Hombres	NC	Municipio del centro de trabajo fuera de Aragón	11	Leves	1
2009,0	Mujeres	01	La Jacetania	8	Leves	1
2009,0	Mujeres	02	Alto Gállego	7	Leves	1
2009,0	Mujeres	03	Sobrarbe	2	Leves	1
2009,0	Mujeres	04	La Ribagorza	5	Leves	1
2009,0	Mujeres	05	Cinco Villas	3	Leves	1
2009,0	Mujeres	06	Hoya de Huesca / Plana de Uesca	38	Leves	1
2009,0	Mujeres	07	Somontano de Barbastro	8	Leves	1
2009,0	Mujeres	08	Cinca Medio	7	Leves	1
2009,0	Mujeres	09	La Litera / La Llitera	8	Leves	1
2009,0	Mujeres	10	Los Monegros	4	Leves	1
2009,0	Mujeres	11	Bajo Cinca / Baix Cinca	11	Leves	1
2009,0	Mujeres	12	Tarazona y el Moncayo	7	Leves	1
2009,0	Mujeres	13	Campo de Borja	6	Leves	1
2009,0	Mujeres	14	Aranda	2	Leves	1
2009,0	Mujeres	15	Ribera Alta del Ebro	17	Leves	1
2009,0	Mujeres	16	Valdejalón	20	Leves	1
2009,0	Mujeres	17	D.C. Zaragoza	781	Leves	1
2009,0	Mujeres	18	Ribera Baja del Ebro	1	Leves	1
2009,0	Mujeres	19	Bajo Aragón-Caspe / Baix Aragó-Casp	2	Leves	1
2009,0	Mujeres	20	Comunidad de Calatayud	13	Leves	1
2009,0	Mujeres	21	Campo de Cariñena	4	Leves	1
2009,0	Mujeres	22	Campo de Belchite	1	Leves	1
2009,0	Mujeres	23	Bajo Martín	4	Leves	1
2009,0	Mujeres	24	Campo de Daroca	1	Leves	1
2009,0	Mujeres	25	Jiloca	8	Leves	1
2009,0	Mujeres	26	Cuencas Mineras	1	Leves	1
2009,0	Mujeres	27	Andorra-Sierra de Arcos	3	Leves	1
2009,0	Mujeres	28	Bajo Aragón	8	Leves	1
2009,0	Mujeres	29	Comunidad de Teruel	29	Leves	1
2009,0	Mujeres	31	Sierra de Albarracín	2	Leves	1
2009,0	Mujeres	32	Gúdar-Javalambre	1	Leves	1
2009,0	Mujeres	33	Matarraña / Matarranya	2	Leves	1
2009,0	Mujeres	NC	Municipio del centro de trabajo fuera de Aragón	3	Leves	1
2019,0	Hombres	06	Hoya de Huesca / Plana de Uesca	1	Graves o muy graves	2
2019,0	Hombres	17	D.C. Zaragoza	11	Graves o muy graves	2
2019,0	Hombres	22	Campo de Belchite	1	Graves o muy graves	2
2019,0	Hombres	28	Bajo Aragón	1	Graves o muy graves	2
2019,0	Mujeres	09	La Litera / La Llitera	1	Graves o muy graves	2
2019,0	Mujeres	13	Campo de Borja	1	Graves o muy graves	2
2015,0	Hombres	05	Cinco Villas	1	Graves o muy graves	2
2015,0	Hombres	07	Somontano de Barbastro	1	Graves o muy graves	2
2015,0	Hombres	09	La Litera / La Llitera	1	Graves o muy graves	2
2015,0	Hombres	16	Valdejalón	2	Graves o muy graves	2
2015,0	Hombres	17	D.C. Zaragoza	5	Graves o muy graves	2
2015,0	Mujeres	07	Somontano de Barbastro	1	Graves o muy graves	2
2015,0	Mujeres	16	Valdejalón	3	Graves o muy graves	2
2015,0	Mujeres	17	D.C. Zaragoza	3	Graves o muy graves	2
2014,0	Hombres	15	Ribera Alta del Ebro	1	Graves o muy graves	2
2014,0	Hombres	17	D.C. Zaragoza	6	Graves o muy graves	2
2014,0	Hombres	29	Comunidad de Teruel	1	Graves o muy graves	2
2013,0	Hombres	06	Hoya de Huesca / Plana de Uesca	1	Graves o muy graves	2
2013,0	Hombres	07	Somontano de Barbastro	1	Graves o muy graves	2
2013,0	Hombres	10	Los Monegros	1	Graves o muy graves	2
2013,0	Hombres	16	Valdejalón	1	Graves o muy graves	2
2013,0	Hombres	17	D.C. Zaragoza	3	Graves o muy graves	2
2013,0	Hombres	NC	Municipio del centro de trabajo fuera de Aragón	2	Graves o muy graves	2
2013,0	Mujeres	01	La Jacetania	2	Graves o muy graves	2
2013,0	Mujeres	17	D.C. Zaragoza	3	Graves o muy graves	2
2013,0	Mujeres	20	Comunidad de Calatayud	1	Graves o muy graves	2
2012,0	Hombres	07	Somontano de Barbastro	2	Graves o muy graves	2
2012,0	Hombres	17	D.C. Zaragoza	3	Graves o muy graves	2
2012,0	Hombres	29	Comunidad de Teruel	1	Graves o muy graves	2
2012,0	Mujeres	17	D.C. Zaragoza	1	Graves o muy graves	2
2012,0	Mujeres	20	Comunidad de Calatayud	1	Graves o muy graves	2
2011,0	Hombres	06	Hoya de Huesca / Plana de Uesca	3	Graves o muy graves	2
2011,0	Hombres	11	Bajo Cinca / Baix Cinca	3	Graves o muy graves	2
2011,0	Hombres	15	Ribera Alta del Ebro	1	Graves o muy graves	2
2011,0	Hombres	16	Valdejalón	1	Graves o muy graves	2
2011,0	Hombres	17	D.C. Zaragoza	6	Graves o muy graves	2
2011,0	Hombres	24	Campo de Daroca	1	Graves o muy graves	2
2011,0	Hombres	NC	Municipio del centro de trabajo fuera de Aragón	1	Graves o muy graves	2
2011,0	Mujeres	06	Hoya de Huesca / Plana de Uesca	1	Graves o muy graves	2
2010,0	Hombres	01	La Jacetania	1	Graves o muy graves	2
2010,0	Hombres	06	Hoya de Huesca / Plana de Uesca	1	Graves o muy graves	2
2010,0	Hombres	09	La Litera / La Llitera	2	Graves o muy graves	2
2010,0	Hombres	11	Bajo Cinca / Baix Cinca	1	Graves o muy graves	2
2010,0	Hombres	15	Ribera Alta del Ebro	13	Graves o muy graves	2
2010,0	Hombres	17	D.C. Zaragoza	7	Graves o muy graves	2
2010,0	Hombres	28	Bajo Aragón	1	Graves o muy graves	2
2010,0	Hombres	29	Comunidad de Teruel	1	Graves o muy graves	2
2010,0	Hombres	NC	Municipio del centro de trabajo fuera de Aragón	1	Graves o muy graves	2
2010,0	Mujeres	01	La Jacetania	1	Graves o muy graves	2
2010,0	Mujeres	06	Hoya de Huesca / Plana de Uesca	1	Graves o muy graves	2
2010,0	Mujeres	11	Bajo Cinca / Baix Cinca	1	Graves o muy graves	2
2010,0	Mujeres	15	Ribera Alta del Ebro	1	Graves o muy graves	2
2010,0	Mujeres	17	D.C. Zaragoza	3	Graves o muy graves	2
2010,0	Mujeres	24	Campo de Daroca	1	Graves o muy graves	2
2010,0	Mujeres	25	Jiloca	1	Graves o muy graves	2
2009,0	Hombres	06	Hoya de Huesca / Plana de Uesca	1	Graves o muy graves	2
2009,0	Hombres	10	Los Monegros	1	Graves o muy graves	2
2009,0	Hombres	15	Ribera Alta del Ebro	1	Graves o muy graves	2
2009,0	Hombres	17	D.C. Zaragoza	6	Graves o muy graves	2
2009,0	Hombres	23	Bajo Martín	1	Graves o muy graves	2
2009,0	Hombres	29	Comunidad de Teruel	2	Graves o muy graves	2
2009,0	Mujeres	17	D.C. Zaragoza	2	Graves o muy graves	2
2009,0	Mujeres	20	Comunidad de Calatayud	1	Graves o muy graves	2
2009,0	Mujeres	25	Jiloca	1	Graves o muy graves	2
2009,0	Mujeres	31	Sierra de Albarracín	1	Graves o muy graves	2
2009,0	Mujeres	33	Matarraña / Matarranya	1	Graves o muy graves	2
2019,0	Hombres	07	Somontano de Barbastro	1	Mortales	3
2019,0	Hombres	17	D.C. Zaragoza	1	Mortales	3
2019,0	Hombres	21	Campo de Cariñena	1	Mortales	3
2015,0	Mujeres	15	Ribera Alta del Ebro	1	Mortales	3
2014,0	Hombres	02	Alto Gállego	1	Mortales	3
2014,0	Hombres	08	Cinca Medio	1	Mortales	3
2014,0	Hombres	29	Comunidad de Teruel	1	Mortales	3
2013,0	Hombres	06	Hoya de Huesca / Plana de Uesca	1	Mortales	3
2013,0	Hombres	17	D.C. Zaragoza	1	Mortales	3
2013,0	Hombres	NC	Municipio del centro de trabajo fuera de Aragón	1	Mortales	3
2013,0	Mujeres	17	D.C. Zaragoza	1	Mortales	3
2011,0	Hombres	15	Ribera Alta del Ebro	2	Mortales	3
2011,0	Hombres	17	D.C. Zaragoza	1	Mortales	3
2011,0	Hombres	33	Matarraña / Matarranya	1	Mortales	3
2010,0	Hombres	10	Los Monegros	1	Mortales	3
2010,0	Hombres	15	Ribera Alta del Ebro	1	Mortales	3
2010,0	Hombres	17	D.C. Zaragoza	3	Mortales	3
2010,0	Hombres	NC	Municipio del centro de trabajo fuera de Aragón	1	Mortales	3
2009,0	Hombres	10	Los Monegros	1	Mortales	3
2009,0	Hombres	11	Bajo Cinca / Baix Cinca	1	Mortales	3
2009,0	Hombres	16	Valdejalón	1	Mortales	3
2009,0	Hombres	17	D.C. Zaragoza	3	Mortales	3
2009,0	Hombres	23	Bajo Martín	1	Mortales	3
