Año	Municipio código	Municipio nombre	Rústica   Número de recibos	Rústica   Base imponible (miles de euros)	Rústica   Base liquidable (miles de euros)	Rústica   Cuota íntegra (euros)	Rústica   Cuota líquida (euros)
2017	50902	Marracos	97,0	2231,0	2231,0	10039,0	10039,0
2017	50903	Villamayor de Gállego	969,0	9573,0	9573,0	72752,0	71967,0
2018	22001	Abiego	416,0	3370,0	3370,0	26956,0	26943,0
2018	22002	Abizanda	79,0	1096,0	1096,0	6025,0	5519,0
2018	22003	Adahuesca	197,0	1214,0	1214,0	10924,0	10924,0
2018	22004	Agüero	389,0	1090,0	1090,0	7085,0	4927,0
2018	22006	Aísa	227,0	2728,0	2375,0	18998,0	18603,0
2018	22007	Albalate de Cinca	749,0	14398,0	14398,0	97903,0	97904,0
2018	22008	Albalatillo	138,0	3330,0	3330,0	21647,0	21647,0
2018	22009	Albelda	881,0	22366,0	20008,0	120046,0	120003,0
2018	22011	Albero Alto	62,0	3017,0	3017,0	16595,0	16596,0
2018	22012	Albero Bajo	146,0	3017,0	3017,0	25945,0	25323,0
2018	22013	Alberuela de Tubo	162,0	4744,0	4744,0	35576,0	35571,0
2018	22014	Alcalá de Gurrea	284,0	9957,0	9957,0	64717,0	56147,0
2018	22015	Alcalá del Obispo	529,0	6039,0	6039,0	18118,0	18106,0
2018	22016	Alcampell	952,0	12767,0	12767,0	82983,0	82849,0
2018	22017	Alcolea de Cinca	741,0	19328,0	19328,0	152691,0	152687,0
2018	22018	Alcubierre	386,0	7828,0	7828,0	60512,0	60510,0
2018	22019	Alerre	64,0	1058,0	1058,0	6877,0	6860,0
2018	22020	Alfántega	180,0	1785,0	1785,0	15170,0	15170,0
2018	22021	Almudévar	1389,0	26313,0	26313,0	192088,0	188325,0
2018	22022	Almunia de San Juan	400,0	4386,0	4386,0	46055,0	45969,0
2018	22023	Almuniente	325,0	14705,0	14705,0	117639,0	117608,0
2018	22024	Alquézar	399,0	1458,0	1458,0	11666,0	11666,0
2018	22025	Altorricón	522,0	27844,0	27844,0	235841,0	235841,0
2018	22027	Angüés	424,0	4022,0	4022,0	23326,0	23327,0
2018	22028	Ansó	340,0	5906,0	5906,0	35437,0	22802,0
2018	22029	Antillón	94,0	1855,0	1855,0	11128,0	11128,0
2018	22032	Aragüés del Puerto	178,0	2304,0	2264,0	13586,0	6527,0
2018	22035	Arén	530,0	2841,0	2841,0	19885,0	17860,0
2018	22036	Argavieso	94,0	1642,0	1531,0	9951,0	9951,0
2018	22037	Arguis	233,0	872,0	872,0	6105,0	5988,0
2018	22039	Ayerbe	865,0	6498,0	6195,0	38406,0	38066,0
2018	22040	Azanuy-Alins	433,0	1940,0	1940,0	20367,0	20368,0
2018	22041	Azara	150,0	1107,0	1107,0	7750,0	7750,0
2018	22042	Azlor	163,0	1100,0	1100,0	6598,0	6546,0
2018	22043	Baells	312,0	5106,0	5106,0	15318,0	13735,0
2018	22044	Bailo	304,0	5644,0	5384,0	40378,0	36405,0
2018	22045	Baldellou	230,0	874,0	874,0	2621,0	2399,0
2018	22046	Ballobar	847,0	10795,0	10795,0	58292,0	58291,0
2018	22047	Banastás	34,0	408,0	408,0	2449,0	2449,0
2018	22048	Barbastro	1962,0	22306,0	22306,0	192281,0	180778,0
2018	22049	Barbués	134,0	4464,0	4464,0	20089,0	20088,0
2018	22050	Barbuñales	111,0	844,0	844,0	5908,0	5908,0
2018	22051	Bárcabo	240,0	1706,0	1706,0	9894,0	9411,0
2018	22052	Belver de Cinca	1008,0	27643,0	27643,0	154799,0	154783,0
2018	22053	Benabarre	836,0	10289,0	10289,0	66876,0	57595,0
2018	22054	Benasque	406,0	9325,0	8904,0	40067,0	39013,0
2018	22055	Berbegal	466,0	5738,0	5738,0	53363,0	52237,0
2018	22057	Bielsa	369,0	689,0	689,0	6200,0	5533,0
2018	22058	Bierge	499,0	4800,0	4800,0	31197,0	29238,0
2018	22059	Biescas	913,0	4088,0	4088,0	12262,0	8812,0
2018	22060	Binaced	905,0	23415,0	23415,0	177018,0	177016,0
2018	22061	Binéfar	871,0	29758,0	24880,0	143555,0	143556,0
2018	22062	Bisaurri	317,0	848,0	848,0	3390,0	3168,0
2018	22063	Biscarrués	231,0	2576,0	2576,0	15458,0	15321,0
2018	22064	Blecua y Torres	250,0	5684,0	5299,0	45044,0	44970,0
2018	22066	Boltaña	398,0	5810,0	5119,0	34806,0	29343,0
2018	22067	Bonansa	118,0	807,0	807,0	4841,0	4022,0
2018	22068	Borau	102,0	357,0	357,0	1071,0	870,0
2018	22069	Broto	371,0	4037,0	4037,0	25031,0	13547,0
2018	22072	Caldearenas	255,0	2358,0	2358,0	18865,0	15502,0
2018	22074	Campo	197,0	1797,0	1797,0	5389,0	4915,0
2018	22075	Camporrells	384,0	1075,0	1075,0	5374,0	5142,0
2018	22076	Canal de Berdún	479,0	7545,0	7545,0	49040,0	48740,0
2018	22077	Candasnos	368,0	21154,0	21154,0	63462,0	62961,0
2018	22078	Canfranc	111,0	5009,0	4564,0	22817,0	13419,0
2018	22079	Capdesaso	139,0	2820,0	2820,0	18330,0	17852,0
2018	22080	Capella	395,0	8299,0	7580,0	37901,0	37404,0
2018	22081	Casbas de Huesca	537,0	4769,0	4769,0	31000,0	29438,0
2018	22082	Castejón del Puente	300,0	3920,0	3920,0	25555,0	25555,0
2018	22083	Castejón de Monegros	507,0	14018,0	14018,0	99528,0	99112,0
2018	22084	Castejón de Sos	246,0	1816,0	1816,0	14524,0	14519,0
2018	22085	Castelflorite	175,0	6837,0	6837,0	41023,0	41024,0
2018	22086	Castiello de Jaca	213,0	1657,0	1593,0	9557,0	9470,0
2018	22087	Castigaleu	82,0	1795,0	1795,0	8976,0	8976,0
2018	22088	Castillazuelo	349,0	2475,0	2380,0	13568,0	13568,0
2018	22089	Castillonroy	335,0	3315,0	3315,0	19891,0	19892,0
2018	22090	Colungo	217,0	788,0	788,0	6302,0	6103,0
2018	22094	Chalamera	342,0	3383,0	3383,0	11165,0	11166,0
2018	22095	Chía	111,0	286,0	286,0	1574,0	1559,0
2018	22096	Chimillas	88,0	1156,0	1156,0	8092,0	8093,0
2018	22099	Esplús	323,0	25238,0	25238,0	277613,0	277578,0
2018	22102	Estada	184,0	2620,0	2620,0	17027,0	17027,0
2018	22103	Estadilla	724,0	10046,0	10046,0	75346,0	74861,0
2018	22105	Estopiñán del Castillo	340,0	3599,0	3599,0	25196,0	23068,0
2018	22106	Fago	0,0	0,0	0,0	0,0	0,0
2018	22107	Fanlo	257,0	1157,0	1157,0	7521,0	5458,0
2018	22109	Fiscal	326,0	5217,0	4719,0	29256,0	24927,0
2018	22110	Fonz	713,0	16556,0	16556,0	109272,0	109192,0
2018	22111	Foradada del Toscar	223,0	2689,0	2689,0	8066,0	6848,0
2018	22112	Fraga	2913,0	166683,0	147776,0	980344,0	924372,0
2018	22113	Fueva (La)	587,0	7664,0	7664,0	53649,0	51982,0
2018	22114	Gistaín	157,0	510,0	510,0	3313,0	3261,0
2018	22115	Grado (El)	769,0	3879,0	3879,0	23276,0	23276,0
2018	22116	Grañén	688,0	35582,0	35582,0	329132,0	270318,0
2018	22117	Graus	1610,0	17813,0	17813,0	106875,0	102248,0
2018	22119	Gurrea de Gállego	804,0	24418,0	24418,0	175811,0	174394,0
2018	22122	Hoz de Jaca	49,0	236,0	228,0	1026,0	1026,0
2018	22124	Huerto	412,0	12215,0	12215,0	91610,0	91575,0
2018	22125	Huesca	1941,0	33926,0	33926,0	220517,0	212253,0
2018	22126	Ibieca	132,0	1107,0	1107,0	5533,0	5533,0
2018	22127	Igriés	190,0	1810,0	1810,0	11762,0	11746,0
2018	22128	Ilche	417,0	11978,0	11978,0	71866,0	71795,0
2018	22129	Isábena	348,0	2109,0	2109,0	10544,0	10114,0
2018	22130	Jaca	1442,0	44555,0	44555,0	178221,0	149497,0
2018	22131	Jasa	120,0	239,0	228,0	1370,0	1370,0
2018	22133	Labuerda	127,0	479,0	479,0	2875,0	2769,0
2018	22135	Laluenga	303,0	6265,0	6118,0	51999,0	52000,0
2018	22136	Lalueza	707,0	24060,0	24060,0	192481,0	192476,0
2018	22137	Lanaja	797,0	27606,0	27606,0	226371,0	226338,0
2018	22139	Laperdiguera	174,0	2311,0	2311,0	15021,0	15021,0
2018	22141	Lascellas-Ponzano	285,0	1886,0	1886,0	15088,0	15087,0
2018	22142	Lascuarre	211,0	1720,0	1720,0	10319,0	9964,0
2018	22143	Laspaúles	334,0	1442,0	1442,0	8654,0	8109,0
2018	22144	Laspuña	191,0	805,0	805,0	4827,0	4811,0
2018	22149	Loarre	464,0	4880,0	4880,0	31718,0	27687,0
2018	22150	Loporzano	931,0	6430,0	6430,0	25718,0	25430,0
2018	22151	Loscorrales	164,0	3423,0	3423,0	27381,0	27381,0
2018	22155	Monesma y Cajigar	128,0	1924,0	1924,0	9618,0	8965,0
2018	22156	Monflorite-Lascasas	254,0	5901,0	5901,0	35407,0	35407,0
2018	22157	Montanuy	426,0	3626,0	3626,0	14502,0	12673,0
2018	22158	Monzón	2546,0	48153,0	48153,0	375595,0	375576,0
2018	22160	Naval	235,0	1409,0	1409,0	8737,0	8335,0
2018	22162	Novales	135,0	3513,0	3428,0	20568,0	20568,0
2018	22163	Nueno	400,0	3368,0	3368,0	15157,0	14954,0
2018	22164	Olvena	140,0	1554,0	1554,0	10101,0	10102,0
2018	22165	Ontiñena	890,0	12283,0	12283,0	81065,0	81040,0
2018	22167	Osso de Cinca	428,0	15904,0	15904,0	87470,0	87470,0
2018	22168	Palo	94,0	558,0	558,0	3630,0	3483,0
2018	22170	Panticosa	250,0	1448,0	1373,0	6177,0	6148,0
2018	22172	Peñalba	568,0	19950,0	19950,0	123687,0	123631,0
2018	22173	Peñas de Riglos (Las)	599,0	3295,0	3295,0	21415,0	17579,0
2018	22174	Peralta de Alcofea	669,0	12697,0	12697,0	93959,0	92884,0
2018	22175	Peralta de Calasanz	878,0	5158,0	5158,0	34044,0	33896,0
2018	22176	Peraltilla	219,0	1332,0	1332,0	7993,0	7993,0
2018	22177	Perarrúa	282,0	1040,0	1040,0	8319,0	8175,0
2018	22178	Pertusa	251,0	4876,0	4876,0	35597,0	35598,0
2018	22181	Piracés	118,0	3483,0	3483,0	26126,0	26126,0
2018	22182	Plan	263,0	1006,0	1006,0	6536,0	4973,0
2018	22184	Poleñino	249,0	8268,0	8268,0	74414,0	72981,0
2018	22186	Pozán de Vero	248,0	878,0	878,0	6935,0	6936,0
2018	22187	Puebla de Castro (La)	351,0	2074,0	2074,0	12446,0	12275,0
2018	22188	Puente de Montañana	202,0	1416,0	1416,0	11331,0	8939,0
2018	22189	Puértolas	316,0	1465,0	1465,0	11718,0	10440,0
2018	22190	Pueyo de Araguás (El)	158,0	3299,0	3299,0	19795,0	18736,0
2018	22193	Pueyo de Santa Cruz	237,0	2772,0	2772,0	23561,0	23524,0
2018	22195	Quicena	132,0	1465,0	1465,0	6152,0	6153,0
2018	22197	Robres	452,0	9212,0	9212,0	45324,0	45324,0
2018	22199	Sabiñánigo	1280,0	24674,0	24040,0	187511,0	153767,0
2018	22200	Sahún	221,0	939,0	939,0	3288,0	2232,0
2018	22201	Salas Altas	331,0	1100,0	1100,0	11554,0	11552,0
2018	22202	Salas Bajas	237,0	1002,0	941,0	7762,0	7760,0
2018	22203	Salillas	153,0	8015,0	8015,0	44082,0	44082,0
2018	22204	Sallent de Gállego	156,0	2890,0	1087,0	4347,0	4347,0
2018	22205	San Esteban de Litera	1045,0	19781,0	19781,0	168138,0	167808,0
2018	22206	Sangarrén	233,0	6451,0	6451,0	45154,0	45154,0
2018	22207	San Juan de Plan	95,0	534,0	534,0	4004,0	3520,0
2018	22208	Santa Cilia	143,0	2342,0	2342,0	14050,0	13882,0
2018	22209	Santa Cruz de la Serós	114,0	945,0	945,0	5195,0	5173,0
2018	22212	Santaliestra y San Quílez	132,0	419,0	419,0	2513,0	1986,0
2018	22213	Sariñena	1771,0	47653,0	47653,0	405527,0	403014,0
2018	22214	Secastilla	178,0	1896,0	1896,0	5687,0	5237,0
2018	22215	Seira	98,0	385,0	385,0	2309,0	1738,0
2018	22217	Sena	520,0	22911,0	22911,0	160378,0	156971,0
2018	22218	Senés de Alcubierre	70,0	2048,0	2048,0	11061,0	11062,0
2018	22220	Sesa	276,0	2269,0	2269,0	15884,0	15885,0
2018	22221	Sesué	95,0	1557,0	1421,0	8527,0	8527,0
2018	22222	Siétamo	491,0	5170,0	5170,0	33602,0	33466,0
2018	22223	Sopeira	206,0	788,0	788,0	4725,0	4335,0
2018	22225	Tamarite de Litera	1565,0	90984,0	90984,0	718773,0	717810,0
2018	22226	Tardienta	564,0	7219,0	7219,0	62080,0	62012,0
2018	22227	Tella-Sin	248,0	583,0	583,0	1747,0	1458,0
2018	22228	Tierz	105,0	1354,0	1354,0	7582,0	7565,0
2018	22229	Tolva	267,0	2530,0	2530,0	17201,0	16833,0
2018	22230	Torla-Ordesa	241,0	2544,0	2544,0	16537,0	11968,0
2018	22232	Torralba de Aragón	154,0	4088,0	4088,0	19622,0	19417,0
2018	22233	Torre la Ribera	136,0	1172,0	1088,0	7617,0	7149,0
2018	22234	Torrente de Cinca	486,0	12525,0	12525,0	87674,0	87323,0
2018	22235	Torres de Alcanadre	140,0	3421,0	3421,0	22239,0	22240,0
2018	22236	Torres de Barbués	170,0	3472,0	3472,0	20829,0	20827,0
2018	22239	Tramaced	101,0	4131,0	4131,0	33044,0	33045,0
2018	22242	Valfarta	124,0	4081,0	4081,0	22851,0	22835,0
2018	22243	Valle de Bardají	69,0	961,0	961,0	5095,0	4346,0
2018	22244	Valle de Lierp	87,0	673,0	673,0	3568,0	3162,0
2018	22245	Velilla de Cinca	373,0	6698,0	6698,0	53585,0	53579,0
2018	22246	Beranuy	199,0	959,0	893,0	4467,0	4211,0
2018	22247	Viacamp y Litera	146,0	1211,0	1211,0	3631,0	2785,0
2018	22248	Vicién	90,0	1864,0	1864,0	7455,0	7456,0
2018	22249	Villanova	131,0	392,0	392,0	1962,0	1962,0
2018	22250	Villanúa	235,0	843,0	843,0	5482,0	1869,0
2018	22251	Villanueva de Sigena	451,0	18059,0	18059,0	108356,0	108038,0
2018	22252	Yebra de Basa	188,0	1104,0	1075,0	9498,0	6983,0
2018	22253	Yésero	99,0	482,0	482,0	1447,0	809,0
2018	22254	Zaidín	986,0	37927,0	37927,0	265489,0	264971,0
2018	22901	Valle de Hecho	693,0	3186,0	3186,0	22303,0	21738,0
2018	22902	Puente la Reina de Jaca	264,0	4714,0	4714,0	21214,0	20618,0
2018	22903	San Miguel del Cinca	740,0	29472,0	29472,0	209253,0	208983,0
2018	22904	Sotonera (La)	1086,0	16470,0	16470,0	130111,0	127830,0
2018	22905	Lupiñén-Ortilla	327,0	13991,0	13991,0	85345,0	85202,0
2018	22906	Santa María de Dulcis	300,0	1074,0	1074,0	6979,0	6887,0
2018	22907	Aínsa-Sobrarbe	956,0	17785,0	16661,0	126625,0	105156,0
2018	22908	Hoz y Costeán	462,0	2357,0	2357,0	18857,0	18606,0
2018	22909	Vencillón	87,0	2133,0	2133,0	19198,0	19198,0
2018	44001	Ababuj	208,0	1391,0	1371,0	10964,0	6447,0
2018	44002	Abejuela	469,0	553,0	437,0	3499,0	3276,0
2018	44003	Aguatón	93,0	326,0	326,0	2609,0	2576,0
2018	44004	Aguaviva	1079,0	3306,0	3226,0	16130,0	15506,0
2018	44005	Aguilar del Alfambra	199,0	1370,0	1345,0	10762,0	9030,0
2018	44006	Alacón	676,0	2353,0	2353,0	11762,0	11643,0
2018	44007	Alba	642,0	2801,0	2801,0	14006,0	13157,0
2018	44008	Albalate del Arzobispo	2009,0	8647,0	8436,0	37961,0	30086,0
2018	44009	Albarracín	2037,0	25511,0	3964,0	30125,0	22587,0
2018	44010	Albentosa	909,0	2468,0	2394,0	14363,0	12764,0
2018	44011	Alcaine	951,0	629,0	629,0	4406,0	4406,0
2018	44012	Alcalá de la Selva	4189,0	2293,0	2293,0	19722,0	19722,0
2018	44013	Alcañiz	478,0	629,0	581,0	6395,0	3846,0
2018	44014	Alcorisa	607,0	5458,0	5458,0	33840,0	28511,0
2018	44016	Alfambra	844,0	4854,0	4831,0	28986,0	27856,0
2018	44017	Aliaga	638,0	4236,0	3183,0	19413,0	16958,0
2018	44018	Almohaja	424,0	173,0	173,0	518,0	518,0
2018	44019	Alobras	1359,0	919,0	919,0	2757,0	2757,0
2018	44020	Alpeñés	118,0	427,0	285,0	1280,0	1281,0
2018	44021	Allepuz	130,0	173,0	173,0	1037,0	241,0
2018	44022	Alloza	268,0	919,0	311,0	1554,0	634,0
2018	44023	Allueva	96,0	427,0	427,0	3419,0	3419,0
2018	44024	Anadón	163,0	378,0	331,0	1988,0	1986,0
2018	44025	Andorra	1775,0	13801,0	13139,0	98546,0	97254,0
2018	44026	Arcos de las Salinas	934,0	1462,0	1219,0	8291,0	5585,0
2018	44027	Arens de Lledó	561,0	851,0	655,0	5242,0	5226,0
2018	44028	Argente	321,0	3134,0	3134,0	17234,0	17234,0
2018	44029	Ariño	716,0	7878,0	7596,0	49374,0	41003,0
2018	44031	Azaila	461,0	2891,0	2891,0	23128,0	22748,0
2018	44032	Bádenas	1070,0	722,0	722,0	3972,0	3972,0
2018	44033	Báguena	530,0	2098,0	2098,0	17834,0	17834,0
2018	44034	Bañón	156,0	722,0	682,0	3750,0	3215,0
2018	44035	Barrachina	365,0	1243,0	1207,0	6638,0	5981,0
2018	44036	Bea	88,0	418,0	383,0	3060,0	2297,0
2018	44037	Beceite	822,0	7654,0	5279,0	21117,0	18875,0
2018	44038	Belmonte de San José	619,0	1344,0	1344,0	9407,0	9407,0
2018	44039	Bello	663,0	1344,0	1295,0	10360,0	8770,0
2018	44040	Berge	428,0	1827,0	1763,0	12339,0	11194,0
2018	44041	Bezas	254,0	1151,0	137,0	411,0	389,0
2018	44042	Blancas	535,0	2280,0	2280,0	7067,0	6804,0
2018	44043	Blesa	864,0	2200,0	2154,0	18308,0	17202,0
2018	44044	Bordón	266,0	1237,0	1196,0	10288,0	9952,0
2018	44045	Bronchales	578,0	1617,0	643,0	4176,0	4138,0
2018	44046	Bueña	250,0	788,0	788,0	7878,0	7805,0
2018	44047	Burbáguena	873,0	2112,0	2049,0	14342,0	14178,0
2018	44048	Cabra de Mora	324,0	548,0	536,0	4824,0	1608,0
2018	44049	Calaceite	326,0	1799,0	1799,0	18890,0	11692,0
2018	44050	Calamocha	523,0	3776,0	2385,0	18123,0	5506,0
2018	44051	Calanda	307,0	2606,0	2598,0	20657,0	15765,0
2018	44052	Calomarde	1308,0	548,0	548,0	1643,0	1643,0
2018	44053	Camañas	594,0	1799,0	179,0	1164,0	1164,0
2018	44054	Camarena de la Sierra	267,0	1608,0	977,0	4883,0	2928,0
2018	44055	Camarillas	197,0	236,0	206,0	1647,0	1236,0
2018	44056	Caminreal	103,0	1138,0	1135,0	3404,0	3405,0
2018	44059	Cantavieja	365,0	525,0	383,0	2490,0	2228,0
2018	44060	Cañada de Benatanduz	179,0	696,0	318,0	954,0	954,0
2018	44061	Cañada de Verich (La)	1219,0	236,0	236,0	1417,0	1417,0
2018	44062	Cañada Vellida	4577,0	1138,0	1138,0	7736,0	7736,0
2018	44063	Cañizar del Olivar	2119,0	525,0	525,0	3675,0	3675,0
2018	44064	Cascante del Río	627,0	720,0	689,0	4136,0	3741,0
2018	44065	Castejón de Tornos	315,0	1091,0	1091,0	5454,0	5287,0
2018	44066	Castel de Cabra	402,0	2006,0	1963,0	9815,0	9666,0
2018	44067	Castelnou	267,0	1213,0	794,0	5159,0	5160,0
2018	44068	Castelserás	1750,0	1596,0	1596,0	9577,0	9577,0
2018	44070	Castellar (El)	281,0	1213,0	1213,0	10914,0	10914,0
2018	44071	Castellote	1211,0	1596,0	1596,0	11971,0	9517,0
2018	44074	Cedrillas	601,0	4574,0	4272,0	19225,0	15767,0
2018	44075	Celadas	649,0	4671,0	4671,0	37364,0	34599,0
2018	44076	Cella	2109,0	9819,0	9819,0	58914,0	48902,0
2018	44077	Cerollera (La)	402,0	1596,0	1297,0	3890,0	3890,0
2018	44080	Codoñera (La)	566,0	2456,0	2456,0	15962,0	15617,0
2018	44082	Corbalán	245,0	1569,0	1043,0	4694,0	4694,0
2018	44084	Cortes de Aragón	345,0	1424,0	1283,0	8337,0	8330,0
2018	44085	Cosa	195,0	1935,0	1840,0	5520,0	4497,0
2018	44086	Cretas	1112,0	9642,0	9482,0	28447,0	28230,0
2018	44087	Crivillén	568,0	1276,0	1096,0	7125,0	5665,0
2018	44088	Cuba (La)	145,0	456,0	456,0	2964,0	2964,0
2018	44089	Cubla	376,0	722,0	678,0	2033,0	1538,0
2018	44090	Cucalón	350,0	1858,0	1828,0	10052,0	9292,0
2018	44092	Cuervo (El)	680,0	520,0	520,0	2079,0	2079,0
2018	44093	Cuevas de Almudén	389,0	520,0	408,0	2037,0	998,0
2018	44094	Cuevas Labradas	106,0	760,0	760,0	4558,0	4558,0
2018	44096	Ejulve	224,0	760,0	711,0	3555,0	3556,0
2018	44097	Escorihuela	368,0	1140,0	1133,0	7251,0	5832,0
2018	44099	Escucha	451,0	4685,0	4587,0	29817,0	14875,0
2018	44100	Estercuel	911,0	1128,0	1119,0	8953,0	6652,0
2018	44101	Ferreruela de Huerva	175,0	1693,0	1693,0	13542,0	10053,0
2018	44102	Fonfría	132,0	421,0	266,0	796,0	677,0
2018	44103	Formiche Alto	477,0	4034,0	3575,0	21447,0	20686,0
2018	44105	Fórnoles	595,0	670,0	487,0	2919,0	2882,0
2018	44106	Fortanete	465,0	2949,0	1810,0	14478,0	13476,0
2018	44107	Foz-Calanda	478,0	2974,0	2879,0	15836,0	14844,0
2018	44108	Fresneda (La)	1260,0	904,0	812,0	2436,0	2404,0
2018	44109	Frías de Albarracín	538,0	1150,0	268,0	804,0	324,0
2018	44110	Fuenferrada	285,0	1093,0	1032,0	4128,0	3790,0
2018	44111	Fuentes Calientes	192,0	1282,0	1282,0	8972,0	8948,0
2018	44112	Fuentes Claras	961,0	3123,0	3123,0	24982,0	24520,0
2018	44113	Fuentes de Rubielos	548,0	384,0	195,0	2051,0	1852,0
2018	44114	Fuentespalda	501,0	1011,0	604,0	1811,0	775,0
2018	44115	Galve	185,0	1511,0	1492,0	9548,0	9549,0
2018	44116	Gargallo	395,0	1996,0	1907,0	15255,0	9357,0
2018	44117	Gea de Albarracín	561,0	2322,0	1623,0	9735,0	8995,0
2018	44118	Ginebrosa (La)	1216,0	7278,0	7160,0	42960,0	42743,0
2018	44119	Griegos	515,0	2933,0	1164,0	3492,0	1724,0
2018	44120	Guadalaviar	476,0	2259,0	203,0	609,0	398,0
2018	44121	Gúdar	217,0	1857,0	1212,0	10305,0	7927,0
2018	44122	Híjar	1703,0	11619,0	11611,0	104497,0	94200,0
2018	44123	Hinojosa de Jarque	208,0	1641,0	1637,0	8184,0	8013,0
2018	44124	Hoz de la Vieja (La)	705,0	945,0	922,0	5994,0	5967,0
2018	44125	Huesa del Común	822,0	2844,0	2834,0	21257,0	16844,0
2018	44126	Iglesuela del Cid (La)	651,0	1617,0	1164,0	5817,0	4999,0
2018	44127	Jabaloyas	445,0	1588,0	511,0	2044,0	1427,0
2018	44128	Jarque de la Val	128,0	1018,0	1002,0	5011,0	4873,0
2018	44129	Jatiel	157,0	554,0	554,0	5540,0	5527,0
2018	44130	Jorcas	219,0	1224,0	1213,0	9702,0	7947,0
2018	44131	Josa	333,0	495,0	462,0	3002,0	2943,0
2018	44132	Lagueruela	212,0	977,0	972,0	7774,0	6803,0
2018	44133	Lanzuela	140,0	517,0	493,0	3945,0	3842,0
2018	44135	Libros	937,0	738,0	691,0	4147,0	3756,0
2018	44136	Lidón	135,0	917,0	917,0	4401,0	3930,0
2018	44137	Linares de Mora	626,0	2518,0	1941,0	11645,0	10226,0
2018	44138	Loscos	373,0	647,0	555,0	1664,0	1665,0
2018	44141	Lledó	894,0	647,0	647,0	2911,0	2911,0
2018	44142	Maicas	272,0	293,0	252,0	1639,0	1619,0
2018	44143	Manzanera	1858,0	3916,0	2419,0	21773,0	19656,0
2018	44144	Martín del Río	768,0	2292,0	2161,0	12531,0	10227,0
2018	44145	Mas de las Matas	941,0	5656,0	5647,0	28233,0	27170,0
2018	44146	Mata de los Olmos (La)	236,0	1126,0	1081,0	5405,0	5390,0
2018	44147	Mazaleón	1261,0	2788,0	2695,0	16172,0	15566,0
2018	44148	Mezquita de Jarque	123,0	1249,0	1229,0	4917,0	4840,0
2018	44149	Mirambel	206,0	1635,0	1629,0	5702,0	5701,0
2018	44150	Miravete de la Sierra	134,0	821,0	809,0	5660,0	5179,0
2018	44151	Molinos	743,0	2615,0	2454,0	12270,0	11521,0
2018	44152	Monforte de Moyuela	436,0	1419,0	1342,0	4024,0	3976,0
2018	44153	Monreal del Campo	1974,0	7190,0	7144,0	42866,0	40913,0
2018	44154	Monroyo	710,0	2221,0	1226,0	9806,0	9742,0
2018	44155	Montalbán	1481,0	3610,0	3062,0	26640,0	23572,0
2018	44156	Monteagudo del Castillo	230,0	1666,0	1558,0	4672,0	4669,0
2018	44157	Monterde de Albarracín	256,0	493,0	418,0	1253,0	887,0
2018	44158	Mora de Rubielos	1779,0	3875,0	1721,0	13765,0	11517,0
2018	44159	Moscardón	472,0	863,0	365,0	1459,0	951,0
2018	44160	Mosqueruela	932,0	15845,0	3919,0	23511,0	22171,0
2018	44161	Muniesa	1108,0	5118,0	5114,0	51136,0	47744,0
2018	44163	Noguera de Albarracín	691,0	1266,0	984,0	5903,0	2603,0
2018	44164	Nogueras	203,0	467,0	444,0	2662,0	2433,0
2018	44165	Nogueruelas	476,0	4550,0	1981,0	7924,0	5774,0
2018	44167	Obón	751,0	1471,0	1404,0	11230,0	11092,0
2018	44168	Odón	527,0	2596,0	2593,0	20744,0	20740,0
2018	44169	Ojos Negros	737,0	3276,0	3272,0	19632,0	17616,0
2018	44171	Olba	1296,0	1260,0	1063,0	7441,0	5465,0
2018	44172	Oliete	1711,0	2785,0	2724,0	20154,0	18962,0
2018	44173	Olmos (Los)	516,0	1462,0	1365,0	8191,0	7957,0
2018	44174	Orihuela del Tremedal	530,0	2630,0	426,0	2771,0	2763,0
2018	44175	Orrios	328,0	1126,0	1126,0	6080,0	6080,0
2018	44176	Palomar de Arroyos	389,0	1153,0	1081,0	5404,0	5257,0
2018	44177	Pancrudo	401,0	2682,0	2534,0	12417,0	12408,0
2018	44178	Parras de Castellote (Las)	372,0	886,0	817,0	3675,0	3661,0
2018	44179	Peñarroya de Tastavins	622,0	1204,0	657,0	3282,0	3282,0
2018	44180	Peracense	300,0	650,0	641,0	4168,0	4022,0
2018	44181	Peralejos	187,0	567,0	519,0	3218,0	3050,0
2018	44182	Perales del Alfambra	540,0	3669,0	3644,0	19385,0	19378,0
2018	44183	Pitarque	451,0	756,0	584,0	1750,0	1607,0
2018	44184	Plou	373,0	551,0	548,0	3834,0	2701,0
2018	44185	Pobo (El)	271,0	1741,0	1357,0	8821,0	8309,0
2018	44187	Portellada (La)	461,0	1822,0	1719,0	5156,0	4435,0
2018	44189	Pozondón	380,0	1110,0	1110,0	3329,0	2183,0
2018	44190	Pozuel del Campo	512,0	1089,0	1053,0	3474,0	3400,0
2018	44191	Puebla de Híjar (La)	1114,0	6373,0	6366,0	63663,0	61545,0
2018	44192	Puebla de Valverde (La)	1173,0	3394,0	3344,0	30095,0	28829,0
2018	44193	Puertomingalvo	827,0	2376,0	1396,0	8652,0	7721,0
2018	44194	Ráfales	500,0	1154,0	759,0	2278,0	2276,0
2018	44195	Rillo	269,0	1176,0	1149,0	5747,0	5722,0
2018	44196	Riodeva	865,0	1098,0	1044,0	6265,0	4149,0
