Año	Residencia área código	Residencia continente nombre	Residencia área nombre	Inscripción provincia código	Inscripción provincia nombre	Inscripción municipio código	Inscripción municipio nombre	Inscripcion municipio estrato	Sexo	Personas
2016	01	Europa	UE-28	22	Huesca	22125	Huesca	7	Mujer	417,0
2016	01	Europa	UE-28	22	Huesca	22130	Jaca	6	Hombre	148,0
2016	01	Europa	UE-28	22	Huesca	22130	Jaca	6	Mujer	146,0
2016	01	Europa	UE-28	22	Huesca	22158	Monzón	6	Hombre	84,0
2016	01	Europa	UE-28	22	Huesca	22158	Monzón	6	Mujer	98,0
2016	01	Europa	UE-28	44	Teruel	44013	Alcañiz	6	Hombre	82,0
2016	01	Europa	UE-28	44	Teruel	44013	Alcañiz	6	Mujer	76,0
2016	01	Europa	UE-28	44	Teruel	44216	Teruel	7	Hombre	200,0
2016	01	Europa	UE-28	44	Teruel	44216	Teruel	7	Mujer	197,0
2016	01	Europa	UE-28	50	Zaragoza	50067	Calatayud	6	Hombre	43,0
2016	01	Europa	UE-28	50	Zaragoza	50067	Calatayud	6	Mujer	60,0
2016	01	Europa	UE-28	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	16,0
2016	01	Europa	UE-28	50	Zaragoza	50089	Cuarte de Huerva	6	Mujer	19,0
2016	01	Europa	UE-28	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	46,0
2016	01	Europa	UE-28	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	64,0
2016	01	Europa	UE-28	50	Zaragoza	50251	Tarazona	6	Hombre	35,0
2016	01	Europa	UE-28	50	Zaragoza	50251	Tarazona	6	Mujer	33,0
2016	01	Europa	UE-28	50	Zaragoza	50272	Utebo	6	Hombre	32,0
2016	01	Europa	UE-28	50	Zaragoza	50272	Utebo	6	Mujer	35,0
2016	01	Europa	UE-28	50	Zaragoza	50297	Zaragoza	7	Hombre	3660,0
2016	01	Europa	UE-28	50	Zaragoza	50297	Zaragoza	7	Mujer	4139,0
2016	02	Europa	Resto de Europa	22	Huesca	22048	Barbastro	6	Hombre	20,0
2016	02	Europa	Resto de Europa	22	Huesca	22048	Barbastro	6	Mujer	14,0
2016	02	Europa	Resto de Europa	22	Huesca	22112	Fraga	6	Hombre	12,0
2016	02	Europa	Resto de Europa	22	Huesca	22112	Fraga	6	Mujer	17,0
2016	02	Europa	Resto de Europa	22	Huesca	22125	Huesca	7	Hombre	24,0
2016	02	Europa	Resto de Europa	22	Huesca	22125	Huesca	7	Mujer	30,0
2016	02	Europa	Resto de Europa	22	Huesca	22130	Jaca	6	Hombre	18,0
2016	02	Europa	Resto de Europa	22	Huesca	22130	Jaca	6	Mujer	13,0
2016	02	Europa	Resto de Europa	22	Huesca	22158	Monzón	6	Hombre	17,0
2016	02	Europa	Resto de Europa	22	Huesca	22158	Monzón	6	Mujer	19,0
2016	02	Europa	Resto de Europa	44	Teruel	44013	Alcañiz	6	Hombre	8,0
2016	02	Europa	Resto de Europa	44	Teruel	44013	Alcañiz	6	Mujer	16,0
2016	02	Europa	Resto de Europa	44	Teruel	44216	Teruel	7	Hombre	21,0
2016	02	Europa	Resto de Europa	44	Teruel	44216	Teruel	7	Mujer	24,0
2016	02	Europa	Resto de Europa	50	Zaragoza	50067	Calatayud	6	Hombre	17,0
2016	02	Europa	Resto de Europa	50	Zaragoza	50067	Calatayud	6	Mujer	16,0
2016	02	Europa	Resto de Europa	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	4,0
2016	02	Europa	Resto de Europa	50	Zaragoza	50089	Cuarte de Huerva	6	Mujer	6,0
2016	02	Europa	Resto de Europa	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	2,0
2016	02	Europa	Resto de Europa	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	3,0
2016	02	Europa	Resto de Europa	50	Zaragoza	50251	Tarazona	6	Hombre	5,0
2016	02	Europa	Resto de Europa	50	Zaragoza	50251	Tarazona	6	Mujer	6,0
2016	02	Europa	Resto de Europa	50	Zaragoza	50272	Utebo	6	Hombre	3,0
2016	02	Europa	Resto de Europa	50	Zaragoza	50272	Utebo	6	Mujer	4,0
2016	02	Europa	Resto de Europa	50	Zaragoza	50297	Zaragoza	7	Hombre	494,0
2016	02	Europa	Resto de Europa	50	Zaragoza	50297	Zaragoza	7	Mujer	555,0
2016	03	África	Magreb	22	Huesca	22048	Barbastro	6	Mujer	1,0
2016	03	África	Magreb	22	Huesca	22125	Huesca	7	Hombre	5,0
2016	03	África	Magreb	22	Huesca	22125	Huesca	7	Mujer	3,0
2016	03	África	Magreb	22	Huesca	22130	Jaca	6	Hombre	1,0
2016	03	África	Magreb	22	Huesca	22130	Jaca	6	Mujer	1,0
2016	03	África	Magreb	22	Huesca	22158	Monzón	6	Hombre	7,0
2016	03	África	Magreb	22	Huesca	22158	Monzón	6	Mujer	1,0
2016	03	África	Magreb	44	Teruel	44216	Teruel	7	Hombre	6,0
2016	03	África	Magreb	44	Teruel	44216	Teruel	7	Mujer	6,0
2016	03	África	Magreb	50	Zaragoza	50067	Calatayud	6	Hombre	1,0
2016	03	África	Magreb	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	2,0
2016	03	África	Magreb	50	Zaragoza	50251	Tarazona	6	Hombre	2,0
2016	03	África	Magreb	50	Zaragoza	50251	Tarazona	6	Mujer	1,0
2016	03	África	Magreb	50	Zaragoza	50272	Utebo	6	Hombre	1,0
2016	03	África	Magreb	50	Zaragoza	50297	Zaragoza	7	Hombre	51,0
2016	03	África	Magreb	50	Zaragoza	50297	Zaragoza	7	Mujer	56,0
2016	04	África	Resto de África	22	Huesca	22048	Barbastro	6	Hombre	6,0
2016	04	África	Resto de África	22	Huesca	22048	Barbastro	6	Mujer	6,0
2016	04	África	Resto de África	22	Huesca	22112	Fraga	6	Hombre	1,0
2016	04	África	Resto de África	22	Huesca	22125	Huesca	7	Hombre	24,0
2016	04	África	Resto de África	22	Huesca	22125	Huesca	7	Mujer	8,0
2016	04	África	Resto de África	22	Huesca	22130	Jaca	6	Hombre	2,0
2016	04	África	Resto de África	22	Huesca	22130	Jaca	6	Mujer	2,0
2016	04	África	Resto de África	22	Huesca	22158	Monzón	6	Hombre	16,0
2016	04	África	Resto de África	22	Huesca	22158	Monzón	6	Mujer	3,0
2016	04	África	Resto de África	44	Teruel	44013	Alcañiz	6	Hombre	3,0
2016	04	África	Resto de África	44	Teruel	44216	Teruel	7	Hombre	2,0
2016	04	África	Resto de África	44	Teruel	44216	Teruel	7	Mujer	4,0
2016	04	África	Resto de África	50	Zaragoza	50251	Tarazona	6	Hombre	1,0
2016	04	África	Resto de África	50	Zaragoza	50251	Tarazona	6	Mujer	1,0
2016	04	África	Resto de África	50	Zaragoza	50272	Utebo	6	Hombre	1,0
2016	04	África	Resto de África	50	Zaragoza	50297	Zaragoza	7	Hombre	119,0
2016	04	África	Resto de África	50	Zaragoza	50297	Zaragoza	7	Mujer	112,0
2016	05	América	América del Norte	22	Huesca	22048	Barbastro	6	Hombre	8,0
2016	05	América	América del Norte	22	Huesca	22048	Barbastro	6	Mujer	10,0
2016	05	América	América del Norte	22	Huesca	22112	Fraga	6	Hombre	2,0
2016	05	América	América del Norte	22	Huesca	22112	Fraga	6	Mujer	7,0
2016	05	América	América del Norte	22	Huesca	22125	Huesca	7	Hombre	49,0
2016	05	América	América del Norte	22	Huesca	22125	Huesca	7	Mujer	54,0
2016	05	América	América del Norte	22	Huesca	22130	Jaca	6	Hombre	21,0
2016	05	América	América del Norte	22	Huesca	22130	Jaca	6	Mujer	26,0
2016	05	América	América del Norte	22	Huesca	22158	Monzón	6	Hombre	5,0
2016	05	América	América del Norte	22	Huesca	22158	Monzón	6	Mujer	12,0
2016	05	América	América del Norte	44	Teruel	44013	Alcañiz	6	Hombre	8,0
2016	05	América	América del Norte	44	Teruel	44013	Alcañiz	6	Mujer	6,0
2016	05	América	América del Norte	44	Teruel	44216	Teruel	7	Hombre	33,0
2016	05	América	América del Norte	44	Teruel	44216	Teruel	7	Mujer	47,0
2016	05	América	América del Norte	50	Zaragoza	50067	Calatayud	6	Hombre	12,0
2016	05	América	América del Norte	50	Zaragoza	50067	Calatayud	6	Mujer	14,0
2016	05	América	América del Norte	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	1,0
2016	05	América	América del Norte	50	Zaragoza	50089	Cuarte de Huerva	6	Mujer	3,0
2016	05	América	América del Norte	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	7,0
2016	05	América	América del Norte	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	9,0
2016	05	América	América del Norte	50	Zaragoza	50251	Tarazona	6	Hombre	1,0
2016	05	América	América del Norte	50	Zaragoza	50251	Tarazona	6	Mujer	4,0
2016	05	América	América del Norte	50	Zaragoza	50272	Utebo	6	Hombre	3,0
2016	05	América	América del Norte	50	Zaragoza	50272	Utebo	6	Mujer	5,0
2016	05	América	América del Norte	50	Zaragoza	50297	Zaragoza	7	Hombre	803,0
2016	05	América	América del Norte	50	Zaragoza	50297	Zaragoza	7	Mujer	1007,0
2016	06	América	Resto de América	22	Huesca	22048	Barbastro	6	Hombre	82,0
2016	06	América	Resto de América	22	Huesca	22048	Barbastro	6	Mujer	77,0
2016	06	América	Resto de América	22	Huesca	22112	Fraga	6	Hombre	21,0
2016	06	América	Resto de América	22	Huesca	22112	Fraga	6	Mujer	30,0
2016	06	América	Resto de América	22	Huesca	22125	Huesca	7	Hombre	371,0
2016	06	América	Resto de América	22	Huesca	22125	Huesca	7	Mujer	392,0
2016	06	América	Resto de América	22	Huesca	22130	Jaca	6	Hombre	101,0
2016	06	América	Resto de América	22	Huesca	22130	Jaca	6	Mujer	112,0
2016	06	América	Resto de América	22	Huesca	22158	Monzón	6	Hombre	59,0
2016	06	América	Resto de América	22	Huesca	22158	Monzón	6	Mujer	55,0
2016	06	América	Resto de América	44	Teruel	44013	Alcañiz	6	Hombre	63,0
2016	06	América	Resto de América	44	Teruel	44013	Alcañiz	6	Mujer	77,0
2016	06	América	Resto de América	44	Teruel	44216	Teruel	7	Hombre	306,0
2016	06	América	Resto de América	44	Teruel	44216	Teruel	7	Mujer	287,0
2016	06	América	Resto de América	50	Zaragoza	50067	Calatayud	6	Hombre	69,0
2016	06	América	Resto de América	50	Zaragoza	50067	Calatayud	6	Mujer	70,0
2016	06	América	Resto de América	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	8,0
2016	06	América	Resto de América	50	Zaragoza	50089	Cuarte de Huerva	6	Mujer	11,0
2016	06	América	Resto de América	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	71,0
2016	06	América	Resto de América	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	85,0
2016	06	América	Resto de América	50	Zaragoza	50251	Tarazona	6	Hombre	69,0
2016	06	América	Resto de América	50	Zaragoza	50251	Tarazona	6	Mujer	61,0
2016	06	América	Resto de América	50	Zaragoza	50272	Utebo	6	Hombre	18,0
2016	06	América	Resto de América	50	Zaragoza	50272	Utebo	6	Mujer	13,0
2016	06	América	Resto de América	50	Zaragoza	50297	Zaragoza	7	Hombre	4015,0
2016	06	América	Resto de América	50	Zaragoza	50297	Zaragoza	7	Mujer	4069,0
2016	07	Asia	Asia	22	Huesca	22048	Barbastro	6	Hombre	4,0
2016	07	Asia	Asia	22	Huesca	22048	Barbastro	6	Mujer	2,0
2016	07	Asia	Asia	22	Huesca	22112	Fraga	6	Hombre	2,0
2016	07	Asia	Asia	22	Huesca	22125	Huesca	7	Hombre	15,0
2016	07	Asia	Asia	22	Huesca	22125	Huesca	7	Mujer	4,0
2016	07	Asia	Asia	22	Huesca	22130	Jaca	6	Hombre	5,0
2016	07	Asia	Asia	22	Huesca	22130	Jaca	6	Mujer	1,0
2016	07	Asia	Asia	22	Huesca	22158	Monzón	6	Hombre	1,0
2016	07	Asia	Asia	22	Huesca	22158	Monzón	6	Mujer	1,0
2016	07	Asia	Asia	44	Teruel	44013	Alcañiz	6	Hombre	4,0
2016	07	Asia	Asia	44	Teruel	44013	Alcañiz	6	Mujer	2,0
2016	07	Asia	Asia	44	Teruel	44216	Teruel	7	Hombre	4,0
2016	07	Asia	Asia	44	Teruel	44216	Teruel	7	Mujer	6,0
2016	07	Asia	Asia	50	Zaragoza	50067	Calatayud	6	Hombre	9,0
2016	07	Asia	Asia	50	Zaragoza	50067	Calatayud	6	Mujer	10,0
2016	07	Asia	Asia	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	6,0
2016	07	Asia	Asia	50	Zaragoza	50089	Cuarte de Huerva	6	Mujer	6,0
2016	07	Asia	Asia	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	2,0
2016	07	Asia	Asia	50	Zaragoza	50251	Tarazona	6	Hombre	2,0
2016	07	Asia	Asia	50	Zaragoza	50251	Tarazona	6	Mujer	2,0
2016	07	Asia	Asia	50	Zaragoza	50272	Utebo	6	Hombre	2,0
2016	07	Asia	Asia	50	Zaragoza	50272	Utebo	6	Mujer	3,0
2016	07	Asia	Asia	50	Zaragoza	50297	Zaragoza	7	Hombre	291,0
2016	07	Asia	Asia	50	Zaragoza	50297	Zaragoza	7	Mujer	213,0
2016	08	Oceanía	Oceanía	22	Huesca	22048	Barbastro	6	Hombre	1,0
2016	08	Oceanía	Oceanía	22	Huesca	22048	Barbastro	6	Mujer	1,0
2016	08	Oceanía	Oceanía	22	Huesca	22112	Fraga	6	Hombre	4,0
2016	08	Oceanía	Oceanía	22	Huesca	22112	Fraga	6	Mujer	1,0
2016	08	Oceanía	Oceanía	22	Huesca	22125	Huesca	7	Hombre	5,0
2016	08	Oceanía	Oceanía	22	Huesca	22125	Huesca	7	Mujer	6,0
2016	08	Oceanía	Oceanía	22	Huesca	22130	Jaca	6	Hombre	2,0
2016	08	Oceanía	Oceanía	22	Huesca	22130	Jaca	6	Mujer	4,0
2016	08	Oceanía	Oceanía	44	Teruel	44013	Alcañiz	6	Hombre	1,0
2016	08	Oceanía	Oceanía	44	Teruel	44013	Alcañiz	6	Mujer	1,0
2016	08	Oceanía	Oceanía	44	Teruel	44216	Teruel	7	Hombre	9,0
2016	08	Oceanía	Oceanía	44	Teruel	44216	Teruel	7	Mujer	8,0
2016	08	Oceanía	Oceanía	50	Zaragoza	50067	Calatayud	6	Hombre	2,0
2016	08	Oceanía	Oceanía	50	Zaragoza	50067	Calatayud	6	Mujer	4,0
2016	08	Oceanía	Oceanía	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	1,0
2016	08	Oceanía	Oceanía	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	1,0
2016	08	Oceanía	Oceanía	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	1,0
2016	08	Oceanía	Oceanía	50	Zaragoza	50251	Tarazona	6	Mujer	1,0
2016	08	Oceanía	Oceanía	50	Zaragoza	50297	Zaragoza	7	Hombre	84,0
2016	08	Oceanía	Oceanía	50	Zaragoza	50297	Zaragoza	7	Mujer	105,0
2017	01	Europa	UE-28	22	Huesca	22048	Barbastro	6	Hombre	136,0
2017	01	Europa	UE-28	22	Huesca	22048	Barbastro	6	Mujer	111,0
2017	01	Europa	UE-28	22	Huesca	22112	Fraga	6	Hombre	38,0
2017	01	Europa	UE-28	22	Huesca	22112	Fraga	6	Mujer	40,0
2017	01	Europa	UE-28	22	Huesca	22125	Huesca	7	Hombre	475,0
2017	01	Europa	UE-28	22	Huesca	22125	Huesca	7	Mujer	474,0
2017	01	Europa	UE-28	22	Huesca	22130	Jaca	6	Hombre	149,0
2017	01	Europa	UE-28	22	Huesca	22130	Jaca	6	Mujer	147,0
2017	01	Europa	UE-28	22	Huesca	22158	Monzón	6	Hombre	98,0
2017	01	Europa	UE-28	22	Huesca	22158	Monzón	6	Mujer	107,0
2017	01	Europa	UE-28	44	Teruel	44013	Alcañiz	6	Hombre	96,0
2017	01	Europa	UE-28	44	Teruel	44013	Alcañiz	6	Mujer	81,0
2017	01	Europa	UE-28	44	Teruel	44216	Teruel	7	Hombre	212,0
2017	01	Europa	UE-28	44	Teruel	44216	Teruel	7	Mujer	216,0
2017	01	Europa	UE-28	50	Zaragoza	50067	Calatayud	6	Hombre	44,0
2017	01	Europa	UE-28	50	Zaragoza	50067	Calatayud	6	Mujer	64,0
2017	01	Europa	UE-28	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	17,0
2017	01	Europa	UE-28	50	Zaragoza	50089	Cuarte de Huerva	6	Mujer	18,0
2017	01	Europa	UE-28	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	49,0
2017	01	Europa	UE-28	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	68,0
2017	01	Europa	UE-28	50	Zaragoza	50251	Tarazona	6	Hombre	40,0
2017	01	Europa	UE-28	50	Zaragoza	50251	Tarazona	6	Mujer	40,0
2017	01	Europa	UE-28	50	Zaragoza	50272	Utebo	6	Hombre	39,0
2017	01	Europa	UE-28	50	Zaragoza	50272	Utebo	6	Mujer	42,0
2017	01	Europa	UE-28	50	Zaragoza	50297	Zaragoza	7	Hombre	4072,0
2017	01	Europa	UE-28	50	Zaragoza	50297	Zaragoza	7	Mujer	4444,0
2017	02	Europa	Resto de Europa	22	Huesca	22048	Barbastro	6	Hombre	21,0
2017	02	Europa	Resto de Europa	22	Huesca	22048	Barbastro	6	Mujer	15,0
2017	02	Europa	Resto de Europa	22	Huesca	22112	Fraga	6	Hombre	16,0
2017	02	Europa	Resto de Europa	22	Huesca	22112	Fraga	6	Mujer	20,0
2017	02	Europa	Resto de Europa	22	Huesca	22125	Huesca	7	Hombre	27,0
2017	02	Europa	Resto de Europa	22	Huesca	22125	Huesca	7	Mujer	34,0
2017	02	Europa	Resto de Europa	22	Huesca	22130	Jaca	6	Hombre	14,0
2017	02	Europa	Resto de Europa	22	Huesca	22130	Jaca	6	Mujer	12,0
2017	02	Europa	Resto de Europa	22	Huesca	22158	Monzón	6	Hombre	18,0
2017	02	Europa	Resto de Europa	22	Huesca	22158	Monzón	6	Mujer	18,0
2017	02	Europa	Resto de Europa	44	Teruel	44013	Alcañiz	6	Hombre	9,0
2017	02	Europa	Resto de Europa	44	Teruel	44013	Alcañiz	6	Mujer	15,0
2017	02	Europa	Resto de Europa	44	Teruel	44216	Teruel	7	Hombre	22,0
2017	02	Europa	Resto de Europa	44	Teruel	44216	Teruel	7	Mujer	25,0
2017	02	Europa	Resto de Europa	50	Zaragoza	50067	Calatayud	6	Hombre	19,0
2017	02	Europa	Resto de Europa	50	Zaragoza	50067	Calatayud	6	Mujer	18,0
2017	02	Europa	Resto de Europa	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	3,0
2017	02	Europa	Resto de Europa	50	Zaragoza	50089	Cuarte de Huerva	6	Mujer	6,0
2017	02	Europa	Resto de Europa	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	2,0
2017	02	Europa	Resto de Europa	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	3,0
2017	02	Europa	Resto de Europa	50	Zaragoza	50251	Tarazona	6	Hombre	6,0
2017	02	Europa	Resto de Europa	50	Zaragoza	50251	Tarazona	6	Mujer	6,0
2017	02	Europa	Resto de Europa	50	Zaragoza	50272	Utebo	6	Hombre	3,0
2017	02	Europa	Resto de Europa	50	Zaragoza	50272	Utebo	6	Mujer	4,0
2017	02	Europa	Resto de Europa	50	Zaragoza	50297	Zaragoza	7	Hombre	517,0
2017	02	Europa	Resto de Europa	50	Zaragoza	50297	Zaragoza	7	Mujer	598,0
2017	03	África	Magreb	22	Huesca	22048	Barbastro	6	Hombre	1,0
2017	03	África	Magreb	22	Huesca	22048	Barbastro	6	Mujer	1,0
2017	03	África	Magreb	22	Huesca	22112	Fraga	6	Hombre	1,0
2017	03	África	Magreb	22	Huesca	22125	Huesca	7	Hombre	4,0
2017	03	África	Magreb	22	Huesca	22125	Huesca	7	Mujer	1,0
2017	03	África	Magreb	22	Huesca	22130	Jaca	6	Hombre	1,0
2017	03	África	Magreb	22	Huesca	22130	Jaca	6	Mujer	1,0
2017	03	África	Magreb	22	Huesca	22158	Monzón	6	Hombre	6,0
2017	03	África	Magreb	22	Huesca	22158	Monzón	6	Mujer	2,0
2017	03	África	Magreb	44	Teruel	44013	Alcañiz	6	Hombre	3,0
2017	03	África	Magreb	44	Teruel	44013	Alcañiz	6	Mujer	2,0
2017	03	África	Magreb	44	Teruel	44216	Teruel	7	Hombre	4,0
2017	03	África	Magreb	44	Teruel	44216	Teruel	7	Mujer	6,0
2017	03	África	Magreb	50	Zaragoza	50067	Calatayud	6	Hombre	2,0
2017	03	África	Magreb	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	1,0
2017	03	África	Magreb	50	Zaragoza	50251	Tarazona	6	Hombre	2,0
2017	03	África	Magreb	50	Zaragoza	50251	Tarazona	6	Mujer	1,0
2017	03	África	Magreb	50	Zaragoza	50272	Utebo	6	Hombre	1,0
2017	03	África	Magreb	50	Zaragoza	50297	Zaragoza	7	Hombre	59,0
2017	03	África	Magreb	50	Zaragoza	50297	Zaragoza	7	Mujer	60,0
2017	04	África	Resto de África	22	Huesca	22048	Barbastro	6	Hombre	11,0
2017	04	África	Resto de África	22	Huesca	22048	Barbastro	6	Mujer	6,0
2017	04	África	Resto de África	22	Huesca	22112	Fraga	6	Hombre	5,0
2017	04	África	Resto de África	22	Huesca	22125	Huesca	7	Hombre	28,0
2017	04	África	Resto de África	22	Huesca	22125	Huesca	7	Mujer	8,0
2017	04	África	Resto de África	22	Huesca	22130	Jaca	6	Hombre	1,0
2017	04	África	Resto de África	22	Huesca	22130	Jaca	6	Mujer	2,0
2017	04	África	Resto de África	22	Huesca	22158	Monzón	6	Hombre	17,0
2017	04	África	Resto de África	22	Huesca	22158	Monzón	6	Mujer	4,0
2017	04	África	Resto de África	44	Teruel	44013	Alcañiz	6	Hombre	3,0
2017	04	África	Resto de África	44	Teruel	44216	Teruel	7	Mujer	3,0
2017	04	África	Resto de África	50	Zaragoza	50251	Tarazona	6	Hombre	1,0
2017	04	África	Resto de África	50	Zaragoza	50251	Tarazona	6	Mujer	2,0
2017	04	África	Resto de África	50	Zaragoza	50272	Utebo	6	Hombre	4,0
2017	04	África	Resto de África	50	Zaragoza	50297	Zaragoza	7	Hombre	151,0
2017	04	África	Resto de África	50	Zaragoza	50297	Zaragoza	7	Mujer	113,0
2017	05	América	América del Norte	22	Huesca	22048	Barbastro	6	Hombre	9,0
2017	05	América	América del Norte	22	Huesca	22048	Barbastro	6	Mujer	11,0
2017	05	América	América del Norte	22	Huesca	22112	Fraga	6	Hombre	3,0
2017	05	América	América del Norte	22	Huesca	22112	Fraga	6	Mujer	7,0
2017	05	América	América del Norte	22	Huesca	22125	Huesca	7	Hombre	51,0
2017	05	América	América del Norte	22	Huesca	22125	Huesca	7	Mujer	64,0
2017	05	América	América del Norte	22	Huesca	22130	Jaca	6	Hombre	19,0
2017	05	América	América del Norte	22	Huesca	22130	Jaca	6	Mujer	24,0
2017	05	América	América del Norte	22	Huesca	22158	Monzón	6	Hombre	6,0
2017	05	América	América del Norte	22	Huesca	22158	Monzón	6	Mujer	10,0
2017	05	América	América del Norte	44	Teruel	44013	Alcañiz	6	Hombre	7,0
2017	05	América	América del Norte	44	Teruel	44013	Alcañiz	6	Mujer	7,0
2017	05	América	América del Norte	44	Teruel	44216	Teruel	7	Hombre	45,0
2017	05	América	América del Norte	44	Teruel	44216	Teruel	7	Mujer	57,0
2017	05	América	América del Norte	50	Zaragoza	50067	Calatayud	6	Hombre	11,0
2017	05	América	América del Norte	50	Zaragoza	50067	Calatayud	6	Mujer	14,0
2017	05	América	América del Norte	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	1,0
2017	05	América	América del Norte	50	Zaragoza	50089	Cuarte de Huerva	6	Mujer	3,0
2017	05	América	América del Norte	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	8,0
2017	05	América	América del Norte	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	9,0
2017	05	América	América del Norte	50	Zaragoza	50251	Tarazona	6	Hombre	2,0
2017	05	América	América del Norte	50	Zaragoza	50251	Tarazona	6	Mujer	4,0
2017	05	América	América del Norte	50	Zaragoza	50272	Utebo	6	Hombre	3,0
2017	05	América	América del Norte	50	Zaragoza	50272	Utebo	6	Mujer	5,0
2017	05	América	América del Norte	50	Zaragoza	50297	Zaragoza	7	Hombre	876,0
2017	05	América	América del Norte	50	Zaragoza	50297	Zaragoza	7	Mujer	1090,0
2017	06	América	Resto de América	22	Huesca	22048	Barbastro	6	Hombre	87,0
2017	06	América	Resto de América	22	Huesca	22048	Barbastro	6	Mujer	78,0
2017	06	América	Resto de América	22	Huesca	22112	Fraga	6	Hombre	25,0
2017	06	América	Resto de América	22	Huesca	22112	Fraga	6	Mujer	31,0
2017	06	América	Resto de América	22	Huesca	22125	Huesca	7	Hombre	380,0
2017	06	América	Resto de América	22	Huesca	22125	Huesca	7	Mujer	408,0
2017	06	América	Resto de América	22	Huesca	22130	Jaca	6	Hombre	111,0
2017	06	América	Resto de América	22	Huesca	22130	Jaca	6	Mujer	111,0
2017	06	América	Resto de América	22	Huesca	22158	Monzón	6	Hombre	64,0
2017	06	América	Resto de América	22	Huesca	22158	Monzón	6	Mujer	58,0
2017	06	América	Resto de América	44	Teruel	44013	Alcañiz	6	Hombre	65,0
2017	06	América	Resto de América	44	Teruel	44013	Alcañiz	6	Mujer	78,0
2017	06	América	Resto de América	44	Teruel	44216	Teruel	7	Hombre	318,0
2017	06	América	Resto de América	44	Teruel	44216	Teruel	7	Mujer	303,0
2017	06	América	Resto de América	50	Zaragoza	50067	Calatayud	6	Hombre	68,0
2017	06	América	Resto de América	50	Zaragoza	50067	Calatayud	6	Mujer	70,0
2017	06	América	Resto de América	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	10,0
2017	06	América	Resto de América	50	Zaragoza	50089	Cuarte de Huerva	6	Mujer	12,0
2017	06	América	Resto de América	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	73,0
2017	06	América	Resto de América	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	89,0
2017	06	América	Resto de América	50	Zaragoza	50251	Tarazona	6	Hombre	66,0
2017	06	América	Resto de América	50	Zaragoza	50251	Tarazona	6	Mujer	60,0
2017	06	América	Resto de América	50	Zaragoza	50272	Utebo	6	Hombre	17,0
2017	06	América	Resto de América	50	Zaragoza	50272	Utebo	6	Mujer	18,0
2017	06	América	Resto de América	50	Zaragoza	50297	Zaragoza	7	Hombre	4171,0
2017	06	América	Resto de América	50	Zaragoza	50297	Zaragoza	7	Mujer	4233,0
2017	07	Asia	Asia	22	Huesca	22048	Barbastro	6	Hombre	6,0
2017	07	Asia	Asia	22	Huesca	22048	Barbastro	6	Mujer	2,0
2017	07	Asia	Asia	22	Huesca	22112	Fraga	6	Hombre	1,0
2017	07	Asia	Asia	22	Huesca	22125	Huesca	7	Hombre	12,0
2017	07	Asia	Asia	22	Huesca	22125	Huesca	7	Mujer	6,0
2017	07	Asia	Asia	22	Huesca	22130	Jaca	6	Hombre	5,0
2017	07	Asia	Asia	22	Huesca	22158	Monzón	6	Hombre	1,0
2017	07	Asia	Asia	22	Huesca	22158	Monzón	6	Mujer	1,0
2017	07	Asia	Asia	44	Teruel	44013	Alcañiz	6	Hombre	5,0
2017	07	Asia	Asia	44	Teruel	44013	Alcañiz	6	Mujer	4,0
2017	07	Asia	Asia	44	Teruel	44216	Teruel	7	Hombre	6,0
2017	07	Asia	Asia	44	Teruel	44216	Teruel	7	Mujer	9,0
2017	07	Asia	Asia	50	Zaragoza	50067	Calatayud	6	Hombre	10,0
