Año	Municipio código	Municipio nombre	Urbana   Número de recibos	Urbana   Base imponible (miles de euros)	Urbana   Base liquidable (miles de euros)	Urbana   Cuota íntegra (euros)	Urbana   Cuota líquida (euros)
2012	44013	Alcañiz	14839,0	348852,0	348852,0	2993147,0	2809586,0
2012	44014	Alcorisa	3714,0	63243,0	63243,0	521755,0	514785,0
2012	44016	Alfambra	759,0	9717,0	9717,0	64135,0	59525,0
2012	44017	Aliaga	873,0	9428,0	9428,0	51857,0	47255,0
2012	44018	Almohaja	96,0	442,0	442,0	2208,0	2208,0
2012	44019	Alobras	224,0	1411,0	1411,0	9315,0	8067,0
2012	44020	Alpeñés	81,0	427,0	427,0	2134,0	2043,0
2012	44021	Allepuz	261,0	1649,0	1649,0	10886,0	10175,0
2012	44022	Alloza	1132,0	10387,0	10387,0	51934,0	49733,0
2012	44023	Allueva	93,0	253,0	253,0	1810,0	1716,0
2012	44024	Anadón	131,0	581,0	581,0	5431,0	5022,0
2012	44025	Andorra	6241,0	295164,0	208098,0	1283516,0	1175700,0
2012	44026	Arcos de las Salinas	634,0	13016,0	6982,0	46669,0	46669,0
2012	44027	Arens de Lledó	273,0	2872,0	2872,0	18956,0	18058,0
2012	44028	Argente	334,0	2448,0	2448,0	13462,0	12990,0
2012	44029	Ariño	1050,0	24649,0	19318,0	125564,0	111904,0
2012	44031	Azaila	294,0	2204,0	2204,0	15759,0	15199,0
2012	44032	Bádenas	103,0	354,0	354,0	1770,0	1688,0
2012	44033	Báguena	869,0	6328,0	6328,0	45246,0	42858,0
2012	44034	Bañón	368,0	7703,0	5196,0	20783,0	18897,0
2012	44035	Barrachina	285,0	1946,0	1946,0	11775,0	11775,0
2012	44036	Bea	68,0	370,0	370,0	2035,0	1916,0
2012	44037	Beceite	990,0	25229,0	18530,0	92648,0	86393,0
2012	44038	Belmonte de San José	308,0	7821,0	5828,0	32052,0	29029,0
2012	44039	Bello	626,0	5079,0	5079,0	25394,0	24549,0
2012	44040	Berge	366,0	8200,0	6906,0	34531,0	34531,0
2012	44041	Bezas	171,0	1366,0	1366,0	6831,0	6373,0
2012	44042	Blancas	403,0	2466,0	2466,0	12328,0	12328,0
2012	44043	Blesa	356,0	2241,0	2241,0	14793,0	14185,0
2012	44044	Bordón	252,0	1679,0	1679,0	13849,0	13700,0
2012	44045	Bronchales	1282,0	25439,0	25439,0	139914,0	134897,0
2012	44046	Bueña	197,0	689,0	689,0	5687,0	5471,0
2012	44047	Burbáguena	546,0	5591,0	5591,0	30748,0	30748,0
2012	44048	Cabra de Mora	261,0	4276,0	3938,0	32803,0	29217,0
2012	44049	Calaceite	1215,0	30466,0	28648,0	214346,0	192989,0
2012	44050	Calamocha	6140,0	139529,0	139529,0	997633,0	949603,0
2012	44051	Calanda	3342,0	54153,0	54153,0	451530,0	451530,0
2012	44052	Calomarde	284,0	4984,0	4272,0	17089,0	16273,0
2012	44053	Camañas	200,0	1212,0	1212,0	6931,0	6931,0
2012	44054	Camarena de la Sierra	623,0	13474,0	8978,0	44891,0	40337,0
2012	44055	Camarillas	269,0	2355,0	2355,0	12950,0	12564,0
2012	44056	Caminreal	839,0	11904,0	11904,0	72019,0	72019,0
2012	44059	Cantavieja	999,0	14489,0	14489,0	95625,0	95625,0
2012	44060	Cañada de Benatanduz	260,0	904,0	904,0	4522,0	4195,0
2012	44061	Cañada de Verich (La)	152,0	881,0	881,0	5813,0	5580,0
2012	44062	Cañada Vellida	77,0	705,0	705,0	4651,0	4413,0
2012	44063	Cañizar del Olivar	286,0	1954,0	1954,0	18272,0	15987,0
2012	44064	Cascante del Río	238,0	1867,0	1867,0	16432,0	15799,0
2012	44065	Castejón de Tornos	220,0	1032,0	1032,0	5162,0	5162,0
2012	44066	Castel de Cabra	343,0	6369,0	5050,0	20199,0	19178,0
2012	44067	Castelnou	269,0	2550,0	2550,0	14026,0	14026,0
2012	44068	Castelserás	1000,0	12801,0	12801,0	84490,0	84490,0
2012	44070	Castellar (El)	189,0	3642,0	2587,0	20698,0	19192,0
2012	44071	Castellote	1676,0	47393,0	31208,0	128489,0	119909,0
2012	44074	Cedrillas	819,0	38703,0	20809,0	85609,0	76553,0
2012	44075	Celadas	299,0	4007,0	4007,0	20036,0	19439,0
2012	44076	Cella	2603,0	56858,0	56858,0	375263,0	364873,0
2012	44077	Cerollera (La)	191,0	3227,0	2097,0	12581,0	10227,0
2012	44080	Codoñera (La)	589,0	16292,0	12276,0	55240,0	51811,0
2012	44082	Corbalán	165,0	1082,0	1082,0	5409,0	5011,0
2012	44084	Cortes de Aragón	238,0	3735,0	2706,0	16237,0	15280,0
2012	44085	Cosa	165,0	1416,0	1416,0	7080,0	6757,0
2012	44086	Cretas	685,0	26029,0	15477,0	95088,0	90308,0
2012	44087	Crivillén	298,0	1707,0	1707,0	9389,0	8857,0
2012	44088	Cuba (La)	186,0	772,0	772,0	5946,0	5946,0
2012	44089	Cubla	152,0	1450,0	1450,0	7251,0	6935,0
2012	44090	Cucalón	242,0	3471,0	2560,0	10241,0	9282,0
2012	44092	Cuervo (El)	337,0	6541,0	3346,0	24126,0	23238,0
2012	44093	Cuevas de Almudén	119,0	1280,0	1280,0	6402,0	6300,0
2012	44094	Cuevas Labradas	180,0	1641,0	1641,0	9027,0	8515,0
2012	44096	Ejulve	488,0	9671,0	6631,0	30505,0	28300,0
2012	44097	Escorihuela	276,0	1799,0	1799,0	12072,0	11796,0
2012	44099	Escucha	1049,0	33695,0	26012,0	169076,0	169076,0
2012	44100	Estercuel	603,0	5357,0	5357,0	29462,0	27839,0
2012	44101	Ferreruela de Huerva	173,0	1232,0	1232,0	6777,0	6511,0
2012	44102	Fonfría	84,0	425,0	425,0	2125,0	1986,0
2012	44103	Formiche Alto	380,0	9073,0	6142,0	42993,0	39009,0
2012	44105	Fórnoles	349,0	2055,0	2055,0	10277,0	9831,0
2012	44106	Fortanete	513,0	3330,0	3330,0	25641,0	24467,0
2012	44107	Foz-Calanda	398,0	3864,0	3864,0	23378,0	21302,0
2012	44108	Fresneda (La)	765,0	21614,0	19210,0	115263,0	109791,0
2012	44109	Frías de Albarracín	425,0	2972,0	2972,0	14858,0	13877,0
2012	44110	Fuenferrada	139,0	896,0	896,0	4482,0	4284,0
2012	44111	Fuentes Calientes	155,0	1683,0	1683,0	8416,0	8095,0
2012	44112	Fuentes Claras	682,0	11390,0	11390,0	57635,0	57635,0
2012	44113	Fuentes de Rubielos	408,0	3184,0	3184,0	24513,0	22377,0
2012	44114	Fuentespalda	403,0	6300,0	6300,0	41581,0	40086,0
2012	44115	Galve	164,0	1661,0	1661,0	13701,0	12753,0
2012	44116	Gargallo	237,0	5344,0	4186,0	16743,0	16605,0
2012	44117	Gea de Albarracín	783,0	16379,0	13512,0	108093,0	97562,0
2012	44118	Ginebrosa (La)	475,0	11103,0	6627,0	34120,0	30557,0
2012	44119	Griegos	267,0	7021,0	4689,0	24053,0	22748,0
2012	44120	Guadalaviar	419,0	10515,0	9628,0	48139,0	43492,0
2012	44121	Gúdar	256,0	6305,0	3673,0	18842,0	18010,0
2012	44122	Híjar	1826,0	30052,0	30052,0	221483,0	203446,0
2012	44123	Hinojosa de Jarque	195,0	1694,0	1694,0	8472,0	8110,0
2012	44124	Hoz de la Vieja (La)	392,0	1650,0	1650,0	10887,0	10579,0
2012	44125	Huesa del Común	477,0	8355,0	5823,0	23292,0	21559,0
2012	44126	Iglesuela del Cid (La)	662,0	6885,0	6885,0	37869,0	33543,0
2012	44127	Jabaloyas	312,0	1866,0	1866,0	10266,0	9250,0
2012	44128	Jarque de la Val	135,0	1638,0	1638,0	8189,0	8022,0
2012	44129	Jatiel	123,0	998,0	998,0	8234,0	8234,0
2012	44130	Jorcas	128,0	730,0	730,0	4018,0	3844,0
2012	44131	Josa	228,0	757,0	757,0	4993,0	4836,0
2012	44132	Lagueruela	167,0	937,0	937,0	5152,0	4999,0
2012	44133	Lanzuela	90,0	492,0	492,0	2461,0	2362,0
2012	44135	Libros	326,0	2189,0	2189,0	14445,0	14445,0
2012	44136	Lidón	172,0	1236,0	1236,0	6800,0	6800,0
2012	44137	Linares de Mora	635,0	11166,0	9632,0	38527,0	34218,0
2012	44138	Loscos	592,0	2356,0	2356,0	11782,0	11782,0
2012	44141	Lledó	248,0	2421,0	2421,0	12105,0	11807,0
2012	44142	Maicas	136,0	608,0	608,0	3344,0	3190,0
2012	44143	Manzanera	1887,0	19408,0	19408,0	138768,0	128686,0
2012	44144	Martín del Río	673,0	13681,0	11584,0	90356,0	81538,0
2012	44145	Mas de las Matas	1692,0	66853,0	46997,0	234985,0	208306,0
2012	44146	Mata de los Olmos (La)	271,0	3179,0	3179,0	15897,0	14828,0
2012	44147	Mazaleón	693,0	8358,0	8358,0	64354,0	61238,0
2012	44148	Mezquita de Jarque	145,0	1432,0	1432,0	7876,0	7776,0
2012	44149	Mirambel	281,0	3175,0	3175,0	15875,0	15875,0
2012	44150	Miravete de la Sierra	140,0	829,0	829,0	5470,0	5292,0
2012	44151	Molinos	523,0	4598,0	4598,0	25291,0	22206,0
2012	44152	Monforte de Moyuela	250,0	1195,0	1195,0	5973,0	5725,0
2012	44153	Monreal del Campo	2363,0	55362,0	55362,0	456733,0	433843,0
2012	44154	Monroyo	344,0	4103,0	4103,0	27078,0	25110,0
2012	44155	Montalbán	2049,0	51763,0	27271,0	210452,0	186733,0
2012	44156	Monteagudo del Castillo	189,0	1135,0	1135,0	5676,0	5416,0
2012	44157	Monterde de Albarracín	293,0	1448,0	1448,0	7242,0	6968,0
2012	44158	Mora de Rubielos	3222,0	43404,0	43404,0	358079,0	331324,0
2012	44159	Moscardón	186,0	1310,0	1310,0	6551,0	5721,0
2012	44160	Mosqueruela	1044,0	13402,0	13402,0	67012,0	58320,0
2012	44161	Muniesa	954,0	12968,0	12968,0	85586,0	78383,0
2012	44163	Noguera de Albarracín	368,0	7686,0	3958,0	16237,0	15119,0
2012	44164	Nogueras	190,0	586,0	586,0	2930,0	2779,0
2012	44165	Nogueruelas	523,0	10658,0	5878,0	36309,0	36309,0
2012	44167	Obón	397,0	1680,0	1680,0	15704,0	15172,0
2012	44168	Odón	364,0	3055,0	3055,0	15275,0	14693,0
2012	44169	Ojos Negros	962,0	15688,0	15237,0	95234,0	88337,0
2012	44171	Olba	1092,0	18608,0	7393,0	47970,0	45843,0
2012	44172	Oliete	878,0	7966,0	7966,0	46443,0	43119,0
2012	44173	Olmos (Los)	267,0	1975,0	1975,0	10861,0	10378,0
2012	44174	Orihuela del Tremedal	958,0	11817,0	11817,0	84491,0	77166,0
2012	44175	Orrios	215,0	2069,0	2069,0	10345,0	10345,0
2012	44176	Palomar de Arroyos	308,0	2090,0	2090,0	10448,0	9464,0
2012	44177	Pancrudo	387,0	2356,0	2356,0	11780,0	11188,0
2012	44178	Parras de Castellote (Las)	375,0	1696,0	1696,0	9326,0	8884,0
2012	44179	Peñarroya de Tastavins	529,0	9636,0	9104,0	45522,0	42528,0
2012	44180	Peracense	199,0	1059,0	1059,0	5295,0	4957,0
2012	44181	Peralejos	132,0	1121,0	1121,0	5794,0	5683,0
2012	44182	Perales del Alfambra	384,0	4981,0	4981,0	35066,0	34039,0
2012	44183	Pitarque	269,0	1076,0	1076,0	7100,0	6794,0
2012	44184	Plou	181,0	2925,0	2122,0	9551,0	8589,0
2012	44185	Pobo (El)	209,0	2073,0	2073,0	10364,0	9415,0
2012	44187	Portellada (La)	373,0	9015,0	8746,0	54744,0	49802,0
2012	44189	Pozondón	226,0	4780,0	2967,0	12137,0	11389,0
2012	44190	Pozuel del Campo	323,0	1521,0	1521,0	8196,0	7862,0
2012	44191	Puebla de Híjar (La)	1305,0	28763,0	28763,0	189836,0	182280,0
2012	44192	Puebla de Valverde (La)	791,0	10669,0	10669,0	82148,0	76105,0
2012	44193	Puertomingalvo	481,0	10138,0	8590,0	35220,0	33070,0
2012	44194	Ráfales	340,0	7497,0	6217,0	37302,0	30647,0
2012	44195	Rillo	198,0	1320,0	1320,0	6600,0	6334,0
2012	44196	Riodeva	656,0	1959,0	1959,0	17243,0	16044,0
2012	44197	Ródenas	285,0	4068,0	2877,0	11509,0	11189,0
2012	44198	Royuela	499,0	3853,0	3853,0	19267,0	18479,0
2012	44199	Rubiales	138,0	716,0	716,0	4727,0	4350,0
2012	44200	Rubielos de la Cérida	176,0	492,0	492,0	2707,0	2520,0
2012	44201	Rubielos de Mora	1861,0	23801,0	23801,0	183267,0	172496,0
2012	44203	Salcedillo	65,0	193,0	193,0	1383,0	1293,0
2012	44204	Saldón	216,0	1073,0	1073,0	7081,0	6433,0
2012	44205	Samper de Calanda	1016,0	29615,0	27054,0	162499,0	144440,0
2012	44206	San Agustín	556,0	4288,0	4288,0	25944,0	24925,0
2012	44207	San Martín del Río	640,0	3677,0	3677,0	18385,0	17154,0
2012	44208	Santa Cruz de Nogueras	138,0	414,0	414,0	2069,0	1935,0
2012	44209	Santa Eulalia	1233,0	54998,0	27314,0	168294,0	158171,0
2012	44210	Sarrión	2027,0	41031,0	39818,0	273581,0	259147,0
2012	44211	Segura de los Baños	230,0	1168,0	1168,0	5840,0	5840,0
2012	44212	Seno	155,0	1061,0	1061,0	5304,0	5304,0
2012	44213	Singra	206,0	1416,0	1416,0	7079,0	6740,0
2012	44215	Terriente	417,0	7114,0	3481,0	21421,0	21421,0
2012	44216	Teruel	35406,0	1192762,0	1192762,0	8003432,0	7121636,0
2012	44217	Toril y Masegoso	109,0	623,0	623,0	3116,0	3116,0
2012	44218	Tormón	119,0	664,0	664,0	3321,0	2933,0
2012	44219	Tornos	530,0	3688,0	3688,0	20284,0	20284,0
2012	44220	Torralba de los Sisones	282,0	7625,0	5948,0	29738,0	26230,0
2012	44221	Torrecilla de Alcañiz	496,0	15949,0	11908,0	54776,0	47995,0
2012	44222	Torrecilla del Rebollar	370,0	9980,0	5366,0	22097,0	20521,0
2012	44223	Torre de Arcas	162,0	1063,0	1063,0	5848,0	5847,0
2012	44224	Torre de las Arcas	165,0	727,0	727,0	3636,0	3636,0
2012	44225	Torre del Compte	375,0	4322,0	4322,0	42783,0	40590,0
2012	44226	Torrelacárcel	510,0	4915,0	4915,0	32442,0	30332,0
2012	44227	Torre los Negros	216,0	1379,0	1379,0	7582,0	7331,0
2012	44228	Torremocha de Jiloca	238,0	5037,0	3232,0	19847,0	18564,0
2012	44229	Torres de Albarracín	395,0	8971,0	4586,0	18871,0	18235,0
2012	44230	Torrevelilla	294,0	7902,0	5935,0	40360,0	40358,0
2012	44231	Torrijas	372,0	7197,0	3404,0	35031,0	35029,0
2012	44232	Torrijo del Campo	572,0	6319,0	6319,0	31597,0	30189,0
2012	44234	Tramacastiel	359,0	1584,0	1584,0	11327,0	11327,0
2012	44235	Tramacastilla	374,0	6560,0	5393,0	21570,0	20053,0
2012	44236	Tronchón	297,0	5610,0	2699,0	12491,0	12211,0
2012	44237	Urrea de Gaén	667,0	7118,0	7118,0	35592,0	34270,0
2012	44238	Utrillas	2931,0	23443,0	23443,0	193406,0	193406,0
2012	44239	Valacloche	82,0	611,0	611,0	3053,0	3053,0
2012	44240	Valbona	626,0	9922,0	8268,0	62012,0	62012,0
2012	44241	Valdealgorfa	828,0	11400,0	11400,0	90288,0	83523,0
2012	44243	Valdecuenca	206,0	2927,0	1303,0	10722,0	10722,0
2012	44244	Valdelinares	396,0	3619,0	3619,0	18097,0	17275,0
2012	44245	Valdeltormo	514,0	6502,0	6502,0	64373,0	64373,0
2012	44246	Valderrobres	2220,0	50060,0	50060,0	440526,0	404555,0
2012	44247	Valjunquera	474,0	15290,0	10773,0	64641,0	61387,0
2012	44249	Vallecillo (El)	144,0	2432,0	1146,0	4714,0	4434,0
2012	44250	Veguillas de la Sierra	105,0	536,0	536,0	3539,0	3539,0
2012	44251	Villafranca del Campo	492,0	4156,0	4156,0	29713,0	29713,0
2012	44252	Villahermosa del Campo	130,0	943,0	943,0	4715,0	4536,0
2012	44256	Villanueva del Rebollar de la Sierra	131,0	777,0	777,0	3885,0	3885,0
2012	44257	Villar del Cobo	389,0	7007,0	6377,0	31886,0	31886,0
2012	44258	Villar del Salz	180,0	1114,0	1114,0	5570,0	5570,0
2012	44260	Villarluengo	458,0	2719,0	2719,0	23928,0	23928,0
2012	44261	Villarquemado	849,0	16128,0	16128,0	115315,0	115315,0
2012	44262	Villarroya de los Pinares	328,0	2401,0	2401,0	13207,0	13207,0
2012	44263	Villastar	698,0	19801,0	11769,0	87090,0	87090,0
2012	44264	Villel	612,0	13440,0	8192,0	67174,0	63572,0
2012	44265	Vinaceite	299,0	2965,0	2965,0	19572,0	19572,0
2012	44266	Visiedo	258,0	2158,0	2158,0	12583,0	12583,0
2012	44267	Vivel del Río Martín	336,0	2100,0	2100,0	13863,0	13863,0
2012	44268	Zoma (La)	89,0	281,0	281,0	1406,0	1406,0
2012	50001	Abanto	296,0	1367,0	1367,0	6833,0	6833,0
2012	50002	Acered	377,0	6492,0	3828,0	27726,0	27726,0
2012	50003	Agón	170,0	2259,0	2259,0	16154,0	16153,0
2012	50004	Aguarón	873,0	10172,0	10172,0	97342,0	97342,0
2012	50005	Aguilón	495,0	2377,0	2377,0	13076,0	13075,0
2012	50006	Ainzón	1020,0	13427,0	13427,0	96007,0	96006,0
2012	50007	Aladrén	191,0	2318,0	1327,0	9590,0	9590,0
2012	50008	Alagón	4986,0	144820,0	144820,0	1274417,0	1270909,0
2012	50009	Alarba	214,0	2828,0	2694,0	13062,0	13062,0
2012	50010	Alberite de San Juan	94,0	737,0	737,0	4054,0	4054,0
2012	50011	Albeta	253,0	6228,0	4041,0	21989,0	21989,0
2012	50012	Alborge	167,0	1551,0	1551,0	13138,0	13137,0
2012	50013	Alcalá de Ebro	245,0	2996,0	2996,0	19775,0	19775,0
2012	50014	Alcalá de Moncayo	307,0	1738,0	1738,0	8691,0	8690,0
2012	50015	Alconchel de Ariza	482,0	2380,0	2380,0	11898,0	11897,0
2012	50016	Aldehuela de Liestos	150,0	2080,0	1961,0	9373,0	9373,0
2012	50017	Alfajarín	1643,0	81164,0	81164,0	419616,0	417732,0
2012	50018	Alfamén	994,0	21237,0	21237,0	170536,0	170536,0
2012	50019	Alforque	166,0	1565,0	1565,0	13252,0	13251,0
2012	50020	Alhama de Aragón	1311,0	64164,0	52427,0	340774,0	340774,0
2012	50021	Almochuel	96,0	455,0	455,0	2501,0	2501,0
2012	50022	Almolda (La)	528,0	10295,0	10295,0	56620,0	56620,0
2012	50023	Almonacid de la Cuba	432,0	1977,0	1977,0	15221,0	15221,0
2012	50024	Almonacid de la Sierra	1180,0	28790,0	19746,0	78983,0	77588,0
2012	50025	Almunia de Doña Godina (La)	4983,0	308973,0	198798,0	1430315,0	1424171,0
2012	50026	Alpartir	559,0	13088,0	6984,0	49050,0	48831,0
2012	50027	Ambel	513,0	2893,0	2893,0	27046,0	27045,0
2012	50028	Anento	199,0	2179,0	2044,0	18253,0	18253,0
2012	50029	Aniñón	920,0	20441,0	15126,0	75631,0	75630,0
2012	50030	Añón de Moncayo	802,0	6705,0	6705,0	36878,0	36878,0
2012	50031	Aranda de Moncayo	560,0	10328,0	4818,0	29843,0	29843,0
2012	50032	Arándiga	679,0	4911,0	4911,0	37818,0	37818,0
2012	50033	Ardisa	151,0	2680,0	2008,0	16063,0	16062,0
2012	50034	Ariza	1512,0	18656,0	18656,0	145704,0	145703,0
2012	50035	Artieda	139,0	982,0	982,0	6478,0	6478,0
2012	50036	Asín	176,0	2460,0	2010,0	12061,0	12060,0
2012	50037	Atea	564,0	3173,0	3173,0	15866,0	15866,0
2012	50038	Ateca	1890,0	63696,0	33496,0	201118,0	201118,0
2012	50039	Azuara	1138,0	21431,0	11976,0	61859,0	61859,0
2012	50040	Badules	190,0	3109,0	1812,0	7482,0	7482,0
2012	50041	Bagüés	68,0	1404,0	910,0	5811,0	5811,0
2012	50042	Balconchán	80,0	262,0	262,0	1310,0	1309,0
2012	50043	Bárboles	352,0	6152,0	6152,0	33836,0	30759,0
2012	50044	Bardallur	360,0	3285,0	3285,0	18069,0	18068,0
2012	50045	Belchite	1173,0	18829,0	18829,0	134630,0	134630,0
2012	50046	Belmonte de Gracián	318,0	2680,0	2680,0	16212,0	16212,0
2012	50047	Berdejo	146,0	1302,0	1229,0	5959,0	5959,0
2012	50048	Berrueco	82,0	1607,0	1503,0	8820,0	8820,0
2012	50050	Bijuesca	384,0	3106,0	2938,0	14208,0	14208,0
2012	50051	Biota	1009,0	13256,0	13256,0	115193,0	115193,0
2012	50052	Bisimbre	119,0	4387,0	4387,0	28954,0	28954,0
2012	50053	Boquiñeni	746,0	11048,0	11048,0	88719,0	88719,0
2012	50054	Bordalba	236,0	2647,0	1557,0	6438,0	6438,0
2012	50055	Borja	4936,0	77745,0	77745,0	761120,0	759865,0
2012	50056	Botorrita	475,0	8105,0	8105,0	71321,0	71320,0
2012	50057	Brea de Aragón	1650,0	29701,0	29701,0	163357,0	163357,0
2012	50058	Bubierca	296,0	1109,0	1109,0	5545,0	5544,0
2012	50059	Bujaraloz	723,0	20406,0	20406,0	145902,0	145902,0
2012	50060	Bulbuente	383,0	2906,0	2906,0	27172,0	27172,0
2012	50061	Bureta	283,0	2752,0	2752,0	15137,0	15136,0
2012	50062	Burgo de Ebro (El)	2237,0	162733,0	162733,0	793656,0	793460,0
2012	50063	Buste (El)	180,0	1487,0	1487,0	13087,0	13087,0
2012	50064	Cabañas de Ebro	569,0	24855,0	12800,0	99344,0	99344,0
2012	50065	Cabolafuente	288,0	1573,0	1573,0	7865,0	7864,0
2012	50066	Cadrete	4181,0	431844,0	306596,0	1747599,0	1743147,0
2012	50067	Calatayud	19856,0	536957,0	536957,0	3390348,0	3361768,0
2012	50068	Calatorao	2326,0	122626,0	77973,0	430622,0	428307,0
2012	50069	Calcena	194,0	2134,0	1775,0	10651,0	10650,0
2012	50070	Calmarza	203,0	1464,0	1464,0	11274,0	11274,0
2012	50071	Campillo de Aragón	313,0	4371,0	4173,0	26292,0	26292,0
2012	50072	Carenas	615,0	4873,0	4873,0	26804,0	26803,0
2012	50073	Cariñena	2641,0	56203,0	56203,0	505401,0	504255,0
2012	50074	Caspe	7781,0	160669,0	160669,0	1537604,0	1397822,0
2012	50075	Castejón de Alarba	213,0	2519,0	1400,0	5785,0	5785,0
2012	50076	Castejón de las Armas	179,0	1128,0	1128,0	8068,0	8068,0
2012	50077	Castejón de Valdejasa	414,0	5860,0	5548,0	34941,0	34941,0
2012	50078	Castiliscar	412,0	8274,0	7904,0	62234,0	62234,0
2012	50079	Cervera de la Cañada	444,0	3437,0	3437,0	17186,0	17185,0
2012	50080	Cerveruela	252,0	342,0	342,0	1711,0	1710,0
2012	50081	Cetina	1024,0	28397,0	16938,0	90945,0	90945,0
2012	50082	Cimballa	348,0	4028,0	3438,0	20628,0	20628,0
2012	50083	Cinco Olivas	187,0	1836,0	1836,0	9180,0	9179,0
2012	50084	Clarés de Ribota	330,0	1819,0	1731,0	8379,0	8379,0
2012	50085	Codo	367,0	3193,0	3193,0	22831,0	22831,0
2012	50086	Codos	565,0	3219,0	3219,0	16095,0	16095,0
2012	50087	Contamina	100,0	440,0	440,0	3634,0	3633,0
2012	50088	Cosuenda	701,0	16740,0	11555,0	80882,0	80882,0
2012	50089	Cuarte de Huerva	10360,0	1011847,0	727191,0	4363149,0	4315482,0
2012	50090	Cubel	377,0	2668,0	2668,0	13339,0	13339,0
2012	50091	Cuerlas (Las)	233,0	3116,0	2940,0	17278,0	17278,0
2012	50092	Chiprana	589,0	6675,0	6675,0	35247,0	35246,0
2012	50093	Chodes	203,0	1713,0	1713,0	12247,0	12246,0
2012	50094	Daroca	2396,0	84245,0	65766,0	373534,0	373534,0
2012	50095	Ejea de los Caballeros	14098,0	592982,0	540275,0	3201953,0	3185443,0
2012	50096	Embid de Ariza	223,0	932,0	932,0	4661,0	4660,0
2012	50098	Encinacorba	413,0	3571,0	3571,0	27495,0	27495,0
2012	50099	Épila	3275,0	90949,0	90949,0	838570,0	837518,0
2012	50100	Erla	443,0	5794,0	5794,0	44611,0	44611,0
2012	50101	Escatrón	1531,0	22393,0	22393,0	150257,0	150257,0
2012	50102	Fabara	1099,0	18886,0	18886,0	143343,0	143343,0
2012	50104	Farlete	330,0	4672,0	4672,0	30833,0	30832,0
2012	50105	Fayón	415,0	13615,0	8087,0	72509,0	72509,0
2012	50106	Fayos (Los)	232,0	1633,0	1633,0	14367,0	14367,0
2012	50107	Figueruelas	990,0	138189,0	138189,0	760041,0	743634,0
2012	50108	Fombuena	125,0	223,0	223,0	1117,0	1116,0
2012	50109	Frago (El)	191,0	2055,0	1945,0	12210,0	12210,0
2012	50110	Frasno (El)	902,0	16973,0	9781,0	72019,0	72019,0
2012	50111	Fréscano	227,0	2391,0	2391,0	17096,0	17095,0
2012	50113	Fuendejalón	781,0	9571,0	9571,0	62116,0	62116,0
2012	50114	Fuendetodos	215,0	6084,0	4180,0	16722,0	16721,0
2012	50115	Fuentes de Ebro	3110,0	62918,0	62918,0	415256,0	415255,0
2012	50116	Fuentes de Jiloca	479,0	7135,0	6795,0	42875,0	42875,0
2012	50117	Gallocanta	264,0	2206,0	2206,0	13832,0	13832,0
2012	50118	Gallur	2266,0	42813,0	42813,0	376757,0	376189,0
2012	50119	Gelsa	901,0	41728,0	32361,0	139153,0	139153,0
2012	50120	Godojos	209,0	1201,0	1201,0	9246,0	9245,0
2012	50121	Gotor	395,0	2424,0	2424,0	13333,0	13333,0
2012	50122	Grisel	145,0	2278,0	1216,0	7515,0	7515,0
2012	50123	Grisén	485,0	8609,0	8609,0	61556,0	61556,0
2012	50124	Herrera de los Navarros	1163,0	8057,0	8057,0	57608,0	57607,0
2012	50125	Ibdes	776,0	19356,0	9952,0	71966,0	71966,0
2012	50126	Illueca	3302,0	100471,0	87923,0	439615,0	351907,0
2012	50128	Isuerre	93,0	1315,0	1254,0	8153,0	8153,0
2012	50129	Jaraba	544,0	23498,0	22137,0	163295,0	163295,0
2012	50130	Jarque	1028,0	7259,0	7259,0	52697,0	52697,0
2012	50131	Jaulín	302,0	3115,0	3115,0	17817,0	17817,0
2012	50132	Joyosa (La)	699,0	91950,0	71555,0	391405,0	391405,0
2012	50133	Lagata	243,0	3950,0	2544,0	10513,0	10513,0
2012	50134	Langa del Castillo	395,0	5970,0	3003,0	12408,0	12408,0
2012	50135	Layana	146,0	3739,0	3539,0	27933,0	27933,0
2012	50136	Lécera	886,0	22450,0	13511,0	69704,0	69704,0
2012	50137	Leciñena	893,0	26309,0	26309,0	131546,0	131545,0
2012	50138	Lechón	65,0	1257,0	1188,0	5759,0	5759,0
2012	50139	Letux	510,0	11473,0	6990,0	28859,0	28859,0
2012	50140	Litago	497,0	6174,0	3378,0	20936,0	20936,0
2012	50141	Lituénigo	335,0	4026,0	2659,0	13293,0	13292,0
2012	50142	Lobera de Onsella	181,0	883,0	883,0	6019,0	6019,0
2012	50143	Longares	787,0	10777,0	10777,0	91285,0	91285,0
2012	50144	Longás	121,0	568,0	568,0	3873,0	3873,0
2012	50146	Lucena de Jalón	312,0	4329,0	4329,0	29521,0	29520,0
2012	50147	Luceni	901,0	15704,0	15704,0	107104,0	107103,0
2012	50148	Luesia	517,0	3500,0	3500,0	21561,0	21561,0
2012	50149	Luesma	177,0	544,0	544,0	2718,0	2718,0
2012	50150	Lumpiaque	962,0	48836,0	31332,0	187993,0	187993,0
2012	50151	Luna	968,0	13890,0	13890,0	81771,0	81768,0
2012	50152	Maella	1855,0	109773,0	74084,0	392644,0	380313,0
2012	50153	Magallón	1082,0	19641,0	19641,0	170676,0	170675,0
2012	50154	Mainar	200,0	2013,0	2013,0	10064,0	10063,0
2012	50155	Malanquilla	299,0	3375,0	3180,0	15230,0	15230,0
