Mes y año	Comarca código	Comarca nombre	Edad (grupos quinquenales)	Sexo	Nº parados
Marzo 2011	25	Jiloca	55-59	Mujeres	7
Marzo 2011	25	Jiloca	60-64	Hombres	9
Marzo 2011	25	Jiloca	60-64	Mujeres	1
Marzo 2011	26	Cuencas Mineras	16-19	Hombres	1
Marzo 2011	26	Cuencas Mineras	20-24	Hombres	5
Marzo 2011	26	Cuencas Mineras	20-24	Mujeres	4
Marzo 2011	26	Cuencas Mineras	25-29	Hombres	4
Marzo 2011	26	Cuencas Mineras	25-29	Mujeres	5
Marzo 2011	26	Cuencas Mineras	30-34	Hombres	8
Marzo 2011	26	Cuencas Mineras	30-34	Mujeres	9
Marzo 2011	26	Cuencas Mineras	35-39	Hombres	10
Marzo 2011	26	Cuencas Mineras	35-39	Mujeres	17
Marzo 2011	26	Cuencas Mineras	40-44	Hombres	7
Marzo 2011	26	Cuencas Mineras	40-44	Mujeres	17
Marzo 2011	26	Cuencas Mineras	45-49	Hombres	15
Marzo 2011	26	Cuencas Mineras	45-49	Mujeres	18
Marzo 2011	26	Cuencas Mineras	50-54	Hombres	10
Marzo 2011	26	Cuencas Mineras	50-54	Mujeres	12
Marzo 2011	26	Cuencas Mineras	55-59	Hombres	4
Marzo 2011	26	Cuencas Mineras	55-59	Mujeres	12
Marzo 2011	26	Cuencas Mineras	60-64	Hombres	2
Marzo 2011	26	Cuencas Mineras	60-64	Mujeres	10
Marzo 2011	27	Andorra-Sierra de Arcos	16-19	Hombres	1
Marzo 2011	27	Andorra-Sierra de Arcos	16-19	Mujeres	1
Marzo 2011	27	Andorra-Sierra de Arcos	20-24	Hombres	4
Marzo 2011	27	Andorra-Sierra de Arcos	20-24	Mujeres	4
Marzo 2011	27	Andorra-Sierra de Arcos	25-29	Hombres	3
Marzo 2011	27	Andorra-Sierra de Arcos	25-29	Mujeres	9
Marzo 2011	27	Andorra-Sierra de Arcos	30-34	Hombres	13
Marzo 2011	27	Andorra-Sierra de Arcos	30-34	Mujeres	16
Marzo 2011	27	Andorra-Sierra de Arcos	35-39	Hombres	14
Marzo 2011	27	Andorra-Sierra de Arcos	35-39	Mujeres	14
Marzo 2011	27	Andorra-Sierra de Arcos	40-44	Hombres	12
Marzo 2011	27	Andorra-Sierra de Arcos	40-44	Mujeres	20
Marzo 2011	27	Andorra-Sierra de Arcos	45-49	Hombres	11
Marzo 2011	27	Andorra-Sierra de Arcos	45-49	Mujeres	11
Marzo 2011	27	Andorra-Sierra de Arcos	50-54	Hombres	14
Marzo 2011	27	Andorra-Sierra de Arcos	50-54	Mujeres	4
Marzo 2011	27	Andorra-Sierra de Arcos	55-59	Hombres	7
Marzo 2011	27	Andorra-Sierra de Arcos	55-59	Mujeres	7
Marzo 2011	27	Andorra-Sierra de Arcos	60-64	Hombres	4
Marzo 2011	27	Andorra-Sierra de Arcos	60-64	Mujeres	2
Marzo 2011	28	Bajo Aragón	16-19	Hombres	1
Marzo 2011	28	Bajo Aragón	16-19	Mujeres	3
Marzo 2011	28	Bajo Aragón	20-24	Hombres	7
Marzo 2011	28	Bajo Aragón	20-24	Mujeres	1
Marzo 2011	28	Bajo Aragón	25-29	Hombres	13
Marzo 2011	28	Bajo Aragón	25-29	Mujeres	16
Marzo 2011	28	Bajo Aragón	30-34	Hombres	27
Marzo 2011	28	Bajo Aragón	30-34	Mujeres	48
Marzo 2011	28	Bajo Aragón	35-39	Hombres	46
Marzo 2011	28	Bajo Aragón	35-39	Mujeres	38
Marzo 2011	28	Bajo Aragón	40-44	Hombres	33
Marzo 2011	28	Bajo Aragón	40-44	Mujeres	47
Marzo 2011	28	Bajo Aragón	45-49	Hombres	33
Marzo 2011	28	Bajo Aragón	45-49	Mujeres	29
Marzo 2011	28	Bajo Aragón	50-54	Hombres	28
Marzo 2011	28	Bajo Aragón	50-54	Mujeres	25
Marzo 2011	28	Bajo Aragón	55-59	Hombres	30
Marzo 2011	28	Bajo Aragón	55-59	Mujeres	36
Marzo 2011	28	Bajo Aragón	60-64	Hombres	27
Marzo 2011	28	Bajo Aragón	60-64	Mujeres	23
Marzo 2011	29	Comunidad de Teruel	16-19	Hombres	4
Marzo 2011	29	Comunidad de Teruel	16-19	Mujeres	2
Marzo 2011	29	Comunidad de Teruel	20-24	Hombres	21
Marzo 2011	29	Comunidad de Teruel	20-24	Mujeres	20
Marzo 2011	29	Comunidad de Teruel	25-29	Hombres	37
Marzo 2011	29	Comunidad de Teruel	25-29	Mujeres	34
Marzo 2011	29	Comunidad de Teruel	30-34	Hombres	33
Marzo 2011	29	Comunidad de Teruel	30-34	Mujeres	39
Marzo 2011	29	Comunidad de Teruel	35-39	Hombres	47
Marzo 2011	29	Comunidad de Teruel	35-39	Mujeres	50
Marzo 2011	29	Comunidad de Teruel	40-44	Hombres	40
Marzo 2011	29	Comunidad de Teruel	40-44	Mujeres	37
Marzo 2011	29	Comunidad de Teruel	45-49	Hombres	48
Marzo 2011	29	Comunidad de Teruel	45-49	Mujeres	60
Marzo 2011	29	Comunidad de Teruel	50-54	Hombres	59
Marzo 2011	29	Comunidad de Teruel	50-54	Mujeres	34
Marzo 2011	29	Comunidad de Teruel	55-59	Hombres	45
Marzo 2011	29	Comunidad de Teruel	55-59	Mujeres	26
Marzo 2011	29	Comunidad de Teruel	60-64	Hombres	34
Marzo 2011	29	Comunidad de Teruel	60-64	Mujeres	37
Marzo 2011	30	Maestrazgo	20-24	Hombres	1
Marzo 2011	30	Maestrazgo	25-29	Hombres	3
Marzo 2011	30	Maestrazgo	25-29	Mujeres	1
Marzo 2011	30	Maestrazgo	30-34	Hombres	1
Marzo 2011	30	Maestrazgo	30-34	Mujeres	3
Marzo 2011	30	Maestrazgo	35-39	Hombres	5
Marzo 2011	30	Maestrazgo	35-39	Mujeres	2
Marzo 2011	30	Maestrazgo	40-44	Hombres	1
Marzo 2011	30	Maestrazgo	40-44	Mujeres	3
Marzo 2011	30	Maestrazgo	45-49	Hombres	5
Marzo 2011	30	Maestrazgo	45-49	Mujeres	3
Marzo 2011	30	Maestrazgo	50-54	Hombres	4
Marzo 2011	30	Maestrazgo	50-54	Mujeres	3
Marzo 2011	30	Maestrazgo	55-59	Hombres	5
Marzo 2011	30	Maestrazgo	55-59	Mujeres	2
Marzo 2011	30	Maestrazgo	60-64	Hombres	5
Marzo 2011	30	Maestrazgo	60-64	Mujeres	2
Marzo 2011	31	Sierra de Albarracín	20-24	Hombres	2
Marzo 2011	31	Sierra de Albarracín	20-24	Mujeres	2
Marzo 2011	31	Sierra de Albarracín	25-29	Hombres	2
Marzo 2011	31	Sierra de Albarracín	25-29	Mujeres	3
Marzo 2011	31	Sierra de Albarracín	30-34	Hombres	1
Marzo 2011	31	Sierra de Albarracín	30-34	Mujeres	4
Marzo 2011	31	Sierra de Albarracín	35-39	Hombres	5
Marzo 2011	31	Sierra de Albarracín	35-39	Mujeres	5
Marzo 2011	31	Sierra de Albarracín	40-44	Hombres	1
Marzo 2011	31	Sierra de Albarracín	40-44	Mujeres	6
Marzo 2011	31	Sierra de Albarracín	45-49	Hombres	2
Marzo 2011	31	Sierra de Albarracín	45-49	Mujeres	2
Marzo 2011	31	Sierra de Albarracín	50-54	Hombres	3
Marzo 2011	31	Sierra de Albarracín	50-54	Mujeres	3
Marzo 2011	31	Sierra de Albarracín	55-59	Hombres	2
Marzo 2011	31	Sierra de Albarracín	55-59	Mujeres	1
Marzo 2011	31	Sierra de Albarracín	60-64	Hombres	2
Marzo 2011	31	Sierra de Albarracín	60-64	Mujeres	1
Marzo 2011	32	Gúdar-Javalambre	16-19	Hombres	1
Marzo 2011	32	Gúdar-Javalambre	25-29	Hombres	6
Marzo 2011	32	Gúdar-Javalambre	25-29	Mujeres	3
Marzo 2011	32	Gúdar-Javalambre	30-34	Hombres	9
Marzo 2011	32	Gúdar-Javalambre	30-34	Mujeres	8
Marzo 2011	32	Gúdar-Javalambre	35-39	Hombres	13
Marzo 2011	32	Gúdar-Javalambre	35-39	Mujeres	12
Marzo 2011	32	Gúdar-Javalambre	40-44	Hombres	7
Marzo 2011	32	Gúdar-Javalambre	40-44	Mujeres	13
Marzo 2011	32	Gúdar-Javalambre	45-49	Hombres	9
Marzo 2011	32	Gúdar-Javalambre	45-49	Mujeres	13
Marzo 2011	32	Gúdar-Javalambre	50-54	Hombres	7
Marzo 2011	32	Gúdar-Javalambre	50-54	Mujeres	13
Marzo 2011	32	Gúdar-Javalambre	55-59	Hombres	10
Marzo 2011	32	Gúdar-Javalambre	55-59	Mujeres	10
Marzo 2011	32	Gúdar-Javalambre	60-64	Mujeres	14
Marzo 2011	33	Matarraña / Matarranya	20-24	Mujeres	2
Marzo 2011	33	Matarraña / Matarranya	25-29	Hombres	1
Marzo 2011	33	Matarraña / Matarranya	25-29	Mujeres	5
Marzo 2011	33	Matarraña / Matarranya	30-34	Hombres	7
Marzo 2011	33	Matarraña / Matarranya	30-34	Mujeres	4
Marzo 2011	33	Matarraña / Matarranya	35-39	Hombres	3
Marzo 2011	33	Matarraña / Matarranya	35-39	Mujeres	6
Marzo 2011	33	Matarraña / Matarranya	40-44	Hombres	6
Marzo 2011	33	Matarraña / Matarranya	40-44	Mujeres	7
Marzo 2011	33	Matarraña / Matarranya	45-49	Hombres	6
Marzo 2011	33	Matarraña / Matarranya	45-49	Mujeres	4
Marzo 2011	33	Matarraña / Matarranya	50-54	Hombres	7
Marzo 2011	33	Matarraña / Matarranya	50-54	Mujeres	5
Marzo 2011	33	Matarraña / Matarranya	55-59	Hombres	12
Marzo 2011	33	Matarraña / Matarranya	55-59	Mujeres	5
Marzo 2011	33	Matarraña / Matarranya	60-64	Hombres	6
Marzo 2011	33	Matarraña / Matarranya	60-64	Mujeres	3
Febrero 2011	01	La Jacetania	16-19	Hombres	3
Febrero 2011	01	La Jacetania	16-19	Mujeres	4
Febrero 2011	01	La Jacetania	20-24	Hombres	11
Febrero 2011	01	La Jacetania	20-24	Mujeres	8
Febrero 2011	01	La Jacetania	25-29	Hombres	14
Febrero 2011	01	La Jacetania	25-29	Mujeres	8
Febrero 2011	01	La Jacetania	30-34	Hombres	13
Febrero 2011	01	La Jacetania	30-34	Mujeres	15
Febrero 2011	01	La Jacetania	35-39	Hombres	12
Febrero 2011	01	La Jacetania	35-39	Mujeres	13
Febrero 2011	01	La Jacetania	40-44	Hombres	18
Febrero 2011	01	La Jacetania	40-44	Mujeres	19
Febrero 2011	01	La Jacetania	45-49	Hombres	21
Febrero 2011	01	La Jacetania	45-49	Mujeres	18
Febrero 2011	01	La Jacetania	50-54	Hombres	10
Febrero 2011	01	La Jacetania	50-54	Mujeres	8
Febrero 2011	01	La Jacetania	55-59	Hombres	22
Febrero 2011	01	La Jacetania	55-59	Mujeres	5
Febrero 2011	01	La Jacetania	60-64	Hombres	7
Febrero 2011	01	La Jacetania	60-64	Mujeres	11
Febrero 2011	02	Alto Gállego	16-19	Mujeres	1
Febrero 2011	02	Alto Gállego	20-24	Hombres	5
Febrero 2011	02	Alto Gállego	20-24	Mujeres	3
Febrero 2011	02	Alto Gállego	25-29	Hombres	9
Febrero 2011	02	Alto Gállego	25-29	Mujeres	4
Febrero 2011	02	Alto Gállego	30-34	Hombres	8
Febrero 2011	02	Alto Gállego	30-34	Mujeres	12
Febrero 2011	02	Alto Gállego	35-39	Hombres	11
Febrero 2011	02	Alto Gállego	35-39	Mujeres	12
Febrero 2011	02	Alto Gállego	40-44	Hombres	12
Febrero 2011	02	Alto Gállego	40-44	Mujeres	6
Febrero 2011	02	Alto Gállego	45-49	Hombres	7
Febrero 2011	02	Alto Gállego	45-49	Mujeres	8
Febrero 2011	02	Alto Gállego	50-54	Hombres	16
Febrero 2011	02	Alto Gállego	50-54	Mujeres	10
Febrero 2011	02	Alto Gállego	55-59	Hombres	13
Febrero 2011	02	Alto Gállego	55-59	Mujeres	25
Febrero 2011	02	Alto Gállego	60-64	Hombres	25
Febrero 2011	02	Alto Gállego	60-64	Mujeres	9
Febrero 2011	03	Sobrarbe	20-24	Hombres	2
Febrero 2011	03	Sobrarbe	20-24	Mujeres	1
Febrero 2011	03	Sobrarbe	25-29	Hombres	1
Febrero 2011	03	Sobrarbe	30-34	Hombres	1
Febrero 2011	03	Sobrarbe	30-34	Mujeres	6
Febrero 2011	03	Sobrarbe	35-39	Hombres	2
Febrero 2011	03	Sobrarbe	35-39	Mujeres	2
Febrero 2011	03	Sobrarbe	40-44	Hombres	6
Febrero 2011	03	Sobrarbe	40-44	Mujeres	3
Febrero 2011	03	Sobrarbe	45-49	Hombres	7
Febrero 2011	03	Sobrarbe	45-49	Mujeres	2
Febrero 2011	03	Sobrarbe	50-54	Hombres	3
Febrero 2011	03	Sobrarbe	50-54	Mujeres	2
Febrero 2011	03	Sobrarbe	55-59	Hombres	2
Febrero 2011	03	Sobrarbe	55-59	Mujeres	2
Febrero 2011	03	Sobrarbe	60-64	Hombres	1
Febrero 2011	03	Sobrarbe	60-64	Mujeres	3
Febrero 2011	04	La Ribagorza	20-24	Hombres	1
Febrero 2011	04	La Ribagorza	20-24	Mujeres	1
Febrero 2011	04	La Ribagorza	25-29	Hombres	2
Febrero 2011	04	La Ribagorza	25-29	Mujeres	5
Febrero 2011	04	La Ribagorza	30-34	Hombres	5
Febrero 2011	04	La Ribagorza	30-34	Mujeres	6
Febrero 2011	04	La Ribagorza	35-39	Hombres	14
Febrero 2011	04	La Ribagorza	35-39	Mujeres	14
Febrero 2011	04	La Ribagorza	40-44	Hombres	4
Febrero 2011	04	La Ribagorza	40-44	Mujeres	14
Febrero 2011	04	La Ribagorza	45-49	Hombres	4
Febrero 2011	04	La Ribagorza	45-49	Mujeres	11
Febrero 2011	04	La Ribagorza	50-54	Hombres	7
Febrero 2011	04	La Ribagorza	50-54	Mujeres	13
Febrero 2011	04	La Ribagorza	55-59	Hombres	13
Febrero 2011	04	La Ribagorza	55-59	Mujeres	13
Febrero 2011	04	La Ribagorza	60-64	Hombres	11
Febrero 2011	04	La Ribagorza	60-64	Mujeres	11
Febrero 2011	05	Cinco Villas	16-19	Hombres	3
Febrero 2011	05	Cinco Villas	16-19	Mujeres	3
Febrero 2011	05	Cinco Villas	20-24	Hombres	14
Febrero 2011	05	Cinco Villas	20-24	Mujeres	19
Febrero 2011	05	Cinco Villas	25-29	Hombres	27
Febrero 2011	05	Cinco Villas	25-29	Mujeres	31
Febrero 2011	05	Cinco Villas	30-34	Hombres	39
Febrero 2011	05	Cinco Villas	30-34	Mujeres	70
Febrero 2011	05	Cinco Villas	35-39	Hombres	37
Febrero 2011	05	Cinco Villas	35-39	Mujeres	70
Febrero 2011	05	Cinco Villas	40-44	Hombres	32
Febrero 2011	05	Cinco Villas	40-44	Mujeres	51
Febrero 2011	05	Cinco Villas	45-49	Hombres	38
Febrero 2011	05	Cinco Villas	45-49	Mujeres	49
Febrero 2011	05	Cinco Villas	50-54	Hombres	33
Febrero 2011	05	Cinco Villas	50-54	Mujeres	46
Febrero 2011	05	Cinco Villas	55-59	Hombres	45
Febrero 2011	05	Cinco Villas	55-59	Mujeres	48
Febrero 2011	05	Cinco Villas	60-64	Hombres	25
Febrero 2011	05	Cinco Villas	60-64	Mujeres	26
Febrero 2011	06	Hoya de Huesca / Plana de Uesca	16-19	Hombres	6
Febrero 2011	06	Hoya de Huesca / Plana de Uesca	16-19	Mujeres	4
Febrero 2011	06	Hoya de Huesca / Plana de Uesca	20-24	Hombres	25
Febrero 2011	06	Hoya de Huesca / Plana de Uesca	20-24	Mujeres	15
Febrero 2011	06	Hoya de Huesca / Plana de Uesca	25-29	Hombres	55
Febrero 2011	06	Hoya de Huesca / Plana de Uesca	25-29	Mujeres	43
Febrero 2011	06	Hoya de Huesca / Plana de Uesca	30-34	Hombres	64
Febrero 2011	06	Hoya de Huesca / Plana de Uesca	30-34	Mujeres	87
Febrero 2011	06	Hoya de Huesca / Plana de Uesca	35-39	Hombres	75
Febrero 2011	06	Hoya de Huesca / Plana de Uesca	35-39	Mujeres	94
Febrero 2011	06	Hoya de Huesca / Plana de Uesca	40-44	Hombres	77
Febrero 2011	06	Hoya de Huesca / Plana de Uesca	40-44	Mujeres	82
Febrero 2011	06	Hoya de Huesca / Plana de Uesca	45-49	Hombres	70
Febrero 2011	06	Hoya de Huesca / Plana de Uesca	45-49	Mujeres	65
Febrero 2011	06	Hoya de Huesca / Plana de Uesca	50-54	Hombres	79
Febrero 2011	06	Hoya de Huesca / Plana de Uesca	50-54	Mujeres	60
Febrero 2011	06	Hoya de Huesca / Plana de Uesca	55-59	Hombres	67
Febrero 2011	06	Hoya de Huesca / Plana de Uesca	55-59	Mujeres	60
Febrero 2011	06	Hoya de Huesca / Plana de Uesca	60-64	Hombres	44
Febrero 2011	06	Hoya de Huesca / Plana de Uesca	60-64	Mujeres	40
Febrero 2011	07	Somontano de Barbastro	16-19	Hombres	3
Febrero 2011	07	Somontano de Barbastro	20-24	Hombres	12
Febrero 2011	07	Somontano de Barbastro	20-24	Mujeres	5
Febrero 2011	07	Somontano de Barbastro	25-29	Hombres	8
Febrero 2011	07	Somontano de Barbastro	25-29	Mujeres	17
Febrero 2011	07	Somontano de Barbastro	30-34	Hombres	18
Febrero 2011	07	Somontano de Barbastro	30-34	Mujeres	30
Febrero 2011	07	Somontano de Barbastro	35-39	Hombres	25
Febrero 2011	07	Somontano de Barbastro	35-39	Mujeres	34
Febrero 2011	07	Somontano de Barbastro	40-44	Hombres	19
Febrero 2011	07	Somontano de Barbastro	40-44	Mujeres	23
Febrero 2011	07	Somontano de Barbastro	45-49	Hombres	34
Febrero 2011	07	Somontano de Barbastro	45-49	Mujeres	25
Febrero 2011	07	Somontano de Barbastro	50-54	Hombres	27
Febrero 2011	07	Somontano de Barbastro	50-54	Mujeres	31
Febrero 2011	07	Somontano de Barbastro	55-59	Hombres	32
Febrero 2011	07	Somontano de Barbastro	55-59	Mujeres	32
Febrero 2011	07	Somontano de Barbastro	60-64	Hombres	20
Febrero 2011	07	Somontano de Barbastro	60-64	Mujeres	14
Febrero 2011	08	Cinca Medio	16-19	Hombres	1
Febrero 2011	08	Cinca Medio	16-19	Mujeres	2
Febrero 2011	08	Cinca Medio	20-24	Hombres	8
Febrero 2011	08	Cinca Medio	20-24	Mujeres	6
Febrero 2011	08	Cinca Medio	25-29	Hombres	6
Febrero 2011	08	Cinca Medio	25-29	Mujeres	16
Febrero 2011	08	Cinca Medio	30-34	Hombres	23
Febrero 2011	08	Cinca Medio	30-34	Mujeres	37
Febrero 2011	08	Cinca Medio	35-39	Hombres	26
Febrero 2011	08	Cinca Medio	35-39	Mujeres	42
Febrero 2011	08	Cinca Medio	40-44	Hombres	42
Febrero 2011	08	Cinca Medio	40-44	Mujeres	38
Febrero 2011	08	Cinca Medio	45-49	Hombres	43
Febrero 2011	08	Cinca Medio	45-49	Mujeres	25
Febrero 2011	08	Cinca Medio	50-54	Hombres	31
Febrero 2011	08	Cinca Medio	50-54	Mujeres	39
Febrero 2011	08	Cinca Medio	55-59	Hombres	35
Febrero 2011	08	Cinca Medio	55-59	Mujeres	41
Febrero 2011	08	Cinca Medio	60-64	Hombres	22
Febrero 2011	08	Cinca Medio	60-64	Mujeres	22
Febrero 2011	09	La Litera / La Llitera	20-24	Hombres	3
Febrero 2011	09	La Litera / La Llitera	20-24	Mujeres	4
Febrero 2011	09	La Litera / La Llitera	25-29	Hombres	7
Febrero 2011	09	La Litera / La Llitera	25-29	Mujeres	16
Febrero 2011	09	La Litera / La Llitera	30-34	Hombres	17
Febrero 2011	09	La Litera / La Llitera	30-34	Mujeres	15
Febrero 2011	09	La Litera / La Llitera	35-39	Hombres	11
Febrero 2011	09	La Litera / La Llitera	35-39	Mujeres	26
Febrero 2011	09	La Litera / La Llitera	40-44	Hombres	14
Febrero 2011	09	La Litera / La Llitera	40-44	Mujeres	14
Febrero 2011	09	La Litera / La Llitera	45-49	Hombres	10
Febrero 2011	09	La Litera / La Llitera	45-49	Mujeres	13
Febrero 2011	09	La Litera / La Llitera	50-54	Hombres	14
Febrero 2011	09	La Litera / La Llitera	50-54	Mujeres	13
Febrero 2011	09	La Litera / La Llitera	55-59	Hombres	24
Febrero 2011	09	La Litera / La Llitera	55-59	Mujeres	26
Febrero 2011	09	La Litera / La Llitera	60-64	Hombres	13
Febrero 2011	09	La Litera / La Llitera	60-64	Mujeres	15
Febrero 2011	10	Los Monegros	16-19	Hombres	1
Febrero 2011	10	Los Monegros	20-24	Hombres	3
Febrero 2011	10	Los Monegros	20-24	Mujeres	2
Febrero 2011	10	Los Monegros	25-29	Hombres	9
Febrero 2011	10	Los Monegros	25-29	Mujeres	5
Febrero 2011	10	Los Monegros	30-34	Hombres	12
Febrero 2011	10	Los Monegros	30-34	Mujeres	12
Febrero 2011	10	Los Monegros	35-39	Hombres	9
Febrero 2011	10	Los Monegros	35-39	Mujeres	24
Febrero 2011	10	Los Monegros	40-44	Hombres	19
Febrero 2011	10	Los Monegros	40-44	Mujeres	11
Febrero 2011	10	Los Monegros	45-49	Hombres	21
Febrero 2011	10	Los Monegros	45-49	Mujeres	15
Febrero 2011	10	Los Monegros	50-54	Hombres	10
Febrero 2011	10	Los Monegros	50-54	Mujeres	8
Febrero 2011	10	Los Monegros	55-59	Hombres	16
Febrero 2011	10	Los Monegros	55-59	Mujeres	18
Febrero 2011	10	Los Monegros	60-64	Hombres	9
Febrero 2011	10	Los Monegros	60-64	Mujeres	6
Febrero 2011	11	Bajo Cinca / Baix Cinca	16-19	Hombres	3
Febrero 2011	11	Bajo Cinca / Baix Cinca	16-19	Mujeres	2
Febrero 2011	11	Bajo Cinca / Baix Cinca	20-24	Hombres	5
Febrero 2011	11	Bajo Cinca / Baix Cinca	20-24	Mujeres	10
Febrero 2011	11	Bajo Cinca / Baix Cinca	25-29	Hombres	10
Febrero 2011	11	Bajo Cinca / Baix Cinca	25-29	Mujeres	21
Febrero 2011	11	Bajo Cinca / Baix Cinca	30-34	Hombres	9
Febrero 2011	11	Bajo Cinca / Baix Cinca	30-34	Mujeres	25
Febrero 2011	11	Bajo Cinca / Baix Cinca	35-39	Hombres	11
Febrero 2011	11	Bajo Cinca / Baix Cinca	35-39	Mujeres	21
Febrero 2011	11	Bajo Cinca / Baix Cinca	40-44	Hombres	12
Febrero 2011	11	Bajo Cinca / Baix Cinca	40-44	Mujeres	15
Febrero 2011	11	Bajo Cinca / Baix Cinca	45-49	Hombres	14
Febrero 2011	11	Bajo Cinca / Baix Cinca	45-49	Mujeres	23
Febrero 2011	11	Bajo Cinca / Baix Cinca	50-54	Hombres	14
Febrero 2011	11	Bajo Cinca / Baix Cinca	50-54	Mujeres	17
Febrero 2011	11	Bajo Cinca / Baix Cinca	55-59	Hombres	21
Febrero 2011	11	Bajo Cinca / Baix Cinca	55-59	Mujeres	28
Febrero 2011	11	Bajo Cinca / Baix Cinca	60-64	Hombres	21
Febrero 2011	11	Bajo Cinca / Baix Cinca	60-64	Mujeres	14
Febrero 2011	12	Tarazona y el Moncayo	16-19	Mujeres	2
Febrero 2011	12	Tarazona y el Moncayo	20-24	Hombres	6
Febrero 2011	12	Tarazona y el Moncayo	20-24	Mujeres	9
Febrero 2011	12	Tarazona y el Moncayo	25-29	Hombres	8
Febrero 2011	12	Tarazona y el Moncayo	25-29	Mujeres	11
Febrero 2011	12	Tarazona y el Moncayo	30-34	Hombres	16
Febrero 2011	12	Tarazona y el Moncayo	30-34	Mujeres	30
Febrero 2011	12	Tarazona y el Moncayo	35-39	Hombres	17
Febrero 2011	12	Tarazona y el Moncayo	35-39	Mujeres	58
Febrero 2011	12	Tarazona y el Moncayo	40-44	Hombres	19
Febrero 2011	12	Tarazona y el Moncayo	40-44	Mujeres	47
Febrero 2011	12	Tarazona y el Moncayo	45-49	Hombres	15
Febrero 2011	12	Tarazona y el Moncayo	45-49	Mujeres	47
Febrero 2011	12	Tarazona y el Moncayo	50-54	Hombres	19
Febrero 2011	12	Tarazona y el Moncayo	50-54	Mujeres	87
Febrero 2011	12	Tarazona y el Moncayo	55-59	Hombres	27
Febrero 2011	12	Tarazona y el Moncayo	55-59	Mujeres	77
Febrero 2011	12	Tarazona y el Moncayo	60-64	Hombres	18
Febrero 2011	12	Tarazona y el Moncayo	60-64	Mujeres	32
Febrero 2011	13	Campo de Borja	16-19	Hombres	1
Febrero 2011	13	Campo de Borja	16-19	Mujeres	1
Febrero 2011	13	Campo de Borja	20-24	Mujeres	4
Febrero 2011	13	Campo de Borja	25-29	Hombres	12
Febrero 2011	13	Campo de Borja	25-29	Mujeres	9
Febrero 2011	13	Campo de Borja	30-34	Hombres	6
Febrero 2011	13	Campo de Borja	30-34	Mujeres	24
Febrero 2011	13	Campo de Borja	35-39	Hombres	16
Febrero 2011	13	Campo de Borja	35-39	Mujeres	20
Febrero 2011	13	Campo de Borja	40-44	Hombres	22
Febrero 2011	13	Campo de Borja	40-44	Mujeres	19
Febrero 2011	13	Campo de Borja	45-49	Hombres	19
Febrero 2011	13	Campo de Borja	45-49	Mujeres	15
Febrero 2011	13	Campo de Borja	50-54	Hombres	13
Febrero 2011	13	Campo de Borja	50-54	Mujeres	14
Febrero 2011	13	Campo de Borja	55-59	Hombres	22
Febrero 2011	13	Campo de Borja	55-59	Mujeres	17
Febrero 2011	13	Campo de Borja	60-64	Hombres	12
Febrero 2011	13	Campo de Borja	60-64	Mujeres	8
Febrero 2011	14	Aranda	16-19	Hombres	1
Febrero 2011	14	Aranda	20-24	Hombres	2
Febrero 2011	14	Aranda	20-24	Mujeres	2
Febrero 2011	14	Aranda	25-29	Hombres	2
Febrero 2011	14	Aranda	25-29	Mujeres	5
Febrero 2011	14	Aranda	30-34	Hombres	3
Febrero 2011	14	Aranda	30-34	Mujeres	6
Febrero 2011	14	Aranda	35-39	Hombres	9
Febrero 2011	14	Aranda	35-39	Mujeres	11
Febrero 2011	14	Aranda	40-44	Hombres	11
Febrero 2011	14	Aranda	40-44	Mujeres	8
Febrero 2011	14	Aranda	45-49	Hombres	8
Febrero 2011	14	Aranda	45-49	Mujeres	16
Febrero 2011	14	Aranda	50-54	Hombres	4
Febrero 2011	14	Aranda	50-54	Mujeres	14
Febrero 2011	14	Aranda	55-59	Hombres	9
Febrero 2011	14	Aranda	55-59	Mujeres	24
Febrero 2011	14	Aranda	60-64	Hombres	4
Febrero 2011	14	Aranda	60-64	Mujeres	6
Febrero 2011	15	Ribera Alta del Ebro	16-19	Hombres	5
Febrero 2011	15	Ribera Alta del Ebro	16-19	Mujeres	6
Febrero 2011	15	Ribera Alta del Ebro	20-24	Hombres	14
Febrero 2011	15	Ribera Alta del Ebro	20-24	Mujeres	13
Febrero 2011	15	Ribera Alta del Ebro	25-29	Hombres	16
Febrero 2011	15	Ribera Alta del Ebro	25-29	Mujeres	23
Febrero 2011	15	Ribera Alta del Ebro	30-34	Hombres	24
Febrero 2011	15	Ribera Alta del Ebro	30-34	Mujeres	55
Febrero 2011	15	Ribera Alta del Ebro	35-39	Hombres	34
Febrero 2011	15	Ribera Alta del Ebro	35-39	Mujeres	51
Febrero 2011	15	Ribera Alta del Ebro	40-44	Hombres	28
Febrero 2011	15	Ribera Alta del Ebro	40-44	Mujeres	42
Febrero 2011	15	Ribera Alta del Ebro	45-49	Hombres	22
Febrero 2011	15	Ribera Alta del Ebro	45-49	Mujeres	36
Febrero 2011	15	Ribera Alta del Ebro	50-54	Hombres	30
Febrero 2011	15	Ribera Alta del Ebro	50-54	Mujeres	53
Febrero 2011	15	Ribera Alta del Ebro	55-59	Hombres	37
Febrero 2011	15	Ribera Alta del Ebro	55-59	Mujeres	48
Febrero 2011	15	Ribera Alta del Ebro	60-64	Hombres	22
Febrero 2011	15	Ribera Alta del Ebro	60-64	Mujeres	24
