Comarca código	Comarca nombre	Año	Orden	Votos	Siglas
22	Campo de Belchite	2008	2	4531,0	PP
22	Campo de Belchite	2008	3	1253,0	PAR
22	Campo de Belchite	2008	4	192,0	CHA
22	Campo de Belchite	2008	5	131,0	IU
22	Campo de Belchite	2008	6	36,0	UPyD
22	Campo de Belchite	2008	7	24,0	LV
22	Campo de Belchite	2008	8	7,0	C's
22	Campo de Belchite	2008	9	0,0	PACMA
22	Campo de Belchite	2008	10	3,0	PUM+J
22	Campo de Belchite	2008	11	2,0	pCUA
22	Campo de Belchite	2008	12	1,0	PSD-FIA
22	Campo de Belchite	2008	13	3,0	TA
22	Campo de Belchite	2008	14	6,0	FE de las JONS
22	Campo de Belchite	2008	15	0,0	PFyV
22	Campo de Belchite	2008	16	1,0	DN
22	Campo de Belchite	2008	17	1,0	POSI
22	Campo de Belchite	2008	18	1,0	AuN
22	Campo de Belchite	2008	19	4,0	FRENTE
22	Campo de Belchite	2008	20	0,0	AES
22	Campo de Belchite	2008	21	6,0	FA
22	Campo de Belchite	2008	22	0,0	PH
22	Campo de Belchite	2008	23	3,0	MCE
22	Campo de Belchite	2008	24	2,0	CTC
22	Campo de Belchite	2008	25	0,0	PCPE
23	Bajo Martín	2008	1	6495,0	PSOE
23	Bajo Martín	2008	2	4870,0	PP
23	Bajo Martín	2008	3	705,0	PAR
23	Bajo Martín	2008	4	518,0	CHA
23	Bajo Martín	2008	5	378,0	IU
23	Bajo Martín	2008	6	66,0	UPyD
23	Bajo Martín	2008	7	21,0	LV
23	Bajo Martín	2008	8	7,0	C's
23	Bajo Martín	2008	9	5,0	PACMA
23	Bajo Martín	2008	10	11,0	PUM+J
23	Bajo Martín	2008	11	3,0	pCUA
23	Bajo Martín	2008	12	10,0	PSD-FIA
23	Bajo Martín	2008	13	0,0	TA
23	Bajo Martín	2008	14	5,0	FE de las JONS
23	Bajo Martín	2008	15	1,0	PFyV
23	Bajo Martín	2008	16	1,0	DN
23	Bajo Martín	2008	17	5,0	POSI
23	Bajo Martín	2008	18	7,0	AuN
23	Bajo Martín	2008	19	0,0	FRENTE
23	Bajo Martín	2008	20	0,0	AES
23	Bajo Martín	2008	21	0,0	FA
23	Bajo Martín	2008	22	0,0	PH
23	Bajo Martín	2008	23	0,0	MCE
23	Bajo Martín	2008	24	2,0	CTC
23	Bajo Martín	2008	25	4,0	PCPE
24	Campo de Daroca	2008	1	4327,0	PSOE
24	Campo de Daroca	2008	2	5025,0	PP
24	Campo de Daroca	2008	3	2083,0	PAR
24	Campo de Daroca	2008	4	362,0	CHA
24	Campo de Daroca	2008	5	100,0	IU
24	Campo de Daroca	2008	6	45,0	UPyD
24	Campo de Daroca	2008	7	24,0	LV
24	Campo de Daroca	2008	8	11,0	C's
24	Campo de Daroca	2008	9	0,0	PACMA
24	Campo de Daroca	2008	10	4,0	PUM+J
24	Campo de Daroca	2008	11	7,0	pCUA
24	Campo de Daroca	2008	12	6,0	PSD-FIA
24	Campo de Daroca	2008	13	4,0	TA
24	Campo de Daroca	2008	14	18,0	FE de las JONS
24	Campo de Daroca	2008	15	1,0	PFyV
24	Campo de Daroca	2008	16	9,0	DN
24	Campo de Daroca	2008	17	0,0	POSI
24	Campo de Daroca	2008	18	4,0	AuN
24	Campo de Daroca	2008	19	5,0	FRENTE
24	Campo de Daroca	2008	20	1,0	AES
24	Campo de Daroca	2008	21	5,0	FA
24	Campo de Daroca	2008	22	0,0	PH
24	Campo de Daroca	2008	23	2,0	MCE
24	Campo de Daroca	2008	24	1,0	CTC
24	Campo de Daroca	2008	25	0,0	PCPE
25	Jiloca	2008	1	9348,0	PSOE
25	Jiloca	2008	2	10154,0	PP
25	Jiloca	2008	3	2734,0	PAR
25	Jiloca	2008	4	767,0	CHA
25	Jiloca	2008	5	201,0	IU
25	Jiloca	2008	6	247,0	UPyD
25	Jiloca	2008	7	52,0	LV
25	Jiloca	2008	8	14,0	C's
25	Jiloca	2008	9	12,0	PACMA
25	Jiloca	2008	10	25,0	PUM+J
25	Jiloca	2008	11	12,0	pCUA
25	Jiloca	2008	12	4,0	PSD-FIA
25	Jiloca	2008	13	0,0	TA
25	Jiloca	2008	14	13,0	FE de las JONS
25	Jiloca	2008	15	3,0	PFyV
25	Jiloca	2008	16	4,0	DN
25	Jiloca	2008	17	6,0	POSI
25	Jiloca	2008	18	44,0	AuN
25	Jiloca	2008	19	0,0	FRENTE
25	Jiloca	2008	20	5,0	AES
25	Jiloca	2008	21	0,0	FA
25	Jiloca	2008	22	0,0	PH
25	Jiloca	2008	23	5,0	MCE
25	Jiloca	2008	24	1,0	CTC
25	Jiloca	2008	25	9,0	PCPE
26	Cuencas Mineras	2008	1	8663,0	PSOE
26	Cuencas Mineras	2008	2	4038,0	PP
26	Cuencas Mineras	2008	3	1883,0	PAR
26	Cuencas Mineras	2008	4	602,0	CHA
26	Cuencas Mineras	2008	5	503,0	IU
26	Cuencas Mineras	2008	6	122,0	UPyD
26	Cuencas Mineras	2008	7	32,0	LV
26	Cuencas Mineras	2008	8	8,0	C's
26	Cuencas Mineras	2008	9	25,0	PACMA
26	Cuencas Mineras	2008	10	34,0	PUM+J
26	Cuencas Mineras	2008	11	5,0	pCUA
26	Cuencas Mineras	2008	12	13,0	PSD-FIA
26	Cuencas Mineras	2008	13	0,0	TA
26	Cuencas Mineras	2008	14	9,0	FE de las JONS
26	Cuencas Mineras	2008	15	3,0	PFyV
26	Cuencas Mineras	2008	16	3,0	DN
26	Cuencas Mineras	2008	17	4,0	POSI
26	Cuencas Mineras	2008	18	17,0	AuN
26	Cuencas Mineras	2008	19	0,0	FRENTE
26	Cuencas Mineras	2008	20	1,0	AES
26	Cuencas Mineras	2008	21	0,0	FA
26	Cuencas Mineras	2008	22	0,0	PH
26	Cuencas Mineras	2008	23	11,0	MCE
26	Cuencas Mineras	2008	24	1,0	CTC
26	Cuencas Mineras	2008	25	11,0	PCPE
27	Andorra-Sierra de Arcos	2008	1	10132,0	PSOE
27	Andorra-Sierra de Arcos	2008	2	5975,0	PP
27	Andorra-Sierra de Arcos	2008	3	1219,0	PAR
27	Andorra-Sierra de Arcos	2008	4	698,0	CHA
27	Andorra-Sierra de Arcos	2008	5	1062,0	IU
27	Andorra-Sierra de Arcos	2008	6	128,0	UPyD
27	Andorra-Sierra de Arcos	2008	7	42,0	LV
27	Andorra-Sierra de Arcos	2008	8	12,0	C's
27	Andorra-Sierra de Arcos	2008	9	22,0	PACMA
27	Andorra-Sierra de Arcos	2008	10	18,0	PUM+J
27	Andorra-Sierra de Arcos	2008	11	6,0	pCUA
27	Andorra-Sierra de Arcos	2008	12	4,0	PSD-FIA
27	Andorra-Sierra de Arcos	2008	13	0,0	TA
27	Andorra-Sierra de Arcos	2008	14	11,0	FE de las JONS
27	Andorra-Sierra de Arcos	2008	15	3,0	PFyV
27	Andorra-Sierra de Arcos	2008	16	14,0	DN
27	Andorra-Sierra de Arcos	2008	17	6,0	POSI
27	Andorra-Sierra de Arcos	2008	18	30,0	AuN
27	Andorra-Sierra de Arcos	2008	19	0,0	FRENTE
27	Andorra-Sierra de Arcos	2008	20	2,0	AES
27	Andorra-Sierra de Arcos	2008	21	0,0	FA
27	Andorra-Sierra de Arcos	2008	22	0,0	PH
27	Andorra-Sierra de Arcos	2008	23	2,0	MCE
27	Andorra-Sierra de Arcos	2008	24	0,0	CTC
27	Andorra-Sierra de Arcos	2008	25	11,0	PCPE
28	Bajo Aragón	2008	1	21362,0	PSOE
28	Bajo Aragón	2008	2	16569,0	PP
28	Bajo Aragón	2008	3	5584,0	PAR
28	Bajo Aragón	2008	4	1176,0	CHA
28	Bajo Aragón	2008	5	1552,0	IU
28	Bajo Aragón	2008	6	606,0	UPyD
28	Bajo Aragón	2008	7	120,0	LV
28	Bajo Aragón	2008	8	43,0	C's
28	Bajo Aragón	2008	9	82,0	PACMA
28	Bajo Aragón	2008	10	56,0	PUM+J
28	Bajo Aragón	2008	11	17,0	pCUA
28	Bajo Aragón	2008	12	6,0	PSD-FIA
28	Bajo Aragón	2008	13	0,0	TA
28	Bajo Aragón	2008	14	38,0	FE de las JONS
28	Bajo Aragón	2008	15	2,0	PFyV
28	Bajo Aragón	2008	16	17,0	DN
28	Bajo Aragón	2008	17	8,0	POSI
28	Bajo Aragón	2008	18	58,0	AuN
28	Bajo Aragón	2008	19	0,0	FRENTE
28	Bajo Aragón	2008	20	37,0	AES
28	Bajo Aragón	2008	21	0,0	FA
28	Bajo Aragón	2008	22	0,0	PH
28	Bajo Aragón	2008	23	6,0	MCE
28	Bajo Aragón	2008	24	10,0	CTC
28	Bajo Aragón	2008	25	20,0	PCPE
29	Comunidad de Teruel	2008	1	30863,0	PSOE
29	Comunidad de Teruel	2008	2	35381,0	PP
29	Comunidad de Teruel	2008	3	4761,0	PAR
29	Comunidad de Teruel	2008	4	2795,0	CHA
29	Comunidad de Teruel	2008	5	1661,0	IU
29	Comunidad de Teruel	2008	6	852,0	UPyD
29	Comunidad de Teruel	2008	7	222,0	LV
29	Comunidad de Teruel	2008	8	47,0	C's
29	Comunidad de Teruel	2008	9	97,0	PACMA
29	Comunidad de Teruel	2008	10	79,0	PUM+J
29	Comunidad de Teruel	2008	11	28,0	pCUA
29	Comunidad de Teruel	2008	12	30,0	PSD-FIA
29	Comunidad de Teruel	2008	13	0,0	TA
29	Comunidad de Teruel	2008	14	45,0	FE de las JONS
29	Comunidad de Teruel	2008	15	12,0	PFyV
29	Comunidad de Teruel	2008	16	12,0	DN
29	Comunidad de Teruel	2008	17	16,0	POSI
29	Comunidad de Teruel	2008	18	131,0	AuN
29	Comunidad de Teruel	2008	19	0,0	FRENTE
29	Comunidad de Teruel	2008	20	17,0	AES
29	Comunidad de Teruel	2008	21	0,0	FA
29	Comunidad de Teruel	2008	22	0,0	PH
29	Comunidad de Teruel	2008	23	13,0	MCE
29	Comunidad de Teruel	2008	24	11,0	CTC
29	Comunidad de Teruel	2008	25	27,0	PCPE
30	Maestrazgo	2008	1	2527,0	PSOE
30	Maestrazgo	2008	2	2580,0	PP
30	Maestrazgo	2008	3	759,0	PAR
30	Maestrazgo	2008	4	187,0	CHA
30	Maestrazgo	2008	5	110,0	IU
30	Maestrazgo	2008	6	44,0	UPyD
30	Maestrazgo	2008	7	13,0	LV
30	Maestrazgo	2008	8	7,0	C's
30	Maestrazgo	2008	9	7,0	PACMA
30	Maestrazgo	2008	10	8,0	PUM+J
30	Maestrazgo	2008	11	2,0	pCUA
30	Maestrazgo	2008	12	3,0	PSD-FIA
30	Maestrazgo	2008	13	0,0	TA
30	Maestrazgo	2008	14	1,0	FE de las JONS
30	Maestrazgo	2008	15	0,0	PFyV
30	Maestrazgo	2008	16	3,0	DN
30	Maestrazgo	2008	17	6,0	POSI
30	Maestrazgo	2008	18	15,0	AuN
30	Maestrazgo	2008	19	0,0	FRENTE
30	Maestrazgo	2008	20	1,0	AES
30	Maestrazgo	2008	21	0,0	FA
30	Maestrazgo	2008	22	0,0	PH
30	Maestrazgo	2008	23	1,0	MCE
30	Maestrazgo	2008	24	1,0	CTC
30	Maestrazgo	2008	25	4,0	PCPE
31	Sierra de Albarracín	2008	1	3750,0	PSOE
31	Sierra de Albarracín	2008	2	3607,0	PP
31	Sierra de Albarracín	2008	3	1013,0	PAR
31	Sierra de Albarracín	2008	4	340,0	CHA
31	Sierra de Albarracín	2008	5	190,0	IU
31	Sierra de Albarracín	2008	6	55,0	UPyD
31	Sierra de Albarracín	2008	7	14,0	LV
31	Sierra de Albarracín	2008	8	5,0	C's
31	Sierra de Albarracín	2008	9	11,0	PACMA
31	Sierra de Albarracín	2008	10	11,0	PUM+J
31	Sierra de Albarracín	2008	11	1,0	pCUA
31	Sierra de Albarracín	2008	12	6,0	PSD-FIA
31	Sierra de Albarracín	2008	13	0,0	TA
31	Sierra de Albarracín	2008	14	4,0	FE de las JONS
31	Sierra de Albarracín	2008	15	1,0	PFyV
31	Sierra de Albarracín	2008	16	1,0	DN
31	Sierra de Albarracín	2008	17	1,0	POSI
31	Sierra de Albarracín	2008	18	13,0	AuN
31	Sierra de Albarracín	2008	19	0,0	FRENTE
31	Sierra de Albarracín	2008	20	3,0	AES
31	Sierra de Albarracín	2008	21	0,0	FA
31	Sierra de Albarracín	2008	22	0,0	PH
31	Sierra de Albarracín	2008	23	0,0	MCE
31	Sierra de Albarracín	2008	24	0,0	CTC
31	Sierra de Albarracín	2008	25	5,0	PCPE
32	Gúdar-Javalambre	2008	1	6072,0	PSOE
32	Gúdar-Javalambre	2008	2	5730,0	PP
32	Gúdar-Javalambre	2008	3	1174,0	PAR
32	Gúdar-Javalambre	2008	4	297,0	CHA
32	Gúdar-Javalambre	2008	5	338,0	IU
32	Gúdar-Javalambre	2008	6	115,0	UPyD
32	Gúdar-Javalambre	2008	7	51,0	LV
32	Gúdar-Javalambre	2008	8	9,0	C's
32	Gúdar-Javalambre	2008	9	23,0	PACMA
32	Gúdar-Javalambre	2008	10	12,0	PUM+J
32	Gúdar-Javalambre	2008	11	14,0	pCUA
32	Gúdar-Javalambre	2008	12	2,0	PSD-FIA
32	Gúdar-Javalambre	2008	13	0,0	TA
32	Gúdar-Javalambre	2008	14	12,0	FE de las JONS
32	Gúdar-Javalambre	2008	15	3,0	PFyV
32	Gúdar-Javalambre	2008	16	5,0	DN
32	Gúdar-Javalambre	2008	17	2,0	POSI
32	Gúdar-Javalambre	2008	18	32,0	AuN
32	Gúdar-Javalambre	2008	19	0,0	FRENTE
32	Gúdar-Javalambre	2008	20	1,0	AES
32	Gúdar-Javalambre	2008	21	0,0	FA
32	Gúdar-Javalambre	2008	22	0,0	PH
32	Gúdar-Javalambre	2008	23	0,0	MCE
32	Gúdar-Javalambre	2008	24	2,0	CTC
32	Gúdar-Javalambre	2008	25	10,0	PCPE
33	Matarraña / Matarranya	2008	1	6270,0	PSOE
33	Matarraña / Matarranya	2008	2	5924,0	PP
33	Matarraña / Matarranya	2008	3	1989,0	PAR
33	Matarraña / Matarranya	2008	4	326,0	CHA
33	Matarraña / Matarranya	2008	5	283,0	IU
33	Matarraña / Matarranya	2008	6	117,0	UPyD
33	Matarraña / Matarranya	2008	7	41,0	LV
33	Matarraña / Matarranya	2008	8	6,0	C's
33	Matarraña / Matarranya	2008	9	12,0	PACMA
33	Matarraña / Matarranya	2008	10	7,0	PUM+J
33	Matarraña / Matarranya	2008	11	3,0	pCUA
33	Matarraña / Matarranya	2008	12	4,0	PSD-FIA
33	Matarraña / Matarranya	2008	13	0,0	TA
33	Matarraña / Matarranya	2008	14	12,0	FE de las JONS
33	Matarraña / Matarranya	2008	15	2,0	PFyV
33	Matarraña / Matarranya	2008	16	3,0	DN
33	Matarraña / Matarranya	2008	17	4,0	POSI
33	Matarraña / Matarranya	2008	18	10,0	AuN
33	Matarraña / Matarranya	2008	19	0,0	FRENTE
33	Matarraña / Matarranya	2008	20	7,0	AES
33	Matarraña / Matarranya	2008	21	0,0	FA
33	Matarraña / Matarranya	2008	22	0,0	PH
33	Matarraña / Matarranya	2008	23	0,0	MCE
33	Matarraña / Matarranya	2008	24	1,0	CTC
33	Matarraña / Matarranya	2008	25	5,0	PCPE
