Mes (código)	Mes y año	Municipio nombre	Municipio código	Sexo	Nacionalidad	Afiliaciones en alta
202106	Junio 2021	Albeta	50011	Hombres	Extranjeros no comunitarios	1
202106	Junio 2021	Alborge	50012	Hombres	Españoles	23
202106	Junio 2021	Alborge	50012	Mujeres	Españoles	13
202106	Junio 2021	Alborge	50012	Hombres	Extranjeros no comunitarios	1
202106	Junio 2021	Alborge	50012	Mujeres	Extranjeros no comunitarios	1
202106	Junio 2021	Alcaine	44011	Hombres	Españoles	5
202106	Junio 2021	Alcaine	44011	Mujeres	Españoles	1
202106	Junio 2021	Alcaine	44011	Hombres	Extranjeros comunitarios (UE-28)	1
202106	Junio 2021	Alcalá de Ebro	50013	Hombres	Españoles	20
202106	Junio 2021	Alcalá de Ebro	50013	Mujeres	Españoles	16
202106	Junio 2021	Alcalá de Ebro	50013	Mujeres	Extranjeros comunitarios (UE-28)	1
202106	Junio 2021	Alcalá de Ebro	50013	Hombres	Extranjeros no comunitarios	2
202106	Junio 2021	Alcalá de Ebro	50013	Mujeres	Extranjeros no comunitarios	2
202106	Junio 2021	Alcalá de Gurrea	22014	Hombres	Españoles	47
202106	Junio 2021	Alcalá de Gurrea	22014	Mujeres	Españoles	18
202106	Junio 2021	Alcalá de Gurrea	22014	Mujeres	Extranjeros comunitarios (UE-28)	1
202106	Junio 2021	Alcalá de Gurrea	22014	Hombres	Extranjeros no comunitarios	8
202106	Junio 2021	Alcalá de Gurrea	22014	Mujeres	Extranjeros no comunitarios	2
202106	Junio 2021	Alcalá de Gurrea	22014	Hombres	Extranjeros comunitarios (UE-28)	2
202106	Junio 2021	Alcalá de la Selva	44012	Hombres	Españoles	79
202106	Junio 2021	Alcalá de la Selva	44012	Mujeres	Españoles	40
202106	Junio 2021	Alcalá de la Selva	44012	Hombres	Extranjeros no comunitarios	3
202106	Junio 2021	Alcalá de Moncayo	50014	Hombres	Españoles	12
202106	Junio 2021	Alcalá de Moncayo	50014	Mujeres	Españoles	5
202106	Junio 2021	Alcalá de Moncayo	50014	Hombres	Extranjeros comunitarios (UE-28)	1
202106	Junio 2021	Alcalá de Moncayo	50014	Mujeres	Extranjeros no comunitarios	2
202106	Junio 2021	Alcalá de Moncayo	50014	Hombres	Extranjeros comunitarios (UE-28)	1
202106	Junio 2021	Alcalá del Obispo	22015	Hombres	Españoles	47
202106	Junio 2021	Alcalá del Obispo	22015	Mujeres	Españoles	12
202106	Junio 2021	Alcalá del Obispo	22015	Hombres	Extranjeros comunitarios (UE-28)	3
202106	Junio 2021	Alcalá del Obispo	22015	Hombres	Extranjeros no comunitarios	10
202106	Junio 2021	Alcalá del Obispo	22015	Hombres	Extranjeros comunitarios (UE-28)	1
202106	Junio 2021	Alcampell	22016	Hombres	Españoles	101
202106	Junio 2021	Alcampell	22016	Mujeres	Españoles	66
202106	Junio 2021	Alcampell	22016	Hombres	Extranjeros comunitarios (UE-28)	5
202106	Junio 2021	Alcampell	22016	Mujeres	Extranjeros comunitarios (UE-28)	13
202106	Junio 2021	Alcampell	22016	Hombres	Extranjeros no comunitarios	16
202106	Junio 2021	Alcampell	22016	Mujeres	Extranjeros no comunitarios	2
202106	Junio 2021	Alcañiz	44013	Hombres	Españoles	3051
202106	Junio 2021	Alcañiz	44013	Mujeres	Españoles	2895
202106	Junio 2021	Alcañiz	44013	Mujeres	No consta	1
202106	Junio 2021	Alcañiz	44013	Hombres	Extranjeros comunitarios (UE-28)	276
202106	Junio 2021	Alcañiz	44013	Mujeres	Extranjeros comunitarios (UE-28)	273
202106	Junio 2021	Alcañiz	44013	Hombres	Extranjeros no comunitarios	266
202106	Junio 2021	Alcañiz	44013	Mujeres	Extranjeros no comunitarios	110
202106	Junio 2021	Alcañiz	44013	Hombres	Extranjeros comunitarios (UE-28)	17
202106	Junio 2021	Alcañiz	44013	Mujeres	Extranjeros comunitarios (UE-28)	17
202106	Junio 2021	Alcañiz	44013	Hombres	Extranjeros comunitarios (UE-28)	4
202106	Junio 2021	Alcañiz	44013	Mujeres	Extranjeros comunitarios (UE-28)	1
202106	Junio 2021	Alcolea de Cinca	22017	Hombres	Españoles	298
202106	Junio 2021	Alcolea de Cinca	22017	Mujeres	Españoles	129
202106	Junio 2021	Alcolea de Cinca	22017	Hombres	Extranjeros comunitarios (UE-28)	63
202106	Junio 2021	Alcolea de Cinca	22017	Mujeres	Extranjeros comunitarios (UE-28)	29
202106	Junio 2021	Alcolea de Cinca	22017	Hombres	Extranjeros no comunitarios	86
202106	Junio 2021	Alcolea de Cinca	22017	Mujeres	Extranjeros no comunitarios	7
202106	Junio 2021	Alcolea de Cinca	22017	Hombres	Extranjeros comunitarios (UE-28)	1
202106	Junio 2021	Alcolea de Cinca	22017	Mujeres	Extranjeros comunitarios (UE-28)	1
202106	Junio 2021	Alconchel de Ariza	50015	Hombres	Españoles	12
202106	Junio 2021	Alconchel de Ariza	50015	Mujeres	Españoles	7
202106	Junio 2021	Alconchel de Ariza	50015	Hombres	Extranjeros no comunitarios	1
202106	Junio 2021	Alcorisa	44014	Hombres	Españoles	448
202106	Junio 2021	Alcorisa	44014	Mujeres	Españoles	330
202106	Junio 2021	Alcorisa	44014	Hombres	Extranjeros comunitarios (UE-28)	35
202106	Junio 2021	Alcorisa	44014	Mujeres	Extranjeros comunitarios (UE-28)	15
202106	Junio 2021	Alcorisa	44014	Hombres	Extranjeros no comunitarios	42
202106	Junio 2021	Alcorisa	44014	Mujeres	Extranjeros no comunitarios	9
202106	Junio 2021	Alcorisa	44014	Hombres	Extranjeros comunitarios (UE-28)	6
202106	Junio 2021	Alcorisa	44014	Mujeres	Extranjeros comunitarios (UE-28)	3
202106	Junio 2021	Alcubierre	22018	Hombres	Españoles	79
202106	Junio 2021	Alcubierre	22018	Mujeres	Españoles	39
202106	Junio 2021	Alcubierre	22018	Hombres	Extranjeros comunitarios (UE-28)	5
202106	Junio 2021	Alcubierre	22018	Mujeres	Extranjeros comunitarios (UE-28)	2
202106	Junio 2021	Alcubierre	22018	Hombres	Extranjeros no comunitarios	4
202106	Junio 2021	Alcubierre	22018	Mujeres	Extranjeros no comunitarios	5
202106	Junio 2021	Aldehuela de Liestos	50016	Hombres	Españoles	6
202106	Junio 2021	Aldehuela de Liestos	50016	Mujeres	Españoles	1
202106	Junio 2021	Alerre	22019	Hombres	Españoles	17
202106	Junio 2021	Alerre	22019	Mujeres	Españoles	7
202106	Junio 2021	Alerre	22019	Mujeres	Extranjeros comunitarios (UE-28)	1
202106	Junio 2021	Alerre	22019	Hombres	Extranjeros comunitarios (UE-28)	1
202106	Junio 2021	Alfajarín	50017	Hombres	Españoles	615
202106	Junio 2021	Alfajarín	50017	Mujeres	Españoles	376
202106	Junio 2021	Alfajarín	50017	Hombres	Extranjeros comunitarios (UE-28)	21
202106	Junio 2021	Alfajarín	50017	Mujeres	Extranjeros comunitarios (UE-28)	8
202106	Junio 2021	Alfajarín	50017	Hombres	Extranjeros no comunitarios	21
202106	Junio 2021	Alfajarín	50017	Mujeres	Extranjeros no comunitarios	15
202106	Junio 2021	Alfajarín	50017	Hombres	Extranjeros comunitarios (UE-28)	3
202106	Junio 2021	Alfajarín	50017	Mujeres	Extranjeros comunitarios (UE-28)	1
202106	Junio 2021	Alfambra	44016	Hombres	Españoles	44
202106	Junio 2021	Alfambra	44016	Mujeres	Españoles	27
202106	Junio 2021	Alfambra	44016	Hombres	Extranjeros comunitarios (UE-28)	3
202106	Junio 2021	Alfambra	44016	Mujeres	Extranjeros comunitarios (UE-28)	2
202106	Junio 2021	Alfambra	44016	Hombres	Extranjeros no comunitarios	4
202106	Junio 2021	Alfambra	44016	Mujeres	Extranjeros no comunitarios	4
202106	Junio 2021	Alfamén	50018	Hombres	Españoles	216
202106	Junio 2021	Alfamén	50018	Mujeres	Españoles	129
202106	Junio 2021	Alfamén	50018	Hombres	Extranjeros comunitarios (UE-28)	62
202106	Junio 2021	Alfamén	50018	Mujeres	Extranjeros comunitarios (UE-28)	69
202106	Junio 2021	Alfamén	50018	Hombres	Extranjeros no comunitarios	92
202106	Junio 2021	Alfamén	50018	Mujeres	Extranjeros no comunitarios	23
202106	Junio 2021	Alfamén	50018	Hombres	Extranjeros comunitarios (UE-28)	6
202106	Junio 2021	Alfamén	50018	Mujeres	Extranjeros comunitarios (UE-28)	6
202106	Junio 2021	Alforque	50019	Hombres	Españoles	2
202106	Junio 2021	Alforque	50019	Mujeres	Españoles	5
202106	Junio 2021	Alfántega	22020	Hombres	Españoles	15
202106	Junio 2021	Alfántega	22020	Mujeres	Españoles	10
202106	Junio 2021	Alfántega	22020	Hombres	Extranjeros comunitarios (UE-28)	1
202106	Junio 2021	Alfántega	22020	Mujeres	Extranjeros comunitarios (UE-28)	3
202106	Junio 2021	Alhama de Aragón	50020	Hombres	Españoles	96
202106	Junio 2021	Alhama de Aragón	50020	Mujeres	Españoles	81
202106	Junio 2021	Alhama de Aragón	50020	Hombres	Extranjeros comunitarios (UE-28)	15
202106	Junio 2021	Alhama de Aragón	50020	Mujeres	Extranjeros comunitarios (UE-28)	10
202106	Junio 2021	Alhama de Aragón	50020	Hombres	Extranjeros no comunitarios	12
202106	Junio 2021	Alhama de Aragón	50020	Mujeres	Extranjeros no comunitarios	6
202106	Junio 2021	Alhama de Aragón	50020	Hombres	Extranjeros comunitarios (UE-28)	1
202106	Junio 2021	Alhama de Aragón	50020	Mujeres	Extranjeros comunitarios (UE-28)	4
202106	Junio 2021	Aliaga	44017	Hombres	Españoles	56
202106	Junio 2021	Aliaga	44017	Mujeres	Españoles	24
202106	Junio 2021	Aliaga	44017	Hombres	Extranjeros comunitarios (UE-28)	3
202106	Junio 2021	Aliaga	44017	Mujeres	Extranjeros comunitarios (UE-28)	3
202106	Junio 2021	Aliaga	44017	Hombres	Extranjeros no comunitarios	3
202106	Junio 2021	Aliaga	44017	Mujeres	Extranjeros no comunitarios	4
202106	Junio 2021	Allepuz	44021	Hombres	Españoles	23
202106	Junio 2021	Allepuz	44021	Mujeres	Españoles	15
202106	Junio 2021	Allepuz	44021	Hombres	Extranjeros comunitarios (UE-28)	2
202106	Junio 2021	Allepuz	44021	Mujeres	Extranjeros comunitarios (UE-28)	1
202106	Junio 2021	Allepuz	44021	Hombres	Extranjeros no comunitarios	1
202106	Junio 2021	Allepuz	44021	Mujeres	Extranjeros no comunitarios	2
202106	Junio 2021	Alloza	44022	Hombres	Españoles	63
202106	Junio 2021	Alloza	44022	Mujeres	Españoles	32
202106	Junio 2021	Alloza	44022	Hombres	Extranjeros comunitarios (UE-28)	2
202106	Junio 2021	Alloza	44022	Mujeres	Extranjeros comunitarios (UE-28)	2
202106	Junio 2021	Alloza	44022	Hombres	Extranjeros no comunitarios	4
202106	Junio 2021	Alloza	44022	Mujeres	Extranjeros no comunitarios	1
202106	Junio 2021	Allueva	44023	Mujeres	Españoles	3
202106	Junio 2021	Allueva	44023	Hombres	Extranjeros no comunitarios	2
202106	Junio 2021	Allueva	44023	Mujeres	Extranjeros no comunitarios	1
202106	Junio 2021	Almochuel	50021	Hombres	Españoles	24
202106	Junio 2021	Almochuel	50021	Mujeres	Españoles	2
202106	Junio 2021	Almochuel	50021	Hombres	Extranjeros no comunitarios	2
202106	Junio 2021	Almohaja	44018	Hombres	Españoles	4
202106	Junio 2021	Almohaja	44018	Mujeres	Españoles	1
202106	Junio 2021	Almolda (La)	50022	Hombres	Españoles	60
202106	Junio 2021	Almolda (La)	50022	Mujeres	Españoles	36
202106	Junio 2021	Almolda (La)	50022	Hombres	Extranjeros no comunitarios	1
202106	Junio 2021	Almolda (La)	50022	Mujeres	Extranjeros no comunitarios	2
202106	Junio 2021	Almonacid de la Cuba	50023	Hombres	Españoles	31
202106	Junio 2021	Almonacid de la Cuba	50023	Mujeres	Españoles	16
202106	Junio 2021	Almonacid de la Cuba	50023	Hombres	Extranjeros comunitarios (UE-28)	1
202106	Junio 2021	Almonacid de la Cuba	50023	Mujeres	Extranjeros comunitarios (UE-28)	5
202106	Junio 2021	Almonacid de la Cuba	50023	Hombres	Extranjeros no comunitarios	2
202106	Junio 2021	Almonacid de la Cuba	50023	Mujeres	Extranjeros no comunitarios	1
202106	Junio 2021	Almonacid de la Sierra	50024	Hombres	Españoles	115
202106	Junio 2021	Almonacid de la Sierra	50024	Mujeres	Españoles	41
202106	Junio 2021	Almonacid de la Sierra	50024	Hombres	Extranjeros comunitarios (UE-28)	14
202106	Junio 2021	Almonacid de la Sierra	50024	Mujeres	Extranjeros comunitarios (UE-28)	28
202106	Junio 2021	Almonacid de la Sierra	50024	Hombres	Extranjeros no comunitarios	31
202106	Junio 2021	Almonacid de la Sierra	50024	Mujeres	Extranjeros no comunitarios	8
202106	Junio 2021	Almonacid de la Sierra	50024	Hombres	Extranjeros comunitarios (UE-28)	7
202106	Junio 2021	Almonacid de la Sierra	50024	Mujeres	Extranjeros comunitarios (UE-28)	2
202106	Junio 2021	Almudévar	22021	Hombres	Españoles	531
202106	Junio 2021	Almudévar	22021	Mujeres	Españoles	218
202106	Junio 2021	Almudévar	22021	Hombres	Extranjeros comunitarios (UE-28)	19
202106	Junio 2021	Almudévar	22021	Mujeres	Extranjeros comunitarios (UE-28)	17
202106	Junio 2021	Almudévar	22021	Hombres	Extranjeros no comunitarios	37
202106	Junio 2021	Almudévar	22021	Mujeres	Extranjeros no comunitarios	12
202106	Junio 2021	Almudévar	22021	Hombres	Extranjeros comunitarios (UE-28)	1
202106	Junio 2021	Almudévar	22021	Mujeres	Extranjeros comunitarios (UE-28)	1
202106	Junio 2021	Almudévar	22021	Hombres	Extranjeros comunitarios (UE-28)	1
202106	Junio 2021	Almunia de Doña Godina (La)	50025	Hombres	Españoles	1534
202106	Junio 2021	Almunia de Doña Godina (La)	50025	Mujeres	Españoles	1001
202106	Junio 2021	Almunia de Doña Godina (La)	50025	Hombres	No consta	31
202106	Junio 2021	Almunia de Doña Godina (La)	50025	Mujeres	No consta	1
202106	Junio 2021	Almunia de Doña Godina (La)	50025	Hombres	Extranjeros comunitarios (UE-28)	594
202106	Junio 2021	Almunia de Doña Godina (La)	50025	Mujeres	Extranjeros comunitarios (UE-28)	500
202106	Junio 2021	Almunia de Doña Godina (La)	50025	Hombres	Extranjeros no comunitarios	1091
202106	Junio 2021	Almunia de Doña Godina (La)	50025	Mujeres	Extranjeros no comunitarios	367
202106	Junio 2021	Almunia de Doña Godina (La)	50025	Hombres	Extranjeros comunitarios (UE-28)	32
202106	Junio 2021	Almunia de Doña Godina (La)	50025	Mujeres	Extranjeros comunitarios (UE-28)	27
202106	Junio 2021	Almunia de Doña Godina (La)	50025	Hombres	Extranjeros comunitarios (UE-28)	1
202106	Junio 2021	Almunia de San Juan	22022	Hombres	Españoles	101
202106	Junio 2021	Almunia de San Juan	22022	Mujeres	Españoles	53
202106	Junio 2021	Almunia de San Juan	22022	Hombres	Extranjeros comunitarios (UE-28)	13
202106	Junio 2021	Almunia de San Juan	22022	Mujeres	Extranjeros comunitarios (UE-28)	3
202106	Junio 2021	Almunia de San Juan	22022	Hombres	Extranjeros no comunitarios	7
202106	Junio 2021	Almunia de San Juan	22022	Mujeres	Extranjeros no comunitarios	1
202106	Junio 2021	Almunia de San Juan	22022	Hombres	Extranjeros comunitarios (UE-28)	1
202106	Junio 2021	Almunia de San Juan	22022	Mujeres	Extranjeros comunitarios (UE-28)	2
202106	Junio 2021	Almuniente	22023	Hombres	Españoles	115
202106	Junio 2021	Almuniente	22023	Mujeres	Españoles	55
202106	Junio 2021	Almuniente	22023	Hombres	Extranjeros comunitarios (UE-28)	22
202106	Junio 2021	Almuniente	22023	Mujeres	Extranjeros comunitarios (UE-28)	4
202106	Junio 2021	Almuniente	22023	Hombres	Extranjeros no comunitarios	16
202106	Junio 2021	Almuniente	22023	Mujeres	Extranjeros no comunitarios	4
202106	Junio 2021	Almuniente	22023	Hombres	Extranjeros comunitarios (UE-28)	2
202106	Junio 2021	Almuniente	22023	Mujeres	Extranjeros comunitarios (UE-28)	2
202106	Junio 2021	Alobras	44019	Hombres	Españoles	7
202106	Junio 2021	Alobras	44019	Mujeres	Españoles	2
202106	Junio 2021	Alobras	44019	Hombres	Extranjeros no comunitarios	1
202106	Junio 2021	Alpartir	50026	Hombres	Españoles	34
202106	Junio 2021	Alpartir	50026	Mujeres	Españoles	31
202106	Junio 2021	Alpartir	50026	Hombres	Extranjeros comunitarios (UE-28)	36
202106	Junio 2021	Alpartir	50026	Mujeres	Extranjeros comunitarios (UE-28)	29
202106	Junio 2021	Alpartir	50026	Hombres	Extranjeros no comunitarios	6
202106	Junio 2021	Alpartir	50026	Mujeres	Extranjeros no comunitarios	5
202106	Junio 2021	Alpartir	50026	Hombres	Extranjeros comunitarios (UE-28)	3
202106	Junio 2021	Alpartir	50026	Mujeres	Extranjeros comunitarios (UE-28)	3
202106	Junio 2021	Alpeñés	44020	Hombres	Españoles	4
202106	Junio 2021	Alpeñés	44020	Mujeres	Españoles	5
202106	Junio 2021	Alquézar	22024	Hombres	Españoles	73
202106	Junio 2021	Alquézar	22024	Mujeres	Españoles	63
202106	Junio 2021	Alquézar	22024	Hombres	Extranjeros comunitarios (UE-28)	12
202106	Junio 2021	Alquézar	22024	Mujeres	Extranjeros comunitarios (UE-28)	15
202106	Junio 2021	Alquézar	22024	Hombres	Extranjeros no comunitarios	5
202106	Junio 2021	Alquézar	22024	Mujeres	Extranjeros no comunitarios	7
202106	Junio 2021	Alquézar	22024	Hombres	Extranjeros comunitarios (UE-28)	5
202106	Junio 2021	Alquézar	22024	Mujeres	Extranjeros comunitarios (UE-28)	7
202106	Junio 2021	Alquézar	22024	Mujeres	Extranjeros comunitarios (UE-28)	1
202106	Junio 2021	Altorricón	22025	Hombres	Españoles	462
202106	Junio 2021	Altorricón	22025	Mujeres	Españoles	182
202106	Junio 2021	Altorricón	22025	Hombres	Extranjeros comunitarios (UE-28)	53
202106	Junio 2021	Altorricón	22025	Mujeres	Extranjeros comunitarios (UE-28)	15
202106	Junio 2021	Altorricón	22025	Hombres	Extranjeros no comunitarios	148
202106	Junio 2021	Altorricón	22025	Mujeres	Extranjeros no comunitarios	10
202106	Junio 2021	Altorricón	22025	Hombres	Extranjeros comunitarios (UE-28)	6
202106	Junio 2021	Ambel	50027	Hombres	Españoles	32
202106	Junio 2021	Ambel	50027	Mujeres	Españoles	7
202106	Junio 2021	Ambel	50027	Hombres	Extranjeros comunitarios (UE-28)	1
202106	Junio 2021	Ambel	50027	Hombres	Extranjeros no comunitarios	3
202106	Junio 2021	Anadón	44024	Hombres	Españoles	1
202106	Junio 2021	Anadón	44024	Mujeres	Españoles	1
202106	Junio 2021	Andorra	44025	Hombres	Españoles	791
202106	Junio 2021	Andorra	44025	Mujeres	Españoles	633
202106	Junio 2021	Andorra	44025	Hombres	Extranjeros comunitarios (UE-28)	28
202106	Junio 2021	Andorra	44025	Mujeres	Extranjeros comunitarios (UE-28)	27
202106	Junio 2021	Andorra	44025	Hombres	Extranjeros no comunitarios	34
202106	Junio 2021	Andorra	44025	Mujeres	Extranjeros no comunitarios	14
202106	Junio 2021	Andorra	44025	Hombres	Extranjeros comunitarios (UE-28)	9
202106	Junio 2021	Andorra	44025	Mujeres	Extranjeros comunitarios (UE-28)	13
202106	Junio 2021	Anento	50028	Hombres	Españoles	13
202106	Junio 2021	Anento	50028	Mujeres	Españoles	9
202106	Junio 2021	Anento	50028	Hombres	Extranjeros comunitarios (UE-28)	1
202106	Junio 2021	Angüés	22027	Hombres	Españoles	43
202106	Junio 2021	Angüés	22027	Mujeres	Españoles	40
202106	Junio 2021	Angüés	22027	Mujeres	Extranjeros comunitarios (UE-28)	1
202106	Junio 2021	Angüés	22027	Hombres	Extranjeros no comunitarios	4
202106	Junio 2021	Angüés	22027	Mujeres	Extranjeros no comunitarios	2
202106	Junio 2021	Aniñón	50029	Hombres	Españoles	124
202106	Junio 2021	Aniñón	50029	Mujeres	Españoles	57
202106	Junio 2021	Aniñón	50029	Hombres	Extranjeros comunitarios (UE-28)	20
202106	Junio 2021	Aniñón	50029	Mujeres	Extranjeros comunitarios (UE-28)	18
202106	Junio 2021	Aniñón	50029	Hombres	Extranjeros no comunitarios	50
202106	Junio 2021	Aniñón	50029	Mujeres	Extranjeros no comunitarios	4
202106	Junio 2021	Aniñón	50029	Hombres	Extranjeros comunitarios (UE-28)	1
202106	Junio 2021	Ansó	22028	Hombres	Españoles	65
202106	Junio 2021	Ansó	22028	Mujeres	Españoles	53
202106	Junio 2021	Ansó	22028	Hombres	Extranjeros comunitarios (UE-28)	2
202106	Junio 2021	Ansó	22028	Mujeres	Extranjeros comunitarios (UE-28)	1
202106	Junio 2021	Ansó	22028	Hombres	Extranjeros no comunitarios	1
202106	Junio 2021	Ansó	22028	Hombres	Extranjeros comunitarios (UE-28)	2
202106	Junio 2021	Ansó	22028	Mujeres	Extranjeros comunitarios (UE-28)	2
202106	Junio 2021	Antillón	22029	Hombres	Españoles	39
202106	Junio 2021	Antillón	22029	Mujeres	Españoles	3
202106	Junio 2021	Antillón	22029	Hombres	Extranjeros comunitarios (UE-28)	2
202106	Junio 2021	Antillón	22029	Mujeres	Extranjeros comunitarios (UE-28)	1
202106	Junio 2021	Antillón	22029	Hombres	Extranjeros no comunitarios	1
202106	Junio 2021	Antillón	22029	Mujeres	Extranjeros no comunitarios	2
202106	Junio 2021	Aragüés del Puerto	22032	Hombres	Españoles	10
202106	Junio 2021	Aragüés del Puerto	22032	Mujeres	Españoles	10
202106	Junio 2021	Aranda de Moncayo	50031	Hombres	Españoles	13
202106	Junio 2021	Aranda de Moncayo	50031	Mujeres	Españoles	11
202106	Junio 2021	Aranda de Moncayo	50031	Hombres	Extranjeros comunitarios (UE-28)	4
202106	Junio 2021	Aranda de Moncayo	50031	Hombres	Extranjeros no comunitarios	2
202106	Junio 2021	Aranda de Moncayo	50031	Mujeres	Extranjeros no comunitarios	1
202106	Junio 2021	Arcos de las Salinas	44026	Hombres	Españoles	17
202106	Junio 2021	Arcos de las Salinas	44026	Mujeres	Españoles	11
202106	Junio 2021	Arcos de las Salinas	44026	Hombres	Extranjeros comunitarios (UE-28)	1
202106	Junio 2021	Arcos de las Salinas	44026	Mujeres	Extranjeros no comunitarios	1
202106	Junio 2021	Ardisa	50033	Hombres	Españoles	7
202106	Junio 2021	Ardisa	50033	Mujeres	Españoles	1
202106	Junio 2021	Ardisa	50033	Hombres	Extranjeros comunitarios (UE-28)	2
202106	Junio 2021	Arens de Lledó	44027	Hombres	Españoles	15
202106	Junio 2021	Arens de Lledó	44027	Mujeres	Españoles	22
202106	Junio 2021	Arens de Lledó	44027	Hombres	Extranjeros no comunitarios	1
202106	Junio 2021	Arens de Lledó	44027	Hombres	Extranjeros comunitarios (UE-28)	2
202106	Junio 2021	Arens de Lledó	44027	Mujeres	Extranjeros comunitarios (UE-28)	1
202106	Junio 2021	Arens de Lledó	44027	Hombres	Extranjeros comunitarios (UE-28)	1
202106	Junio 2021	Arens de Lledó	44027	Mujeres	Extranjeros comunitarios (UE-28)	1
202106	Junio 2021	Argavieso	22036	Hombres	Españoles	10
202106	Junio 2021	Argavieso	22036	Mujeres	Extranjeros comunitarios (UE-28)	1
202106	Junio 2021	Argavieso	22036	Mujeres	Extranjeros comunitarios (UE-28)	1
202106	Junio 2021	Argente	44028	Hombres	Españoles	23
202106	Junio 2021	Argente	44028	Mujeres	Españoles	17
202106	Junio 2021	Argente	44028	Hombres	Extranjeros no comunitarios	2
202106	Junio 2021	Argente	44028	Hombres	Extranjeros comunitarios (UE-28)	2
202106	Junio 2021	Arguis	22037	Hombres	Españoles	7
202106	Junio 2021	Arguis	22037	Mujeres	Españoles	8
202106	Junio 2021	Arguis	22037	Hombres	Extranjeros no comunitarios	2
202106	Junio 2021	Arguis	22037	Mujeres	Extranjeros no comunitarios	2
202106	Junio 2021	Ariza	50034	Hombres	Españoles	142
202106	Junio 2021	Ariza	50034	Mujeres	Españoles	111
202106	Junio 2021	Ariza	50034	Mujeres	No consta	1
202106	Junio 2021	Ariza	50034	Hombres	Extranjeros comunitarios (UE-28)	1
202106	Junio 2021	Ariza	50034	Mujeres	Extranjeros comunitarios (UE-28)	3
202106	Junio 2021	Ariza	50034	Hombres	Extranjeros no comunitarios	24
202106	Junio 2021	Ariza	50034	Mujeres	Extranjeros no comunitarios	12
202106	Junio 2021	Ariño	44029	Hombres	Españoles	170
202106	Junio 2021	Ariño	44029	Mujeres	Españoles	112
202106	Junio 2021	Ariño	44029	Mujeres	Extranjeros comunitarios (UE-28)	3
202106	Junio 2021	Ariño	44029	Hombres	Extranjeros no comunitarios	4
202106	Junio 2021	Ariño	44029	Mujeres	Extranjeros no comunitarios	1
202106	Junio 2021	Ariño	44029	Hombres	Extranjeros comunitarios (UE-28)	2
202106	Junio 2021	Ariño	44029	Mujeres	Extranjeros comunitarios (UE-28)	6
202106	Junio 2021	Artieda	50035	Hombres	Españoles	27
202106	Junio 2021	Artieda	50035	Mujeres	Españoles	10
202106	Junio 2021	Artieda	50035	Mujeres	Extranjeros no comunitarios	1
202106	Junio 2021	Arándiga	50032	Hombres	Españoles	43
202106	Junio 2021	Arándiga	50032	Mujeres	Españoles	18
202106	Junio 2021	Arándiga	50032	Hombres	Extranjeros no comunitarios	5
202106	Junio 2021	Arén	22035	Hombres	Españoles	40
202106	Junio 2021	Arén	22035	Mujeres	Españoles	27
202106	Junio 2021	Arén	22035	Hombres	Extranjeros comunitarios (UE-28)	8
202106	Junio 2021	Arén	22035	Mujeres	Extranjeros comunitarios (UE-28)	6
202106	Junio 2021	Arén	22035	Hombres	Extranjeros no comunitarios	5
202106	Junio 2021	Arén	22035	Mujeres	Extranjeros no comunitarios	3
202106	Junio 2021	Arén	22035	Hombres	Extranjeros comunitarios (UE-28)	1
202106	Junio 2021	Arén	22035	Mujeres	Extranjeros comunitarios (UE-28)	1
202106	Junio 2021	Asín	50036	Hombres	Españoles	4
202106	Junio 2021	Asín	50036	Mujeres	Españoles	10
202106	Junio 2021	Asín	50036	Mujeres	Extranjeros comunitarios (UE-28)	1
202106	Junio 2021	Asín	50036	Mujeres	Extranjeros no comunitarios	1
202106	Junio 2021	Atea	50037	Hombres	Españoles	15
202106	Junio 2021	Atea	50037	Mujeres	Españoles	6
202106	Junio 2021	Atea	50037	Hombres	Extranjeros comunitarios (UE-28)	1
202106	Junio 2021	Atea	50037	Mujeres	Extranjeros comunitarios (UE-28)	3
202106	Junio 2021	Atea	50037	Mujeres	Extranjeros no comunitarios	1
202106	Junio 2021	Ateca	50038	Hombres	Españoles	273
202106	Junio 2021	Ateca	50038	Mujeres	Españoles	291
202106	Junio 2021	Ateca	50038	Hombres	Extranjeros comunitarios (UE-28)	51
202106	Junio 2021	Ateca	50038	Mujeres	Extranjeros comunitarios (UE-28)	25
202106	Junio 2021	Ateca	50038	Hombres	Extranjeros no comunitarios	24
202106	Junio 2021	Ateca	50038	Mujeres	Extranjeros no comunitarios	10
202106	Junio 2021	Ateca	50038	Hombres	Extranjeros comunitarios (UE-28)	4
202106	Junio 2021	Ateca	50038	Mujeres	Extranjeros comunitarios (UE-28)	1
202106	Junio 2021	Ayerbe	22039	Hombres	Españoles	153
202106	Junio 2021	Ayerbe	22039	Mujeres	Españoles	124
202106	Junio 2021	Ayerbe	22039	Hombres	Extranjeros comunitarios (UE-28)	10
202106	Junio 2021	Ayerbe	22039	Mujeres	Extranjeros comunitarios (UE-28)	4
202106	Junio 2021	Ayerbe	22039	Hombres	Extranjeros no comunitarios	5
202106	Junio 2021	Ayerbe	22039	Mujeres	Extranjeros no comunitarios	5
202106	Junio 2021	Ayerbe	22039	Hombres	Extranjeros comunitarios (UE-28)	1
