Comarca código	Comarca nombre	Año	Sistema de cultivo	Total (A+B+C+D+E+F+G)	(A) CEREALES. Total	Trigo	Cebada	Avena	Centeno	Trigo escaña o Escaña	Tranquillón o Morcajo	Arroz	Maíz	Sorgo	Mijo y Panizo	Alpiste	Otros cereales	Triticale	Trigo espelta o Espelta	Mezcla de cereales	(B) LEGUMINOSAS. Total	Judías secas	Habas secas	Lentejas	Garbanzos	Guisantes secos	Veza	Almortas	Altramuz	Alhova	Yeros	Otras leguminosas	(C) TUBÉRCULOS. Total	Patata temprana	Patata media estación	Patata tardía	Chufa	(D) CULTIVOS INDUSTRIALES. Total	Cáñamo textil	Remolacha	Lino textil	Lino oleaginoso	Cominos	Girasol	Soja	Pimiento para pimentón	Cártamo	Azafrán	Otros cultivos industriales	Colza	Lavanda y lavandín	(E) FLORES Y ORNAMENTALES. Total	(F) FORRAJES. Total	Maíz forrajero	Sorgo forrajero	Vallico	Otras gramíneas forrajeras	Alfalfa	Trébol	Esparceta	Veza forrajera	Zulla	Habas forrajeras	Nabo forrajero	Remolacha forrajera	Praderas polifitas	Calabaza forrajera	Cardo y Otras	(G) HORTALIZAS. Total	Col y Repollo	Berza	Espárragos	Apio	Lechuga	Escarola	Espinacas	Acelga	Cardo	Achicoria verde	Sandía	Melón	Calabazas y Calabacín	Pepino	Pepinillo	Berenjena	Tomates	Pimiento	Fresa y Fresón	Alcachofa	Coliflor	Ajo	Cebolla	Cebolleta	Puerros	Remolacha de mesa	Zanahoria	Rábano	Nabo y Otras	Judías verdes	Guisantes verdes	Habas verdes	Setas	Otras hortalizas	Mezcla de hortalizas	Endivias	Borraja
12	Tarazona y el Moncayo	2016	Regadío	2773,0	2494,0	890,0	1163,0	9,0	1,0	0,0	0,0	0,0	382,0	0,0	0,0	0,0	0,0	49,0	0,0	0,0	37,0	0,0	0,0	0,0	0,0	30,0	7,0	0,0	0,0	0,0	0,0	0,0	7,0	0,0	7,0	0,0	0,0	103,0	0,0	0,0	0,0	0,0	0,0	101,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	63,0	0,0	0,0	0,0	0,0	41,0	0,0	3,0	0,0	0,0	0,0	0,0	0,0	17,0	0,0	2,0	69,0	3,0	0,0	10,0	0,0	0,0	1,0	3,0	1,0	2,0	0,0	0,0	1,0	3,0	0,0	0,0	0,0	1,0	3,0	0,0	2,0	0,0	1,0	8,0	0,0	5,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	22,0	0,0	0,0	0,0	1,0
12	Tarazona y el Moncayo	2016	Secano	3722,0	3534,0	1974,0	1498,0	0,0	21,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	41,0	0,0	0,0	125,0	0,0	0,0	0,0	0,0	123,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	13,0	0,0	0,0	0,0	0,0	0,0	7,0	0,0	0,0	0,0	0,0	0,0	6,0	0,0	0,0	50,0	0,0	0,0	0,0	0,0	15,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	29,0	0,0	5,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
13	Campo de Borja	2016	Regadío	5116,0	3458,0	1694,0	1087,0	6,0	0,0	0,0	0,0	0,0	652,0	5,0	0,0	0,0	0,0	14,0	0,0	0,0	35,0	0,0	16,0	0,0	0,0	3,0	16,0	0,0	0,0	0,0	0,0	0,0	11,0	0,0	10,0	1,0	0,0	87,0	0,0	0,0	0,0	0,0	0,0	87,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1399,0	0,0	0,0	26,0	126,0	1223,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	15,0	0,0	9,0	126,0	32,0	0,0	9,0	0,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	1,0	0,0	0,0	0,0	1,0	1,0	0,0	1,0	33,0	0,0	2,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	30,0	11,0	0,0	0,0	0,0	0,0
13	Campo de Borja	2016	Secano	7525,0	7377,0	4084,0	3041,0	34,0	131,0	3,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	82,0	0,0	0,0	55,0	0,0	0,0	0,0	3,0	38,0	3,0	0,0	0,0	0,0	11,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	90,0	0,0	0,0	0,0	0,0	15,0	0,0	3,0	0,0	0,0	0,0	0,0	0,0	54,0	0,0	18,0	1,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14	Aranda	2016	Regadío	87,0	55,0	22,0	30,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	32,0	0,0	0,0	17,0	0,0	13,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14	Aranda	2016	Secano	1973,0	1890,0	463,0	1306,0	19,0	5,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	97,0	0,0	0,0	40,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	30,0	10,0	0,0	0,0	0,0	0,0	0,0	13,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	13,0	0,0	0,0	30,0	0,0	0,0	9,0	0,0	1,0	0,0	20,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
15	Ribera Alta del Ebro	2016	Regadío	13869,0	7638,0	3736,0	1066,0	4,0	0,0	0,0	0,0	0,0	2799,0	17,0	0,0	0,0	0,0	16,0	0,0	0,0	135,0	0,0	55,0	0,0	0,0	5,0	75,0	0,0	0,0	0,0	0,0	0,0	49,0	4,0	37,0	8,0	0,0	103,0	0,0	0,0	0,0	0,0	0,0	15,0	0,0	0,0	0,0	0,0	0,0	88,0	0,0	0,0	5688,0	0,0	0,0	62,0	342,0	5232,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	37,0	0,0	15,0	256,0	52,0	0,0	2,0	0,0	0,0	0,0	7,0	0,0	1,0	0,0	0,0	0,0	7,0	0,0	0,0	1,0	71,0	9,0	0,0	6,0	1,0	0,0	69,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	18,0	8,0	0,0	0,0	0,0	3,0
15	Ribera Alta del Ebro	2016	Secano	5614,0	5578,0	3769,0	1406,0	36,0	171,0	0,0	0,0	0,0	53,0	0,0	0,0	0,0	0,0	143,0	0,0	0,0	10,0	0,0	1,0	0,0	0,0	0,0	9,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	8,0	0,0	0,0	0,0	0,0	8,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	16,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	5,0	0,0	0,0	0,0	0,0	0,0	9,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0
16	Valdejalón	2016	Regadío	5419,0	3359,0	1458,0	1156,0	25,0	0,0	11,0	0,0	0,0	670,0	4,0	0,0	0,0	0,0	35,0	0,0	0,0	80,0	0,0	5,0	0,0	0,0	63,0	11,0	0,0	0,0	0,0	1,0	0,0	57,0	6,0	39,0	12,0	0,0	56,0	0,0	0,0	0,0	0,0	0,0	49,0	0,0	0,0	0,0	0,0	7,0	0,0	0,0	0,0	1470,0	0,0	0,0	33,0	42,0	1385,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	8,0	0,0	2,0	397,0	128,0	0,0	0,0	0,0	0,0	34,0	0,0	2,0	1,0	0,0	5,0	1,0	15,0	0,0	0,0	0,0	61,0	0,0	0,0	1,0	66,0	34,0	43,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	5,0	0,0	0,0	0,0	0,0	1,0
16	Valdejalón	2016	Secano	14601,0	14243,0	8177,0	4886,0	146,0	276,0	13,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	743,0	0,0	0,0	243,0	0,0	0,0	0,0	0,0	83,0	92,0	0,0	0,0	0,0	68,0	0,0	0,0	0,0	0,0	0,0	0,0	31,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	31,0	0,0	0,0	0,0	81,0	0,0	0,0	1,0	0,0	18,0	0,0	18,0	0,0	0,0	0,0	0,0	0,0	31,0	0,0	13,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
17	D.C. Zaragoza	2016	Regadío	24851,0	12404,0	6838,0	2006,0	92,0	0,0	17,0	0,0	0,0	3286,0	147,0	0,0	0,0	0,0	18,0	0,0	0,0	179,0	0,0	67,0	0,0	0,0	6,0	106,0	0,0	0,0	0,0	0,0	0,0	32,0	2,0	25,0	5,0	0,0	54,0	0,0	0,0	0,0	0,0	0,0	44,0	0,0	0,0	0,0	0,0	1,0	9,0	0,0	0,0	10917,0	0,0	0,0	238,0	268,0	10273,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	95,0	0,0	43,0	1265,0	132,0	0,0	5,0	0,0	10,0	23,0	18,0	72,0	9,0	0,0	5,0	0,0	14,0	0,0	0,0	1,0	284,0	8,0	0,0	20,0	18,0	0,0	167,0	2,0	6,0	0,0	0,0	0,0	0,0	1,0	273,0	125,0	26,0	0,0	0,0	0,0	46,0
17	D.C. Zaragoza	2016	Secano	30755,0	29388,0	19815,0	8252,0	123,0	340,0	154,0	0,0	0,0	17,0	4,0	0,0	0,0	0,0	683,0	0,0	0,0	721,0	0,0	0,0	1,0	0,0	320,0	400,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	1,0	0,0	0,0	183,0	0,0	0,0	0,0	0,0	0,0	15,0	0,0	0,0	0,0	0,0	140,0	28,0	0,0	0,0	437,0	0,0	0,0	20,0	4,0	359,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	46,0	0,0	8,0	25,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	24,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
18	Ribera Baja del Ebro	2016	Regadío	11708,0	7266,0	3609,0	1844,0	186,0	0,0	0,0	0,0	0,0	1423,0	196,0	0,0	0,0	0,0	8,0	0,0	0,0	115,0	0,0	17,0	0,0	0,0	84,0	14,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	2,0	0,0	0,0	242,0	0,0	0,0	0,0	0,0	0,0	142,0	0,0	0,0	0,0	0,0	15,0	85,0	0,0	0,0	3926,0	0,0	0,0	97,0	114,0	3674,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	34,0	0,0	7,0	157,0	1,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	86,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	60,0	0,0	7,0	0,0	0,0	0,0	2,0
18	Ribera Baja del Ebro	2016	Secano	20979,0	20644,0	11482,0	6756,0	1769,0	0,0	2,0	0,0	0,0	2,0	5,0	0,0	0,0	0,0	628,0	0,0	0,0	80,0	0,0	0,0	0,0	0,0	67,0	13,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	17,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	16,0	0,0	0,0	238,0	0,0	0,0	0,0	0,0	228,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	8,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2016	Regadío	4334,0	3141,0	820,0	1812,0	36,0	0,0	11,0	0,0	0,0	447,0	12,0	0,0	0,0	0,0	3,0	0,0	0,0	53,0	0,0	0,0	0,0	0,0	37,0	16,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	1,0	0,0	0,0	104,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	101,0	3,0	0,0	1000,0	0,0	0,0	114,0	4,0	871,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	9,0	0,0	2,0	35,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	4,0	3,0	0,0	0,0	0,0	18,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	7,0	2,0	0,0	0,0	0,0
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2016	Secano	6788,0	6591,0	2619,0	3742,0	186,0	0,0	0,0	1,0	0,0	17,0	0,0	0,0	0,0	0,0	26,0	0,0	0,0	73,0	0,0	0,0	0,0	0,0	0,0	39,0	0,0	0,0	0,0	34,0	0,0	0,0	0,0	0,0	0,0	0,0	34,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	34,0	0,0	0,0	90,0	0,0	0,0	8,0	0,0	46,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	30,0	0,0	6,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
20	Comunidad de Calatayud	2016	Regadío	3393,0	2912,0	779,0	1518,0	78,0	6,0	6,0	0,0	0,0	492,0	16,0	1,0	3,0	0,0	13,0	0,0	0,0	18,0	0,0	0,0	0,0	0,0	0,0	18,0	0,0	0,0	0,0	0,0	0,0	8,0	0,0	7,0	1,0	0,0	120,0	0,0	2,0	0,0	0,0	0,0	32,0	0,0	0,0	2,0	0,0	0,0	84,0	0,0	0,0	277,0	0,0	0,0	22,0	4,0	173,0	0,0	33,0	0,0	0,0	0,0	0,0	0,0	37,0	0,0	8,0	58,0	9,0	0,0	1,0	0,0	1,0	1,0	3,0	0,0	0,0	0,0	0,0	15,0	8,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	1,0	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	8,0	0,0	0,0	3,0	0,0	0,0	0,0	5,0
20	Comunidad de Calatayud	2016	Secano	29646,0	27099,0	8212,0	17438,0	168,0	813,0	24,0	0,0	0,0	4,0	6,0	4,0	1,0	0,0	429,0	0,0	0,0	382,0	0,0	0,0	0,0	28,0	56,0	274,0	0,0	0,0	0,0	19,0	5,0	0,0	0,0	0,0	0,0	0,0	1575,0	0,0	0,0	0,0	0,0	0,0	1247,0	0,0	0,0	0,0	0,0	38,0	290,0	0,0	0,0	588,0	0,0	0,0	0,0	0,0	28,0	0,0	302,0	0,0	0,0	0,0	0,0	0,0	216,0	0,0	42,0	2,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
21	Campo de Cariñena	2016	Regadío	1880,0	1228,0	331,0	416,0	10,0	0,0	0,0	0,0	0,0	471,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	1,0	1,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	284,0	0,0	0,0	0,0	0,0	278,0	0,0	6,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	365,0	89,0	0,0	0,0	0,0	4,0	0,0	0,0	0,0	0,0	0,0	5,0	0,0	0,0	0,0	0,0	0,0	87,0	0,0	0,0	0,0	65,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	112,0	0,0	2,0	0,0	0,0	0,0	0,0
21	Campo de Cariñena	2016	Secano	12947,0	12696,0	7605,0	4700,0	173,0	72,0	42,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	103,0	0,0	0,0	90,0	0,0	0,0	0,0	0,0	66,0	12,0	0,0	0,0	0,0	12,0	0,0	0,0	0,0	0,0	0,0	0,0	12,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	12,0	0,0	0,0	132,0	0,0	0,0	0,0	12,0	2,0	0,0	77,0	0,0	0,0	0,0	0,0	0,0	34,0	0,0	7,0	17,0	11,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	3,0	2,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22	Campo de Belchite	2016	Regadío	1281,0	1169,0	389,0	683,0	80,0	0,0	1,0	0,0	0,0	4,0	7,0	0,0	0,0	0,0	5,0	0,0	0,0	12,0	0,0	10,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	24,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	24,0	0,0	0,0	76,0	0,0	0,0	0,0	0,0	70,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	5,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22	Campo de Belchite	2016	Secano	31523,0	31038,0	15797,0	12410,0	2697,0	6,0	43,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	85,0	0,0	0,0	187,0	0,0	0,0	51,0	22,0	33,0	8,0	0,0	0,0	0,0	73,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	296,0	0,0	0,0	0,0	0,0	222,0	0,0	5,0	0,0	0,0	0,0	0,0	0,0	58,0	0,0	11,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
23	Bajo Martín	2016	Regadío	2620,0	2269,0	795,0	1120,0	203,0	7,0	0,0	0,0	0,0	20,0	52,0	0,0	0,0	0,0	72,0	0,0	0,0	28,0	0,0	0,0	0,0	0,0	3,0	18,0	0,0	0,0	0,0	7,0	0,0	3,0	0,0	0,0	3,0	0,0	3,0	0,0	0,0	0,0	0,0	0,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	305,0	0,0	0,0	10,0	16,0	276,0	0,0	0,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	12,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	5,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	7,0	0,0	0,0	0,0	0,0
23	Bajo Martín	2016	Secano	21187,0	21116,0	2738,0	9697,0	8394,0	37,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	250,0	0,0	0,0	38,0	0,0	0,0	9,0	0,0	0,0	6,0	0,0	0,0	0,0	23,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	28,0	0,0	1,0	0,0	0,0	23,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	4,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
24	Campo de Daroca	2016	Regadío	1398,0	1236,0	457,0	652,0	3,0	16,0	0,0	0,0	0,0	94,0	0,0	0,0	0,0	0,0	14,0	0,0	0,0	2,0	0,0	0,0	1,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	63,0	7,0	45,0	11,0	0,0	37,0	0,0	0,0	0,0	0,0	0,0	36,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	51,0	0,0	0,0	23,0	0,0	13,0	0,0	11,0	0,0	0,0	0,0	0,0	0,0	4,0	0,0	0,0	9,0	0,0	0,0	0,0	0,0	0,0	0,0	5,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	4,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
24	Campo de Daroca	2016	Secano	39771,0	34068,0	12002,0	17535,0	273,0	3603,0	1,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	652,0	0,0	0,0	418,0	0,0	0,0	39,0	2,0	115,0	191,0	0,0	0,0	0,0	71,0	0,0	6,0	0,0	6,0	0,0	0,0	3567,0	0,0	0,0	0,0	0,0	0,0	3566,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	1711,0	0,0	0,0	0,0	0,0	494,0	0,0	1112,0	0,0	0,0	0,0	0,0	0,0	87,0	0,0	18,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0
25	Jiloca	2016	Regadío	4798,0	4342,0	481,0	2239,0	43,0	375,0	0,0	0,0	0,0	721,0	0,0	0,0	0,0	0,0	483,0	0,0	0,0	15,0	0,0	0,0	0,0	0,0	5,0	10,0	0,0	0,0	0,0	0,0	0,0	54,0	0,0	2,0	52,0	0,0	141,0	0,0	0,0	0,0	0,0	0,0	133,0	0,0	0,0	0,0	4,0	0,0	4,0	0,0	0,0	227,0	0,0	0,0	1,0	4,0	197,0	0,0	25,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	19,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	4,0	0,0	12,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	3,0	0,0	0,0	0,0	0,0
25	Jiloca	2016	Secano	56444,0	48378,0	9807,0	25443,0	569,0	5999,0	0,0	0,0	0,0	16,0	0,0	0,0	0,0	2,0	6542,0	0,0	0,0	324,0	0,0	0,0	1,0	1,0	86,0	71,0	0,0	0,0	0,0	165,0	0,0	9,0	0,0	0,0	9,0	0,0	2416,0	0,0	0,0	0,0	0,0	0,0	2375,0	0,0	0,0	0,0	7,0	7,0	27,0	0,0	0,0	5316,0	0,0	0,0	0,0	2,0	2959,0	0,0	2353,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
26	Cuencas Mineras	2016	Regadío	478,0	431,0	159,0	212,0	8,0	4,0	0,0	0,0	0,0	3,0	0,0	0,0	0,0	0,0	45,0	0,0	0,0	3,0	0,0	0,0	0,0	0,0	0,0	3,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	1,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	42,0	0,0	0,0	0,0	0,0	13,0	0,0	29,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
26	Cuencas Mineras	2016	Secano	15797,0	14337,0	5191,0	6402,0	270,0	700,0	17,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1757,0	0,0	0,0	42,0	0,0	0,0	0,0	0,0	9,0	31,0	0,0	0,0	0,0	2,0	0,0	3,0	0,0	0,0	3,0	0,0	110,0	0,0	0,0	0,0	0,0	0,0	74,0	0,0	0,0	0,0	0,0	36,0	0,0	0,0	0,0	1305,0	0,0	0,0	1,0	2,0	530,0	0,0	762,0	10,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
