Año	Municipio código	Municipio nombre	Renta disponible bruta
2003	50006	Ainzón	9211227,0
2003	50008	Alagón	69476435,0
2003	50017	Alfajarín	19056731,0
2003	50018	Alfamén	10859156,0
2003	50020	Alhama de Aragón	12252922,0
2003	50025	Almunia de Doña Godina (La)	77173300,0
2003	50034	Ariza	11276800,0
2003	50038	Ateca	17788863,0
2003	50045	Belchite	14304391,0
2003	50051	Biota	9855863,0
2003	50055	Borja	51749366,0
2003	50057	Brea de Aragón	18371900,0
2003	50059	Bujaraloz	10500240,0
2003	50062	Burgo de Ebro (El)	19165965,0
2003	50066	Cadrete	27387837,0
2003	50067	Calatayud	247665734,0
2003	50068	Calatorao	26612674,0
2003	50073	Cariñena	32991452,0
2003	50074	Caspe	86772435,0
2003	50089	Cuarte de Huerva	43849226,0
2003	50094	Daroca	28494537,0
2003	50095	Ejea de los Caballeros	189261031,0
2003	50099	Épila	39624915,0
2003	50101	Escatrón	11721366,0
2003	50102	Fabara	7096579,0
2003	50107	Figueruelas	20799830,0
2003	50115	Fuentes de Ebro	40457671,0
2003	50118	Gallur	31962282,0
2003	50119	Gelsa	9188679,0
2003	50126	Illueca	36851208,0
2003	50137	Leciñena	9306415,0
2003	50147	Luceni	8414679,0
2003	50152	Maella	14504284,0
2003	50153	Magallón	9576224,0
2003	50159	Maluenda	7176356,0
2003	50160	Mallén	27501445,0
2003	50163	María de Huerva	21713827,0
2003	50165	Mequinenza	24140700,0
2003	50175	Morata de Jalón	11879014,0
2003	50181	Muel	11402093,0
2003	50182	Muela (La)	22791730,0
2003	50189	Nonaspe	7042433,0
2003	50203	Pastriz	13140122,0
2003	50204	Pedrola	33093399,0
2003	50208	Pina de Ebro	27779359,0
2003	50209	Pinseque	21908762,0
2003	50219	Puebla de Alfindén (La)	35131293,0
2003	50222	Quinto	17124250,0
2003	50223	Remolinos	9971940,0
2003	50225	Ricla	18562180,0
2003	50230	Sádaba	14292557,0
2003	50235	San Mateo de Gállego	23167426,0
2003	50240	Sástago	13817039,0
2003	50251	Tarazona	112095922,0
2003	50252	Tauste	77724380,0
2003	50262	Torres de Berrellén	13106016,0
2003	50272	Utebo	177418084,0
2003	50288	Villanueva de Gállego	47062547,0
2003	50297	Zaragoza	9352738371,0
2003	50298	Zuera	71011050,0
2002	22007	Albalate de Cinca	10092328,0
2002	22017	Alcolea de Cinca	12430477,0
2002	22021	Almudévar	23595775,0
2002	22025	Altorricón	12872262,0
2002	22039	Ayerbe	9976903,0
2002	22046	Ballobar	7231941,0
2002	22048	Barbastro	219536611,0
2002	22052	Belver de Cinca	10635824,0
2002	22053	Benabarre	10710584,0
2002	22054	Benasque	27391851,0
2002	22059	Biescas	23156138,0
2002	22060	Binaced	13956687,0
2002	22061	Binéfar	109807148,0
2002	22110	Fonz	8808733,0
2002	22112	Fraga	156006392,0
2002	22116	Grañén	19542104,0
2002	22117	Graus	36937246,0
2002	22119	Gurrea de Gállego	15936542,0
2002	22125	Huesca	769338298,0
2002	22130	Jaca	218986398,0
2002	22136	Lalueza	9762349,0
2002	22137	Lanaja	11061379,0
2002	22158	Monzón	191426083,0
2002	22199	Sabiñánigo	134716237,0
2002	22204	Sallent de Gállego	17658005,0
2002	22213	Sariñena	42052849,0
2002	22225	Tamarite de Litera	35530597,0
2002	22226	Tardienta	13386364,0
2002	22234	Torrente de Cinca	7924519,0
2002	22254	Zaidín	13412378,0
2002	22904	Sotonera (La)	9669346,0
2002	22907	Aínsa-Sobrarbe	24682845,0
2002	44008	Albalate del Arzobispo	20231254,0
2002	44009	Albarracín	11105055,0
2002	44013	Alcañiz	173578110,0
2002	44014	Alcorisa	33843509,0
2002	44025	Andorra	110574413,0
2002	44049	Calaceite	8487661,0
2002	44050	Calamocha	46756155,0
2002	44051	Calanda	32511260,0
2002	44076	Cella	22650133,0
2002	44099	Escucha	10723332,0
2002	44122	Híjar	15655645,0
2002	44145	Mas de las Matas	11261979,0
2002	44153	Monreal del Campo	20273254,0
2002	44155	Montalbán	15448389,0
2002	44158	Mora de Rubielos	13940460,0
2002	44191	Puebla de Híjar (La)	8348278,0
2002	44209	Santa Eulalia	9590784,0
2002	44210	Sarrión	8173409,0
2002	44216	Teruel	435523562,0
2002	44238	Utrillas	38579808,0
2002	44246	Valderrobres	18201125,0
2002	50006	Ainzón	8718949,0
2002	50008	Alagón	64261241,0
2002	50017	Alfajarín	17067426,0
2002	50018	Alfamén	10309312,0
2002	50020	Alhama de Aragón	11731225,0
2002	50025	Almunia de Doña Godina (La)	71366829,0
2002	50034	Ariza	11380106,0
2002	50038	Ateca	16976417,0
2002	50045	Belchite	14744479,0
2002	50051	Biota	8885670,0
2002	50055	Borja	48661202,0
2002	50057	Brea de Aragón	17207769,0
2002	50059	Bujaraloz	9674342,0
2002	50062	Burgo de Ebro (El)	18248186,0
2002	50066	Cadrete	23371378,0
2002	50067	Calatayud	229664963,0
2002	50068	Calatorao	24895432,0
2002	50073	Cariñena	31555051,0
2002	50074	Caspe	81804949,0
2002	50089	Cuarte de Huerva	39423112,0
2002	50094	Daroca	27447851,0
2002	50095	Ejea de los Caballeros	178364174,0
2002	50099	Épila	37615711,0
2002	50101	Escatrón	11427354,0
2002	50102	Fabara	7190124,0
2002	50107	Figueruelas	21454645,0
2002	50115	Fuentes de Ebro	38294155,0
2002	50118	Gallur	30737893,0
2002	50119	Gelsa	8972117,0
2002	50126	Illueca	35086919,0
2002	50137	Leciñena	8740880,0
2002	50147	Luceni	8320263,0
2002	50152	Maella	14687533,0
2002	50153	Magallón	8778547,0
2002	50159	Maluenda	6999217,0
2002	50160	Mallén	25939566,0
2002	50163	María de Huerva	18924984,0
2002	50165	Mequinenza	22632816,0
2002	50175	Morata de Jalón	11122855,0
2002	50181	Muel	9934952,0
2002	50182	Muela (La)	19587660,0
2002	50189	Nonaspe	7145639,0
2002	50203	Pastriz	12465479,0
2002	50204	Pedrola	31007216,0
2002	50208	Pina de Ebro	26604929,0
2002	50209	Pinseque	20290022,0
2002	50219	Puebla de Alfindén (La)	30864162,0
2002	50222	Quinto	16732881,0
2002	50223	Remolinos	9616713,0
2002	50225	Ricla	16875632,0
2002	50230	Sádaba	13634508,0
2002	50235	San Mateo de Gállego	21914987,0
2002	50240	Sástago	13383891,0
2002	50251	Tarazona	106287821,0
2002	50252	Tauste	74349914,0
2002	50262	Torres de Berrellén	12416041,0
2002	50272	Utebo	164212888,0
2002	50288	Villanueva de Gállego	42319469,0
2002	50297	Zaragoza	8733826334,0
2002	50298	Zuera	66690415,0
2001	22007	Albalate de Cinca	9314193,0
2001	22017	Alcolea de Cinca	11731943,0
2001	22021	Almudévar	21730280,0
2001	22025	Altorricón	12461430,0
2001	22039	Ayerbe	9304121,0
2001	22046	Ballobar	6731616,0
2001	22048	Barbastro	201566943,0
2001	22052	Belver de Cinca	10150760,0
2001	22053	Benabarre	10542957,0
2001	22054	Benasque	25098158,0
2001	22059	Biescas	21708302,0
2001	22060	Binaced	12780492,0
2001	22061	Binéfar	102045903,0
2001	22110	Fonz	8294862,0
2001	22112	Fraga	146568937,0
2001	22116	Grañén	17833444,0
2001	22117	Graus	34711232,0
2001	22119	Gurrea de Gállego	15074106,0
2001	22125	Huesca	722007641,0
2001	22130	Jaca	201504498,0
2001	22136	Lalueza	8963731,0
2001	22137	Lanaja	10437866,0
2001	22158	Monzón	179153320,0
2001	22199	Sabiñánigo	123253614,0
2001	22204	Sallent de Gállego	16463991,0
2001	22213	Sariñena	39644435,0
2001	22225	Tamarite de Litera	32974564,0
2001	22226	Tardienta	12480058,0
2001	22234	Torrente de Cinca	7936194,0
2001	22254	Zaidín	12712822,0
2001	22904	Sotonera (La)	8967629,0
2001	22907	Aínsa-Sobrarbe	21529896,0
2001	44008	Albalate del Arzobispo	18304336,0
2001	44009	Albarracín	10163470,0
2001	44013	Alcañiz	161873020,0
2001	44014	Alcorisa	31489316,0
2001	44025	Andorra	95711977,0
2001	44049	Calaceite	7884526,0
2001	44050	Calamocha	42742726,0
2001	44051	Calanda	29552895,0
2001	44076	Cella	21279077,0
2001	44099	Escucha	10231043,0
2001	44122	Híjar	14541478,0
2001	44145	Mas de las Matas	10857597,0
2001	44153	Monreal del Campo	18446147,0
2001	44155	Montalbán	14568381,0
2001	44158	Mora de Rubielos	12729510,0
2001	44191	Puebla de Híjar (La)	7084179,0
2001	44209	Santa Eulalia	9166246,0
2001	44210	Sarrión	7513075,0
2001	44216	Teruel	406411319,0
2001	44238	Utrillas	36620016,0
2001	44246	Valderrobres	16166503,0
2001	50006	Ainzón	8232002,0
2001	50008	Alagón	59994080,0
2001	50017	Alfajarín	15894376,0
2001	50018	Alfamén	9771468,0
2001	50020	Alhama de Aragón	11289898,0
2001	50025	Almunia de Doña Godina (La)	66175129,0
2001	50034	Ariza	10326685,0
2001	50038	Ateca	15690759,0
2001	50045	Belchite	13521346,0
2001	50051	Biota	8262566,0
2001	50055	Borja	44977677,0
2001	50057	Brea de Aragón	16814412,0
2001	50059	Bujaraloz	8986733,0
2001	50062	Burgo de Ebro (El)	16336460,0
2001	50066	Cadrete	20735244,0
2001	50067	Calatayud	211861895,0
2001	50068	Calatorao	22853327,0
2001	50073	Cariñena	28497495,0
2001	50074	Caspe	77155794,0
2001	50089	Cuarte de Huerva	34829415,0
2001	50094	Daroca	25903861,0
2001	50095	Ejea de los Caballeros	165895496,0
2001	50099	Épila	35521143,0
2001	50101	Escatrón	11076685,0
2001	50102	Fabara	6500288,0
2001	50107	Figueruelas	20384475,0
2001	50115	Fuentes de Ebro	34999611,0
2001	50118	Gallur	28571353,0
2001	50119	Gelsa	8333176,0
2001	50126	Illueca	33090075,0
2001	50137	Leciñena	8852320,0
2001	50147	Luceni	7590361,0
2001	50152	Maella	13667027,0
2001	50153	Magallón	8113378,0
2001	50159	Maluenda	6384996,0
2001	50160	Mallén	23712464,0
2001	50163	María de Huerva	15257396,0
2001	50165	Mequinenza	21260250,0
2001	50175	Morata de Jalón	10608801,0
2001	50181	Muel	9645315,0
2001	50182	Muela (La)	15316886,0
2001	50189	Nonaspe	6699648,0
2001	50203	Pastriz	10906740,0
2001	50204	Pedrola	28586580,0
2001	50208	Pina de Ebro	24077656,0
2001	50209	Pinseque	17837940,0
2001	50219	Puebla de Alfindén (La)	26927251,0
2001	50222	Quinto	15270267,0
2001	50223	Remolinos	9060726,0
2001	50225	Ricla	15314478,0
2001	50230	Sádaba	13873384,0
2001	50235	San Mateo de Gállego	20372104,0
2001	50240	Sástago	12867728,0
2001	50251	Tarazona	100186776,0
2001	50252	Tauste	68092199,0
2001	50262	Torres de Berrellén	11509734,0
2001	50272	Utebo	148493163,0
2001	50288	Villanueva de Gállego	38165096,0
2001	50297	Zaragoza	8201908683,0
2001	50298	Zuera	60543568,0
2000	22007	Albalate de Cinca	8315956,0
2000	22017	Alcolea de Cinca	10686502,0
2000	22021	Almudévar	19483166,0
2000	22025	Altorricón	11043861,0
2000	22039	Ayerbe	8753262,0
2000	22046	Ballobar	5851334,0
2000	22048	Barbastro	187441613,0
2000	22052	Belver de Cinca	9102374,0
2000	22053	Benabarre	9492939,0
2000	22054	Benasque	23334079,0
2000	22059	Biescas	19694745,0
2000	22060	Binaced	12090183,0
2000	22061	Binéfar	93663802,0
2000	22110	Fonz	7698155,0
2000	22112	Fraga	130362329,0
2000	22116	Grañén	16221303,0
2000	22117	Graus	32497729,0
2000	22119	Gurrea de Gállego	14204325,0
2000	22125	Huesca	667594893,0
2000	22130	Jaca	186829993,0
2000	22136	Lalueza	8115410,0
2000	22137	Lanaja	9164883,0
2000	22158	Monzón	165688366,0
2000	22199	Sabiñánigo	114409314,0
2000	22204	Sallent de Gállego	14650883,0
2000	22213	Sariñena	35563600,0
2000	22225	Tamarite de Litera	30154809,0
2000	22226	Tardienta	11301011,0
2000	22234	Torrente de Cinca	7048826,0
2000	22254	Zaidín	10467265,0
2000	22904	Sotonera (La)	8237658,0
2000	22907	Aínsa-Sobrarbe	20041657,0
2000	44008	Albalate del Arzobispo	17136992,0
2000	44009	Albarracín	9149626,0
2000	44013	Alcañiz	147181265,0
2000	44014	Alcorisa	28955265,0
2000	44025	Andorra	88964115,0
2000	44049	Calaceite	7147991,0
2000	44050	Calamocha	40155899,0
2000	44051	Calanda	27615077,0
2000	44076	Cella	19610956,0
2000	44099	Escucha	9436707,0
2000	44122	Híjar	13346598,0
2000	44145	Mas de las Matas	10033908,0
2000	44153	Monreal del Campo	16770544,0
2000	44155	Montalbán	13296460,0
2000	44158	Mora de Rubielos	12063355,0
2000	44191	Puebla de Híjar (La)	7363932,0
2000	44209	Santa Eulalia	8522061,0
2000	44210	Sarrión	6845133,0
2000	44216	Teruel	378715963,0
2000	44238	Utrillas	34704283,0
2000	44246	Valderrobres	15375864,0
2000	50006	Ainzón	7770629,0
2000	50008	Alagón	56572535,0
2000	50017	Alfajarín	14307607,0
2000	50018	Alfamén	8641325,0
2000	50020	Alhama de Aragón	10531089,0
2000	50025	Almunia de Doña Godina (La)	60110558,0
2000	50034	Ariza	9593954,0
2000	50038	Ateca	15122734,0
2000	50045	Belchite	12693943,0
2000	50051	Biota	7586294,0
2000	50055	Borja	43098278,0
2000	50057	Brea de Aragón	15555990,0
2000	50062	Burgo de Ebro (El)	14663483,0
2000	50066	Cadrete	18235652,0
2000	50067	Calatayud	197826331,0
2000	50068	Calatorao	20903251,0
2000	50073	Cariñena	26406544,0
2000	50074	Caspe	72249677,0
2000	50089	Cuarte de Huerva	31336378,0
2000	50094	Daroca	23920641,0
2000	50095	Ejea de los Caballeros	153491684,0
2000	50099	Épila	34561500,0
2000	50101	Escatrón	10284299,0
2000	50102	Fabara	5809709,0
2000	50107	Figueruelas	19427148,0
2000	50115	Fuentes de Ebro	31662230,0
2000	50118	Gallur	26887463,0
2000	50119	Gelsa	7403281,0
2000	50126	Illueca	31198813,0
2000	50137	Leciñena	7933029,0
2000	50147	Luceni	7150668,0
2000	50152	Maella	12079289,0
2000	50153	Magallón	7897118,0
2000	50160	Mallén	21295289,0
2000	50163	María de Huerva	12710525,0
2000	50165	Mequinenza	20130152,0
2000	50175	Morata de Jalón	9599046,0
2000	50181	Muel	8789399,0
2000	50182	Muela (La)	13314214,0
2000	50189	Nonaspe	6324294,0
2000	50203	Pastriz	9852522,0
2000	50204	Pedrola	26787338,0
2000	50208	Pina de Ebro	21712543,0
2000	50209	Pinseque	15971722,0
2000	50219	Puebla de Alfindén (La)	23953752,0
2000	50222	Quinto	13787168,0
2000	50223	Remolinos	8436451,0
2000	50225	Ricla	13364138,0
2000	50230	Sádaba	11659496,0
2000	50235	San Mateo de Gállego	18477162,0
2000	50240	Sástago	12319936,0
2000	50251	Tarazona	92425013,0
2000	50252	Tauste	61812414,0
2000	50262	Torres de Berrellén	10727413,0
2000	50272	Utebo	136245448,0
2000	50288	Villanueva de Gállego	34990107,0
2000	50297	Zaragoza	7732687199,0
2000	50298	Zuera	55851347,0
