Municipio código	Municipio nombre	Año	Orden	Siglas	Votos
50115	Fuentes de Ebro	2007	1	PSOE	1370,0
50115	Fuentes de Ebro	2007	2	PP	576,0
50115	Fuentes de Ebro	2007	3	PAR	220,0
50115	Fuentes de Ebro	2007	4	CHA	153,0
50115	Fuentes de Ebro	2011	1	PP	885,0
50115	Fuentes de Ebro	2011	2	PSOE	1076,0
50115	Fuentes de Ebro	2011	3	PAR	192,0
50115	Fuentes de Ebro	2011	4	CHA	142,0
50115	Fuentes de Ebro	2015	1	PP	831,0
50115	Fuentes de Ebro	2015	2	PSOE	1081,0
50115	Fuentes de Ebro	2015	4	C's	276,0
50116	Fuentes de Jiloca	2007	1	PSOE	75,0
50116	Fuentes de Jiloca	2007	2	PP	66,0
50116	Fuentes de Jiloca	2007	3	PAR	74,0
50116	Fuentes de Jiloca	2011	1	PP	63,0
50116	Fuentes de Jiloca	2011	2	PSOE	42,0
50116	Fuentes de Jiloca	2011	3	PAR	50,0
50116	Fuentes de Jiloca	2011	4	CHA	17,0
50116	Fuentes de Jiloca	2015	1	PP	64,0
50116	Fuentes de Jiloca	2015	2	PSOE	24,0
50116	Fuentes de Jiloca	2015	5	PAR	23,0
50116	Fuentes de Jiloca	2015	7	CHA	14,0
50117	Gallocanta	2007	1	PSOE	49,0
50117	Gallocanta	2007	2	PP	16,0
50117	Gallocanta	2007	3	PAR	30,0
50117	Gallocanta	2007	4	CHA	3,0
50117	Gallocanta	2007	5	IU	9,0
50117	Gallocanta	2011	1	PP	15,0
50117	Gallocanta	2011	2	PSOE	42,0
50117	Gallocanta	2011	3	PAR	55,0
50117	Gallocanta	2011	5	IU	26,0
50117	Gallocanta	2015	1	PP	16,0
50117	Gallocanta	2015	2	PSOE	67,0
50117	Gallocanta	2015	5	PAR	7,0
50117	Gallocanta	2015	7	CHA	8,0
50118	Gallur	2007	1	PSOE	566,0
50118	Gallur	2007	2	PP	196,0
50118	Gallur	2007	3	PAR	47,0
50118	Gallur	2007	4	CHA	1124,0
50118	Gallur	2011	1	PP	608,0
50118	Gallur	2011	2	PSOE	518,0
50118	Gallur	2011	3	PAR	47,0
50118	Gallur	2011	4	CHA	609,0
50118	Gallur	2015	1	PP	495,0
50118	Gallur	2015	2	PSOE	593,0
50118	Gallur	2015	5	PAR	52,0
50118	Gallur	2015	7	CHA	430,0
50119	Gelsa	2007	1	PSOE	459,0
50119	Gelsa	2007	2	PP	313,0
50119	Gelsa	2007	3	PAR	57,0
50119	Gelsa	2011	1	PP	380,0
50119	Gelsa	2011	2	PSOE	376,0
50119	Gelsa	2015	1	PP	340,0
50119	Gelsa	2015	2	PSOE	341,0
50120	Godojos	2007	1	PSOE	39,0
50120	Godojos	2007	2	PP	4,0
50120	Godojos	2007	3	PAR	0,0
50120	Godojos	2011	1	PP	1,0
50120	Godojos	2011	2	PSOE	32,0
50120	Godojos	2011	3	PAR	14,0
50120	Godojos	2015	1	PP	1,0
50120	Godojos	2015	2	PSOE	30,0
50121	Gotor	2007	1	PSOE	137,0
50121	Gotor	2007	2	PP	22,0
50121	Gotor	2007	3	PAR	113,0
50121	Gotor	2011	1	PP	32,0
50121	Gotor	2011	2	PSOE	152,0
50121	Gotor	2011	3	PAR	76,0
50121	Gotor	2015	5	PAR	61,0
50121	Gotor	2015	6	PSOE	133,0
50121	Gotor	2015	8	PP	31,0
50122	Grisel	2007	1	PSOE	9,0
50122	Grisel	2007	2	PP	59,0
50122	Grisel	2007	4	CHA	7,0
50122	Grisel	2011	1	PP	33,0
50122	Grisel	2011	2	PSOE	21,0
50122	Grisel	2011	3	PAR	7,0
50122	Grisel	2011	4	CHA	17,0
50122	Grisel	2015	1	PP	47,0
50122	Grisel	2015	2	PSOE	12,0
50122	Grisel	2015	5	PAR	6,0
50123	Grisén	2007	1	PSOE	222,0
50123	Grisén	2007	2	PP	24,0
50123	Grisén	2007	6	LV-FIA	49,0
50123	Grisén	2011	1	PP	184,0
50123	Grisén	2011	2	PSOE	146,0
50123	Grisén	2011	3	PAR	2,0
50123	Grisén	2011	8	FIA	15,0
50123	Grisén	2015	1	PP	182,0
50123	Grisén	2015	2	PSOE	201,0
50124	Herrera de los Navarros	2007	1	PSOE	51,0
50124	Herrera de los Navarros	2007	2	PP	166,0
50124	Herrera de los Navarros	2007	3	PAR	248,0
50124	Herrera de los Navarros	2011	1	PP	158,0
50124	Herrera de los Navarros	2011	2	PSOE	75,0
50124	Herrera de los Navarros	2011	3	PAR	182,0
50124	Herrera de los Navarros	2011	4	CHA	8,0
50124	Herrera de los Navarros	2015	5	PAR	34,0
50124	Herrera de los Navarros	2015	6	PSOE	89,0
50124	Herrera de los Navarros	2015	8	PP	52,0
50124	Herrera de los Navarros	2015	66	I.P.H.	133,0
50125	Ibdes	2007	1	PSOE	222,0
50125	Ibdes	2007	2	PP	6,0
50125	Ibdes	2007	3	PAR	176,0
50125	Ibdes	2011	1	PP	56,0
50125	Ibdes	2011	2	PSOE	237,0
50125	Ibdes	2011	3	PAR	57,0
50125	Ibdes	2015	5	PAR	74,0
50125	Ibdes	2015	6	PSOE	189,0
50125	Ibdes	2015	8	PP	36,0
50126	Illueca	2007	1	PSOE	589,0
50126	Illueca	2007	2	PP	457,0
50126	Illueca	2007	3	PAR	376,0
50126	Illueca	2007	4	CHA	394,0
50126	Illueca	2011	1	PP	784,0
50126	Illueca	2011	2	PSOE	380,0
50126	Illueca	2011	3	PAR	413,0
50126	Illueca	2011	4	CHA	233,0
50126	Illueca	2015	5	PAR	123,0
50126	Illueca	2015	6	PSOE	419,0
50126	Illueca	2015	7	CHA	225,0
50126	Illueca	2015	8	PP	806,0
50128	Isuerre	2007	1	PSOE	22,0
50128	Isuerre	2007	2	PP	8,0
50128	Isuerre	2007	3	PAR	2,0
50128	Isuerre	2011	1	PP	7,0
50128	Isuerre	2011	2	PSOE	21,0
50128	Isuerre	2011	3	PAR	2,0
50128	Isuerre	2015	1	PP	7,0
50128	Isuerre	2015	2	PSOE	16,0
50129	Jaraba	2007	1	PSOE	87,0
50129	Jaraba	2007	2	PP	23,0
50129	Jaraba	2007	3	PAR	88,0
50129	Jaraba	2011	1	PP	32,0
50129	Jaraba	2011	2	PSOE	117,0
50129	Jaraba	2011	3	PAR	70,0
50129	Jaraba	2015	5	PAR	108,0
50129	Jaraba	2015	6	PSOE	45,0
50129	Jaraba	2015	8	PP	39,0
50130	Jarque	2007	1	PSOE	62,0
50130	Jarque	2007	2	PP	4,0
50130	Jarque	2007	3	PAR	299,0
50130	Jarque	2011	2	PSOE	62,0
50130	Jarque	2011	3	PAR	256,0
50130	Jarque	2015	5	PAR	145,0
50130	Jarque	2015	6	PSOE	127,0
50130	Jarque	2015	8	PP	11,0
50131	Jaulín	2007	1	PSOE	7,0
50131	Jaulín	2007	2	PP	58,0
50131	Jaulín	2007	3	PAR	129,0
50131	Jaulín	2007	4	CHA	27,0
50131	Jaulín	2011	1	PP	61,0
50131	Jaulín	2011	2	PSOE	14,0
50131	Jaulín	2011	3	PAR	115,0
50131	Jaulín	2015	2	PSOE	34,0
50131	Jaulín	2015	5	PAR	108,0
50132	Joyosa (La)	2007	1	PSOE	275,0
50132	Joyosa (La)	2007	2	PP	36,0
50132	Joyosa (La)	2007	3	PAR	134,0
50132	Joyosa (La)	2011	1	PP	199,0
50132	Joyosa (La)	2011	2	PSOE	130,0
50132	Joyosa (La)	2011	3	PAR	197,0
50132	Joyosa (La)	2015	1	PP	279,0
50132	Joyosa (La)	2015	2	PSOE	212,0
50133	Lagata	2007	1	PSOE	77,0
50133	Lagata	2007	2	PP	28,0
50133	Lagata	2007	3	PAR	20,0
50133	Lagata	2007	4	CHA	1,0
50133	Lagata	2011	1	PP	23,0
50133	Lagata	2011	2	PSOE	68,0
50133	Lagata	2011	3	PAR	45,0
50133	Lagata	2015	1	PP	16,0
50133	Lagata	2015	2	PSOE	61,0
50133	Lagata	2015	5	PAR	41,0
50133	Lagata	2015	7	CHA	1,0
50134	Langa del Castillo	2007	1	PSOE	87,0
50134	Langa del Castillo	2007	2	PP	23,0
50134	Langa del Castillo	2007	3	PAR	45,0
50134	Langa del Castillo	2007	4	CHA	5,0
50134	Langa del Castillo	2011	1	PP	69,0
50134	Langa del Castillo	2011	2	PSOE	55,0
50134	Langa del Castillo	2011	3	PAR	14,0
50134	Langa del Castillo	2011	4	CHA	6,0
50134	Langa del Castillo	2015	1	PP	19,0
50134	Langa del Castillo	2015	2	PSOE	60,0
50134	Langa del Castillo	2015	5	PAR	15,0
50134	Langa del Castillo	2015	7	CHA	9,0
50135	Layana	2007	1	PSOE	30,0
50135	Layana	2007	2	PP	10,0
50135	Layana	2007	3	PAR	0,0
50135	Layana	2007	5	IU	2,0
50135	Layana	2007	35	AIL	42,0
50135	Layana	2011	1	PP	14,0
50135	Layana	2011	2	PSOE	51,0
50135	Layana	2011	5	IU	8,0
50135	Layana	2015	1	PP	17,0
50135	Layana	2015	2	PSOE	41,0
50136	Lécera	2007	1	PSOE	116,0
50136	Lécera	2007	2	PP	127,0
50136	Lécera	2007	3	PAR	286,0
50136	Lécera	2011	1	PP	147,0
50136	Lécera	2011	2	PSOE	119,0
50136	Lécera	2011	3	PAR	245,0
50136	Lécera	2015	1	PP	103,0
50136	Lécera	2015	2	PSOE	117,0
50136	Lécera	2015	5	PAR	234,0
50137	Leciñena	2007	1	PSOE	514,0
50137	Leciñena	2007	2	PP	20,0
50137	Leciñena	2007	3	PAR	381,0
50137	Leciñena	2007	4	CHA	12,0
50137	Leciñena	2011	1	PP	426,0
50137	Leciñena	2011	2	PSOE	484,0
50137	Leciñena	2011	3	PAR	7,0
50137	Leciñena	2015	1	PP	312,0
50137	Leciñena	2015	2	PSOE	450,0
50138	Lechón	2007	1	PSOE	0,0
50138	Lechón	2007	2	PP	7,0
50138	Lechón	2007	3	PAR	32,0
50138	Lechón	2007	4	CHA	2,0
50138	Lechón	2011	1	PP	21,0
50138	Lechón	2011	2	PSOE	11,0
50138	Lechón	2011	3	PAR	7,0
50138	Lechón	2011	4	CHA	8,0
50138	Lechón	2011	7	COMPROMISO CON ARAGON	14,0
50138	Lechón	2015	1	PP	25,0
50138	Lechón	2015	2	PSOE	11,0
50138	Lechón	2015	5	PAR	9,0
50139	Letux	2007	1	PSOE	166,0
50139	Letux	2007	2	PP	16,0
50139	Letux	2007	3	PAR	143,0
50139	Letux	2007	4	CHA	6,0
50139	Letux	2007	31	UCL	55,0
50139	Letux	2011	1	PP	3,0
50139	Letux	2011	2	PSOE	158,0
50139	Letux	2011	3	PAR	138,0
50139	Letux	2011	32	UCL	43,0
50139	Letux	2015	1	PP	28,0
50139	Letux	2015	2	PSOE	135,0
50139	Letux	2015	5	PAR	120,0
50140	Litago	2007	1	PSOE	73,0
50140	Litago	2007	2	PP	42,0
50140	Litago	2007	3	PAR	25,0
50140	Litago	2007	4	CHA	2,0
50140	Litago	2011	1	PP	37,0
50140	Litago	2011	2	PSOE	92,0
50140	Litago	2011	3	PAR	6,0
50140	Litago	2011	4	CHA	17,0
50140	Litago	2015	1	PP	48,0
50140	Litago	2015	2	PSOE	84,0
50141	Lituénigo	2007	1	PSOE	16,0
50141	Lituénigo	2007	2	PP	80,0
50141	Lituénigo	2007	4	CHA	4,0
50141	Lituénigo	2007	5	IU	18,0
50141	Lituénigo	2011	1	PP	75,0
50141	Lituénigo	2011	2	PSOE	33,0
50141	Lituénigo	2011	4	CHA	2,0
50141	Lituénigo	2011	5	IU	2,0
50141	Lituénigo	2015	1	PP	75,0
50141	Lituénigo	2015	2	PSOE	16,0
50141	Lituénigo	2015	72	IU	9,0
50142	Lobera de Onsella	2007	1	PSOE	30,0
50142	Lobera de Onsella	2007	2	PP	0,0
50142	Lobera de Onsella	2007	3	PAR	11,0
50142	Lobera de Onsella	2011	1	PP	9,0
50142	Lobera de Onsella	2011	2	PSOE	19,0
50142	Lobera de Onsella	2011	3	PAR	9,0
50142	Lobera de Onsella	2011	5	IU	1,0
50142	Lobera de Onsella	2015	1	PP	10,0
50142	Lobera de Onsella	2015	7	CHA	19,0
50143	Longares	2007	1	PSOE	140,0
50143	Longares	2007	2	PP	56,0
50143	Longares	2007	3	PAR	33,0
50143	Longares	2007	4	CHA	283,0
50143	Longares	2011	1	PP	35,0
50143	Longares	2011	2	PSOE	54,0
50143	Longares	2011	3	PAR	56,0
50143	Longares	2011	4	CHA	318,0
50143	Longares	2015	1	PP	28,0
50143	Longares	2015	2	PSOE	89,0
50143	Longares	2015	5	PAR	34,0
50143	Longares	2015	7	CHA	241,0
50144	Longás	2007	1	PSOE	19,0
50144	Longás	2007	2	PP	24,0
50144	Longás	2007	3	PAR	0,0
50144	Longás	2011	1	PP	19,0
50144	Longás	2011	2	PSOE	1,0
50144	Longás	2011	3	PAR	10,0
50144	Longás	2015	1	PP	30,0
50144	Longás	2015	2	PSOE	1,0
50146	Lucena de Jalón	2007	1	PSOE	120,0
50146	Lucena de Jalón	2007	2	PP	48,0
50146	Lucena de Jalón	2011	1	PP	57,0
50146	Lucena de Jalón	2011	2	PSOE	93,0
50146	Lucena de Jalón	2015	1	PP	38,0
50146	Lucena de Jalón	2015	2	PSOE	84,0
50147	Luceni	2007	1	PSOE	426,0
50147	Luceni	2007	2	PP	189,0
50147	Luceni	2007	3	PAR	19,0
50147	Luceni	2011	1	PP	213,0
50147	Luceni	2011	2	PSOE	357,0
50147	Luceni	2011	3	PAR	20,0
50147	Luceni	2015	1	PP	161,0
50147	Luceni	2015	2	PSOE	350,0
50148	Luesia	2007	1	PSOE	128,0
50148	Luesia	2007	2	PP	105,0
50148	Luesia	2007	3	PAR	60,0
50148	Luesia	2011	1	PP	130,0
50148	Luesia	2011	2	PSOE	118,0
50148	Luesia	2011	3	PAR	60,0
50148	Luesia	2011	4	CHA	3,0
50148	Luesia	2015	7	CHA	34,0
50148	Luesia	2015	8	PP	166,0
50148	Luesia	2015	19	PSOE	71,0
50149	Luesma	2007	1	PSOE	3,0
50149	Luesma	2007	2	PP	0,0
50149	Luesma	2007	3	PAR	19,0
50149	Luesma	2007	4	CHA	0,0
50149	Luesma	2011	1	PP	5,0
50149	Luesma	2011	2	PSOE	2,0
50149	Luesma	2011	3	PAR	28,0
50149	Luesma	2015	1	PP	0,0
50149	Luesma	2015	2	PSOE	0,0
50149	Luesma	2015	5	PAR	24,0
50150	Lumpiaque	2007	1	PSOE	174,0
50150	Lumpiaque	2007	2	PP	11,0
50150	Lumpiaque	2007	3	PAR	381,0
50150	Lumpiaque	2011	1	PP	107,0
50150	Lumpiaque	2011	2	PSOE	137,0
50150	Lumpiaque	2011	3	PAR	275,0
50150	Lumpiaque	2015	1	PP	221,0
50150	Lumpiaque	2015	2	PSOE	18,0
50150	Lumpiaque	2015	5	PAR	228,0
50151	Luna	2007	1	PSOE	216,0
50151	Luna	2007	2	PP	44,0
50151	Luna	2007	3	PAR	262,0
50151	Luna	2011	1	PP	22,0
50151	Luna	2011	2	PSOE	175,0
50151	Luna	2011	3	PAR	340,0
50151	Luna	2015	8	PP	246,0
50151	Luna	2015	19	PSOE	173,0
50151	Luna	2015	21	PAR	77,0
50152	Maella	2007	1	PSOE	681,0
50152	Maella	2007	2	PP	631,0
50152	Maella	2007	3	PAR	56,0
50152	Maella	2011	1	PP	665,0
50152	Maella	2011	2	PSOE	476,0
50152	Maella	2011	3	PAR	125,0
50152	Maella	2015	1	PP	507,0
50152	Maella	2015	2	PSOE	302,0
50152	Maella	2015	26	CHA	190,0
50153	Magallón	2007	1	PSOE	664,0
50153	Magallón	2007	2	PP	33,0
50153	Magallón	2007	3	PAR	133,0
50153	Magallón	2007	4	CHA	52,0
50153	Magallón	2011	1	PP	134,0
50153	Magallón	2011	2	PSOE	623,0
50153	Magallón	2011	3	PAR	72,0
50153	Magallón	2015	1	PP	39,0
50153	Magallón	2015	2	PSOE	553,0
50153	Magallón	2015	13	ARAGONSIPUEDE	148,0
50154	Mainar	2007	1	PSOE	20,0
50154	Mainar	2007	2	PP	32,0
50154	Mainar	2007	3	PAR	83,0
50154	Mainar	2007	4	CHA	3,0
50154	Mainar	2007	5	IU	5,0
50154	Mainar	2011	1	PP	34,0
50154	Mainar	2011	2	PSOE	32,0
50154	Mainar	2011	3	PAR	70,0
50154	Mainar	2015	1	PP	37,0
50154	Mainar	2015	2	PSOE	22,0
50154	Mainar	2015	5	PAR	51,0
50154	Mainar	2015	7	CHA	43,0
50155	Malanquilla	2007	1	PSOE	70,0
50155	Malanquilla	2007	2	PP	2,0
50155	Malanquilla	2007	3	PAR	33,0
50155	Malanquilla	2007	4	CHA	4,0
50155	Malanquilla	2011	1	PP	9,0
50155	Malanquilla	2011	2	PSOE	67,0
50155	Malanquilla	2011	3	PAR	28,0
50155	Malanquilla	2015	1	PP	23,0
50155	Malanquilla	2015	2	PSOE	48,0
50155	Malanquilla	2015	5	PAR	25,0
50156	Maleján	2007	1	PSOE	69,0
50156	Maleján	2007	2	PP	14,0
50156	Maleján	2007	3	PAR	97,0
50156	Maleján	2007	4	CHA	37,0
50156	Maleján	2011	1	PP	3,0
50156	Maleján	2011	2	PSOE	88,0
50156	Maleján	2011	3	PAR	123,0
50156	Maleján	2015	1	PP	4,0
50156	Maleján	2015	2	PSOE	20,0
50156	Maleján	2015	5	PAR	111,0
50156	Maleján	2015	7	CHA	37,0
50157	Malón	2007	1	PSOE	104,0
50157	Malón	2007	2	PP	155,0
50157	Malón	2007	3	PAR	20,0
50157	Malón	2007	4	CHA	2,0
50157	Malón	2011	1	PP	150,0
50157	Malón	2011	2	PSOE	118,0
50157	Malón	2015	1	PP	114,0
50157	Malón	2015	2	PSOE	131,0
50159	Maluenda	2007	1	PSOE	162,0
50159	Maluenda	2007	2	PP	325,0
50159	Maluenda	2007	3	PAR	150,0
50159	Maluenda	2011	1	PP	312,0
50159	Maluenda	2011	2	PSOE	163,0
50159	Maluenda	2011	3	PAR	195,0
50159	Maluenda	2015	5	PAR	279,0
50159	Maluenda	2015	6	PSOE	110,0
50159	Maluenda	2015	8	PP	206,0
50160	Mallén	2007	1	PSOE	1491,0
50160	Mallén	2007	2	PP	430,0
50160	Mallén	2007	4	CHA	95,0
50160	Mallén	2011	1	PP	498,0
50160	Mallén	2011	2	PSOE	1396,0
50160	Mallén	2011	3	PAR	36,0
50160	Mallén	2011	4	CHA	124,0
50160	Mallén	2015	1	PP	357,0
50160	Mallén	2015	2	PSOE	717,0
50160	Mallén	2015	7	CHA	84,0
50160	Mallén	2015	38	POR MALLEN	551,0
50161	Manchones	2007	1	PSOE	2,0
50161	Manchones	2007	2	PP	40,0
50161	Manchones	2007	3	PAR	70,0
50161	Manchones	2007	4	CHA	1,0
50161	Manchones	2007	5	IU	0,0
50161	Manchones	2011	2	PSOE	47,0
50161	Manchones	2011	3	PAR	65,0
50161	Manchones	2015	1	PP	3,0
50161	Manchones	2015	2	PSOE	43,0
50161	Manchones	2015	5	PAR	64,0
50161	Manchones	2015	72	IU	44,0
50162	Mara	2007	1	PSOE	114,0
50162	Mara	2007	2	PP	20,0
50162	Mara	2007	3	PAR	5,0
50162	Mara	2007	4	CHA	4,0
50162	Mara	2007	5	IU	0,0
50162	Mara	2011	1	PP	4,0
50162	Mara	2011	2	PSOE	70,0
50162	Mara	2011	3	PAR	46,0
50162	Mara	2011	4	CHA	10,0
50162	Mara	2015	1	PP	5,0
50162	Mara	2015	2	PSOE	51,0
50162	Mara	2015	4	C's	33,0
50162	Mara	2015	5	PAR	59,0
50162	Mara	2015	7	CHA	18,0
50163	María de Huerva	2007	1	PSOE	348,0
50163	María de Huerva	2007	2	PP	553,0
50163	María de Huerva	2007	3	PAR	174,0
50163	María de Huerva	2007	4	CHA	394,0
50163	María de Huerva	2007	5	IU	102,0
50163	María de Huerva	2011	1	PP	1298,0
50163	María de Huerva	2011	2	PSOE	183,0
50163	María de Huerva	2011	3	PAR	92,0
50163	María de Huerva	2011	4	CHA	356,0
50163	María de Huerva	2011	5	IU	92,0
50163	María de Huerva	2011	8	FIA	66,0
50163	María de Huerva	2015	1	PP	1269,0
50163	María de Huerva	2015	2	PSOE	251,0
50163	María de Huerva	2015	5	PAR	95,0
50163	María de Huerva	2015	7	CHA	337,0
50163	María de Huerva	2015	33	IU-ZGZ	238,0
50164	Mediana de Aragón	2007	1	PSOE	175,0
50164	Mediana de Aragón	2007	2	PP	213,0
50164	Mediana de Aragón	2007	4	CHA	1,0
50164	Mediana de Aragón	2011	1	PP	205,0
50164	Mediana de Aragón	2011	2	PSOE	91,0
50164	Mediana de Aragón	2015	1	PP	155,0
50164	Mediana de Aragón	2015	2	PSOE	84,0
50165	Mequinenza	2007	1	PSOE	858,0
50165	Mequinenza	2007	2	PP	120,0
50165	Mequinenza	2007	3	PAR	120,0
50165	Mequinenza	2007	4	CHA	27,0
50165	Mequinenza	2007	5	IU	416,0
50165	Mequinenza	2011	1	PP	180,0
50165	Mequinenza	2011	2	PSOE	753,0
50165	Mequinenza	2011	3	PAR	424,0
50165	Mequinenza	2015	5	PAR	443,0
50165	Mequinenza	2015	6	PSOE	681,0
50165	Mequinenza	2015	8	PP	63,0
50166	Mesones de Isuela	2007	1	PSOE	66,0
50166	Mesones de Isuela	2007	2	PP	127,0
50166	Mesones de Isuela	2007	3	PAR	19,0
50166	Mesones de Isuela	2007	5	IU	35,0
50166	Mesones de Isuela	2011	1	PP	108,0
50166	Mesones de Isuela	2011	2	PSOE	50,0
50166	Mesones de Isuela	2011	3	PAR	31,0
50166	Mesones de Isuela	2011	5	IU	37,0
50166	Mesones de Isuela	2015	5	PAR	29,0
50166	Mesones de Isuela	2015	6	PSOE	80,0
50166	Mesones de Isuela	2015	8	PP	65,0
50166	Mesones de Isuela	2015	86	IU-ZGZ	37,0
50167	Mezalocha	2007	1	PSOE	29,0
50167	Mezalocha	2007	2	PP	160,0
50167	Mezalocha	2007	3	PAR	37,0
50167	Mezalocha	2011	1	PP	100,0
50167	Mezalocha	2011	2	PSOE	89,0
50167	Mezalocha	2011	3	PAR	97,0
50167	Mezalocha	2011	4	CHA	25,0
50167	Mezalocha	2011	5	IU	23,0
50167	Mezalocha	2015	1	PP	38,0
50167	Mezalocha	2015	2	PSOE	99,0
50167	Mezalocha	2015	5	PAR	122,0
50167	Mezalocha	2015	7	CHA	14,0
50168	Mianos	2007	1	PSOE	0,0
50168	Mianos	2007	2	PP	21,0
50168	Mianos	2007	3	PAR	0,0
50168	Mianos	2007	4	CHA	24,0
50168	Mianos	2011	1	PP	6,0
50168	Mianos	2011	3	PAR	22,0
50168	Mianos	2015	1	PP	11,0
50168	Mianos	2015	2	PSOE	0,0
50168	Mianos	2015	7	CHA	23,0
50169	Miedes de Aragón	2007	1	PSOE	133,0
50169	Miedes de Aragón	2007	2	PP	94,0
50169	Miedes de Aragón	2007	3	PAR	41,0
50169	Miedes de Aragón	2007	4	CHA	23,0
50169	Miedes de Aragón	2011	1	PP	150,0
50169	Miedes de Aragón	2011	2	PSOE	105,0
50169	Miedes de Aragón	2011	3	PAR	44,0
50169	Miedes de Aragón	2015	5	PAR	31,0
50169	Miedes de Aragón	2015	6	PSOE	110,0
50169	Miedes de Aragón	2015	8	PP	145,0
50170	Monegrillo	2007	1	PSOE	219,0
50170	Monegrillo	2007	2	PP	4,0
50170	Monegrillo	2007	3	PAR	158,0
50170	Monegrillo	2011	1	PP	21,0
50170	Monegrillo	2011	2	PSOE	189,0
50170	Monegrillo	2011	3	PAR	136,0
50170	Monegrillo	2015	1	PP	45,0
50170	Monegrillo	2015	2	PSOE	201,0
50171	Moneva	2007	1	PSOE	2,0
50171	Moneva	2007	2	PP	23,0
50171	Moneva	2007	3	PAR	53,0
50171	Moneva	2007	4	CHA	0,0
50171	Moneva	2011	1	PP	2,0
50171	Moneva	2011	2	PSOE	2,0
50171	Moneva	2011	3	PAR	74,0
50171	Moneva	2015	1	PP	0,0
50171	Moneva	2015	2	PSOE	0,0
50171	Moneva	2015	4	C's	31,0
50171	Moneva	2015	5	PAR	57,0
50171	Moneva	2015	7	CHA	0,0
50172	Monreal de Ariza	2007	1	PSOE	60,0
50172	Monreal de Ariza	2007	2	PP	3,0
50172	Monreal de Ariza	2007	3	PAR	73,0
50172	Monreal de Ariza	2007	4	CHA	15,0
50172	Monreal de Ariza	2007	5	IU	0,0
50172	Monreal de Ariza	2011	1	PP	7,0
50172	Monreal de Ariza	2011	2	PSOE	22,0
50172	Monreal de Ariza	2011	3	PAR	75,0
50172	Monreal de Ariza	2011	4	CHA	45,0
50172	Monreal de Ariza	2011	5	IU	8,0
50172	Monreal de Ariza	2015	1	PP	9,0
50172	Monreal de Ariza	2015	2	PSOE	16,0
50172	Monreal de Ariza	2015	5	PAR	75,0
50172	Monreal de Ariza	2015	7	CHA	28,0
50173	Monterde	2007	1	PSOE	54,0
50173	Monterde	2007	2	PP	104,0
50173	Monterde	2007	3	PAR	41,0
50173	Monterde	2007	4	CHA	2,0
50173	Monterde	2007	5	IU	0,0
50173	Monterde	2011	1	PP	96,0
50173	Monterde	2011	2	PSOE	57,0
50173	Monterde	2011	3	PAR	15,0
50173	Monterde	2015	1	PP	113,0
50173	Monterde	2015	2	PSOE	90,0
50173	Monterde	2015	5	PAR	28,0
50174	Montón	2007	1	PSOE	25,0
50174	Montón	2007	2	PP	9,0
50174	Montón	2007	3	PAR	72,0
50174	Montón	2007	4	CHA	6,0
50174	Montón	2011	1	PP	12,0
50174	Montón	2011	2	PSOE	12,0
50174	Montón	2011	3	PAR	81,0
50174	Montón	2011	4	CHA	15,0
50174	Montón	2015	2	PSOE	13,0
50174	Montón	2015	5	PAR	66,0
50175	Morata de Jalón	2007	1	PSOE	263,0
50175	Morata de Jalón	2007	2	PP	133,0
50175	Morata de Jalón	2007	3	PAR	103,0
50175	Morata de Jalón	2007	4	CHA	298,0
50175	Morata de Jalón	2007	5	IU	62,0
50175	Morata de Jalón	2011	1	PP	117,0
50175	Morata de Jalón	2011	2	PSOE	385,0
50175	Morata de Jalón	2011	3	PAR	134,0
50175	Morata de Jalón	2011	5	IU	99,0
50175	Morata de Jalón	2015	1	PP	109,0
50175	Morata de Jalón	2015	2	PSOE	301,0
50175	Morata de Jalón	2015	5	PAR	123,0
50175	Morata de Jalón	2015	56	ZGZ	213,0
50176	Morata de Jiloca	2007	1	PSOE	30,0
50176	Morata de Jiloca	2007	2	PP	28,0
50176	Morata de Jiloca	2007	3	PAR	180,0
50176	Morata de Jiloca	2011	1	PP	24,0
50176	Morata de Jiloca	2011	2	PSOE	38,0
50176	Morata de Jiloca	2011	3	PAR	142,0
50176	Morata de Jiloca	2011	8	FIA	32,0
50176	Morata de Jiloca	2015	1	PP	68,0
50176	Morata de Jiloca	2015	2	PSOE	24,0
50176	Morata de Jiloca	2015	5	PAR	131,0
50176	Morata de Jiloca	2015	7	CHA	1,0
50177	Morés	2007	1	PSOE	161,0
50177	Morés	2007	2	PP	123,0
50177	Morés	2007	3	PAR	51,0
50177	Morés	2007	4	CHA	5,0
50177	Morés	2011	1	PP	114,0
50177	Morés	2011	2	PSOE	153,0
50177	Morés	2011	3	PAR	37,0
50177	Morés	2015	5	PAR	40,0
50177	Morés	2015	6	PSOE	112,0
50177	Morés	2015	8	PP	122,0
50178	Moros	2007	1	PSOE	150,0
50178	Moros	2007	2	PP	116,0
50178	Moros	2007	3	PAR	5,0
50178	Moros	2011	1	PP	74,0
50178	Moros	2011	2	PSOE	161,0
50178	Moros	2011	3	PAR	22,0
50178	Moros	2015	5	PAR	11,0
50178	Moros	2015	6	PSOE	149,0
50178	Moros	2015	8	PP	21,0
50179	Moyuela	2007	1	PSOE	94,0
50179	Moyuela	2007	2	PP	15,0
50179	Moyuela	2007	3	PAR	151,0
50179	Moyuela	2011	1	PP	78,0
