Municipio código	Municipio nombre	Año	Población	Censo electoral	Participación	Abstención	Votos nulos	Votos blancos	Votos a candidaturas	% Participación
22906	Santa María de Dulcis	2008	218,0	189,0	156,0	33,0	2,0	3,0	151,0	82,5396825396825
22906	Santa María de Dulcis	2011	221,0	190,0	152,0	38,0	10,0	11,0	131,0	80,0
22906	Santa María de Dulcis	2015	226,0	180,0	146,0	34,0	3,0	11,0	132,0	81,1111111111111
22906	Santa María de Dulcis	2016	221,0	186,0	141,0	45,0	4,0	4,0	133,0	75,8064516129032
22906	Santa María de Dulcis	2019	208,0	177,0	123,0	54,0	2,0	5,0	116,0	69,4915254237288
22907	Aínsa-Sobrarbe	2008	1951,0	1443,0	1280,0	163,0	36,0	19,0	1225,0	88,7040887040887
22907	Aínsa-Sobrarbe	2011	2180,0	1444,0	1020,0	424,0	47,0	60,0	913,0	70,6371191135734
22907	Aínsa-Sobrarbe	2015	2213,0	1459,0	1098,0	361,0	32,0	60,0	1006,0	75,2570253598355
22907	Aínsa-Sobrarbe	2016	2220,0	1435,0	1037,0	398,0	24,0	45,0	968,0	72,2648083623693
22907	Aínsa-Sobrarbe	2019	2151,0	1463,0	1004,0	459,0	26,0	38,0	940,0	68,6261107313739
22908	Hoz y Costeán	2008	236,0	237,0	189,0	48,0	1,0	1,0	187,0	79,746835443038
22908	Hoz y Costeán	2011	205,0	231,0	159,0	72,0	6,0	15,0	138,0	68,8311688311688
22908	Hoz y Costeán	2015	237,0	207,0	142,0	65,0	2,0	10,0	130,0	68,5990338164251
22908	Hoz y Costeán	2016	230,0	197,0	141,0	56,0	6,0	5,0	130,0	71,5736040609137
22908	Hoz y Costeán	2019	226,0	190,0	135,0	55,0	1,0	1,0	133,0	71,0526315789474
22909	Vencillón	2008	458,0	371,0	272,0	99,0	6,0	8,0	258,0	73,3153638814016
22909	Vencillón	2011	469,0	349,0	248,0	101,0	15,0	4,0	229,0	71,0601719197708
22909	Vencillón	2015	425,0	318,0	237,0	81,0	9,0	4,0	224,0	74,5283018867925
22909	Vencillón	2016	411,0	315,0	221,0	94,0	1,0	9,0	211,0	70,1587301587301
22909	Vencillón	2019	399,0	307,0	218,0	89,0	4,0	2,0	212,0	71,0097719869707
44001	Ababuj	2008	82,0	80,0	59,0	21,0	0,0	2,0	57,0	73,75
44001	Ababuj	2011	77,0	69,0	47,0	22,0	2,0	2,0	43,0	68,1159420289855
44001	Ababuj	2015	65,0	68,0	41,0	27,0	0,0	3,0	38,0	60,2941176470588
44001	Ababuj	2016	73,0	68,0	50,0	18,0	0,0	1,0	49,0	73,5294117647059
44001	Ababuj	2019	76,0	65,0	43,0	22,0	1,0	1,0	41,0	66,1538461538462
44002	Abejuela	2008	68,0	62,0	51,0	11,0	2,0	2,0	47,0	82,258064516129
44002	Abejuela	2011	56,0	62,0	46,0	16,0	0,0	1,0	45,0	74,1935483870968
44002	Abejuela	2015	41,0	54,0	41,0	13,0	1,0	2,0	38,0	75,9259259259259
44002	Abejuela	2016	54,0	47,0	37,0	10,0	0,0	1,0	36,0	78,7234042553191
44002	Abejuela	2019	49,0	47,0	41,0	6,0	0,0	0,0	41,0	87,2340425531915
44003	Aguatón	2008	21,0	21,0	18,0	3,0	0,0	0,0	18,0	85,7142857142857
44003	Aguatón	2011	21,0	19,0	19,0	0,0	0,0	0,0	19,0	100,0
44003	Aguatón	2015	18,0	19,0	15,0	4,0	0,0	0,0	15,0	78,9473684210526
44003	Aguatón	2016	19,0	19,0	17,0	2,0	0,0	0,0	17,0	89,4736842105263
44003	Aguatón	2019	18,0	17,0	15,0	2,0	0,0	0,0	15,0	88,235294117647
44004	Aguaviva	2008	703,0	475,0	355,0	120,0	14,0	2,0	339,0	74,7368421052632
44004	Aguaviva	2011	693,0	450,0	333,0	117,0	8,0	7,0	318,0	74,0
44004	Aguaviva	2015	605,0	415,0	284,0	131,0	6,0	12,0	266,0	68,433734939759
44004	Aguaviva	2016	586,0	408,0	300,0	108,0	7,0	4,0	289,0	73,5294117647059
44004	Aguaviva	2019	522,0	379,0	273,0	106,0	3,0	4,0	266,0	72,0316622691293
44005	Aguilar del Alfambra	2008	72,0	62,0	45,0	17,0	5,0	2,0	38,0	72,5806451612903
44005	Aguilar del Alfambra	2011	67,0	59,0	42,0	17,0	0,0	6,0	36,0	71,1864406779661
44005	Aguilar del Alfambra	2015	77,0	54,0	38,0	16,0	2,0	4,0	32,0	70,3703703703704
44005	Aguilar del Alfambra	2016	66,0	50,0	30,0	20,0	0,0	2,0	28,0	60,0
44005	Aguilar del Alfambra	2019	63,0	48,0	36,0	12,0	0,0	0,0	36,0	75,0
44006	Alacón	2008	405,0	329,0	261,0	68,0	7,0	1,0	253,0	79,3313069908814
44006	Alacón	2011	361,0	293,0	218,0	75,0	8,0	6,0	204,0	74,4027303754266
44006	Alacón	2015	314,0	250,0	188,0	62,0	5,0	3,0	180,0	75,2
44006	Alacón	2016	293,0	248,0	185,0	63,0	2,0	4,0	179,0	74,5967741935484
44006	Alacón	2019	264,0	220,0	151,0	69,0	1,0	3,0	147,0	68,6363636363636
44007	Alba	2008	250,0	220,0	186,0	34,0	6,0	6,0	174,0	84,5454545454545
44007	Alba	2011	248,0	194,0	152,0	42,0	4,0	6,0	142,0	78,3505154639175
44007	Alba	2015	212,0	184,0	124,0	60,0	9,0	1,0	114,0	67,3913043478261
44007	Alba	2016	210,0	173,0	122,0	51,0	2,0	4,0	116,0	70,5202312138728
44007	Alba	2019	178,0	149,0	112,0	37,0	1,0	4,0	107,0	75,1677852348993
44008	Albalate del Arzobispo	2008	2238,0	1752,0	1392,0	360,0	39,0	11,0	1342,0	79,4520547945205
44008	Albalate del Arzobispo	2011	2155,0	1695,0	1278,0	417,0	53,0	25,0	1200,0	75,3982300884956
44008	Albalate del Arzobispo	2015	2025,0	1615,0	1209,0	406,0	53,0	41,0	1115,0	74,8606811145511
44008	Albalate del Arzobispo	2016	2001,0	1613,0	1157,0	456,0	40,0	21,0	1096,0	71,7296962182269
44008	Albalate del Arzobispo	2019	2004,0	1556,0	1107,0	449,0	17,0	11,0	1079,0	71,1439588688946
44009	Albarracín	2008	1075,0	804,0	658,0	146,0	11,0	4,0	643,0	81,8407960199005
44009	Albarracín	2011	1096,0	805,0	604,0	201,0	30,0	40,0	534,0	75,0310559006211
44009	Albarracín	2015	1059,0	809,0	583,0	226,0	32,0	26,0	525,0	72,0642768850433
44009	Albarracín	2016	1049,0	809,0	592,0	217,0	9,0	24,0	559,0	73,176761433869
44009	Albarracín	2019	1016,0	798,0	590,0	208,0	15,0	5,0	570,0	73,9348370927318
44010	Albentosa	2008	334,0	185,0	143,0	42,0	2,0	4,0	137,0	77,2972972972973
44010	Albentosa	2011	310,0	189,0	138,0	51,0	2,0	11,0	125,0	73,015873015873
44010	Albentosa	2015	279,0	178,0	124,0	54,0	4,0	7,0	113,0	69,6629213483146
44010	Albentosa	2016	270,0	175,0	128,0	47,0	3,0	3,0	122,0	73,1428571428571
44010	Albentosa	2019	257,0	185,0	144,0	41,0	3,0	0,0	141,0	77,8378378378378
44011	Alcaine	2008	74,0	67,0	47,0	20,0	0,0	0,0	47,0	70,1492537313433
44011	Alcaine	2011	69,0	67,0	47,0	20,0	1,0	0,0	46,0	70,1492537313433
44011	Alcaine	2015	72,0	57,0	34,0	23,0	0,0	1,0	33,0	59,6491228070175
44011	Alcaine	2016	74,0	52,0	39,0	13,0	3,0	1,0	35,0	75,0
44011	Alcaine	2019	63,0	47,0	33,0	14,0	0,0	0,0	33,0	70,2127659574468
44012	Alcalá de la Selva	2008	510,0	374,0	302,0	72,0	15,0	6,0	281,0	80,7486631016043
44012	Alcalá de la Selva	2011	513,0	389,0	296,0	93,0	4,0	12,0	280,0	76,0925449871465
44012	Alcalá de la Selva	2015	424,0	336,0	279,0	57,0	9,0	12,0	258,0	83,0357142857143
44012	Alcalá de la Selva	2016	399,0	334,0	261,0	73,0	4,0	12,0	245,0	78,1437125748503
44012	Alcalá de la Selva	2019	347,0	303,0	215,0	88,0	2,0	5,0	208,0	70,957095709571
44013	Alcañiz	2008	15587,0	11228,0	8449,0	2779,0	241,0	151,0	8057,0	75,2493765586035
44013	Alcañiz	2011	16291,0	11286,0	7755,0	3531,0	528,0	629,0	6598,0	68,7134502923977
44013	Alcañiz	2015	16333,0	11254,0	8231,0	3023,0	313,0	386,0	7532,0	73,1384396658966
44013	Alcañiz	2016	16230,0	11244,0	7733,0	3511,0	255,0	278,0	7200,0	68,7744574884383
44013	Alcañiz	2019	15939,0	11232,0	7829,0	3403,0	168,0	133,0	7528,0	69,7026353276353
44014	Alcorisa	2008	3650,0	2650,0	2112,0	538,0	74,0	44,0	1994,0	79,6981132075472
44014	Alcorisa	2011	3642,0	2603,0	1963,0	640,0	163,0	83,0	1717,0	75,4129850172877
44014	Alcorisa	2015	3433,0	2530,0	2003,0	527,0	81,0	105,0	1817,0	79,1699604743083
44014	Alcorisa	2016	3374,0	2521,0	1875,0	646,0	81,0	61,0	1733,0	74,3752479174931
44014	Alcorisa	2019	3276,0	2506,0	1831,0	675,0	47,0	17,0	1767,0	73,0646448523544
44016	Alfambra	2008	756,0	611,0	463,0	148,0	20,0	4,0	439,0	75,7774140752864
44016	Alfambra	2011	676,0	541,0	381,0	160,0	12,0	25,0	344,0	70,4251386321627
44016	Alfambra	2015	587,0	486,0	356,0	130,0	19,0	19,0	318,0	73,2510288065843
44016	Alfambra	2016	571,0	482,0	356,0	126,0	11,0	15,0	330,0	73,8589211618257
44016	Alfambra	2019	531,0	424,0	299,0	125,0	16,0	1,0	282,0	70,5188679245283
44017	Aliaga	2008	422,0	368,0	277,0	91,0	9,0	4,0	264,0	75,2717391304348
44017	Aliaga	2011	381,0	316,0	225,0	91,0	5,0	13,0	207,0	71,2025316455696
44017	Aliaga	2015	358,0	285,0	217,0	68,0	4,0	9,0	204,0	76,140350877193
44017	Aliaga	2016	365,0	285,0	224,0	61,0	6,0	10,0	208,0	78,5964912280702
44017	Aliaga	2019	358,0	269,0	216,0	53,0	5,0	0,0	211,0	80,2973977695167
44018	Almohaja	2008	28,0	29,0	25,0	4,0	0,0	0,0	25,0	86,2068965517241
44018	Almohaja	2011	29,0	27,0	24,0	3,0	0,0	0,0	24,0	88,8888888888889
44018	Almohaja	2015	21,0	20,0	20,0	0,0	0,0	0,0	20,0	100,0
44018	Almohaja	2016	20,0	19,0	19,0	0,0	0,0	0,0	19,0	100,0
44018	Almohaja	2019	16,0	16,0	16,0	0,0	0,0	0,0	16,0	100,0
44019	Alobras	2008	71,0	69,0	38,0	31,0	0,0	2,0	36,0	55,0724637681159
44019	Alobras	2011	70,0	75,0	38,0	37,0	1,0	0,0	37,0	50,6666666666667
44019	Alobras	2015	75,0	68,0	48,0	20,0	3,0	1,0	44,0	70,5882352941176
44019	Alobras	2016	70,0	67,0	49,0	18,0	1,0	2,0	46,0	73,134328358209
44019	Alobras	2019	62,0	70,0	41,0	29,0	0,0	0,0	41,0	58,5714285714286
44020	Alpeñés	2008	26,0	25,0	19,0	6,0	0,0	0,0	19,0	76,0
44020	Alpeñés	2011	27,0	23,0	15,0	8,0	0,0	0,0	15,0	65,2173913043478
44020	Alpeñés	2015	19,0	24,0	19,0	5,0	1,0	0,0	18,0	79,1666666666667
44020	Alpeñés	2016	21,0	24,0	19,0	5,0	1,0	1,0	17,0	79,1666666666667
44020	Alpeñés	2019	22,0	22,0	21,0	1,0	0,0	0,0	21,0	95,4545454545454
44021	Allepuz	2008	135,0	124,0	93,0	31,0	1,0	0,0	92,0	75,0
44021	Allepuz	2011	133,0	114,0	80,0	34,0	3,0	0,0	77,0	70,1754385964912
44021	Allepuz	2015	117,0	107,0	80,0	27,0	2,0	1,0	77,0	74,7663551401869
44021	Allepuz	2016	118,0	107,0	85,0	22,0	2,0	2,0	81,0	79,4392523364486
44021	Allepuz	2019	126,0	104,0	74,0	30,0	1,0	1,0	72,0	71,1538461538462
44022	Alloza	2008	698,0	574,0	441,0	133,0	8,0	12,0	421,0	76,8292682926829
44022	Alloza	2011	711,0	550,0	381,0	169,0	17,0	8,0	356,0	69,2727272727273
44022	Alloza	2015	638,0	490,0	319,0	171,0	13,0	13,0	293,0	65,1020408163265
44022	Alloza	2016	604,0	493,0	319,0	174,0	11,0	15,0	293,0	64,7058823529412
44022	Alloza	2019	582,0	464,0	330,0	134,0	9,0	1,0	320,0	71,1206896551724
44023	Allueva	2008	13,0	14,0	12,0	2,0	0,0	0,0	12,0	85,7142857142857
44023	Allueva	2011	15,0	13,0	11,0	2,0	0,0	0,0	11,0	84,6153846153846
44023	Allueva	2015	15,0	18,0	15,0	3,0	0,0	1,0	14,0	83,3333333333333
44023	Allueva	2016	27,0	17,0	16,0	1,0	0,0	0,0	16,0	94,1176470588235
44023	Allueva	2019	29,0	18,0	15,0	3,0	1,0	1,0	13,0	83,3333333333333
44024	Anadón	2008	21,0	19,0	17,0	2,0	0,0	0,0	17,0	89,4736842105263
44024	Anadón	2011	21,0	24,0	19,0	5,0	0,0	1,0	18,0	79,1666666666667
44024	Anadón	2015	24,0	27,0	23,0	4,0	0,0	0,0	23,0	85,1851851851852
44024	Anadón	2016	25,0	27,0	25,0	2,0	0,0	0,0	25,0	92,5925925925926
44024	Anadón	2019	27,0	31,0	26,0	5,0	1,0	0,0	25,0	83,8709677419355
44025	Andorra	2008	8156,0	6285,0	4981,0	1304,0	133,0	103,0	4745,0	79,2521877486078
44025	Andorra	2011	8367,0	6168,0	4300,0	1868,0	336,0	200,0	3764,0	69,7146562905318
44025	Andorra	2015	8148,0	6062,0	4465,0	1597,0	228,0	171,0	4066,0	73,6555592213791
44025	Andorra	2016	8065,0	6009,0	4045,0	1964,0	163,0	113,0	3769,0	67,3156931269762
44025	Andorra	2019	7633,0	5804,0	3996,0	1808,0	103,0	63,0	3830,0	68,8490696071675
44026	Arcos de las Salinas	2008	123,0	107,0	83,0	24,0	2,0	2,0	79,0	77,5700934579439
44026	Arcos de las Salinas	2011	111,0	89,0	70,0	19,0	3,0	1,0	66,0	78,6516853932584
44026	Arcos de las Salinas	2015	100,0	90,0	72,0	18,0	1,0	3,0	68,0	80,0
44026	Arcos de las Salinas	2016	105,0	90,0	77,0	13,0	1,0	2,0	74,0	85,5555555555555
44026	Arcos de las Salinas	2019	105,0	100,0	72,0	28,0	1,0	0,0	71,0	72,0
44027	Arens de Lledó	2008	228,0	187,0	187,0	0,0	1,0	2,0	184,0	100,0
44027	Arens de Lledó	2011	213,0	168,0	141,0	27,0	2,0	1,0	138,0	83,9285714285714
44027	Arens de Lledó	2015	208,0	161,0	122,0	39,0	1,0	10,0	111,0	75,776397515528
44027	Arens de Lledó	2016	206,0	164,0	125,0	39,0	0,0	3,0	122,0	76,219512195122
44027	Arens de Lledó	2019	206,0	144,0	113,0	31,0	1,0	3,0	109,0	78,4722222222222
44028	Argente	2008	252,0	214,0	163,0	51,0	7,0	2,0	154,0	76,1682242990654
44028	Argente	2011	232,0	202,0	159,0	43,0	4,0	8,0	147,0	78,7128712871287
44028	Argente	2015	217,0	191,0	150,0	41,0	5,0	10,0	135,0	78,5340314136126
44028	Argente	2016	214,0	183,0	151,0	32,0	3,0	5,0	143,0	82,5136612021858
44028	Argente	2019	198,0	171,0	136,0	35,0	2,0	0,0	134,0	79,5321637426901
44029	Ariño	2008	867,0	656,0	550,0	106,0	13,0	4,0	533,0	83,8414634146341
44029	Ariño	2011	925,0	637,0	493,0	144,0	6,0	20,0	467,0	77,3940345368917
44029	Ariño	2015	775,0	567,0	475,0	92,0	4,0	15,0	456,0	83,7742504409171
44029	Ariño	2016	763,0	559,0	425,0	134,0	5,0	6,0	414,0	76,0286225402504
44029	Ariño	2019	708,0	585,0	455,0	130,0	6,0	7,0	442,0	77,7777777777778
44031	Azaila	2008	163,0	142,0	99,0	43,0	0,0	0,0	99,0	69,7183098591549
44031	Azaila	2011	139,0	124,0	72,0	52,0	2,0	0,0	70,0	58,0645161290323
44031	Azaila	2015	119,0	99,0	64,0	35,0	1,0	1,0	62,0	64,6464646464646
44031	Azaila	2016	116,0	97,0	62,0	35,0	1,0	1,0	60,0	63,9175257731959
44031	Azaila	2019	94,0	83,0	50,0	33,0	0,0	0,0	50,0	60,2409638554217
44032	Bádenas	2008	30,0	28,0	16,0	12,0	0,0	0,0	16,0	57,1428571428571
44032	Bádenas	2011	22,0	18,0	12,0	6,0	0,0	1,0	11,0	66,6666666666667
44032	Bádenas	2015	19,0	16,0	13,0	3,0	0,0	0,0	13,0	81,25
44032	Bádenas	2016	19,0	16,0	11,0	5,0	0,0	0,0	11,0	68,75
44032	Bádenas	2019	20,0	17,0	13,0	4,0	0,0	0,0	13,0	76,4705882352941
44033	Báguena	2008	407,0	347,0	247,0	100,0	9,0	2,0	236,0	71,1815561959654
44033	Báguena	2011	398,0	307,0	222,0	85,0	3,0	13,0	206,0	72,3127035830619
44033	Báguena	2015	337,0	279,0	189,0	90,0	2,0	7,0	180,0	67,741935483871
44033	Báguena	2016	327,0	269,0	191,0	78,0	6,0	2,0	183,0	71,003717472119
44033	Báguena	2019	311,0	243,0	165,0	78,0	4,0	6,0	155,0	67,9012345679012
44034	Bañón	2008	166,0	149,0	124,0	25,0	5,0	3,0	116,0	83,2214765100671
44034	Bañón	2011	167,0	150,0	116,0	34,0	3,0	8,0	105,0	77,3333333333333
44034	Bañón	2015	154,0	138,0	112,0	26,0	5,0	9,0	98,0	81,1594202898551
44034	Bañón	2016	150,0	139,0	109,0	30,0	2,0	5,0	102,0	78,4172661870503
44034	Bañón	2019	153,0	124,0	90,0	34,0	1,0	3,0	86,0	72,5806451612903
44035	Barrachina	2008	150,0	121,0	102,0	19,0	5,0	7,0	90,0	84,297520661157
44035	Barrachina	2011	167,0	122,0	99,0	23,0	2,0	10,0	87,0	81,1475409836066
44035	Barrachina	2015	137,0	117,0	80,0	37,0	0,0	5,0	75,0	68,3760683760684
44035	Barrachina	2016	133,0	113,0	90,0	23,0	4,0	5,0	81,0	79,646017699115
44035	Barrachina	2019	118,0	102,0	82,0	20,0	4,0	2,0	76,0	80,3921568627451
44036	Bea	2008	40,0	32,0	30,0	2,0	0,0	0,0	30,0	93,75
44036	Bea	2011	37,0	27,0	16,0	11,0	0,0	0,0	16,0	59,2592592592593
44036	Bea	2015	28,0	24,0	16,0	8,0	0,0	0,0	16,0	66,6666666666667
44036	Bea	2016	26,0	25,0	21,0	4,0	0,0	1,0	20,0	84,0
44036	Bea	2019	31,0	22,0	22,0	0,0	0,0	0,0	22,0	100,0
44037	Beceite	2008	598,0	513,0	360,0	153,0	15,0	2,0	343,0	70,1754385964912
44037	Beceite	2011	608,0	483,0	349,0	134,0	17,0	17,0	315,0	72,2567287784679
44037	Beceite	2015	583,0	453,0	324,0	129,0	9,0	19,0	296,0	71,523178807947
44037	Beceite	2016	566,0	453,0	314,0	139,0	12,0	12,0	290,0	69,3156732891832
44037	Beceite	2019	541,0	447,0	288,0	159,0	4,0	4,0	280,0	64,4295302013423
44038	Belmonte de San José	2008	142,0	124,0	105,0	19,0	3,0	1,0	101,0	84,6774193548387
44038	Belmonte de San José	2011	137,0	112,0	94,0	18,0	2,0	4,0	88,0	83,9285714285714
44038	Belmonte de San José	2015	120,0	107,0	82,0	25,0	1,0	4,0	77,0	76,6355140186916
44038	Belmonte de San José	2016	117,0	104,0	82,0	22,0	0,0	1,0	81,0	78,8461538461538
44038	Belmonte de San José	2019	113,0	101,0	85,0	16,0	3,0	3,0	79,0	84,1584158415841
44039	Bello	2008	309,0	279,0	229,0	50,0	5,0	1,0	223,0	82,078853046595
44039	Bello	2011	284,0	255,0	187,0	68,0	4,0	7,0	176,0	73,3333333333333
44039	Bello	2015	244,0	219,0	162,0	57,0	6,0	5,0	151,0	73,972602739726
44039	Bello	2016	238,0	221,0	165,0	56,0	6,0	3,0	156,0	74,6606334841629
44039	Bello	2019	225,0	204,0	144,0	60,0	4,0	4,0	136,0	70,5882352941176
44040	Berge	2008	260,0	218,0	173,0	45,0	4,0	4,0	165,0	79,3577981651376
44040	Berge	2011	274,0	206,0	165,0	41,0	4,0	8,0	153,0	80,0970873786408
44040	Berge	2015	247,0	202,0	158,0	44,0	4,0	9,0	145,0	78,2178217821782
44040	Berge	2016	246,0	201,0	154,0	47,0	6,0	5,0	143,0	76,6169154228856
44040	Berge	2019	244,0	189,0	151,0	38,0	6,0	1,0	144,0	79,8941798941799
44041	Bezas	2008	68,0	59,0	47,0	12,0	0,0	0,0	47,0	79,6610169491525
44041	Bezas	2011	79,0	67,0	55,0	12,0	9,0	2,0	44,0	82,089552238806
44041	Bezas	2015	77,0	54,0	46,0	8,0	0,0	3,0	43,0	85,1851851851852
44041	Bezas	2016	67,0	56,0	43,0	13,0	1,0	0,0	42,0	76,7857142857143
44041	Bezas	2019	70,0	60,0	48,0	12,0	0,0	0,0	48,0	80,0
44042	Blancas	2008	168,0	145,0	111,0	34,0	2,0	3,0	106,0	76,551724137931
44042	Blancas	2011	166,0	139,0	87,0	52,0	4,0	2,0	81,0	62,589928057554
44042	Blancas	2015	152,0	127,0	86,0	41,0	6,0	2,0	78,0	67,7165354330709
44042	Blancas	2016	149,0	123,0	89,0	34,0	2,0	0,0	87,0	72,3577235772358
44042	Blancas	2019	125,0	114,0	82,0	32,0	6,0	0,0	76,0	71,9298245614035
44043	Blesa	2008	123,0	121,0	94,0	27,0	2,0	0,0	92,0	77,6859504132231
44043	Blesa	2011	121,0	126,0	94,0	32,0	4,0	10,0	80,0	74,6031746031746
44043	Blesa	2015	109,0	108,0	74,0	34,0	1,0	2,0	71,0	68,5185185185185
44043	Blesa	2016	109,0	102,0	73,0	29,0	5,0	0,0	68,0	71,5686274509804
44043	Blesa	2019	95,0	86,0	59,0	27,0	2,0	1,0	56,0	68,6046511627907
44044	Bordón	2008	136,0	110,0	82,0	28,0	4,0	1,0	77,0	74,5454545454545
44044	Bordón	2011	141,0	103,0	77,0	26,0	0,0	2,0	75,0	74,757281553398
44044	Bordón	2015	114,0	91,0	70,0	21,0	3,0	4,0	63,0	76,9230769230769
44044	Bordón	2016	117,0	88,0	72,0	16,0	2,0	2,0	68,0	81,8181818181818
44044	Bordón	2019	106,0	82,0	65,0	17,0	0,0	3,0	62,0	79,2682926829268
44045	Bronchales	2008	508,0	376,0	305,0	71,0	5,0	0,0	300,0	81,1170212765957
44045	Bronchales	2011	480,0	373,0	302,0	71,0	8,0	8,0	286,0	80,9651474530831
44045	Bronchales	2015	427,0	355,0	290,0	65,0	14,0	18,0	258,0	81,6901408450704
44045	Bronchales	2016	423,0	366,0	273,0	93,0	7,0	10,0	256,0	74,5901639344262
44045	Bronchales	2019	443,0	360,0	268,0	92,0	1,0	5,0	262,0	74,4444444444444
44046	Bueña	2008	71,0	69,0	52,0	17,0	3,0	3,0	46,0	75,3623188405797
44046	Bueña	2011	67,0	58,0	44,0	14,0	0,0	2,0	42,0	75,8620689655172
44046	Bueña	2015	62,0	48,0	31,0	17,0	2,0	1,0	28,0	64,5833333333333
44046	Bueña	2016	55,0	49,0	34,0	15,0	1,0	2,0	31,0	69,3877551020408
44046	Bueña	2019	63,0	44,0	33,0	11,0	2,0	0,0	31,0	75,0
44047	Burbáguena	2008	298,0	290,0	194,0	96,0	10,0	0,0	184,0	66,8965517241379
44047	Burbáguena	2011	296,0	267,0	162,0	105,0	3,0	8,0	151,0	60,6741573033708
44047	Burbáguena	2015	281,0	221,0	139,0	82,0	6,0	7,0	126,0	62,89592760181
44047	Burbáguena	2016	254,0	220,0	137,0	83,0	4,0	5,0	128,0	62,2727272727273
44047	Burbáguena	2019	243,0	225,0	103,0	122,0	0,0	0,0	103,0	45,7777777777778
44048	Cabra de Mora	2008	122,0	94,0	68,0	26,0	0,0	1,0	67,0	72,3404255319149
44048	Cabra de Mora	2011	88,0	77,0	59,0	18,0	0,0	3,0	56,0	76,6233766233766
44048	Cabra de Mora	2015	70,0	65,0	51,0	14,0	0,0	3,0	48,0	78,4615384615385
44048	Cabra de Mora	2016	73,0	61,0	50,0	11,0	0,0	5,0	45,0	81,9672131147541
44048	Cabra de Mora	2019	55,0	52,0	47,0	5,0	1,0	1,0	45,0	90,3846153846154
44049	Calaceite	2008	1126,0	920,0	736,0	184,0	23,0	9,0	704,0	80,0
44049	Calaceite	2011	1145,0	886,0	639,0	247,0	39,0	26,0	574,0	72,1218961625282
44049	Calaceite	2015	1076,0	850,0	621,0	229,0	25,0	32,0	564,0	73,0588235294118
44049	Calaceite	2016	1052,0	849,0	609,0	240,0	24,0	21,0	564,0	71,7314487632509
44049	Calaceite	2019	1011,0	784,0	536,0	248,0	19,0	7,0	510,0	68,3673469387755
44050	Calamocha	2008	4563,0	3252,0	2452,0	800,0	74,0	58,0	2320,0	75,39975399754
44050	Calamocha	2011	4649,0	3183,0	2194,0	989,0	111,0	129,0	1954,0	68,9286836317939
44050	Calamocha	2015	4469,0	3129,0	2119,0	1010,0	84,0	150,0	1885,0	67,7213167146053
44050	Calamocha	2016	4417,0	3113,0	2099,0	1014,0	99,0	80,0	1920,0	67,4269193703823
44050	Calamocha	2019	4319,0	3113,0	2163,0	950,0	44,0	40,0	2079,0	69,4828140057822
44051	Calanda	2008	3737,0	2788,0	2339,0	449,0	73,0	44,0	2222,0	83,8952654232425
44051	Calanda	2011	4004,0	2783,0	2139,0	644,0	108,0	111,0	1920,0	76,8595041322314
44051	Calanda	2015	3920,0	2704,0	2064,0	640,0	109,0	102,0	1853,0	76,3313609467456
44051	Calanda	2016	3893,0	2683,0	1965,0	718,0	91,0	65,0	1809,0	73,2389116660455
44051	Calanda	2019	3708,0	2579,0	1913,0	666,0	51,0	40,0	1822,0	74,1760372237301
44052	Calomarde	2008	90,0	90,0	53,0	37,0	2,0	0,0	51,0	58,8888888888889
44052	Calomarde	2011	84,0	96,0	60,0	36,0	7,0	1,0	52,0	62,5
44052	Calomarde	2015	88,0	80,0	55,0	25,0	3,0	1,0	51,0	68,75
44052	Calomarde	2016	87,0	77,0	56,0	21,0	1,0	0,0	55,0	72,7272727272727
44052	Calomarde	2019	74,0	75,0	54,0	21,0	1,0	2,0	51,0	72,0
44053	Camañas	2008	124,0	108,0	85,0	23,0	2,0	1,0	82,0	78,7037037037037
44053	Camañas	2011	125,0	111,0	77,0	34,0	1,0	2,0	74,0	69,3693693693694
44053	Camañas	2015	128,0	102,0	79,0	23,0	2,0	5,0	72,0	77,4509803921569
44053	Camañas	2016	125,0	105,0	78,0	27,0	1,0	3,0	74,0	74,2857142857143
44053	Camañas	2019	124,0	103,0	87,0	16,0	4,0	2,0	81,0	84,4660194174757
44054	Camarena de la Sierra	2008	167,0	144,0	107,0	37,0	4,0	1,0	102,0	74,3055555555555
44054	Camarena de la Sierra	2011	165,0	125,0	97,0	28,0	0,0	2,0	95,0	77,6
44054	Camarena de la Sierra	2015	137,0	109,0	89,0	20,0	0,0	4,0	85,0	81,651376146789
44054	Camarena de la Sierra	2016	123,0	108,0	85,0	23,0	1,0	2,0	82,0	78,7037037037037
44054	Camarena de la Sierra	2019	113,0	95,0	82,0	13,0	1,0	0,0	81,0	86,3157894736842
44055	Camarillas	2008	107,0	94,0	80,0	14,0	2,0	3,0	75,0	85,1063829787234
44055	Camarillas	2011	119,0	85,0	63,0	22,0	0,0	4,0	59,0	74,1176470588235
44055	Camarillas	2015	103,0	69,0	52,0	17,0	1,0	5,0	46,0	75,3623188405797
44055	Camarillas	2016	99,0	69,0	56,0	13,0	0,0	5,0	51,0	81,1594202898551
44055	Camarillas	2019	86,0	75,0	52,0	23,0	4,0	1,0	47,0	69,3333333333333
44056	Caminreal	2008	756,0	638,0	486,0	152,0	21,0	2,0	463,0	76,1755485893417
