Año	Municipio código	Municipio nombre	Contenedores de envases	Kg recogidos envases	Provincia codigo
2011	50041	Bagüés	0	0	50
2011	50042	Balconchán	1	96	50
2011	50043	Bárboles	4	3816	50
2011	50044	Bardallur	5	2951	50
2011	50045	Belchite	0	0	50
2011	50046	Belmonte de Gracián	3	2143	50
2011	50047	Berdejo	1	581	50
2011	50048	Berrueco	1	343	50
2011	50050	Bijuesca	2	1026	50
2011	50051	Biota	16	9213	50
2011	50052	Bisimbre	3	1760	50
2011	50053	Boquiñeni	7	11403	50
2011	50054	Bordalba	1	672	50
2011	50055	Borja	77	81422	50
2011	50056	Botorrita	2	634	50
2011	50057	Brea de Aragón	21	15704	50
2011	50058	Bubierca	1	754	50
2011	50059	Bujaraloz	21	12634	50
2011	50060	Bulbuente	4	4005	50
2011	50061	Bureta	4	4344	50
2011	50062	Burgo de Ebro (El)	10	8725	50
2011	50063	Buste (El)	2	1366	50
2011	50064	Cabañas de Ebro	8	6372	50
2011	50065	Cabolafuente	1	445	50
2011	50066	Cadrete	12	3611	50
2011	50067	Calatayud	170	289960	50
2011	50068	Calatorao	34	27921	50
2011	50069	Calcena	2	576	50
2011	50070	Calmarza	1	699	50
2011	50071	Campillo de Aragón	2	1399	50
2011	50072	Carenas	3	1771	50
2011	50073	Cariñena	34	29652	50
2011	50074	Caspe	83	108245	50
2011	50075	Castejón de Alarba	2	890	50
2011	50076	Castejón de las Armas	2	1108	50
2011	50077	Castejón de Valdejasa	4	2338	50
2011	50078	Castiliscar	5	2793	50
2011	50079	Cervera de la Cañada	4	2824	50
2011	50080	Cerveruela	1	327	50
2011	50081	Cetina	8	6330	50
2011	50082	Cimballa	2	1153	50
2011	50083	Cinco Olivas	3	1234	50
2011	50084	Clarés de Ribota	2	917	50
2011	50085	Codo	0	0	50
2011	50086	Codos	3	2325	50
2011	50087	Contamina	1	345	50
2011	50088	Cosuenda	4	3097	50
2011	50089	Cuarte de Huerva	29	10236	50
2011	50090	Cubel	3	1534	50
2011	50091	Cuerlas (Las)	1	527	50
2011	50092	Chiprana	4	2991	50
2011	50093	Chodes	2	1345	50
2011	50094	Daroca	23	18372	50
2011	50095	Ejea de los Caballeros	195	189271	50
2011	50096	Embid de Ariza	1	509	50
2011	50098	Encinacorba	3	2006	50
2011	50099	Épila	37	43001	50
2011	50100	Erla	6	3479	50
2011	50101	Escatrón	21	11358	50
2011	50102	Fabara	12	13600	50
2011	50104	Farlete	8	5257	50
2011	50105	Fayón	8	4410	50
2011	50106	Fayos (Los)	3	2375	50
2011	50107	Figueruelas	21	15265	50
2011	50108	Fombuena	1	415	50
2011	50109	Frago (El)	0	0	50
2011	50110	Frasno (El)	5	4323	50
2011	50111	Fréscano	5	3553	50
2011	50113	Fuendejalón	10	15390	50
2011	50114	Fuendetodos	0	0	50
2011	50115	Fuentes de Ebro	55	67420	50
2011	50116	Fuentes de Jiloca	3	2543	50
2011	50117	Gallocanta	2	1214	50
2011	50118	Gallur	41	34460	50
2011	50119	Gelsa	14	12051	50
2011	50120	Godojos	1	418	50
2011	50121	Gotor	5	3380	50
2011	50122	Grisel	1	1226	50
2011	50123	Grisén	6	6349	50
2011	50124	Herrera de los Navarros	7	4920	50
2011	50125	Ibdes	6	4450	50
2011	50126	Illueca	35	28359	50
2011	50128	Isuerre	0	0	50
2011	50129	Jaraba	4	3269	50
2011	50130	Jarque de Moncayo	6	4659	50
2011	50131	Jaulín	2	382	50
2011	50132	Joyosa (La)	13	10727	50
2011	50133	Lagata	0	0	50
2011	50134	Langa del Castillo	2	1206	50
2011	50135	Layana	0	0	50
2011	50136	Lécera	0	0	50
2011	50137	Leciñena	21	15627	50
2011	50138	Lechón	1	455	50
2011	50139	Letux	0	0	50
2011	50140	Litago	4	2840	50
2011	50141	Lituénigo	3	1940	50
2011	50142	Lobera de Onsella	0	0	50
2011	50143	Longares	9	7132	50
2011	50144	Longás	0	0	50
2011	50146	Lucena de Jalón	2	2789	50
2011	50147	Luceni	16	12583	50
2011	50148	Luesia	0	0	50
2011	50149	Luesma	1	304	50
2011	50150	Lumpiaque	10	8456	50
2011	50151	Luna	12	6990	50
2011	50152	Maella	21	21976	50
2011	50153	Magallón	16	19459	50
2011	50154	Mainar	2	1334	50
2011	50155	Malanquilla	2	1153	50
2011	50156	Maleján	5	5555	50
2011	50157	Malón	9	5883	50
2011	50159	Maluenda	11	9935	50
2011	50160	Mallén	48	59815	50
2011	50161	Manchones	2	982	50
2011	50162	Mara	3	1871	50
2011	50163	María de Huerva	18	5591	50
2011	50164	Mediana de Aragón	2	1808	50
2011	50165	Mequinenza	25	35905	50
2011	50166	Mesones de Isuela	4	2668	50
2011	50167	Mezalocha	3	1799	50
2011	50168	Mianos	1	895	50
2011	50169	Miedes de Aragón	5	4314	50
2011	50170	Monegrillo	9	5736	50
2011	50171	Moneva	0	0	50
2011	50172	Monreal de Ariza	3	1716	50
2011	50173	Monterde	3	1762	50
2011	50174	Montón	2	1199	50
2011	50175	Morata de Jalón	12	12201	50
2011	50176	Morata de Jiloca	3	2734	50
2011	50177	Morés	5	3969	50
2011	50178	Moros	5	4259	50
2011	50179	Moyuela	0	0	50
2011	50180	Mozota	1	135	50
2011	50181	Muel	13	11025	50
2011	50182	Muela (La)	39	27140	50
2011	50183	Munébrega	5	4432	50
2011	50184	Murero	2	1166	50
2011	50185	Murillo de Gállego	2	4128	50
2011	50186	Navardún	0	0	50
2011	50187	Nigüella	1	736	50
2011	50188	Nombrevilla	1	280	50
2011	50189	Nonaspe	12	11497	50
2011	50190	Novallas	14	14265	50
2011	50191	Novillas	10	10109	50
2011	50192	Nuévalos	4	3233	50
2011	50193	Nuez de Ebro	23	8044	50
2011	50194	Olvés	2	1044	50
2011	50195	Orcajo	1	264	50
2011	50196	Orera	2	1172	50
2011	50197	Orés	0	0	50
2011	50198	Oseja	1	466	50
2011	50199	Osera de Ebro	9	4750	50
2011	50200	Paniza	8	6042	50
2011	50201	Paracuellos de Jiloca	6	5231	50
2011	50202	Paracuellos de la Ribera	3	1762	50
2011	50203	Pastriz	25	13900	50
2011	50204	Pedrola	35	42643	50
2011	50205	Pedrosas (Las)	2	1000	50
2011	50206	Perdiguera	10	7951	50
2011	50207	Piedratajada	0	0	50
2011	50208	Pina de Ebro	25	26640	50
2011	50209	Pinseque	24	39893	50
2011	50210	Pintanos (Los)	0	0	50
2011	50211	Plasencia de Jalón	5	3646	50
2011	50212	Pleitas	2	550	50
2011	50213	Plenas	0	0	50
2011	50214	Pomer	1	313	50
2011	50215	Pozuel de Ariza	1	182	50
2011	50216	Pozuelo de Aragón	5	5523	50
2011	50217	Pradilla de Ebro	6	7082	50
2011	50218	Puebla de Albortón	0	0	50
2011	50219	Puebla de Alfindén (La)	48	52726	50
2011	50220	Puendeluna	0	0	50
2011	50221	Purujosa	2	373	50
2011	50222	Quinto	22	21181	50
2011	50223	Remolinos	12	13741	50
2011	50224	Retascón	1	631	50
2011	50225	Ricla	21	32199	50
2011	50227	Romanos	2	903	50
2011	50228	Rueda de Jalón	4	3186	50
2011	50229	Ruesca	1	681	50
2011	50230	Sádaba	24	13807	50
2011	50231	Salillas de Jalón	6	3384	50
2011	50232	Salvatierra de Esca	8	5133	50
2011	50233	Samper del Salz	0	0	50
2011	50234	San Martín de la Virgen de Moncayo	6	4579	50
2011	50235	San Mateo de Gállego	59	38133	50
2011	50236	Santa Cruz de Grío	2	1480	50
2011	50237	Santa Cruz de Moncayo	3	1956	50
2011	50238	Santa Eulalia de Gállego	2	2730	50
2011	50239	Santed	1	487	50
2011	50240	Sástago	16	12643	50
2011	50241	Saviñán	8	7202	50
2011	50242	Sediles	2	1017	50
2011	50243	Sestrica	5	3405	50
2011	50244	Sierra de Luna	5	2545	50
2011	50245	Sigüés	6	2883	50
2011	50246	Sisamón	1	454	50
2011	50247	Sobradiel	13	11449	50
2011	50248	Sos del Rey Católico	10	5470	50
2011	50249	Tabuenca	5	6653	50
2011	50250	Talamantes	2	985	50
2011	50251	Tarazona	76	147067	50
2011	50252	Tauste	68	103541	50
2011	50253	Terrer	6	4713	50
2011	50254	Tierga	3	1516	50
2011	50255	Tobed	3	2325	50
2011	50256	Torralba de los Frailes	1	767	50
2011	50257	Torralba de Ribota	2	1798	50
2011	50258	Torralbilla	1	511	50
2011	50259	Torrehermosa	1	754	50
2011	50260	Torrelapaja	1	409	50
2011	50261	Torrellas	8	4548	50
2011	50262	Torres de Berrellén	18	17144	50
2011	50263	Torrijo de la Cañada	4	2516	50
2011	50264	Tosos	3	1950	50
2011	50265	Trasmoz	2	1211	50
2011	50266	Trasobares	2	1288	50
2011	50267	Uncastillo	12	6453	50
2011	50268	Undués de Lerda	0	0	50
2011	50269	Urrea de Jalón	4	3736	50
2011	50270	Urriés	0	0	50
2011	50271	Used	4	2620	50
2011	50272	Utebo	92	202400	50
2011	50273	Valdehorna	1	280	50
2011	50274	Val de San Martín	1	631	50
2011	50275	Valmadrid	0	0	50
2011	50276	Valpalmas	4	1281	50
2011	50277	Valtorres	2	1035	50
2011	50278	Velilla de Ebro	9	2549	50
2011	50279	Velilla de Jiloca	2	926	50
2011	50280	Vera de Moncayo	12	6504	50
2011	50281	Vierlas	2	1614	50
2011	50282	Vilueña (La)	2	1035	50
2011	50283	Villadoz	1	663	50
2011	50284	Villafeliche	3	1816	50
2011	50285	Villafranca de Ebro	15	8406	50
2011	50286	Villalba de Perejil	2	1017	50
2011	50287	Villalengua	4	3551	50
2011	50288	Villanueva de Gállego	44	54196	50
2011	50289	Villanueva de Jiloca	1	551	50
2011	50290	Villanueva de Huerva	6	4474	50
2011	50291	Villar de los Navarros	2	959	50
2011	50292	Villarreal de Huerva	2	1614	50
2011	50293	Villarroya de la Sierra	7	5131	50
2011	50294	Villarroya del Campo	1	599	50
2011	50295	Vistabella	1	398	50
2011	50296	Zaida (La)	10	5107	50
2011	50297	Zaragoza	2078	8792540	50
2011	50298	Zuera	88	93011	50
2011	50901	Biel	0	0	50
2011	50902	Marracos	0	0	50
2011	50903	Villamayor de Gállego	42	40860	50
2010	22001	Abiego	0	0	22
2010	22002	Abizanda	3	1270	22
2010	22003	Adahuesca	0	0	22
2010	22004	Agüero	3	3802	22
2010	22006	Aísa	25	9024	22
2010	22007	Albalate de Cinca	13	14075	22
2010	22008	Albalatillo	5	2355	22
2010	22009	Albelda	7	11697	22
2010	22011	Albero Alto	1	2817	22
2010	22012	Albero Bajo	2	1037	22
2010	22013	Alberuela de Tubo	6	3603	22
2010	22014	Alcalá de Gurrea	3	6458	22
2010	22015	Alcalá del Obispo	3	9825	22
2010	22016	Alcampell	7	10773	22
2010	22017	Alcolea de Cinca	14	13853	22
2010	22018	Alcubierre	7	4429	22
2010	22019	Alerre	3	5222	22
2010	22020	Alfántega	2	1577	22
2010	22021	Almudévar	19	58447	22
2010	22022	Almunia de San Juan	7	7639	22
2010	22023	Almuniente	11	5707	22
2010	22024	Alquézar	0	0	22
2010	22025	Altorricón	12	20623	22
2010	22027	Angüés	5	9871	22
2010	22028	Ansó	7	11382	22
2010	22029	Antillón	1	3573	22
2010	22032	Aragüés del Puerto	2	3023	22
2010	22035	Arén	12	3036	22
2010	22036	Argavieso	1	2863	22
2010	22037	Arguis	2	2542	22
2010	22039	Ayerbe	12	25765	22
2010	22040	Azanuy-Alins	1	2636	22
2010	22041	Azara	0	0	22
2010	22042	Azlor	0	0	22
2010	22043	Baells	1	1617	22
2010	22044	Bailo	7	5565	22
2010	22045	Baldellou	1	1549	22
2010	22046	Ballobar	10	14217	22
2010	22047	Banastás	2	6138	22
2010	22048	Barbastro	158	259194	22
2010	22049	Barbués	2	1037	22
2010	22050	Barbuñales	3	1639	22
2010	22051	Bárcabo	0	0	22
2010	22052	Belver de Cinca	13	19877	22
2010	22053	Benabarre	22	11374	22
2010	22054	Benasque	0	0	22
2010	22055	Berbegal	8	6892	22
2010	22057	Bielsa	13	5120	22
2010	22058	Bierge	0	0	22
2010	22059	Biescas	49	38361	22
2010	22060	Binaced	18	17848	22
2010	22061	Binéfar	60	128302	22
2010	22062	Bisaurri	6	2144	22
2010	22063	Biscarrués	2	5359	22
2010	22064	Blecua y Torres	2	4397	22
2010	22066	Boltaña	39	10432	22
2010	22067	Bonansa	2	911	22
2010	22068	Borau	1	1626	22
2010	22069	Broto	20	5513	22
2010	22072	Caldearenas	11	5634	22
2010	22074	Campo	5	2334	22
2010	22075	Camporrells	2	2663	22
2010	22076	Canal de Berdún	9	9184	22
2010	22077	Candasnos	4	6035	22
2010	22078	Canfranc	10	14314	22
2010	22079	Capdesaso	3	1621	22
2010	22080	Capella	9	3624	22
2010	22081	Casbas de Huesca	4	6962	22
2010	22082	Castejón del Puente	0	0	22
2010	22083	Castejón de Monegros	9	6744	22
2010	22084	Castejón de Sos	18	7466	22
2010	22085	Castelflorite	2	1369	22
2010	22086	Castiello de Jaca	9	6069	22
2010	22087	Castigaleu	1	1148	22
2010	22088	Castillazuelo	0	0	22
2010	22089	Castillonroy	3	5298	22
2010	22090	Colungo	0	0	22
2010	22094	Chalamera	1	1945	22
2010	22095	Chía	2	958	22
2010	22096	Chimillas	5	7810	22
2010	22099	Esplús	6	9252	22
2010	22102	Estada	3	3630	22
2010	22103	Estadilla	22	13263	22
2010	22105	Estopiñán del Castillo	6	1717	22
2010	22106	Fago	1	710	22
2010	22107	Fanlo	0	0	22
2010	22109	Fiscal	16	3326	22
2010	22110	Fonz	14	12078	22
2010	22111	Foradada del Toscar	5	2144	22
2010	22112	Fraga	114	206003	22
2010	22113	Fueva (La)	1	6310	22
2010	22114	Gistaín	3	1552	22
2010	22115	Grado (El)	18	7749	22
2010	22116	Grañén	33	20513	22
2010	22117	Graus	76	34767	22
2010	22119	Gurrea de Gállego	16	39071	22
2010	22122	Hoz de Jaca	4	1603	22
2010	22124	Huerto	6	2798	22
2010	22125	Huesca	459	1190779	22
2010	22126	Ibieca	1	2519	22
2010	22127	Igriés	5	13696	22
2010	22128	Ilche	3	3967	22
2010	22129	Isábena	9	3102	22
2010	22130	Jaca	70	176510	22
2010	22131	Jasa	4	2863	22
2010	22133	Labuerda	6	1734	22
2010	22135	Laluenga	5	3568	22
2010	22136	Lalueza	16	11394	22
2010	22137	Lanaja	22	14696	22
2010	22139	Laperdiguera	2	1562	22
2010	22141	Lascellas-Ponzano	4	2313	22
2010	22142	Lascuarre	2	1499	22
2010	22143	Laspaúles	6	2931	22
2010	22144	Laspuña	6	2963	22
2010	22149	Loarre	6	8611	22
2010	22150	Loporzano	5	12413	22
2010	22151	Loscorrales	1	2611	22
2010	22155	Monesma y Cajigar	1	1053	22
2010	22156	Monflorite-Lascasas	3	6779	22
2010	22157	Montanuy	23	2808	22
2010	22158	Monzón	180	253211	22
2010	22160	Naval	0	0	22
2010	22162	Novales	2	4122	22
2010	22163	Nueno	7	12711	22
2010	22164	Olvena	2	934	22
2010	22165	Ontiñena	6	8671	22
2010	22167	Osso de Cinca	8	11264	22
2010	22168	Palo	0	0	22
2010	22170	Panticosa	39	19055	22
2010	22172	Peñalba	12	7459	22
2010	22173	Peñas de Riglos (Las)	1	6229	22
2010	22174	Peralta de Alcofea	8	9786	22
2010	22175	Peralta de Calasanz	2	3152	22
2010	22176	Peraltilla	3	3032	22
2010	22177	Perarrúa	3	930	22
2010	22178	Pertusa	2	2519	22
2010	22181	Piracés	1	2199	22
2010	22182	Plan	10	3346	22
2010	22184	Poleñino	5	2235	22
2010	22186	Pozán de Vero	0	0	22
2010	22187	Puebla de Castro (La)	6	4060	22
2010	22188	Puente de Montañana	5	1470	22
2010	22189	Puértolas	10	2409	22
2010	22190	Pueyo de Araguás (El)	0	0	22
2010	22193	Pueyo de Santa Cruz	3	4322	22
2010	22195	Quicena	4	6985	22
2010	22197	Robres	10	6361	22
2010	22199	Sabiñánigo	170	237681	22
2010	22200	Sahún	7	3491	22
2010	22201	Salas Altas	0	0	22
2010	22202	Salas Bajas	0	0	22
2010	22203	Salillas	2	2634	22
2010	22204	Sallent de Gállego	72	33895	22
2010	22205	San Esteban de Litera	5	7160	22
2010	22206	Sangarrén	5	2587	22
2010	22207	San Juan de Plan	5	1542	22
2010	22208	Santa Cilia	6	4741	22
2010	22209	Santa Cruz de la Serós	4	3206	22
2010	22212	Santaliestra y San Quílez	2	1025	22
2010	22213	Sariñena	57	44842	22
2010	22214	Secastilla	4	1338	22
2010	22215	Seira	7	1565	22
2010	22217	Sena	9	5516	22
2010	22218	Senés de Alcubierre	2	604	22
2010	22220	Sesa	3	5336	22
2010	22221	Sesué	3	1148	22
2010	22222	Siétamo	8	14543	22
2010	22223	Sopeira	5	1053	22
2010	22225	Tamarite de Litera	32	50851	22
2010	22226	Tardienta	16	10418	22
2010	22227	Tella-Sin	7	2933	22
2010	22228	Tierz	3	14795	22
2010	22229	Tolva	5	1660	22
2010	22230	Torla-Ordesa	19	3266	22
2010	22232	Torralba de Aragón	2	1137	22
2010	22233	Torre la Ribera	10	1119	22
2010	22234	Torrente de Cinca	10	19733	22
2010	22235	Torres de Alcanadre	2	1731	22
2010	22236	Torres de Barbués	7	3201	22
2010	22239	Tramaced	1	2290	22
2010	22242	Valfarta	2	906	22
2010	22243	Valle de Bardají	4	493	22
2010	22244	Valle de Lierp	2	398	22
2010	22245	Velilla de Cinca	4	6698	22
2010	22246	Beranuy	2	939	22
2010	22247	Viacamp y Litera	3	474	22
2010	22248	Vicién	1	3000	22
2010	22249	Villanova	3	1423	22
2010	22250	Villanúa	15	10924	22
2010	22251	Villanueva de Sigena	8	5154	22
2010	22252	Yebra de Basa	5	3619	22
2010	22253	Yésero	2	1763	22
2010	22254	Zaidín	16	24904	22
2010	22901	Valle de Hecho	13	21849	22
2010	22902	Puente la Reina de Jaca	7	4993	22
2010	22903	San Miguel del Cinca	11	9964	22
2010	22904	Sotonera (La)	11	24620	22
2010	22905	Lupiñén-Ortilla	6	8863	22
2010	22906	Santa María de Dulcis	0	0	22
2010	22907	Aínsa-Sobrarbe	64	21963	22
2010	22908	Hoz y Costeán	0	0	22
2010	22909	Vencillón	4	6508	22
2010	44001	Ababuj	1	618	44
2010	44002	Abejuela	0	0	44
2010	44003	Aguatón	1	162	44
2010	44004	Aguaviva	7	6939	44
2010	44005	Aguilar del Alfambra	1	510	44
2010	44006	Alacón	10	3715	44
2010	44007	Alba	1	1931	44
2010	44008	Albalate del Arzobispo	22	21874	44
2010	44009	Albarracín	4	6868	44
2010	44010	Albentosa	3	1985	44
2010	44011	Alcaine	1	419	44
2010	44012	Alcalá de la Selva	5	3212	44
2010	44013	Alcañiz	130	246920	44
2010	44014	Alcorisa	33	35991	44
2010	44016	Alfambra	4	5584	44
2010	44017	Aliaga	2	2404	44
2010	44018	Almohaja	1	178	44
2010	44019	Alobras	1	541	44
2010	44020	Alpeñés	1	193	44
2010	44021	Allepuz	1	839	44
2010	44022	Alloza	10	6878	44
2010	44023	Allueva	1	109	44
2010	44024	Anadón	1	125	44
2010	44025	Andorra	90	81285	44
2010	44026	Arcos de las Salinas	2	764	44
2010	44027	Arens de Lledó	2	2311	44
2010	44028	Argente	1	1861	44
2010	44029	Ariño	10	9190	44
2010	44031	Azaila	6	1535	44
2010	44032	Bádenas	1	182	44
2010	44033	Báguena	4	2990	44
2010	44034	Bañón	2	1247	44
2010	44035	Barrachina	2	1145	44
2010	44036	Bea	1	270	44
2010	44037	Beceite	6	6706	44
2010	44038	Belmonte de San José	2	1411	44
2010	44039	Bello	4	2078	44
2010	44040	Berge	3	2657	44
2010	44041	Bezas	1	488	44
2010	44042	Blancas	2	1160	44
2010	44043	Blesa	1	770	44
2010	44044	Bordón	1	889	44
2010	44045	Bronchales	3	3024	44
2010	44046	Bueña	1	518	44
2010	44047	Burbáguena	3	2261	44
2010	44048	Cabra de Mora	2	557	44
2010	44049	Calaceite	11	12214	44
2010	44050	Calamocha	82	34830	44
2010	44051	Calanda	33	37947	44
2010	44052	Calomarde	1	576	44
2010	44053	Camañas	1	904	44
2010	44054	Camarena de la Sierra	0	0	44
2010	44055	Camarillas	1	865	44
2010	44056	Caminreal	8	5579	44
2010	44059	Cantavieja	3	4746	44
2010	44060	Cañada de Benatanduz	1	301	44
2010	44061	Cañada de Verich (La)	2	1051	44
2010	44062	Cañada Vellida	1	340	44
2010	44063	Cañizar del Olivar	1	732	44
2010	44064	Cascante del Río	1	618	44
2010	44065	Castejón de Tornos	1	503	44
2010	44066	Castel de Cabra	1	895	44
2010	44067	Castelnou	3	1086	44
2010	44068	Castelserás	11	8058	44
2010	44070	Castellar (El)	2	476	44
2010	44071	Castellote	12	5159	44
2010	44074	Cedrillas	5	4726	44
2010	44075	Celadas	2	3421	44
2010	44076	Cella	12	24033	44
2010	44077	Cerollera (La)	2	1178	44
2010	44080	Codoñera (La)	4	3805	44
2010	44082	Corbalán	1	734	44
2010	44084	Cortes de Aragón	1	501	44
2010	44085	Cosa	1	489	44
2010	44086	Cretas	6	6793	44
2010	44087	Crivillén	10	919	44
2010	44088	Cuba (La)	1	394	44
2010	44089	Cubla	1	425	44
2010	44090	Cucalón	1	788	44
2010	44092	Cuervo (El)	1	842	44
2010	44093	Cuevas de Almudén	1	783	44
2010	44094	Cuevas Labradas	1	1089	44
2010	44096	Ejulve	10	1964	44
2010	44097	Escorihuela	1	1537	44
2010	44099	Escucha	5	6279	44
2010	44100	Estercuel	10	2583	44
2010	44101	Ferreruela de Huerva	1	562	44
2010	44102	Fonfría	1	219	44
2010	44103	Formiche Alto	2	1221	44
2010	44105	Fórnoles	1	1069	44
2010	44106	Fortanete	1	1484	44
2010	44107	Foz-Calanda	3	3105	44
2010	44108	Fresneda (La)	4	5411	44
2010	44109	Frías de Albarracín	1	1020	44
2010	44110	Fuenferrada	1	238	44
2010	44111	Fuentes Calientes	1	927	44
2010	44112	Fuentes Claras	6	4835	44
2010	44113	Fuentes de Rubielos	2	858	44
2010	44114	Fuentespalda	4	3693	44
2010	44115	Galve	2	1112	44
2010	44116	Gargallo	10	987	44
2010	44117	Gea de Albarracín	3	2767	44
2010	44118	Ginebrosa (La)	3	2180	44
2010	44119	Griegos	1	876	44
2010	44120	Guadalaviar	2	1578	44
2010	44121	Gúdar	2	545	44
2010	44122	Híjar	27	18934	44
2010	44123	Hinojosa de Jarque	2	958	44
2010	44124	Hoz de la Vieja (La)	1	601	44
2010	44125	Huesa del Común	1	607	44
2010	44126	Iglesuela del Cid (La)	2	3143	44
2010	44127	Jabaloyas	1	557	44
2010	44128	Jarque de la Val	1	620	44
2010	44129	Jatiel	3	548	44
2010	44130	Jorcas	1	324	44
2010	44131	Josa	1	182	44
2010	44132	Lagueruela	1	481	44
2010	44133	Lanzuela	1	204	44
2010	44135	Libros	1	1143	44
2010	44136	Lidón	1	487	44
2010	44137	Linares de Mora	3	2054	44
2010	44138	Loscos	2	1284	44
2010	44141	Lledó	2	1890	44
2010	44142	Maicas	1	232	44
2010	44143	Manzanera	10	3512	44
2010	44144	Martín del Río	3	2924	44
2010	44145	Mas de las Matas	16	13976	44
2010	44146	Mata de los Olmos (La)	3	2637	44
2010	44147	Mazaleón	6	6350	44
2010	44148	Mezquita de Jarque	1	776	44
2010	44149	Mirambel	1	826	44
2010	44150	Miravete de la Sierra	1	263	44
2010	44151	Molinos	1	1953	44
2010	44152	Monforte de Moyuela	1	583	44
2010	44153	Monreal del Campo	39	20011	44
2010	44154	Monroyo	4	4266	44
2010	44155	Montalbán	7	9065	44
2010	44156	Monteagudo del Castillo	1	618	44
2010	44157	Monterde de Albarracín	1	457	44
2010	44158	Mora de Rubielos	11	10994	44
2010	44159	Moscardón	1	394	44
2010	44160	Mosqueruela	8	3913	44
2010	44161	Muniesa	4	4282	44
2010	44163	Noguera de Albarracín	1	889	44
2010	44164	Nogueras	1	248	44
2010	44165	Nogueruelas	3	1559	44
2010	44167	Obón	1	263	44
2010	44168	Odón	3	1612	44
2010	44169	Ojos Negros	5	3719	44
2010	44171	Olba	7	1446	44
2010	44172	Oliete	10	4701	44
2010	44173	Olmos (Los)	2	1324	44
2010	44174	Orihuela del Tremedal	4	3518	44
2010	44175	Orrios	1	1297	44
2010	44176	Palomar de Arroyos	1	1302	44
2010	44177	Pancrudo	4	850	44
2010	44178	Parras de Castellote (Las)	2	710	44
2010	44179	Peñarroya de Tastavins	5	5745	44
2010	44180	Peracense	1	678	44
2010	44181	Peralejos	1	610	44
2010	44182	Perales del Alfambra	2	2147	44
2010	44183	Pitarque	1	595	44
2010	44184	Plou	1	294	44
2010	44185	Pobo (El)	1	1027	44
2010	44187	Portellada (La)	2	2829	44
2010	44189	Pozondón	1	520	44
2010	44190	Pozuel del Campo	1	737	44
2010	44191	Puebla de Híjar (La)	22	10205	44
2010	44192	Puebla de Valverde (La)	7	3562	44
2010	44193	Puertomingalvo	3	1427	44
2010	44194	Ráfales	2	1728	44
2010	44195	Rillo	2	772	44
2010	44196	Riodeva	1	1537	44
2010	44197	Ródenas	1	445	44
2010	44198	Royuela	1	1503	44
2010	44199	Rubiales	1	351	44
2010	44200	Rubielos de la Cérida	1	335	44
2010	44201	Rubielos de Mora	8	4883	44
2010	44203	Salcedillo	1	63	44
2010	44204	Saldón	1	182	44
2010	44205	Samper de Calanda	15	9248	44
2010	44206	San Agustín	2	964	44
2010	44207	San Martín del Río	3	1488	44
2010	44208	Santa Cruz de Nogueras	1	226	44
2010	44209	Santa Eulalia	7	9152	44
2010	44210	Sarrión	11	7231	44
2010	44211	Segura de los Baños	1	250	44
2010	44212	Seno	2	457	44
2010	44213	Singra	1	693	44
2010	44215	Terriente	1	1171	44
2010	44216	Teruel	139	273357	44
2010	44217	Toril y Masegoso	1	225	44
2010	44218	Tormón	1	255	44
2010	44219	Tornos	3	1706	44
2010	44220	Torralba de los Sisones	2	1663	44
2010	44221	Torrecilla de Alcañiz	5	4234	44
2010	44222	Torrecilla del Rebollar	2	1101	44
2010	44223	Torre de Arcas	1	1134	44
2010	44224	Torre de las Arcas	1	244	44
2010	44225	Torre del Compte	2	1706	44
2010	44226	Torrelacárcel	1	1784	44
2010	44227	Torre los Negros	1	693	44
2010	44228	Torremocha de Jiloca	1	1104	44
2010	44229	Torres de Albarracín	1	1008	44
2010	44230	Torrevelilla	3	1888	44
2010	44231	Torrijas	2	388	44
2010	44232	Torrijo del Campo	4	4128	44
2010	44234	Tramacastiel	2	772	44
2010	44235	Tramacastilla	1	707	44
2010	44236	Tronchón	1	689	44
2010	44237	Urrea de Gaén	8	5282	44
2010	44238	Utrillas	15	21211	44
2010	44239	Valacloche	1	255	44
2010	44240	Valbona	2	1427	44
2010	44241	Valdealgorfa	7	6492	44
2010	44243	Valdecuenca	1	338	44
2010	44244	Valdelinares	3	664	44
2010	44245	Valdeltormo	4	3553	44
2010	44246	Valderrobres	18	24677	44
2010	44247	Valjunquera	4	4503	44
2010	44249	Vallecillo (El)	1	282	44
2010	44250	Veguillas de la Sierra	1	209	44
2010	44251	Villafranca del Campo	3	2633	44
2010	44252	Villahermosa del Campo	1	715	44
2010	44256	Villanueva del Rebollar de la Sierra	1	301	44
2010	44257	Villar del Cobo	1	1359	44
2010	44258	Villar del Salz	1	620	44
2010	44260	Villarluengo	2	1196	44
2010	44261	Villarquemado	5	7476	44
2010	44262	Villarroya de los Pinares	1	1190	44
2010	44263	Villastar	2	3298	44
2010	44264	Villel	2	2950	44
2010	44265	Vinaceite	8	3289	44
2010	44266	Visiedo	1	1189	44
2010	44267	Vivel del Río Martín	1	570	44
2010	44268	Zoma (La)	1	138	44
2010	50001	Abanto	2	1102	50
2010	50002	Acered	3	1139	50
2010	50003	Agón	3	2850	50
2010	50004	Aguarón	9	7197	50
2010	50005	Aguilón	3	2056	50
2010	50006	Ainzón	14	21412	50
2010	50007	Aladrén	1	482	50
