Mes y año	Mes (código)	Comarca código	Comarca nombre	Sexo	Edad (grupos quinquenales)	Número de contratos
Marzo 2011	201103	18	Ribera Baja del Ebro	Hombres	25-29	33
Marzo 2011	201103	18	Ribera Baja del Ebro	Mujeres	25-29	26
Marzo 2011	201103	18	Ribera Baja del Ebro	Hombres	30-34	30
Marzo 2011	201103	18	Ribera Baja del Ebro	Mujeres	30-34	15
Marzo 2011	201103	18	Ribera Baja del Ebro	Hombres	35-39	27
Marzo 2011	201103	18	Ribera Baja del Ebro	Mujeres	35-39	17
Marzo 2011	201103	18	Ribera Baja del Ebro	Hombres	40-44	17
Marzo 2011	201103	18	Ribera Baja del Ebro	Mujeres	40-44	20
Marzo 2011	201103	18	Ribera Baja del Ebro	Hombres	45-49	24
Marzo 2011	201103	18	Ribera Baja del Ebro	Mujeres	45-49	21
Marzo 2011	201103	18	Ribera Baja del Ebro	Hombres	50-54	8
Marzo 2011	201103	18	Ribera Baja del Ebro	Mujeres	50-54	16
Marzo 2011	201103	18	Ribera Baja del Ebro	Hombres	55-59	11
Marzo 2011	201103	18	Ribera Baja del Ebro	Mujeres	55-59	5
Marzo 2011	201103	18	Ribera Baja del Ebro	Hombres	60-64	1
Marzo 2011	201103	18	Ribera Baja del Ebro	Mujeres	60-64	2
Marzo 2011	201103	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	16-19	14
Marzo 2011	201103	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	16-19	5
Marzo 2011	201103	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	20-24	20
Marzo 2011	201103	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	20-24	13
Marzo 2011	201103	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	25-29	36
Marzo 2011	201103	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	25-29	19
Marzo 2011	201103	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	30-34	56
Marzo 2011	201103	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	30-34	17
Marzo 2011	201103	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	35-39	58
Marzo 2011	201103	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	35-39	6
Marzo 2011	201103	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	40-44	34
Marzo 2011	201103	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	40-44	12
Marzo 2011	201103	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	45-49	21
Marzo 2011	201103	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	45-49	5
Marzo 2011	201103	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	50-54	11
Marzo 2011	201103	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	50-54	5
Marzo 2011	201103	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	55-59	8
Marzo 2011	201103	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	55-59	2
Marzo 2011	201103	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	60-64	6
Marzo 2011	201103	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	60-64	1
Marzo 2011	201103	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	Más de 64	1
Marzo 2011	201103	20	Comunidad de Calatayud	Hombres	16-19	9
Marzo 2011	201103	20	Comunidad de Calatayud	Mujeres	16-19	15
Marzo 2011	201103	20	Comunidad de Calatayud	Hombres	20-24	68
Marzo 2011	201103	20	Comunidad de Calatayud	Mujeres	20-24	66
Marzo 2011	201103	20	Comunidad de Calatayud	Hombres	25-29	46
Marzo 2011	201103	20	Comunidad de Calatayud	Mujeres	25-29	58
Marzo 2011	201103	20	Comunidad de Calatayud	Hombres	30-34	51
Marzo 2011	201103	20	Comunidad de Calatayud	Mujeres	30-34	39
Marzo 2011	201103	20	Comunidad de Calatayud	Hombres	35-39	54
Marzo 2011	201103	20	Comunidad de Calatayud	Mujeres	35-39	33
Marzo 2011	201103	20	Comunidad de Calatayud	Hombres	40-44	29
Marzo 2011	201103	20	Comunidad de Calatayud	Mujeres	40-44	27
Marzo 2011	201103	20	Comunidad de Calatayud	Hombres	45-49	21
Marzo 2011	201103	20	Comunidad de Calatayud	Mujeres	45-49	25
Marzo 2011	201103	20	Comunidad de Calatayud	Hombres	50-54	20
Marzo 2011	201103	20	Comunidad de Calatayud	Mujeres	50-54	11
Marzo 2011	201103	20	Comunidad de Calatayud	Hombres	55-59	10
Marzo 2011	201103	20	Comunidad de Calatayud	Mujeres	55-59	7
Marzo 2011	201103	20	Comunidad de Calatayud	Hombres	60-64	5
Marzo 2011	201103	20	Comunidad de Calatayud	Mujeres	60-64	2
Marzo 2011	201103	21	Campo de Cariñena	Hombres	16-19	3
Marzo 2011	201103	21	Campo de Cariñena	Mujeres	16-19	1
Marzo 2011	201103	21	Campo de Cariñena	Hombres	20-24	24
Marzo 2011	201103	21	Campo de Cariñena	Mujeres	20-24	7
Marzo 2011	201103	21	Campo de Cariñena	Hombres	25-29	30
Marzo 2011	201103	21	Campo de Cariñena	Mujeres	25-29	11
Marzo 2011	201103	21	Campo de Cariñena	Hombres	30-34	27
Marzo 2011	201103	21	Campo de Cariñena	Mujeres	30-34	11
Marzo 2011	201103	21	Campo de Cariñena	Hombres	35-39	16
Marzo 2011	201103	21	Campo de Cariñena	Mujeres	35-39	6
Marzo 2011	201103	21	Campo de Cariñena	Hombres	40-44	21
Marzo 2011	201103	21	Campo de Cariñena	Mujeres	40-44	15
Marzo 2011	201103	21	Campo de Cariñena	Hombres	45-49	13
Marzo 2011	201103	21	Campo de Cariñena	Mujeres	45-49	6
Marzo 2011	201103	21	Campo de Cariñena	Hombres	50-54	12
Marzo 2011	201103	21	Campo de Cariñena	Mujeres	50-54	1
Marzo 2011	201103	21	Campo de Cariñena	Hombres	55-59	13
Marzo 2011	201103	21	Campo de Cariñena	Mujeres	55-59	3
Marzo 2011	201103	21	Campo de Cariñena	Hombres	60-64	3
Marzo 2011	201103	21	Campo de Cariñena	Mujeres	60-64	1
Marzo 2011	201103	21	Campo de Cariñena	Hombres	Más de 64	1
Marzo 2011	201103	21	Campo de Cariñena	Mujeres	Más de 64	1
Marzo 2011	201103	22	Campo de Belchite	Hombres	16-19	1
Marzo 2011	201103	22	Campo de Belchite	Hombres	20-24	4
Marzo 2011	201103	22	Campo de Belchite	Hombres	25-29	1
Marzo 2011	201103	22	Campo de Belchite	Mujeres	25-29	3
Marzo 2011	201103	22	Campo de Belchite	Hombres	30-34	4
Marzo 2011	201103	22	Campo de Belchite	Mujeres	30-34	2
Marzo 2011	201103	22	Campo de Belchite	Hombres	35-39	3
Marzo 2011	201103	22	Campo de Belchite	Mujeres	35-39	2
Marzo 2011	201103	22	Campo de Belchite	Hombres	40-44	3
Marzo 2011	201103	22	Campo de Belchite	Mujeres	40-44	3
Marzo 2011	201103	22	Campo de Belchite	Hombres	45-49	4
Marzo 2011	201103	22	Campo de Belchite	Hombres	50-54	3
Marzo 2011	201103	22	Campo de Belchite	Hombres	55-59	1
Marzo 2011	201103	22	Campo de Belchite	Mujeres	Más de 64	1
Marzo 2011	201103	23	Bajo Martín	Mujeres	16-19	1
Marzo 2011	201103	23	Bajo Martín	Hombres	20-24	5
Marzo 2011	201103	23	Bajo Martín	Mujeres	20-24	6
Marzo 2011	201103	23	Bajo Martín	Hombres	25-29	3
Marzo 2011	201103	23	Bajo Martín	Mujeres	25-29	5
Marzo 2011	201103	23	Bajo Martín	Hombres	30-34	12
Marzo 2011	201103	23	Bajo Martín	Mujeres	30-34	2
Marzo 2011	201103	23	Bajo Martín	Hombres	35-39	7
Marzo 2011	201103	23	Bajo Martín	Mujeres	35-39	3
Marzo 2011	201103	23	Bajo Martín	Hombres	40-44	10
Marzo 2011	201103	23	Bajo Martín	Mujeres	40-44	2
Marzo 2011	201103	23	Bajo Martín	Hombres	45-49	4
Marzo 2011	201103	23	Bajo Martín	Mujeres	45-49	6
Marzo 2011	201103	23	Bajo Martín	Hombres	50-54	5
Marzo 2011	201103	23	Bajo Martín	Mujeres	50-54	2
Marzo 2011	201103	23	Bajo Martín	Hombres	55-59	2
Marzo 2011	201103	23	Bajo Martín	Mujeres	55-59	4
Marzo 2011	201103	24	Campo de Daroca	Hombres	16-19	2
Marzo 2011	201103	24	Campo de Daroca	Hombres	20-24	6
Marzo 2011	201103	24	Campo de Daroca	Mujeres	20-24	6
Marzo 2011	201103	24	Campo de Daroca	Hombres	25-29	6
Marzo 2011	201103	24	Campo de Daroca	Mujeres	25-29	7
Marzo 2011	201103	24	Campo de Daroca	Hombres	30-34	11
Marzo 2011	201103	24	Campo de Daroca	Mujeres	30-34	3
Marzo 2011	201103	24	Campo de Daroca	Hombres	35-39	3
Marzo 2011	201103	24	Campo de Daroca	Mujeres	35-39	2
Marzo 2011	201103	24	Campo de Daroca	Hombres	40-44	2
Marzo 2011	201103	24	Campo de Daroca	Mujeres	40-44	2
Marzo 2011	201103	24	Campo de Daroca	Hombres	45-49	3
Marzo 2011	201103	24	Campo de Daroca	Mujeres	45-49	1
Marzo 2011	201103	24	Campo de Daroca	Hombres	50-54	1
Marzo 2011	201103	24	Campo de Daroca	Mujeres	50-54	3
Marzo 2011	201103	24	Campo de Daroca	Hombres	55-59	1
Marzo 2011	201103	25	Jiloca	Hombres	16-19	1
Marzo 2011	201103	25	Jiloca	Hombres	20-24	12
Marzo 2011	201103	25	Jiloca	Mujeres	20-24	4
Marzo 2011	201103	25	Jiloca	Hombres	25-29	16
Marzo 2011	201103	25	Jiloca	Mujeres	25-29	6
Marzo 2011	201103	25	Jiloca	Hombres	30-34	14
Marzo 2011	201103	25	Jiloca	Mujeres	30-34	3
Marzo 2011	201103	25	Jiloca	Hombres	35-39	14
Marzo 2011	201103	25	Jiloca	Mujeres	35-39	8
Marzo 2011	201103	25	Jiloca	Hombres	40-44	13
Marzo 2011	201103	25	Jiloca	Mujeres	40-44	7
Marzo 2011	201103	25	Jiloca	Hombres	45-49	14
Marzo 2011	201103	25	Jiloca	Mujeres	45-49	7
Marzo 2011	201103	25	Jiloca	Hombres	50-54	6
Marzo 2011	201103	25	Jiloca	Mujeres	50-54	2
Marzo 2011	201103	25	Jiloca	Hombres	55-59	2
Marzo 2011	201103	25	Jiloca	Mujeres	55-59	1
Marzo 2011	201103	25	Jiloca	Hombres	60-64	1
Marzo 2011	201103	26	Cuencas Mineras	Hombres	16-19	4
Marzo 2011	201103	26	Cuencas Mineras	Hombres	20-24	14
Marzo 2011	201103	26	Cuencas Mineras	Mujeres	20-24	9
Marzo 2011	201103	26	Cuencas Mineras	Hombres	25-29	12
Marzo 2011	201103	26	Cuencas Mineras	Mujeres	25-29	3
Marzo 2011	201103	26	Cuencas Mineras	Hombres	30-34	14
Marzo 2011	201103	26	Cuencas Mineras	Mujeres	30-34	4
Marzo 2011	201103	26	Cuencas Mineras	Hombres	35-39	11
Marzo 2011	201103	26	Cuencas Mineras	Mujeres	35-39	3
Marzo 2011	201103	26	Cuencas Mineras	Hombres	40-44	7
Marzo 2011	201103	26	Cuencas Mineras	Mujeres	40-44	5
Marzo 2011	201103	26	Cuencas Mineras	Hombres	45-49	5
Marzo 2011	201103	26	Cuencas Mineras	Mujeres	45-49	11
Marzo 2011	201103	26	Cuencas Mineras	Hombres	50-54	4
Marzo 2011	201103	26	Cuencas Mineras	Mujeres	50-54	4
Marzo 2011	201103	26	Cuencas Mineras	Mujeres	55-59	10
Marzo 2011	201103	27	Andorra-Sierra de Arcos	Hombres	16-19	4
Marzo 2011	201103	27	Andorra-Sierra de Arcos	Mujeres	16-19	1
Marzo 2011	201103	27	Andorra-Sierra de Arcos	Hombres	20-24	16
Marzo 2011	201103	27	Andorra-Sierra de Arcos	Mujeres	20-24	18
Marzo 2011	201103	27	Andorra-Sierra de Arcos	Hombres	25-29	16
Marzo 2011	201103	27	Andorra-Sierra de Arcos	Mujeres	25-29	14
Marzo 2011	201103	27	Andorra-Sierra de Arcos	Hombres	30-34	19
Marzo 2011	201103	27	Andorra-Sierra de Arcos	Mujeres	30-34	4
Marzo 2011	201103	27	Andorra-Sierra de Arcos	Hombres	35-39	18
Marzo 2011	201103	27	Andorra-Sierra de Arcos	Mujeres	35-39	12
Marzo 2011	201103	27	Andorra-Sierra de Arcos	Hombres	40-44	19
Marzo 2011	201103	27	Andorra-Sierra de Arcos	Mujeres	40-44	12
Marzo 2011	201103	27	Andorra-Sierra de Arcos	Hombres	45-49	9
Marzo 2011	201103	27	Andorra-Sierra de Arcos	Mujeres	45-49	14
Marzo 2011	201103	27	Andorra-Sierra de Arcos	Hombres	50-54	9
Marzo 2011	201103	27	Andorra-Sierra de Arcos	Mujeres	50-54	1
Marzo 2011	201103	27	Andorra-Sierra de Arcos	Hombres	55-59	2
Marzo 2011	201103	27	Andorra-Sierra de Arcos	Mujeres	60-64	12
Marzo 2011	201103	27	Andorra-Sierra de Arcos	Hombres	Más de 64	1
Marzo 2011	201103	28	Bajo Aragón	Hombres	16-19	2
Marzo 2011	201103	28	Bajo Aragón	Mujeres	16-19	4
Marzo 2011	201103	28	Bajo Aragón	Hombres	20-24	43
Marzo 2011	201103	28	Bajo Aragón	Mujeres	20-24	32
Marzo 2011	201103	28	Bajo Aragón	Hombres	25-29	42
Marzo 2011	201103	28	Bajo Aragón	Mujeres	25-29	24
Marzo 2011	201103	28	Bajo Aragón	Hombres	30-34	30
Marzo 2011	201103	28	Bajo Aragón	Mujeres	30-34	23
Marzo 2011	201103	28	Bajo Aragón	Hombres	35-39	34
Marzo 2011	201103	28	Bajo Aragón	Mujeres	35-39	19
Marzo 2011	201103	28	Bajo Aragón	Hombres	40-44	19
Marzo 2011	201103	28	Bajo Aragón	Mujeres	40-44	16
Marzo 2011	201103	28	Bajo Aragón	Hombres	45-49	17
Marzo 2011	201103	28	Bajo Aragón	Mujeres	45-49	19
Marzo 2011	201103	28	Bajo Aragón	Hombres	50-54	13
Marzo 2011	201103	28	Bajo Aragón	Mujeres	50-54	9
Marzo 2011	201103	28	Bajo Aragón	Hombres	55-59	6
Marzo 2011	201103	28	Bajo Aragón	Mujeres	55-59	2
Marzo 2011	201103	28	Bajo Aragón	Hombres	60-64	3
Marzo 2011	201103	28	Bajo Aragón	Mujeres	60-64	2
Marzo 2011	201103	29	Comunidad de Teruel	Hombres	16-19	57
Marzo 2011	201103	29	Comunidad de Teruel	Mujeres	16-19	12
Marzo 2011	201103	29	Comunidad de Teruel	Hombres	20-24	165
Marzo 2011	201103	29	Comunidad de Teruel	Mujeres	20-24	75
Marzo 2011	201103	29	Comunidad de Teruel	Hombres	25-29	119
Marzo 2011	201103	29	Comunidad de Teruel	Mujeres	25-29	75
Marzo 2011	201103	29	Comunidad de Teruel	Hombres	30-34	113
Marzo 2011	201103	29	Comunidad de Teruel	Mujeres	30-34	76
Marzo 2011	201103	29	Comunidad de Teruel	Hombres	35-39	86
Marzo 2011	201103	29	Comunidad de Teruel	Mujeres	35-39	82
Marzo 2011	201103	29	Comunidad de Teruel	Hombres	40-44	41
Marzo 2011	201103	29	Comunidad de Teruel	Mujeres	40-44	36
Marzo 2011	201103	29	Comunidad de Teruel	Hombres	45-49	32
Marzo 2011	201103	29	Comunidad de Teruel	Mujeres	45-49	36
Marzo 2011	201103	29	Comunidad de Teruel	Hombres	50-54	33
Marzo 2011	201103	29	Comunidad de Teruel	Mujeres	50-54	12
Marzo 2011	201103	29	Comunidad de Teruel	Hombres	55-59	12
Marzo 2011	201103	29	Comunidad de Teruel	Mujeres	55-59	9
Marzo 2011	201103	29	Comunidad de Teruel	Hombres	60-64	5
Marzo 2011	201103	29	Comunidad de Teruel	Mujeres	60-64	5
Marzo 2011	201103	30	Maestrazgo	Hombres	16-19	2
Marzo 2011	201103	30	Maestrazgo	Hombres	20-24	5
Marzo 2011	201103	30	Maestrazgo	Mujeres	20-24	5
Marzo 2011	201103	30	Maestrazgo	Hombres	25-29	5
Marzo 2011	201103	30	Maestrazgo	Mujeres	25-29	2
Marzo 2011	201103	30	Maestrazgo	Hombres	30-34	3
Marzo 2011	201103	30	Maestrazgo	Mujeres	30-34	3
Marzo 2011	201103	30	Maestrazgo	Hombres	35-39	2
Marzo 2011	201103	30	Maestrazgo	Mujeres	35-39	5
Marzo 2011	201103	30	Maestrazgo	Hombres	40-44	2
Marzo 2011	201103	30	Maestrazgo	Mujeres	40-44	1
Marzo 2011	201103	30	Maestrazgo	Hombres	45-49	1
Marzo 2011	201103	30	Maestrazgo	Mujeres	45-49	1
Marzo 2011	201103	30	Maestrazgo	Mujeres	50-54	1
Marzo 2011	201103	30	Maestrazgo	Hombres	55-59	1
Marzo 2011	201103	30	Maestrazgo	Mujeres	55-59	1
Marzo 2011	201103	30	Maestrazgo	Hombres	60-64	1
Marzo 2011	201103	30	Maestrazgo	Mujeres	60-64	1
Marzo 2011	201103	31	Sierra de Albarracín	Mujeres	16-19	1
Marzo 2011	201103	31	Sierra de Albarracín	Hombres	20-24	4
Marzo 2011	201103	31	Sierra de Albarracín	Mujeres	20-24	4
Marzo 2011	201103	31	Sierra de Albarracín	Hombres	25-29	2
Marzo 2011	201103	31	Sierra de Albarracín	Mujeres	25-29	4
Marzo 2011	201103	31	Sierra de Albarracín	Hombres	30-34	3
Marzo 2011	201103	31	Sierra de Albarracín	Mujeres	30-34	2
Marzo 2011	201103	31	Sierra de Albarracín	Hombres	35-39	5
Marzo 2011	201103	31	Sierra de Albarracín	Mujeres	35-39	1
Marzo 2011	201103	31	Sierra de Albarracín	Hombres	40-44	1
Marzo 2011	201103	31	Sierra de Albarracín	Mujeres	40-44	1
Marzo 2011	201103	31	Sierra de Albarracín	Hombres	45-49	1
Marzo 2011	201103	31	Sierra de Albarracín	Mujeres	45-49	1
Marzo 2011	201103	31	Sierra de Albarracín	Hombres	50-54	4
Marzo 2011	201103	31	Sierra de Albarracín	Mujeres	50-54	1
Marzo 2011	201103	31	Sierra de Albarracín	Hombres	60-64	2
Marzo 2011	201103	32	Gúdar-Javalambre	Hombres	16-19	12
Marzo 2011	201103	32	Gúdar-Javalambre	Mujeres	16-19	26
Marzo 2011	201103	32	Gúdar-Javalambre	Hombres	20-24	59
Marzo 2011	201103	32	Gúdar-Javalambre	Mujeres	20-24	71
Marzo 2011	201103	32	Gúdar-Javalambre	Hombres	25-29	36
Marzo 2011	201103	32	Gúdar-Javalambre	Mujeres	25-29	34
Marzo 2011	201103	32	Gúdar-Javalambre	Hombres	30-34	26
Marzo 2011	201103	32	Gúdar-Javalambre	Mujeres	30-34	25
Marzo 2011	201103	32	Gúdar-Javalambre	Hombres	35-39	22
Marzo 2011	201103	32	Gúdar-Javalambre	Mujeres	35-39	8
Marzo 2011	201103	32	Gúdar-Javalambre	Hombres	40-44	14
Marzo 2011	201103	32	Gúdar-Javalambre	Mujeres	40-44	7
Marzo 2011	201103	32	Gúdar-Javalambre	Hombres	45-49	5
Marzo 2011	201103	32	Gúdar-Javalambre	Mujeres	45-49	11
Marzo 2011	201103	32	Gúdar-Javalambre	Hombres	50-54	4
Marzo 2011	201103	32	Gúdar-Javalambre	Mujeres	50-54	6
Marzo 2011	201103	32	Gúdar-Javalambre	Hombres	55-59	4
Marzo 2011	201103	32	Gúdar-Javalambre	Mujeres	55-59	4
Marzo 2011	201103	32	Gúdar-Javalambre	Hombres	60-64	1
Marzo 2011	201103	33	Matarraña / Matarranya	Hombres	16-19	1
Marzo 2011	201103	33	Matarraña / Matarranya	Hombres	20-24	10
Marzo 2011	201103	33	Matarraña / Matarranya	Mujeres	20-24	5
Marzo 2011	201103	33	Matarraña / Matarranya	Hombres	25-29	20
Marzo 2011	201103	33	Matarraña / Matarranya	Mujeres	25-29	5
Marzo 2011	201103	33	Matarraña / Matarranya	Hombres	30-34	15
Marzo 2011	201103	33	Matarraña / Matarranya	Mujeres	30-34	10
Marzo 2011	201103	33	Matarraña / Matarranya	Hombres	35-39	12
Marzo 2011	201103	33	Matarraña / Matarranya	Mujeres	35-39	4
Marzo 2011	201103	33	Matarraña / Matarranya	Hombres	40-44	9
Marzo 2011	201103	33	Matarraña / Matarranya	Mujeres	40-44	5
Marzo 2011	201103	33	Matarraña / Matarranya	Hombres	45-49	7
Marzo 2011	201103	33	Matarraña / Matarranya	Mujeres	45-49	7
Marzo 2011	201103	33	Matarraña / Matarranya	Hombres	50-54	3
Marzo 2011	201103	33	Matarraña / Matarranya	Mujeres	50-54	6
Marzo 2011	201103	33	Matarraña / Matarranya	Hombres	55-59	3
Marzo 2011	201103	33	Matarraña / Matarranya	Mujeres	55-59	1
Marzo 2011	201103	33	Matarraña / Matarranya	Hombres	60-64	1
Marzo 2011	201103	33	Matarraña / Matarranya	Mujeres	60-64	1
Febrero 2011	201102	01	La Jacetania	Hombres	16-19	1
Febrero 2011	201102	01	La Jacetania	Mujeres	16-19	4
Febrero 2011	201102	01	La Jacetania	Hombres	20-24	18
Febrero 2011	201102	01	La Jacetania	Mujeres	20-24	20
Febrero 2011	201102	01	La Jacetania	Hombres	25-29	27
Febrero 2011	201102	01	La Jacetania	Mujeres	25-29	35
Febrero 2011	201102	01	La Jacetania	Hombres	30-34	28
Febrero 2011	201102	01	La Jacetania	Mujeres	30-34	44
Febrero 2011	201102	01	La Jacetania	Hombres	35-39	33
Febrero 2011	201102	01	La Jacetania	Mujeres	35-39	29
Febrero 2011	201102	01	La Jacetania	Hombres	40-44	9
Febrero 2011	201102	01	La Jacetania	Mujeres	40-44	20
Febrero 2011	201102	01	La Jacetania	Hombres	45-49	19
Febrero 2011	201102	01	La Jacetania	Mujeres	45-49	17
Febrero 2011	201102	01	La Jacetania	Hombres	50-54	8
Febrero 2011	201102	01	La Jacetania	Mujeres	50-54	13
Febrero 2011	201102	01	La Jacetania	Hombres	55-59	1
Febrero 2011	201102	01	La Jacetania	Mujeres	55-59	6
Febrero 2011	201102	01	La Jacetania	Hombres	60-64	2
Febrero 2011	201102	02	Alto Gállego	Hombres	16-19	16
Febrero 2011	201102	02	Alto Gállego	Mujeres	16-19	17
Febrero 2011	201102	02	Alto Gállego	Hombres	20-24	37
Febrero 2011	201102	02	Alto Gállego	Mujeres	20-24	42
Febrero 2011	201102	02	Alto Gállego	Hombres	25-29	61
Febrero 2011	201102	02	Alto Gállego	Mujeres	25-29	49
Febrero 2011	201102	02	Alto Gállego	Hombres	30-34	32
Febrero 2011	201102	02	Alto Gállego	Mujeres	30-34	38
Febrero 2011	201102	02	Alto Gállego	Hombres	35-39	31
Febrero 2011	201102	02	Alto Gállego	Mujeres	35-39	34
Febrero 2011	201102	02	Alto Gállego	Hombres	40-44	30
Febrero 2011	201102	02	Alto Gállego	Mujeres	40-44	25
Febrero 2011	201102	02	Alto Gállego	Hombres	45-49	20
Febrero 2011	201102	02	Alto Gállego	Mujeres	45-49	6
Febrero 2011	201102	02	Alto Gállego	Hombres	50-54	8
Febrero 2011	201102	02	Alto Gállego	Mujeres	50-54	1
Febrero 2011	201102	02	Alto Gállego	Hombres	55-59	1
Febrero 2011	201102	02	Alto Gállego	Mujeres	55-59	4
Febrero 2011	201102	02	Alto Gállego	Hombres	60-64	2
Febrero 2011	201102	02	Alto Gállego	Mujeres	60-64	1
Febrero 2011	201102	03	Sobrarbe	Hombres	16-19	8
Febrero 2011	201102	03	Sobrarbe	Mujeres	16-19	2
Febrero 2011	201102	03	Sobrarbe	Hombres	20-24	16
Febrero 2011	201102	03	Sobrarbe	Mujeres	20-24	15
Febrero 2011	201102	03	Sobrarbe	Hombres	25-29	11
Febrero 2011	201102	03	Sobrarbe	Mujeres	25-29	17
Febrero 2011	201102	03	Sobrarbe	Hombres	30-34	11
Febrero 2011	201102	03	Sobrarbe	Mujeres	30-34	11
Febrero 2011	201102	03	Sobrarbe	Hombres	35-39	15
Febrero 2011	201102	03	Sobrarbe	Mujeres	35-39	20
Febrero 2011	201102	03	Sobrarbe	Hombres	40-44	14
Febrero 2011	201102	03	Sobrarbe	Mujeres	40-44	10
Febrero 2011	201102	03	Sobrarbe	Hombres	45-49	4
Febrero 2011	201102	03	Sobrarbe	Mujeres	45-49	3
Febrero 2011	201102	03	Sobrarbe	Hombres	50-54	7
Febrero 2011	201102	03	Sobrarbe	Mujeres	50-54	9
Febrero 2011	201102	03	Sobrarbe	Hombres	55-59	2
Febrero 2011	201102	03	Sobrarbe	Mujeres	55-59	2
Febrero 2011	201102	04	La Ribagorza	Hombres	16-19	1
Febrero 2011	201102	04	La Ribagorza	Mujeres	16-19	5
Febrero 2011	201102	04	La Ribagorza	Hombres	20-24	32
Febrero 2011	201102	04	La Ribagorza	Mujeres	20-24	18
Febrero 2011	201102	04	La Ribagorza	Hombres	25-29	22
Febrero 2011	201102	04	La Ribagorza	Mujeres	25-29	10
Febrero 2011	201102	04	La Ribagorza	Hombres	30-34	33
Febrero 2011	201102	04	La Ribagorza	Mujeres	30-34	28
Febrero 2011	201102	04	La Ribagorza	Hombres	35-39	19
Febrero 2011	201102	04	La Ribagorza	Mujeres	35-39	20
Febrero 2011	201102	04	La Ribagorza	Hombres	40-44	14
Febrero 2011	201102	04	La Ribagorza	Mujeres	40-44	7
Febrero 2011	201102	04	La Ribagorza	Hombres	45-49	4
Febrero 2011	201102	04	La Ribagorza	Mujeres	45-49	7
Febrero 2011	201102	04	La Ribagorza	Hombres	50-54	7
Febrero 2011	201102	04	La Ribagorza	Mujeres	50-54	8
Febrero 2011	201102	04	La Ribagorza	Hombres	55-59	2
Febrero 2011	201102	04	La Ribagorza	Mujeres	55-59	1
Febrero 2011	201102	04	La Ribagorza	Hombres	60-64	3
Febrero 2011	201102	04	La Ribagorza	Mujeres	60-64	1
Febrero 2011	201102	04	La Ribagorza	Hombres	Más de 64	1
Febrero 2011	201102	05	Cinco Villas	Hombres	16-19	3
Febrero 2011	201102	05	Cinco Villas	Mujeres	16-19	6
Febrero 2011	201102	05	Cinco Villas	Hombres	20-24	26
Febrero 2011	201102	05	Cinco Villas	Mujeres	20-24	20
Febrero 2011	201102	05	Cinco Villas	Hombres	25-29	25
Febrero 2011	201102	05	Cinco Villas	Mujeres	25-29	28
Febrero 2011	201102	05	Cinco Villas	Hombres	30-34	35
Febrero 2011	201102	05	Cinco Villas	Mujeres	30-34	11
Febrero 2011	201102	05	Cinco Villas	Hombres	35-39	50
Febrero 2011	201102	05	Cinco Villas	Mujeres	35-39	13
Febrero 2011	201102	05	Cinco Villas	Hombres	40-44	36
Febrero 2011	201102	05	Cinco Villas	Mujeres	40-44	14
Febrero 2011	201102	05	Cinco Villas	Hombres	45-49	30
Febrero 2011	201102	05	Cinco Villas	Mujeres	45-49	13
Febrero 2011	201102	05	Cinco Villas	Hombres	50-54	10
Febrero 2011	201102	05	Cinco Villas	Mujeres	50-54	12
Febrero 2011	201102	05	Cinco Villas	Hombres	55-59	13
Febrero 2011	201102	05	Cinco Villas	Mujeres	55-59	6
Febrero 2011	201102	05	Cinco Villas	Hombres	60-64	1
Febrero 2011	201102	05	Cinco Villas	Mujeres	60-64	2
Febrero 2011	201102	05	Cinco Villas	Hombres	Más de 64	1
Febrero 2011	201102	06	Hoya de Huesca / Plana de Uesca	Hombres	16-19	14
Febrero 2011	201102	06	Hoya de Huesca / Plana de Uesca	Mujeres	16-19	27
Febrero 2011	201102	06	Hoya de Huesca / Plana de Uesca	Hombres	20-24	63
Febrero 2011	201102	06	Hoya de Huesca / Plana de Uesca	Mujeres	20-24	107
Febrero 2011	201102	06	Hoya de Huesca / Plana de Uesca	Hombres	25-29	125
Febrero 2011	201102	06	Hoya de Huesca / Plana de Uesca	Mujeres	25-29	76
