Año	Municipio código	Municipio nombre	Población
1960	22205	San Esteban de Litera	1301,0
1960	22206	Sangarrén	474,0
1960	22207	San Juan de Plan	236,0
1960	22208	Santa Cilia	421,0
1960	22209	Santa Cruz de la Serós	252,0
1960	22212	Santaliestra y San Quílez	274,0
1960	22213	Sariñena	3993,0
1960	22214	Secastilla	497,0
1960	22215	Seira	402,0
1960	22217	Sena	1033,0
1960	22218	Senés de Alcubierre	138,0
1960	22220	Sesa	492,0
1960	22221	Sesué	142,0
1960	22222	Siétamo	783,0
1960	22223	Sopeira	470,0
1960	22225	Tamarite de Litera	4787,0
1960	22226	Tardienta	1829,0
1960	22227	Tella-Sin	617,0
1960	22228	Tierz	250,0
1960	22229	Tolva	617,0
1960	22230	Torla-Ordesa	612,0
1960	22232	Torralba de Aragón	394,0
1960	22233	Torre la Ribera	397,0
1960	22234	Torrente de Cinca	1793,0
1960	22235	Torres de Alcanadre	276,0
1960	22236	Torres de Barbués	189,0
1960	22239	Tramaced	203,0
1960	22242	Valfarta	152,0
1960	22243	Valle de Bardají	131,0
1960	22244	Valle de Lierp	173,0
1960	22245	Velilla de Cinca	788,0
1960	22246	Beranuy	462,0
1960	22247	Viacamp y Litera	274,0
1960	22248	Vicién	283,0
1960	22249	Villanova	190,0
1960	22250	Villanúa	446,0
1960	22251	Villanueva de Sigena	679,0
1960	22252	Yebra de Basa	490,0
1960	22253	Yésero	194,0
1960	22254	Zaidín	2132,0
1960	22901	Valle de Hecho	1761,0
1960	22902	Puente la Reina de Jaca	518,0
1960	22903	San Miguel del Cinca	1298,0
1960	22904	Sotonera (La)	2418,0
1960	22905	Lupiñén-Ortilla	916,0
1960	22906	Santa María de Dulcis	446,0
1960	22907	Aínsa-Sobrarbe	2502,0
1960	22908	Hoz y Costeán	747,0
1960	22909	Vencillón	88,0
1960	44001	Ababuj	362,0
1960	44002	Abejuela	372,0
1960	44003	Aguatón	129,0
1960	44004	Aguaviva	1263,0
1960	44005	Aguilar del Alfambra	314,0
1960	44006	Alacón	990,0
1960	44007	Alba	626,0
1960	44008	Albalate del Arzobispo	3926,0
1960	44009	Albarracín	1432,0
1960	44010	Albentosa	803,0
1960	44011	Alcaine	444,0
1960	44012	Alcalá de la Selva	1043,0
1960	44013	Alcañiz	10166,0
1960	44014	Alcorisa	3406,0
1960	44016	Alfambra	1551,0
1960	44017	Aliaga	2466,0
1960	44018	Almohaja	160,0
1960	44019	Alobras	305,0
1960	44020	Alpeñés	146,0
1960	44021	Allepuz	724,0
1960	44022	Alloza	1791,0
1960	44023	Allueva	82,0
1960	44024	Anadón	172,0
1960	44025	Andorra	7821,0
1960	44026	Arcos de las Salinas	625,0
1960	44027	Arens de Lledó	486,0
1960	44028	Argente	591,0
1960	44029	Ariño	1744,0
1960	44031	Azaila	496,0
1960	44032	Bádenas	202,0
1960	44033	Báguena	1328,0
1960	44034	Bañón	597,0
1960	44035	Barrachina	549,0
1960	44036	Bea	126,0
1960	44037	Beceite	1193,0
1960	44038	Belmonte de San José	422,0
1960	44039	Bello	1324,0
1960	44040	Berge	452,0
1960	44041	Bezas	363,0
1960	44042	Blancas	793,0
1960	44043	Blesa	746,0
1960	44044	Bordón	385,0
1960	44045	Bronchales	716,0
1960	44046	Bueña	324,0
1960	44047	Burbáguena	1018,0
1960	44048	Cabra de Mora	306,0
1960	44049	Calaceite	1752,0
1960	44050	Calamocha	6746,0
1960	44051	Calanda	3023,0
1960	44052	Calomarde	320,0
1960	44053	Camañas	419,0
1960	44054	Camarena de la Sierra	423,0
1960	44055	Camarillas	622,0
1960	44056	Caminreal	1602,0
1960	44059	Cantavieja	1338,0
1960	44060	Cañada de Benatanduz	388,0
1960	44061	Cañada de Verich (La)	319,0
1960	44062	Cañada Vellida	208,0
1960	44063	Cañizar del Olivar	398,0
1960	44064	Cascante del Río	424,0
1960	44065	Castejón de Tornos	417,0
1960	44066	Castel de Cabra	534,0
1960	44067	Castelnou	300,0
1960	44068	Castelserás	1295,0
1960	44070	Castellar (El)	306,0
1960	44071	Castellote	2696,0
1960	44074	Cedrillas	967,0
1960	44075	Celadas	787,0
1960	44076	Cella	3802,0
1960	44077	Cerollera (La)	287,0
1960	44080	Codoñera (La)	651,0
1960	44082	Corbalán	379,0
1960	44084	Cortes de Aragón	319,0
1960	44085	Cosa	429,0
1960	44086	Cretas	1121,0
1960	44087	Crivillén	653,0
1960	44088	Cuba (La)	204,0
1960	44089	Cubla	298,0
1960	44090	Cucalón	374,0
1960	44092	Cuervo (El)	333,0
1960	44093	Cuevas de Almudén	232,0
1960	44094	Cuevas Labradas	370,0
1960	44096	Ejulve	791,0
1960	44097	Escorihuela	575,0
1960	44099	Escucha	1434,0
1960	44100	Estercuel	1041,0
1960	44101	Ferreruela de Huerva	326,0
1960	44102	Fonfría	126,0
1960	44103	Formiche Alto	581,0
1960	44105	Fórnoles	413,0
1960	44106	Fortanete	756,0
1960	44107	Foz-Calanda	452,0
1960	44108	Fresneda (La)	916,0
1960	44109	Frías de Albarracín	542,0
1960	44110	Fuenferrada	234,0
1960	44111	Fuentes Calientes	381,0
1960	44112	Fuentes Claras	1369,0
1960	44113	Fuentes de Rubielos	409,0
1960	44114	Fuentespalda	613,0
1960	44115	Galve	325,0
1960	44116	Gargallo	376,0
1960	44117	Gea de Albarracín	913,0
1960	44118	Ginebrosa (La)	769,0
1960	44119	Griegos	344,0
1960	44120	Guadalaviar	575,0
1960	44121	Gúdar	286,0
1960	44122	Híjar	3128,0
1960	44123	Hinojosa de Jarque	491,0
1960	44124	Hoz de la Vieja (La)	691,0
1960	44125	Huesa del Común	667,0
1960	44126	Iglesuela del Cid (La)	1000,0
1960	44127	Jabaloyas	409,0
1960	44128	Jarque de la Val	274,0
1960	44129	Jatiel	186,0
1960	44130	Jorcas	291,0
1960	44131	Josa	268,0
1960	44132	Lagueruela	257,0
1960	44133	Lanzuela	187,0
1960	44135	Libros	593,0
1960	44136	Lidón	282,0
1960	44137	Linares de Mora	834,0
1960	44138	Loscos	1032,0
1960	44141	Lledó	373,0
1960	44142	Maicas	195,0
1960	44143	Manzanera	1485,0
1960	44144	Martín del Río	975,0
1960	44145	Mas de las Matas	1854,0
1960	44146	Mata de los Olmos (La)	453,0
1960	44147	Mazaleón	1030,0
1960	44148	Mezquita de Jarque	314,0
1960	44149	Mirambel	432,0
1960	44150	Miravete de la Sierra	247,0
1960	44151	Molinos	729,0
1960	44152	Monforte de Moyuela	372,0
1960	44153	Monreal del Campo	3144,0
1960	44154	Monroyo	733,0
1960	44155	Montalbán	2879,0
1960	44156	Monteagudo del Castillo	403,0
1960	44157	Monterde de Albarracín	383,0
1960	44158	Mora de Rubielos	2147,0
1960	44159	Moscardón	274,0
1960	44160	Mosqueruela	1632,0
1960	44161	Muniesa	1715,0
1960	44163	Noguera de Albarracín	344,0
1960	44164	Nogueras	274,0
1960	44165	Nogueruelas	577,0
1960	44167	Obón	739,0
1960	44168	Odón	717,0
1960	44169	Ojos Negros	2033,0
1960	44171	Olba	691,0
1960	44172	Oliete	1711,0
1960	44173	Olmos (Los)	356,0
1960	44174	Orihuela del Tremedal	1042,0
1960	44175	Orrios	479,0
1960	44176	Palomar de Arroyos	568,0
1960	44177	Pancrudo	873,0
1960	44178	Parras de Castellote (Las)	540,0
1960	44179	Peñarroya de Tastavins	996,0
1960	44180	Peracense	311,0
1960	44181	Peralejos	275,0
1960	44182	Perales del Alfambra	814,0
1960	44183	Pitarque	467,0
1960	44184	Plou	243,0
1960	44185	Pobo (El)	478,0
1960	44187	Portellada (La)	545,0
1960	44189	Pozondón	430,0
1960	44190	Pozuel del Campo	486,0
1960	44191	Puebla de Híjar (La)	2559,0
1960	44192	Puebla de Valverde (La)	1378,0
1960	44193	Puertomingalvo	793,0
1960	44194	Ráfales	575,0
1960	44195	Rillo	700,0
1960	44196	Riodeva	631,0
1960	44197	Ródenas	359,0
1960	44198	Royuela	543,0
1960	44199	Rubiales	166,0
1960	44200	Rubielos de la Cérida	391,0
1960	44201	Rubielos de Mora	1213,0
1960	44203	Salcedillo	57,0
1960	44204	Saldón	361,0
1960	44205	Samper de Calanda	2028,0
1960	44206	San Agustín	843,0
1960	44207	San Martín del Río	881,0
1960	44208	Santa Cruz de Nogueras	165,0
1960	44209	Santa Eulalia	2485,0
1960	44210	Sarrión	1792,0
1960	44211	Segura de los Baños	426,0
1960	44212	Seno	209,0
1960	44213	Singra	338,0
1960	44215	Terriente	760,0
1960	44216	Teruel	21800,0
1960	44217	Toril y Masegoso	181,0
1960	44218	Tormón	172,0
1960	44219	Tornos	783,0
1960	44220	Torralba de los Sisones	494,0
1960	44221	Torrecilla de Alcañiz	767,0
1960	44222	Torrecilla del Rebollar	747,0
1960	44223	Torre de Arcas	282,0
1960	44224	Torre de las Arcas	234,0
1960	44225	Torre del Compte	403,0
1960	44226	Torrelacárcel	703,0
1960	44227	Torre los Negros	371,0
1960	44228	Torremocha de Jiloca	445,0
1960	44229	Torres de Albarracín	415,0
1960	44230	Torrevelilla	461,0
1960	44231	Torrijas	294,0
1960	44232	Torrijo del Campo	1222,0
1960	44234	Tramacastiel	409,0
1960	44235	Tramacastilla	349,0
1960	44236	Tronchón	600,0
1960	44237	Urrea de Gaén	1027,0
1960	44238	Utrillas	3532,0
1960	44239	Valacloche	85,0
1960	44240	Valbona	577,0
1960	44241	Valdealgorfa	1238,0
1960	44243	Valdecuenca	204,0
1960	44244	Valdelinares	417,0
1960	44245	Valdeltormo	633,0
1960	44246	Valderrobres	2339,0
1960	44247	Valjunquera	811,0
1960	44249	Vallecillo (El)	283,0
1960	44250	Veguillas de la Sierra	129,0
1960	44251	Villafranca del Campo	863,0
1960	44252	Villahermosa del Campo	295,0
1960	44256	Villanueva del Rebollar de la Sierra	234,0
1960	44257	Villar del Cobo	424,0
1960	44258	Villar del Salz	453,0
1960	44260	Villarluengo	810,0
1960	44261	Villarquemado	1573,0
1960	44262	Villarroya de los Pinares	574,0
1960	44263	Villastar	681,0
1960	44264	Villel	1024,0
1960	44265	Vinaceite	535,0
1960	44266	Visiedo	580,0
1960	44267	Vivel del Río Martín	623,0
1960	44268	Zoma (La)	118,0
1960	50001	Abanto	644,0
1960	50002	Acered	615,0
1960	50003	Agón	328,0
1960	50004	Aguarón	1365,0
1960	50005	Aguilón	787,0
1960	50006	Ainzón	1741,0
1960	50007	Aladrén	248,0
1960	50008	Alagón	5334,0
1960	50009	Alarba	394,0
1960	50010	Alberite de San Juan	196,0
1960	50011	Albeta	247,0
1960	50012	Alborge	203,0
1960	50013	Alcalá de Ebro	591,0
1960	50014	Alcalá de Moncayo	352,0
1960	50015	Alconchel de Ariza	573,0
1960	50016	Aldehuela de Liestos	350,0
1960	50017	Alfajarín	1188,0
1960	50018	Alfamén	1393,0
1960	50019	Alforque	253,0
1960	50020	Alhama de Aragón	2015,0
1960	50021	Almochuel	127,0
1960	50022	Almolda (La)	991,0
1960	50023	Almonacid de la Cuba	607,0
1960	50024	Almonacid de la Sierra	1376,0
1960	50025	Almunia de Doña Godina (La)	4423,0
1960	50026	Alpartir	874,0
1960	50027	Ambel	841,0
1960	50028	Anento	270,0
1960	50029	Aniñón	1461,0
1960	50030	Añón de Moncayo	678,0
1960	50031	Aranda de Moncayo	803,0
1960	50032	Arándiga	1132,0
1960	50033	Ardisa	285,0
1960	50034	Ariza	2654,0
1960	50035	Artieda	233,0
1960	50036	Asín	338,0
1960	50037	Atea	909,0
1960	50038	Ateca	2726,0
1960	50039	Azuara	2062,0
1960	50040	Badules	341,0
1960	50041	Bagüés	95,0
1960	50042	Balconchán	84,0
1960	50043	Bárboles	740,0
1960	50044	Bardallur	678,0
1960	50045	Belchite	2816,0
1960	50046	Belmonte de Gracián	799,0
1960	50047	Berdejo	209,0
1960	50048	Berrueco	182,0
1960	50050	Bijuesca	603,0
1960	50051	Biota	1900,0
1960	50052	Bisimbre	237,0
1960	50053	Boquiñeni	1424,0
1960	50054	Bordalba	388,0
1960	50055	Borja	4490,0
1960	50056	Botorrita	479,0
1960	50057	Brea de Aragón	1751,0
1960	50058	Bubierca	380,0
1960	50059	Bujaraloz	1057,0
1960	50060	Bulbuente	545,0
1960	50061	Bureta	534,0
1960	50062	Burgo de Ebro (El)	1186,0
1960	50063	Buste (El)	357,0
1960	50064	Cabañas de Ebro	744,0
1960	50065	Cabolafuente	515,0
1960	50066	Cadrete	665,0
1960	50067	Calatayud	18251,0
1960	50068	Calatorao	3317,0
1960	50069	Calcena	639,0
1960	50070	Calmarza	422,0
1960	50071	Campillo de Aragón	627,0
1960	50072	Carenas	918,0
1960	50073	Cariñena	3031,0
1960	50074	Caspe	9603,0
1960	50075	Castejón de Alarba	298,0
1960	50076	Castejón de las Armas	401,0
1960	50077	Castejón de Valdejasa	902,0
1960	50078	Castiliscar	1012,0
1960	50079	Cervera de la Cañada	772,0
1960	50080	Cerveruela	153,0
1960	50081	Cetina	2049,0
1960	50082	Cimballa	483,0
1960	50083	Cinco Olivas	286,0
1960	50084	Clarés de Ribota	409,0
1960	50085	Codo	719,0
1960	50086	Codos	852,0
1960	50087	Contamina	200,0
1960	50088	Cosuenda	866,0
1960	50089	Cuarte de Huerva	491,0
1960	50090	Cubel	535,0
1960	50091	Cuerlas (Las)	416,0
1960	50092	Chiprana	910,0
1960	50093	Chodes	406,0
1960	50094	Daroca	3323,0
1960	50095	Ejea de los Caballeros	11242,0
1960	50096	Embid de Ariza	456,0
1960	50098	Encinacorba	680,0
1960	50099	Épila	5173,0
1960	50100	Erla	916,0
1960	50101	Escatrón	3668,0
1960	50102	Fabara	1781,0
1960	50104	Farlete	587,0
1960	50105	Fayón	1683,0
1960	50106	Fayos (Los)	452,0
1960	50107	Figueruelas	672,0
1960	50108	Fombuena	108,0
1960	50109	Frago (El)	371,0
1960	50110	Frasno (El)	1232,0
1960	50111	Fréscano	452,0
1960	50113	Fuendejalón	1323,0
1960	50114	Fuendetodos	401,0
1960	50115	Fuentes de Ebro	3436,0
1960	50116	Fuentes de Jiloca	1001,0
1960	50117	Gallocanta	476,0
1960	50118	Gallur	4328,0
1960	50119	Gelsa	1725,0
1960	50120	Godojos	374,0
1960	50121	Gotor	473,0
1960	50122	Grisel	295,0
1960	50123	Grisén	708,0
1960	50124	Herrera de los Navarros	1484,0
1960	50125	Ibdes	1640,0
1960	50126	Illueca	2144,0
1960	50128	Isuerre	215,0
1960	50129	Jaraba	704,0
1960	50130	Jarque	1015,0
1960	50131	Jaulín	505,0
1960	50132	Joyosa (La)	485,0
1960	50133	Lagata	374,0
1960	50134	Langa del Castillo	617,0
1960	50135	Layana	385,0
1960	50136	Lécera	1906,0
1960	50137	Leciñena	1730,0
1960	50138	Lechón	141,0
1960	50139	Letux	876,0
1960	50140	Litago	453,0
1960	50141	Lituénigo	312,0
1960	50142	Lobera de Onsella	448,0
1960	50143	Longares	1245,0
1960	50144	Longás	222,0
1960	50146	Lucena de Jalón	423,0
1960	50147	Luceni	1772,0
1960	50148	Luesia	1221,0
1960	50149	Luesma	186,0
1960	50150	Lumpiaque	2005,0
1960	50151	Luna	1893,0
1960	50152	Maella	2688,0
1960	50153	Magallón	1818,0
1960	50154	Mainar	390,0
1960	50155	Malanquilla	399,0
1960	50156	Maleján	487,0
1960	50157	Malón	882,0
1960	50159	Maluenda	1634,0
1960	50160	Mallén	3521,0
1960	50161	Manchones	568,0
1960	50162	Mara	656,0
1960	50163	María de Huerva	698,0
1960	50164	Mediana de Aragón	828,0
1960	50165	Mequinenza	5784,0
1960	50166	Mesones de Isuela	728,0
1960	50167	Mezalocha	494,0
1960	50168	Mianos	117,0
1960	50169	Miedes de Aragón	1039,0
1960	50170	Monegrillo	689,0
1960	50171	Moneva	539,0
1960	50172	Monreal de Ariza	836,0
1960	50173	Monterde	880,0
1960	50174	Montón	464,0
1960	50175	Morata de Jalón	2760,0
1960	50176	Morata de Jiloca	961,0
1960	50177	Morés	1142,0
1960	50178	Moros	1195,0
1960	50179	Moyuela	1030,0
1960	50180	Mozota	223,0
1960	50181	Muel	1379,0
1960	50182	Muela (La)	1011,0
1960	50183	Munébrega	1074,0
1960	50184	Murero	488,0
1960	50185	Murillo de Gállego	470,0
1960	50186	Navardún	302,0
1960	50187	Nigüella	273,0
1960	50188	Nombrevilla	161,0
1960	50189	Nonaspe	1733,0
1960	50190	Novallas	1478,0
1960	50191	Novillas	1005,0
1960	50192	Nuévalos	823,0
1960	50193	Nuez de Ebro	538,0
1960	50194	Olvés	500,0
1960	50195	Orcajo	243,0
1960	50196	Orera	336,0
1960	50197	Orés	417,0
1960	50198	Oseja	220,0
1960	50199	Osera de Ebro	407,0
1960	50200	Paniza	1166,0
1960	50201	Paracuellos de Jiloca	1069,0
1960	50202	Paracuellos de la Ribera	800,0
1960	50203	Pastriz	929,0
1960	50204	Pedrola	2677,0
1960	50205	Pedrosas (Las)	251,0
1960	50206	Perdiguera	680,0
1960	50207	Piedratajada	354,0
1960	50208	Pina de Ebro	2270,0
1960	50209	Pinseque	1356,0
1960	50210	Pintanos (Los)	336,0
1960	50211	Plasencia de Jalón	728,0
1960	50212	Pleitas	164,0
1960	50213	Plenas	469,0
1960	50214	Pomer	342,0
1960	50215	Pozuel de Ariza	290,0
1960	50216	Pozuelo de Aragón	559,0
1960	50217	Pradilla de Ebro	1016,0
1960	50218	Puebla de Albortón	382,0
1960	50219	Puebla de Alfindén (La)	1287,0
1960	50220	Puendeluna	227,0
1960	50221	Purujosa	264,0
1960	50222	Quinto	2572,0
1960	50223	Remolinos	1934,0
1960	50224	Retascón	229,0
1960	50225	Ricla	2716,0
1960	50227	Romanos	329,0
1960	50228	Rueda de Jalón	803,0
1960	50229	Ruesca	184,0
1960	50230	Sádaba	2971,0
1960	50231	Salillas de Jalón	690,0
1960	50232	Salvatierra de Esca	780,0
1960	50233	Samper del Salz	239,0
1960	50234	San Martín de la Virgen de Moncayo	405,0
1960	50235	San Mateo de Gállego	1793,0
1960	50236	Santa Cruz de Grío	720,0
1960	50237	Santa Cruz de Moncayo	216,0
1960	50238	Santa Eulalia de Gállego	305,0
1960	50239	Santed	316,0
1960	50240	Sástago	2444,0
1960	50241	Saviñán	1616,0
1960	50242	Sediles	241,0
1960	50243	Sestrica	926,0
1960	50244	Sierra de Luna	594,0
1960	50245	Sigüés	696,0
1960	50246	Sisamón	520,0
1960	50247	Sobradiel	684,0
1960	50248	Sos del Rey Católico	2199,0
1960	50249	Tabuenca	1001,0
1960	50250	Talamantes	291,0
1960	50251	Tarazona	12020,0
1960	50252	Tauste	6667,0
1960	50253	Terrer	1624,0
1960	50254	Tierga	674,0
1960	50255	Tobed	723,0
1960	50256	Torralba de los Frailes	575,0
1960	50257	Torralba de Ribota	467,0
1960	50258	Torralbilla	358,0
1960	50259	Torrehermosa	251,0
1960	50260	Torrelapaja	299,0
1960	50261	Torrellas	746,0
1960	50262	Torres de Berrellén	1808,0
1960	50263	Torrijo de la Cañada	1311,0
1960	50264	Tosos	628,0
1960	50265	Trasmoz	241,0
1960	50266	Trasobares	801,0
1960	50267	Uncastillo	2729,0
1960	50268	Undués de Lerda	213,0
1960	50269	Urrea de Jalón	857,0
1960	50270	Urriés	442,0
1960	50271	Used	1045,0
1960	50272	Utebo	3289,0
1960	50273	Valdehorna	179,0
1960	50274	Val de San Martín	271,0
1960	50275	Valmadrid	280,0
1960	50276	Valpalmas	466,0
1960	50277	Valtorres	431,0
1960	50278	Velilla de Ebro	652,0
1960	50279	Velilla de Jiloca	400,0
1960	50280	Vera de Moncayo	1052,0
1960	50281	Vierlas	206,0
1960	50282	Vilueña (La)	386,0
1960	50283	Villadoz	279,0
1960	50284	Villafeliche	734,0
1960	50285	Villafranca de Ebro	726,0
1960	50286	Villalba de Perejil	191,0
1960	50287	Villalengua	1009,0
1960	50288	Villanueva de Gállego	2157,0
1960	50289	Villanueva de Jiloca	358,0
1960	50290	Villanueva de Huerva	1079,0
1960	50291	Villar de los Navarros	894,0
1960	50292	Villarreal de Huerva	415,0
1960	50293	Villarroya de la Sierra	1659,0
1960	50294	Villarroya del Campo	280,0
1960	50295	Vistabella	344,0
1960	50296	Zaida (La)	569,0
1960	50297	Zaragoza	301655,0
1960	50298	Zuera	5340,0
1960	50901	Biel	864,0
1960	50902	Marracos	302,0
1960	50903	Villamayor de Gállego	2320,0
1970	22001	Abiego	465,0
1970	22002	Abizanda	195,0
1970	22003	Adahuesca	258,0
1970	22004	Agüero	303,0
1970	22006	Aísa	263,0
1970	22007	Albalate de Cinca	1262,0
1970	22008	Albalatillo	362,0
1970	22009	Albelda	1271,0
1970	22011	Albero Alto	170,0
1970	22012	Albero Bajo	180,0
1970	22013	Alberuela de Tubo	535,0
1970	22014	Alcalá de Gurrea	764,0
1970	22015	Alcalá del Obispo	577,0
1970	22016	Alcampell	1524,0
1970	22017	Alcolea de Cinca	1591,0
1970	22018	Alcubierre	788,0
1970	22019	Alerre	115,0
1970	22020	Alfántega	163,0
1970	22021	Almudévar	3049,0
1970	22022	Almunia de San Juan	994,0
1970	22023	Almuniente	799,0
1970	22024	Alquézar	402,0
1970	22025	Altorricón	1699,0
1970	22027	Angüés	825,0
1970	22028	Ansó	707,0
1970	22029	Antillón	224,0
1970	22032	Aragüés del Puerto	217,0
1970	22035	Arén	1209,0
1970	22036	Argavieso	174,0
1970	22037	Arguis	89,0
1970	22039	Ayerbe	1893,0
1970	22040	Azanuy-Alins	426,0
1970	22041	Azara	312,0
1970	22042	Azlor	291,0
1970	22043	Baells	315,0
1970	22044	Bailo	571,0
1970	22045	Baldellou	277,0
1970	22046	Ballobar	1365,0
1970	22047	Banastás	120,0
1970	22048	Barbastro	12959,0
1970	22049	Barbués	192,0
1970	22050	Barbuñales	171,0
1970	22051	Bárcabo	291,0
1970	22052	Belver de Cinca	1896,0
1970	22053	Benabarre	1542,0
1970	22054	Benasque	738,0
1970	22055	Berbegal	709,0
1970	22057	Bielsa	654,0
1970	22058	Bierge	433,0
1970	22059	Biescas	1609,0
1970	22060	Binaced	1937,0
1970	22061	Binéfar	6925,0
1970	22062	Bisaurri	427,0
1970	22063	Biscarrués	376,0
1970	22064	Blecua y Torres	391,0
1970	22066	Boltaña	992,0
1970	22067	Bonansa	118,0
1970	22068	Borau	122,0
1970	22069	Broto	679,0
1970	22072	Caldearenas	494,0
1970	22074	Campo	524,0
1970	22075	Camporrells	500,0
1970	22076	Canal de Berdún	745,0
1970	22077	Candasnos	830,0
1970	22078	Canfranc	1027,0
1970	22079	Capdesaso	274,0
1970	22080	Capella	563,0
1970	22081	Casbas de Huesca	674,0
1970	22082	Castejón del Puente	444,0
1970	22083	Castejón de Monegros	1016,0
1970	22084	Castejón de Sos	459,0
1970	22085	Castelflorite	175,0
1970	22086	Castiello de Jaca	262,0
1970	22087	Castigaleu	150,0
1970	22088	Castillazuelo	434,0
1970	22089	Castillonroy	584,0
1970	22090	Colungo	275,0
1970	22094	Chalamera	252,0
1970	22095	Chía	188,0
1970	22096	Chimillas	178,0
1970	22099	Esplús	1071,0
1970	22102	Estada	328,0
1970	22103	Estadilla	1160,0
1970	22105	Estopiñán del Castillo	476,0
1970	22106	Fago	107,0
1970	22107	Fanlo	157,0
1970	22109	Fiscal	489,0
1970	22110	Fonz	1705,0
1970	22111	Foradada del Toscar	364,0
1970	22112	Fraga	10134,0
1970	22113	Fueva (La)	1095,0
1970	22114	Gistaín	291,0
1970	22115	Grado (El)	821,0
1970	22116	Grañén	2649,0
1970	22117	Graus	3910,0
1970	22119	Gurrea de Gállego	2292,0
1970	22122	Hoz de Jaca	105,0
1970	22124	Huerto	505,0
1970	22125	Huesca	32119,0
1970	22126	Ibieca	168,0
1970	22127	Igriés	190,0
1970	22128	Ilche	421,0
1970	22129	Isábena	507,0
1970	22130	Jaca	10051,0
1970	22131	Jasa	144,0
1970	22133	Labuerda	282,0
1970	22135	Laluenga	396,0
1970	22136	Lalueza	1655,0
1970	22137	Lanaja	2213,0
1970	22139	Laperdiguera	126,0
1970	22141	Lascellas-Ponzano	301,0
1970	22142	Lascuarre	242,0
1970	22143	Laspaúles	505,0
1970	22144	Laspuña	392,0
1970	22149	Loarre	625,0
1970	22150	Loporzano	776,0
1970	22151	Loscorrales	181,0
1970	22155	Monesma y Cajigar	183,0
1970	22156	Monflorite-Lascasas	313,0
1970	22157	Montanuy	603,0
1970	22158	Monzón	14670,0
1970	22160	Naval	387,0
1970	22162	Novales	281,0
1970	22163	Nueno	350,0
1970	22164	Olvena	96,0
1970	22165	Ontiñena	926,0
1970	22167	Osso de Cinca	835,0
1970	22168	Palo	58,0
1970	22170	Panticosa	537,0
1970	22172	Peñalba	841,0
1970	22173	Peñas de Riglos (Las)	698,0
1970	22174	Peralta de Alcofea	1040,0
1970	22175	Peralta de Calasanz	1090,0
1970	22176	Peraltilla	248,0
1970	22177	Perarrúa	240,0
1970	22178	Pertusa	204,0
1970	22181	Piracés	158,0
1970	22182	Plan	548,0
1970	22184	Poleñino	374,0
1970	22186	Pozán de Vero	391,0
1970	22187	Puebla de Castro (La)	442,0
1970	22188	Puente de Montañana	270,0
1970	22189	Puértolas	323,0
1970	22190	Pueyo de Araguás (El)	257,0
1970	22193	Pueyo de Santa Cruz	545,0
1970	22195	Quicena	174,0
1970	22197	Robres	1007,0
1970	22199	Sabiñánigo	8367,0
1970	22200	Sahún	379,0
1970	22201	Salas Altas	586,0
1970	22202	Salas Bajas	294,0
1970	22203	Salillas	202,0
1970	22204	Sallent de Gállego	1212,0
1970	22205	San Esteban de Litera	951,0
1970	22206	Sangarrén	429,0
1970	22207	San Juan de Plan	205,0
1970	22208	Santa Cilia	307,0
1970	22209	Santa Cruz de la Serós	164,0
1970	22212	Santaliestra y San Quílez	141,0
1970	22213	Sariñena	4209,0
1970	22214	Secastilla	345,0
1970	22215	Seira	309,0
1970	22217	Sena	894,0
1970	22218	Senés de Alcubierre	105,0
1970	22220	Sesa	403,0
1970	22221	Sesué	114,0
1970	22222	Siétamo	549,0
1970	22223	Sopeira	415,0
1970	22225	Tamarite de Litera	4742,0
1970	22226	Tardienta	1504,0
1970	22227	Tella-Sin	451,0
1970	22228	Tierz	270,0
1970	22229	Tolva	417,0
1970	22230	Torla-Ordesa	444,0
1970	22232	Torralba de Aragón	240,0
1970	22233	Torre la Ribera	221,0
1970	22234	Torrente de Cinca	1524,0
1970	22235	Torres de Alcanadre	208,0
1970	22236	Torres de Barbués	544,0
1970	22239	Tramaced	189,0
1970	22242	Valfarta	151,0
1970	22243	Valle de Bardají	101,0
1970	22244	Valle de Lierp	99,0
1970	22245	Velilla de Cinca	679,0
1970	22246	Beranuy	248,0
1970	22247	Viacamp y Litera	85,0
1970	22248	Vicién	194,0
1970	22249	Villanova	131,0
1970	22250	Villanúa	323,0
1970	22251	Villanueva de Sigena	613,0
1970	22252	Yebra de Basa	222,0
1970	22253	Yésero	141,0
1970	22254	Zaidín	2008,0
1970	22901	Valle de Hecho	1369,0
1970	22902	Puente la Reina de Jaca	372,0
1970	22903	San Miguel del Cinca	1122,0
1970	22904	Sotonera (La)	1874,0
1970	22905	Lupiñén-Ortilla	674,0
1970	22906	Santa María de Dulcis	350,0
1970	22907	Aínsa-Sobrarbe	1722,0
1970	22908	Hoz y Costeán	498,0
1970	22909	Vencillón	456,0
1970	44001	Ababuj	193,0
1970	44002	Abejuela	178,0
1970	44003	Aguatón	73,0
1970	44004	Aguaviva	889,0
1970	44005	Aguilar del Alfambra	220,0
1970	44006	Alacón	729,0
1970	44007	Alba	557,0
1970	44008	Albalate del Arzobispo	3044,0
1970	44009	Albarracín	1258,0
1970	44010	Albentosa	523,0
1970	44011	Alcaine	114,0
1970	44012	Alcalá de la Selva	774,0
1970	44013	Alcañiz	10851,0
