Inscripción CCAA código	Inscripción CCAA nombre	Año	Residencia continente código	Residencia continente nombre	Residencia área código	Residencia área nombre	Residencia país código	Residencia país nombre	Sexo	Personas
02	Aragón	2016	2	África	04	Resto de África	239	Senegal	Hombre	29,0
02	Aragón	2016	2	África	04	Resto de África	239	Senegal	Mujer	11,0
02	Aragón	2016	2	África	04	Resto de África	243	Sudán	Hombre	3,0
02	Aragón	2016	2	África	04	Resto de África	243	Sudán	Mujer	2,0
02	Aragón	2016	2	África	04	Resto de África	245	Tanzania	Hombre	1,0
02	Aragón	2016	2	África	04	Resto de África	245	Tanzania	Mujer	2,0
02	Aragón	2016	2	África	04	Resto de África	246	Chad	Hombre	1,0
02	Aragón	2016	2	África	04	Resto de África	246	Chad	Mujer	1,0
02	Aragón	2016	2	África	04	Resto de África	247	Togo	Hombre	2,0
02	Aragón	2016	2	África	04	Resto de África	249	Uganda	Mujer	1,0
02	Aragón	2016	2	África	04	Resto de África	250	Rep. Democrática del Congo	Hombre	1,0
02	Aragón	2016	2	África	04	Resto de África	250	Rep. Democrática del Congo	Mujer	1,0
02	Aragón	2016	2	África	04	Resto de África	251	Zambia	Hombre	1,0
02	Aragón	2016	2	África	04	Resto de África	251	Zambia	Mujer	1,0
02	Aragón	2016	2	África	04	Resto de África	252	Zimbabwe	Hombre	2,0
02	Aragón	2016	3	América	05	América del Norte	301	Canadá	Hombre	260,0
02	Aragón	2016	3	América	05	América del Norte	301	Canadá	Mujer	214,0
02	Aragón	2016	3	América	05	América del Norte	302	Estados Unidos de América	Hombre	984,0
02	Aragón	2016	3	América	05	América del Norte	302	Estados Unidos de América	Mujer	1289,0
02	Aragón	2016	3	América	06	Resto de América	303	México	Hombre	785,0
02	Aragón	2016	3	América	06	Resto de América	303	México	Mujer	794,0
02	Aragón	2016	3	América	06	Resto de América	314	Costa Rica	Hombre	58,0
02	Aragón	2016	3	América	06	Resto de América	314	Costa Rica	Mujer	58,0
02	Aragón	2016	3	América	06	Resto de América	315	Cuba	Hombre	179,0
02	Aragón	2016	3	América	06	Resto de América	315	Cuba	Mujer	204,0
02	Aragón	2016	3	América	06	Resto de América	317	El Salvador	Hombre	15,0
02	Aragón	2016	3	América	06	Resto de América	317	El Salvador	Mujer	11,0
02	Aragón	2016	3	América	06	Resto de América	319	Guatemala	Hombre	61,0
02	Aragón	2016	3	América	06	Resto de América	319	Guatemala	Mujer	60,0
02	Aragón	2016	3	América	06	Resto de América	320	Haití	Hombre	3,0
02	Aragón	2016	3	América	06	Resto de América	320	Haití	Mujer	1,0
02	Aragón	2016	3	América	06	Resto de América	321	Honduras	Hombre	47,0
02	Aragón	2016	3	América	06	Resto de América	321	Honduras	Mujer	38,0
02	Aragón	2016	3	América	06	Resto de América	322	Jamaica	Mujer	1,0
02	Aragón	2016	3	América	06	Resto de América	323	Nicaragua	Hombre	27,0
02	Aragón	2016	3	América	06	Resto de América	323	Nicaragua	Mujer	14,0
02	Aragón	2016	3	América	06	Resto de América	324	Panamá	Hombre	135,0
02	Aragón	2016	3	América	06	Resto de América	324	Panamá	Mujer	134,0
02	Aragón	2016	3	América	06	Resto de América	326	República Dominicana	Hombre	132,0
02	Aragón	2016	3	América	06	Resto de América	326	República Dominicana	Mujer	125,0
02	Aragón	2016	3	América	06	Resto de América	328	Santa Lucia	Hombre	1,0
02	Aragón	2016	3	América	06	Resto de América	328	Santa Lucia	Mujer	2,0
02	Aragón	2016	3	América	06	Resto de América	329	San Cristóbal y Nieves	Hombre	1,0
02	Aragón	2016	3	América	06	Resto de América	340	Argentina	Hombre	2699,0
02	Aragón	2016	3	América	06	Resto de América	340	Argentina	Mujer	3136,0
02	Aragón	2016	3	América	06	Resto de América	341	Bolivia	Hombre	91,0
02	Aragón	2016	3	América	06	Resto de América	341	Bolivia	Mujer	77,0
02	Aragón	2016	3	América	06	Resto de América	342	Brasil	Hombre	993,0
02	Aragón	2016	3	América	06	Resto de América	342	Brasil	Mujer	1004,0
02	Aragón	2016	3	América	06	Resto de América	343	Colombia	Hombre	284,0
02	Aragón	2016	3	América	06	Resto de América	343	Colombia	Mujer	293,0
02	Aragón	2016	3	América	06	Resto de América	344	Chile	Hombre	834,0
02	Aragón	2016	3	América	06	Resto de América	344	Chile	Mujer	776,0
02	Aragón	2016	3	América	06	Resto de América	345	Ecuador	Hombre	660,0
02	Aragón	2016	3	América	06	Resto de América	345	Ecuador	Mujer	636,0
02	Aragón	2016	3	América	06	Resto de América	347	Paraguay	Hombre	108,0
02	Aragón	2016	3	América	06	Resto de América	347	Paraguay	Mujer	90,0
02	Aragón	2016	3	América	06	Resto de América	348	Perú	Hombre	257,0
02	Aragón	2016	3	América	06	Resto de América	348	Perú	Mujer	240,0
02	Aragón	2016	3	América	06	Resto de América	350	Uruguay	Hombre	195,0
02	Aragón	2016	3	América	06	Resto de América	350	Uruguay	Mujer	219,0
02	Aragón	2016	3	América	06	Resto de América	351	Venezuela	Hombre	1066,0
02	Aragón	2016	3	América	06	Resto de América	351	Venezuela	Mujer	1039,0
02	Aragón	2016	4	Asia	07	Asia	401	Afganistán	Mujer	1,0
02	Aragón	2016	4	Asia	07	Asia	402	Arabia Saudí	Hombre	40,0
02	Aragón	2016	4	Asia	07	Asia	402	Arabia Saudí	Mujer	21,0
02	Aragón	2016	4	Asia	07	Asia	403	Bahrein	Hombre	1,0
02	Aragón	2016	4	Asia	07	Asia	403	Bahrein	Mujer	3,0
02	Aragón	2016	4	Asia	07	Asia	404	Bangladesh	Mujer	2,0
02	Aragón	2016	4	Asia	07	Asia	407	China	Hombre	55,0
02	Aragón	2016	4	Asia	07	Asia	407	China	Mujer	24,0
02	Aragón	2016	4	Asia	07	Asia	408	Emiratos Arabes Unidos	Hombre	34,0
02	Aragón	2016	4	Asia	07	Asia	408	Emiratos Arabes Unidos	Mujer	30,0
02	Aragón	2016	4	Asia	07	Asia	409	Filipinas	Hombre	42,0
02	Aragón	2016	4	Asia	07	Asia	409	Filipinas	Mujer	25,0
02	Aragón	2016	4	Asia	07	Asia	410	India	Hombre	9,0
02	Aragón	2016	4	Asia	07	Asia	410	India	Mujer	15,0
02	Aragón	2016	4	Asia	07	Asia	411	Indonesia	Hombre	8,0
02	Aragón	2016	4	Asia	07	Asia	411	Indonesia	Mujer	4,0
02	Aragón	2016	4	Asia	07	Asia	413	Irán	Mujer	2,0
02	Aragón	2016	4	Asia	07	Asia	414	Israel	Hombre	11,0
02	Aragón	2016	4	Asia	07	Asia	414	Israel	Mujer	13,0
02	Aragón	2016	4	Asia	07	Asia	415	Japón	Hombre	30,0
02	Aragón	2016	4	Asia	07	Asia	415	Japón	Mujer	22,0
02	Aragón	2016	4	Asia	07	Asia	416	Jordania	Hombre	33,0
02	Aragón	2016	4	Asia	07	Asia	416	Jordania	Mujer	39,0
02	Aragón	2016	4	Asia	07	Asia	417	Camboya	Hombre	8,0
02	Aragón	2016	4	Asia	07	Asia	417	Camboya	Mujer	1,0
02	Aragón	2016	4	Asia	07	Asia	418	Kuwait	Hombre	4,0
02	Aragón	2016	4	Asia	07	Asia	418	Kuwait	Mujer	3,0
02	Aragón	2016	4	Asia	07	Asia	419	Laos	Hombre	1,0
02	Aragón	2016	4	Asia	07	Asia	420	Líbano	Hombre	17,0
02	Aragón	2016	4	Asia	07	Asia	420	Líbano	Mujer	19,0
02	Aragón	2016	4	Asia	07	Asia	421	Malasia	Hombre	7,0
02	Aragón	2016	4	Asia	07	Asia	421	Malasia	Mujer	10,0
02	Aragón	2016	4	Asia	07	Asia	424	Nepal	Mujer	1,0
02	Aragón	2016	4	Asia	07	Asia	425	Omán	Hombre	1,0
02	Aragón	2016	4	Asia	07	Asia	425	Omán	Mujer	1,0
02	Aragón	2016	4	Asia	07	Asia	426	Pakistán	Hombre	9,0
02	Aragón	2016	4	Asia	07	Asia	426	Pakistán	Mujer	10,0
02	Aragón	2016	4	Asia	07	Asia	427	Qatar	Hombre	20,0
02	Aragón	2016	4	Asia	07	Asia	427	Qatar	Mujer	11,0
02	Aragón	2016	4	Asia	07	Asia	430	República de Corea	Hombre	6,0
02	Aragón	2016	4	Asia	07	Asia	430	República de Corea	Mujer	2,0
02	Aragón	2016	4	Asia	07	Asia	432	Singapur	Hombre	18,0
02	Aragón	2016	4	Asia	07	Asia	432	Singapur	Mujer	13,0
02	Aragón	2016	4	Asia	07	Asia	433	Siria	Hombre	19,0
02	Aragón	2016	4	Asia	07	Asia	433	Siria	Mujer	7,0
02	Aragón	2016	4	Asia	07	Asia	435	Tailandia	Hombre	13,0
02	Aragón	2016	4	Asia	07	Asia	435	Tailandia	Mujer	2,0
02	Aragón	2016	4	Asia	07	Asia	437	Vietnam	Hombre	4,0
02	Aragón	2016	4	Asia	07	Asia	437	Vietnam	Mujer	4,0
02	Aragón	2016	4	Asia	07	Asia	443	Kazajstan	Hombre	3,0
02	Aragón	2016	4	Asia	07	Asia	499	Países sin relaciones diplomáticas	Hombre	6,0
02	Aragón	2016	4	Asia	07	Asia	499	Países sin relaciones diplomáticas	Mujer	2,0
02	Aragón	2016	5	Oceanía	08	Oceanía	501	Australia	Hombre	137,0
02	Aragón	2016	5	Oceanía	08	Oceanía	501	Australia	Mujer	147,0
02	Aragón	2016	5	Oceanía	08	Oceanía	504	Nueva Zelanda	Hombre	8,0
02	Aragón	2016	5	Oceanía	08	Oceanía	504	Nueva Zelanda	Mujer	11,0
02	Aragón	2017	1	Europa	01	UE-28	102	Austria	Hombre	86,0
02	Aragón	2017	1	Europa	01	UE-28	102	Austria	Mujer	95,0
02	Aragón	2017	1	Europa	01	UE-28	103	Bélgica	Hombre	450,0
02	Aragón	2017	1	Europa	01	UE-28	103	Bélgica	Mujer	475,0
02	Aragón	2017	1	Europa	01	UE-28	104	Bulgaria	Hombre	4,0
02	Aragón	2017	1	Europa	01	UE-28	104	Bulgaria	Mujer	3,0
02	Aragón	2017	1	Europa	01	UE-28	106	Chipre	Hombre	1,0
02	Aragón	2017	1	Europa	01	UE-28	106	Chipre	Mujer	1,0
02	Aragón	2017	1	Europa	01	UE-28	107	Dinamarca	Hombre	48,0
02	Aragón	2017	1	Europa	01	UE-28	107	Dinamarca	Mujer	62,0
02	Aragón	2017	1	Europa	01	UE-28	109	Finlandia	Hombre	50,0
02	Aragón	2017	1	Europa	01	UE-28	109	Finlandia	Mujer	29,0
02	Aragón	2017	1	Europa	01	UE-28	110	Francia	Hombre	4210,0
02	Aragón	2017	1	Europa	01	UE-28	110	Francia	Mujer	4235,0
02	Aragón	2017	1	Europa	01	UE-28	111	Grecia	Hombre	25,0
02	Aragón	2017	1	Europa	01	UE-28	111	Grecia	Mujer	33,0
02	Aragón	2017	1	Europa	01	UE-28	112	Hungría	Hombre	7,0
02	Aragón	2017	1	Europa	01	UE-28	112	Hungría	Mujer	7,0
02	Aragón	2017	1	Europa	01	UE-28	113	Irlanda	Hombre	85,0
02	Aragón	2017	1	Europa	01	UE-28	113	Irlanda	Mujer	109,0
02	Aragón	2017	1	Europa	01	UE-28	115	Italia	Hombre	199,0
02	Aragón	2017	1	Europa	01	UE-28	115	Italia	Mujer	367,0
02	Aragón	2017	1	Europa	01	UE-28	117	Luxemburgo	Hombre	55,0
02	Aragón	2017	1	Europa	01	UE-28	117	Luxemburgo	Mujer	64,0
02	Aragón	2017	1	Europa	01	UE-28	118	Malta	Hombre	5,0
02	Aragón	2017	1	Europa	01	UE-28	118	Malta	Mujer	3,0
02	Aragón	2017	1	Europa	01	UE-28	121	Países Bajos	Hombre	201,0
02	Aragón	2017	1	Europa	01	UE-28	121	Países Bajos	Mujer	269,0
02	Aragón	2017	1	Europa	01	UE-28	122	Polonia	Hombre	40,0
02	Aragón	2017	1	Europa	01	UE-28	122	Polonia	Mujer	17,0
02	Aragón	2017	1	Europa	01	UE-28	123	Portugal	Hombre	80,0
02	Aragón	2017	1	Europa	01	UE-28	123	Portugal	Mujer	95,0
02	Aragón	2017	1	Europa	01	UE-28	125	Reino Unido	Hombre	1179,0
02	Aragón	2017	1	Europa	01	UE-28	125	Reino Unido	Mujer	1319,0
02	Aragón	2017	1	Europa	01	UE-28	126	Alemania	Hombre	1425,0
02	Aragón	2017	1	Europa	01	UE-28	126	Alemania	Mujer	1460,0
02	Aragón	2017	1	Europa	01	UE-28	128	Rumanía	Hombre	17,0
02	Aragón	2017	1	Europa	01	UE-28	128	Rumanía	Mujer	7,0
02	Aragón	2017	1	Europa	01	UE-28	131	Suecia	Hombre	113,0
02	Aragón	2017	1	Europa	01	UE-28	131	Suecia	Mujer	87,0
02	Aragón	2017	1	Europa	01	UE-28	136	Letonia	Hombre	1,0
02	Aragón	2017	1	Europa	01	UE-28	141	Estonia	Hombre	2,0
02	Aragón	2017	1	Europa	01	UE-28	142	Lituania	Hombre	4,0
02	Aragón	2017	1	Europa	01	UE-28	142	Lituania	Mujer	1,0
02	Aragón	2017	1	Europa	01	UE-28	143	República Checa	Hombre	24,0
02	Aragón	2017	1	Europa	01	UE-28	143	República Checa	Mujer	15,0
02	Aragón	2017	1	Europa	01	UE-28	144	Eslovaquia	Hombre	12,0
02	Aragón	2017	1	Europa	01	UE-28	144	Eslovaquia	Mujer	1,0
02	Aragón	2017	1	Europa	01	UE-28	146	Croacia	Hombre	1,0
02	Aragón	2017	1	Europa	01	UE-28	146	Croacia	Mujer	3,0
02	Aragón	2017	1	Europa	01	UE-28	147	Eslovenia	Hombre	4,0
02	Aragón	2017	1	Europa	01	UE-28	147	Eslovenia	Mujer	2,0
02	Aragón	2017	1	Europa	02	Resto de Europa	114	Islandia	Hombre	3,0
02	Aragón	2017	1	Europa	02	Resto de Europa	114	Islandia	Mujer	4,0
02	Aragón	2017	1	Europa	02	Resto de Europa	120	Noruega	Hombre	26,0
02	Aragón	2017	1	Europa	02	Resto de Europa	120	Noruega	Mujer	35,0
02	Aragón	2017	1	Europa	02	Resto de Europa	124	Andorra	Hombre	353,0
02	Aragón	2017	1	Europa	02	Resto de Europa	124	Andorra	Mujer	354,0
02	Aragón	2017	1	Europa	02	Resto de Europa	132	Suiza	Hombre	533,0
02	Aragón	2017	1	Europa	02	Resto de Europa	132	Suiza	Mujer	666,0
02	Aragón	2017	1	Europa	02	Resto de Europa	135	Ucrania	Hombre	7,0
02	Aragón	2017	1	Europa	02	Resto de Europa	145	Bosnia-Herzegovina	Hombre	2,0
02	Aragón	2017	1	Europa	02	Resto de Europa	145	Bosnia-Herzegovina	Mujer	1,0
02	Aragón	2017	1	Europa	02	Resto de Europa	154	Rusia	Hombre	22,0
02	Aragón	2017	1	Europa	02	Resto de Europa	154	Rusia	Mujer	22,0
02	Aragón	2017	1	Europa	02	Resto de Europa	157	Serbia	Hombre	2,0
02	Aragón	2017	1	Europa	02	Resto de Europa	436	Turquía	Hombre	15,0
02	Aragón	2017	1	Europa	02	Resto de Europa	436	Turquía	Mujer	8,0
02	Aragón	2017	2	África	03	Magreb	203	Argelia	Hombre	10,0
02	Aragón	2017	2	África	03	Magreb	203	Argelia	Mujer	7,0
02	Aragón	2017	2	África	03	Magreb	228	Marruecos	Hombre	79,0
02	Aragón	2017	2	África	03	Magreb	228	Marruecos	Mujer	70,0
02	Aragón	2017	2	África	03	Magreb	230	Mauritania	Hombre	7,0
02	Aragón	2017	2	África	03	Magreb	230	Mauritania	Mujer	1,0
02	Aragón	2017	2	África	03	Magreb	248	Túnez	Hombre	18,0
02	Aragón	2017	2	África	03	Magreb	248	Túnez	Mujer	14,0
02	Aragón	2017	2	África	04	Resto de África	202	Angola	Hombre	6,0
02	Aragón	2017	2	África	04	Resto de África	202	Angola	Mujer	3,0
02	Aragón	2017	2	África	04	Resto de África	204	Benin	Hombre	2,0
02	Aragón	2017	2	África	04	Resto de África	207	Cabo Verde	Hombre	2,0
02	Aragón	2017	2	África	04	Resto de África	207	Cabo Verde	Mujer	1,0
02	Aragón	2017	2	África	04	Resto de África	208	Camerún	Hombre	3,0
02	Aragón	2017	2	África	04	Resto de África	208	Camerún	Mujer	4,0
02	Aragón	2017	2	África	04	Resto de África	211	Costa de Marfil	Hombre	5,0
02	Aragón	2017	2	África	04	Resto de África	211	Costa de Marfil	Mujer	6,0
02	Aragón	2017	2	África	04	Resto de África	213	Egipto	Hombre	4,0
02	Aragón	2017	2	África	04	Resto de África	213	Egipto	Mujer	7,0
02	Aragón	2017	2	África	04	Resto de África	214	Etiopía	Hombre	1,0
02	Aragón	2017	2	África	04	Resto de África	214	Etiopía	Mujer	1,0
02	Aragón	2017	2	África	04	Resto de África	215	Gabón	Hombre	3,0
02	Aragón	2017	2	África	04	Resto de África	215	Gabón	Mujer	4,0
02	Aragón	2017	2	África	04	Resto de África	216	Gambia	Hombre	93,0
02	Aragón	2017	2	África	04	Resto de África	216	Gambia	Mujer	21,0
02	Aragón	2017	2	África	04	Resto de África	217	Ghana	Hombre	1,0
02	Aragón	2017	2	África	04	Resto de África	217	Ghana	Mujer	1,0
02	Aragón	2017	2	África	04	Resto de África	218	Guinea	Hombre	2,0
02	Aragón	2017	2	África	04	Resto de África	219	Guinea Bissau	Hombre	3,0
02	Aragón	2017	2	África	04	Resto de África	219	Guinea Bissau	Mujer	4,0
02	Aragón	2017	2	África	04	Resto de África	220	Guinea Ecuatorial	Hombre	49,0
02	Aragón	2017	2	África	04	Resto de África	220	Guinea Ecuatorial	Mujer	48,0
02	Aragón	2017	2	África	04	Resto de África	221	Kenia	Hombre	4,0
02	Aragón	2017	2	África	04	Resto de África	221	Kenia	Mujer	5,0
02	Aragón	2017	2	África	04	Resto de África	225	Madagascar	Hombre	1,0
02	Aragón	2017	2	África	04	Resto de África	225	Madagascar	Mujer	1,0
02	Aragón	2017	2	África	04	Resto de África	226	Malawi	Hombre	1,0
02	Aragón	2017	2	África	04	Resto de África	227	Mali	Hombre	13,0
02	Aragón	2017	2	África	04	Resto de África	227	Mali	Mujer	4,0
02	Aragón	2017	2	África	04	Resto de África	231	Mozambique	Hombre	2,0
02	Aragón	2017	2	África	04	Resto de África	231	Mozambique	Mujer	5,0
02	Aragón	2017	2	África	04	Resto de África	232	Namibia	Hombre	3,0
02	Aragón	2017	2	África	04	Resto de África	234	Nigeria	Mujer	2,0
02	Aragón	2017	2	África	04	Resto de África	236	Sudáfrica	Hombre	19,0
02	Aragón	2017	2	África	04	Resto de África	236	Sudáfrica	Mujer	20,0
02	Aragón	2017	2	África	04	Resto de África	239	Senegal	Hombre	33,0
02	Aragón	2017	2	África	04	Resto de África	239	Senegal	Mujer	10,0
02	Aragón	2017	2	África	04	Resto de África	243	Sudán	Hombre	2,0
02	Aragón	2017	2	África	04	Resto de África	243	Sudán	Mujer	2,0
02	Aragón	2017	2	África	04	Resto de África	245	Tanzania	Hombre	1,0
02	Aragón	2017	2	África	04	Resto de África	245	Tanzania	Mujer	2,0
02	Aragón	2017	2	África	04	Resto de África	246	Chad	Hombre	1,0
02	Aragón	2017	2	África	04	Resto de África	246	Chad	Mujer	1,0
02	Aragón	2017	2	África	04	Resto de África	247	Togo	Hombre	3,0
02	Aragón	2017	2	África	04	Resto de África	250	Rep. Democrática del Congo	Hombre	1,0
02	Aragón	2017	2	África	04	Resto de África	250	Rep. Democrática del Congo	Mujer	2,0
02	Aragón	2017	2	África	04	Resto de África	251	Zambia	Hombre	1,0
02	Aragón	2017	2	África	04	Resto de África	251	Zambia	Mujer	1,0
02	Aragón	2017	2	África	04	Resto de África	252	Zimbabwe	Hombre	2,0
02	Aragón	2017	2	África	04	Resto de África	254	Sudán del Sur	Mujer	1,0
02	Aragón	2017	3	América	05	América del Norte	301	Canadá	Hombre	263,0
02	Aragón	2017	3	América	05	América del Norte	301	Canadá	Mujer	221,0
02	Aragón	2017	3	América	05	América del Norte	302	Estados Unidos de América	Hombre	1083,0
02	Aragón	2017	3	América	05	América del Norte	302	Estados Unidos de América	Mujer	1398,0
02	Aragón	2017	3	América	06	Resto de América	303	México	Hombre	861,0
02	Aragón	2017	3	América	06	Resto de América	303	México	Mujer	858,0
02	Aragón	2017	3	América	06	Resto de América	314	Costa Rica	Hombre	64,0
02	Aragón	2017	3	América	06	Resto de América	314	Costa Rica	Mujer	58,0
02	Aragón	2017	3	América	06	Resto de América	315	Cuba	Hombre	183,0
02	Aragón	2017	3	América	06	Resto de América	315	Cuba	Mujer	224,0
02	Aragón	2017	3	América	06	Resto de América	317	El Salvador	Hombre	12,0
02	Aragón	2017	3	América	06	Resto de América	317	El Salvador	Mujer	10,0
02	Aragón	2017	3	América	06	Resto de América	319	Guatemala	Hombre	62,0
02	Aragón	2017	3	América	06	Resto de América	319	Guatemala	Mujer	62,0
02	Aragón	2017	3	América	06	Resto de América	320	Haití	Hombre	3,0
02	Aragón	2017	3	América	06	Resto de América	320	Haití	Mujer	1,0
02	Aragón	2017	3	América	06	Resto de América	321	Honduras	Hombre	47,0
02	Aragón	2017	3	América	06	Resto de América	321	Honduras	Mujer	32,0
02	Aragón	2017	3	América	06	Resto de América	322	Jamaica	Hombre	1,0
02	Aragón	2017	3	América	06	Resto de América	323	Nicaragua	Hombre	33,0
02	Aragón	2017	3	América	06	Resto de América	323	Nicaragua	Mujer	17,0
02	Aragón	2017	3	América	06	Resto de América	324	Panamá	Hombre	137,0
02	Aragón	2017	3	América	06	Resto de América	324	Panamá	Mujer	137,0
02	Aragón	2017	3	América	06	Resto de América	326	República Dominicana	Hombre	168,0
02	Aragón	2017	3	América	06	Resto de América	326	República Dominicana	Mujer	145,0
02	Aragón	2017	3	América	06	Resto de América	328	Santa Lucia	Mujer	1,0
02	Aragón	2017	3	América	06	Resto de América	329	San Cristóbal y Nieves	Hombre	1,0
02	Aragón	2017	3	América	06	Resto de América	340	Argentina	Hombre	2762,0
02	Aragón	2017	3	América	06	Resto de América	340	Argentina	Mujer	3189,0
02	Aragón	2017	3	América	06	Resto de América	341	Bolivia	Hombre	94,0
02	Aragón	2017	3	América	06	Resto de América	341	Bolivia	Mujer	73,0
02	Aragón	2017	3	América	06	Resto de América	342	Brasil	Hombre	1024,0
02	Aragón	2017	3	América	06	Resto de América	342	Brasil	Mujer	1015,0
02	Aragón	2017	3	América	06	Resto de América	343	Colombia	Hombre	314,0
02	Aragón	2017	3	América	06	Resto de América	343	Colombia	Mujer	320,0
02	Aragón	2017	3	América	06	Resto de América	344	Chile	Hombre	851,0
02	Aragón	2017	3	América	06	Resto de América	344	Chile	Mujer	784,0
02	Aragón	2017	3	América	06	Resto de América	345	Ecuador	Hombre	721,0
02	Aragón	2017	3	América	06	Resto de América	345	Ecuador	Mujer	711,0
02	Aragón	2017	3	América	06	Resto de América	347	Paraguay	Hombre	110,0
02	Aragón	2017	3	América	06	Resto de América	347	Paraguay	Mujer	95,0
02	Aragón	2017	3	América	06	Resto de América	348	Perú	Hombre	277,0
02	Aragón	2017	3	América	06	Resto de América	348	Perú	Mujer	269,0
02	Aragón	2017	3	América	06	Resto de América	350	Uruguay	Hombre	194,0
02	Aragón	2017	3	América	06	Resto de América	350	Uruguay	Mujer	220,0
02	Aragón	2017	3	América	06	Resto de América	351	Venezuela	Hombre	995,0
02	Aragón	2017	3	América	06	Resto de América	351	Venezuela	Mujer	983,0
02	Aragón	2017	4	Asia	07	Asia	402	Arabia Saudí	Hombre	37,0
02	Aragón	2017	4	Asia	07	Asia	402	Arabia Saudí	Mujer	19,0
02	Aragón	2017	4	Asia	07	Asia	403	Bahrein	Hombre	1,0
02	Aragón	2017	4	Asia	07	Asia	403	Bahrein	Mujer	3,0
02	Aragón	2017	4	Asia	07	Asia	404	Bangladesh	Mujer	2,0
02	Aragón	2017	4	Asia	07	Asia	407	China	Hombre	56,0
02	Aragón	2017	4	Asia	07	Asia	407	China	Mujer	33,0
02	Aragón	2017	4	Asia	07	Asia	408	Emiratos Arabes Unidos	Hombre	41,0
02	Aragón	2017	4	Asia	07	Asia	408	Emiratos Arabes Unidos	Mujer	37,0
02	Aragón	2017	4	Asia	07	Asia	409	Filipinas	Hombre	40,0
02	Aragón	2017	4	Asia	07	Asia	409	Filipinas	Mujer	26,0
02	Aragón	2017	4	Asia	07	Asia	410	India	Hombre	7,0
02	Aragón	2017	4	Asia	07	Asia	410	India	Mujer	14,0
02	Aragón	2017	4	Asia	07	Asia	411	Indonesia	Hombre	7,0
02	Aragón	2017	4	Asia	07	Asia	411	Indonesia	Mujer	3,0
02	Aragón	2017	4	Asia	07	Asia	413	Irán	Mujer	2,0
02	Aragón	2017	4	Asia	07	Asia	414	Israel	Hombre	14,0
02	Aragón	2017	4	Asia	07	Asia	414	Israel	Mujer	14,0
02	Aragón	2017	4	Asia	07	Asia	415	Japón	Hombre	38,0
02	Aragón	2017	4	Asia	07	Asia	415	Japón	Mujer	29,0
02	Aragón	2017	4	Asia	07	Asia	416	Jordania	Hombre	30,0
02	Aragón	2017	4	Asia	07	Asia	416	Jordania	Mujer	35,0
02	Aragón	2017	4	Asia	07	Asia	417	Camboya	Hombre	7,0
02	Aragón	2017	4	Asia	07	Asia	417	Camboya	Mujer	1,0
02	Aragón	2017	4	Asia	07	Asia	418	Kuwait	Hombre	4,0
02	Aragón	2017	4	Asia	07	Asia	418	Kuwait	Mujer	3,0
02	Aragón	2017	4	Asia	07	Asia	419	Laos	Hombre	1,0
02	Aragón	2017	4	Asia	07	Asia	420	Líbano	Hombre	16,0
02	Aragón	2017	4	Asia	07	Asia	420	Líbano	Mujer	18,0
02	Aragón	2017	4	Asia	07	Asia	421	Malasia	Hombre	8,0
02	Aragón	2017	4	Asia	07	Asia	421	Malasia	Mujer	6,0
02	Aragón	2017	4	Asia	07	Asia	424	Nepal	Mujer	1,0
02	Aragón	2017	4	Asia	07	Asia	425	Omán	Hombre	2,0
02	Aragón	2017	4	Asia	07	Asia	425	Omán	Mujer	1,0
02	Aragón	2017	4	Asia	07	Asia	426	Pakistán	Hombre	15,0
02	Aragón	2017	4	Asia	07	Asia	426	Pakistán	Mujer	19,0
02	Aragón	2017	4	Asia	07	Asia	427	Qatar	Hombre	21,0
02	Aragón	2017	4	Asia	07	Asia	427	Qatar	Mujer	12,0
02	Aragón	2017	4	Asia	07	Asia	430	República de Corea	Hombre	6,0
02	Aragón	2017	4	Asia	07	Asia	430	República de Corea	Mujer	2,0
02	Aragón	2017	4	Asia	07	Asia	432	Singapur	Hombre	21,0
02	Aragón	2017	4	Asia	07	Asia	432	Singapur	Mujer	15,0
02	Aragón	2017	4	Asia	07	Asia	433	Siria	Hombre	17,0
02	Aragón	2017	4	Asia	07	Asia	433	Siria	Mujer	7,0
02	Aragón	2017	4	Asia	07	Asia	435	Tailandia	Hombre	14,0
02	Aragón	2017	4	Asia	07	Asia	435	Tailandia	Mujer	4,0
02	Aragón	2017	4	Asia	07	Asia	437	Vietnam	Hombre	3,0
02	Aragón	2017	4	Asia	07	Asia	437	Vietnam	Mujer	4,0
02	Aragón	2017	4	Asia	07	Asia	443	Kazajstan	Hombre	4,0
02	Aragón	2017	4	Asia	07	Asia	449	Palestina	Hombre	14,0
02	Aragón	2017	4	Asia	07	Asia	449	Palestina	Mujer	15,0
02	Aragón	2017	4	Asia	07	Asia	499	Países sin relaciones diplomáticas	Hombre	6,0
02	Aragón	2017	4	Asia	07	Asia	499	Países sin relaciones diplomáticas	Mujer	4,0
02	Aragón	2017	5	Oceanía	08	Oceanía	501	Australia	Hombre	144,0
02	Aragón	2017	5	Oceanía	08	Oceanía	501	Australia	Mujer	154,0
02	Aragón	2017	5	Oceanía	08	Oceanía	504	Nueva Zelanda	Hombre	8,0
02	Aragón	2017	5	Oceanía	08	Oceanía	504	Nueva Zelanda	Mujer	11,0
02	Aragón	2017	5	Oceanía	08	Oceanía	505	Papua Nueva Guinea	Hombre	1,0
02	Aragón	2017	5	Oceanía	08	Oceanía	505	Papua Nueva Guinea	Mujer	2,0
