Año	Nº Accidentes	Grupo	Descripción Ocupación	Sexo	Comarca Código	Comarca Nombre
2014,0	2	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	16	Valdejalón
2014,0	74	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	17	D.C. Zaragoza
2014,0	18	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	17	D.C. Zaragoza
2014,0	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	20	Comunidad de Calatayud
2014,0	2	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	20	Comunidad de Calatayud
2014,0	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	21	Campo de Cariñena
2014,0	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	25	Jiloca
2014,0	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	26	Cuencas Mineras
2014,0	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	28	Bajo Aragón
2014,0	6	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	29	Comunidad de Teruel
2014,0	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	29	Comunidad de Teruel
2014,0	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	32	Gúdar-Javalambre
2014,0	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	33	Matarraña / Matarranya
2014,0	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	NC	Municipio del centro de trabajo fuera de Aragón
2014,0	2	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	01	La Jacetania
2014,0	1	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	02	Alto Gállego
2014,0	3	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	04	La Ribagorza
2014,0	2	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	04	La Ribagorza
2014,0	2	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	05	Cinco Villas
2014,0	3	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	07	Somontano de Barbastro
2014,0	1	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	08	Cinca Medio
2014,0	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	08	Cinca Medio
2014,0	1	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	09	La Litera / La Llitera
2014,0	2	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	11	Bajo Cinca / Baix Cinca
2014,0	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	11	Bajo Cinca / Baix Cinca
2014,0	7	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	15	Ribera Alta del Ebro
2014,0	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	15	Ribera Alta del Ebro
2014,0	3	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	16	Valdejalón
2014,0	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	16	Valdejalón
2014,0	69	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	17	D.C. Zaragoza
2014,0	18	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	17	D.C. Zaragoza
2014,0	3	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	21	Campo de Cariñena
2014,0	1	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	28	Bajo Aragón
2014,0	1	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	29	Comunidad de Teruel
2014,0	2	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	NC	Municipio del centro de trabajo fuera de Aragón
2014,0	2	9	Ocupaciones elementales	Hombres	01	La Jacetania
2014,0	1	9	Ocupaciones elementales	Hombres	03	Sobrarbe
2014,0	3	9	Ocupaciones elementales	Hombres	05	Cinco Villas
2014,0	1	9	Ocupaciones elementales	Hombres	06	Hoya de Huesca / Plana de Uesca
2014,0	8	9	Ocupaciones elementales	Mujeres	06	Hoya de Huesca / Plana de Uesca
2014,0	1	9	Ocupaciones elementales	Hombres	07	Somontano de Barbastro
2014,0	2	9	Ocupaciones elementales	Mujeres	07	Somontano de Barbastro
2014,0	3	9	Ocupaciones elementales	Hombres	08	Cinca Medio
2014,0	1	9	Ocupaciones elementales	Mujeres	08	Cinca Medio
2014,0	1	9	Ocupaciones elementales	Hombres	09	La Litera / La Llitera
2014,0	2	9	Ocupaciones elementales	Hombres	10	Los Monegros
2014,0	6	9	Ocupaciones elementales	Hombres	11	Bajo Cinca / Baix Cinca
2014,0	5	9	Ocupaciones elementales	Mujeres	11	Bajo Cinca / Baix Cinca
2014,0	1	9	Ocupaciones elementales	Mujeres	13	Campo de Borja
2014,0	6	9	Ocupaciones elementales	Hombres	15	Ribera Alta del Ebro
2014,0	3	9	Ocupaciones elementales	Mujeres	15	Ribera Alta del Ebro
2014,0	10	9	Ocupaciones elementales	Hombres	16	Valdejalón
2014,0	6	9	Ocupaciones elementales	Mujeres	16	Valdejalón
2014,0	63	9	Ocupaciones elementales	Hombres	17	D.C. Zaragoza
2014,0	130	9	Ocupaciones elementales	Mujeres	17	D.C. Zaragoza
2014,0	3	9	Ocupaciones elementales	Hombres	18	Ribera Baja del Ebro
2014,0	1	9	Ocupaciones elementales	Mujeres	18	Ribera Baja del Ebro
2014,0	2	9	Ocupaciones elementales	Hombres	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2014,0	2	9	Ocupaciones elementales	Mujeres	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2014,0	3	9	Ocupaciones elementales	Hombres	20	Comunidad de Calatayud
2014,0	7	9	Ocupaciones elementales	Mujeres	20	Comunidad de Calatayud
2014,0	4	9	Ocupaciones elementales	Hombres	21	Campo de Cariñena
2014,0	1	9	Ocupaciones elementales	Mujeres	21	Campo de Cariñena
2014,0	1	9	Ocupaciones elementales	Hombres	25	Jiloca
2014,0	2	9	Ocupaciones elementales	Hombres	27	Andorra-Sierra de Arcos
2014,0	1	9	Ocupaciones elementales	Hombres	28	Bajo Aragón
2014,0	2	9	Ocupaciones elementales	Mujeres	28	Bajo Aragón
2014,0	9	9	Ocupaciones elementales	Hombres	29	Comunidad de Teruel
2014,0	5	9	Ocupaciones elementales	Mujeres	29	Comunidad de Teruel
2014,0	8	9	Ocupaciones elementales	Hombres	NC	Municipio del centro de trabajo fuera de Aragón
2014,0	2	9	Ocupaciones elementales	Mujeres	NC	Municipio del centro de trabajo fuera de Aragón
2013,0	1	1	Directores y gerentes	Mujeres	06	Hoya de Huesca / Plana de Uesca
2013,0	1	1	Directores y gerentes	Hombres	15	Ribera Alta del Ebro
2013,0	7	1	Directores y gerentes	Hombres	17	D.C. Zaragoza
2013,0	4	1	Directores y gerentes	Mujeres	17	D.C. Zaragoza
2013,0	1	1	Directores y gerentes	Mujeres	20	Comunidad de Calatayud
2013,0	2	2	Técnicos y profesionales científicos e intelectuales	Mujeres	01	La Jacetania
2013,0	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	02	Alto Gállego
2013,0	2	2	Técnicos y profesionales científicos e intelectuales	Mujeres	03	Sobrarbe
2013,0	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	05	Cinco Villas
2013,0	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	06	Hoya de Huesca / Plana de Uesca
2013,0	8	2	Técnicos y profesionales científicos e intelectuales	Mujeres	06	Hoya de Huesca / Plana de Uesca
2013,0	3	2	Técnicos y profesionales científicos e intelectuales	Mujeres	07	Somontano de Barbastro
2013,0	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	08	Cinca Medio
2013,0	2	2	Técnicos y profesionales científicos e intelectuales	Mujeres	08	Cinca Medio
2013,0	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	09	La Litera / La Llitera
2013,0	3	2	Técnicos y profesionales científicos e intelectuales	Mujeres	10	Los Monegros
2013,0	4	2	Técnicos y profesionales científicos e intelectuales	Mujeres	11	Bajo Cinca / Baix Cinca
2013,0	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	12	Tarazona y el Moncayo
2013,0	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	12	Tarazona y el Moncayo
2013,0	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	14	Aranda
2013,0	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	15	Ribera Alta del Ebro
2013,0	4	2	Técnicos y profesionales científicos e intelectuales	Mujeres	15	Ribera Alta del Ebro
2013,0	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	16	Valdejalón
2013,0	22	2	Técnicos y profesionales científicos e intelectuales	Hombres	17	D.C. Zaragoza
2013,0	113	2	Técnicos y profesionales científicos e intelectuales	Mujeres	17	D.C. Zaragoza
2013,0	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	18	Ribera Baja del Ebro
2013,0	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	20	Comunidad de Calatayud
2013,0	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	20	Comunidad de Calatayud
2013,0	2	2	Técnicos y profesionales científicos e intelectuales	Mujeres	24	Campo de Daroca
2013,0	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	29	Comunidad de Teruel
2013,0	13	2	Técnicos y profesionales científicos e intelectuales	Mujeres	29	Comunidad de Teruel
2013,0	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	31	Sierra de Albarracín
2013,0	2	3	Técnicos; profesionales de apoyo	Hombres	06	Hoya de Huesca / Plana de Uesca
2013,0	1	3	Técnicos; profesionales de apoyo	Mujeres	06	Hoya de Huesca / Plana de Uesca
2013,0	1	3	Técnicos; profesionales de apoyo	Mujeres	07	Somontano de Barbastro
2013,0	38	3	Técnicos; profesionales de apoyo	Hombres	17	D.C. Zaragoza
2013,0	60	3	Técnicos; profesionales de apoyo	Mujeres	17	D.C. Zaragoza
2013,0	1	3	Técnicos; profesionales de apoyo	Mujeres	20	Comunidad de Calatayud
2013,0	2	3	Técnicos; profesionales de apoyo	Mujeres	25	Jiloca
2013,0	1	3	Técnicos; profesionales de apoyo	Mujeres	26	Cuencas Mineras
2013,0	1	3	Técnicos; profesionales de apoyo	Hombres	28	Bajo Aragón
2013,0	1	3	Técnicos; profesionales de apoyo	Mujeres	28	Bajo Aragón
2013,0	1	3	Técnicos; profesionales de apoyo	Hombres	29	Comunidad de Teruel
2013,0	1	3	Técnicos; profesionales de apoyo	Mujeres	29	Comunidad de Teruel
2013,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	01	La Jacetania
2013,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	02	Alto Gállego
2013,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	03	Sobrarbe
2013,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	04	La Ribagorza
2013,0	4	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	05	Cinco Villas
2013,0	2	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	06	Hoya de Huesca / Plana de Uesca
2013,0	4	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	06	Hoya de Huesca / Plana de Uesca
2013,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	07	Somontano de Barbastro
2013,0	2	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	07	Somontano de Barbastro
2013,0	2	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	08	Cinca Medio
2013,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	08	Cinca Medio
2013,0	3	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	09	La Litera / La Llitera
2013,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	10	Los Monegros
2013,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	11	Bajo Cinca / Baix Cinca
2013,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	11	Bajo Cinca / Baix Cinca
2013,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	12	Tarazona y el Moncayo
2013,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	12	Tarazona y el Moncayo
2013,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	15	Ribera Alta del Ebro
2013,0	2	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	16	Valdejalón
2013,0	48	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	17	D.C. Zaragoza
2013,0	165	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	17	D.C. Zaragoza
2013,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	20	Comunidad de Calatayud
2013,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	25	Jiloca
2013,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	26	Cuencas Mineras
2013,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	28	Bajo Aragón
2013,0	4	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	29	Comunidad de Teruel
2013,0	5	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	29	Comunidad de Teruel
2013,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	32	Gúdar-Javalambre
2013,0	4	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	01	La Jacetania
2013,0	5	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	01	La Jacetania
2013,0	3	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	02	Alto Gállego
2013,0	2	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	02	Alto Gállego
2013,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	03	Sobrarbe
2013,0	5	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	04	La Ribagorza
2013,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	05	Cinco Villas
2013,0	3	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	06	Hoya de Huesca / Plana de Uesca
2013,0	11	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	06	Hoya de Huesca / Plana de Uesca
2013,0	6	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	07	Somontano de Barbastro
2013,0	5	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	08	Cinca Medio
2013,0	2	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	10	Los Monegros
2013,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	11	Bajo Cinca / Baix Cinca
2013,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	11	Bajo Cinca / Baix Cinca
2013,0	3	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	12	Tarazona y el Moncayo
2013,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	13	Campo de Borja
2013,0	3	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	15	Ribera Alta del Ebro
2013,0	2	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	16	Valdejalón
2013,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	16	Valdejalón
2013,0	101	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	17	D.C. Zaragoza
2013,0	256	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	17	D.C. Zaragoza
2013,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	18	Ribera Baja del Ebro
2013,0	4	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	18	Ribera Baja del Ebro
2013,0	4	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	20	Comunidad de Calatayud
2013,0	4	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	20	Comunidad de Calatayud
2013,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	22	Campo de Belchite
2013,0	2	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	26	Cuencas Mineras
2013,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	28	Bajo Aragón
2013,0	3	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	28	Bajo Aragón
2013,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	29	Comunidad de Teruel
2013,0	10	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	29	Comunidad de Teruel
2013,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	32	Gúdar-Javalambre
2013,0	2	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	33	Matarraña / Matarranya
2013,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	NC	Municipio del centro de trabajo fuera de Aragón
2013,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	NC	Municipio del centro de trabajo fuera de Aragón
2013,0	1	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	05	Cinco Villas
2013,0	1	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	09	La Litera / La Llitera
2013,0	1	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	10	Los Monegros
2013,0	1	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	10	Los Monegros
2013,0	3	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	11	Bajo Cinca / Baix Cinca
2013,0	6	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	17	D.C. Zaragoza
2013,0	1	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	17	D.C. Zaragoza
2013,0	2	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2013,0	1	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	28	Bajo Aragón
2013,0	1	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	29	Comunidad de Teruel
2013,0	1	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	NC	Municipio del centro de trabajo fuera de Aragón
2013,0	2	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	01	La Jacetania
2013,0	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	01	La Jacetania
2013,0	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	05	Cinco Villas
2013,0	7	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	06	Hoya de Huesca / Plana de Uesca
2013,0	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	07	Somontano de Barbastro
2013,0	5	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	08	Cinca Medio
2013,0	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	09	La Litera / La Llitera
2013,0	3	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	10	Los Monegros
2013,0	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	11	Bajo Cinca / Baix Cinca
2013,0	5	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	15	Ribera Alta del Ebro
2013,0	4	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	16	Valdejalón
2013,0	81	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	17	D.C. Zaragoza
2013,0	18	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	17	D.C. Zaragoza
2013,0	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2013,0	2	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	20	Comunidad de Calatayud
2013,0	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	20	Comunidad de Calatayud
2013,0	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	21	Campo de Cariñena
2013,0	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	23	Bajo Martín
2013,0	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	24	Campo de Daroca
2013,0	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	27	Andorra-Sierra de Arcos
2013,0	2	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	28	Bajo Aragón
2013,0	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	28	Bajo Aragón
2013,0	2	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	29	Comunidad de Teruel
2013,0	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	32	Gúdar-Javalambre
2013,0	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	NC	Municipio del centro de trabajo fuera de Aragón
2013,0	1	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	01	La Jacetania
2013,0	1	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	02	Alto Gállego
2013,0	1	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	05	Cinco Villas
2013,0	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	05	Cinco Villas
2013,0	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	06	Hoya de Huesca / Plana de Uesca
2013,0	1	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	07	Somontano de Barbastro
2013,0	1	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	08	Cinca Medio
2013,0	2	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	08	Cinca Medio
2013,0	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	11	Bajo Cinca / Baix Cinca
2013,0	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	12	Tarazona y el Moncayo
2013,0	10	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	15	Ribera Alta del Ebro
2013,0	2	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	15	Ribera Alta del Ebro
2013,0	3	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	16	Valdejalón
2013,0	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	16	Valdejalón
2013,0	79	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	17	D.C. Zaragoza
2013,0	17	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	17	D.C. Zaragoza
2013,0	2	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	29	Comunidad de Teruel
2013,0	1	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	32	Gúdar-Javalambre
2013,0	1	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	NC	Municipio del centro de trabajo fuera de Aragón
2013,0	1	9	Ocupaciones elementales	Hombres	01	La Jacetania
2013,0	2	9	Ocupaciones elementales	Mujeres	01	La Jacetania
2013,0	5	9	Ocupaciones elementales	Mujeres	02	Alto Gállego
2013,0	1	9	Ocupaciones elementales	Mujeres	03	Sobrarbe
2013,0	1	9	Ocupaciones elementales	Hombres	04	La Ribagorza
2013,0	3	9	Ocupaciones elementales	Hombres	05	Cinco Villas
2013,0	1	9	Ocupaciones elementales	Mujeres	05	Cinco Villas
2013,0	4	9	Ocupaciones elementales	Hombres	06	Hoya de Huesca / Plana de Uesca
2013,0	3	9	Ocupaciones elementales	Mujeres	06	Hoya de Huesca / Plana de Uesca
2013,0	1	9	Ocupaciones elementales	Hombres	07	Somontano de Barbastro
2013,0	4	9	Ocupaciones elementales	Hombres	08	Cinca Medio
2013,0	1	9	Ocupaciones elementales	Hombres	09	La Litera / La Llitera
2013,0	2	9	Ocupaciones elementales	Hombres	10	Los Monegros
2013,0	1	9	Ocupaciones elementales	Mujeres	10	Los Monegros
2013,0	3	9	Ocupaciones elementales	Hombres	11	Bajo Cinca / Baix Cinca
2013,0	4	9	Ocupaciones elementales	Mujeres	11	Bajo Cinca / Baix Cinca
2013,0	1	9	Ocupaciones elementales	Mujeres	12	Tarazona y el Moncayo
2013,0	1	9	Ocupaciones elementales	Hombres	15	Ribera Alta del Ebro
2013,0	3	9	Ocupaciones elementales	Mujeres	15	Ribera Alta del Ebro
2013,0	3	9	Ocupaciones elementales	Hombres	16	Valdejalón
2013,0	2	9	Ocupaciones elementales	Mujeres	16	Valdejalón
2013,0	83	9	Ocupaciones elementales	Hombres	17	D.C. Zaragoza
2013,0	113	9	Ocupaciones elementales	Mujeres	17	D.C. Zaragoza
2013,0	1	9	Ocupaciones elementales	Hombres	18	Ribera Baja del Ebro
2013,0	1	9	Ocupaciones elementales	Mujeres	18	Ribera Baja del Ebro
2013,0	3	9	Ocupaciones elementales	Hombres	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2013,0	1	9	Ocupaciones elementales	Mujeres	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2013,0	8	9	Ocupaciones elementales	Hombres	20	Comunidad de Calatayud
2013,0	5	9	Ocupaciones elementales	Mujeres	20	Comunidad de Calatayud
2013,0	1	9	Ocupaciones elementales	Mujeres	21	Campo de Cariñena
2013,0	1	9	Ocupaciones elementales	Mujeres	22	Campo de Belchite
2013,0	1	9	Ocupaciones elementales	Hombres	24	Campo de Daroca
2013,0	1	9	Ocupaciones elementales	Hombres	25	Jiloca
2013,0	2	9	Ocupaciones elementales	Mujeres	27	Andorra-Sierra de Arcos
2013,0	1	9	Ocupaciones elementales	Mujeres	28	Bajo Aragón
2013,0	3	9	Ocupaciones elementales	Hombres	29	Comunidad de Teruel
2013,0	14	9	Ocupaciones elementales	Mujeres	29	Comunidad de Teruel
