Mes y año	Mes (código)	Año	Mes nombre	Comarca código	Comarca nombre	Sexo	Temporalidad	Días duración contrato	Sector código	Sector descripción	Número de contratos	Duración contrato	Duración contrato * 1.00 / Número de contratos
Mayo 2011	201105	2011	Mayo	09	La Litera / La Llitera	Mujeres	Temporal	0	3	Construcción	1	0	0
Mayo 2011	201105	2011	Mayo	09	La Litera / La Llitera	Hombres	Temporal	0	4	Servicios	6	0	0
Mayo 2011	201105	2011	Mayo	09	La Litera / La Llitera	Hombres	Temporal	1	4	Servicios	45	4663	103,622222222222222222222222222222222222
Mayo 2011	201105	2011	Mayo	09	La Litera / La Llitera	Mujeres	Temporal	0	4	Servicios	23	0	0
Mayo 2011	201105	2011	Mayo	09	La Litera / La Llitera	Mujeres	Temporal	1	4	Servicios	58	5908	101,862068965517241379310344827586206897
Mayo 2011	201105	2011	Mayo	10	Los Monegros	Hombres	Temporal	0	1	Agricultura, ganadería y pesca	108	0	0
Mayo 2011	201105	2011	Mayo	10	Los Monegros	Hombres	Temporal	1	1	Agricultura, ganadería y pesca	36	4484	124,555555555555555555555555555555555556
Mayo 2011	201105	2011	Mayo	10	Los Monegros	Mujeres	Temporal	0	1	Agricultura, ganadería y pesca	20	0	0
Mayo 2011	201105	2011	Mayo	10	Los Monegros	Mujeres	Temporal	1	1	Agricultura, ganadería y pesca	16	1942	121,375
Mayo 2011	201105	2011	Mayo	10	Los Monegros	Hombres	Temporal	0	2	Industria y energía	8	0	0
Mayo 2011	201105	2011	Mayo	10	Los Monegros	Hombres	Temporal	1	2	Industria y energía	5	600	120
Mayo 2011	201105	2011	Mayo	10	Los Monegros	Hombres	Temporal	0	3	Construcción	19	0	0
Mayo 2011	201105	2011	Mayo	10	Los Monegros	Hombres	Temporal	1	3	Construcción	4	720	180
Mayo 2011	201105	2011	Mayo	10	Los Monegros	Mujeres	Temporal	1	3	Construcción	1	360	360
Mayo 2011	201105	2011	Mayo	10	Los Monegros	Hombres	Temporal	0	4	Servicios	16	0	0
Mayo 2011	201105	2011	Mayo	10	Los Monegros	Hombres	Temporal	1	4	Servicios	28	2468	88,14285714285714285714285714285714285714
Mayo 2011	201105	2011	Mayo	10	Los Monegros	Mujeres	Temporal	0	4	Servicios	13	0	0
Mayo 2011	201105	2011	Mayo	10	Los Monegros	Mujeres	Temporal	1	4	Servicios	19	2292	120,631578947368421052631578947368421053
Mayo 2011	201105	2011	Mayo	11	Bajo Cinca / Baix Cinca	Hombres	Temporal	0	1	Agricultura, ganadería y pesca	1883	0	0
Mayo 2011	201105	2011	Mayo	11	Bajo Cinca / Baix Cinca	Hombres	Temporal	1	1	Agricultura, ganadería y pesca	137	13248	96,7007299270072992700729927007299270073
Mayo 2011	201105	2011	Mayo	11	Bajo Cinca / Baix Cinca	Mujeres	Temporal	0	1	Agricultura, ganadería y pesca	812	0	0
Mayo 2011	201105	2011	Mayo	11	Bajo Cinca / Baix Cinca	Mujeres	Temporal	1	1	Agricultura, ganadería y pesca	38	4954	130,368421052631578947368421052631578947
Mayo 2011	201105	2011	Mayo	11	Bajo Cinca / Baix Cinca	Hombres	Temporal	0	2	Industria y energía	51	0	0
Mayo 2011	201105	2011	Mayo	11	Bajo Cinca / Baix Cinca	Hombres	Temporal	1	2	Industria y energía	23	2607	113,347826086956521739130434782608695652
Mayo 2011	201105	2011	Mayo	11	Bajo Cinca / Baix Cinca	Mujeres	Temporal	0	2	Industria y energía	17	0	0
Mayo 2011	201105	2011	Mayo	11	Bajo Cinca / Baix Cinca	Mujeres	Temporal	1	2	Industria y energía	1	180	180
Mayo 2011	201105	2011	Mayo	11	Bajo Cinca / Baix Cinca	Hombres	Temporal	0	3	Construcción	18	0	0
Mayo 2011	201105	2011	Mayo	11	Bajo Cinca / Baix Cinca	Hombres	Temporal	1	3	Construcción	2	270	135
Mayo 2011	201105	2011	Mayo	11	Bajo Cinca / Baix Cinca	Mujeres	Temporal	0	3	Construcción	2	0	0
Mayo 2011	201105	2011	Mayo	11	Bajo Cinca / Baix Cinca	Hombres	Temporal	0	4	Servicios	178	0	0
Mayo 2011	201105	2011	Mayo	11	Bajo Cinca / Baix Cinca	Hombres	Temporal	1	4	Servicios	86	2647	30,77906976744186046511627906976744186047
Mayo 2011	201105	2011	Mayo	11	Bajo Cinca / Baix Cinca	Mujeres	Temporal	0	4	Servicios	200	0	0
Mayo 2011	201105	2011	Mayo	11	Bajo Cinca / Baix Cinca	Mujeres	Temporal	1	4	Servicios	98	3528	36
Mayo 2011	201105	2011	Mayo	12	Tarazona y el Moncayo	Hombres	Temporal	0	1	Agricultura, ganadería y pesca	19	0	0
Mayo 2011	201105	2011	Mayo	12	Tarazona y el Moncayo	Hombres	Temporal	0	2	Industria y energía	6	0	0
Mayo 2011	201105	2011	Mayo	12	Tarazona y el Moncayo	Hombres	Temporal	1	2	Industria y energía	27	591	21,88888888888888888888888888888888888889
Mayo 2011	201105	2011	Mayo	12	Tarazona y el Moncayo	Mujeres	Temporal	0	2	Industria y energía	4	0	0
Mayo 2011	201105	2011	Mayo	12	Tarazona y el Moncayo	Mujeres	Temporal	1	2	Industria y energía	44	282	6,40909090909090909090909090909090909091
Mayo 2011	201105	2011	Mayo	12	Tarazona y el Moncayo	Hombres	Temporal	0	3	Construcción	13	0	0
Mayo 2011	201105	2011	Mayo	12	Tarazona y el Moncayo	Hombres	Temporal	1	3	Construcción	4	330	82,5
Mayo 2011	201105	2011	Mayo	12	Tarazona y el Moncayo	Hombres	Temporal	0	4	Servicios	12	0	0
Mayo 2011	201105	2011	Mayo	12	Tarazona y el Moncayo	Hombres	Temporal	1	4	Servicios	130	4354	33,49230769230769230769230769230769230769
Mayo 2011	201105	2011	Mayo	12	Tarazona y el Moncayo	Mujeres	Temporal	0	4	Servicios	21	0	0
Mayo 2011	201105	2011	Mayo	12	Tarazona y el Moncayo	Mujeres	Temporal	1	4	Servicios	60	1677	27,95
Mayo 2011	201105	2011	Mayo	13	Campo de Borja	Hombres	Temporal	0	1	Agricultura, ganadería y pesca	20	0	0
Mayo 2011	201105	2011	Mayo	13	Campo de Borja	Mujeres	Temporal	0	1	Agricultura, ganadería y pesca	8	0	0
Mayo 2011	201105	2011	Mayo	13	Campo de Borja	Hombres	Temporal	0	2	Industria y energía	17	0	0
Mayo 2011	201105	2011	Mayo	13	Campo de Borja	Hombres	Temporal	1	2	Industria y energía	6	731	121,833333333333333333333333333333333333
Mayo 2011	201105	2011	Mayo	13	Campo de Borja	Mujeres	Temporal	0	2	Industria y energía	9	0	0
Mayo 2011	201105	2011	Mayo	13	Campo de Borja	Mujeres	Temporal	1	2	Industria y energía	3	151	50,33333333333333333333333333333333333333
Mayo 2011	201105	2011	Mayo	13	Campo de Borja	Hombres	Temporal	0	3	Construcción	12	0	0
Mayo 2011	201105	2011	Mayo	13	Campo de Borja	Hombres	Temporal	0	4	Servicios	25	0	0
Mayo 2011	201105	2011	Mayo	13	Campo de Borja	Hombres	Temporal	1	4	Servicios	44	3261	74,11363636363636363636363636363636363636
Mayo 2011	201105	2011	Mayo	13	Campo de Borja	Mujeres	Temporal	0	4	Servicios	30	0	0
Mayo 2011	201105	2011	Mayo	13	Campo de Borja	Mujeres	Temporal	1	4	Servicios	60	3203	53,38333333333333333333333333333333333333
Mayo 2011	201105	2011	Mayo	14	Aranda	Hombres	Temporal	0	1	Agricultura, ganadería y pesca	13	0	0
Mayo 2011	201105	2011	Mayo	14	Aranda	Hombres	Temporal	1	1	Agricultura, ganadería y pesca	1	180	180
Mayo 2011	201105	2011	Mayo	14	Aranda	Mujeres	Temporal	0	1	Agricultura, ganadería y pesca	2	0	0
Mayo 2011	201105	2011	Mayo	14	Aranda	Hombres	Temporal	0	2	Industria y energía	86	0	0
Mayo 2011	201105	2011	Mayo	14	Aranda	Hombres	Temporal	1	2	Industria y energía	2	360	180
Mayo 2011	201105	2011	Mayo	14	Aranda	Mujeres	Temporal	0	2	Industria y energía	63	0	0
Mayo 2011	201105	2011	Mayo	14	Aranda	Hombres	Temporal	0	3	Construcción	4	0	0
Mayo 2011	201105	2011	Mayo	14	Aranda	Hombres	Temporal	1	3	Construcción	3	114	38
Mayo 2011	201105	2011	Mayo	14	Aranda	Hombres	Temporal	0	4	Servicios	19	0	0
Mayo 2011	201105	2011	Mayo	14	Aranda	Hombres	Temporal	1	4	Servicios	17	1832	107,764705882352941176470588235294117647
Mayo 2011	201105	2011	Mayo	14	Aranda	Mujeres	Temporal	0	4	Servicios	14	0	0
Mayo 2011	201105	2011	Mayo	14	Aranda	Mujeres	Temporal	1	4	Servicios	9	745	82,77777777777777777777777777777777777778
Mayo 2011	201105	2011	Mayo	15	Ribera Alta del Ebro	Hombres	Temporal	0	1	Agricultura, ganadería y pesca	19	0	0
Mayo 2011	201105	2011	Mayo	15	Ribera Alta del Ebro	Hombres	Temporal	1	1	Agricultura, ganadería y pesca	49	1840	37,55102040816326530612244897959183673469
Mayo 2011	201105	2011	Mayo	15	Ribera Alta del Ebro	Mujeres	Temporal	0	1	Agricultura, ganadería y pesca	2	0	0
Mayo 2011	201105	2011	Mayo	15	Ribera Alta del Ebro	Mujeres	Temporal	1	1	Agricultura, ganadería y pesca	70	1743	24,9
Mayo 2011	201105	2011	Mayo	15	Ribera Alta del Ebro	Hombres	Temporal	0	2	Industria y energía	60	0	0
Mayo 2011	201105	2011	Mayo	15	Ribera Alta del Ebro	Hombres	Temporal	1	2	Industria y energía	84	9232	109,904761904761904761904761904761904762
Mayo 2011	201105	2011	Mayo	15	Ribera Alta del Ebro	Mujeres	Temporal	0	2	Industria y energía	12	0	0
Mayo 2011	201105	2011	Mayo	15	Ribera Alta del Ebro	Mujeres	Temporal	1	2	Industria y energía	25	3863	154,52
Mayo 2011	201105	2011	Mayo	15	Ribera Alta del Ebro	Hombres	Temporal	0	3	Construcción	60	0	0
Mayo 2011	201105	2011	Mayo	15	Ribera Alta del Ebro	Hombres	Temporal	1	3	Construcción	9	1269	141
Mayo 2011	201105	2011	Mayo	15	Ribera Alta del Ebro	Mujeres	Temporal	0	3	Construcción	1	0	0
Mayo 2011	201105	2011	Mayo	15	Ribera Alta del Ebro	Mujeres	Temporal	1	3	Construcción	2	120	60
Mayo 2011	201105	2011	Mayo	15	Ribera Alta del Ebro	Hombres	Temporal	0	4	Servicios	113	0	0
Mayo 2011	201105	2011	Mayo	15	Ribera Alta del Ebro	Hombres	Temporal	1	4	Servicios	319	21678	67,95611285266457680250783699059561128527
Mayo 2011	201105	2011	Mayo	15	Ribera Alta del Ebro	Mujeres	Temporal	0	4	Servicios	68	0	0
Mayo 2011	201105	2011	Mayo	15	Ribera Alta del Ebro	Mujeres	Temporal	1	4	Servicios	96	4775	49,73958333333333333333333333333333333333
Mayo 2011	201105	2011	Mayo	16	Valdejalón	Hombres	Temporal	0	1	Agricultura, ganadería y pesca	1127	0	0
Mayo 2011	201105	2011	Mayo	16	Valdejalón	Hombres	Temporal	1	1	Agricultura, ganadería y pesca	97	3311	34,13402061855670103092783505154639175258
Mayo 2011	201105	2011	Mayo	16	Valdejalón	Mujeres	Temporal	0	1	Agricultura, ganadería y pesca	670	0	0
Mayo 2011	201105	2011	Mayo	16	Valdejalón	Mujeres	Temporal	1	1	Agricultura, ganadería y pesca	23	874	38
Mayo 2011	201105	2011	Mayo	16	Valdejalón	Hombres	Temporal	0	2	Industria y energía	26	0	0
Mayo 2011	201105	2011	Mayo	16	Valdejalón	Hombres	Temporal	1	2	Industria y energía	38	6886	181,210526315789473684210526315789473684
Mayo 2011	201105	2011	Mayo	16	Valdejalón	Mujeres	Temporal	0	2	Industria y energía	114	0	0
Mayo 2011	201105	2011	Mayo	16	Valdejalón	Mujeres	Temporal	1	2	Industria y energía	8	823	102,875
Mayo 2011	201105	2011	Mayo	16	Valdejalón	Hombres	Temporal	0	3	Construcción	28	0	0
Mayo 2011	201105	2011	Mayo	16	Valdejalón	Hombres	Temporal	1	3	Construcción	2	210	105
Mayo 2011	201105	2011	Mayo	16	Valdejalón	Mujeres	Temporal	0	3	Construcción	1	0	0
Mayo 2011	201105	2011	Mayo	16	Valdejalón	Mujeres	Temporal	1	3	Construcción	1	90	90
Mayo 2011	201105	2011	Mayo	16	Valdejalón	Hombres	Temporal	0	4	Servicios	111	0	0
Mayo 2011	201105	2011	Mayo	16	Valdejalón	Hombres	Temporal	1	4	Servicios	182	6597	36,24725274725274725274725274725274725275
Mayo 2011	201105	2011	Mayo	16	Valdejalón	Mujeres	Temporal	0	4	Servicios	131	0	0
Mayo 2011	201105	2011	Mayo	16	Valdejalón	Mujeres	Temporal	1	4	Servicios	96	4236	44,125
Mayo 2011	201105	2011	Mayo	17	Central	Hombres	Temporal	0	1	Agricultura, ganadería y pesca	102	0	0
Mayo 2011	201105	2011	Mayo	17	Central	Hombres	Temporal	1	1	Agricultura, ganadería y pesca	79	2814	35,62025316455696202531645569620253164557
Mayo 2011	201105	2011	Mayo	17	Central	Mujeres	Temporal	0	1	Agricultura, ganadería y pesca	12	0	0
Mayo 2011	201105	2011	Mayo	17	Central	Mujeres	Temporal	1	1	Agricultura, ganadería y pesca	30	921	30,7
Mayo 2011	201105	2011	Mayo	17	Central	Hombres	Temporal	0	2	Industria y energía	295	0	0
Mayo 2011	201105	2011	Mayo	17	Central	Hombres	Temporal	1	2	Industria y energía	424	90315	213,007075471698113207547169811320754717
Mayo 2011	201105	2011	Mayo	17	Central	Mujeres	Temporal	0	2	Industria y energía	107	0	0
Mayo 2011	201105	2011	Mayo	17	Central	Mujeres	Temporal	1	2	Industria y energía	218	16606	76,17431192660550458715596330275229357798
Mayo 2011	201105	2011	Mayo	17	Central	Hombres	Temporal	0	3	Construcción	974	0	0
Mayo 2011	201105	2011	Mayo	17	Central	Hombres	Temporal	1	3	Construcción	243	23363	96,14403292181069958847736625514403292181
Mayo 2011	201105	2011	Mayo	17	Central	Mujeres	Temporal	0	3	Construcción	25	0	0
Mayo 2011	201105	2011	Mayo	17	Central	Mujeres	Temporal	1	3	Construcción	28	3584	128
Mayo 2011	201105	2011	Mayo	17	Central	Hombres	Temporal	0	4	Servicios	2247	0	0
Mayo 2011	201105	2011	Mayo	17	Central	Hombres	Temporal	1	4	Servicios	5052	258707	51,20882818685669041963578780680918448139
Mayo 2011	201105	2011	Mayo	17	Central	Mujeres	Temporal	0	4	Servicios	3038	0	0
Mayo 2011	201105	2011	Mayo	17	Central	Mujeres	Temporal	1	4	Servicios	6129	240457	39,23266438244411812693751019742209169522
Mayo 2011	201105	2011	Mayo	18	Ribera Baja del Ebro	Hombres	Temporal	0	1	Agricultura, ganadería y pesca	14	0	0
Mayo 2011	201105	2011	Mayo	18	Ribera Baja del Ebro	Hombres	Temporal	1	1	Agricultura, ganadería y pesca	302	5943	19,67880794701986754966887417218543046358
Mayo 2011	201105	2011	Mayo	18	Ribera Baja del Ebro	Mujeres	Temporal	1	1	Agricultura, ganadería y pesca	126	2540	20,15873015873015873015873015873015873016
Mayo 2011	201105	2011	Mayo	18	Ribera Baja del Ebro	Hombres	Temporal	0	2	Industria y energía	6	0	0
Mayo 2011	201105	2011	Mayo	18	Ribera Baja del Ebro	Mujeres	Temporal	1	2	Industria y energía	1	107	107
Mayo 2011	201105	2011	Mayo	18	Ribera Baja del Ebro	Hombres	Temporal	0	3	Construcción	11	0	0
Mayo 2011	201105	2011	Mayo	18	Ribera Baja del Ebro	Hombres	Temporal	0	4	Servicios	18	0	0
Mayo 2011	201105	2011	Mayo	18	Ribera Baja del Ebro	Hombres	Temporal	1	4	Servicios	22	1076	48,90909090909090909090909090909090909091
Mayo 2011	201105	2011	Mayo	18	Ribera Baja del Ebro	Mujeres	Temporal	0	4	Servicios	14	0	0
Mayo 2011	201105	2011	Mayo	18	Ribera Baja del Ebro	Mujeres	Temporal	1	4	Servicios	34	2360	69,41176470588235294117647058823529411765
Mayo 2011	201105	2011	Mayo	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	Temporal	0	1	Agricultura, ganadería y pesca	1174	0	0
Mayo 2011	201105	2011	Mayo	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	Temporal	1	1	Agricultura, ganadería y pesca	409	10686	26,12713936430317848410757946210268948655
Mayo 2011	201105	2011	Mayo	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	Temporal	0	1	Agricultura, ganadería y pesca	329	0	0
Mayo 2011	201105	2011	Mayo	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	Temporal	1	1	Agricultura, ganadería y pesca	142	3521	24,79577464788732394366197183098591549296
Mayo 2011	201105	2011	Mayo	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	Temporal	0	2	Industria y energía	23	0	0
Mayo 2011	201105	2011	Mayo	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	Temporal	1	2	Industria y energía	4	390	97,5
Mayo 2011	201105	2011	Mayo	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	Temporal	0	2	Industria y energía	33	0	0
Mayo 2011	201105	2011	Mayo	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	Temporal	0	3	Construcción	22	0	0
Mayo 2011	201105	2011	Mayo	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	Temporal	1	3	Construcción	6	420	70
Mayo 2011	201105	2011	Mayo	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	Temporal	1	3	Construcción	1	30	30
Mayo 2011	201105	2011	Mayo	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	Temporal	0	4	Servicios	195	0	0
Mayo 2011	201105	2011	Mayo	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	Temporal	1	4	Servicios	9	318	35,33333333333333333333333333333333333333
Mayo 2011	201105	2011	Mayo	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	Temporal	0	4	Servicios	172	0	0
Mayo 2011	201105	2011	Mayo	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	Temporal	1	4	Servicios	29	926	31,93103448275862068965517241379310344828
Mayo 2011	201105	2011	Mayo	20	Comunidad de Calatayud	Hombres	Temporal	0	1	Agricultura, ganadería y pesca	114	0	0
Mayo 2011	201105	2011	Mayo	20	Comunidad de Calatayud	Hombres	Temporal	1	1	Agricultura, ganadería y pesca	49	654	13,34693877551020408163265306122448979592
Mayo 2011	201105	2011	Mayo	20	Comunidad de Calatayud	Mujeres	Temporal	0	1	Agricultura, ganadería y pesca	19	0	0
Mayo 2011	201105	2011	Mayo	20	Comunidad de Calatayud	Mujeres	Temporal	1	1	Agricultura, ganadería y pesca	4	37	9,25
Mayo 2011	201105	2011	Mayo	20	Comunidad de Calatayud	Hombres	Temporal	0	2	Industria y energía	12	0	0
Mayo 2011	201105	2011	Mayo	20	Comunidad de Calatayud	Hombres	Temporal	1	2	Industria y energía	12	6241	520,083333333333333333333333333333333333
Mayo 2011	201105	2011	Mayo	20	Comunidad de Calatayud	Mujeres	Temporal	0	2	Industria y energía	7	0	0
Mayo 2011	201105	2011	Mayo	20	Comunidad de Calatayud	Mujeres	Temporal	1	2	Industria y energía	5	169	33,8
Mayo 2011	201105	2011	Mayo	20	Comunidad de Calatayud	Hombres	Temporal	0	3	Construcción	54	0	0
Mayo 2011	201105	2011	Mayo	20	Comunidad de Calatayud	Hombres	Temporal	1	3	Construcción	13	1190	91,53846153846153846153846153846153846154
Mayo 2011	201105	2011	Mayo	20	Comunidad de Calatayud	Hombres	Temporal	0	4	Servicios	54	0	0
Mayo 2011	201105	2011	Mayo	20	Comunidad de Calatayud	Hombres	Temporal	1	4	Servicios	194	10671	55,00515463917525773195876288659793814433
Mayo 2011	201105	2011	Mayo	20	Comunidad de Calatayud	Mujeres	Temporal	0	4	Servicios	91	0	0
Mayo 2011	201105	2011	Mayo	20	Comunidad de Calatayud	Mujeres	Temporal	1	4	Servicios	254	12474	49,11023622047244094488188976377952755906
Mayo 2011	201105	2011	Mayo	21	Campo de Cariñena	Hombres	Temporal	0	1	Agricultura, ganadería y pesca	143	0	0
Mayo 2011	201105	2011	Mayo	21	Campo de Cariñena	Hombres	Temporal	1	1	Agricultura, ganadería y pesca	142	3241	22,82394366197183098591549295774647887324
Mayo 2011	201105	2011	Mayo	21	Campo de Cariñena	Mujeres	Temporal	0	1	Agricultura, ganadería y pesca	53	0	0
Mayo 2011	201105	2011	Mayo	21	Campo de Cariñena	Mujeres	Temporal	1	1	Agricultura, ganadería y pesca	84	1972	23,47619047619047619047619047619047619048
Mayo 2011	201105	2011	Mayo	21	Campo de Cariñena	Hombres	Temporal	0	2	Industria y energía	4	0	0
Mayo 2011	201105	2011	Mayo	21	Campo de Cariñena	Hombres	Temporal	1	2	Industria y energía	92	2736	29,73913043478260869565217391304347826087
Mayo 2011	201105	2011	Mayo	21	Campo de Cariñena	Mujeres	Temporal	0	2	Industria y energía	1	0	0
Mayo 2011	201105	2011	Mayo	21	Campo de Cariñena	Mujeres	Temporal	1	2	Industria y energía	10	740	74
Mayo 2011	201105	2011	Mayo	21	Campo de Cariñena	Hombres	Temporal	0	3	Construcción	4	0	0
Mayo 2011	201105	2011	Mayo	21	Campo de Cariñena	Hombres	Temporal	1	3	Construcción	3	321	107
Mayo 2011	201105	2011	Mayo	21	Campo de Cariñena	Hombres	Temporal	0	4	Servicios	31	0	0
Mayo 2011	201105	2011	Mayo	21	Campo de Cariñena	Hombres	Temporal	1	4	Servicios	12	1669	139,083333333333333333333333333333333333
Mayo 2011	201105	2011	Mayo	21	Campo de Cariñena	Mujeres	Temporal	0	4	Servicios	12	0	0
Mayo 2011	201105	2011	Mayo	21	Campo de Cariñena	Mujeres	Temporal	1	4	Servicios	13	707	54,38461538461538461538461538461538461538
Mayo 2011	201105	2011	Mayo	22	Campo de Belchite	Hombres	Temporal	1	1	Agricultura, ganadería y pesca	1	180	180
Mayo 2011	201105	2011	Mayo	22	Campo de Belchite	Hombres	Temporal	0	2	Industria y energía	1	0	0
Mayo 2011	201105	2011	Mayo	22	Campo de Belchite	Hombres	Temporal	1	2	Industria y energía	3	246	82
Mayo 2011	201105	2011	Mayo	22	Campo de Belchite	Hombres	Temporal	0	3	Construcción	2	0	0
Mayo 2011	201105	2011	Mayo	22	Campo de Belchite	Hombres	Temporal	1	3	Construcción	1	30	30
Mayo 2011	201105	2011	Mayo	22	Campo de Belchite	Hombres	Temporal	0	4	Servicios	4	0	0
Mayo 2011	201105	2011	Mayo	22	Campo de Belchite	Hombres	Temporal	1	4	Servicios	9	10	1,11111111111111111111111111111111111111
Mayo 2011	201105	2011	Mayo	22	Campo de Belchite	Mujeres	Temporal	0	4	Servicios	2	0	0
Mayo 2011	201105	2011	Mayo	22	Campo de Belchite	Mujeres	Temporal	1	4	Servicios	13	242	18,61538461538461538461538461538461538462
Mayo 2011	201105	2011	Mayo	23	Bajo Martín	Hombres	Temporal	0	1	Agricultura, ganadería y pesca	42	0	0
Mayo 2011	201105	2011	Mayo	23	Bajo Martín	Mujeres	Temporal	0	1	Agricultura, ganadería y pesca	40	0	0
Mayo 2011	201105	2011	Mayo	23	Bajo Martín	Hombres	Temporal	0	2	Industria y energía	2	0	0
Mayo 2011	201105	2011	Mayo	23	Bajo Martín	Hombres	Temporal	1	2	Industria y energía	3	320	106,666666666666666666666666666666666667
Mayo 2011	201105	2011	Mayo	23	Bajo Martín	Hombres	Temporal	0	3	Construcción	8	0	0
Mayo 2011	201105	2011	Mayo	23	Bajo Martín	Hombres	Temporal	1	3	Construcción	2	95	47,5
Mayo 2011	201105	2011	Mayo	23	Bajo Martín	Hombres	Temporal	0	4	Servicios	8	0	0
Mayo 2011	201105	2011	Mayo	23	Bajo Martín	Hombres	Temporal	1	4	Servicios	10	818	81,8
Mayo 2011	201105	2011	Mayo	23	Bajo Martín	Mujeres	Temporal	0	4	Servicios	27	0	0
Mayo 2011	201105	2011	Mayo	23	Bajo Martín	Mujeres	Temporal	1	4	Servicios	16	368	23
Mayo 2011	201105	2011	Mayo	24	Campo de Daroca	Hombres	Temporal	0	1	Agricultura, ganadería y pesca	3	0	0
Mayo 2011	201105	2011	Mayo	24	Campo de Daroca	Hombres	Temporal	1	1	Agricultura, ganadería y pesca	3	360	120
Mayo 2011	201105	2011	Mayo	24	Campo de Daroca	Mujeres	Temporal	1	1	Agricultura, ganadería y pesca	2	270	135
Mayo 2011	201105	2011	Mayo	24	Campo de Daroca	Hombres	Temporal	0	2	Industria y energía	1	0	0
Mayo 2011	201105	2011	Mayo	24	Campo de Daroca	Hombres	Temporal	1	2	Industria y energía	1	180	180
Mayo 2011	201105	2011	Mayo	24	Campo de Daroca	Mujeres	Temporal	1	2	Industria y energía	1	90	90
Mayo 2011	201105	2011	Mayo	24	Campo de Daroca	Hombres	Temporal	0	3	Construcción	2	0	0
Mayo 2011	201105	2011	Mayo	24	Campo de Daroca	Hombres	Temporal	1	3	Construcción	1	31	31
Mayo 2011	201105	2011	Mayo	24	Campo de Daroca	Hombres	Temporal	0	4	Servicios	10	0	0
Mayo 2011	201105	2011	Mayo	24	Campo de Daroca	Hombres	Temporal	1	4	Servicios	19	3420	180
Mayo 2011	201105	2011	Mayo	24	Campo de Daroca	Mujeres	Temporal	0	4	Servicios	4	0	0
Mayo 2011	201105	2011	Mayo	24	Campo de Daroca	Mujeres	Temporal	1	4	Servicios	8	961	120,125
Mayo 2011	201105	2011	Mayo	25	Jiloca	Hombres	Temporal	0	1	Agricultura, ganadería y pesca	1	0	0
Mayo 2011	201105	2011	Mayo	25	Jiloca	Hombres	Temporal	0	2	Industria y energía	4	0	0
Mayo 2011	201105	2011	Mayo	25	Jiloca	Hombres	Temporal	1	2	Industria y energía	1	60	60
Mayo 2011	201105	2011	Mayo	25	Jiloca	Mujeres	Temporal	0	2	Industria y energía	7	0	0
Mayo 2011	201105	2011	Mayo	25	Jiloca	Mujeres	Temporal	1	2	Industria y energía	3	331	110,333333333333333333333333333333333333
Mayo 2011	201105	2011	Mayo	25	Jiloca	Hombres	Temporal	0	3	Construcción	25	0	0
Mayo 2011	201105	2011	Mayo	25	Jiloca	Hombres	Temporal	1	3	Construcción	8	680	85
Mayo 2011	201105	2011	Mayo	25	Jiloca	Mujeres	Temporal	0	3	Construcción	1	0	0
Mayo 2011	201105	2011	Mayo	25	Jiloca	Mujeres	Temporal	1	3	Construcción	2	75	37,5
Mayo 2011	201105	2011	Mayo	25	Jiloca	Hombres	Temporal	0	4	Servicios	5	0	0
Mayo 2011	201105	2011	Mayo	25	Jiloca	Hombres	Temporal	1	4	Servicios	27	3013	111,592592592592592592592592592592592593
Mayo 2011	201105	2011	Mayo	25	Jiloca	Mujeres	Temporal	0	4	Servicios	22	0	0
Mayo 2011	201105	2011	Mayo	25	Jiloca	Mujeres	Temporal	1	4	Servicios	32	2312	72,25
Mayo 2011	201105	2011	Mayo	26	Cuencas Mineras	Hombres	Temporal	0	1	Agricultura, ganadería y pesca	3	0	0
Mayo 2011	201105	2011	Mayo	26	Cuencas Mineras	Hombres	Temporal	0	2	Industria y energía	7	0	0
Mayo 2011	201105	2011	Mayo	26	Cuencas Mineras	Hombres	Temporal	1	2	Industria y energía	15	5500	366,666666666666666666666666666666666667
Mayo 2011	201105	2011	Mayo	26	Cuencas Mineras	Mujeres	Temporal	0	2	Industria y energía	1	0	0
Mayo 2011	201105	2011	Mayo	26	Cuencas Mineras	Mujeres	Temporal	1	2	Industria y energía	2	28	14
Mayo 2011	201105	2011	Mayo	26	Cuencas Mineras	Hombres	Temporal	0	3	Construcción	10	0	0
Mayo 2011	201105	2011	Mayo	26	Cuencas Mineras	Hombres	Temporal	1	3	Construcción	4	394	98,5
