Año	Municipio código	Municipio nombre	Total ingresos	Impuestos directos	Impuestos indirectos	Tasas y otros ingresos	Transferencias corrientes	Ingresos patrimoniales	Enajenación inversiones reales	Transferencias de capital	Activos financieros	Pasivos financieros	Tipo de presupuesto	Estado de la información
2015	44218	Tormón	182264,7	7600,0	0,0	19150,0	35314,7	20200,0	0,0	100000,0	0,0	0,0	Presupuestos	Consolidado
2015	44219	Tornos	189981,16	31500,0	0,0	26684,0	53508,55	19426,0	0,0	58862,61	0,0	0,0	Presupuestos	Consolidado
2015	44220	Torralba de los Sisones	176800,0	54000,0	2000,0	42100,0	37200,0	41500,0	0,0	0,0	0,0	0,0	Presupuestos	Consolidado
2015	44221	Torrecilla de Alcañiz	569255,06	87200,0	0,0	110910,0	143995,06	23950,0	18000,0	185200,0	0,0	0,0	Presupuestos	Consolidado
2015	44222	Torrecilla del Rebollar	186983,0	17200,0	0,0	11400,0	39037,0	23356,0	0,0	95990,0	0,0	0,0	Presupuestos	Consolidado
2015	44223	Torre de Arcas	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	Presupuestos	Sin Información
2015	44224	Torre de las Arcas	133500,0	6800,0	500,0	16500,0	23240,0	7100,0	0,0	79360,0	0,0	0,0	Presupuestos	Consolidado
2015	44225	Torre del Compte	462166,11	66700,0	4566,11	68800,0	62000,0	10100,0	0,0	250000,0	0,0	0,0	Presupuestos	Consolidado
2015	44226	Torrelacárcel	293140,0	64500,0	0,0	59900,0	58340,0	14400,0	10000,0	86000,0	0,0	0,0	Presupuestos	Consolidado
2015	44227	Torre los Negros	174799,0	16800,0	0,0	10640,0	41240,0	15510,0	0,0	90609,0	0,0	0,0	Presupuestos	Consolidado
2015	44228	Torremocha de Jiloca	146350,0	33700,0	0,0	20450,0	41100,0	27100,0	0,0	24000,0	0,0	0,0	Presupuestos	Consolidado
2015	44229	Torres de Albarracín	344000,0	33000,0	0,0	23000,0	83000,0	34000,0	2000,0	169000,0	0,0	0,0	Presupuestos	Consolidado
2015	44230	Torrevelilla	262127,44	56500,0	2500,0	73550,0	70291,61	14100,0	20392,44	24793,39	0,0	0,0	Presupuestos	Consolidado
2015	44231	Torrijas	274805,0	24100,0	0,0	40500,0	35900,0	33105,0	0,0	141200,0	0,0	0,0	Presupuestos	Consolidado
2015	44232	Torrijo del Campo	423500,0	65100,0	3000,0	247750,0	82250,0	25400,0	0,0	0,0	0,0	0,0	Presupuestos	Consolidado
2015	44234	Tramacastiel	248000,0	21500,0	4000,0	28300,0	49200,0	9500,0	0,0	135500,0	0,0	0,0	Presupuestos	Consolidado
2015	44235	Tramacastilla	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	Presupuestos	Sin Información
2015	44236	Tronchón	354250,0	31500,0	0,0	49400,0	55500,0	8350,0	0,0	204000,0	0,0	5500,0	Presupuestos	Consolidado
2015	44237	Urrea de Gaén	381557,0	135676,0	3500,0	105961,0	116200,0	18420,0	0,0	1800,0	0,0	0,0	Presupuestos	Consolidado
2015	44238	Utrillas	1812459,76	429827,34	8000,0	489077,2	727902,22	157653,0	0,0	0,0	0,0	0,0	Presupuestos	Consolidado
2015	44239	Valacloche	52965,0	3800,0	500,0	8220,0	25380,0	15065,0	0,0	0,0	0,0	0,0	Presupuestos	Consolidado
2015	44240	Valbona	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	Presupuestos	Sin Información
2015	44241	Valdealgorfa	459001,0	145150,0	14000,0	143400,0	140901,0	12550,0	0,0	3000,0	0,0	0,0	Presupuestos	Consolidado
2015	44243	Valdecuenca	144100,0	10400,0	0,0	19000,0	32640,0	19060,0	0,0	63000,0	0,0	0,0	Presupuestos	Consolidado
2015	44244	Valdelinares	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	Presupuestos	Sin Información
2015	44245	Valdeltormo	315891,0	98300,0	4066,11	93933,12	93500,0	12091,77	0,0	14000,0	0,0	0,0	Presupuestos	Consolidado
2015	44246	Valderrobres	2028358,48	641200,0	37000,0	465151,98	599559,5	25447,0	0,0	260000,0	0,0	0,0	Presupuestos	Consolidado
2015	44247	Valjunquera	564000,0	108000,0	1000,0	99800,0	104500,0	22600,0	0,0	228100,0	0,0	0,0	Presupuestos	Consolidado
2015	44249	Vallecillo (El)	114300,0	7400,0	0,0	13900,0	25700,0	12400,0	0,0	54900,0	0,0	0,0	Presupuestos	Consolidado
2015	44250	Veguillas de la Sierra	102581,0	12300,0	0,0	13550,0	27431,0	22300,0	0,0	27000,0	0,0	0,0	Presupuestos	Consolidado
2015	44251	Villafranca del Campo	235000,0	77000,0	1000,0	34650,0	98400,0	23950,0	0,0	0,0	0,0	0,0	Presupuestos	Consolidado
2015	44252	Villahermosa del Campo	86000,0	12400,0	500,0	1700,0	45100,0	6300,0	0,0	20000,0	0,0	0,0	Presupuestos	Consolidado
2015	44256	Villanueva del Rebollar de la Sierra	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	Presupuestos	Sin Información
2015	44257	Villar del Cobo	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	Presupuestos	Sin Información
2015	44258	Villar del Salz	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	Presupuestos	Sin Información
2015	44260	Villarluengo	273297,0	38000,0	2000,0	29700,0	61800,0	61100,0	0,0	80697,0	0,0	0,0	Presupuestos	Consolidado
2015	44261	Villarquemado	797250,0	181000,0	9000,0	183700,0	255000,0	32150,0	6000,0	130400,0	0,0	0,0	Presupuestos	Consolidado
2015	44262	Villarroya de los Pinares	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	Presupuestos	Sin Información
2015	44263	Villastar	409822,41	109972,46	2000,0	65586,0	93400,0	1900,0	0,0	136963,95	0,0	0,0	Presupuestos	Consolidado
2015	44264	Villel	372000,0	112200,0	2000,0	28600,0	80000,0	21200,0	0,0	128000,0	0,0	0,0	Presupuestos	Consolidado
2015	44265	Vinaceite	291531,38	87887,39	622,52	46029,99	94736,75	19254,73	0,0	43000,0	0,0	0,0	Presupuestos	Consolidado
2015	44266	Visiedo	265092,73	28050,0	350,0	22700,0	49903,2	13428,37	0,0	150661,16	0,0	0,0	Presupuestos	Consolidado
2015	44267	Vivel del Río Martín	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	Presupuestos	Sin Información
2015	44268	Zoma (La)	155400,0	2820,0	44620,0	15987,0	25465,0	8226,0	0,0	58282,0	0,0	0,0	Presupuestos	Consolidado
2015	50001	Abanto	234000,0	14100,0	300,0	16850,0	39100,0	28900,0	0,0	134750,0	0,0	0,0	Presupuestos	Consolidado
2015	50002	Acered	228200,0	49151,5	0,0	26448,5	34500,0	9100,0	0,0	109000,0	0,0	0,0	Presupuestos	Consolidado
2015	50003	Agón	344705,63	34197,16	726,72	14560,95	53438,16	7782,64	19000,0	215000,0	0,0	0,0	Presupuestos	Consolidado
2015	50004	Aguarón	899930,0	180400,0	3900,0	199262,0	226932,54	25050,0	0,0	194385,46	0,0	70000,0	Presupuestos	Consolidado
2015	50005	Aguilón	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	Presupuestos	Sin Información
2015	50006	Ainzón	766807,0	211000,0	10000,0	252802,0	279001,0	14000,0	1,0	3,0	0,0	0,0	Presupuestos	Consolidado
2015	50007	Aladrén	79140,12	18732,12	0,0	15000,0	17400,0	5508,0	100,0	22400,0	0,0	0,0	Presupuestos	Consolidado
2015	50008	Alagón	4754580,75	2036847,2	40000,0	787709,21	1494451,61	72930,4	0,0	322642,33	0,0	0,0	Presupuestos	Consolidado
2015	50009	Alarba	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	Presupuestos	Sin Información
2015	50010	Alberite de San Juan	269053,61	48600,0	1500,0	5650,0	24590,0	39862,1	0,0	148851,51	0,0	0,0	Presupuestos	Consolidado
2015	50011	Albeta	265240,57	50800,0	4000,0	36300,0	59500,0	650,0	0,0	113990,57	0,0	0,0	Presupuestos	Consolidado
2015	50012	Alborge	113383,86	25418,2	400,0	45765,32	37096,53	4703,81	0,0	0,0	0,0	0,0	Presupuestos	Consolidado
2015	50013	Alcalá de Ebro	387800,0	64000,0	1000,0	40850,0	80400,0	3150,0	0,0	198400,0	0,0	0,0	Presupuestos	Consolidado
2015	50014	Alcalá de Moncayo	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	Presupuestos	Sin Información
2015	50015	Alconchel de Ariza	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	Presupuestos	Sin Información
2015	50016	Aldehuela de Liestos	144900,0	15000,0	100,0	13750,0	23050,0	475,0	0,0	92525,0	0,0	0,0	Presupuestos	Consolidado
2015	50017	Alfajarín	2739962,0	717122,8	5000,0	1340186,2	531419,0	109120,0	2,0	37112,0	0,0	0,0	Presupuestos	Consolidado
2015	50018	Alfamén	1540063,75	417409,0	0,0	293600,0	531654,75	84200,0	18200,0	195000,0	0,0	0,0	Presupuestos	Consolidado
2015	50019	Alforque	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	Presupuestos	Sin Información
2015	50020	Alhama de Aragón	934332,3	470338,85	2642,34	154667,82	236846,53	30606,95	0,0	39229,81	0,0	0,0	Presupuestos	Consolidado
2015	50021	Almochuel	46790,0	9330,9	0,0	4030,3	20108,8	13320,0	0,0	0,0	0,0	0,0	Presupuestos	Consolidado
2015	50022	Almolda (La)	810540,0	216000,0	10000,0	168140,0	118000,0	129400,0	0,0	169000,0	0,0	0,0	Presupuestos	Consolidado
2015	50023	Almonacid de la Cuba	258229,0	43425,04	0,0	61336,0	82591,62	10376,34	0,0	60500,0	0,0	0,0	Presupuestos	Consolidado
2015	50024	Almonacid de la Sierra	991450,0	327000,0	3000,0	113750,0	299600,0	26100,0	20000,0	202000,0	0,0	0,0	Presupuestos	Consolidado
2015	50025	Almunia de Doña Godina (La)	10382030,0	2493000,0	40000,0	3329350,0	3173970,0	361800,0	0,0	665910,0	0,0	318000,0	Presupuestos	Consolidado
2015	50026	Alpartir	640888,65	112400,0	0,0	94300,0	238127,0	8160,0	64377,12	123524,53	0,0	0,0	Presupuestos	Consolidado
2015	50027	Ambel	316955,03	48000,0	3000,0	88539,0	90887,98	6528,05	0,0	80000,0	0,0	0,0	Presupuestos	Consolidado
2015	50028	Anento	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	Presupuestos	Sin Información
2015	50029	Aniñón	800100,77	170500,0	3500,0	181150,77	194000,0	50950,0	0,0	200000,0	0,0	0,0	Presupuestos	Consolidado
2015	50030	Añón de Moncayo	829900,0	127000,0	4000,0	249800,0	251000,0	47100,0	1000,0	150000,0	0,0	0,0	Presupuestos	Consolidado
2015	50031	Aranda de Moncayo	246000,0	58000,0	1000,0	61900,0	42000,0	31100,0	0,0	52000,0	0,0	0,0	Presupuestos	Consolidado
2015	50032	Arándiga	431000,0	91000,0	1000,0	59000,0	120000,0	10000,0	0,0	150000,0	0,0	0,0	Presupuestos	Consolidado
2015	50033	Ardisa	207100,0	43400,0	2000,0	22800,0	40880,0	10265,0	0,0	87755,0	0,0	0,0	Presupuestos	Consolidado
2015	50034	Ariza	1087208,0	270248,0	10000,0	233060,0	310400,0	40400,0	63100,0	160000,0	0,0	0,0	Presupuestos	Consolidado
2015	50035	Artieda	225200,0	15400,0	1200,0	13300,0	42300,0	57000,0	0,0	96000,0	0,0	0,0	Presupuestos	Consolidado
2015	50036	Asín	476200,0	25500,0	1500,0	204100,0	110250,0	4850,0	0,0	130000,0	0,0	0,0	Presupuestos	Consolidado
2015	50037	Atea	266000,0	29000,0	0,0	36200,0	62650,0	8150,0	0,0	130000,0	0,0	0,0	Presupuestos	Consolidado
2015	50038	Ateca	1451450,0	443000,0	15000,0	322500,0	501450,0	66500,0	300,0	102700,0	0,0	0,0	Presupuestos	Consolidado
2015	50039	Azuara	563800,0	170000,0	4000,0	142800,0	176600,0	30201,61	0,0	40198,39	0,0	0,0	Presupuestos	Consolidado
2015	50040	Badules	144785,0	11587,0	0,0	13149,0	54245,0	30804,0	0,0	35000,0	0,0	0,0	Presupuestos	Consolidado
2015	50041	Bagüés	130000,0	7000,0	0,0	1700,0	26100,0	48000,0	200,0	47000,0	0,0	0,0	Presupuestos	Consolidado
2015	50042	Balconchán	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	Presupuestos	Sin Información
2015	50043	Bárboles	318141,0	128891,0	235,0	61784,0	82231,0	5000,0	0,0	40000,0	0,0	0,0	Presupuestos	Consolidado
2015	50044	Bardallur	343091,43	48989,71	0,0	43004,6	102319,66	20563,86	0,0	128213,6	0,0	0,0	Presupuestos	Consolidado
2015	50045	Belchite	1297034,6	511200,0	17500,0	348602,07	251420,0	168312,53	0,0	0,0	0,0	0,0	Presupuestos	Consolidado
2015	50046	Belmonte de Gracián	307084,05	36121,51	0,0	44646,13	61297,84	5606,04	0,0	159412,53	0,0	0,0	Presupuestos	Consolidado
2015	50047	Berdejo	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	Presupuestos	Sin Información
2015	50048	Berrueco	93350,0	14550,0	0,0	11800,0	23650,0	5350,0	0,0	38000,0	0,0	0,0	Presupuestos	Consolidado
2015	50050	Bijuesca	204000,0	27600,0	0,0	23900,0	30500,0	22000,0	0,0	100000,0	0,0	0,0	Presupuestos	Consolidado
2015	50051	Biota	1123445,0	317899,0	10000,0	173400,0	322157,0	37489,0	0,0	260000,0	2500,0	0,0	Presupuestos	Consolidado
2015	50052	Bisimbre	317300,3	41685,06	1356,93	26270,19	64746,82	3241,3	0,0	180000,0	0,0	0,0	Presupuestos	Consolidado
2015	50053	Boquiñeni	679330,73	225626,53	2500,0	119814,79	285076,38	2700,0	0,0	43613,03	0,0	0,0	Presupuestos	Consolidado
2015	50054	Bordalba	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	Presupuestos	Sin Información
2015	50055	Borja	5075008,18	1615000,0	50000,0	1233250,0	1248500,0	375609,36	0,0	552648,82	0,0	0,0	Presupuestos	Consolidado
2015	50056	Botorrita	307356,0	122068,0	4400,0	61198,0	100690,0	18700,0	300,0	0,0	0,0	0,0	Presupuestos	Consolidado
2015	50057	Brea de Aragón	1604700,0	303000,0	4500,0	303400,0	486100,0	32000,0	5000,0	470700,0	0,0	0,0	Presupuestos	Consolidado
2015	50058	Bubierca	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	Presupuestos	Sin Información
2015	50059	Bujaraloz	1014508,15	302426,0	18000,0	158870,0	241886,75	42312,0	0,0	251013,4	0,0	0,0	Presupuestos	Consolidado
2015	50060	Bulbuente	335166,97	53500,0	3500,0	81501,45	85665,52	1000,0	0,0	110000,0	0,0	0,0	Presupuestos	Consolidado
2015	50061	Bureta	632358,75	63000,0	5000,0	39970,0	75100,0	30006,22	0,0	419282,53	0,0	0,0	Presupuestos	Consolidado
2015	50062	Burgo de Ebro (El)	2662144,28	1197714,23	9485,55	885487,6	515390,57	51240,64	0,0	2825,69	0,0	0,0	Presupuestos	Consolidado
2015	50063	Buste (El)	150376,8	26611,75	2000,0	23573,4	31112,24	4079,41	0,0	63000,0	0,0	0,0	Presupuestos	Consolidado
2015	50064	Cabañas de Ebro	463621,94	156046,07	7000,0	59141,47	146500,4	27932,0	0,0	67002,0	0,0	0,0	Presupuestos	Consolidado
2015	50065	Cabolafuente	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	Presupuestos	Sin Información
2015	50066	Cadrete	3704837,89	2220900,11	30000,0	757136,23	634715,0	62086,55	0,0	0,0	0,0	0,0	Presupuestos	Consolidado
2015	50067	Calatayud	20707837,55	5371000,0	75000,0	3862604,6	6245714,66	817000,0	1133320,0	2804157,81	24040,48	375000,0	Presupuestos	Consolidado
2015	50068	Calatorao	2275281,95	861300,0	7000,0	485700,0	585211,88	50700,0	0,0	285370,07	0,0	0,0	Presupuestos	Consolidado
2015	50069	Calcena	153800,0	13900,0	1000,0	22100,0	79100,0	23700,0	0,0	14000,0	0,0	0,0	Presupuestos	Consolidado
2015	50070	Calmarza	74800,0	23500,0	100,0	21550,0	28750,0	900,0	0,0	0,0	0,0	0,0	Presupuestos	Consolidado
2015	50071	Campillo de Aragón	222500,0	39500,0	200,0	19600,0	41050,0	22895,0	0,0	99255,0	0,0	0,0	Presupuestos	Consolidado
2015	50072	Carenas	336340,0	153650,0	3250,0	44500,0	132500,0	440,0	0,0	2000,0	0,0	0,0	Presupuestos	Consolidado
2015	50073	Cariñena	3209836,72	1235939,28	38904,77	760578,14	1026272,69	38641,84	0,0	109500,0	0,0	0,0	Presupuestos	Consolidado
2015	50074	Caspe	8589810,0	3132750,0	30000,0	1402940,0	2923400,84	183800,0	10000,0	906919,16	0,0	0,0	Presupuestos	Consolidado
2015	50075	Castejón de Alarba	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	Presupuestos	Sin Información
2015	50076	Castejón de las Armas	181000,0	24800,0	5500,0	22800,0	117500,0	8400,0	0,0	2000,0	0,0	0,0	Presupuestos	Consolidado
2015	50077	Castejón de Valdejasa	367464,93	101885,74	5000,0	61056,56	81673,51	31319,12	0,0	86530,0	0,0	0,0	Presupuestos	Consolidado
2015	50078	Castiliscar	260016,87	112325,0	3200,0	43650,0	64641,87	36200,0	0,0	0,0	0,0	0,0	Presupuestos	Consolidado
2015	50079	Cervera de la Cañada	312861,41	65826,32	0,0	42582,09	78749,4	5816,6	0,0	119887,0	0,0	0,0	Presupuestos	Consolidado
2015	50080	Cerveruela	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	Presupuestos	Sin Información
2015	50081	Cetina	592600,0	162000,0	6000,0	109300,0	179000,0	20300,0	20000,0	96000,0	0,0	0,0	Presupuestos	Consolidado
2015	50082	Cimballa	157800,0	33100,0	100,0	18400,0	36600,0	4600,0	0,0	65000,0	0,0	0,0	Presupuestos	Consolidado
2015	50083	Cinco Olivas	124201,64	16072,19	500,0	23374,59	44391,9	19660,0	10,0	20192,96	0,0	0,0	Presupuestos	Consolidado
2015	50084	Clarés de Ribota	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	Presupuestos	Sin Información
2015	50085	Codo	230000,0	45112,0	3000,0	57616,0	50833,0	5839,0	0,0	67600,0	0,0	0,0	Presupuestos	Consolidado
2015	50086	Codos	291250,0	49400,0	1000,0	59080,0	85070,0	13800,0	0,0	82900,0	0,0	0,0	Presupuestos	Consolidado
2015	50087	Contamina	177560,0	18800,0	500,0	12500,0	37710,0	6150,0	0,0	101900,0	0,0	0,0	Presupuestos	Consolidado
2015	50088	Cosuenda	756230,79	144610,45	4500,0	112807,38	213251,24	35779,14	0,0	245282,58	0,0	0,0	Presupuestos	Consolidado
2015	50089	Cuarte de Huerva	10569691,72	4778571,45	48000,0	2922216,7	2737167,97	83735,6	0,0	0,0	0,0	0,0	Presupuestos	Consolidado
2015	50090	Cubel	280300,0	28000,0	0,0	24300,0	47800,0	31200,0	0,0	149000,0	0,0	0,0	Presupuestos	Consolidado
2015	50091	Cuerlas (Las)	138300,0	31500,0	0,0	15000,0	33000,0	13700,0	0,0	45100,0	0,0	0,0	Presupuestos	Consolidado
2015	50092	Chiprana	686773,38	159342,64	0,0	127757,0	145815,0	29650,0	30000,0	194208,74	0,0	0,0	Presupuestos	Consolidado
2015	50093	Chodes	124000,0	37500,0	0,0	18729,0	38600,0	4100,0	0,0	25071,0	0,0	0,0	Presupuestos	Consolidado
2015	50094	Daroca	3960352,95	636000,0	25100,0	2018533,23	943730,82	55350,0	89500,0	192138,9	0,0	0,0	Presupuestos	Consolidado
2015	50095	Ejea de los Caballeros	18037479,53	5782835,1	94110,35	2329874,78	4595272,44	1521711,72	449938,32	2385184,35	150000,0	728552,47	Presupuestos	Consolidado
2015	50096	Embid de Ariza	139845,25	9600,0	1000,0	12945,25	31200,0	100,0	0,0	85000,0	0,0	0,0	Presupuestos	Consolidado
2015	50098	Encinacorba	288850,0	67870,0	2600,0	50300,0	77000,0	5700,0	0,0	85380,0	0,0	0,0	Presupuestos	Consolidado
2015	50099	Épila	3437023,84	1528199,51	35000,0	737483,43	965830,91	120381,18	0,0	50128,81	0,0	0,0	Presupuestos	Consolidado
2015	50100	Erla	509500,0	100000,0	10000,0	90200,0	120800,0	700,0	0,0	186800,0	1000,0	0,0	Presupuestos	Consolidado
2015	50101	Escatrón	2995000,0	2208000,0	8000,0	148600,0	508900,0	79000,0	1000,0	41500,0	0,0	0,0	Presupuestos	Consolidado
2015	50102	Fabara	1118745,0	238700,0	0,0	462500,0	345100,0	26000,0	0,0	46445,0	0,0	0,0	Presupuestos	Consolidado
2015	50104	Farlete	404495,01	72300,0	200,0	72650,0	102050,0	92970,0	0,0	64325,01	0,0	0,0	Presupuestos	Consolidado
2015	50105	Fayón	868350,0	252500,0	6000,0	95100,0	124700,0	64500,0	2000,0	323550,0	0,0	0,0	Presupuestos	Consolidado
2015	50106	Fayos (Los)	267700,0	22260,0	2000,0	40650,0	72940,0	3150,0	0,0	126700,0	0,0	0,0	Presupuestos	Consolidado
2015	50107	Figueruelas	3139997,13	2249605,93	30000,0	326282,09	286930,46	102620,0	0,0	144558,65	0,0	0,0	Presupuestos	Consolidado
2015	50108	Fombuena	70600,0	5800,0	0,0	2200,0	26100,0	6500,0	0,0	30000,0	0,0	0,0	Presupuestos	Consolidado
2015	50109	Frago (El)	183916,4	24550,0	2700,0	30018,9	34400,0	7247,5	25000,0	60000,0	0,0	0,0	Presupuestos	Consolidado
2015	50110	Frasno (El)	564902,81	135376,39	5000,0	74917,29	67594,3	0,0	0,0	282014,83	0,0	0,0	Presupuestos	Consolidado
2015	50111	Fréscano	309521,35	68954,11	2000,45	35017,22	70183,2	13741,37	26625,0	93000,0	0,0	0,0	Presupuestos	Consolidado
2015	50113	Fuendejalón	1007100,0	208000,0	0,0	208700,0	268000,0	13300,0	4000,0	304000,0	0,0	1100,0	Presupuestos	Consolidado
2015	50114	Fuendetodos	964000,0	296000,0	10000,0	303000,0	99000,0	6000,0	30000,0	120000,0	0,0	100000,0	Presupuestos	Consolidado
2015	50115	Fuentes de Ebro	3293842,47	1072144,0	0,0	903621,0	1180639,0	74145,0	100,0	63193,47	0,0	0,0	Presupuestos	Consolidado
2015	50116	Fuentes de Jiloca	318024,0	69600,0	120,0	61000,0	81154,0	16150,0	0,0	90000,0	0,0	0,0	Presupuestos	Consolidado
2015	50117	Gallocanta	310400,0	30300,0	500,0	64700,0	57300,0	13600,0	2000,0	142000,0	0,0	0,0	Presupuestos	Consolidado
2015	50118	Gallur	1745024,8	734743,0	5000,0	358903,28	503424,1	135254,42	0,0	7700,0	0,0	0,0	Presupuestos	Consolidado
2015	50119	Gelsa	1299204,24	379327,99	900,0	383644,15	242396,64	146694,62	1,0	146239,84	0,0	0,0	Presupuestos	Consolidado
2015	50120	Godojos	133485,87	16317,77	1200,0	9168,23	22247,0	4552,87	0,0	80000,0	0,0	0,0	Presupuestos	Consolidado
2015	50121	Gotor	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	Presupuestos	Sin Información
2015	50122	Grisel	313800,0	52000,0	500,0	56800,0	27000,0	77500,0	0,0	100000,0	0,0	0,0	Presupuestos	Consolidado
2015	50123	Grisén	448809,0	113899,68	5000,0	81867,0	172000,0	14042,32	0,0	62000,0	0,0	0,0	Presupuestos	Consolidado
2015	50124	Herrera de los Navarros	539617,55	129000,0	7000,0	166435,0	162004,55	37678,0	0,0	37500,0	0,0	0,0	Presupuestos	Consolidado
2015	50125	Ibdes	551500,0	154000,0	6000,0	63000,0	128500,0	5000,0	0,0	195000,0	0,0	0,0	Presupuestos	Consolidado
2015	50126	Illueca	2093931,0	653000,0	40000,0	268640,0	989796,82	119400,0	300,0	22794,18	0,0	0,0	Presupuestos	Consolidado
2015	50128	Isuerre	207504,0	12000,0	500,0	5400,0	11649,2	16016,0	0,0	161938,8	0,0	0,0	Presupuestos	Consolidado
2015	50129	Jaraba	493000,0	248000,0	5000,0	97100,0	129000,0	10095,75	0,0	3804,25	0,0	0,0	Presupuestos	Consolidado
2015	50130	Jarque	487400,0	94200,0	500,0	107600,0	126830,0	26700,0	0,0	131570,0	0,0	0,0	Presupuestos	Consolidado
2015	50131	Jaulín	285634,0	67553,99	4500,0	55630,0	51194,01	69106,0	0,0	37650,0	0,0	0,0	Presupuestos	Consolidado
2015	50132	Joyosa (La)	926868,38	372662,69	1000,0	205763,63	296371,01	35515,5	0,0	15555,55	0,0	0,0	Presupuestos	Consolidado
2015	50133	Lagata	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	Presupuestos	Sin Información
2015	50134	Langa del Castillo	328101,38	28900,0	0,0	22000,0	43230,0	41424,38	0,0	192547,0	0,0	0,0	Presupuestos	Consolidado
2015	50135	Layana	105853,0	38500,0	927,0	27400,0	35100,0	1926,0	0,0	2000,0	0,0	0,0	Presupuestos	Consolidado
2015	50136	Lécera	623600,0	165500,0	0,0	117100,0	230000,0	42000,0	0,0	69000,0	0,0	0,0	Presupuestos	Consolidado
2015	50137	Leciñena	1068556,62	281000,0	4000,0	283000,0	252660,09	186896,53	0,0	61000,0	0,0	0,0	Presupuestos	Consolidado
2015	50138	Lechón	161700,0	12100,0	0,0	6000,0	21500,0	14600,0	0,0	107500,0	0,0	0,0	Presupuestos	Consolidado
2015	50139	Letux	500000,0	53000,0	0,0	91500,0	149500,0	55500,0	0,0	150500,0	0,0	0,0	Presupuestos	Consolidado
2015	50140	Litago	413630,0	38100,0	2000,0	53050,0	88280,0	2100,0	110000,0	120100,0	0,0	0,0	Presupuestos	Consolidado
2015	50141	Lituénigo	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	Presupuestos	Sin Información
2015	50142	Lobera de Onsella	738500,0	10175,76	2000,0	9649,38	30144,85	11826,27	0,0	674703,74	0,0	0,0	Presupuestos	Consolidado
2015	50143	Longares	940000,0	175000,0	3100,0	118700,0	353600,0	500,0	0,0	289100,0	0,0	0,0	Presupuestos	Consolidado
2015	50144	Longás	123203,0	5630,0	900,0	4858,0	19031,0	32584,0	0,0	60200,0	0,0	0,0	Presupuestos	Consolidado
2015	50146	Lucena de Jalón	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	Presupuestos	Sin Información
2015	50147	Luceni	631023,0	241210,0	4500,0	206204,0	156100,0	11000,0	0,0	12009,0	0,0	0,0	Presupuestos	Consolidado
2015	50148	Luesia	494000,0	74510,0	5000,0	107300,0	122400,0	131790,0	0,0	53000,0	0,0	0,0	Presupuestos	Consolidado
2015	50149	Luesma	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	Presupuestos	Sin Información
2015	50150	Lumpiaque	697250,62	283000,0	6100,0	186350,0	179905,62	20200,0	0,0	21695,0	0,0	0,0	Presupuestos	Consolidado
2015	50151	Luna	1190911,32	391900,0	33200,0	161320,0	304141,32	103310,0	33400,0	163620,0	0,0	20,0	Presupuestos	Consolidado
2015	50152	Maella	1970000,0	566700,0	27500,0	535300,0	499650,0	24350,0	30200,0	275900,0	0,0	10400,0	Presupuestos	Consolidado
2015	50153	Magallón	1480976,33	551221,33	30000,0	223455,0	300000,0	145300,0	0,0	231000,0	0,0	0,0	Presupuestos	Consolidado
