Mes y año	Comarca código	Comarca nombre	Nivel formativo grupo IAEST código	Nivel formativo grupo IAEST descripción	Sexo	Nº parados
Octubre 2020	27	Andorra-Sierra de Arcos	42	Enseñanza superior universitaria	Mujeres	34
Octubre 2020	28	Bajo Aragón	10	Educación Primaria o inferior	Hombres	275
Octubre 2020	28	Bajo Aragón	10	Educación Primaria o inferior	Mujeres	427
Octubre 2020	28	Bajo Aragón	20	Primera etapa de educación secundaria	Hombres	230
Octubre 2020	28	Bajo Aragón	20	Primera etapa de educación secundaria	Mujeres	283
Octubre 2020	28	Bajo Aragón	31	Bachillerato	Hombres	21
Octubre 2020	28	Bajo Aragón	31	Bachillerato	Mujeres	43
Octubre 2020	28	Bajo Aragón	32	Enseñanza media de formación profesional	Hombres	28
Octubre 2020	28	Bajo Aragón	32	Enseñanza media de formación profesional	Mujeres	78
Octubre 2020	28	Bajo Aragón	41	Enseñanza superior de formación profesional	Hombres	19
Octubre 2020	28	Bajo Aragón	41	Enseñanza superior de formación profesional	Mujeres	37
Octubre 2020	28	Bajo Aragón	42	Enseñanza superior universitaria	Hombres	18
Octubre 2020	28	Bajo Aragón	42	Enseñanza superior universitaria	Mujeres	49
Octubre 2020	29	Comunidad de Teruel	10	Educación Primaria o inferior	Hombres	244
Octubre 2020	29	Comunidad de Teruel	10	Educación Primaria o inferior	Mujeres	353
Octubre 2020	29	Comunidad de Teruel	20	Primera etapa de educación secundaria	Hombres	488
Octubre 2020	29	Comunidad de Teruel	20	Primera etapa de educación secundaria	Mujeres	553
Octubre 2020	29	Comunidad de Teruel	31	Bachillerato	Hombres	61
Octubre 2020	29	Comunidad de Teruel	31	Bachillerato	Mujeres	110
Octubre 2020	29	Comunidad de Teruel	32	Enseñanza media de formación profesional	Hombres	62
Octubre 2020	29	Comunidad de Teruel	32	Enseñanza media de formación profesional	Mujeres	112
Octubre 2020	29	Comunidad de Teruel	41	Enseñanza superior de formación profesional	Hombres	61
Octubre 2020	29	Comunidad de Teruel	41	Enseñanza superior de formación profesional	Mujeres	99
Octubre 2020	29	Comunidad de Teruel	42	Enseñanza superior universitaria	Hombres	111
Octubre 2020	29	Comunidad de Teruel	42	Enseñanza superior universitaria	Mujeres	187
Octubre 2020	30	Maestrazgo	10	Educación Primaria o inferior	Hombres	9
Octubre 2020	30	Maestrazgo	10	Educación Primaria o inferior	Mujeres	16
Octubre 2020	30	Maestrazgo	20	Primera etapa de educación secundaria	Hombres	25
Octubre 2020	30	Maestrazgo	20	Primera etapa de educación secundaria	Mujeres	28
Octubre 2020	30	Maestrazgo	31	Bachillerato	Hombres	5
Octubre 2020	30	Maestrazgo	31	Bachillerato	Mujeres	5
Octubre 2020	30	Maestrazgo	32	Enseñanza media de formación profesional	Hombres	6
Octubre 2020	30	Maestrazgo	32	Enseñanza media de formación profesional	Mujeres	4
Octubre 2020	30	Maestrazgo	41	Enseñanza superior de formación profesional	Hombres	2
Octubre 2020	30	Maestrazgo	42	Enseñanza superior universitaria	Hombres	5
Octubre 2020	30	Maestrazgo	42	Enseñanza superior universitaria	Mujeres	6
Octubre 2020	31	Sierra de Albarracín	10	Educación Primaria o inferior	Hombres	10
Octubre 2020	31	Sierra de Albarracín	10	Educación Primaria o inferior	Mujeres	24
Octubre 2020	31	Sierra de Albarracín	20	Primera etapa de educación secundaria	Hombres	40
Octubre 2020	31	Sierra de Albarracín	20	Primera etapa de educación secundaria	Mujeres	44
Octubre 2020	31	Sierra de Albarracín	31	Bachillerato	Hombres	4
Octubre 2020	31	Sierra de Albarracín	31	Bachillerato	Mujeres	3
Octubre 2020	31	Sierra de Albarracín	32	Enseñanza media de formación profesional	Hombres	2
Octubre 2020	31	Sierra de Albarracín	32	Enseñanza media de formación profesional	Mujeres	2
Octubre 2020	31	Sierra de Albarracín	41	Enseñanza superior de formación profesional	Hombres	2
Octubre 2020	31	Sierra de Albarracín	41	Enseñanza superior de formación profesional	Mujeres	9
Octubre 2020	31	Sierra de Albarracín	42	Enseñanza superior universitaria	Hombres	2
Octubre 2020	31	Sierra de Albarracín	42	Enseñanza superior universitaria	Mujeres	7
Octubre 2020	32	Gúdar-Javalambre	10	Educación Primaria o inferior	Hombres	37
Octubre 2020	32	Gúdar-Javalambre	10	Educación Primaria o inferior	Mujeres	53
Octubre 2020	32	Gúdar-Javalambre	20	Primera etapa de educación secundaria	Hombres	70
Octubre 2020	32	Gúdar-Javalambre	20	Primera etapa de educación secundaria	Mujeres	104
Octubre 2020	32	Gúdar-Javalambre	31	Bachillerato	Hombres	15
Octubre 2020	32	Gúdar-Javalambre	31	Bachillerato	Mujeres	14
Octubre 2020	32	Gúdar-Javalambre	32	Enseñanza media de formación profesional	Hombres	7
Octubre 2020	32	Gúdar-Javalambre	32	Enseñanza media de formación profesional	Mujeres	21
Octubre 2020	32	Gúdar-Javalambre	41	Enseñanza superior de formación profesional	Hombres	6
Octubre 2020	32	Gúdar-Javalambre	41	Enseñanza superior de formación profesional	Mujeres	13
Octubre 2020	32	Gúdar-Javalambre	42	Enseñanza superior universitaria	Hombres	13
Octubre 2020	32	Gúdar-Javalambre	42	Enseñanza superior universitaria	Mujeres	27
Octubre 2020	33	Matarraña / Matarranya	10	Educación Primaria o inferior	Hombres	50
Octubre 2020	33	Matarraña / Matarranya	10	Educación Primaria o inferior	Mujeres	54
Octubre 2020	33	Matarraña / Matarranya	20	Primera etapa de educación secundaria	Hombres	67
Octubre 2020	33	Matarraña / Matarranya	20	Primera etapa de educación secundaria	Mujeres	61
Octubre 2020	33	Matarraña / Matarranya	31	Bachillerato	Hombres	9
Octubre 2020	33	Matarraña / Matarranya	31	Bachillerato	Mujeres	9
Octubre 2020	33	Matarraña / Matarranya	32	Enseñanza media de formación profesional	Hombres	9
Octubre 2020	33	Matarraña / Matarranya	32	Enseñanza media de formación profesional	Mujeres	12
Octubre 2020	33	Matarraña / Matarranya	41	Enseñanza superior de formación profesional	Hombres	5
Octubre 2020	33	Matarraña / Matarranya	41	Enseñanza superior de formación profesional	Mujeres	10
Octubre 2020	33	Matarraña / Matarranya	42	Enseñanza superior universitaria	Hombres	8
Octubre 2020	33	Matarraña / Matarranya	42	Enseñanza superior universitaria	Mujeres	10
Septiembre 2020	01	La Jacetania	10	Educación Primaria o inferior	Hombres	56
Septiembre 2020	01	La Jacetania	10	Educación Primaria o inferior	Mujeres	69
Septiembre 2020	01	La Jacetania	20	Primera etapa de educación secundaria	Hombres	187
Septiembre 2020	01	La Jacetania	20	Primera etapa de educación secundaria	Mujeres	214
Septiembre 2020	01	La Jacetania	31	Bachillerato	Hombres	42
Septiembre 2020	01	La Jacetania	31	Bachillerato	Mujeres	55
Septiembre 2020	01	La Jacetania	32	Enseñanza media de formación profesional	Hombres	24
Septiembre 2020	01	La Jacetania	32	Enseñanza media de formación profesional	Mujeres	44
Septiembre 2020	01	La Jacetania	41	Enseñanza superior de formación profesional	Hombres	28
Septiembre 2020	01	La Jacetania	41	Enseñanza superior de formación profesional	Mujeres	32
Septiembre 2020	01	La Jacetania	42	Enseñanza superior universitaria	Hombres	35
Septiembre 2020	01	La Jacetania	42	Enseñanza superior universitaria	Mujeres	105
Septiembre 2020	02	Alto Gállego	10	Educación Primaria o inferior	Hombres	82
Septiembre 2020	02	Alto Gállego	10	Educación Primaria o inferior	Mujeres	125
Septiembre 2020	02	Alto Gállego	20	Primera etapa de educación secundaria	Hombres	128
Septiembre 2020	02	Alto Gállego	20	Primera etapa de educación secundaria	Mujeres	111
Septiembre 2020	02	Alto Gállego	31	Bachillerato	Hombres	31
Septiembre 2020	02	Alto Gállego	31	Bachillerato	Mujeres	40
Septiembre 2020	02	Alto Gállego	32	Enseñanza media de formación profesional	Hombres	41
Septiembre 2020	02	Alto Gállego	32	Enseñanza media de formación profesional	Mujeres	27
Septiembre 2020	02	Alto Gállego	41	Enseñanza superior de formación profesional	Hombres	19
Septiembre 2020	02	Alto Gállego	41	Enseñanza superior de formación profesional	Mujeres	36
Septiembre 2020	02	Alto Gállego	42	Enseñanza superior universitaria	Hombres	24
Septiembre 2020	02	Alto Gállego	42	Enseñanza superior universitaria	Mujeres	42
Septiembre 2020	03	Sobrarbe	10	Educación Primaria o inferior	Hombres	24
Septiembre 2020	03	Sobrarbe	10	Educación Primaria o inferior	Mujeres	25
Septiembre 2020	03	Sobrarbe	20	Primera etapa de educación secundaria	Hombres	43
Septiembre 2020	03	Sobrarbe	20	Primera etapa de educación secundaria	Mujeres	34
Septiembre 2020	03	Sobrarbe	31	Bachillerato	Hombres	18
Septiembre 2020	03	Sobrarbe	31	Bachillerato	Mujeres	10
Septiembre 2020	03	Sobrarbe	32	Enseñanza media de formación profesional	Hombres	11
Septiembre 2020	03	Sobrarbe	32	Enseñanza media de formación profesional	Mujeres	3
Septiembre 2020	03	Sobrarbe	41	Enseñanza superior de formación profesional	Hombres	4
Septiembre 2020	03	Sobrarbe	41	Enseñanza superior de formación profesional	Mujeres	10
Septiembre 2020	03	Sobrarbe	42	Enseñanza superior universitaria	Hombres	18
Septiembre 2020	03	Sobrarbe	42	Enseñanza superior universitaria	Mujeres	27
Septiembre 2020	04	La Ribagorza	10	Educación Primaria o inferior	Hombres	51
Septiembre 2020	04	La Ribagorza	10	Educación Primaria o inferior	Mujeres	65
Septiembre 2020	04	La Ribagorza	20	Primera etapa de educación secundaria	Hombres	95
Septiembre 2020	04	La Ribagorza	20	Primera etapa de educación secundaria	Mujeres	93
Septiembre 2020	04	La Ribagorza	31	Bachillerato	Hombres	8
Septiembre 2020	04	La Ribagorza	31	Bachillerato	Mujeres	23
Septiembre 2020	04	La Ribagorza	32	Enseñanza media de formación profesional	Hombres	10
Septiembre 2020	04	La Ribagorza	32	Enseñanza media de formación profesional	Mujeres	15
Septiembre 2020	04	La Ribagorza	41	Enseñanza superior de formación profesional	Hombres	9
Septiembre 2020	04	La Ribagorza	41	Enseñanza superior de formación profesional	Mujeres	23
Septiembre 2020	04	La Ribagorza	42	Enseñanza superior universitaria	Hombres	13
Septiembre 2020	04	La Ribagorza	42	Enseñanza superior universitaria	Mujeres	37
Septiembre 2020	05	Cinco Villas	10	Educación Primaria o inferior	Hombres	201
Septiembre 2020	05	Cinco Villas	10	Educación Primaria o inferior	Mujeres	305
Septiembre 2020	05	Cinco Villas	20	Primera etapa de educación secundaria	Hombres	296
Septiembre 2020	05	Cinco Villas	20	Primera etapa de educación secundaria	Mujeres	418
Septiembre 2020	05	Cinco Villas	31	Bachillerato	Hombres	22
Septiembre 2020	05	Cinco Villas	31	Bachillerato	Mujeres	37
Septiembre 2020	05	Cinco Villas	32	Enseñanza media de formación profesional	Hombres	42
Septiembre 2020	05	Cinco Villas	32	Enseñanza media de formación profesional	Mujeres	75
Septiembre 2020	05	Cinco Villas	41	Enseñanza superior de formación profesional	Hombres	23
Septiembre 2020	05	Cinco Villas	41	Enseñanza superior de formación profesional	Mujeres	45
Septiembre 2020	05	Cinco Villas	42	Enseñanza superior universitaria	Hombres	15
Septiembre 2020	05	Cinco Villas	42	Enseñanza superior universitaria	Mujeres	66
Septiembre 2020	06	Hoya de Huesca / Plana de Uesca	10	Educación Primaria o inferior	Hombres	352
Septiembre 2020	06	Hoya de Huesca / Plana de Uesca	10	Educación Primaria o inferior	Mujeres	461
Septiembre 2020	06	Hoya de Huesca / Plana de Uesca	20	Primera etapa de educación secundaria	Hombres	773
Septiembre 2020	06	Hoya de Huesca / Plana de Uesca	20	Primera etapa de educación secundaria	Mujeres	860
Septiembre 2020	06	Hoya de Huesca / Plana de Uesca	31	Bachillerato	Hombres	117
Septiembre 2020	06	Hoya de Huesca / Plana de Uesca	31	Bachillerato	Mujeres	159
Septiembre 2020	06	Hoya de Huesca / Plana de Uesca	32	Enseñanza media de formación profesional	Hombres	65
Septiembre 2020	06	Hoya de Huesca / Plana de Uesca	32	Enseñanza media de formación profesional	Mujeres	127
Septiembre 2020	06	Hoya de Huesca / Plana de Uesca	41	Enseñanza superior de formación profesional	Hombres	85
Septiembre 2020	06	Hoya de Huesca / Plana de Uesca	41	Enseñanza superior de formación profesional	Mujeres	125
Septiembre 2020	06	Hoya de Huesca / Plana de Uesca	42	Enseñanza superior universitaria	Hombres	154
Septiembre 2020	06	Hoya de Huesca / Plana de Uesca	42	Enseñanza superior universitaria	Mujeres	312
Septiembre 2020	07	Somontano de Barbastro	10	Educación Primaria o inferior	Hombres	128
Septiembre 2020	07	Somontano de Barbastro	10	Educación Primaria o inferior	Mujeres	219
Septiembre 2020	07	Somontano de Barbastro	20	Primera etapa de educación secundaria	Hombres	254
Septiembre 2020	07	Somontano de Barbastro	20	Primera etapa de educación secundaria	Mujeres	305
Septiembre 2020	07	Somontano de Barbastro	31	Bachillerato	Hombres	38
Septiembre 2020	07	Somontano de Barbastro	31	Bachillerato	Mujeres	53
Septiembre 2020	07	Somontano de Barbastro	32	Enseñanza media de formación profesional	Hombres	27
Septiembre 2020	07	Somontano de Barbastro	32	Enseñanza media de formación profesional	Mujeres	38
Septiembre 2020	07	Somontano de Barbastro	41	Enseñanza superior de formación profesional	Hombres	24
Septiembre 2020	07	Somontano de Barbastro	41	Enseñanza superior de formación profesional	Mujeres	40
Septiembre 2020	07	Somontano de Barbastro	42	Enseñanza superior universitaria	Hombres	32
Septiembre 2020	07	Somontano de Barbastro	42	Enseñanza superior universitaria	Mujeres	84
Septiembre 2020	08	Cinca Medio	10	Educación Primaria o inferior	Hombres	192
Septiembre 2020	08	Cinca Medio	10	Educación Primaria o inferior	Mujeres	270
Septiembre 2020	08	Cinca Medio	20	Primera etapa de educación secundaria	Hombres	243
Septiembre 2020	08	Cinca Medio	20	Primera etapa de educación secundaria	Mujeres	262
Septiembre 2020	08	Cinca Medio	31	Bachillerato	Hombres	12
Septiembre 2020	08	Cinca Medio	31	Bachillerato	Mujeres	43
Septiembre 2020	08	Cinca Medio	32	Enseñanza media de formación profesional	Hombres	28
Septiembre 2020	08	Cinca Medio	32	Enseñanza media de formación profesional	Mujeres	60
Septiembre 2020	08	Cinca Medio	41	Enseñanza superior de formación profesional	Hombres	22
Septiembre 2020	08	Cinca Medio	41	Enseñanza superior de formación profesional	Mujeres	43
Septiembre 2020	08	Cinca Medio	42	Enseñanza superior universitaria	Hombres	24
Septiembre 2020	08	Cinca Medio	42	Enseñanza superior universitaria	Mujeres	73
Septiembre 2020	09	La Litera / La Llitera	10	Educación Primaria o inferior	Hombres	111
Septiembre 2020	09	La Litera / La Llitera	10	Educación Primaria o inferior	Mujeres	75
Septiembre 2020	09	La Litera / La Llitera	20	Primera etapa de educación secundaria	Hombres	141
Septiembre 2020	09	La Litera / La Llitera	20	Primera etapa de educación secundaria	Mujeres	169
Septiembre 2020	09	La Litera / La Llitera	31	Bachillerato	Hombres	32
Septiembre 2020	09	La Litera / La Llitera	31	Bachillerato	Mujeres	35
Septiembre 2020	09	La Litera / La Llitera	32	Enseñanza media de formación profesional	Hombres	23
Septiembre 2020	09	La Litera / La Llitera	32	Enseñanza media de formación profesional	Mujeres	36
Septiembre 2020	09	La Litera / La Llitera	41	Enseñanza superior de formación profesional	Hombres	20
Septiembre 2020	09	La Litera / La Llitera	41	Enseñanza superior de formación profesional	Mujeres	42
Septiembre 2020	09	La Litera / La Llitera	42	Enseñanza superior universitaria	Hombres	32
Septiembre 2020	09	La Litera / La Llitera	42	Enseñanza superior universitaria	Mujeres	50
Septiembre 2020	10	Los Monegros	10	Educación Primaria o inferior	Hombres	86
Septiembre 2020	10	Los Monegros	10	Educación Primaria o inferior	Mujeres	98
Septiembre 2020	10	Los Monegros	20	Primera etapa de educación secundaria	Hombres	114
Septiembre 2020	10	Los Monegros	20	Primera etapa de educación secundaria	Mujeres	134
Septiembre 2020	10	Los Monegros	31	Bachillerato	Hombres	10
Septiembre 2020	10	Los Monegros	31	Bachillerato	Mujeres	17
Septiembre 2020	10	Los Monegros	32	Enseñanza media de formación profesional	Hombres	14
Septiembre 2020	10	Los Monegros	32	Enseñanza media de formación profesional	Mujeres	17
Septiembre 2020	10	Los Monegros	41	Enseñanza superior de formación profesional	Hombres	11
Septiembre 2020	10	Los Monegros	41	Enseñanza superior de formación profesional	Mujeres	21
Septiembre 2020	10	Los Monegros	42	Enseñanza superior universitaria	Hombres	10
Septiembre 2020	10	Los Monegros	42	Enseñanza superior universitaria	Mujeres	43
Septiembre 2020	11	Bajo Cinca / Baix Cinca	10	Educación Primaria o inferior	Hombres	302
Septiembre 2020	11	Bajo Cinca / Baix Cinca	10	Educación Primaria o inferior	Mujeres	325
Septiembre 2020	11	Bajo Cinca / Baix Cinca	20	Primera etapa de educación secundaria	Hombres	141
Septiembre 2020	11	Bajo Cinca / Baix Cinca	20	Primera etapa de educación secundaria	Mujeres	172
Septiembre 2020	11	Bajo Cinca / Baix Cinca	31	Bachillerato	Hombres	21
Septiembre 2020	11	Bajo Cinca / Baix Cinca	31	Bachillerato	Mujeres	40
Septiembre 2020	11	Bajo Cinca / Baix Cinca	32	Enseñanza media de formación profesional	Hombres	23
Septiembre 2020	11	Bajo Cinca / Baix Cinca	32	Enseñanza media de formación profesional	Mujeres	46
Septiembre 2020	11	Bajo Cinca / Baix Cinca	41	Enseñanza superior de formación profesional	Hombres	14
Septiembre 2020	11	Bajo Cinca / Baix Cinca	41	Enseñanza superior de formación profesional	Mujeres	30
Septiembre 2020	11	Bajo Cinca / Baix Cinca	42	Enseñanza superior universitaria	Hombres	14
Septiembre 2020	11	Bajo Cinca / Baix Cinca	42	Enseñanza superior universitaria	Mujeres	35
Septiembre 2020	12	Tarazona y el Moncayo	10	Educación Primaria o inferior	Hombres	94
Septiembre 2020	12	Tarazona y el Moncayo	10	Educación Primaria o inferior	Mujeres	111
Septiembre 2020	12	Tarazona y el Moncayo	20	Primera etapa de educación secundaria	Hombres	141
Septiembre 2020	12	Tarazona y el Moncayo	20	Primera etapa de educación secundaria	Mujeres	246
Septiembre 2020	12	Tarazona y el Moncayo	31	Bachillerato	Hombres	16
Septiembre 2020	12	Tarazona y el Moncayo	31	Bachillerato	Mujeres	26
Septiembre 2020	12	Tarazona y el Moncayo	32	Enseñanza media de formación profesional	Hombres	29
Septiembre 2020	12	Tarazona y el Moncayo	32	Enseñanza media de formación profesional	Mujeres	36
Septiembre 2020	12	Tarazona y el Moncayo	41	Enseñanza superior de formación profesional	Hombres	22
Septiembre 2020	12	Tarazona y el Moncayo	41	Enseñanza superior de formación profesional	Mujeres	30
Septiembre 2020	12	Tarazona y el Moncayo	42	Enseñanza superior universitaria	Hombres	13
Septiembre 2020	12	Tarazona y el Moncayo	42	Enseñanza superior universitaria	Mujeres	52
Septiembre 2020	13	Campo de Borja	10	Educación Primaria o inferior	Hombres	105
Septiembre 2020	13	Campo de Borja	10	Educación Primaria o inferior	Mujeres	120
Septiembre 2020	13	Campo de Borja	20	Primera etapa de educación secundaria	Hombres	145
Septiembre 2020	13	Campo de Borja	20	Primera etapa de educación secundaria	Mujeres	156
Septiembre 2020	13	Campo de Borja	31	Bachillerato	Hombres	15
Septiembre 2020	13	Campo de Borja	31	Bachillerato	Mujeres	20
Septiembre 2020	13	Campo de Borja	32	Enseñanza media de formación profesional	Hombres	21
Septiembre 2020	13	Campo de Borja	32	Enseñanza media de formación profesional	Mujeres	33
Septiembre 2020	13	Campo de Borja	41	Enseñanza superior de formación profesional	Hombres	10
Septiembre 2020	13	Campo de Borja	41	Enseñanza superior de formación profesional	Mujeres	14
Septiembre 2020	13	Campo de Borja	42	Enseñanza superior universitaria	Hombres	12
Septiembre 2020	13	Campo de Borja	42	Enseñanza superior universitaria	Mujeres	26
Septiembre 2020	14	Aranda	10	Educación Primaria o inferior	Hombres	23
Septiembre 2020	14	Aranda	10	Educación Primaria o inferior	Mujeres	46
Septiembre 2020	14	Aranda	20	Primera etapa de educación secundaria	Hombres	115
Septiembre 2020	14	Aranda	20	Primera etapa de educación secundaria	Mujeres	161
Septiembre 2020	14	Aranda	31	Bachillerato	Hombres	7
Septiembre 2020	14	Aranda	31	Bachillerato	Mujeres	9
Septiembre 2020	14	Aranda	32	Enseñanza media de formación profesional	Hombres	4
Septiembre 2020	14	Aranda	32	Enseñanza media de formación profesional	Mujeres	14
Septiembre 2020	14	Aranda	41	Enseñanza superior de formación profesional	Hombres	4
Septiembre 2020	14	Aranda	41	Enseñanza superior de formación profesional	Mujeres	9
Septiembre 2020	14	Aranda	42	Enseñanza superior universitaria	Hombres	4
Septiembre 2020	14	Aranda	42	Enseñanza superior universitaria	Mujeres	10
Septiembre 2020	15	Ribera Alta del Ebro	10	Educación Primaria o inferior	Hombres	115
Septiembre 2020	15	Ribera Alta del Ebro	10	Educación Primaria o inferior	Mujeres	143
Septiembre 2020	15	Ribera Alta del Ebro	20	Primera etapa de educación secundaria	Hombres	405
Septiembre 2020	15	Ribera Alta del Ebro	20	Primera etapa de educación secundaria	Mujeres	568
Septiembre 2020	15	Ribera Alta del Ebro	31	Bachillerato	Hombres	19
Septiembre 2020	15	Ribera Alta del Ebro	31	Bachillerato	Mujeres	51
Septiembre 2020	15	Ribera Alta del Ebro	32	Enseñanza media de formación profesional	Hombres	40
Septiembre 2020	15	Ribera Alta del Ebro	32	Enseñanza media de formación profesional	Mujeres	78
Septiembre 2020	15	Ribera Alta del Ebro	41	Enseñanza superior de formación profesional	Hombres	20
Septiembre 2020	15	Ribera Alta del Ebro	41	Enseñanza superior de formación profesional	Mujeres	36
Septiembre 2020	15	Ribera Alta del Ebro	42	Enseñanza superior universitaria	Hombres	18
Septiembre 2020	15	Ribera Alta del Ebro	42	Enseñanza superior universitaria	Mujeres	49
Septiembre 2020	16	Valdejalón	10	Educación Primaria o inferior	Hombres	238
Septiembre 2020	16	Valdejalón	10	Educación Primaria o inferior	Mujeres	320
Septiembre 2020	16	Valdejalón	20	Primera etapa de educación secundaria	Hombres	438
Septiembre 2020	16	Valdejalón	20	Primera etapa de educación secundaria	Mujeres	610
Septiembre 2020	16	Valdejalón	31	Bachillerato	Hombres	26
Septiembre 2020	16	Valdejalón	31	Bachillerato	Mujeres	42
Septiembre 2020	16	Valdejalón	32	Enseñanza media de formación profesional	Hombres	23
Septiembre 2020	16	Valdejalón	32	Enseñanza media de formación profesional	Mujeres	53
Septiembre 2020	16	Valdejalón	41	Enseñanza superior de formación profesional	Hombres	24
Septiembre 2020	16	Valdejalón	41	Enseñanza superior de formación profesional	Mujeres	40
Septiembre 2020	16	Valdejalón	42	Enseñanza superior universitaria	Hombres	25
Septiembre 2020	16	Valdejalón	42	Enseñanza superior universitaria	Mujeres	48
Septiembre 2020	17	Central	10	Educación Primaria o inferior	Hombres	3599
Septiembre 2020	17	Central	10	Educación Primaria o inferior	Mujeres	4812
Septiembre 2020	17	Central	20	Primera etapa de educación secundaria	Hombres	10272
Septiembre 2020	17	Central	20	Primera etapa de educación secundaria	Mujeres	13244
Septiembre 2020	17	Central	31	Bachillerato	Hombres	1787
Septiembre 2020	17	Central	31	Bachillerato	Mujeres	2575
Septiembre 2020	17	Central	32	Enseñanza media de formación profesional	Hombres	1289
Septiembre 2020	17	Central	32	Enseñanza media de formación profesional	Mujeres	2200
Septiembre 2020	17	Central	41	Enseñanza superior de formación profesional	Hombres	1300
Septiembre 2020	17	Central	41	Enseñanza superior de formación profesional	Mujeres	1876
Septiembre 2020	17	Central	42	Enseñanza superior universitaria	Hombres	1802
Septiembre 2020	17	Central	42	Enseñanza superior universitaria	Mujeres	3838
Septiembre 2020	18	Ribera Baja del Ebro	10	Educación Primaria o inferior	Hombres	35
Septiembre 2020	18	Ribera Baja del Ebro	10	Educación Primaria o inferior	Mujeres	60
Septiembre 2020	18	Ribera Baja del Ebro	20	Primera etapa de educación secundaria	Hombres	98
Septiembre 2020	18	Ribera Baja del Ebro	20	Primera etapa de educación secundaria	Mujeres	138
Septiembre 2020	18	Ribera Baja del Ebro	31	Bachillerato	Hombres	6
Septiembre 2020	18	Ribera Baja del Ebro	31	Bachillerato	Mujeres	11
Septiembre 2020	18	Ribera Baja del Ebro	32	Enseñanza media de formación profesional	Hombres	15
Septiembre 2020	18	Ribera Baja del Ebro	32	Enseñanza media de formación profesional	Mujeres	26
Septiembre 2020	18	Ribera Baja del Ebro	41	Enseñanza superior de formación profesional	Hombres	3
Septiembre 2020	18	Ribera Baja del Ebro	41	Enseñanza superior de formación profesional	Mujeres	11
Septiembre 2020	18	Ribera Baja del Ebro	42	Enseñanza superior universitaria	Hombres	4
Septiembre 2020	18	Ribera Baja del Ebro	42	Enseñanza superior universitaria	Mujeres	20
Septiembre 2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	10	Educación Primaria o inferior	Hombres	166
Septiembre 2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	10	Educación Primaria o inferior	Mujeres	195
Septiembre 2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	20	Primera etapa de educación secundaria	Hombres	134
Septiembre 2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	20	Primera etapa de educación secundaria	Mujeres	181
Septiembre 2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	31	Bachillerato	Hombres	13
Septiembre 2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	31	Bachillerato	Mujeres	29
Septiembre 2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	32	Enseñanza media de formación profesional	Hombres	19
Septiembre 2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	32	Enseñanza media de formación profesional	Mujeres	25
Septiembre 2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	41	Enseñanza superior de formación profesional	Hombres	13
Septiembre 2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	41	Enseñanza superior de formación profesional	Mujeres	14
Septiembre 2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	42	Enseñanza superior universitaria	Hombres	12
Septiembre 2020	19	Bajo Aragón-Caspe / Baix Aragó-Casp	42	Enseñanza superior universitaria	Mujeres	28
Septiembre 2020	20	Comunidad de Calatayud	10	Educación Primaria o inferior	Hombres	221
Septiembre 2020	20	Comunidad de Calatayud	10	Educación Primaria o inferior	Mujeres	344
Septiembre 2020	20	Comunidad de Calatayud	20	Primera etapa de educación secundaria	Hombres	475
Septiembre 2020	20	Comunidad de Calatayud	20	Primera etapa de educación secundaria	Mujeres	514
Septiembre 2020	20	Comunidad de Calatayud	31	Bachillerato	Hombres	28
Septiembre 2020	20	Comunidad de Calatayud	31	Bachillerato	Mujeres	41
Septiembre 2020	20	Comunidad de Calatayud	32	Enseñanza media de formación profesional	Hombres	56
Septiembre 2020	20	Comunidad de Calatayud	32	Enseñanza media de formación profesional	Mujeres	90
Septiembre 2020	20	Comunidad de Calatayud	41	Enseñanza superior de formación profesional	Hombres	37
Septiembre 2020	20	Comunidad de Calatayud	41	Enseñanza superior de formación profesional	Mujeres	81
Septiembre 2020	20	Comunidad de Calatayud	42	Enseñanza superior universitaria	Hombres	36
Septiembre 2020	20	Comunidad de Calatayud	42	Enseñanza superior universitaria	Mujeres	99
Septiembre 2020	21	Campo de Cariñena	10	Educación Primaria o inferior	Hombres	43
Septiembre 2020	21	Campo de Cariñena	10	Educación Primaria o inferior	Mujeres	45
Septiembre 2020	21	Campo de Cariñena	20	Primera etapa de educación secundaria	Hombres	98
Septiembre 2020	21	Campo de Cariñena	20	Primera etapa de educación secundaria	Mujeres	136
Septiembre 2020	21	Campo de Cariñena	31	Bachillerato	Hombres	8
Septiembre 2020	21	Campo de Cariñena	31	Bachillerato	Mujeres	10
Septiembre 2020	21	Campo de Cariñena	32	Enseñanza media de formación profesional	Hombres	5
Septiembre 2020	21	Campo de Cariñena	32	Enseñanza media de formación profesional	Mujeres	4
Septiembre 2020	21	Campo de Cariñena	41	Enseñanza superior de formación profesional	Hombres	6
