Mes y año	Mes (código)	Sexo	UE28-UE27-UE25	UE28	UE27	UE25	Número de contratos	CCAA nombre
Julio 2012	201207	Hombres	Españoles	Españoles	Españoles	ESPAÑA	15139	Aragón
Julio 2012	201207	Hombres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	2338	Aragón
Julio 2012	201207	Hombres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	360	Aragón
Julio 2012	201207	Hombres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	21	Aragón
Julio 2012	201207	Hombres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	4656	Aragón
Julio 2012	201207	Hombres	No consta	No consta	No consta	No consta	2	Aragón
Julio 2012	201207	Mujeres	Españoles	Españoles	Españoles	ESPAÑA	15224	Aragón
Julio 2012	201207	Mujeres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	3145	Aragón
Julio 2012	201207	Mujeres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	421	Aragón
Julio 2012	201207	Mujeres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	16	Aragón
Julio 2012	201207	Mujeres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	3058	Aragón
Julio 2012	201207	Mujeres	No consta	No consta	No consta	No consta	2	Aragón
Junio 2012	201206	Hombres	Españoles	Españoles	Españoles	ESPAÑA	13821	Aragón
Junio 2012	201206	Hombres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	3029	Aragón
Junio 2012	201206	Hombres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	343	Aragón
Junio 2012	201206	Hombres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	5	Aragón
Junio 2012	201206	Hombres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	4773	Aragón
Junio 2012	201206	Hombres	No consta	No consta	No consta	No consta	1	Aragón
Junio 2012	201206	Mujeres	Españoles	Españoles	Españoles	ESPAÑA	13460	Aragón
Junio 2012	201206	Mujeres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	3846	Aragón
Junio 2012	201206	Mujeres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	536	Aragón
Junio 2012	201206	Mujeres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	6	Aragón
Junio 2012	201206	Mujeres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	2610	Aragón
Junio 2012	201206	Mujeres	No consta	No consta	No consta	No consta	2	Aragón
Mayo 2012	201205	Hombres	Españoles	Españoles	Españoles	ESPAÑA	12851	Aragón
Mayo 2012	201205	Hombres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	3448	Aragón
Mayo 2012	201205	Hombres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	457	Aragón
Mayo 2012	201205	Hombres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	5	Aragón
Mayo 2012	201205	Hombres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	6612	Aragón
Mayo 2012	201205	Hombres	No consta	No consta	No consta	No consta	3	Aragón
Mayo 2012	201205	Mujeres	Españoles	Españoles	Españoles	ESPAÑA	11620	Aragón
Mayo 2012	201205	Mujeres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	3460	Aragón
Mayo 2012	201205	Mujeres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	493	Aragón
Mayo 2012	201205	Mujeres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	7	Aragón
Mayo 2012	201205	Mujeres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	2020	Aragón
Mayo 2012	201205	Mujeres	No consta	No consta	No consta	No consta	3	Aragón
Abril 2012	201204	Hombres	Españoles	Españoles	Españoles	ESPAÑA	9958	Aragón
Abril 2012	201204	Hombres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	1370	Aragón
Abril 2012	201204	Hombres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	260	Aragón
Abril 2012	201204	Hombres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	7	Aragón
Abril 2012	201204	Hombres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	2521	Aragón
Abril 2012	201204	Mujeres	Españoles	Españoles	Españoles	ESPAÑA	9511	Aragón
Abril 2012	201204	Mujeres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	1234	Aragón
Abril 2012	201204	Mujeres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	152	Aragón
Abril 2012	201204	Mujeres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	3	Aragón
Abril 2012	201204	Mujeres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	1586	Aragón
Marzo 2012	201203	Hombres	Españoles	Españoles	Españoles	ESPAÑA	10410	Aragón
Marzo 2012	201203	Hombres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	1266	Aragón
Marzo 2012	201203	Hombres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	262	Aragón
Marzo 2012	201203	Hombres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	7	Aragón
Marzo 2012	201203	Hombres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	2538	Aragón
Marzo 2012	201203	Mujeres	Españoles	Españoles	Españoles	ESPAÑA	10451	Aragón
Marzo 2012	201203	Mujeres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	1086	Aragón
Marzo 2012	201203	Mujeres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	216	Aragón
Marzo 2012	201203	Mujeres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	8	Aragón
Marzo 2012	201203	Mujeres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	1588	Aragón
Marzo 2012	201203	Mujeres	No consta	No consta	No consta	No consta	1	Aragón
Febrero 2012	201202	Hombres	Españoles	Españoles	Españoles	ESPAÑA	10349	Aragón
Febrero 2012	201202	Hombres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	1092	Aragón
Febrero 2012	201202	Hombres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	153	Aragón
Febrero 2012	201202	Hombres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	12	Aragón
Febrero 2012	201202	Hombres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	2156	Aragón
Febrero 2012	201202	Mujeres	Españoles	Españoles	Españoles	ESPAÑA	10106	Aragón
Febrero 2012	201202	Mujeres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	933	Aragón
Febrero 2012	201202	Mujeres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	154	Aragón
Febrero 2012	201202	Mujeres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	5	Aragón
Febrero 2012	201202	Mujeres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	1449	Aragón
Febrero 2012	201202	Mujeres	No consta	No consta	No consta	No consta	3	Aragón
Enero 2012	201201	Hombres	Españoles	Españoles	Españoles	ESPAÑA	10648	Aragón
Enero 2012	201201	Hombres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	1138	Aragón
Enero 2012	201201	Hombres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	260	Aragón
Enero 2012	201201	Hombres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	12	Aragón
Enero 2012	201201	Hombres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	2192	Aragón
Enero 2012	201201	Hombres	No consta	No consta	No consta	No consta	1	Aragón
Enero 2012	201201	Mujeres	Españoles	Españoles	Españoles	ESPAÑA	10093	Aragón
Enero 2012	201201	Mujeres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	769	Aragón
Enero 2012	201201	Mujeres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	172	Aragón
Enero 2012	201201	Mujeres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	8	Aragón
Enero 2012	201201	Mujeres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	1171	Aragón
Enero 2012	201201	Mujeres	No consta	No consta	No consta	No consta	1	Aragón
Diciembre 2011	201112	Hombres	Españoles	Españoles	Españoles	ESPAÑA	9439	Aragón
Diciembre 2011	201112	Hombres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	1080	Aragón
Diciembre 2011	201112	Hombres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	189	Aragón
Diciembre 2011	201112	Hombres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	10	Aragón
Diciembre 2011	201112	Hombres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	2091	Aragón
Diciembre 2011	201112	Mujeres	Españoles	Españoles	Españoles	ESPAÑA	10062	Aragón
Diciembre 2011	201112	Mujeres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	780	Aragón
Diciembre 2011	201112	Mujeres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	161	Aragón
Diciembre 2011	201112	Mujeres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	6	Aragón
Diciembre 2011	201112	Mujeres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	1153	Aragón
Diciembre 2011	201112	Mujeres	No consta	No consta	No consta	No consta	1	Aragón
Noviembre 2011	201111	Hombres	Españoles	Españoles	Españoles	ESPAÑA	11301	Aragón
Noviembre 2011	201111	Hombres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	1465	Aragón
Noviembre 2011	201111	Hombres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	253	Aragón
Noviembre 2011	201111	Hombres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	8	Aragón
Noviembre 2011	201111	Hombres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	2582	Aragón
Noviembre 2011	201111	Mujeres	Españoles	Españoles	Españoles	ESPAÑA	11123	Aragón
Noviembre 2011	201111	Mujeres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	979	Aragón
Noviembre 2011	201111	Mujeres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	181	Aragón
Noviembre 2011	201111	Mujeres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	4	Aragón
Noviembre 2011	201111	Mujeres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	1281	Aragón
Octubre 2011	201110	Hombres	Españoles	Españoles	Españoles	ESPAÑA	12918	Aragón
Octubre 2011	201110	Hombres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	1464	Aragón
Octubre 2011	201110	Hombres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	262	Aragón
Octubre 2011	201110	Hombres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	26	Aragón
Octubre 2011	201110	Hombres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	2727	Aragón
Octubre 2011	201110	Mujeres	Españoles	Españoles	Españoles	ESPAÑA	13462	Aragón
Octubre 2011	201110	Mujeres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	1044	Aragón
Octubre 2011	201110	Mujeres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	252	Aragón
Octubre 2011	201110	Mujeres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	29	Aragón
Octubre 2011	201110	Mujeres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	1603	Aragón
Septiembre 2011	201109	Hombres	Españoles	Españoles	Españoles	ESPAÑA	14001	Aragón
Septiembre 2011	201109	Hombres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	2623	Aragón
Septiembre 2011	201109	Hombres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	383	Aragón
Septiembre 2011	201109	Hombres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	26	Aragón
Septiembre 2011	201109	Hombres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	4385	Aragón
Septiembre 2011	201109	Hombres	No consta	No consta	No consta	No consta	1	Aragón
Septiembre 2011	201109	Mujeres	Españoles	Españoles	Españoles	ESPAÑA	14031	Aragón
Septiembre 2011	201109	Mujeres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	1577	Aragón
Septiembre 2011	201109	Mujeres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	351	Aragón
Septiembre 2011	201109	Mujeres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	26	Aragón
Septiembre 2011	201109	Mujeres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	1848	Aragón
Agosto 2011	201108	Hombres	Españoles	Españoles	Españoles	ESPAÑA	12015	Aragón
Agosto 2011	201108	Hombres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	2751	Aragón
Agosto 2011	201108	Hombres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	388	Aragón
Agosto 2011	201108	Hombres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	9	Aragón
Agosto 2011	201108	Hombres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	4628	Aragón
Agosto 2011	201108	Hombres	No consta	No consta	No consta	No consta	1	Aragón
Agosto 2011	201108	Mujeres	Españoles	Españoles	Españoles	ESPAÑA	9838	Aragón
Agosto 2011	201108	Mujeres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	1778	Aragón
Agosto 2011	201108	Mujeres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	353	Aragón
Agosto 2011	201108	Mujeres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	6	Aragón
Agosto 2011	201108	Mujeres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	1694	Aragón
Julio 2011	201107	Hombres	Españoles	Españoles	Españoles	ESPAÑA	13978	Aragón
Julio 2011	201107	Hombres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	2459	Aragón
Julio 2011	201107	Hombres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	521	Aragón
Julio 2011	201107	Hombres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	33	Aragón
Julio 2011	201107	Hombres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	4249	Aragón
Julio 2011	201107	Hombres	No consta	No consta	No consta	No consta	1	Aragón
Julio 2011	201107	Mujeres	Españoles	Españoles	Españoles	ESPAÑA	13397	Aragón
Julio 2011	201107	Mujeres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	1985	Aragón
Julio 2011	201107	Mujeres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	429	Aragón
Julio 2011	201107	Mujeres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	23	Aragón
Julio 2011	201107	Mujeres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	1758	Aragón
Julio 2011	201107	Mujeres	No consta	No consta	No consta	No consta	1	Aragón
Junio 2011	201106	Hombres	Españoles	Españoles	Españoles	ESPAÑA	14252	Aragón
Junio 2011	201106	Hombres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	3709	Aragón
Junio 2011	201106	Hombres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	464	Aragón
Junio 2011	201106	Hombres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	12	Aragón
Junio 2011	201106	Hombres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	4963	Aragón
Junio 2011	201106	Mujeres	Españoles	Españoles	Españoles	ESPAÑA	13635	Aragón
Junio 2011	201106	Mujeres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	2982	Aragón
Junio 2011	201106	Mujeres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	459	Aragón
Junio 2011	201106	Mujeres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	5	Aragón
Junio 2011	201106	Mujeres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	1784	Aragón
Junio 2011	201106	Mujeres	No consta	No consta	No consta	No consta	2	Aragón
