Año	Nº Accidentes	Grupo	Descripción Ocupación	Sexo	Comarca Código	Comarca Nombre
2013,0	15	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	06	Hoya de Huesca / Plana de Uesca
2013,0	2	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	07	Somontano de Barbastro
2013,0	2	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	08	Cinca Medio
2013,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	08	Cinca Medio
2013,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	10	Los Monegros
2013,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	10	Los Monegros
2013,0	2	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	11	Bajo Cinca / Baix Cinca
2013,0	2	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	12	Tarazona y el Moncayo
2013,0	3	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	15	Ribera Alta del Ebro
2013,0	3	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	16	Valdejalón
2013,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	16	Valdejalón
2013,0	75	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	17	D.C. Zaragoza
2013,0	134	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	17	D.C. Zaragoza
2013,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	20	Comunidad de Calatayud
2013,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	20	Comunidad de Calatayud
2013,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	23	Bajo Martín
2013,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	25	Jiloca
2013,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	27	Andorra-Sierra de Arcos
2013,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	28	Bajo Aragón
2013,0	2	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	28	Bajo Aragón
2013,0	4	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	29	Comunidad de Teruel
2013,0	10	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	29	Comunidad de Teruel
2013,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	32	Gúdar-Javalambre
2013,0	22	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	01	La Jacetania
2013,0	19	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	01	La Jacetania
2013,0	10	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	02	Alto Gállego
2013,0	13	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	02	Alto Gállego
2013,0	5	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	03	Sobrarbe
2013,0	5	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	03	Sobrarbe
2013,0	9	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	04	La Ribagorza
2013,0	22	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	04	La Ribagorza
2013,0	5	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	05	Cinco Villas
2013,0	14	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	05	Cinco Villas
2013,0	34	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	06	Hoya de Huesca / Plana de Uesca
2013,0	90	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	06	Hoya de Huesca / Plana de Uesca
2013,0	22	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	07	Somontano de Barbastro
2013,0	21	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	07	Somontano de Barbastro
2013,0	9	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	08	Cinca Medio
2013,0	24	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	08	Cinca Medio
2013,0	6	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	09	La Litera / La Llitera
2013,0	14	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	09	La Litera / La Llitera
2013,0	6	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	10	Los Monegros
2013,0	6	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	11	Bajo Cinca / Baix Cinca
2013,0	12	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	11	Bajo Cinca / Baix Cinca
2013,0	8	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	12	Tarazona y el Moncayo
2013,0	4	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	13	Campo de Borja
2013,0	16	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	13	Campo de Borja
2013,0	4	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	15	Ribera Alta del Ebro
2013,0	23	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	15	Ribera Alta del Ebro
2013,0	4	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	16	Valdejalón
2013,0	14	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	16	Valdejalón
2013,0	529	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	17	D.C. Zaragoza
2013,0	994	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	17	D.C. Zaragoza
2013,0	4	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	18	Ribera Baja del Ebro
2013,0	8	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	18	Ribera Baja del Ebro
2013,0	5	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2013,0	3	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2013,0	18	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	20	Comunidad de Calatayud
2013,0	33	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	20	Comunidad de Calatayud
2013,0	4	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	21	Campo de Cariñena
2013,0	13	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	21	Campo de Cariñena
2013,0	4	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	22	Campo de Belchite
2013,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	23	Bajo Martín
2013,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	24	Campo de Daroca
2013,0	5	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	24	Campo de Daroca
2013,0	2	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	25	Jiloca
2013,0	8	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	25	Jiloca
2013,0	2	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	26	Cuencas Mineras
2013,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	26	Cuencas Mineras
2013,0	2	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	27	Andorra-Sierra de Arcos
2013,0	10	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	27	Andorra-Sierra de Arcos
2013,0	7	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	28	Bajo Aragón
2013,0	21	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	28	Bajo Aragón
2013,0	27	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	29	Comunidad de Teruel
2013,0	60	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	29	Comunidad de Teruel
2013,0	3	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	30	Maestrazgo
2013,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	31	Sierra de Albarracín
2013,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	32	Gúdar-Javalambre
2013,0	2	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	32	Gúdar-Javalambre
2013,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	NC	Municipio del centro de trabajo fuera de Aragón
2013,0	3	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	NC	Municipio del centro de trabajo fuera de Aragón
2013,0	13	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	01	La Jacetania
2013,0	2	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	01	La Jacetania
2013,0	3	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	03	Sobrarbe
2013,0	9	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	04	La Ribagorza
2013,0	32	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	05	Cinco Villas
2013,0	4	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	05	Cinco Villas
2013,0	17	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	06	Hoya de Huesca / Plana de Uesca
2013,0	2	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	06	Hoya de Huesca / Plana de Uesca
2013,0	16	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	07	Somontano de Barbastro
2013,0	11	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	08	Cinca Medio
2013,0	17	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	09	La Litera / La Llitera
2013,0	2	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	09	La Litera / La Llitera
2013,0	11	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	10	Los Monegros
2013,0	24	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	11	Bajo Cinca / Baix Cinca
2013,0	1	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	11	Bajo Cinca / Baix Cinca
2013,0	8	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	12	Tarazona y el Moncayo
2013,0	8	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	13	Campo de Borja
2013,0	1	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	14	Aranda
2013,0	5	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	15	Ribera Alta del Ebro
2013,0	14	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	16	Valdejalón
2013,0	4	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	16	Valdejalón
2013,0	58	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	17	D.C. Zaragoza
2013,0	6	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	17	D.C. Zaragoza
2013,0	7	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	18	Ribera Baja del Ebro
2013,0	1	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	18	Ribera Baja del Ebro
2013,0	8	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2013,0	1	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2013,0	11	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	20	Comunidad de Calatayud
2013,0	2	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	20	Comunidad de Calatayud
2013,0	4	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	21	Campo de Cariñena
2013,0	3	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	22	Campo de Belchite
2013,0	6	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	23	Bajo Martín
2013,0	1	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	24	Campo de Daroca
2013,0	1	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	24	Campo de Daroca
2013,0	6	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	25	Jiloca
2013,0	1	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	25	Jiloca
2013,0	1	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	27	Andorra-Sierra de Arcos
2013,0	17	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	28	Bajo Aragón
2013,0	1	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	28	Bajo Aragón
2013,0	33	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	29	Comunidad de Teruel
2013,0	2	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	29	Comunidad de Teruel
2013,0	1	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	30	Maestrazgo
2013,0	2	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	31	Sierra de Albarracín
2013,0	5	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	32	Gúdar-Javalambre
2013,0	5	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	33	Matarraña / Matarranya
2013,0	1	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Mujeres	33	Matarraña / Matarranya
2013,0	4	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	NC	Municipio del centro de trabajo fuera de Aragón
2013,0	36	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	01	La Jacetania
2013,0	18	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	02	Alto Gállego
2013,0	12	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	03	Sobrarbe
2013,0	27	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	04	La Ribagorza
2013,0	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	04	La Ribagorza
2013,0	64	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	05	Cinco Villas
2013,0	7	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	05	Cinco Villas
2013,0	137	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	06	Hoya de Huesca / Plana de Uesca
2013,0	3	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	06	Hoya de Huesca / Plana de Uesca
2013,0	39	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	07	Somontano de Barbastro
2013,0	5	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	07	Somontano de Barbastro
2013,0	78	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	08	Cinca Medio
2013,0	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	08	Cinca Medio
2013,0	80	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	09	La Litera / La Llitera
2013,0	3	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	09	La Litera / La Llitera
2013,0	43	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	10	Los Monegros
2013,0	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	10	Los Monegros
2013,0	51	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	11	Bajo Cinca / Baix Cinca
2013,0	3	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	11	Bajo Cinca / Baix Cinca
2013,0	10	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	12	Tarazona y el Moncayo
2013,0	24	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	13	Campo de Borja
2013,0	6	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	13	Campo de Borja
2013,0	16	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	14	Aranda
2013,0	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	14	Aranda
2013,0	71	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	15	Ribera Alta del Ebro
2013,0	4	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	15	Ribera Alta del Ebro
2013,0	82	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	16	Valdejalón
2013,0	8	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	16	Valdejalón
2013,0	1250	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	17	D.C. Zaragoza
2013,0	65	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	17	D.C. Zaragoza
2013,0	11	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	18	Ribera Baja del Ebro
2013,0	8	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	18	Ribera Baja del Ebro
2013,0	23	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2013,0	46	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	20	Comunidad de Calatayud
2013,0	17	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	20	Comunidad de Calatayud
2013,0	28	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	21	Campo de Cariñena
2013,0	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	21	Campo de Cariñena
2013,0	3	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	22	Campo de Belchite
2013,0	8	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	23	Bajo Martín
2013,0	6	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	24	Campo de Daroca
2013,0	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	24	Campo de Daroca
2013,0	19	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	25	Jiloca
2013,0	7	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	25	Jiloca
2013,0	21	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	26	Cuencas Mineras
2013,0	3	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	26	Cuencas Mineras
2013,0	9	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	27	Andorra-Sierra de Arcos
2013,0	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	27	Andorra-Sierra de Arcos
2013,0	48	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	28	Bajo Aragón
2013,0	4	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	28	Bajo Aragón
2013,0	89	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	29	Comunidad de Teruel
2013,0	3	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	29	Comunidad de Teruel
2013,0	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	30	Maestrazgo
2013,0	9	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	31	Sierra de Albarracín
2013,0	17	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	32	Gúdar-Javalambre
2013,0	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	32	Gúdar-Javalambre
2013,0	10	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	33	Matarraña / Matarranya
2013,0	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	33	Matarraña / Matarranya
2013,0	45	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	NC	Municipio del centro de trabajo fuera de Aragón
2013,0	14	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	01	La Jacetania
2013,0	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	01	La Jacetania
2013,0	12	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	02	Alto Gállego
2013,0	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	02	Alto Gállego
2013,0	2	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	03	Sobrarbe
2013,0	8	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	04	La Ribagorza
2013,0	35	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	05	Cinco Villas
2013,0	10	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	05	Cinco Villas
2013,0	59	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	06	Hoya de Huesca / Plana de Uesca
2013,0	2	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	06	Hoya de Huesca / Plana de Uesca
2013,0	28	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	07	Somontano de Barbastro
2013,0	57	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	08	Cinca Medio
2013,0	2	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	08	Cinca Medio
2013,0	25	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	09	La Litera / La Llitera
2013,0	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	09	La Litera / La Llitera
2013,0	27	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	10	Los Monegros
2013,0	2	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	10	Los Monegros
2013,0	38	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	11	Bajo Cinca / Baix Cinca
2013,0	9	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	12	Tarazona y el Moncayo
2013,0	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	12	Tarazona y el Moncayo
2013,0	13	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	13	Campo de Borja
2013,0	7	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	13	Campo de Borja
2013,0	4	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	14	Aranda
2013,0	123	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	15	Ribera Alta del Ebro
2013,0	18	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	15	Ribera Alta del Ebro
2013,0	56	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	16	Valdejalón
2013,0	23	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	16	Valdejalón
2013,0	937	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	17	D.C. Zaragoza
2013,0	83	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	17	D.C. Zaragoza
2013,0	12	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	18	Ribera Baja del Ebro
2013,0	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	18	Ribera Baja del Ebro
2013,0	12	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2013,0	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2013,0	30	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	20	Comunidad de Calatayud
2013,0	2	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	20	Comunidad de Calatayud
2013,0	13	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	21	Campo de Cariñena
2013,0	2	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	21	Campo de Cariñena
2013,0	5	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	22	Campo de Belchite
2013,0	17	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	23	Bajo Martín
2013,0	2	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	23	Bajo Martín
2013,0	3	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	24	Campo de Daroca
2013,0	15	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	25	Jiloca
2013,0	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	25	Jiloca
2013,0	10	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	26	Cuencas Mineras
2013,0	54	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	27	Andorra-Sierra de Arcos
