Año	Nº Accidentes	Código	Municipio	Ord_Temporalidad	Temporalidad	Sector Código	Sector Descripción
2010,0	33	50095	Ejea de los Caballeros	2	Temporal	4	Servicios
2010,0	1	50163	María de Huerva	1	Indefinido	1	Agricultura, ganadería y pesca
2010,0	1	50163	María de Huerva	2	Temporal	1	Agricultura, ganadería y pesca
2010,0	24	50163	María de Huerva	1	Indefinido	2	Industria y energía
2010,0	1	50163	María de Huerva	2	Temporal	2	Industria y energía
2010,0	1	50163	María de Huerva	2	Temporal	3	Construcción
2010,0	9	50163	María de Huerva	1	Indefinido	4	Servicios
2010,0	3	50163	María de Huerva	2	Temporal	4	Servicios
2010,0	1	50163	María de Huerva	3	Sin clasificar	4	Servicios
2010,0	1	50182	Muela (La)	2	Temporal	1	Agricultura, ganadería y pesca
2010,0	78	50182	Muela (La)	1	Indefinido	2	Industria y energía
2010,0	38	50182	Muela (La)	2	Temporal	2	Industria y energía
2010,0	1	50182	Muela (La)	3	Sin clasificar	2	Industria y energía
2010,0	8	50182	Muela (La)	1	Indefinido	3	Construcción
2010,0	12	50182	Muela (La)	2	Temporal	3	Construcción
2010,0	1	50182	Muela (La)	3	Sin clasificar	3	Construcción
2010,0	41	50182	Muela (La)	1	Indefinido	4	Servicios
2010,0	21	50182	Muela (La)	2	Temporal	4	Servicios
2010,0	103	50219	Puebla de Alfindén (La)	1	Indefinido	2	Industria y energía
2010,0	40	50219	Puebla de Alfindén (La)	2	Temporal	2	Industria y energía
2010,0	1	50219	Puebla de Alfindén (La)	3	Sin clasificar	2	Industria y energía
2010,0	24	50219	Puebla de Alfindén (La)	1	Indefinido	3	Construcción
2010,0	15	50219	Puebla de Alfindén (La)	2	Temporal	3	Construcción
2010,0	1	50219	Puebla de Alfindén (La)	3	Sin clasificar	3	Construcción
2010,0	44	50219	Puebla de Alfindén (La)	1	Indefinido	4	Servicios
2010,0	16	50219	Puebla de Alfindén (La)	2	Temporal	4	Servicios
2010,0	2	50219	Puebla de Alfindén (La)	3	Sin clasificar	4	Servicios
2010,0	2	50251	Tarazona	1	Indefinido	1	Agricultura, ganadería y pesca
2010,0	2	50251	Tarazona	2	Temporal	1	Agricultura, ganadería y pesca
2010,0	3	50251	Tarazona	3	Sin clasificar	1	Agricultura, ganadería y pesca
2010,0	44	50251	Tarazona	1	Indefinido	2	Industria y energía
2010,0	20	50251	Tarazona	2	Temporal	2	Industria y energía
2010,0	10	50251	Tarazona	1	Indefinido	3	Construcción
2010,0	18	50251	Tarazona	2	Temporal	3	Construcción
2010,0	32	50251	Tarazona	1	Indefinido	4	Servicios
2010,0	14	50251	Tarazona	2	Temporal	4	Servicios
2010,0	1	50251	Tarazona	3	Sin clasificar	4	Servicios
2010,0	14	50252	Tauste	1	Indefinido	1	Agricultura, ganadería y pesca
2010,0	7	50252	Tauste	2	Temporal	1	Agricultura, ganadería y pesca
2010,0	2	50252	Tauste	3	Sin clasificar	1	Agricultura, ganadería y pesca
2010,0	46	50252	Tauste	1	Indefinido	2	Industria y energía
2010,0	6	50252	Tauste	2	Temporal	2	Industria y energía
2010,0	12	50252	Tauste	1	Indefinido	3	Construcción
2010,0	6	50252	Tauste	2	Temporal	3	Construcción
2010,0	2	50252	Tauste	3	Sin clasificar	3	Construcción
2010,0	10	50252	Tauste	1	Indefinido	4	Servicios
2010,0	7	50252	Tauste	2	Temporal	4	Servicios
2010,0	1	50272	Utebo	1	Indefinido	1	Agricultura, ganadería y pesca
2010,0	2	50272	Utebo	2	Temporal	1	Agricultura, ganadería y pesca
2010,0	1	50272	Utebo	3	Sin clasificar	1	Agricultura, ganadería y pesca
2010,0	74	50272	Utebo	1	Indefinido	2	Industria y energía
2010,0	25	50272	Utebo	2	Temporal	2	Industria y energía
2010,0	2	50272	Utebo	1	Indefinido	3	Construcción
2010,0	6	50272	Utebo	2	Temporal	3	Construcción
2010,0	44	50272	Utebo	1	Indefinido	4	Servicios
2010,0	23	50272	Utebo	2	Temporal	4	Servicios
2010,0	1	50272	Utebo	3	Sin clasificar	4	Servicios
2010,0	34	50297	Zaragoza	1	Indefinido	1	Agricultura, ganadería y pesca
2010,0	30	50297	Zaragoza	2	Temporal	1	Agricultura, ganadería y pesca
2010,0	7	50297	Zaragoza	3	Sin clasificar	1	Agricultura, ganadería y pesca
2010,0	1142	50297	Zaragoza	1	Indefinido	2	Industria y energía
2010,0	388	50297	Zaragoza	2	Temporal	2	Industria y energía
2010,0	5	50297	Zaragoza	3	Sin clasificar	2	Industria y energía
2010,0	469	50297	Zaragoza	1	Indefinido	3	Construcción
2010,0	573	50297	Zaragoza	2	Temporal	3	Construcción
2010,0	17	50297	Zaragoza	3	Sin clasificar	3	Construcción
2010,0	2870	50297	Zaragoza	1	Indefinido	4	Servicios
2010,0	1119	50297	Zaragoza	2	Temporal	4	Servicios
2010,0	51	50297	Zaragoza	3	Sin clasificar	4	Servicios
2010,0	1	50298	Zuera	1	Indefinido	1	Agricultura, ganadería y pesca
2010,0	2	50298	Zuera	2	Temporal	1	Agricultura, ganadería y pesca
2010,0	48	50298	Zuera	1	Indefinido	2	Industria y energía
2010,0	8	50298	Zuera	2	Temporal	2	Industria y energía
2010,0	3	50298	Zuera	1	Indefinido	3	Construcción
2010,0	4	50298	Zuera	2	Temporal	3	Construcción
2010,0	45	50298	Zuera	1	Indefinido	4	Servicios
2010,0	16	50298	Zuera	2	Temporal	4	Servicios
2010,0	2	50298	Zuera	3	Sin clasificar	4	Servicios
2009,0	7	22048	Barbastro	1	Indefinido	1	Agricultura, ganadería y pesca
2009,0	5	22048	Barbastro	2	Temporal	1	Agricultura, ganadería y pesca
2009,0	2	22048	Barbastro	3	Sin clasificar	1	Agricultura, ganadería y pesca
2009,0	50	22048	Barbastro	1	Indefinido	2	Industria y energía
2009,0	24	22048	Barbastro	2	Temporal	2	Industria y energía
2009,0	1	22048	Barbastro	3	Sin clasificar	2	Industria y energía
2009,0	24	22048	Barbastro	1	Indefinido	3	Construcción
2009,0	37	22048	Barbastro	2	Temporal	3	Construcción
2009,0	4	22048	Barbastro	3	Sin clasificar	3	Construcción
2009,0	59	22048	Barbastro	1	Indefinido	4	Servicios
2009,0	35	22048	Barbastro	2	Temporal	4	Servicios
2009,0	1	22048	Barbastro	3	Sin clasificar	4	Servicios
2009,0	2	22061	Binéfar	1	Indefinido	1	Agricultura, ganadería y pesca
2009,0	1	22061	Binéfar	2	Temporal	1	Agricultura, ganadería y pesca
2009,0	1	22061	Binéfar	3	Sin clasificar	1	Agricultura, ganadería y pesca
2009,0	63	22061	Binéfar	1	Indefinido	2	Industria y energía
2009,0	9	22061	Binéfar	2	Temporal	2	Industria y energía
2009,0	19	22061	Binéfar	1	Indefinido	3	Construcción
2009,0	13	22061	Binéfar	2	Temporal	3	Construcción
2009,0	28	22061	Binéfar	1	Indefinido	4	Servicios
2009,0	7	22061	Binéfar	2	Temporal	4	Servicios
2009,0	10	22112	Fraga	1	Indefinido	1	Agricultura, ganadería y pesca
2009,0	14	22112	Fraga	2	Temporal	1	Agricultura, ganadería y pesca
2009,0	2	22112	Fraga	3	Sin clasificar	1	Agricultura, ganadería y pesca
2009,0	22	22112	Fraga	1	Indefinido	2	Industria y energía
2009,0	14	22112	Fraga	2	Temporal	2	Industria y energía
2009,0	16	22112	Fraga	1	Indefinido	3	Construcción
2009,0	21	22112	Fraga	2	Temporal	3	Construcción
2009,0	42	22112	Fraga	1	Indefinido	4	Servicios
2009,0	27	22112	Fraga	2	Temporal	4	Servicios
2009,0	17	22125	Huesca	1	Indefinido	1	Agricultura, ganadería y pesca
2009,0	12	22125	Huesca	2	Temporal	1	Agricultura, ganadería y pesca
2009,0	1	22125	Huesca	3	Sin clasificar	1	Agricultura, ganadería y pesca
2009,0	73	22125	Huesca	1	Indefinido	2	Industria y energía
2009,0	19	22125	Huesca	2	Temporal	2	Industria y energía
2009,0	60	22125	Huesca	1	Indefinido	3	Construcción
2009,0	83	22125	Huesca	2	Temporal	3	Construcción
2009,0	1	22125	Huesca	3	Sin clasificar	3	Construcción
2009,0	261	22125	Huesca	1	Indefinido	4	Servicios
2009,0	105	22125	Huesca	2	Temporal	4	Servicios
2009,0	1	22125	Huesca	3	Sin clasificar	4	Servicios
2009,0	1	22130	Jaca	3	Sin clasificar	1	Agricultura, ganadería y pesca
2009,0	13	22130	Jaca	1	Indefinido	2	Industria y energía
2009,0	4	22130	Jaca	2	Temporal	2	Industria y energía
2009,0	22	22130	Jaca	1	Indefinido	3	Construcción
2009,0	22	22130	Jaca	2	Temporal	3	Construcción
2009,0	64	22130	Jaca	1	Indefinido	4	Servicios
2009,0	30	22130	Jaca	2	Temporal	4	Servicios
2009,0	1	22130	Jaca	3	Sin clasificar	4	Servicios
2009,0	2	22158	Monzón	1	Indefinido	1	Agricultura, ganadería y pesca
2009,0	68	22158	Monzón	1	Indefinido	2	Industria y energía
2009,0	39	22158	Monzón	2	Temporal	2	Industria y energía
2009,0	22	22158	Monzón	1	Indefinido	3	Construcción
2009,0	25	22158	Monzón	2	Temporal	3	Construcción
2009,0	2	22158	Monzón	3	Sin clasificar	3	Construcción
2009,0	60	22158	Monzón	1	Indefinido	4	Servicios
2009,0	38	22158	Monzón	2	Temporal	4	Servicios
2009,0	1	22158	Monzón	3	Sin clasificar	4	Servicios
2009,0	2	22199	Sabiñánigo	1	Indefinido	1	Agricultura, ganadería y pesca
2009,0	3	22199	Sabiñánigo	2	Temporal	1	Agricultura, ganadería y pesca
2009,0	11	22199	Sabiñánigo	1	Indefinido	2	Industria y energía
2009,0	6	22199	Sabiñánigo	2	Temporal	2	Industria y energía
2009,0	16	22199	Sabiñánigo	1	Indefinido	3	Construcción
2009,0	16	22199	Sabiñánigo	2	Temporal	3	Construcción
2009,0	1	22199	Sabiñánigo	3	Sin clasificar	3	Construcción
2009,0	22	22199	Sabiñánigo	1	Indefinido	4	Servicios
2009,0	10	22199	Sabiñánigo	2	Temporal	4	Servicios
2009,0	2	44013	Alcañiz	1	Indefinido	1	Agricultura, ganadería y pesca
2009,0	7	44013	Alcañiz	2	Temporal	1	Agricultura, ganadería y pesca
2009,0	2	44013	Alcañiz	3	Sin clasificar	1	Agricultura, ganadería y pesca
2009,0	40	44013	Alcañiz	1	Indefinido	2	Industria y energía
2009,0	18	44013	Alcañiz	2	Temporal	2	Industria y energía
2009,0	1	44013	Alcañiz	3	Sin clasificar	2	Industria y energía
2009,0	25	44013	Alcañiz	1	Indefinido	3	Construcción
2009,0	39	44013	Alcañiz	2	Temporal	3	Construcción
2009,0	1	44013	Alcañiz	3	Sin clasificar	3	Construcción
2009,0	56	44013	Alcañiz	1	Indefinido	4	Servicios
2009,0	29	44013	Alcañiz	2	Temporal	4	Servicios
2009,0	13	44025	Andorra	1	Indefinido	2	Industria y energía
2009,0	16	44025	Andorra	2	Temporal	2	Industria y energía
2009,0	9	44025	Andorra	1	Indefinido	3	Construcción
2009,0	29	44025	Andorra	2	Temporal	3	Construcción
2009,0	1	44025	Andorra	3	Sin clasificar	3	Construcción
2009,0	38	44025	Andorra	1	Indefinido	4	Servicios
2009,0	14	44025	Andorra	2	Temporal	4	Servicios
2009,0	9	44216	Teruel	1	Indefinido	1	Agricultura, ganadería y pesca
2009,0	13	44216	Teruel	2	Temporal	1	Agricultura, ganadería y pesca
2009,0	6	44216	Teruel	3	Sin clasificar	1	Agricultura, ganadería y pesca
2009,0	84	44216	Teruel	1	Indefinido	2	Industria y energía
2009,0	22	44216	Teruel	2	Temporal	2	Industria y energía
2009,0	2	44216	Teruel	3	Sin clasificar	2	Industria y energía
2009,0	38	44216	Teruel	1	Indefinido	3	Construcción
2009,0	56	44216	Teruel	2	Temporal	3	Construcción
2009,0	3	44216	Teruel	3	Sin clasificar	3	Construcción
2009,0	157	44216	Teruel	1	Indefinido	4	Servicios
2009,0	57	44216	Teruel	2	Temporal	4	Servicios
2009,0	7	44216	Teruel	3	Sin clasificar	4	Servicios
2009,0	1	50008	Alagón	1	Indefinido	1	Agricultura, ganadería y pesca
2009,0	38	50008	Alagón	1	Indefinido	2	Industria y energía
2009,0	23	50008	Alagón	2	Temporal	2	Industria y energía
2009,0	6	50008	Alagón	1	Indefinido	3	Construcción
2009,0	3	50008	Alagón	2	Temporal	3	Construcción
2009,0	29	50008	Alagón	1	Indefinido	4	Servicios
2009,0	14	50008	Alagón	2	Temporal	4	Servicios
2009,0	1	50008	Alagón	3	Sin clasificar	4	Servicios
2009,0	3	50025	Almunia de Doña Godina (La)	1	Indefinido	1	Agricultura, ganadería y pesca
2009,0	13	50025	Almunia de Doña Godina (La)	2	Temporal	1	Agricultura, ganadería y pesca
2009,0	3	50025	Almunia de Doña Godina (La)	3	Sin clasificar	1	Agricultura, ganadería y pesca
2009,0	18	50025	Almunia de Doña Godina (La)	1	Indefinido	2	Industria y energía
2009,0	1	50025	Almunia de Doña Godina (La)	2	Temporal	2	Industria y energía
2009,0	5	50025	Almunia de Doña Godina (La)	1	Indefinido	3	Construcción
2009,0	9	50025	Almunia de Doña Godina (La)	2	Temporal	3	Construcción
2009,0	42	50025	Almunia de Doña Godina (La)	1	Indefinido	4	Servicios
2009,0	15	50025	Almunia de Doña Godina (La)	2	Temporal	4	Servicios
2009,0	1	50025	Almunia de Doña Godina (La)	3	Sin clasificar	4	Servicios
2009,0	4	50067	Calatayud	2	Temporal	1	Agricultura, ganadería y pesca
2009,0	21	50067	Calatayud	1	Indefinido	2	Industria y energía
2009,0	14	50067	Calatayud	2	Temporal	2	Industria y energía
2009,0	14	50067	Calatayud	1	Indefinido	3	Construcción
2009,0	27	50067	Calatayud	2	Temporal	3	Construcción
2009,0	1	50067	Calatayud	3	Sin clasificar	3	Construcción
2009,0	59	50067	Calatayud	1	Indefinido	4	Servicios
2009,0	30	50067	Calatayud	2	Temporal	4	Servicios
2009,0	1	50067	Calatayud	3	Sin clasificar	4	Servicios
2009,0	3	50074	Caspe	1	Indefinido	1	Agricultura, ganadería y pesca
2009,0	18	50074	Caspe	2	Temporal	1	Agricultura, ganadería y pesca
2009,0	1	50074	Caspe	3	Sin clasificar	1	Agricultura, ganadería y pesca
2009,0	10	50074	Caspe	1	Indefinido	2	Industria y energía
2009,0	10	50074	Caspe	2	Temporal	2	Industria y energía
2009,0	7	50074	Caspe	1	Indefinido	3	Construcción
2009,0	6	50074	Caspe	2	Temporal	3	Construcción
2009,0	1	50074	Caspe	3	Sin clasificar	3	Construcción
2009,0	33	50074	Caspe	1	Indefinido	4	Servicios
2009,0	21	50074	Caspe	2	Temporal	4	Servicios
2009,0	1	50089	Cuarte de Huerva	2	Temporal	1	Agricultura, ganadería y pesca
2009,0	91	50089	Cuarte de Huerva	1	Indefinido	2	Industria y energía
2009,0	23	50089	Cuarte de Huerva	2	Temporal	2	Industria y energía
2009,0	1	50089	Cuarte de Huerva	3	Sin clasificar	2	Industria y energía
2009,0	29	50089	Cuarte de Huerva	1	Indefinido	3	Construcción
2009,0	48	50089	Cuarte de Huerva	2	Temporal	3	Construcción
2009,0	72	50089	Cuarte de Huerva	1	Indefinido	4	Servicios
2009,0	24	50089	Cuarte de Huerva	2	Temporal	4	Servicios
2009,0	1	50089	Cuarte de Huerva	3	Sin clasificar	4	Servicios
2009,0	17	50095	Ejea de los Caballeros	1	Indefinido	1	Agricultura, ganadería y pesca
2009,0	13	50095	Ejea de los Caballeros	2	Temporal	1	Agricultura, ganadería y pesca
2009,0	6	50095	Ejea de los Caballeros	3	Sin clasificar	1	Agricultura, ganadería y pesca
2009,0	55	50095	Ejea de los Caballeros	1	Indefinido	2	Industria y energía
2009,0	27	50095	Ejea de los Caballeros	2	Temporal	2	Industria y energía
2009,0	2	50095	Ejea de los Caballeros	3	Sin clasificar	2	Industria y energía
2009,0	25	50095	Ejea de los Caballeros	1	Indefinido	3	Construcción
2009,0	27	50095	Ejea de los Caballeros	2	Temporal	3	Construcción
2009,0	44	50095	Ejea de los Caballeros	1	Indefinido	4	Servicios
2009,0	27	50095	Ejea de los Caballeros	2	Temporal	4	Servicios
2009,0	23	50163	María de Huerva	1	Indefinido	2	Industria y energía
2009,0	6	50163	María de Huerva	2	Temporal	2	Industria y energía
2009,0	3	50163	María de Huerva	1	Indefinido	3	Construcción
2009,0	1	50163	María de Huerva	2	Temporal	3	Construcción
2009,0	1	50163	María de Huerva	3	Sin clasificar	3	Construcción
2009,0	7	50163	María de Huerva	1	Indefinido	4	Servicios
2009,0	5	50163	María de Huerva	2	Temporal	4	Servicios
2009,0	1	50163	María de Huerva	3	Sin clasificar	4	Servicios
2009,0	68	50182	Muela (La)	1	Indefinido	2	Industria y energía
2009,0	22	50182	Muela (La)	2	Temporal	2	Industria y energía
2009,0	13	50182	Muela (La)	1	Indefinido	3	Construcción
2009,0	9	50182	Muela (La)	2	Temporal	3	Construcción
2009,0	1	50182	Muela (La)	3	Sin clasificar	3	Construcción
2009,0	49	50182	Muela (La)	1	Indefinido	4	Servicios
2009,0	22	50182	Muela (La)	2	Temporal	4	Servicios
2009,0	1	50219	Puebla de Alfindén (La)	3	Sin clasificar	1	Agricultura, ganadería y pesca
2009,0	116	50219	Puebla de Alfindén (La)	1	Indefinido	2	Industria y energía
2009,0	42	50219	Puebla de Alfindén (La)	2	Temporal	2	Industria y energía
2009,0	28	50219	Puebla de Alfindén (La)	1	Indefinido	3	Construcción
2009,0	25	50219	Puebla de Alfindén (La)	2	Temporal	3	Construcción
2009,0	1	50219	Puebla de Alfindén (La)	3	Sin clasificar	3	Construcción
2009,0	49	50219	Puebla de Alfindén (La)	1	Indefinido	4	Servicios
2009,0	17	50219	Puebla de Alfindén (La)	2	Temporal	4	Servicios
2009,0	9	50251	Tarazona	1	Indefinido	1	Agricultura, ganadería y pesca
2009,0	2	50251	Tarazona	3	Sin clasificar	1	Agricultura, ganadería y pesca
2009,0	40	50251	Tarazona	1	Indefinido	2	Industria y energía
2009,0	12	50251	Tarazona	2	Temporal	2	Industria y energía
2009,0	15	50251	Tarazona	1	Indefinido	3	Construcción
2009,0	16	50251	Tarazona	2	Temporal	3	Construcción
2009,0	23	50251	Tarazona	1	Indefinido	4	Servicios
2009,0	18	50251	Tarazona	2	Temporal	4	Servicios
2009,0	12	50252	Tauste	1	Indefinido	1	Agricultura, ganadería y pesca
2009,0	7	50252	Tauste	2	Temporal	1	Agricultura, ganadería y pesca
2009,0	1	50252	Tauste	3	Sin clasificar	1	Agricultura, ganadería y pesca
2009,0	55	50252	Tauste	1	Indefinido	2	Industria y energía
2009,0	7	50252	Tauste	2	Temporal	2	Industria y energía
2009,0	11	50252	Tauste	1	Indefinido	3	Construcción
2009,0	13	50252	Tauste	2	Temporal	3	Construcción
2009,0	16	50252	Tauste	1	Indefinido	4	Servicios
2009,0	7	50252	Tauste	2	Temporal	4	Servicios
2009,0	1	50252	Tauste	3	Sin clasificar	4	Servicios
2009,0	2	50272	Utebo	1	Indefinido	1	Agricultura, ganadería y pesca
2009,0	6	50272	Utebo	2	Temporal	1	Agricultura, ganadería y pesca
2009,0	67	50272	Utebo	1	Indefinido	2	Industria y energía
2009,0	26	50272	Utebo	2	Temporal	2	Industria y energía
2009,0	2	50272	Utebo	3	Sin clasificar	2	Industria y energía
2009,0	8	50272	Utebo	1	Indefinido	3	Construcción
2009,0	12	50272	Utebo	2	Temporal	3	Construcción
2009,0	1	50272	Utebo	3	Sin clasificar	3	Construcción
2009,0	71	50272	Utebo	1	Indefinido	4	Servicios
2009,0	30	50272	Utebo	2	Temporal	4	Servicios
2009,0	36	50297	Zaragoza	1	Indefinido	1	Agricultura, ganadería y pesca
2009,0	40	50297	Zaragoza	2	Temporal	1	Agricultura, ganadería y pesca
2009,0	2	50297	Zaragoza	3	Sin clasificar	1	Agricultura, ganadería y pesca
2009,0	1278	50297	Zaragoza	1	Indefinido	2	Industria y energía
2009,0	341	50297	Zaragoza	2	Temporal	2	Industria y energía
2009,0	4	50297	Zaragoza	3	Sin clasificar	2	Industria y energía
2009,0	498	50297	Zaragoza	1	Indefinido	3	Construcción
2009,0	623	50297	Zaragoza	2	Temporal	3	Construcción
2009,0	27	50297	Zaragoza	3	Sin clasificar	3	Construcción
2009,0	2919	50297	Zaragoza	1	Indefinido	4	Servicios
2009,0	1290	50297	Zaragoza	2	Temporal	4	Servicios
2009,0	30	50297	Zaragoza	3	Sin clasificar	4	Servicios
2009,0	1	50298	Zuera	2	Temporal	1	Agricultura, ganadería y pesca
2009,0	2	50298	Zuera	3	Sin clasificar	1	Agricultura, ganadería y pesca
2009,0	47	50298	Zuera	1	Indefinido	2	Industria y energía
2009,0	16	50298	Zuera	2	Temporal	2	Industria y energía
2009,0	14	50298	Zuera	1	Indefinido	3	Construcción
2009,0	13	50298	Zuera	2	Temporal	3	Construcción
2009,0	50	50298	Zuera	1	Indefinido	4	Servicios
2009,0	11	50298	Zuera	2	Temporal	4	Servicios
2009,0	2	50298	Zuera	3	Sin clasificar	4	Servicios
2008,0	4	22048	Barbastro	1	Indefinido	1	Agricultura, ganadería y pesca
2008,0	9	22048	Barbastro	2	Temporal	1	Agricultura, ganadería y pesca
2008,0	1	22048	Barbastro	3	Sin clasificar	1	Agricultura, ganadería y pesca
2008,0	68	22048	Barbastro	1	Indefinido	2	Industria y energía
2008,0	34	22048	Barbastro	2	Temporal	2	Industria y energía
2008,0	34	22048	Barbastro	1	Indefinido	3	Construcción
2008,0	51	22048	Barbastro	2	Temporal	3	Construcción
2008,0	1	22048	Barbastro	3	Sin clasificar	3	Construcción
2008,0	78	22048	Barbastro	1	Indefinido	4	Servicios
2008,0	41	22048	Barbastro	2	Temporal	4	Servicios
2008,0	4	22061	Binéfar	1	Indefinido	1	Agricultura, ganadería y pesca
2008,0	3	22061	Binéfar	2	Temporal	1	Agricultura, ganadería y pesca
2008,0	82	22061	Binéfar	1	Indefinido	2	Industria y energía
2008,0	27	22061	Binéfar	2	Temporal	2	Industria y energía
2008,0	22	22061	Binéfar	1	Indefinido	3	Construcción
2008,0	33	22061	Binéfar	2	Temporal	3	Construcción
2008,0	1	22061	Binéfar	3	Sin clasificar	3	Construcción
2008,0	56	22061	Binéfar	1	Indefinido	4	Servicios
2008,0	20	22061	Binéfar	2	Temporal	4	Servicios
2008,0	8	22112	Fraga	1	Indefinido	1	Agricultura, ganadería y pesca
2008,0	28	22112	Fraga	2	Temporal	1	Agricultura, ganadería y pesca
2008,0	1	22112	Fraga	3	Sin clasificar	1	Agricultura, ganadería y pesca
2008,0	42	22112	Fraga	1	Indefinido	2	Industria y energía
2008,0	22	22112	Fraga	2	Temporal	2	Industria y energía
2008,0	1	22112	Fraga	3	Sin clasificar	2	Industria y energía
2008,0	24	22112	Fraga	1	Indefinido	3	Construcción
2008,0	45	22112	Fraga	2	Temporal	3	Construcción
2008,0	4	22112	Fraga	3	Sin clasificar	3	Construcción
2008,0	63	22112	Fraga	1	Indefinido	4	Servicios
2008,0	44	22112	Fraga	2	Temporal	4	Servicios
2008,0	15	22125	Huesca	1	Indefinido	1	Agricultura, ganadería y pesca
2008,0	9	22125	Huesca	2	Temporal	1	Agricultura, ganadería y pesca
2008,0	1	22125	Huesca	3	Sin clasificar	1	Agricultura, ganadería y pesca
2008,0	105	22125	Huesca	1	Indefinido	2	Industria y energía
2008,0	32	22125	Huesca	2	Temporal	2	Industria y energía
2008,0	94	22125	Huesca	1	Indefinido	3	Construcción
2008,0	160	22125	Huesca	2	Temporal	3	Construcción
2008,0	2	22125	Huesca	3	Sin clasificar	3	Construcción
2008,0	291	22125	Huesca	1	Indefinido	4	Servicios
2008,0	148	22125	Huesca	2	Temporal	4	Servicios
2008,0	4	22125	Huesca	3	Sin clasificar	4	Servicios
2008,0	1	22130	Jaca	1	Indefinido	1	Agricultura, ganadería y pesca
2008,0	1	22130	Jaca	2	Temporal	1	Agricultura, ganadería y pesca
2008,0	1	22130	Jaca	3	Sin clasificar	1	Agricultura, ganadería y pesca
2008,0	5	22130	Jaca	1	Indefinido	2	Industria y energía
2008,0	3	22130	Jaca	2	Temporal	2	Industria y energía
2008,0	25	22130	Jaca	1	Indefinido	3	Construcción
2008,0	39	22130	Jaca	2	Temporal	3	Construcción
2008,0	1	22130	Jaca	3	Sin clasificar	3	Construcción
2008,0	63	22130	Jaca	1	Indefinido	4	Servicios
2008,0	47	22130	Jaca	2	Temporal	4	Servicios
2008,0	2	22130	Jaca	3	Sin clasificar	4	Servicios
2008,0	1	22158	Monzón	1	Indefinido	1	Agricultura, ganadería y pesca
2008,0	1	22158	Monzón	2	Temporal	1	Agricultura, ganadería y pesca
2008,0	96	22158	Monzón	1	Indefinido	2	Industria y energía
2008,0	78	22158	Monzón	2	Temporal	2	Industria y energía
2008,0	38	22158	Monzón	1	Indefinido	3	Construcción
2008,0	42	22158	Monzón	2	Temporal	3	Construcción
2008,0	4	22158	Monzón	3	Sin clasificar	3	Construcción
2008,0	81	22158	Monzón	1	Indefinido	4	Servicios
2008,0	51	22158	Monzón	2	Temporal	4	Servicios
2008,0	2	22199	Sabiñánigo	1	Indefinido	1	Agricultura, ganadería y pesca
2008,0	1	22199	Sabiñánigo	2	Temporal	1	Agricultura, ganadería y pesca
2008,0	1	22199	Sabiñánigo	3	Sin clasificar	1	Agricultura, ganadería y pesca
2008,0	17	22199	Sabiñánigo	1	Indefinido	2	Industria y energía
2008,0	2	22199	Sabiñánigo	2	Temporal	2	Industria y energía
2008,0	18	22199	Sabiñánigo	1	Indefinido	3	Construcción
2008,0	39	22199	Sabiñánigo	2	Temporal	3	Construcción
2008,0	27	22199	Sabiñánigo	1	Indefinido	4	Servicios
2008,0	16	22199	Sabiñánigo	2	Temporal	4	Servicios
2008,0	5	44013	Alcañiz	1	Indefinido	1	Agricultura, ganadería y pesca
2008,0	5	44013	Alcañiz	2	Temporal	1	Agricultura, ganadería y pesca
2008,0	3	44013	Alcañiz	3	Sin clasificar	1	Agricultura, ganadería y pesca
2008,0	50	44013	Alcañiz	1	Indefinido	2	Industria y energía
2008,0	26	44013	Alcañiz	2	Temporal	2	Industria y energía
2008,0	28	44013	Alcañiz	1	Indefinido	3	Construcción
2008,0	48	44013	Alcañiz	2	Temporal	3	Construcción
2008,0	2	44013	Alcañiz	3	Sin clasificar	3	Construcción
2008,0	54	44013	Alcañiz	1	Indefinido	4	Servicios
2008,0	49	44013	Alcañiz	2	Temporal	4	Servicios
2008,0	1	44025	Andorra	3	Sin clasificar	1	Agricultura, ganadería y pesca
2008,0	11	44025	Andorra	1	Indefinido	2	Industria y energía
2008,0	12	44025	Andorra	2	Temporal	2	Industria y energía
2008,0	11	44025	Andorra	1	Indefinido	3	Construcción
2008,0	39	44025	Andorra	2	Temporal	3	Construcción
2008,0	1	44025	Andorra	3	Sin clasificar	3	Construcción
2008,0	41	44025	Andorra	1	Indefinido	4	Servicios
2008,0	18	44025	Andorra	2	Temporal	4	Servicios
2008,0	12	44216	Teruel	1	Indefinido	1	Agricultura, ganadería y pesca
2008,0	7	44216	Teruel	2	Temporal	1	Agricultura, ganadería y pesca
2008,0	1	44216	Teruel	3	Sin clasificar	1	Agricultura, ganadería y pesca
2008,0	115	44216	Teruel	1	Indefinido	2	Industria y energía
2008,0	40	44216	Teruel	2	Temporal	2	Industria y energía
2008,0	2	44216	Teruel	3	Sin clasificar	2	Industria y energía
2008,0	39	44216	Teruel	1	Indefinido	3	Construcción
2008,0	63	44216	Teruel	2	Temporal	3	Construcción
2008,0	5	44216	Teruel	3	Sin clasificar	3	Construcción
2008,0	158	44216	Teruel	1	Indefinido	4	Servicios
2008,0	86	44216	Teruel	2	Temporal	4	Servicios
2008,0	3	44216	Teruel	3	Sin clasificar	4	Servicios
2008,0	3	50008	Alagón	1	Indefinido	1	Agricultura, ganadería y pesca
