Año	Siglas	Votos	Candidatura	Comarca código	Comarca nombre
2015	RECORTES CERO-GRUPO VERDE	3845,0	RECORTES CERO-GRUPO VERDE	17	D.C. Zaragoza
2015	RECORTES CERO-GRUPO VERDE	38,0	RECORTES CERO-GRUPO VERDE	18	Ribera Baja del Ebro
2015	RECORTES CERO-GRUPO VERDE	40,0	RECORTES CERO-GRUPO VERDE	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2015	RECORTES CERO-GRUPO VERDE	117,0	RECORTES CERO-GRUPO VERDE	20	Comunidad de Calatayud
2015	RECORTES CERO-GRUPO VERDE	30,0	RECORTES CERO-GRUPO VERDE	21	Campo de Cariñena
2015	RECORTES CERO-GRUPO VERDE	20,0	RECORTES CERO-GRUPO VERDE	22	Campo de Belchite
2015	RECORTES CERO-GRUPO VERDE	6,0	RECORTES CERO-GRUPO VERDE	23	Bajo Martín
2015	RECORTES CERO-GRUPO VERDE	137,0	RECORTES CERO-GRUPO VERDE	24	Campo de Daroca
2015	RECORTES CERO-GRUPO VERDE	32,0	RECORTES CERO-GRUPO VERDE	25	Jiloca
2015	RECORTES CERO-GRUPO VERDE	20,0	RECORTES CERO-GRUPO VERDE	26	Cuencas Mineras
2015	RECORTES CERO-GRUPO VERDE	26,0	RECORTES CERO-GRUPO VERDE	27	Andorra-Sierra de Arcos
2015	RECORTES CERO-GRUPO VERDE	76,0	RECORTES CERO-GRUPO VERDE	28	Bajo Aragón
2015	RECORTES CERO-GRUPO VERDE	136,0	RECORTES CERO-GRUPO VERDE	29	Comunidad de Teruel
2015	RECORTES CERO-GRUPO VERDE	4,0	RECORTES CERO-GRUPO VERDE	30	Maestrazgo
2015	RECORTES CERO-GRUPO VERDE	11,0	RECORTES CERO-GRUPO VERDE	31	Sierra de Albarracín
2015	RECORTES CERO-GRUPO VERDE	15,0	RECORTES CERO-GRUPO VERDE	32	Gúdar-Javalambre
2015	RECORTES CERO-GRUPO VERDE	15,0	RECORTES CERO-GRUPO VERDE	33	Matarraña / Matarranya
2015	VOX	0,0	VOX	01	La Jacetania
2015	VOX	71,0	VOX	05	Cinco Villas
2015	VOX	2,0	VOX	06	Hoya de Huesca / Plana de Uesca
2015	VOX	15,0	VOX	10	Los Monegros
2015	VOX	0,0	VOX	11	Bajo Cinca / Baix Cinca
2015	VOX	33,0	VOX	12	Tarazona y el Moncayo
2015	VOX	20,0	VOX	13	Campo de Borja
2015	VOX	9,0	VOX	14	Aranda
2015	VOX	67,0	VOX	15	Ribera Alta del Ebro
2015	VOX	64,0	VOX	16	Valdejalón
2015	VOX	3377,0	VOX	17	D.C. Zaragoza
2015	VOX	23,0	VOX	18	Ribera Baja del Ebro
2015	VOX	36,0	VOX	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2015	VOX	99,0	VOX	20	Comunidad de Calatayud
2015	VOX	28,0	VOX	21	Campo de Cariñena
2015	VOX	17,0	VOX	22	Campo de Belchite
2015	VOX	16,0	VOX	24	Campo de Daroca
2015	Independientes-FIA	25,0	INDEPENDIENTES POR ARAGÓN	01	La Jacetania
2015	Independientes-FIA	23,0	INDEPENDIENTES POR ARAGÓN	02	Alto Gállego
2015	Independientes-FIA	3,0	INDEPENDIENTES POR ARAGÓN	03	Sobrarbe
2015	Independientes-FIA	19,0	INDEPENDIENTES POR ARAGÓN	04	La Ribagorza
2015	Independientes-FIA	55,0	INDEPENDIENTES POR ARAGÓN	05	Cinco Villas
2015	Independientes-FIA	83,0	INDEPENDIENTES POR ARAGÓN	06	Hoya de Huesca / Plana de Uesca
2015	Independientes-FIA	36,0	INDEPENDIENTES POR ARAGÓN	07	Somontano de Barbastro
2015	Independientes-FIA	32,0	INDEPENDIENTES POR ARAGÓN	08	Cinca Medio
2015	Independientes-FIA	20,0	INDEPENDIENTES POR ARAGÓN	09	La Litera / La Llitera
2015	Independientes-FIA	33,0	INDEPENDIENTES POR ARAGÓN	10	Los Monegros
2015	Independientes-FIA	16,0	INDEPENDIENTES POR ARAGÓN	11	Bajo Cinca / Baix Cinca
2015	Independientes-FIA	36,0	INDEPENDIENTES POR ARAGÓN	12	Tarazona y el Moncayo
2015	Independientes-FIA	21,0	INDEPENDIENTES POR ARAGÓN	13	Campo de Borja
2015	Independientes-FIA	72,0	INDEPENDIENTES POR ARAGÓN	14	Aranda
2015	Independientes-FIA	37,0	INDEPENDIENTES POR ARAGÓN	15	Ribera Alta del Ebro
2015	Independientes-FIA	58,0	INDEPENDIENTES POR ARAGÓN	16	Valdejalón
2015	Independientes-FIA	1995,0	INDEPENDIENTES POR ARAGÓN	17	D.C. Zaragoza
2015	Independientes-FIA	19,0	INDEPENDIENTES POR ARAGÓN	18	Ribera Baja del Ebro
2015	Independientes-FIA	19,0	INDEPENDIENTES POR ARAGÓN	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2015	Independientes-FIA	57,0	INDEPENDIENTES POR ARAGÓN	20	Comunidad de Calatayud
2015	Independientes-FIA	17,0	INDEPENDIENTES POR ARAGÓN	21	Campo de Cariñena
2015	Independientes-FIA	11,0	INDEPENDIENTES POR ARAGÓN	22	Campo de Belchite
2015	Independientes-FIA	10,0	INDEPENDIENTES POR ARAGÓN	24	Campo de Daroca
2015	PCPE	53,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	01	La Jacetania
2015	PCPE	36,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	02	Alto Gállego
2015	PCPE	16,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	03	Sobrarbe
2015	PCPE	30,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	04	La Ribagorza
2015	PCPE	35,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	05	Cinco Villas
2015	PCPE	175,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	06	Hoya de Huesca / Plana de Uesca
2015	PCPE	48,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	07	Somontano de Barbastro
2015	PCPE	63,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	08	Cinca Medio
2015	PCPE	49,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	09	La Litera / La Llitera
2015	PCPE	33,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	10	Los Monegros
2015	PCPE	43,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	11	Bajo Cinca / Baix Cinca
2015	PCPE	21,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	12	Tarazona y el Moncayo
2015	PCPE	12,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	13	Campo de Borja
2015	PCPE	7,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	14	Aranda
2015	PCPE	50,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	15	Ribera Alta del Ebro
2015	PCPE	33,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	16	Valdejalón
2015	PCPE	1107,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	17	D.C. Zaragoza
2015	PCPE	13,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	18	Ribera Baja del Ebro
2015	PCPE	22,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2015	PCPE	29,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	20	Comunidad de Calatayud
2015	PCPE	15,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	21	Campo de Cariñena
2015	PCPE	5,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	22	Campo de Belchite
2015	PCPE	45,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	23	Bajo Martín
2015	PCPE	11,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	24	Campo de Daroca
2015	PCPE	20,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	25	Jiloca
2015	PCPE	14,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	26	Cuencas Mineras
2015	PCPE	28,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	27	Andorra-Sierra de Arcos
2015	PCPE	69,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	28	Bajo Aragón
2015	PCPE	93,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	29	Comunidad de Teruel
2015	PCPE	5,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	30	Maestrazgo
2015	PCPE	12,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	31	Sierra de Albarracín
2015	PCPE	18,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	32	Gúdar-Javalambre
2015	PCPE	10,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA	33	Matarraña / Matarranya
2015	BAR	0,0	BAR	01	La Jacetania
2015	BAR	27,0	BAR	05	Cinco Villas
2015	BAR	1,0	BAR	06	Hoya de Huesca / Plana de Uesca
2015	BAR	4,0	BAR	10	Los Monegros
2015	BAR	0,0	BAR	11	Bajo Cinca / Baix Cinca
2015	BAR	16,0	BAR	12	Tarazona y el Moncayo
2015	BAR	6,0	BAR	13	Campo de Borja
2015	BAR	4,0	BAR	14	Aranda
2015	BAR	22,0	BAR	15	Ribera Alta del Ebro
2015	BAR	30,0	BAR	16	Valdejalón
2015	BAR	1004,0	BAR	17	D.C. Zaragoza
2015	BAR	9,0	BAR	18	Ribera Baja del Ebro
2015	BAR	6,0	BAR	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2015	BAR	32,0	BAR	20	Comunidad de Calatayud
2015	BAR	9,0	BAR	21	Campo de Cariñena
2015	BAR	4,0	BAR	22	Campo de Belchite
2015	BAR	5,0	BAR	24	Campo de Daroca
2011	PP-PAR	11231,0	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS	01	La Jacetania
2011	PP-PAR	8592,0	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS	02	Alto Gállego
2011	PP-PAR	5302,0	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS	03	Sobrarbe
2011	PP-PAR	9103,0	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS	04	La Ribagorza
2011	PP-PAR	22140,0	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS	05	Cinco Villas
2011	PP-PAR	46145,0	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS	06	Hoya de Huesca / Plana de Uesca
2011	PP-PAR	18619,0	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS	07	Somontano de Barbastro
2011	PP-PAR	16660,0	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS	08	Cinca Medio
2011	PP-PAR	14354,0	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS	09	La Litera / La Llitera
2011	PP-PAR	17718,0	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS	10	Los Monegros
2011	PP-PAR	17914,0	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS	11	Bajo Cinca / Baix Cinca
2011	PP-PAR	11826,0	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS	12	Tarazona y el Moncayo
2011	PP-PAR	11301,0	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS	13	Campo de Borja
2011	PP-PAR	7035,0	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS	14	Aranda
2011	PP-PAR	17962,0	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS	15	Ribera Alta del Ebro
2011	PP-PAR	20732,0	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS	16	Valdejalón
2011	PP-PAR	495348,0	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS	17	D.C. Zaragoza
2011	PP-PAR	6644,0	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS	18	Ribera Baja del Ebro
2011	PP-PAR	9619,0	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2011	PP-PAR	31610,0	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS	20	Comunidad de Calatayud
2011	PP-PAR	8215,0	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS	21	Campo de Cariñena
2011	PP-PAR	5715,0	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS	22	Campo de Belchite
2011	PP-PAR	5509,0	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS	23	Bajo Martín
2011	PP-PAR	6623,0	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS	24	Campo de Daroca
2011	PP-PAR	12487,0	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS	25	Jiloca
2011	PP-PAR	5554,0	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS	26	Cuencas Mineras
2011	PP-PAR	7217,0	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS	27	Andorra-Sierra de Arcos
2011	PP-PAR	21106,0	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS	28	Bajo Aragón
2011	PP-PAR	37484,0	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS	29	Comunidad de Teruel
2011	PP-PAR	3171,0	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS	30	Maestrazgo
2011	PP-PAR	4114,0	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS	31	Sierra de Albarracín
2011	PP-PAR	6666,0	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS	32	Gúdar-Javalambre
2011	PP-PAR	7156,0	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS	33	Matarraña / Matarranya
2011	PSOE	8561,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL	01	La Jacetania
2011	PSOE	6705,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL	02	Alto Gállego
2011	PSOE	3822,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL	03	Sobrarbe
2011	PSOE	6030,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL	04	La Ribagorza
2011	PSOE	20654,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL	05	Cinco Villas
2011	PSOE	30521,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL	06	Hoya de Huesca / Plana de Uesca
2011	PSOE	12726,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL	07	Somontano de Barbastro
2011	PSOE	12342,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL	08	Cinca Medio
2011	PSOE	9857,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL	09	La Litera / La Llitera
2011	PSOE	12528,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL	10	Los Monegros
2011	PSOE	11735,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL	11	Bajo Cinca / Baix Cinca
2011	PSOE	7689,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL	12	Tarazona y el Moncayo
2011	PSOE	9596,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL	13	Campo de Borja
2011	PSOE	3622,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL	14	Aranda
2011	PSOE	16650,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL	15	Ribera Alta del Ebro
2011	PSOE	12251,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL	16	Valdejalón
2011	PSOE	302381,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL	17	D.C. Zaragoza
2011	PSOE	5864,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL	18	Ribera Baja del Ebro
2011	PSOE	7572,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2011	PSOE	21037,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL	20	Comunidad de Calatayud
2011	PSOE	6255,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL	21	Campo de Cariñena
2011	PSOE	3032,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL	22	Campo de Belchite
2011	PSOE	4609,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL	23	Bajo Martín
2011	PSOE	2681,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL	24	Campo de Daroca
2011	PSOE	5840,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL	25	Jiloca
2011	PSOE	6520,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL	26	Cuencas Mineras
2011	PSOE	6177,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL	27	Andorra-Sierra de Arcos
2011	PSOE	13216,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL	28	Bajo Aragón
2011	PSOE	19670,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL	29	Comunidad de Teruel
2011	PSOE	1796,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL	30	Maestrazgo
2011	PSOE	2839,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL	31	Sierra de Albarracín
2011	PSOE	4550,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL	32	Gúdar-Javalambre
2011	PSOE	4202,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL	33	Matarraña / Matarranya
2011	CHA-IU	2510,0	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL	01	La Jacetania
2011	CHA-IU	1656,0	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL	02	Alto Gállego
2011	CHA-IU	1044,0	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL	03	Sobrarbe
2011	CHA-IU	1234,0	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL	04	La Ribagorza
2011	CHA-IU	3457,0	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL	05	Cinco Villas
2011	CHA-IU	8698,0	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL	06	Hoya de Huesca / Plana de Uesca
2011	CHA-IU	2199,0	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL	07	Somontano de Barbastro
2011	CHA-IU	2566,0	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL	08	Cinca Medio
2011	CHA-IU	1457,0	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL	09	La Litera / La Llitera
2011	CHA-IU	1854,0	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL	10	Los Monegros
2011	CHA-IU	1284,0	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL	11	Bajo Cinca / Baix Cinca
2011	CHA-IU	1995,0	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL	12	Tarazona y el Moncayo
2011	CHA-IU	1336,0	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL	13	Campo de Borja
2011	CHA-IU	607,0	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL	14	Aranda
2011	CHA-IU	3596,0	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL	15	Ribera Alta del Ebro
2011	CHA-IU	2671,0	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL	16	Valdejalón
2011	CHA-IU	121856,0	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL	17	D.C. Zaragoza
2011	CHA-IU	927,0	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL	18	Ribera Baja del Ebro
2011	CHA-IU	1157,0	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2011	CHA-IU	3253,0	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL	20	Comunidad de Calatayud
2011	CHA-IU	1149,0	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL	21	Campo de Cariñena
2011	CHA-IU	464,0	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL	22	Campo de Belchite
2011	CHA-IU	832,0	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL	23	Bajo Martín
2011	CHA-IU	499,0	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL	24	Campo de Daroca
2011	CHA-IU	1045,0	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL	25	Jiloca
2011	CHA-IU	933,0	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL	26	Cuencas Mineras
2011	CHA-IU	2002,0	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL	27	Andorra-Sierra de Arcos
2011	CHA-IU	2667,0	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL	28	Bajo Aragón
2011	CHA-IU	4608,0	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL	29	Comunidad de Teruel
2011	CHA-IU	315,0	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL	30	Maestrazgo
2011	CHA-IU	511,0	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL	31	Sierra de Albarracín
2011	CHA-IU	749,0	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL	32	Gúdar-Javalambre
2011	CHA-IU	624,0	CHUNTA ARAGONESISTA-IZQUIERDA UNIDA, LA IZQUIERDA DE ARAGÓN: LA IZQUIERDA PLURAL	33	Matarraña / Matarranya
2011	UPyD	532,0	UNIÓN PROGRESO Y DEMOCRACIA	01	La Jacetania
2011	UPyD	292,0	UNIÓN PROGRESO Y DEMOCRACIA	02	Alto Gállego
2011	UPyD	192,0	UNIÓN PROGRESO Y DEMOCRACIA	03	Sobrarbe
2011	UPyD	335,0	UNIÓN PROGRESO Y DEMOCRACIA	04	La Ribagorza
2011	UPyD	474,0	UNIÓN PROGRESO Y DEMOCRACIA	05	Cinco Villas
2011	UPyD	2362,0	UNIÓN PROGRESO Y DEMOCRACIA	06	Hoya de Huesca / Plana de Uesca
2011	UPyD	660,0	UNIÓN PROGRESO Y DEMOCRACIA	07	Somontano de Barbastro
2011	UPyD	465,0	UNIÓN PROGRESO Y DEMOCRACIA	08	Cinca Medio
2011	UPyD	300,0	UNIÓN PROGRESO Y DEMOCRACIA	09	La Litera / La Llitera
2011	UPyD	389,0	UNIÓN PROGRESO Y DEMOCRACIA	10	Los Monegros
2011	UPyD	355,0	UNIÓN PROGRESO Y DEMOCRACIA	11	Bajo Cinca / Baix Cinca
2011	UPyD	226,0	UNIÓN PROGRESO Y DEMOCRACIA	12	Tarazona y el Moncayo
2011	UPyD	180,0	UNIÓN PROGRESO Y DEMOCRACIA	13	Campo de Borja
2011	UPyD	53,0	UNIÓN PROGRESO Y DEMOCRACIA	14	Aranda
2011	UPyD	500,0	UNIÓN PROGRESO Y DEMOCRACIA	15	Ribera Alta del Ebro
2011	UPyD	525,0	UNIÓN PROGRESO Y DEMOCRACIA	16	Valdejalón
2011	UPyD	28462,0	UNIÓN PROGRESO Y DEMOCRACIA	17	D.C. Zaragoza
2011	UPyD	173,0	UNIÓN PROGRESO Y DEMOCRACIA	18	Ribera Baja del Ebro
2011	UPyD	233,0	UNIÓN PROGRESO Y DEMOCRACIA	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2011	UPyD	722,0	UNIÓN PROGRESO Y DEMOCRACIA	20	Comunidad de Calatayud
2011	UPyD	139,0	UNIÓN PROGRESO Y DEMOCRACIA	21	Campo de Cariñena
2011	UPyD	84,0	UNIÓN PROGRESO Y DEMOCRACIA	22	Campo de Belchite
2011	UPyD	65,0	UNIÓN PROGRESO Y DEMOCRACIA	23	Bajo Martín
2011	UPyD	127,0	UNIÓN PROGRESO Y DEMOCRACIA	24	Campo de Daroca
2011	UPyD	226,0	UNIÓN PROGRESO Y DEMOCRACIA	25	Jiloca
2011	UPyD	113,0	UNIÓN PROGRESO Y DEMOCRACIA	26	Cuencas Mineras
2011	UPyD	125,0	UNIÓN PROGRESO Y DEMOCRACIA	27	Andorra-Sierra de Arcos
2011	UPyD	609,0	UNIÓN PROGRESO Y DEMOCRACIA	28	Bajo Aragón
2011	UPyD	1267,0	UNIÓN PROGRESO Y DEMOCRACIA	29	Comunidad de Teruel
2011	UPyD	43,0	UNIÓN PROGRESO Y DEMOCRACIA	30	Maestrazgo
2011	UPyD	75,0	UNIÓN PROGRESO Y DEMOCRACIA	31	Sierra de Albarracín
2011	UPyD	145,0	UNIÓN PROGRESO Y DEMOCRACIA	32	Gúdar-Javalambre
2011	UPyD	83,0	UNIÓN PROGRESO Y DEMOCRACIA	33	Matarraña / Matarranya
2011	EQUO	388,0	EQUO	01	La Jacetania
2011	EQUO	261,0	EQUO	02	Alto Gállego
2011	EQUO	178,0	EQUO	03	Sobrarbe
2011	EQUO	360,0	EQUO	04	La Ribagorza
2011	EQUO	165,0	EQUO	05	Cinco Villas
2011	EQUO	2269,0	EQUO	06	Hoya de Huesca / Plana de Uesca
2011	EQUO	457,0	EQUO	07	Somontano de Barbastro
2011	EQUO	204,0	EQUO	08	Cinca Medio
2011	EQUO	202,0	EQUO	09	La Litera / La Llitera
