Año	Municipio código	Municipio nombre	Tipo de presupuesto	Estado de la información	Total gastos	Gastos de personal	Gastos en bienes corrientes y servicios	Gastos financieros	Transferencias corrientes	Inversiones reales	Transferencias de capital	Activos financieros	Pasivos financieros	Gastos, fondo de contingencia
2013	22236	Torres de Barbués	Presupuestos	Consolidada	261598,8	29740,0	119954,93	3211,76	18000,0	90692,11	0,0	0,0	0,0	0,0
2013	22239	Tramaced	Presupuestos	Consolidada	209304,06	32616,42	56556,59	3975,77	1487,16	97825,94	0,0	0,0	16842,18	0,0
2013	22242	Valfarta	Presupuestos	Consolidada	114313,65	22775,0	50335,64	135,0	6000,0	35068,01	0,0	0,0	0,0	0,0
2013	22243	Valle de Bardají	Presupuestos	Sin información										
2013	22244	Valle de Lierp	Presupuestos	Consolidada	222500,0	4000,0	132202,17	100,0	5500,0	80697,83	0,0	0,0	0,0	0,0
2013	22245	Velilla de Cinca	Presupuestos	Consolidada	251022,92	79891,0	96900,0	4173,71	17340,0	44213,62	0,0	0,0	8504,59	0,0
2013	22246	Beranuy	Presupuestos	Consolidada	137483,45	32535,98	51682,93	0,0	1741,93	51522,61	0,0	0,0	0,0	0,0
2013	22247	Viacamp y Litera	Presupuestos	Consolidada	394645,88	52796,0	156150,0	154,0	47400,0	138145,88	0,0	0,0	0,0	0,0
2013	22248	Vicién	Presupuestos	Consolidada	198530,38	39736,71	62253,69	1864,21	2964,12	81879,48	0,0	0,0	9832,17	0,0
2013	22249	Villanova	Presupuestos	Consolidada	185000,0	64000,0	57700,0	600,0	12400,0	50300,0	0,0	0,0	0,0	0,0
2013	22250	Villanúa	Presupuestos	Consolidada	1006962,0	288312,0	436450,0	1800,0	47900,0	207500,0	0,0	0,0	25000,0	0,0
2013	22251	Villanueva de Sigena	Presupuestos	Consolidada	448800,0	75700,0	197400,0	3500,0	25900,0	136300,0	0,0	0,0	10000,0	0,0
2013	22252	Yebra de Basa	Presupuestos	Consolidada	107637,0	0,0	71800,0	300,0	35537,0	0,0	0,0	0,0	0,0	0,0
2013	22253	Yésero	Presupuestos	Consolidada	160000,0	9900,0	53300,0	0,0	2800,0	94000,0	0,0	0,0	0,0	0,0
2013	22254	Zaidín	Presupuestos	Consolidada	1038000,0	297356,0	457830,0	27371,88	57500,0	167765,16	0,0	0,0	30176,96	0,0
2013	22901	Valle de Hecho	Presupuestos	Consolidada	963183,0	216400,0	428882,0	26000,0	32060,0	203841,0	0,0	0,0	56000,0	0,0
2013	22902	Puente la Reina de Jaca	Presupuestos	Consolidada	310400,0	143708,31	117489,0	5411,02	9000,0	17000,0	0,0	0,0	17791,67	0,0
2013	22903	San Miguel del Cinca	Presupuestos	Consolidada	740043,0	155748,88	215378,36	22151,62	115000,0	206620,0	0,0	0,0	25144,14	0,0
2013	22904	Sotonera (La)	Presupuestos	Consolidada	745988,06	182547,0	335286,0	3500,0	45175,0	112857,3	12614,76	0,0	54008,0	0,0
2013	22905	Lupiñén-Ortilla	Presupuestos	Consolidada	696000,0	138900,0	327000,0	9960,0	38500,0	156000,0	0,0	0,0	25640,0	0,0
2013	22906	Santa María de Dulcis	Presupuestos	Consolidada	209232,84	57700,0	63550,0	2700,0	13200,0	67482,84	0,0	0,0	4600,0	0,0
2013	22907	Aínsa-Sobrarbe	Presupuestos	Consolidada	2585333,04	868321,04	592560,0	129200,0	194900,0	455352,0	0,0	0,0	345000,0	0,0
2013	22908	Hoz y Costeán	Presupuestos	Consolidada	302850,0	41450,0	91000,0	5000,0	44000,0	121400,0	0,0	0,0	0,0	0,0
2013	22909	Vencillón	Presupuestos	Consolidada	324074,17	98074,65	157742,4	300,0	25000,0	39357,12	0,0	0,0	3600,0	0,0
2013	44001	Ababuj	Presupuestos	Consolidada	209432,62	17132,62	74200,0	3700,0	15400,0	99000,0	0,0	0,0	0,0	0,0
2013	44002	Abejuela	Presupuestos	Consolidada	220680,0	40700,0	56100,0	4500,0	12300,0	84280,0	0,0	0,0	22800,0	0,0
2013	44003	Aguatón	Presupuestos	Consolidada	61208,0	14200,0	21448,0	50,0	4255,0	19000,0	0,0	0,0	2255,0	0,0
2013	44004	Aguaviva	Presupuestos	Sin información										
2013	44005	Aguilar del Alfambra	Presupuestos	Consolidada	188845,0	18253,0	80602,0	6700,0	8790,0	50500,0	0,0	4000,0	20000,0	0,0
2013	44006	Alacón	Presupuestos	Consolidada	266100,0	71459,64	128840,71	2606,04	7575,1	48318,67	0,0	0,0	7299,84	0,0
2013	44007	Alba	Presupuestos	Consolidada	293026,0	47972,0	102300,0	3000,0	31500,0	106000,0	0,0	0,0	2254,0	0,0
2013	44008	Albalate del Arzobispo	Presupuestos	Consolidada	1989920,0	709530,0	612920,0	6250,0	99290,0	544430,0	0,0	0,0	17500,0	0,0
2013	44009	Albarracín	Presupuestos	Consolidada	1833405,03	408543,5	663338,65	3700,0	135216,75	537000,0	0,0	0,0	85606,13	0,0
2013	44010	Albentosa	Presupuestos	Consolidada	597500,0	106000,0	240700,0	18200,0	1000,0	206000,0	0,0	0,0	25600,0	0,0
2013	44011	Alcaine	Presupuestos	Consolidada	145228,0	18908,08	53990,0	0,0	11803,0	60526,92	0,0	0,0	0,0	0,0
2013	44012	Alcalá de la Selva	Presupuestos	Consolidada	898027,86	335104,36	318207,91	33630,96	36500,0	149800,0	0,0	0,0	24784,63	0,0
2013	44013	Alcañiz	Presupuestos	Consolidada	11457699,54	5203600,36	3312319,72	447553,35	911595,59	1500,0	0,0	18000,0	1563130,52	0,0
2013	44014	Alcorisa	Presupuestos	Consolidada	3318962,5	1025892,5	871750,0	70000,0	250020,0	846000,0	0,0	0,0	255300,0	0,0
2013	44016	Alfambra	Presupuestos	Consolidada	355000,0	94050,0	97450,0	10000,0	33200,0	68500,0	0,0	0,0	51800,0	0,0
2013	44017	Aliaga	Presupuestos	Consolidada	565600,0	116000,0	318300,0	1000,0	23300,0	106000,0	0,0	0,0	1000,0	0,0
2013	44018	Almohaja	Presupuestos	Consolidada	120724,0	17000,0	35100,0	800,0	6824,0	58000,0	0,0	0,0	3000,0	0,0
2013	44019	Alobras	Presupuestos	Consolidada	248830,18	17830,18	77800,0	0,0	13200,0	140000,0	0,0	0,0	0,0	0,0
2013	44020	Alpeñés	Presupuestos	Consolidada	120000,0	9000,0	35200,0	0,0	6800,0	69000,0	0,0	0,0	0,0	0,0
2013	44021	Allepuz	Presupuestos	Sin información										
2013	44022	Alloza	Presupuestos	Consolidada	560100,0	130000,0	190000,0	12000,0	18600,0	7500,0	0,0	0,0	202000,0	0,0
2013	44023	Allueva	Presupuestos	Consolidada	40000,0	9279,89	18561,08	300,0	2859,03	9000,0	0,0	0,0	0,0	0,0
2013	44024	Anadón	Presupuestos	Consolidada	43140,0	10640,0	22500,0	0,0	0,0	10000,0	0,0	0,0	0,0	0,0
2013	44025	Andorra	Presupuestos	Consolidada	6628030,0	3494810,0	2452920,0	124100,0	203400,0	217500,0	0,0	0,0	135300,0	0,0
2013	44026	Arcos de las Salinas	Presupuestos	Consolidada	267340,0	89300,0	74172,0	5500,0	19818,0	56300,0	0,0	0,0	22250,0	0,0
2013	44027	Arens de Lledó	Presupuestos	Sin información										
2013	44028	Argente	Presupuestos	Consolidada	205649,0	66100,0	81449,0	0,0	23100,0	35000,0	0,0	0,0	0,0	0,0
2013	44029	Ariño	Presupuestos	Consolidada	1059563,45	539223,91	446500,0	9338,23	54900,0	0,0	0,0	0,0	9601,31	0,0
2013	44031	Azaila	Presupuestos	Consolidada	118252,74	35709,28	68161,81	845,67	11281,98	0,0	0,0	0,0	2254,0	0,0
2013	44032	Bádenas	Presupuestos	Consolidada	85850,0	6000,0	26200,0	0,0	7800,0	45850,0	0,0	0,0	0,0	0,0
2013	44033	Báguena	Presupuestos	Consolidada	312083,0	64733,0	127800,0	6000,0	20550,0	87000,0	0,0	0,0	6000,0	0,0
2013	44034	Bañón	Presupuestos	Consolidada	236500,0	16407,58	80522,96	2800,0	8800,0	116969,46	0,0	0,0	11000,0	0,0
2013	44035	Barrachina	Presupuestos	Consolidada	200372,0	23200,0	63226,0	5022,0	6500,0	79774,0	0,0	0,0	22650,0	0,0
2013	44036	Bea	Presupuestos	Consolidada	104750,0	1600,0	23350,0	1850,0	8500,0	65450,0	0,0	0,0	4000,0	0,0
2013	44037	Beceite	Presupuestos	Consolidada	500331,23	81400,0	166741,53	7500,0	25445,84	164089,47	0,0	0,0	55154,39	0,0
2013	44038	Belmonte de San José	Presupuestos	Consolidada	319100,0	23500,0	90400,0	21500,0	19500,0	44200,0	0,0	0,0	120000,0	0,0
2013	44039	Bello	Presupuestos	Sin información										
2013	44040	Berge	Presupuestos	Sin información										
2013	44041	Bezas	Presupuestos	Consolidada	161404,48	33480,0	58924,48	2000,0	4000,0	58000,0	0,0	0,0	5000,0	0,0
2013	44042	Blancas	Presupuestos	Consolidada	149000,0	21900,0	84000,0	0,0	18100,0	23000,0	0,0	0,0	2000,0	0,0
2013	44043	Blesa	Presupuestos	Consolidada	235083,96	27760,0	75667,98	1350,0	2055,0	112240,85	10000,0	0,0	6010,13	0,0
2013	44044	Bordón	Presupuestos	Consolidada	218750,0	34506,7	62125,9	1800,0	17250,0	103067,4	0,0	0,0	0,0	0,0
2013	44045	Bronchales	Presupuestos	Consolidada	678000,0	196962,0	294601,0	8000,0	63200,0	112237,0	0,0	0,0	3000,0	0,0
2013	44046	Bueña	Presupuestos	Consolidada	75700,0	28300,0	39200,0	200,0	3500,0	4500,0	0,0	0,0	0,0	0,0
2013	44047	Burbáguena	Presupuestos	Consolidada	187708,12	29967,78	84750,0	700,0	6430,0	63610,34	0,0	0,0	2250,0	0,0
2013	44048	Cabra de Mora	Presupuestos	Consolidada	191267,0	30780,0	59750,0	11865,0	11770,0	72000,0	0,0	0,0	5102,0	0,0
2013	44049	Calaceite	Presupuestos	Consolidada	1437000,0	247000,0	695800,0	22500,0	72300,0	262100,0	0,0	0,0	137300,0	0,0
2013	44050	Calamocha	Presupuestos	Consolidada	3710909,62	541909,61	908611,2	107283,09	1044030,81	690255,72	0,01	0,0	418819,18	0,0
2013	44051	Calanda	Presupuestos	Consolidada	4665489,16	1555887,68	1432328,28	60458,0	207900,0	562555,4	0,6	1,2	846358,0	0,0
2013	44052	Calomarde	Presupuestos	Consolidada	164800,0	31000,0	61550,0	0,0	5000,0	65000,0	0,0	0,0	2250,0	0,0
2013	44053	Camañas	Presupuestos	Consolidada	165467,0	48700,0	49000,0	4200,0	26067,0	27000,0	0,0	0,0	10500,0	0,0
2013	44054	Camarena de la Sierra	Presupuestos	Consolidada	354732,0	116170,0	168860,0	0,0	10002,0	59700,0	0,0	0,0	0,0	0,0
2013	44055	Camarillas	Presupuestos	Consolidada	222783,0	53761,76	103721,24	1000,0	10600,0	53700,0	0,0	0,0	0,0	0,0
2013	44056	Caminreal	Presupuestos	Consolidada	515285,0	126547,0	224561,0	1500,0	21600,0	138452,0	0,0	0,0	2625,0	0,0
2013	44059	Cantavieja	Presupuestos	Consolidada	701200,0	174500,0	288500,0	23100,0	56900,0	130500,0	0,0	0,0	27700,0	0,0
2013	44060	Cañada de Benatanduz	Presupuestos	Consolidada	105212,5	14600,0	51349,82	2300,0	7790,05	28235,13	0,0	0,0	937,5	0,0
2013	44061	Cañada de Verich (La)	Presupuestos	Consolidada	271800,0	28600,0	69300,0	5000,0	7650,0	159000,0	0,0	0,0	2250,0	0,0
2013	44062	Cañada Vellida	Presupuestos	Sin información										
2013	44063	Cañizar del Olivar	Presupuestos	Sin información										
2013	44064	Cascante del Río	Presupuestos	Consolidada	93332,0	24451,86	56630,14	1000,0	5000,0	4000,0	0,0	0,0	2250,0	0,0
2013	44065	Castejón de Tornos	Presupuestos	Consolidada	82135,24	9675,24	48400,0	200,0	2860,0	21000,0	0,0	0,0	0,0	0,0
2013	44066	Castel de Cabra	Presupuestos	Consolidada	378800,0	51000,0	91500,0	4600,0	8500,0	223200,0	0,0	0,0	0,0	0,0
2013	44067	Castelnou	Presupuestos	Consolidada	1098800,0	129060,0	245490,0	500,0	104770,0	618980,0	0,0	0,0	0,0	0,0
2013	44068	Castelserás	Presupuestos	Consolidada	525100,0	215400,0	161650,0	4500,0	50,0	30500,0	58000,0	0,0	55000,0	0,0
2013	44070	Castellar (El)	Presupuestos	Consolidada	171412,0	14622,0	55436,0	5000,0	11054,0	80000,0	0,0	0,0	5300,0	0,0
2013	44071	Castellote	Presupuestos	Consolidada	1073500,0	307700,0	391694,44	19400,0	118200,0	180505,56	0,0	0,0	56000,0	0,0
2013	44074	Cedrillas	Presupuestos	Consolidada	600000,0	119033,11	169369,4	2930,0	61000,0	234227,0	0,0	0,0	13440,49	0,0
2013	44075	Celadas	Presupuestos	Consolidada	360758,89	93600,86	91428,19	250,0	24300,0	151179,84	0,0	0,0	0,0	0,0
2013	44076	Cella	Presupuestos	Consolidada	2216459,5	756000,0	803000,0	8000,0	242500,0	316959,5	36000,0	0,0	54000,0	0,0
2013	44077	Cerollera (La)	Presupuestos	Consolidada	111668,0	42229,0	51202,0	500,0	17737,0	0,0	0,0	0,0	0,0	0,0
2013	44080	Codoñera (La)	Presupuestos	Consolidada	397908,4	106200,0	141873,0	1000,0	38500,0	110335,4	0,0	0,0	0,0	0,0
2013	44082	Corbalán	Presupuestos	Consolidada	228323,0	33323,0	82700,0	300,0	23000,0	88000,0	0,0	0,0	1000,0	0,0
2013	44084	Cortes de Aragón	Presupuestos	Consolidada	160000,0	22000,0	57500,0	1000,0	3000,0	76500,0	0,0	0,0	0,0	0,0
2013	44085	Cosa	Presupuestos	Consolidada	145000,0	13491,6	44918,16	0,0	6500,0	80090,24	0,0	0,0	0,0	0,0
2013	44086	Cretas	Presupuestos	Consolidada	551000,0	107000,0	247500,0	8000,0	40000,0	123500,0	0,0	0,0	25000,0	0,0
2013	44087	Crivillén	Presupuestos	Consolidada	168863,48	21060,5	89142,1	300,0	10525,0	47835,88	0,0	0,0	0,0	0,0
2013	44088	Cuba (La)	Presupuestos	Consolidada	195500,0	25500,0	51150,0	1350,0	10000,0	105000,0	0,0	0,0	2500,0	0,0
2013	44089	Cubla	Presupuestos	Consolidada	83967,31	7076,04	44300,0	0,0	7591,27	25000,0	0,0	0,0	0,0	0,0
2013	44090	Cucalón	Presupuestos	Consolidada	170150,0	32950,0	61650,0	1400,0	3850,0	63000,0	0,0	0,0	7300,0	0,0
2013	44092	Cuervo (El)	Presupuestos	Consolidada	140607,0	11457,0	69800,0	5700,0	15000,0	27000,0	0,0	0,0	11650,0	0,0
2013	44093	Cuevas de Almudén	Presupuestos	Consolidada	355000,0	18600,0	84750,0	0,0	35500,0	196150,0	20000,0	0,0	0,0	0,0
2013	44094	Cuevas Labradas	Presupuestos	Consolidada	179523,0	28873,0	81734,0	300,0	8000,0	58366,0	0,0	0,0	2250,0	0,0
2013	44096	Ejulve	Presupuestos	Consolidada	213950,28	51143,28	61542,0	5765,0	4500,0	91000,0	0,0	0,0	0,0	0,0
2013	44097	Escorihuela	Presupuestos	Consolidada	108000,0	19100,0	59400,0	700,0	19800,0	9000,0	0,0	0,0	0,0	0,0
2013	44099	Escucha	Presupuestos	Consolidada	1735422,49	592903,0	730208,87	32742,36	68913,1	161842,7	0,0	0,0	148812,46	0,0
2013	44100	Estercuel	Presupuestos	Consolidada	680450,0	151500,0	161450,0	2400,0	214000,0	130500,0	0,0	0,0	20600,0	0,0
2013	44101	Ferreruela de Huerva	Presupuestos	Consolidada	141600,0	49500,0	60300,0	0,0	4100,0	27700,0	0,0	0,0	0,0	0,0
2013	44102	Fonfría	Presupuestos	Consolidada	84950,0	7000,0	32150,0	500,0	3300,0	42000,0	0,0	0,0	0,0	0,0
2013	44103	Formiche Alto	Presupuestos	Consolidada	302038,0	39096,0	94751,0	6800,0	19669,0	131722,0	0,0	0,0	10000,0	0,0
2013	44105	Fórnoles	Presupuestos	Consolidada	418300,0	22200,0	105700,0	14800,0	31500,0	237000,0	0,0	0,0	7100,0	0,0
2013	44106	Fortanete	Presupuestos	Consolidada	197000,0	61850,0	76805,0	1800,0	21545,0	35000,0	0,0	0,0	0,0	0,0
2013	44107	Foz-Calanda	Presupuestos	Consolidada	376736,51	72010,81	98000,0	11517,89	22672,62	135583,23	0,0	0,0	36951,96	0,0
2013	44108	Fresneda (La)	Presupuestos	Consolidada	342253,0	101800,0	165464,0	12399,0	20220,0	0,0	0,0	0,0	42370,0	0,0
2013	44109	Frías de Albarracín	Presupuestos	Consolidada	219850,0	60000,0	81000,0	3000,0	8500,0	65100,0	0,0	0,0	2250,0	0,0
2013	44110	Fuenferrada	Presupuestos	Consolidada	60000,0	14823,59	27698,03	100,0	2278,38	15000,0	0,0	0,0	100,0	0,0
2013	44111	Fuentes Calientes	Presupuestos	Consolidada	180000,0	33000,0	43500,0	14000,0	14500,0	63000,0	0,0	0,0	12000,0	0,0
2013	44112	Fuentes Claras	Presupuestos	Consolidada	320600,0	129950,0	158250,0	0,0	18500,0	13900,0	0,0	0,0	0,0	0,0
2013	44113	Fuentes de Rubielos	Presupuestos	Consolidada	142521,0	39871,0	68478,0	3100,0	12400,0	14572,0	0,0	0,0	4100,0	0,0
2013	44114	Fuentespalda	Presupuestos	Consolidada	414000,0	71000,0	99600,0	5950,0	21500,0	187700,0	0,0	0,0	28250,0	0,0
2013	44115	Galve	Presupuestos	Sin información										
2013	44116	Gargallo	Presupuestos	Consolidada	276678,17	48439,03	110909,21	0,0	8777,04	108552,89	0,0	0,0	0,0	0,0
2013	44117	Gea de Albarracín	Presupuestos	Consolidada	446332,99	102450,0	147992,99	8300,0	49850,0	98886,0	0,0	0,0	38854,0	0,0
2013	44118	Ginebrosa (La)	Presupuestos	Consolidada	347100,0	57500,0	131000,0	3600,0	18150,0	134600,0	0,0	0,0	2250,0	0,0
2013	44119	Griegos	Presupuestos	Consolidada	230000,0	49598,0	88201,0	0,0	3600,0	88601,0	0,0	0,0	0,0	0,0
2013	44120	Guadalaviar	Presupuestos	Consolidada	287895,0	96300,0	100500,0	800,0	9000,0	79045,0	0,0	0,0	2250,0	0,0
2013	44121	Gúdar	Presupuestos	Consolidada	312079,3	53104,85	36170,52	7080,6	13400,0	180588,23	0,0	0,0	21735,1	0,0
2013	44122	Híjar	Presupuestos	Consolidada	1938656,28	440128,65	484500,32	15684,13	143206,71	796463,38	0,0	0,0	58673,09	0,0
2013	44123	Hinojosa de Jarque	Presupuestos	Consolidada	193700,0	58700,0	51350,0	0,0	9100,0	72300,0	0,0	0,0	2250,0	0,0
2013	44124	Hoz de la Vieja (La)	Presupuestos	Consolidada	160000,0	36000,0	60000,0	1000,0	5000,0	58000,0	0,0	0,0	0,0	0,0
2013	44125	Huesa del Común	Presupuestos	Consolidada	153363,69	20160,0	54450,0	1500,0	4790,14	64863,55	0,0	0,0	7600,0	0,0
2013	44126	Iglesuela del Cid (La)	Presupuestos	Consolidada	507700,0	99500,0	145000,0	16500,0	63200,0	148500,0	0,0	0,0	35000,0	0,0
2013	44127	Jabaloyas	Presupuestos	Consolidada	81369,31	11160,0	41100,0	0,0	11300,0	15559,31	0,0	0,0	2250,0	0,0
2013	44128	Jarque de la Val	Presupuestos	Consolidada	134000,0	6600,0	65900,0	0,0	22400,0	39100,0	0,0	0,0	0,0	0,0
2013	44129	Jatiel	Presupuestos	Consolidada	118889,0	10,0	48844,0	600,0	10591,0	58809,0	35,0	0,0	0,0	0,0
2013	44130	Jorcas	Presupuestos	Consolidada	78285,5	11385,5	32700,0	200,0	4900,0	29100,0	0,0	0,0	0,0	0,0
2013	44131	Josa	Presupuestos	Consolidada	123500,0	11700,0	36500,0	800,0	5000,0	69500,0	0,0	0,0	0,0	0,0
2013	44132	Lagueruela	Presupuestos	Consolidada	135500,0	8000,0	52500,0	0,0	12000,0	63000,0	0,0	0,0	0,0	0,0
2013	44133	Lanzuela	Presupuestos	Consolidada	71880,0	3880,0	22000,0	3000,0	2000,0	31000,0	0,0	0,0	10000,0	0,0
2013	44135	Libros	Presupuestos	Consolidada	246896,0	28000,0	57000,0	500,0	12000,0	136000,0	0,0	0,0	13396,0	0,0
2013	44136	Lidón	Presupuestos	Consolidada	194595,3	20822,58	55074,13	152,55	9296,04	107000,0	0,0	0,0	2250,0	0,0
2013	44137	Linares de Mora	Presupuestos	Consolidada	394937,67	85000,0	137000,0	3000,0	15000,0	148137,67	0,0	0,0	6800,0	0,0
2013	44138	Loscos	Presupuestos	Consolidada	137772,0	28112,0	41260,0	0,0	6000,0	34100,0	0,0	0,0	28300,0	0,0
2013	44141	Lledó	Presupuestos	Consolidada	167800,0	21850,0	69650,0	200,0	16400,0	59700,0	0,0	0,0	0,0	0,0
2013	44142	Maicas	Presupuestos	Consolidada	122000,0	12000,0	30500,0	500,0	5000,0	74000,0	0,0	0,0	0,0	0,0
2013	44143	Manzanera	Presupuestos	Consolidada	1205553,0	202753,0	216300,0	5500,0	54500,0	592000,0	0,0	0,0	134500,0	0,0
2013	44144	Martín del Río	Presupuestos	Sin información										
2013	44145	Mas de las Matas	Presupuestos	Consolidada	1510500,0	713006,97	485174,0	10160,0	113250,0	123409,03	0,0	0,0	65500,0	0,0
2013	44146	Mata de los Olmos (La)	Presupuestos	Sin información										
2013	44147	Mazaleón	Presupuestos	Consolidada	474080,44	96250,44	143605,0	8000,0	47325,0	170500,0	0,0	0,0	8400,0	0,0
2013	44148	Mezquita de Jarque	Presupuestos	Consolidada	274200,0	51700,0	99800,0	0,0	17700,0	60000,0	0,0	0,0	45000,0	0,0
2013	44149	Mirambel	Presupuestos	Consolidada	316100,0	52000,0	71400,0	3000,0	16500,0	155000,0	0,0	0,0	18200,0	0,0
2013	44150	Miravete de la Sierra	Presupuestos	Sin información										
2013	44151	Molinos	Presupuestos	Consolidada	469063,2	183500,0	96100,0	14300,0	31800,0	124363,2	0,0	0,0	19000,0	0,0
2013	44152	Monforte de Moyuela	Presupuestos	Consolidada	127364,0	13000,0	37200,0	900,0	4150,0	69864,0	0,0	0,0	2250,0	0,0
2013	44153	Monreal del Campo	Presupuestos	Consolidada	1631236,0	742700,0	466836,0	113200,0	110500,0	0,0	0,0	0,0	198000,0	0,0
2013	44154	Monroyo	Presupuestos	Sin información										
2013	44155	Montalbán	Presupuestos	Consolidada	854215,21	311887,75	319911,4	18204,64	81280,11	36300,0	0,0	0,0	86631,31	0,0
2013	44156	Monteagudo del Castillo	Presupuestos	Consolidada	223910,0	34930,0	87980,0	2000,0	13000,0	83000,0	0,0	0,0	3000,0	0,0
2013	44157	Monterde de Albarracín	Presupuestos	Sin información										
2013	44158	Mora de Rubielos	Presupuestos	Consolidada	1065801,0	318000,0	409100,0	25000,0	147300,0	135000,0	0,0	0,0	31401,0	0,0
2013	44159	Moscardón	Presupuestos	Consolidada	123000,0	19000,0	60000,0	5000,0	5000,0	25000,0	0,0	0,0	9000,0	0,0
2013	44160	Mosqueruela	Presupuestos	Consolidada	1031400,0	250000,0	285706,75	10600,0	142400,0	330693,25	0,0	0,0	12000,0	0,0
2013	44161	Muniesa	Presupuestos	Consolidada	820000,0	210000,0	254000,0	8000,0	13000,0	316000,0	0,0	0,0	19000,0	0,0
2013	44163	Noguera de Albarracín	Presupuestos	Consolidada	186630,0	61000,0	68800,0	6000,0	6500,0	23330,0	0,0	0,0	21000,0	0,0
2013	44164	Nogueras	Presupuestos	Consolidada	92950,0	4000,0	36450,0	2800,0	8500,0	34500,0	0,0	0,0	6700,0	0,0
2013	44165	Nogueruelas	Presupuestos	Consolidada	477796,0	219825,0	240471,0	2000,0	15500,0	0,0	0,0	0,0	0,0	0,0
2013	44167	Obón	Presupuestos	Consolidada	153100,0	17527,08	85224,85	150,0	6835,37	43362,7	0,0	0,0	0,0	0,0
2013	44168	Odón	Presupuestos	Consolidada	337000,0	50500,0	110500,0	6000,0	13000,0	133000,0	0,0	0,0	24000,0	0,0
2013	44169	Ojos Negros	Presupuestos	Consolidada	463100,0	132300,0	142800,0	2800,0	37700,0	131500,0	0,0	0,0	16000,0	0,0
2013	44171	Olba	Presupuestos	Consolidada	356300,0	74500,0	141900,0	19400,0	4300,0	96000,0	0,0	0,0	20200,0	0,0
2013	44172	Oliete	Presupuestos	Consolidada	414500,0	71100,0	165615,2	8269,58	18550,0	144100,0	0,0	0,0	6865,22	0,0
2013	44173	Olmos (Los)	Presupuestos	Sin información										
2013	44174	Orihuela del Tremedal	Presupuestos	Consolidada	827844,0	126499,0	329600,0	15000,0	83800,0	259945,0	0,0	0,0	13000,0	0,0
2013	44175	Orrios	Presupuestos	Consolidada	227283,79	28367,28	45916,72	254,25	12361,63	140383,91	0,0	0,0	0,0	0,0
2013	44176	Palomar de Arroyos	Presupuestos	Consolidada	270700,0	26500,0	81100,0	5500,0	10100,0	132500,0	0,0	0,0	15000,0	0,0
2013	44177	Pancrudo	Presupuestos	Consolidada	453000,0	40000,0	184000,0	0,0	21000,0	204000,0	4000,0	0,0	0,0	0,0
2013	44178	Parras de Castellote (Las)	Presupuestos	Sin información										
2013	44179	Peñarroya de Tastavins	Presupuestos	Consolidada	442828,0	93350,0	138793,0	10050,0	41250,0	150784,0	601,0	0,0	8000,0	0,0
2013	44180	Peracense	Presupuestos	Consolidada	226878,0	55500,0	68800,0	600,0	11550,0	90428,0	0,0	0,0	0,0	0,0
2013	44181	Peralejos	Presupuestos	Consolidada	139600,0	16200,0	75000,0	300,0	13100,0	35000,0	0,0	0,0	0,0	0,0
2013	44182	Perales del Alfambra	Presupuestos	Consolidada	169707,27	46783,19	109594,46	7749,86	5579,76	0,0	0,0	0,0	0,0	0,0
2013	44183	Pitarque	Presupuestos	Consolidada	111914,0	22360,0	47180,0	300,0	5000,0	34824,0	0,0	0,0	2250,0	0,0
2013	44184	Plou	Presupuestos	Consolidada	84407,0	10020,0	27718,1	50,0	1550,0	45068,9	0,0	0,0	0,0	0,0
2013	44185	Pobo (El)	Presupuestos	Consolidada	378550,0	39434,0	105368,0	2000,0	17748,0	214000,0	0,0	0,0	0,0	0,0
2013	44187	Portellada (La)	Presupuestos	Consolidada	578288,0	52488,0	130600,0	3200,0	19800,0	370200,0	0,0	0,0	2000,0	0,0
2013	44189	Pozondón	Presupuestos	Consolidada	153700,0	22100,0	48600,0	0,0	10100,0	72900,0	0,0	0,0	0,0	0,0
2013	44190	Pozuel del Campo	Presupuestos	Consolidada	100429,0	11066,0	38902,0	0,0	4711,0	43500,0	0,0	0,0	2250,0	0,0
2013	44191	Puebla de Híjar (La)	Presupuestos	Consolidada	879651,0	255810,0	311529,0	2300,0	179225,0	115687,0	0,0	0,0	15100,0	0,0
2013	44192	Puebla de Valverde (La)	Presupuestos	Consolidada	635000,0	201672,24	293282,76	3000,0	60300,0	74745,0	2000,0	0,0	0,0	0,0
2013	44193	Puertomingalvo	Presupuestos	Consolidada	291500,0	116000,0	124800,0	2300,0	24700,0	14000,0	0,0	0,0	9700,0	0,0
2013	44194	Ráfales	Presupuestos	Consolidada	525359,0	37189,0	93556,0	6175,0	16200,0	354989,0	0,0	0,0	17250,0	0,0
2013	44195	Rillo	Presupuestos	Consolidada	190000,0	18000,0	66500,0	6000,0	13200,0	58000,0	1800,0	0,0	26500,0	0,0
2013	44196	Riodeva	Presupuestos	Consolidada	648200,0	35000,0	105500,0	0,0	19500,0	485500,0	0,0	0,0	2700,0	0,0
2013	44197	Ródenas	Presupuestos	Consolidada	180400,0	21900,0	39250,0	500,0	3000,0	113500,0	0,0	0,0	2250,0	0,0
2013	44198	Royuela	Presupuestos	Consolidada	168000,0	21500,0	75000,0	500,0	10000,0	58000,0	0,0	0,0	3000,0	0,0
2013	44199	Rubiales	Presupuestos	Consolidada	155000,0	22600,0	52800,0	0,0	0,0	79600,0	0,0	0,0	0,0	0,0
