Mes y año	Mes (código)	Mes nombre	Comarca código	Comarca nombre	Sección (1 letra) código	Sección (1 letra) descripción	Clasificación	Sexo	Número de contratos
Agosto 2021	202108	Agosto	08	Cinca Medio	P	Educación	CNAE - 2009	Hombres	2
Agosto 2021	202108	Agosto	08	Cinca Medio	P	Educación	CNAE - 2009	Mujeres	2
Agosto 2021	202108	Agosto	08	Cinca Medio	Q	Actividades sanitarias y de servicios sociales	CNAE - 2009	Hombres	4
Agosto 2021	202108	Agosto	08	Cinca Medio	Q	Actividades sanitarias y de servicios sociales	CNAE - 2009	Mujeres	22
Agosto 2021	202108	Agosto	08	Cinca Medio	R	Actividades artísticas, recreativas y de entretenimiento	CNAE - 2009	Hombres	8
Agosto 2021	202108	Agosto	08	Cinca Medio	R	Actividades artísticas, recreativas y de entretenimiento	CNAE - 2009	Mujeres	5
Agosto 2021	202108	Agosto	08	Cinca Medio	S	Otros servicios	CNAE - 2009	Hombres	3
Agosto 2021	202108	Agosto	08	Cinca Medio	S	Otros servicios	CNAE - 2009	Mujeres	4
Agosto 2021	202108	Agosto	08	Cinca Medio	T	Actividades de los hogares como empleadores de personal doméstico; actividades de los hogares como productores de bienes y servicios para uso propio	CNAE - 2009	Mujeres	3
Agosto 2021	202108	Agosto	09	La Litera / La Llitera	A	Agricultura, ganadería, silvicultura y pesca	CNAE - 2009	Hombres	259
Agosto 2021	202108	Agosto	09	La Litera / La Llitera	A	Agricultura, ganadería, silvicultura y pesca	CNAE - 2009	Mujeres	45
Agosto 2021	202108	Agosto	09	La Litera / La Llitera	C	Industria manufacturera	CNAE - 2009	Hombres	187
Agosto 2021	202108	Agosto	09	La Litera / La Llitera	C	Industria manufacturera	CNAE - 2009	Mujeres	55
Agosto 2021	202108	Agosto	09	La Litera / La Llitera	D	Suministro de energía eléctrica, gas, vapor y aire acondicionado	CNAE - 2009	Hombres	1
Agosto 2021	202108	Agosto	09	La Litera / La Llitera	E	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	CNAE - 2009	Hombres	3
Agosto 2021	202108	Agosto	09	La Litera / La Llitera	E	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	CNAE - 2009	Mujeres	1
Agosto 2021	202108	Agosto	09	La Litera / La Llitera	F	Construcción	CNAE - 2009	Hombres	23
Agosto 2021	202108	Agosto	09	La Litera / La Llitera	F	Construcción	CNAE - 2009	Mujeres	6
Agosto 2021	202108	Agosto	09	La Litera / La Llitera	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	CNAE - 2009	Hombres	24
Agosto 2021	202108	Agosto	09	La Litera / La Llitera	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	CNAE - 2009	Mujeres	27
Agosto 2021	202108	Agosto	09	La Litera / La Llitera	H	Transporte y almacenamiento	CNAE - 2009	Hombres	12
Agosto 2021	202108	Agosto	09	La Litera / La Llitera	I	Hostelería	CNAE - 2009	Hombres	5
Agosto 2021	202108	Agosto	09	La Litera / La Llitera	I	Hostelería	CNAE - 2009	Mujeres	26
Agosto 2021	202108	Agosto	09	La Litera / La Llitera	J	Información y comunicaciones	CNAE - 2009	Hombres	2
Agosto 2021	202108	Agosto	09	La Litera / La Llitera	J	Información y comunicaciones	CNAE - 2009	Mujeres	1
Agosto 2021	202108	Agosto	09	La Litera / La Llitera	K	Actividades financieras y de seguros	CNAE - 2009	Mujeres	2
Agosto 2021	202108	Agosto	09	La Litera / La Llitera	M	Actividades profesionales, científicas y técnicas	CNAE - 2009	Hombres	1
Agosto 2021	202108	Agosto	09	La Litera / La Llitera	M	Actividades profesionales, científicas y técnicas	CNAE - 2009	Mujeres	1
Agosto 2021	202108	Agosto	09	La Litera / La Llitera	N	Actividades administrativas y servicios auxiliares	CNAE - 2009	Hombres	11
Agosto 2021	202108	Agosto	09	La Litera / La Llitera	N	Actividades administrativas y servicios auxiliares	CNAE - 2009	Mujeres	8
Agosto 2021	202108	Agosto	09	La Litera / La Llitera	O	Administración Pública y defensa; Seguridad Social obligatoria	CNAE - 2009	Hombres	2
Agosto 2021	202108	Agosto	09	La Litera / La Llitera	O	Administración Pública y defensa; Seguridad Social obligatoria	CNAE - 2009	Mujeres	6
Agosto 2021	202108	Agosto	09	La Litera / La Llitera	P	Educación	CNAE - 2009	Mujeres	3
Agosto 2021	202108	Agosto	09	La Litera / La Llitera	Q	Actividades sanitarias y de servicios sociales	CNAE - 2009	Hombres	5
Agosto 2021	202108	Agosto	09	La Litera / La Llitera	Q	Actividades sanitarias y de servicios sociales	CNAE - 2009	Mujeres	21
Agosto 2021	202108	Agosto	09	La Litera / La Llitera	R	Actividades artísticas, recreativas y de entretenimiento	CNAE - 2009	Hombres	32
Agosto 2021	202108	Agosto	09	La Litera / La Llitera	R	Actividades artísticas, recreativas y de entretenimiento	CNAE - 2009	Mujeres	7
Agosto 2021	202108	Agosto	09	La Litera / La Llitera	S	Otros servicios	CNAE - 2009	Hombres	1
Agosto 2021	202108	Agosto	09	La Litera / La Llitera	S	Otros servicios	CNAE - 2009	Mujeres	2
Agosto 2021	202108	Agosto	09	La Litera / La Llitera	T	Actividades de los hogares como empleadores de personal doméstico; actividades de los hogares como productores de bienes y servicios para uso propio	CNAE - 2009	Mujeres	8
Agosto 2021	202108	Agosto	10	Los Monegros	A	Agricultura, ganadería, silvicultura y pesca	CNAE - 2009	Hombres	212
Agosto 2021	202108	Agosto	10	Los Monegros	A	Agricultura, ganadería, silvicultura y pesca	CNAE - 2009	Mujeres	18
Agosto 2021	202108	Agosto	10	Los Monegros	C	Industria manufacturera	CNAE - 2009	Hombres	16
Agosto 2021	202108	Agosto	10	Los Monegros	C	Industria manufacturera	CNAE - 2009	Mujeres	5
Agosto 2021	202108	Agosto	10	Los Monegros	E	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	CNAE - 2009	Hombres	1
Agosto 2021	202108	Agosto	10	Los Monegros	F	Construcción	CNAE - 2009	Hombres	14
Agosto 2021	202108	Agosto	10	Los Monegros	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	CNAE - 2009	Hombres	10
Agosto 2021	202108	Agosto	10	Los Monegros	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	CNAE - 2009	Mujeres	6
Agosto 2021	202108	Agosto	10	Los Monegros	H	Transporte y almacenamiento	CNAE - 2009	Hombres	1
Agosto 2021	202108	Agosto	10	Los Monegros	H	Transporte y almacenamiento	CNAE - 2009	Mujeres	1
Agosto 2021	202108	Agosto	10	Los Monegros	I	Hostelería	CNAE - 2009	Hombres	4
Agosto 2021	202108	Agosto	10	Los Monegros	I	Hostelería	CNAE - 2009	Mujeres	15
Agosto 2021	202108	Agosto	10	Los Monegros	N	Actividades administrativas y servicios auxiliares	CNAE - 2009	Hombres	2
Agosto 2021	202108	Agosto	10	Los Monegros	N	Actividades administrativas y servicios auxiliares	CNAE - 2009	Mujeres	5
Agosto 2021	202108	Agosto	10	Los Monegros	O	Administración Pública y defensa; Seguridad Social obligatoria	CNAE - 2009	Hombres	8
Agosto 2021	202108	Agosto	10	Los Monegros	O	Administración Pública y defensa; Seguridad Social obligatoria	CNAE - 2009	Mujeres	8
Agosto 2021	202108	Agosto	10	Los Monegros	Q	Actividades sanitarias y de servicios sociales	CNAE - 2009	Hombres	1
Agosto 2021	202108	Agosto	10	Los Monegros	Q	Actividades sanitarias y de servicios sociales	CNAE - 2009	Mujeres	28
Agosto 2021	202108	Agosto	10	Los Monegros	R	Actividades artísticas, recreativas y de entretenimiento	CNAE - 2009	Hombres	20
Agosto 2021	202108	Agosto	10	Los Monegros	R	Actividades artísticas, recreativas y de entretenimiento	CNAE - 2009	Mujeres	6
Agosto 2021	202108	Agosto	10	Los Monegros	T	Actividades de los hogares como empleadores de personal doméstico; actividades de los hogares como productores de bienes y servicios para uso propio	CNAE - 2009	Mujeres	5
Agosto 2021	202108	Agosto	11	Bajo Cinca / Baix Cinca	A	Agricultura, ganadería, silvicultura y pesca	CNAE - 2009	Hombres	650
Agosto 2021	202108	Agosto	11	Bajo Cinca / Baix Cinca	A	Agricultura, ganadería, silvicultura y pesca	CNAE - 2009	Mujeres	151
Agosto 2021	202108	Agosto	11	Bajo Cinca / Baix Cinca	C	Industria manufacturera	CNAE - 2009	Hombres	191
Agosto 2021	202108	Agosto	11	Bajo Cinca / Baix Cinca	C	Industria manufacturera	CNAE - 2009	Mujeres	447
Agosto 2021	202108	Agosto	11	Bajo Cinca / Baix Cinca	E	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	CNAE - 2009	Hombres	1
Agosto 2021	202108	Agosto	11	Bajo Cinca / Baix Cinca	F	Construcción	CNAE - 2009	Hombres	30
Agosto 2021	202108	Agosto	11	Bajo Cinca / Baix Cinca	F	Construcción	CNAE - 2009	Mujeres	3
Agosto 2021	202108	Agosto	11	Bajo Cinca / Baix Cinca	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	CNAE - 2009	Hombres	70
Agosto 2021	202108	Agosto	11	Bajo Cinca / Baix Cinca	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	CNAE - 2009	Mujeres	132
Agosto 2021	202108	Agosto	11	Bajo Cinca / Baix Cinca	H	Transporte y almacenamiento	CNAE - 2009	Hombres	34
Agosto 2021	202108	Agosto	11	Bajo Cinca / Baix Cinca	H	Transporte y almacenamiento	CNAE - 2009	Mujeres	1
Agosto 2021	202108	Agosto	11	Bajo Cinca / Baix Cinca	I	Hostelería	CNAE - 2009	Hombres	38
Agosto 2021	202108	Agosto	11	Bajo Cinca / Baix Cinca	I	Hostelería	CNAE - 2009	Mujeres	28
Agosto 2021	202108	Agosto	11	Bajo Cinca / Baix Cinca	K	Actividades financieras y de seguros	CNAE - 2009	Mujeres	1
Agosto 2021	202108	Agosto	11	Bajo Cinca / Baix Cinca	M	Actividades profesionales, científicas y técnicas	CNAE - 2009	Mujeres	1
Agosto 2021	202108	Agosto	11	Bajo Cinca / Baix Cinca	N	Actividades administrativas y servicios auxiliares	CNAE - 2009	Hombres	18
Agosto 2021	202108	Agosto	11	Bajo Cinca / Baix Cinca	N	Actividades administrativas y servicios auxiliares	CNAE - 2009	Mujeres	29
Agosto 2021	202108	Agosto	11	Bajo Cinca / Baix Cinca	O	Administración Pública y defensa; Seguridad Social obligatoria	CNAE - 2009	Hombres	1
Agosto 2021	202108	Agosto	11	Bajo Cinca / Baix Cinca	O	Administración Pública y defensa; Seguridad Social obligatoria	CNAE - 2009	Mujeres	1
Agosto 2021	202108	Agosto	11	Bajo Cinca / Baix Cinca	P	Educación	CNAE - 2009	Hombres	4
Agosto 2021	202108	Agosto	11	Bajo Cinca / Baix Cinca	P	Educación	CNAE - 2009	Mujeres	1
Agosto 2021	202108	Agosto	11	Bajo Cinca / Baix Cinca	Q	Actividades sanitarias y de servicios sociales	CNAE - 2009	Hombres	1
Agosto 2021	202108	Agosto	11	Bajo Cinca / Baix Cinca	Q	Actividades sanitarias y de servicios sociales	CNAE - 2009	Mujeres	15
Agosto 2021	202108	Agosto	11	Bajo Cinca / Baix Cinca	R	Actividades artísticas, recreativas y de entretenimiento	CNAE - 2009	Hombres	8
Agosto 2021	202108	Agosto	11	Bajo Cinca / Baix Cinca	R	Actividades artísticas, recreativas y de entretenimiento	CNAE - 2009	Mujeres	6
Agosto 2021	202108	Agosto	11	Bajo Cinca / Baix Cinca	T	Actividades de los hogares como empleadores de personal doméstico; actividades de los hogares como productores de bienes y servicios para uso propio	CNAE - 2009	Mujeres	3
Agosto 2021	202108	Agosto	12	Tarazona y el Moncayo	A	Agricultura, ganadería, silvicultura y pesca	CNAE - 2009	Hombres	6
Agosto 2021	202108	Agosto	12	Tarazona y el Moncayo	A	Agricultura, ganadería, silvicultura y pesca	CNAE - 2009	Mujeres	3
Agosto 2021	202108	Agosto	12	Tarazona y el Moncayo	C	Industria manufacturera	CNAE - 2009	Hombres	105
Agosto 2021	202108	Agosto	12	Tarazona y el Moncayo	C	Industria manufacturera	CNAE - 2009	Mujeres	107
Agosto 2021	202108	Agosto	12	Tarazona y el Moncayo	F	Construcción	CNAE - 2009	Hombres	3
Agosto 2021	202108	Agosto	12	Tarazona y el Moncayo	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	CNAE - 2009	Hombres	35
Agosto 2021	202108	Agosto	12	Tarazona y el Moncayo	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	CNAE - 2009	Mujeres	43
Agosto 2021	202108	Agosto	12	Tarazona y el Moncayo	H	Transporte y almacenamiento	CNAE - 2009	Hombres	7
Agosto 2021	202108	Agosto	12	Tarazona y el Moncayo	I	Hostelería	CNAE - 2009	Hombres	32
Agosto 2021	202108	Agosto	12	Tarazona y el Moncayo	I	Hostelería	CNAE - 2009	Mujeres	37
Agosto 2021	202108	Agosto	12	Tarazona y el Moncayo	J	Información y comunicaciones	CNAE - 2009	Hombres	5
Agosto 2021	202108	Agosto	12	Tarazona y el Moncayo	K	Actividades financieras y de seguros	CNAE - 2009	Mujeres	1
Agosto 2021	202108	Agosto	12	Tarazona y el Moncayo	M	Actividades profesionales, científicas y técnicas	CNAE - 2009	Hombres	3
Agosto 2021	202108	Agosto	12	Tarazona y el Moncayo	M	Actividades profesionales, científicas y técnicas	CNAE - 2009	Mujeres	2
Agosto 2021	202108	Agosto	12	Tarazona y el Moncayo	N	Actividades administrativas y servicios auxiliares	CNAE - 2009	Hombres	5
Agosto 2021	202108	Agosto	12	Tarazona y el Moncayo	N	Actividades administrativas y servicios auxiliares	CNAE - 2009	Mujeres	4
Agosto 2021	202108	Agosto	12	Tarazona y el Moncayo	O	Administración Pública y defensa; Seguridad Social obligatoria	CNAE - 2009	Hombres	6
Agosto 2021	202108	Agosto	12	Tarazona y el Moncayo	O	Administración Pública y defensa; Seguridad Social obligatoria	CNAE - 2009	Mujeres	2
Agosto 2021	202108	Agosto	12	Tarazona y el Moncayo	P	Educación	CNAE - 2009	Hombres	3
Agosto 2021	202108	Agosto	12	Tarazona y el Moncayo	P	Educación	CNAE - 2009	Mujeres	6
Agosto 2021	202108	Agosto	12	Tarazona y el Moncayo	Q	Actividades sanitarias y de servicios sociales	CNAE - 2009	Hombres	1
Agosto 2021	202108	Agosto	12	Tarazona y el Moncayo	Q	Actividades sanitarias y de servicios sociales	CNAE - 2009	Mujeres	11
Agosto 2021	202108	Agosto	12	Tarazona y el Moncayo	R	Actividades artísticas, recreativas y de entretenimiento	CNAE - 2009	Hombres	19
Agosto 2021	202108	Agosto	12	Tarazona y el Moncayo	R	Actividades artísticas, recreativas y de entretenimiento	CNAE - 2009	Mujeres	2
Agosto 2021	202108	Agosto	12	Tarazona y el Moncayo	T	Actividades de los hogares como empleadores de personal doméstico; actividades de los hogares como productores de bienes y servicios para uso propio	CNAE - 2009	Mujeres	2
Agosto 2021	202108	Agosto	13	Campo de Borja	A	Agricultura, ganadería, silvicultura y pesca	CNAE - 2009	Hombres	40
Agosto 2021	202108	Agosto	13	Campo de Borja	A	Agricultura, ganadería, silvicultura y pesca	CNAE - 2009	Mujeres	6
Agosto 2021	202108	Agosto	13	Campo de Borja	C	Industria manufacturera	CNAE - 2009	Hombres	58
Agosto 2021	202108	Agosto	13	Campo de Borja	C	Industria manufacturera	CNAE - 2009	Mujeres	47
Agosto 2021	202108	Agosto	13	Campo de Borja	E	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	CNAE - 2009	Hombres	2
Agosto 2021	202108	Agosto	13	Campo de Borja	F	Construcción	CNAE - 2009	Hombres	12
Agosto 2021	202108	Agosto	13	Campo de Borja	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	CNAE - 2009	Hombres	27
Agosto 2021	202108	Agosto	13	Campo de Borja	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	CNAE - 2009	Mujeres	33
Agosto 2021	202108	Agosto	13	Campo de Borja	H	Transporte y almacenamiento	CNAE - 2009	Hombres	2
Agosto 2021	202108	Agosto	13	Campo de Borja	I	Hostelería	CNAE - 2009	Hombres	6
Agosto 2021	202108	Agosto	13	Campo de Borja	I	Hostelería	CNAE - 2009	Mujeres	27
Agosto 2021	202108	Agosto	13	Campo de Borja	K	Actividades financieras y de seguros	CNAE - 2009	Hombres	1
Agosto 2021	202108	Agosto	13	Campo de Borja	M	Actividades profesionales, científicas y técnicas	CNAE - 2009	Hombres	12
Agosto 2021	202108	Agosto	13	Campo de Borja	N	Actividades administrativas y servicios auxiliares	CNAE - 2009	Hombres	23
Agosto 2021	202108	Agosto	13	Campo de Borja	N	Actividades administrativas y servicios auxiliares	CNAE - 2009	Mujeres	10
Agosto 2021	202108	Agosto	13	Campo de Borja	O	Administración Pública y defensa; Seguridad Social obligatoria	CNAE - 2009	Hombres	1
Agosto 2021	202108	Agosto	13	Campo de Borja	O	Administración Pública y defensa; Seguridad Social obligatoria	CNAE - 2009	Mujeres	14
Agosto 2021	202108	Agosto	13	Campo de Borja	P	Educación	CNAE - 2009	Mujeres	1
Agosto 2021	202108	Agosto	13	Campo de Borja	Q	Actividades sanitarias y de servicios sociales	CNAE - 2009	Hombres	1
Agosto 2021	202108	Agosto	13	Campo de Borja	Q	Actividades sanitarias y de servicios sociales	CNAE - 2009	Mujeres	16
Agosto 2021	202108	Agosto	13	Campo de Borja	R	Actividades artísticas, recreativas y de entretenimiento	CNAE - 2009	Hombres	17
Agosto 2021	202108	Agosto	13	Campo de Borja	R	Actividades artísticas, recreativas y de entretenimiento	CNAE - 2009	Mujeres	4
Agosto 2021	202108	Agosto	13	Campo de Borja	S	Otros servicios	CNAE - 2009	Mujeres	1
Agosto 2021	202108	Agosto	14	Aranda	A	Agricultura, ganadería, silvicultura y pesca	CNAE - 2009	Hombres	2
Agosto 2021	202108	Agosto	14	Aranda	C	Industria manufacturera	CNAE - 2009	Hombres	13
Agosto 2021	202108	Agosto	14	Aranda	C	Industria manufacturera	CNAE - 2009	Mujeres	6
Agosto 2021	202108	Agosto	14	Aranda	F	Construcción	CNAE - 2009	Hombres	6
Agosto 2021	202108	Agosto	14	Aranda	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	CNAE - 2009	Mujeres	1
Agosto 2021	202108	Agosto	14	Aranda	I	Hostelería	CNAE - 2009	Hombres	1
Agosto 2021	202108	Agosto	14	Aranda	I	Hostelería	CNAE - 2009	Mujeres	6
Agosto 2021	202108	Agosto	14	Aranda	K	Actividades financieras y de seguros	CNAE - 2009	Hombres	1
Agosto 2021	202108	Agosto	14	Aranda	N	Actividades administrativas y servicios auxiliares	CNAE - 2009	Hombres	1
Agosto 2021	202108	Agosto	14	Aranda	N	Actividades administrativas y servicios auxiliares	CNAE - 2009	Mujeres	2
Agosto 2021	202108	Agosto	14	Aranda	O	Administración Pública y defensa; Seguridad Social obligatoria	CNAE - 2009	Hombres	5
Agosto 2021	202108	Agosto	14	Aranda	O	Administración Pública y defensa; Seguridad Social obligatoria	CNAE - 2009	Mujeres	4
Agosto 2021	202108	Agosto	14	Aranda	Q	Actividades sanitarias y de servicios sociales	CNAE - 2009	Mujeres	2
Agosto 2021	202108	Agosto	14	Aranda	R	Actividades artísticas, recreativas y de entretenimiento	CNAE - 2009	Hombres	2
Agosto 2021	202108	Agosto	15	Ribera Alta del Ebro	A	Agricultura, ganadería, silvicultura y pesca	CNAE - 2009	Hombres	88
Agosto 2021	202108	Agosto	15	Ribera Alta del Ebro	A	Agricultura, ganadería, silvicultura y pesca	CNAE - 2009	Mujeres	41
Agosto 2021	202108	Agosto	15	Ribera Alta del Ebro	C	Industria manufacturera	CNAE - 2009	Hombres	444
Agosto 2021	202108	Agosto	15	Ribera Alta del Ebro	C	Industria manufacturera	CNAE - 2009	Mujeres	144
Agosto 2021	202108	Agosto	15	Ribera Alta del Ebro	E	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	CNAE - 2009	Hombres	1
Agosto 2021	202108	Agosto	15	Ribera Alta del Ebro	F	Construcción	CNAE - 2009	Hombres	62
Agosto 2021	202108	Agosto	15	Ribera Alta del Ebro	F	Construcción	CNAE - 2009	Mujeres	1
Agosto 2021	202108	Agosto	15	Ribera Alta del Ebro	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	CNAE - 2009	Hombres	10
Agosto 2021	202108	Agosto	15	Ribera Alta del Ebro	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	CNAE - 2009	Mujeres	13
Agosto 2021	202108	Agosto	15	Ribera Alta del Ebro	H	Transporte y almacenamiento	CNAE - 2009	Hombres	39
Agosto 2021	202108	Agosto	15	Ribera Alta del Ebro	H	Transporte y almacenamiento	CNAE - 2009	Mujeres	14
Agosto 2021	202108	Agosto	15	Ribera Alta del Ebro	I	Hostelería	CNAE - 2009	Hombres	57
Agosto 2021	202108	Agosto	15	Ribera Alta del Ebro	I	Hostelería	CNAE - 2009	Mujeres	45
Agosto 2021	202108	Agosto	15	Ribera Alta del Ebro	J	Información y comunicaciones	CNAE - 2009	Mujeres	1
Agosto 2021	202108	Agosto	15	Ribera Alta del Ebro	M	Actividades profesionales, científicas y técnicas	CNAE - 2009	Hombres	105
Agosto 2021	202108	Agosto	15	Ribera Alta del Ebro	M	Actividades profesionales, científicas y técnicas	CNAE - 2009	Mujeres	90
Agosto 2021	202108	Agosto	15	Ribera Alta del Ebro	N	Actividades administrativas y servicios auxiliares	CNAE - 2009	Hombres	56
Agosto 2021	202108	Agosto	15	Ribera Alta del Ebro	N	Actividades administrativas y servicios auxiliares	CNAE - 2009	Mujeres	46
