Mes y año	Mes (código)	Mes nombre	Año	Comarca código	Comarca nombre	Sexo	Número de contratos	Número trabajadores (CC)
Agosto 2008	200808	Agosto	2008	32	Gúdar-Javalambre	Mujeres	5	05 De 100 a 199 trabajadores
Agosto 2008	200808	Agosto	2008	32	Gúdar-Javalambre	Mujeres	1	08 De 1.000 a 4.999 trabajadores
Agosto 2008	200808	Agosto	2008	33	Matarraña / Matarranya	Hombres	28	01 De 1 a 9 trabajadores
Agosto 2008	200808	Agosto	2008	33	Matarraña / Matarranya	Mujeres	20	01 De 1 a 9 trabajadores
Agosto 2008	200808	Agosto	2008	33	Matarraña / Matarranya	Hombres	14	02 De 10 a 19 trabajadores
Agosto 2008	200808	Agosto	2008	33	Matarraña / Matarranya	Mujeres	6	02 De 10 a 19 trabajadores
Agosto 2008	200808	Agosto	2008	33	Matarraña / Matarranya	Hombres	10	03 De 20 a 49 trabajadores
Agosto 2008	200808	Agosto	2008	33	Matarraña / Matarranya	Mujeres	9	03 De 20 a 49 trabajadores
Agosto 2008	200808	Agosto	2008	33	Matarraña / Matarranya	Hombres	5	04 De 50 a 99 trabajadores
Agosto 2008	200808	Agosto	2008	33	Matarraña / Matarranya	Mujeres	10	04 De 50 a 99 trabajadores
Agosto 2008	200808	Agosto	2008	33	Matarraña / Matarranya	Mujeres	2	05 De 100 a 199 trabajadores
Agosto 2008	200808	Agosto	2008	33	Matarraña / Matarranya	Mujeres	1	08 De 1.000 a 4.999 trabajadores
Julio 2008	200807	Julio	2008	01	La Jacetania	Hombres	157	01 De 1 a 9 trabajadores
Julio 2008	200807	Julio	2008	01	La Jacetania	Mujeres	162	01 De 1 a 9 trabajadores
Julio 2008	200807	Julio	2008	01	La Jacetania	Hombres	78	02 De 10 a 19 trabajadores
Julio 2008	200807	Julio	2008	01	La Jacetania	Mujeres	48	02 De 10 a 19 trabajadores
Julio 2008	200807	Julio	2008	01	La Jacetania	Hombres	113	03 De 20 a 49 trabajadores
Julio 2008	200807	Julio	2008	01	La Jacetania	Mujeres	111	03 De 20 a 49 trabajadores
Julio 2008	200807	Julio	2008	01	La Jacetania	Hombres	21	04 De 50 a 99 trabajadores
Julio 2008	200807	Julio	2008	01	La Jacetania	Mujeres	54	04 De 50 a 99 trabajadores
Julio 2008	200807	Julio	2008	01	La Jacetania	Hombres	5	05 De 100 a 199 trabajadores
Julio 2008	200807	Julio	2008	01	La Jacetania	Mujeres	7	05 De 100 a 199 trabajadores
Julio 2008	200807	Julio	2008	01	La Jacetania	Hombres	11	06 De 200 a 499 trabajadores
Julio 2008	200807	Julio	2008	01	La Jacetania	Mujeres	19	06 De 200 a 499 trabajadores
Julio 2008	200807	Julio	2008	01	La Jacetania	Mujeres	1	07 De 500 a 999 trabajadores
Julio 2008	200807	Julio	2008	01	La Jacetania	Hombres	1	08 De 1.000 a 4.999 trabajadores
Julio 2008	200807	Julio	2008	01	La Jacetania	Mujeres	1	08 De 1.000 a 4.999 trabajadores
Julio 2008	200807	Julio	2008	01	La Jacetania	Hombres	5	99 No consta
Julio 2008	200807	Julio	2008	01	La Jacetania	Mujeres	6	99 No consta
Julio 2008	200807	Julio	2008	02	Alto Gállego	Hombres	156	01 De 1 a 9 trabajadores
Julio 2008	200807	Julio	2008	02	Alto Gállego	Mujeres	116	01 De 1 a 9 trabajadores
Julio 2008	200807	Julio	2008	02	Alto Gállego	Hombres	58	02 De 10 a 19 trabajadores
Julio 2008	200807	Julio	2008	02	Alto Gállego	Mujeres	39	02 De 10 a 19 trabajadores
Julio 2008	200807	Julio	2008	02	Alto Gállego	Hombres	99	03 De 20 a 49 trabajadores
Julio 2008	200807	Julio	2008	02	Alto Gállego	Mujeres	103	03 De 20 a 49 trabajadores
Julio 2008	200807	Julio	2008	02	Alto Gállego	Hombres	32	04 De 50 a 99 trabajadores
Julio 2008	200807	Julio	2008	02	Alto Gállego	Mujeres	5	04 De 50 a 99 trabajadores
Julio 2008	200807	Julio	2008	02	Alto Gállego	Hombres	2	05 De 100 a 199 trabajadores
Julio 2008	200807	Julio	2008	02	Alto Gállego	Mujeres	4	05 De 100 a 199 trabajadores
Julio 2008	200807	Julio	2008	02	Alto Gállego	Hombres	14	06 De 200 a 499 trabajadores
Julio 2008	200807	Julio	2008	02	Alto Gállego	Mujeres	21	06 De 200 a 499 trabajadores
Julio 2008	200807	Julio	2008	02	Alto Gállego	Hombres	2	07 De 500 a 999 trabajadores
Julio 2008	200807	Julio	2008	02	Alto Gállego	Hombres	1	08 De 1.000 a 4.999 trabajadores
Julio 2008	200807	Julio	2008	02	Alto Gállego	Hombres	1	99 No consta
Julio 2008	200807	Julio	2008	03	Sobrarbe	Hombres	171	01 De 1 a 9 trabajadores
Julio 2008	200807	Julio	2008	03	Sobrarbe	Mujeres	192	01 De 1 a 9 trabajadores
Julio 2008	200807	Julio	2008	03	Sobrarbe	Hombres	43	02 De 10 a 19 trabajadores
Julio 2008	200807	Julio	2008	03	Sobrarbe	Mujeres	69	02 De 10 a 19 trabajadores
Julio 2008	200807	Julio	2008	03	Sobrarbe	Hombres	25	03 De 20 a 49 trabajadores
Julio 2008	200807	Julio	2008	03	Sobrarbe	Mujeres	32	03 De 20 a 49 trabajadores
Julio 2008	200807	Julio	2008	03	Sobrarbe	Hombres	31	04 De 50 a 99 trabajadores
Julio 2008	200807	Julio	2008	03	Sobrarbe	Mujeres	39	04 De 50 a 99 trabajadores
Julio 2008	200807	Julio	2008	03	Sobrarbe	Hombres	1	05 De 100 a 199 trabajadores
Julio 2008	200807	Julio	2008	03	Sobrarbe	Mujeres	1	05 De 100 a 199 trabajadores
Julio 2008	200807	Julio	2008	03	Sobrarbe	Hombres	3	06 De 200 a 499 trabajadores
Julio 2008	200807	Julio	2008	03	Sobrarbe	Mujeres	8	06 De 200 a 499 trabajadores
Julio 2008	200807	Julio	2008	03	Sobrarbe	Mujeres	4	99 No consta
Julio 2008	200807	Julio	2008	04	La Ribagorza	Hombres	158	01 De 1 a 9 trabajadores
Julio 2008	200807	Julio	2008	04	La Ribagorza	Mujeres	173	01 De 1 a 9 trabajadores
Julio 2008	200807	Julio	2008	04	La Ribagorza	Hombres	33	02 De 10 a 19 trabajadores
Julio 2008	200807	Julio	2008	04	La Ribagorza	Mujeres	25	02 De 10 a 19 trabajadores
Julio 2008	200807	Julio	2008	04	La Ribagorza	Hombres	51	03 De 20 a 49 trabajadores
Julio 2008	200807	Julio	2008	04	La Ribagorza	Mujeres	57	03 De 20 a 49 trabajadores
Julio 2008	200807	Julio	2008	04	La Ribagorza	Hombres	3	04 De 50 a 99 trabajadores
Julio 2008	200807	Julio	2008	04	La Ribagorza	Mujeres	2	04 De 50 a 99 trabajadores
Julio 2008	200807	Julio	2008	04	La Ribagorza	Hombres	26	05 De 100 a 199 trabajadores
Julio 2008	200807	Julio	2008	04	La Ribagorza	Mujeres	70	05 De 100 a 199 trabajadores
Julio 2008	200807	Julio	2008	04	La Ribagorza	Hombres	1	06 De 200 a 499 trabajadores
Julio 2008	200807	Julio	2008	04	La Ribagorza	Mujeres	5	06 De 200 a 499 trabajadores
Julio 2008	200807	Julio	2008	04	La Ribagorza	Hombres	3	99 No consta
Julio 2008	200807	Julio	2008	05	Cinco Villas	Hombres	132	01 De 1 a 9 trabajadores
Julio 2008	200807	Julio	2008	05	Cinco Villas	Mujeres	78	01 De 1 a 9 trabajadores
Julio 2008	200807	Julio	2008	05	Cinco Villas	Hombres	81	02 De 10 a 19 trabajadores
Julio 2008	200807	Julio	2008	05	Cinco Villas	Mujeres	34	02 De 10 a 19 trabajadores
Julio 2008	200807	Julio	2008	05	Cinco Villas	Hombres	37	03 De 20 a 49 trabajadores
Julio 2008	200807	Julio	2008	05	Cinco Villas	Mujeres	66	03 De 20 a 49 trabajadores
Julio 2008	200807	Julio	2008	05	Cinco Villas	Hombres	36	04 De 50 a 99 trabajadores
Julio 2008	200807	Julio	2008	05	Cinco Villas	Mujeres	49	04 De 50 a 99 trabajadores
Julio 2008	200807	Julio	2008	05	Cinco Villas	Hombres	36	05 De 100 a 199 trabajadores
Julio 2008	200807	Julio	2008	05	Cinco Villas	Mujeres	18	05 De 100 a 199 trabajadores
Julio 2008	200807	Julio	2008	05	Cinco Villas	Hombres	24	06 De 200 a 499 trabajadores
Julio 2008	200807	Julio	2008	05	Cinco Villas	Mujeres	46	06 De 200 a 499 trabajadores
Julio 2008	200807	Julio	2008	05	Cinco Villas	Hombres	5	07 De 500 a 999 trabajadores
Julio 2008	200807	Julio	2008	05	Cinco Villas	Mujeres	9	07 De 500 a 999 trabajadores
Julio 2008	200807	Julio	2008	05	Cinco Villas	Hombres	37	08 De 1.000 a 4.999 trabajadores
Julio 2008	200807	Julio	2008	05	Cinco Villas	Mujeres	40	08 De 1.000 a 4.999 trabajadores
Julio 2008	200807	Julio	2008	05	Cinco Villas	Hombres	11	99 No consta
Julio 2008	200807	Julio	2008	05	Cinco Villas	Mujeres	2	99 No consta
Julio 2008	200807	Julio	2008	06	Hoya de Huesca / Plana de Uesca	Hombres	379	01 De 1 a 9 trabajadores
Julio 2008	200807	Julio	2008	06	Hoya de Huesca / Plana de Uesca	Mujeres	339	01 De 1 a 9 trabajadores
Julio 2008	200807	Julio	2008	06	Hoya de Huesca / Plana de Uesca	Hombres	217	02 De 10 a 19 trabajadores
Julio 2008	200807	Julio	2008	06	Hoya de Huesca / Plana de Uesca	Mujeres	147	02 De 10 a 19 trabajadores
Julio 2008	200807	Julio	2008	06	Hoya de Huesca / Plana de Uesca	Hombres	201	03 De 20 a 49 trabajadores
Julio 2008	200807	Julio	2008	06	Hoya de Huesca / Plana de Uesca	Mujeres	179	03 De 20 a 49 trabajadores
Julio 2008	200807	Julio	2008	06	Hoya de Huesca / Plana de Uesca	Hombres	164	04 De 50 a 99 trabajadores
Julio 2008	200807	Julio	2008	06	Hoya de Huesca / Plana de Uesca	Mujeres	135	04 De 50 a 99 trabajadores
Julio 2008	200807	Julio	2008	06	Hoya de Huesca / Plana de Uesca	Hombres	35	05 De 100 a 199 trabajadores
Julio 2008	200807	Julio	2008	06	Hoya de Huesca / Plana de Uesca	Mujeres	86	05 De 100 a 199 trabajadores
Julio 2008	200807	Julio	2008	06	Hoya de Huesca / Plana de Uesca	Hombres	53	06 De 200 a 499 trabajadores
Julio 2008	200807	Julio	2008	06	Hoya de Huesca / Plana de Uesca	Mujeres	151	06 De 200 a 499 trabajadores
Julio 2008	200807	Julio	2008	06	Hoya de Huesca / Plana de Uesca	Hombres	5	07 De 500 a 999 trabajadores
Julio 2008	200807	Julio	2008	06	Hoya de Huesca / Plana de Uesca	Mujeres	7	07 De 500 a 999 trabajadores
Julio 2008	200807	Julio	2008	06	Hoya de Huesca / Plana de Uesca	Mujeres	4	08 De 1.000 a 4.999 trabajadores
Julio 2008	200807	Julio	2008	06	Hoya de Huesca / Plana de Uesca	Hombres	6	99 No consta
Julio 2008	200807	Julio	2008	06	Hoya de Huesca / Plana de Uesca	Mujeres	6	99 No consta
Julio 2008	200807	Julio	2008	07	Somontano de Barbastro	Hombres	206	01 De 1 a 9 trabajadores
Julio 2008	200807	Julio	2008	07	Somontano de Barbastro	Mujeres	133	01 De 1 a 9 trabajadores
Julio 2008	200807	Julio	2008	07	Somontano de Barbastro	Hombres	64	02 De 10 a 19 trabajadores
Julio 2008	200807	Julio	2008	07	Somontano de Barbastro	Mujeres	38	02 De 10 a 19 trabajadores
Julio 2008	200807	Julio	2008	07	Somontano de Barbastro	Hombres	108	03 De 20 a 49 trabajadores
Julio 2008	200807	Julio	2008	07	Somontano de Barbastro	Mujeres	49	03 De 20 a 49 trabajadores
Julio 2008	200807	Julio	2008	07	Somontano de Barbastro	Hombres	13	04 De 50 a 99 trabajadores
Julio 2008	200807	Julio	2008	07	Somontano de Barbastro	Mujeres	15	04 De 50 a 99 trabajadores
Julio 2008	200807	Julio	2008	07	Somontano de Barbastro	Hombres	6	05 De 100 a 199 trabajadores
Julio 2008	200807	Julio	2008	07	Somontano de Barbastro	Mujeres	5	05 De 100 a 199 trabajadores
Julio 2008	200807	Julio	2008	07	Somontano de Barbastro	Hombres	8	06 De 200 a 499 trabajadores
Julio 2008	200807	Julio	2008	07	Somontano de Barbastro	Mujeres	20	06 De 200 a 499 trabajadores
Julio 2008	200807	Julio	2008	07	Somontano de Barbastro	Hombres	1	07 De 500 a 999 trabajadores
Julio 2008	200807	Julio	2008	07	Somontano de Barbastro	Mujeres	2	07 De 500 a 999 trabajadores
Julio 2008	200807	Julio	2008	07	Somontano de Barbastro	Mujeres	1	08 De 1.000 a 4.999 trabajadores
Julio 2008	200807	Julio	2008	07	Somontano de Barbastro	Hombres	1	99 No consta
Julio 2008	200807	Julio	2008	07	Somontano de Barbastro	Mujeres	4	99 No consta
Julio 2008	200807	Julio	2008	08	Cinca Medio	Hombres	312	01 De 1 a 9 trabajadores
Julio 2008	200807	Julio	2008	08	Cinca Medio	Mujeres	77	01 De 1 a 9 trabajadores
Julio 2008	200807	Julio	2008	08	Cinca Medio	Hombres	75	02 De 10 a 19 trabajadores
Julio 2008	200807	Julio	2008	08	Cinca Medio	Mujeres	31	02 De 10 a 19 trabajadores
Julio 2008	200807	Julio	2008	08	Cinca Medio	Hombres	91	03 De 20 a 49 trabajadores
Julio 2008	200807	Julio	2008	08	Cinca Medio	Mujeres	35	03 De 20 a 49 trabajadores
Julio 2008	200807	Julio	2008	08	Cinca Medio	Hombres	52	04 De 50 a 99 trabajadores
Julio 2008	200807	Julio	2008	08	Cinca Medio	Mujeres	65	04 De 50 a 99 trabajadores
Julio 2008	200807	Julio	2008	08	Cinca Medio	Hombres	31	05 De 100 a 199 trabajadores
Julio 2008	200807	Julio	2008	08	Cinca Medio	Mujeres	10	05 De 100 a 199 trabajadores
Julio 2008	200807	Julio	2008	08	Cinca Medio	Hombres	1	06 De 200 a 499 trabajadores
Julio 2008	200807	Julio	2008	08	Cinca Medio	Mujeres	10	06 De 200 a 499 trabajadores
Julio 2008	200807	Julio	2008	08	Cinca Medio	Hombres	1	07 De 500 a 999 trabajadores
Julio 2008	200807	Julio	2008	08	Cinca Medio	Mujeres	2	07 De 500 a 999 trabajadores
Julio 2008	200807	Julio	2008	08	Cinca Medio	Hombres	3	99 No consta
Julio 2008	200807	Julio	2008	08	Cinca Medio	Mujeres	2	99 No consta
Julio 2008	200807	Julio	2008	09	La Litera / La Llitera	Hombres	205	01 De 1 a 9 trabajadores
Julio 2008	200807	Julio	2008	09	La Litera / La Llitera	Mujeres	83	01 De 1 a 9 trabajadores
Julio 2008	200807	Julio	2008	09	La Litera / La Llitera	Hombres	48	02 De 10 a 19 trabajadores
Julio 2008	200807	Julio	2008	09	La Litera / La Llitera	Mujeres	17	02 De 10 a 19 trabajadores
Julio 2008	200807	Julio	2008	09	La Litera / La Llitera	Hombres	38	03 De 20 a 49 trabajadores
Julio 2008	200807	Julio	2008	09	La Litera / La Llitera	Mujeres	29	03 De 20 a 49 trabajadores
Julio 2008	200807	Julio	2008	09	La Litera / La Llitera	Hombres	10	04 De 50 a 99 trabajadores
Julio 2008	200807	Julio	2008	09	La Litera / La Llitera	Mujeres	14	04 De 50 a 99 trabajadores
Julio 2008	200807	Julio	2008	09	La Litera / La Llitera	Hombres	7	05 De 100 a 199 trabajadores
Julio 2008	200807	Julio	2008	09	La Litera / La Llitera	Mujeres	13	05 De 100 a 199 trabajadores
Julio 2008	200807	Julio	2008	09	La Litera / La Llitera	Hombres	14	06 De 200 a 499 trabajadores
Julio 2008	200807	Julio	2008	09	La Litera / La Llitera	Mujeres	1	06 De 200 a 499 trabajadores
Julio 2008	200807	Julio	2008	09	La Litera / La Llitera	Hombres	1	08 De 1.000 a 4.999 trabajadores
Julio 2008	200807	Julio	2008	09	La Litera / La Llitera	Hombres	15	99 No consta
Julio 2008	200807	Julio	2008	09	La Litera / La Llitera	Mujeres	6	99 No consta
Julio 2008	200807	Julio	2008	10	Los Monegros	Hombres	117	01 De 1 a 9 trabajadores
Julio 2008	200807	Julio	2008	10	Los Monegros	Mujeres	40	01 De 1 a 9 trabajadores
Julio 2008	200807	Julio	2008	10	Los Monegros	Hombres	46	02 De 10 a 19 trabajadores
Julio 2008	200807	Julio	2008	10	Los Monegros	Mujeres	27	02 De 10 a 19 trabajadores
Julio 2008	200807	Julio	2008	10	Los Monegros	Hombres	31	03 De 20 a 49 trabajadores
Julio 2008	200807	Julio	2008	10	Los Monegros	Mujeres	11	03 De 20 a 49 trabajadores
Julio 2008	200807	Julio	2008	10	Los Monegros	Hombres	10	04 De 50 a 99 trabajadores
Julio 2008	200807	Julio	2008	10	Los Monegros	Mujeres	9	04 De 50 a 99 trabajadores
Julio 2008	200807	Julio	2008	10	Los Monegros	Hombres	12	05 De 100 a 199 trabajadores
Julio 2008	200807	Julio	2008	10	Los Monegros	Mujeres	7	05 De 100 a 199 trabajadores
Julio 2008	200807	Julio	2008	10	Los Monegros	Hombres	2	06 De 200 a 499 trabajadores
Julio 2008	200807	Julio	2008	10	Los Monegros	Mujeres	9	06 De 200 a 499 trabajadores
Julio 2008	200807	Julio	2008	10	Los Monegros	Hombres	2	08 De 1.000 a 4.999 trabajadores
Julio 2008	200807	Julio	2008	10	Los Monegros	Hombres	1	99 No consta
Julio 2008	200807	Julio	2008	11	Bajo Cinca / Baix Cinca	Hombres	285	01 De 1 a 9 trabajadores
Julio 2008	200807	Julio	2008	11	Bajo Cinca / Baix Cinca	Mujeres	132	01 De 1 a 9 trabajadores
Julio 2008	200807	Julio	2008	11	Bajo Cinca / Baix Cinca	Hombres	102	02 De 10 a 19 trabajadores
Julio 2008	200807	Julio	2008	11	Bajo Cinca / Baix Cinca	Mujeres	71	02 De 10 a 19 trabajadores
Julio 2008	200807	Julio	2008	11	Bajo Cinca / Baix Cinca	Hombres	555	03 De 20 a 49 trabajadores
Julio 2008	200807	Julio	2008	11	Bajo Cinca / Baix Cinca	Mujeres	380	03 De 20 a 49 trabajadores
Julio 2008	200807	Julio	2008	11	Bajo Cinca / Baix Cinca	Hombres	112	04 De 50 a 99 trabajadores
Julio 2008	200807	Julio	2008	11	Bajo Cinca / Baix Cinca	Mujeres	117	04 De 50 a 99 trabajadores
Julio 2008	200807	Julio	2008	11	Bajo Cinca / Baix Cinca	Hombres	20	05 De 100 a 199 trabajadores
Julio 2008	200807	Julio	2008	11	Bajo Cinca / Baix Cinca	Mujeres	34	05 De 100 a 199 trabajadores
Julio 2008	200807	Julio	2008	11	Bajo Cinca / Baix Cinca	Hombres	57	06 De 200 a 499 trabajadores
Julio 2008	200807	Julio	2008	11	Bajo Cinca / Baix Cinca	Mujeres	61	06 De 200 a 499 trabajadores
Julio 2008	200807	Julio	2008	11	Bajo Cinca / Baix Cinca	Hombres	1	07 De 500 a 999 trabajadores
Julio 2008	200807	Julio	2008	11	Bajo Cinca / Baix Cinca	Hombres	16	08 De 1.000 a 4.999 trabajadores
Julio 2008	200807	Julio	2008	11	Bajo Cinca / Baix Cinca	Mujeres	7	08 De 1.000 a 4.999 trabajadores
Julio 2008	200807	Julio	2008	11	Bajo Cinca / Baix Cinca	Hombres	8	99 No consta
Julio 2008	200807	Julio	2008	11	Bajo Cinca / Baix Cinca	Mujeres	3	99 No consta
Julio 2008	200807	Julio	2008	12	Tarazona y el Moncayo	Hombres	69	01 De 1 a 9 trabajadores
Julio 2008	200807	Julio	2008	12	Tarazona y el Moncayo	Mujeres	29	01 De 1 a 9 trabajadores
Julio 2008	200807	Julio	2008	12	Tarazona y el Moncayo	Hombres	33	02 De 10 a 19 trabajadores
Julio 2008	200807	Julio	2008	12	Tarazona y el Moncayo	Mujeres	28	02 De 10 a 19 trabajadores
Julio 2008	200807	Julio	2008	12	Tarazona y el Moncayo	Hombres	12	03 De 20 a 49 trabajadores
Julio 2008	200807	Julio	2008	12	Tarazona y el Moncayo	Mujeres	9	03 De 20 a 49 trabajadores
Julio 2008	200807	Julio	2008	12	Tarazona y el Moncayo	Hombres	11	04 De 50 a 99 trabajadores
Julio 2008	200807	Julio	2008	12	Tarazona y el Moncayo	Mujeres	46	04 De 50 a 99 trabajadores
Julio 2008	200807	Julio	2008	12	Tarazona y el Moncayo	Hombres	6	05 De 100 a 199 trabajadores
Julio 2008	200807	Julio	2008	12	Tarazona y el Moncayo	Mujeres	7	05 De 100 a 199 trabajadores
Julio 2008	200807	Julio	2008	12	Tarazona y el Moncayo	Hombres	8	06 De 200 a 499 trabajadores
Julio 2008	200807	Julio	2008	12	Tarazona y el Moncayo	Mujeres	11	06 De 200 a 499 trabajadores
Julio 2008	200807	Julio	2008	12	Tarazona y el Moncayo	Mujeres	2	07 De 500 a 999 trabajadores
Julio 2008	200807	Julio	2008	12	Tarazona y el Moncayo	Hombres	144	08 De 1.000 a 4.999 trabajadores
Julio 2008	200807	Julio	2008	12	Tarazona y el Moncayo	Mujeres	120	08 De 1.000 a 4.999 trabajadores
Julio 2008	200807	Julio	2008	12	Tarazona y el Moncayo	Hombres	4	99 No consta
Julio 2008	200807	Julio	2008	12	Tarazona y el Moncayo	Mujeres	2	99 No consta
Julio 2008	200807	Julio	2008	13	Campo de Borja	Hombres	43	01 De 1 a 9 trabajadores
Julio 2008	200807	Julio	2008	13	Campo de Borja	Mujeres	44	01 De 1 a 9 trabajadores
Julio 2008	200807	Julio	2008	13	Campo de Borja	Hombres	11	02 De 10 a 19 trabajadores
Julio 2008	200807	Julio	2008	13	Campo de Borja	Mujeres	16	02 De 10 a 19 trabajadores
Julio 2008	200807	Julio	2008	13	Campo de Borja	Hombres	34	03 De 20 a 49 trabajadores
Julio 2008	200807	Julio	2008	13	Campo de Borja	Mujeres	17	03 De 20 a 49 trabajadores
Julio 2008	200807	Julio	2008	13	Campo de Borja	Hombres	31	04 De 50 a 99 trabajadores
Julio 2008	200807	Julio	2008	13	Campo de Borja	Mujeres	41	04 De 50 a 99 trabajadores
Julio 2008	200807	Julio	2008	13	Campo de Borja	Hombres	18	05 De 100 a 199 trabajadores
Julio 2008	200807	Julio	2008	13	Campo de Borja	Mujeres	19	05 De 100 a 199 trabajadores
Julio 2008	200807	Julio	2008	13	Campo de Borja	Hombres	14	06 De 200 a 499 trabajadores
Julio 2008	200807	Julio	2008	13	Campo de Borja	Mujeres	7	06 De 200 a 499 trabajadores
Julio 2008	200807	Julio	2008	13	Campo de Borja	Hombres	17	07 De 500 a 999 trabajadores
Julio 2008	200807	Julio	2008	13	Campo de Borja	Mujeres	36	07 De 500 a 999 trabajadores
Julio 2008	200807	Julio	2008	13	Campo de Borja	Hombres	5	08 De 1.000 a 4.999 trabajadores
Julio 2008	200807	Julio	2008	13	Campo de Borja	Mujeres	8	08 De 1.000 a 4.999 trabajadores
Julio 2008	200807	Julio	2008	13	Campo de Borja	Hombres	4	99 No consta
Julio 2008	200807	Julio	2008	14	Aranda	Hombres	49	01 De 1 a 9 trabajadores
Julio 2008	200807	Julio	2008	14	Aranda	Mujeres	14	01 De 1 a 9 trabajadores
Julio 2008	200807	Julio	2008	14	Aranda	Hombres	17	02 De 10 a 19 trabajadores
Julio 2008	200807	Julio	2008	14	Aranda	Mujeres	21	02 De 10 a 19 trabajadores
Julio 2008	200807	Julio	2008	14	Aranda	Hombres	13	03 De 20 a 49 trabajadores
Julio 2008	200807	Julio	2008	14	Aranda	Mujeres	25	03 De 20 a 49 trabajadores
Julio 2008	200807	Julio	2008	14	Aranda	Mujeres	13	04 De 50 a 99 trabajadores
Julio 2008	200807	Julio	2008	14	Aranda	Mujeres	2	06 De 200 a 499 trabajadores
Julio 2008	200807	Julio	2008	14	Aranda	Mujeres	1	07 De 500 a 999 trabajadores
Julio 2008	200807	Julio	2008	14	Aranda	Hombres	1	08 De 1.000 a 4.999 trabajadores
Julio 2008	200807	Julio	2008	14	Aranda	Mujeres	1	08 De 1.000 a 4.999 trabajadores
Julio 2008	200807	Julio	2008	14	Aranda	Hombres	2	99 No consta
Julio 2008	200807	Julio	2008	15	Ribera Alta del Ebro	Hombres	131	01 De 1 a 9 trabajadores
Julio 2008	200807	Julio	2008	15	Ribera Alta del Ebro	Mujeres	68	01 De 1 a 9 trabajadores
Julio 2008	200807	Julio	2008	15	Ribera Alta del Ebro	Hombres	83	02 De 10 a 19 trabajadores
Julio 2008	200807	Julio	2008	15	Ribera Alta del Ebro	Mujeres	49	02 De 10 a 19 trabajadores
Julio 2008	200807	Julio	2008	15	Ribera Alta del Ebro	Hombres	60	03 De 20 a 49 trabajadores
Julio 2008	200807	Julio	2008	15	Ribera Alta del Ebro	Mujeres	44	03 De 20 a 49 trabajadores
Julio 2008	200807	Julio	2008	15	Ribera Alta del Ebro	Hombres	94	04 De 50 a 99 trabajadores
Julio 2008	200807	Julio	2008	15	Ribera Alta del Ebro	Mujeres	76	04 De 50 a 99 trabajadores
Julio 2008	200807	Julio	2008	15	Ribera Alta del Ebro	Hombres	83	05 De 100 a 199 trabajadores
Julio 2008	200807	Julio	2008	15	Ribera Alta del Ebro	Mujeres	27	05 De 100 a 199 trabajadores
Julio 2008	200807	Julio	2008	15	Ribera Alta del Ebro	Hombres	123	06 De 200 a 499 trabajadores
Julio 2008	200807	Julio	2008	15	Ribera Alta del Ebro	Mujeres	98	06 De 200 a 499 trabajadores
Julio 2008	200807	Julio	2008	15	Ribera Alta del Ebro	Hombres	52	07 De 500 a 999 trabajadores
Julio 2008	200807	Julio	2008	15	Ribera Alta del Ebro	Mujeres	26	07 De 500 a 999 trabajadores
Julio 2008	200807	Julio	2008	15	Ribera Alta del Ebro	Hombres	103	08 De 1.000 a 4.999 trabajadores
Julio 2008	200807	Julio	2008	15	Ribera Alta del Ebro	Mujeres	33	08 De 1.000 a 4.999 trabajadores
Julio 2008	200807	Julio	2008	15	Ribera Alta del Ebro	Hombres	180	09 De 5.000 o más trabajadores
Julio 2008	200807	Julio	2008	15	Ribera Alta del Ebro	Mujeres	86	09 De 5.000 o más trabajadores
Julio 2008	200807	Julio	2008	15	Ribera Alta del Ebro	Hombres	19	99 No consta
Julio 2008	200807	Julio	2008	15	Ribera Alta del Ebro	Mujeres	7	99 No consta
Julio 2008	200807	Julio	2008	16	Valdejalón	Hombres	258	01 De 1 a 9 trabajadores
Julio 2008	200807	Julio	2008	16	Valdejalón	Mujeres	122	01 De 1 a 9 trabajadores
Julio 2008	200807	Julio	2008	16	Valdejalón	Hombres	120	02 De 10 a 19 trabajadores
Julio 2008	200807	Julio	2008	16	Valdejalón	Mujeres	103	02 De 10 a 19 trabajadores
Julio 2008	200807	Julio	2008	16	Valdejalón	Hombres	122	03 De 20 a 49 trabajadores
Julio 2008	200807	Julio	2008	16	Valdejalón	Mujeres	81	03 De 20 a 49 trabajadores
Julio 2008	200807	Julio	2008	16	Valdejalón	Hombres	78	04 De 50 a 99 trabajadores
Julio 2008	200807	Julio	2008	16	Valdejalón	Mujeres	65	04 De 50 a 99 trabajadores
Julio 2008	200807	Julio	2008	16	Valdejalón	Hombres	25	05 De 100 a 199 trabajadores
Julio 2008	200807	Julio	2008	16	Valdejalón	Mujeres	14	05 De 100 a 199 trabajadores
Julio 2008	200807	Julio	2008	16	Valdejalón	Hombres	83	06 De 200 a 499 trabajadores
Julio 2008	200807	Julio	2008	16	Valdejalón	Mujeres	51	06 De 200 a 499 trabajadores
Julio 2008	200807	Julio	2008	16	Valdejalón	Hombres	58	07 De 500 a 999 trabajadores
Julio 2008	200807	Julio	2008	16	Valdejalón	Mujeres	44	07 De 500 a 999 trabajadores
Julio 2008	200807	Julio	2008	16	Valdejalón	Hombres	136	08 De 1.000 a 4.999 trabajadores
Julio 2008	200807	Julio	2008	16	Valdejalón	Mujeres	49	08 De 1.000 a 4.999 trabajadores
Julio 2008	200807	Julio	2008	16	Valdejalón	Hombres	18	99 No consta
