Año	Residencia provincia código	Residencia municipio código	Residencia municipio nombre	Sexo	% de población de 0 a 19 años	% de población de 20 a 64 años	% de población de 65 y más años	% de población menor de 15	% de población menor de 25	% de población menor de 35	% de población menor de 45	Edad media de la población	Índice de envejecimiento	Índice de juventud	Índice de vejez	Índice de ancianidad	Índice de sobreenvejecimiento	Tasa global de dependencia	Tasa global de dependencia ancianos	Tasa global de dependencia jóvenes	Índice estructura de población activa total	Índice reemplazamiento edad activa total	Tasa de masculinidad	Índice de maternidad	Índice de potencialidad	Personas
1998	22	22061	Binéfar	Mujeres	19,2070918492982	58,7047525240089	22,0881556266929	12,7801034228023	26,0526963802019	41,7877370105885	55,4543215956661	42,8041122876139	115,0	57,8595317725752	172,832369942197	31,6610925306577	12,5975473801561	53,5349716446125	33,9130434782609	19,6219281663516	123,156089193825	86,5079365079365	0,0	7,95742524075013	115,345911949686	4061
1998	22	22062	Bisaurri	Mujeres	13,4020618556701	45,360824742268	41,2371134020619	8,24742268041237	16,4948453608247	22,680412371134	38,1443298969072	52,6752577319588	307,692307692308	20,0	500,0	35,0	12,5	97,9591836734694	81,6326530612245	16,3265306122449	77,7777777777778	66,6666666666667	0,0	2,7027027027027	39,1304347826087	97
1998	22	22063	Biscarrués	Mujeres	9,61538461538462	55,7692307692308	34,6153846153846	8,65384615384615	18,2692307692308	28,8461538461538	43,2692307692308	50,6634615384615	360,0	25,0	400,0	44,4444444444444	13,8888888888889	76,271186440678	61,0169491525424	15,2542372881356	103,448275862069	14,2857142857143	0,0	13,1578947368421	117,647058823529	104
1998	22	22064	Blecua y Torres	Mujeres	1,20481927710843	63,855421686747	34,9397590361446	0,0	13,2530120481928	24,0963855421687	34,9397590361446	54,6084337349398	2900,0	0,0		31,0344827586207	20,6896551724138	53,7037037037037	53,7037037037037	0,0	80,0	14,2857142857143	0,0	0,0	158,333333333333	83
1998	22	22066	Boltaña	Mujeres	15,8924205378973	56,7237163814181	27,3838630806846	11,2469437652812	21,760391198044	38,6308068459658	55,5012224938875	45,5195599022005	172,307692307692	41,0714285714286	243,478260869565	37,5	16,0714285714286	62,9482071713147	44,6215139442231	18,3266932270916	121,428571428571	80,0	0,0	8,62944162436548	109,411764705882	409
1998	22	22067	Bonansa	Mujeres	19,4444444444444	47,2222222222222	33,3333333333333	13,8888888888889	22,2222222222222	22,2222222222222	41,6666666666667	49,5	171,428571428571	41,6666666666667	240,0	33,3333333333333	16,6666666666667	89,4736842105263	63,1578947368421	26,3157894736842	111,111111111111	66,6666666666667	0,0	0,0	11,1111111111111	36
1998	22	22068	Borau	Mujeres	10,8108108108108	51,3513513513514	37,8378378378378	10,8108108108108	10,8108108108108	24,3243243243243	45,9459459459459	51,4459459459459	350,0	28,5714285714286	350,0	42,8571428571429	7,14285714285714	94,7368421052632	73,6842105263158	21,0526315789474	111,111111111111	0,0	0,0	21,4285714285714	55,5555555555556	37
1998	22	22069	Broto	Mujeres	16,8	56,4	26,8	13,2	21,6	40,0	54,0	45,144	159,52380952381	49,2537313432836	203,030303030303	35,8208955223881	11,9402985074627	66,6666666666667	44,6666666666667	22,0	115,942028985507	42,1052631578947	0,0	9,56521739130435	120,833333333333	250
1998	22	22072	Caldearenas	Mujeres	12,9310344827586	50,0	37,0689655172414	7,75862068965517	16,3793103448276	29,3103448275862	41,3793103448276	51,0862068965517	286,666666666667	20,9302325581395	477,777777777778	23,2558139534884	13,953488372093	81,25	67,1875	14,0625	82,3529411764706	57,1428571428571	0,0	2,32558139534884	105,555555555556	116
1998	22	22074	Campo	Mujeres	14,2857142857143	53,968253968254	31,7460317460317	8,99470899470899	19,5767195767196	30,6878306878307	45,5026455026455	48,9920634920635	222,222222222222	28,3333333333333	352,941176470588	35,0	15,0	68,75	53,5714285714286	15,1785714285714	109,433962264151	69,2307692307692	0,0	2,53164556962025	81,5789473684211	189
