Año	Provincia nombre	Municipio código	Municipio nombre	Saldo Vegetativo	Nacidos vivos residentes	Matrimonios residentes	Defunciones residentes
2014	Huesca	22217	Sena	-12,0			12,0
2014	Huesca	22221	Sesué				
2014	Huesca	22222	Siétamo	-4,0		3	4,0
2014	Huesca	22225	Tamarite de Litera	-57,0		8	57,0
2014	Huesca	22226	Tardienta	-16,0		5	16,0
2014	Huesca	22227	Tella-Sin	-4,0			4,0
2014	Huesca	22228	Tierz	0,0		2	
2014	Huesca	22230	Torla-Ordesa	-6,0		1	6,0
2014	Huesca	22233	Torre la Ribera	-2,0			2,0
2014	Huesca	22235	Torres de Alcanadre	-2,0			2,0
2014	Huesca	22236	Torres de Barbués	-4,0			4,0
2014	Huesca	22242	Valfarta	-1,0			1,0
2014	Huesca	22245	Velilla de Cinca	-10,0			10,0
2014	Huesca	22246	Beranuy	-1,0			1,0
2014	Huesca	22249	Villanova	-2,0			2,0
2014	Huesca	22250	Villanúa	-1,0		2	1,0
2014	Huesca	22251	Villanueva de Sigena	-4,0		1	4,0
2014	Huesca	22252	Yebra de Basa	-4,0			4,0
2014	Huesca	22253	Yésero				
2014	Huesca	22254	Zaidín	-13,0		3	13,0
2014	Huesca	22901	Valle de Hecho	-13,0			13,0
2014	Huesca	22902	Puente la Reina de Jaca	-4,0			4,0
2014	Huesca	22903	San Miguel del Cinca	-9,0		2	9,0
2014	Huesca	22904	Sotonera (La)	-14,0		2	14,0
2014	Huesca	22905	Lupiñén-Ortilla	-5,0		1	5,0
2014	Huesca	22907	Aínsa-Sobrarbe	-25,0		6	25,0
2014	Huesca	22909	Vencillón	-4,0			4,0
2014	Teruel	44001	Ababuj				
2014	Teruel	44002	Abejuela				
2014	Teruel	44004	Aguaviva	-8,0			8,0
2014	Teruel	44008	Albalate del Arzobispo	-23,0		6	23,0
2014	Teruel	44009	Albarracín	-13,0		1	13,0
2014	Teruel	44010	Albentosa	-4,0			4,0
2014	Teruel	44011	Alcaine				
2014	Teruel	44013	Alcañiz	-158,0		52	158,0
2014	Teruel	44014	Alcorisa	-47,0		16	47,0
2014	Teruel	44016	Alfambra	-4,0		4	4,0
2014	Teruel	44017	Aliaga	-6,0		1	6,0
2014	Teruel	44022	Alloza	-5,0			5,0
2014	Teruel	44025	Andorra	-73,0		24	73,0
2014	Teruel	44026	Arcos de las Salinas				
2014	Teruel	44028	Argente	-4,0			4,0
2014	Teruel	44029	Ariño	-14,0		3	14,0
2014	Teruel	44037	Beceite	-12,0		1	12,0
2014	Teruel	44042	Blancas	-3,0			3,0
2014	Teruel	44044	Bordón	-1,0		1	1,0
2014	Teruel	44047	Burbáguena	-20,0			20,0
2014	Teruel	44049	Calaceite	-19,0		2	19,0
2014	Teruel	44050	Calamocha	-57,0		10	57,0
2014	Teruel	44051	Calanda	-56,0		7	56,0
2014	Teruel	44056	Caminreal	-11,0			11,0
2014	Teruel	44059	Cantavieja	-9,0		2	9,0
2014	Teruel	44063	Cañizar del Olivar	-2,0			2,0
2014	Teruel	44066	Castel de Cabra	-4,0		2	4,0
2014	Teruel	44067	Castelnou	-1,0			1,0
2014	Teruel	44068	Castelserás	-6,0		4	6,0
2014	Teruel	44071	Castellote	-9,0		1	9,0
2014	Teruel	44074	Cedrillas	-9,0		3	9,0
2014	Teruel	44075	Celadas	-4,0			4,0
2014	Teruel	44076	Cella	-40,0		10	40,0
2014	Teruel	44077	Cerollera (La)	-1,0			1,0
2014	Teruel	44080	Codoñera (La)	-11,0		1	11,0
2014	Teruel	44086	Cretas	-7,0		4	7,0
2014	Teruel	44088	Cuba (La)	-2,0			2,0
2014	Teruel	44093	Cuevas de Almudén	-1,0		1	1,0
2014	Teruel	44096	Ejulve	-2,0			2,0
2014	Teruel	44099	Escucha	-10,0		5	10,0
2014	Teruel	44106	Fortanete	-5,0		1	5,0
2014	Teruel	44107	Foz-Calanda	-3,0			3,0
2014	Teruel	44108	Fresneda (La)	-5,0		2	5,0
2014	Teruel	44109	Frías de Albarracín	-4,0			4,0
2014	Teruel	44115	Galve	-1,0			1,0
2014	Teruel	44116	Gargallo	-2,0			2,0
2014	Teruel	44118	Ginebrosa (La)	-3,0			3,0
2014	Teruel	44119	Griegos				
2014	Teruel	44120	Guadalaviar	-2,0			2,0
2014	Teruel	44122	Híjar	-27,0		2	27,0
2014	Teruel	44124	Hoz de la Vieja (La)				
2014	Teruel	44126	Iglesuela del Cid (La)	-8,0			8,0
2014	Teruel	44128	Jarque de la Val	-2,0			2,0
2014	Teruel	44137	Linares de Mora	-3,0		1	3,0
2014	Teruel	44138	Loscos	-1,0			1,0
2014	Teruel	44141	Lledó	-3,0			3,0
2014	Teruel	44143	Manzanera	-7,0		1	7,0
2014	Teruel	44144	Martín del Río	-3,0		2	3,0
2014	Teruel	44145	Mas de las Matas	-16,0		4	16,0
2014	Teruel	44146	Mata de los Olmos (La)	-2,0			2,0
2014	Teruel	44147	Mazaleón	-4,0		1	4,0
2014	Teruel	44148	Mezquita de Jarque	-6,0			6,0
2014	Teruel	44149	Mirambel	-2,0			2,0
2014	Teruel	44151	Molinos	0,0		1	
2014	Teruel	44153	Monreal del Campo	-33,0		10	33,0
2014	Teruel	44154	Monroyo				
2014	Teruel	44155	Montalbán	-17,0		4	17,0
2014	Teruel	44158	Mora de Rubielos	-15,0		6	15,0
2014	Teruel	44160	Mosqueruela	-4,0		1	4,0
2014	Teruel	44161	Muniesa	-12,0		1	12,0
2014	Teruel	44168	Odón	-7,0			7,0
2014	Teruel	44169	Ojos Negros	-13,0		2	13,0
2014	Teruel	44171	Olba	-1,0		1	1,0
2014	Teruel	44172	Oliete	-9,0		1	9,0
2014	Teruel	44173	Olmos (Los)	-4,0			4,0
2014	Teruel	44174	Orihuela del Tremedal	-8,0		1	8,0
2014	Teruel	44176	Palomar de Arroyos	0,0		2	
2014	Teruel	44177	Pancrudo	-3,0			3,0
2014	Teruel	44179	Peñarroya de Tastavins	-4,0		1	4,0
2014	Teruel	44187	Portellada (La)	-3,0			3,0
2014	Teruel	44191	Puebla de Híjar (La)	-14,0		7	14,0
2014	Teruel	44192	Puebla de Valverde (La)	-5,0		2	5,0
2014	Teruel	44196	Riodeva	-3,0			3,0
2014	Teruel	44198	Royuela	-5,0			5,0
2014	Teruel	44201	Rubielos de Mora	-4,0		1	4,0
2014	Teruel	44205	Samper de Calanda	-17,0			17,0
2014	Teruel	44206	San Agustín	-2,0			2,0
2014	Teruel	44209	Santa Eulalia	-20,0		4	20,0
2014	Teruel	44210	Sarrión	-12,0		2	12,0
2014	Teruel	44211	Segura de los Baños				
2014	Teruel	44216	Teruel	-308,0		167	308,0
2014	Teruel	44226	Torrelacárcel	-7,0			7,0
2014	Teruel	44228	Torremocha de Jiloca	-4,0			4,0
2014	Teruel	44230	Torrevelilla	-3,0		1	3,0
2014	Teruel	44232	Torrijo del Campo	-7,0		3	7,0
2014	Teruel	44238	Utrillas	-28,0		7	28,0
2014	Teruel	44240	Valbona				
2014	Teruel	44241	Valdealgorfa	-6,0		1	6,0
2014	Teruel	44245	Valdeltormo	-7,0		2	7,0
2014	Teruel	44246	Valderrobres	-28,0		4	28,0
2014	Teruel	44247	Valjunquera	-11,0			11,0
2014	Teruel	44251	Villafranca del Campo	-3,0		2	3,0
2014	Teruel	44252	Villahermosa del Campo	-1,0			1,0
2014	Teruel	44258	Villar del Salz	-2,0			2,0
2014	Teruel	44261	Villarquemado	-16,0		7	16,0
2014	Teruel	44263	Villastar	-7,0		1	7,0
2014	Teruel	44264	Villel	-4,0			4,0
2014	Teruel	44265	Vinaceite	-1,0			1,0
2014	Zaragoza	50004	Aguarón	-9,0		1	9,0
2014	Zaragoza	50006	Ainzón	-21,0		3	21,0
2014	Zaragoza	50008	Alagón	-69,0		20	69,0
2014	Zaragoza	50011	Albeta	0,0		1	
2014	Zaragoza	50013	Alcalá de Ebro	-4,0		1	4,0
2014	Zaragoza	50017	Alfajarín	-17,0		8	17,0
2014	Zaragoza	50018	Alfamén	-19,0		2	19,0
2014	Zaragoza	50020	Alhama de Aragón	-13,0		2	13,0
2014	Zaragoza	50022	Almolda (La)	-9,0		1	9,0
2014	Zaragoza	50024	Almonacid de la Sierra	-14,0		1	14,0
2014	Zaragoza	50025	Almunia de Doña Godina (La)	-77,0		18	77,0
2014	Zaragoza	50026	Alpartir	-3,0		1	3,0
2014	Zaragoza	50029	Aniñón	-7,0			7,0
2014	Zaragoza	50031	Aranda de Moncayo	-4,0		2	4,0
2014	Zaragoza	50032	Arándiga	-9,0			9,0
2014	Zaragoza	50034	Ariza	-14,0		5	14,0
2014	Zaragoza	50038	Ateca	-27,0		1	27,0
2014	Zaragoza	50043	Bárboles	-3,0		1	3,0
2014	Zaragoza	50044	Bardallur	-3,0			3,0
2014	Zaragoza	50045	Belchite	-25,0		3	25,0
2014	Zaragoza	50051	Biota	-14,0		2	14,0
2014	Zaragoza	50053	Boquiñeni	-9,0			9,0
2014	Zaragoza	50055	Borja	-56,0		6	56,0
2014	Zaragoza	50056	Botorrita	-7,0		1	7,0
2014	Zaragoza	50057	Brea de Aragón	-22,0		3	22,0
2014	Zaragoza	50059	Bujaraloz	-9,0		1	9,0
2014	Zaragoza	50061	Bureta	-5,0		1	5,0
2014	Zaragoza	50062	Burgo de Ebro (El)	-20,0		6	20,0
2014	Zaragoza	50064	Cabañas de Ebro	-5,0		1	5,0
2014	Zaragoza	50066	Cadrete	-13,0		16	13,0
2014	Zaragoza	50067	Calatayud	-213,0		48	213,0
2014	Zaragoza	50068	Calatorao	-31,0		6	31,0
2014	Zaragoza	50072	Carenas	-4,0			4,0
2014	Zaragoza	50073	Cariñena	-54,0		6	54,0
2014	Zaragoza	50074	Caspe	-103,0		30	103,0
2014	Zaragoza	50075	Castejón de Alarba	-1,0			1,0
2014	Zaragoza	50077	Castejón de Valdejasa	-2,0		1	2,0
2014	Zaragoza	50078	Castiliscar	-5,0			5,0
2014	Zaragoza	50081	Cetina	-13,0			13,0
2014	Zaragoza	50083	Cinco Olivas	-3,0			3,0
2014	Zaragoza	50085	Codo	-6,0			6,0
2014	Zaragoza	50086	Codos	-4,0			4,0
2014	Zaragoza	50089	Cuarte de Huerva	-30,0		68	30,0
2014	Zaragoza	50092	Chiprana	-4,0		2	4,0
2014	Zaragoza	50093	Chodes	-1,0			1,0
2014	Zaragoza	50094	Daroca	-48,0		8	48,0
2014	Zaragoza	50095	Ejea de los Caballeros	-172,0		45	172,0
2014	Zaragoza	50099	Épila	-49,0		6	49,0
2014	Zaragoza	50100	Erla	-6,0		2	6,0
2014	Zaragoza	50101	Escatrón	-21,0		3	21,0
2014	Zaragoza	50102	Fabara	-15,0			15,0
2014	Zaragoza	50104	Farlete	-4,0		1	4,0
2014	Zaragoza	50105	Fayón	-2,0		2	2,0
2014	Zaragoza	50107	Figueruelas	-15,0		4	15,0
2014	Zaragoza	50111	Fréscano	-3,0		1	3,0
2014	Zaragoza	50113	Fuendejalón	-15,0		2	15,0
2014	Zaragoza	50115	Fuentes de Ebro	-43,0		13	43,0
2014	Zaragoza	50116	Fuentes de Jiloca	-4,0		1	4,0
2014	Zaragoza	50118	Gallur	-28,0		9	28,0
2014	Zaragoza	50119	Gelsa	-14,0		1	14,0
2014	Zaragoza	50123	Grisén	-8,0		2	8,0
2014	Zaragoza	50124	Herrera de los Navarros	-13,0			13,0
2014	Zaragoza	50125	Ibdes	-12,0		1	12,0
2014	Zaragoza	50126	Illueca	-26,0		5	26,0
2014	Zaragoza	50129	Jaraba	-2,0			2,0
2014	Zaragoza	50130	Jarque	-7,0		1	7,0
2014	Zaragoza	50132	Joyosa (La)	-12,0		5	12,0
2014	Zaragoza	50136	Lécera	-18,0		3	18,0
2014	Zaragoza	50137	Leciñena	-19,0		1	19,0
2014	Zaragoza	50139	Letux	-7,0		1	7,0
2014	Zaragoza	50143	Longares	-9,0		1	9,0
2014	Zaragoza	50146	Lucena de Jalón	-7,0			7,0
2014	Zaragoza	50147	Luceni	-22,0		4	22,0
2014	Zaragoza	50148	Luesia	-11,0			11,0
2014	Zaragoza	50150	Lumpiaque	-19,0		1	19,0
2014	Zaragoza	50151	Luna	-9,0		2	9,0
2014	Zaragoza	50152	Maella	-24,0		7	24,0
2014	Zaragoza	50153	Magallón	-22,0		1	22,0
2014	Zaragoza	50156	Maleján	-2,0		1	2,0
2014	Zaragoza	50157	Malón	-10,0			10,0
2014	Zaragoza	50159	Maluenda	-22,0		2	22,0
2014	Zaragoza	50160	Mallén	-44,0		14	44,0
2014	Zaragoza	50163	María de Huerva	-23,0		36	23,0
2014	Zaragoza	50164	Mediana de Aragón	-7,0			7,0
2014	Zaragoza	50165	Mequinenza	-19,0		3	19,0
2014	Zaragoza	50166	Mesones de Isuela	-5,0			5,0
2014	Zaragoza	50169	Miedes de Aragón	-3,0		2	3,0
2014	Zaragoza	50170	Monegrillo	-8,0		1	8,0
2014	Zaragoza	50175	Morata de Jalón	-10,0		2	10,0
2014	Zaragoza	50180	Mozota	-2,0			2,0
2014	Zaragoza	50181	Muel	-18,0		6	18,0
2014	Zaragoza	50182	Muela (La)	-18,0		22	18,0
2014	Zaragoza	50189	Nonaspe	-14,0		3	14,0
2014	Zaragoza	50190	Novallas	-17,0		5	17,0
2014	Zaragoza	50191	Novillas	-6,0			6,0
2014	Zaragoza	50192	Nuévalos	-4,0		2	4,0
2014	Zaragoza	50193	Nuez de Ebro	-8,0		2	8,0
2014	Zaragoza	50197	Orés	-1,0			1,0
2014	Zaragoza	50199	Osera de Ebro	-6,0		1	6,0
2014	Zaragoza	50200	Paniza	-11,0		2	11,0
2014	Zaragoza	50201	Paracuellos de Jiloca	-8,0		3	8,0
2014	Zaragoza	50203	Pastriz	-11,0		3	11,0
2014	Zaragoza	50204	Pedrola	-32,0		10	32,0
2014	Zaragoza	50205	Pedrosas (Las)	-1,0			1,0
2014	Zaragoza	50206	Perdiguera	-8,0		2	8,0
2014	Zaragoza	50208	Pina de Ebro	-26,0		7	26,0
2014	Zaragoza	50209	Pinseque	-49,0		20	49,0
2014	Zaragoza	50211	Plasencia de Jalón	-4,0		1	4,0
2014	Zaragoza	50212	Pleitas	0,0		1	
2014	Zaragoza	50216	Pozuelo de Aragón	-9,0			9,0
2014	Zaragoza	50218	Puebla de Albortón	-2,0			2,0
2014	Zaragoza	50219	Puebla de Alfindén (La)	-27,0		24	27,0
2014	Zaragoza	50222	Quinto	-25,0		5	25,0
2014	Zaragoza	50223	Remolinos	-9,0		2	9,0
2014	Zaragoza	50225	Ricla	-32,0		4	32,0
2014	Zaragoza	50228	Rueda de Jalón	-6,0			6,0
2014	Zaragoza	50230	Sádaba	-28,0		3	28,0
2014	Zaragoza	50232	Salvatierra de Esca	-2,0			2,0
2014	Zaragoza	50233	Samper del Salz	-2,0			2,0
2014	Zaragoza	50235	San Mateo de Gállego	-30,0		10	30,0
2014	Zaragoza	50240	Sástago	-19,0		2	19,0
2014	Zaragoza	50241	Saviñán	-13,0		2	13,0
2014	Zaragoza	50245	Sigüés	-1,0			1,0
2014	Zaragoza	50247	Sobradiel	-11,0		2	11,0
2014	Zaragoza	50248	Sos del Rey Católico	-5,0			5,0
2014	Zaragoza	50251	Tarazona	-115,0		28	115,0
2014	Zaragoza	50252	Tauste	-107,0		16	107,0
2014	Zaragoza	50253	Terrer	-8,0			8,0
2014	Zaragoza	50254	Tierga	-2,0			2,0
2014	Zaragoza	50261	Torrellas	-7,0		1	7,0
2014	Zaragoza	50262	Torres de Berrellén	-15,0		4	15,0
2014	Zaragoza	50264	Tosos	-5,0			5,0
2014	Zaragoza	50267	Uncastillo	-17,0			17,0
2014	Zaragoza	50268	Undués de Lerda				
2014	Zaragoza	50269	Urrea de Jalón	-18,0			18,0
2014	Zaragoza	50272	Utebo	-100,0		52	100,0
2014	Zaragoza	50277	Valtorres	-3,0			3,0
2014	Zaragoza	50278	Velilla de Ebro	-2,0			2,0
2014	Zaragoza	50280	Vera de Moncayo	-8,0			8,0
2014	Zaragoza	50285	Villafranca de Ebro	-11,0		3	11,0
2014	Zaragoza	50286	Villalba de Perejil	-1,0			1,0
2014	Zaragoza	50288	Villanueva de Gállego	-46,0		18	46,0
2014	Zaragoza	50290	Villanueva de Huerva	-9,0			9,0
2014	Zaragoza	50292	Villarreal de Huerva	-3,0			3,0
2014	Zaragoza	50293	Villarroya de la Sierra	-9,0			9,0
2014	Zaragoza	50296	Zaida (La)	-11,0			11,0
2014	Zaragoza	50297	Zaragoza	-6363,0		2321	6363,0
2014	Zaragoza	50298	Zuera	-55,0		25	55,0
2014	Zaragoza	50903	Villamayor de Gállego	-24,0		5	24,0
2013	Huesca	22001	Abiego	-3,0			3,0
2013	Huesca	22003	Adahuesca	-3,0		1	3,0
2013	Huesca	22004	Agüero	-2,0			2,0
2013	Huesca	22006	Aísa	-4,0			4,0
2013	Huesca	22007	Albalate de Cinca	-13,0		3	13,0
2013	Huesca	22009	Albelda	-20,0		1	20,0
2013	Huesca	22015	Alcalá del Obispo	-1,0			1,0
2013	Huesca	22016	Alcampell	-12,0			12,0
2013	Huesca	22017	Alcolea de Cinca	-16,0		7	16,0
2013	Huesca	22020	Alfántega	-4,0		1	4,0
2013	Huesca	22021	Almudévar	-26,0		13	26,0
2013	Huesca	22022	Almunia de San Juan	-9,0		4	9,0
2013	Huesca	22023	Almuniente	-9,0			9,0
2013	Huesca	22024	Alquézar	0,0		1	
2013	Huesca	22025	Altorricón	-17,0		3	17,0
2013	Huesca	22027	Angüés	-12,0		1	12,0
2013	Huesca	22028	Ansó	-8,0		2	8,0
2013	Huesca	22039	Ayerbe	-20,0		1	20,0
2013	Huesca	22040	Azanuy-Alins	-3,0		1	3,0
2013	Huesca	22041	Azara	-3,0			3,0
2013	Huesca	22042	Azlor	-1,0			1,0
2013	Huesca	22044	Bailo	-3,0			3,0
2013	Huesca	22046	Ballobar	-16,0		1	16,0
2013	Huesca	22047	Banastás				
2013	Huesca	22048	Barbastro	-181,0		65	181,0
2013	Huesca	22052	Belver de Cinca	-20,0		1	20,0
2013	Huesca	22053	Benabarre	-14,0		3	14,0
2013	Huesca	22054	Benasque	-13,0		8	13,0
2013	Huesca	22055	Berbegal	-6,0			6,0
2013	Huesca	22057	Bielsa	-6,0			6,0
2013	Huesca	22059	Biescas	-22,0		2	22,0
2013	Huesca	22060	Binaced	-20,0		3	20,0
2013	Huesca	22061	Binéfar	-81,0		28	81,0
2013	Huesca	22062	Bisaurri	-1,0			1,0
2013	Huesca	22066	Boltaña	-8,0		3	8,0
2013	Huesca	22069	Broto	-6,0		1	6,0
2013	Huesca	22072	Caldearenas	-3,0		1	3,0
2013	Huesca	22078	Canfranc	-1,0		1	1,0
2013	Huesca	22079	Capdesaso	-3,0			3,0
2013	Huesca	22080	Capella	-4,0			4,0
2013	Huesca	22081	Casbas de Huesca	-2,0			2,0
2013	Huesca	22084	Castejón de Sos	-9,0			9,0
2013	Huesca	22087	Castigaleu	-2,0			2,0
2013	Huesca	22095	Chía	-2,0		2	2,0
2013	Huesca	22096	Chimillas	-6,0		1	6,0
2013	Huesca	22099	Esplús	-12,0			12,0
2013	Huesca	22103	Estadilla	-14,0		3	14,0
2013	Huesca	22105	Estopiñán del Castillo	-1,0			1,0
2013	Huesca	22107	Fanlo	-2,0			2,0
2013	Huesca	22109	Fiscal	-2,0		1	2,0
2013	Huesca	22110	Fonz	-17,0		2	17,0
2013	Huesca	22111	Foradada del Toscar	-3,0			3,0
2013	Huesca	22112	Fraga	-143,0		47	143,0
2013	Huesca	22113	Fueva (La)	-9,0		2	9,0
2013	Huesca	22116	Grañén	-45,0		3	45,0
2013	Huesca	22117	Graus	-52,0		1	52,0
2013	Huesca	22119	Gurrea de Gállego	-24,0		4	24,0
2013	Huesca	22124	Huerto	-5,0			5,0
2013	Huesca	22125	Huesca	-513,0		177	513,0
2013	Huesca	22127	Igriés	-7,0		3	7,0
2013	Huesca	22130	Jaca	-139,0		60	139,0
2013	Huesca	22131	Jasa	-2,0		1	2,0
2013	Huesca	22133	Labuerda	0,0		1	
2013	Huesca	22135	Laluenga	-7,0		1	7,0
2013	Huesca	22136	Lalueza	-11,0			11,0
2013	Huesca	22137	Lanaja	-20,0		1	20,0
2013	Huesca	22142	Lascuarre	-1,0		1	1,0
2013	Huesca	22143	Laspaúles	-2,0			2,0
2013	Huesca	22144	Laspuña	-2,0		1	2,0
2013	Huesca	22150	Loporzano	-8,0			8,0
2013	Huesca	22151	Loscorrales	0,0		1	
2013	Huesca	22157	Montanuy	-6,0		1	6,0
2013	Huesca	22158	Monzón	-168,0		58	168,0
2013	Huesca	22160	Naval	-3,0			3,0
2013	Huesca	22162	Novales	-2,0			2,0
2013	Huesca	22163	Nueno	-2,0		1	2,0
2013	Huesca	22165	Ontiñena	-7,0		2	7,0
2013	Huesca	22167	Osso de Cinca	-8,0			8,0
2013	Huesca	22168	Palo	-2,0			2,0
2013	Huesca	22170	Panticosa	-5,0		2	5,0
2013	Huesca	22172	Peñalba	-4,0			4,0
2013	Huesca	22173	Peñas de Riglos (Las)	-3,0		3	3,0
2013	Huesca	22174	Peralta de Alcofea	-6,0		1	6,0
2013	Huesca	22175	Peralta de Calasanz	-2,0			2,0
2013	Huesca	22176	Peraltilla	-3,0		1	3,0
2013	Huesca	22182	Plan	-4,0			4,0
2013	Huesca	22184	Poleñino	-2,0			2,0
2013	Huesca	22186	Pozán de Vero	-5,0			5,0
2013	Huesca	22187	Puebla de Castro (La)	-5,0		1	5,0
2013	Huesca	22189	Puértolas	-1,0			1,0
2013	Huesca	22190	Pueyo de Araguás (El)	-2,0			2,0
2013	Huesca	22193	Pueyo de Santa Cruz	-5,0		3	5,0
2013	Huesca	22195	Quicena	-2,0			2,0
2013	Huesca	22197	Robres	-5,0		4	5,0
2013	Huesca	22199	Sabiñánigo	-87,0		20	87,0
2013	Huesca	22201	Salas Altas	-9,0			9,0
2013	Huesca	22203	Salillas	-3,0			3,0
2013	Huesca	22204	Sallent de Gállego	-5,0		6	5,0
2013	Huesca	22205	San Esteban de Litera	-12,0			12,0
2013	Huesca	22206	Sangarrén	-2,0			2,0
2013	Huesca	22207	San Juan de Plan	-2,0		1	2,0
2013	Huesca	22209	Santa Cruz de la Serós	-1,0			1,0
2013	Huesca	22212	Santaliestra y San Quílez				
2013	Huesca	22213	Sariñena	-38,0		11	38,0
2013	Huesca	22214	Secastilla	-1,0			1,0
2013	Huesca	22215	Seira	-2,0			2,0
2013	Huesca	22217	Sena	-7,0			7,0
2013	Huesca	22220	Sesa	-3,0		1	3,0
2013	Huesca	22222	Siétamo	-4,0		2	4,0
2013	Huesca	22225	Tamarite de Litera	-49,0		12	49,0
2013	Huesca	22226	Tardienta	-16,0		1	16,0
2013	Huesca	22228	Tierz	-2,0		2	2,0
2013	Huesca	22230	Torla-Ordesa	-2,0		2	2,0
2013	Huesca	22232	Torralba de Aragón				
2013	Huesca	22233	Torre la Ribera	-3,0			3,0
2013	Huesca	22236	Torres de Barbués	-6,0			6,0
2013	Huesca	22245	Velilla de Cinca	-6,0		1	6,0
2013	Huesca	22248	Vicién	-1,0			1,0
2013	Huesca	22249	Villanova				
2013	Huesca	22250	Villanúa	-6,0		1	6,0
2013	Huesca	22251	Villanueva de Sigena	-6,0			6,0
2013	Huesca	22252	Yebra de Basa	-2,0			2,0
2013	Huesca	22253	Yésero	-1,0			1,0
2013	Huesca	22254	Zaidín	-26,0		5	26,0
2013	Huesca	22902	Puente la Reina de Jaca	-8,0			8,0
2013	Huesca	22903	San Miguel del Cinca	-6,0		3	6,0
2013	Huesca	22904	Sotonera (La)	-12,0		1	12,0
2013	Huesca	22905	Lupiñén-Ortilla	-3,0			3,0
2013	Huesca	22906	Santa María de Dulcis	0,0		1	
2013	Huesca	22907	Aínsa-Sobrarbe	-25,0		8	25,0
2013	Huesca	22908	Hoz y Costeán	-4,0			4,0
2013	Huesca	22909	Vencillón	-4,0		1	4,0
2013	Teruel	44001	Ababuj				
2013	Teruel	44004	Aguaviva	-8,0		2	8,0
2013	Teruel	44008	Albalate del Arzobispo	-37,0		7	37,0
2013	Teruel	44009	Albarracín	-20,0		1	20,0
2013	Teruel	44010	Albentosa	-4,0			4,0
2013	Teruel	44011	Alcaine				
2013	Teruel	44012	Alcalá de la Selva	-9,0			9,0
2013	Teruel	44013	Alcañiz	-148,0		55	148,0
2013	Teruel	44014	Alcorisa	-38,0		12	38,0
2013	Teruel	44016	Alfambra	-7,0			7,0
2013	Teruel	44017	Aliaga	-2,0		1	2,0
2013	Teruel	44022	Alloza	-15,0		3	15,0
2013	Teruel	44025	Andorra	-72,0		24	72,0
2013	Teruel	44029	Ariño	-9,0			9,0
2013	Teruel	44032	Bádenas	-1,0			1,0
2013	Teruel	44033	Báguena	-9,0			9,0
2013	Teruel	44037	Beceite	-10,0		1	10,0
2013	Teruel	44045	Bronchales	-4,0		1	4,0
2013	Teruel	44048	Cabra de Mora	-1,0			1,0
2013	Teruel	44049	Calaceite	-19,0		2	19,0
2013	Teruel	44050	Calamocha	-42,0		10	42,0
2013	Teruel	44051	Calanda	-50,0		12	50,0
2013	Teruel	44056	Caminreal	-13,0			13,0
2013	Teruel	44059	Cantavieja	-13,0		2	13,0
2013	Teruel	44067	Castelnou	-2,0			2,0
2013	Teruel	44068	Castelserás	-11,0		2	11,0
2013	Teruel	44071	Castellote	-16,0		1	16,0
2013	Teruel	44074	Cedrillas	-8,0		4	8,0
2013	Teruel	44075	Celadas	-6,0			6,0
2013	Teruel	44076	Cella	-28,0		12	28,0
2013	Teruel	44080	Codoñera (La)	-2,0			2,0
2013	Teruel	44082	Corbalán				
2013	Teruel	44086	Cretas	-10,0		1	10,0
2013	Teruel	44090	Cucalón	-2,0			2,0
2013	Teruel	44093	Cuevas de Almudén	-1,0			1,0
2013	Teruel	44096	Ejulve	-4,0			4,0
2013	Teruel	44097	Escorihuela	-2,0			2,0
2013	Teruel	44099	Escucha	-10,0		3	10,0
2013	Teruel	44100	Estercuel	-3,0			3,0
2013	Teruel	44106	Fortanete	-1,0		2	1,0
2013	Teruel	44107	Foz-Calanda	-2,0			2,0
2013	Teruel	44108	Fresneda (La)	-4,0		3	4,0
2013	Teruel	44109	Frías de Albarracín	-2,0			2,0
2013	Teruel	44110	Fuenferrada				
2013	Teruel	44111	Fuentes Calientes	-2,0			2,0
2013	Teruel	44112	Fuentes Claras	-7,0		1	7,0
2013	Teruel	44113	Fuentes de Rubielos	-1,0		1	1,0
2013	Teruel	44114	Fuentespalda	-5,0			5,0
2013	Teruel	44115	Galve	-2,0			2,0
2013	Teruel	44116	Gargallo	-3,0			3,0
2013	Teruel	44117	Gea de Albarracín	-6,0		2	6,0
2013	Teruel	44118	Ginebrosa (La)	0,0		1	
2013	Teruel	44120	Guadalaviar	-1,0		4	1,0
2013	Teruel	44121	Gúdar	-1,0		1	1,0
2013	Teruel	44122	Híjar	-20,0		9	20,0
2013	Teruel	44123	Hinojosa de Jarque	-4,0			4,0
2013	Teruel	44137	Linares de Mora	-6,0		3	6,0
2013	Teruel	44141	Lledó	-5,0		2	5,0
2013	Teruel	44143	Manzanera	-7,0			7,0
2013	Teruel	44145	Mas de las Matas	-20,0		6	20,0
2013	Teruel	44146	Mata de los Olmos (La)	-4,0		2	4,0
2013	Teruel	44147	Mazaleón	-9,0		1	9,0
2013	Teruel	44148	Mezquita de Jarque	-2,0		1	2,0
2013	Teruel	44149	Mirambel	-1,0			1,0
2013	Teruel	44151	Molinos	-4,0			4,0
2013	Teruel	44153	Monreal del Campo	-38,0		6	38,0
2013	Teruel	44154	Monroyo	-5,0		2	5,0
2013	Teruel	44155	Montalbán	-19,0		7	19,0
2013	Teruel	44158	Mora de Rubielos	-20,0		6	20,0
