Año	Mes (código)	Mes nombre	Mes y año	Sexo	Comarca código	Comarca nombre	Temporalidad	Modalidad	Grupo de tipo de contrato	Número de contratos
2006	200610	Octubre	Octubre 2006	Mujeres	20	Comunidad de Calatayud	Temporal	Obra o servicio	Obra o servicio	119
2006	200610	Octubre	Octubre 2006	Hombres	20	Comunidad de Calatayud	Temporal	Eventual por circunstancias de la producción	Eventual producción	212
2006	200610	Octubre	Octubre 2006	Mujeres	20	Comunidad de Calatayud	Temporal	Eventual por circunstancias de la producción	Eventual producción	218
2006	200610	Octubre	Octubre 2006	Hombres	20	Comunidad de Calatayud	Temporal	Interinidad	Interinidad	10
2006	200610	Octubre	Octubre 2006	Mujeres	20	Comunidad de Calatayud	Temporal	Interinidad	Interinidad	47
2006	200610	Octubre	Octubre 2006	Hombres	20	Comunidad de Calatayud	Temporal	Ligados a la jubilación	Jubilación parcial	2
2006	200610	Octubre	Octubre 2006	Hombres	20	Comunidad de Calatayud	Temporal	Ligados a la jubilación	Relevo	2
2006	200610	Octubre	Octubre 2006	Hombres	20	Comunidad de Calatayud	Temporal	Ligados a la formación	Prácticas	3
2006	200610	Octubre	Octubre 2006	Mujeres	20	Comunidad de Calatayud	Temporal	Ligados a la formación	Prácticas	1
2006	200610	Octubre	Octubre 2006	Hombres	21	Campo de Cariñena	Indefinido	Indefinido	Indef. Fomento	20
2006	200610	Octubre	Octubre 2006	Hombres	21	Campo de Cariñena	Indefinido	Indefinido	Indef. Ordinario	9
2006	200610	Octubre	Octubre 2006	Mujeres	21	Campo de Cariñena	Indefinido	Indefinido	Indef. Fomento	15
2006	200610	Octubre	Octubre 2006	Mujeres	21	Campo de Cariñena	Indefinido	Indefinido	Indef. Ordinario	4
2006	200610	Octubre	Octubre 2006	Hombres	21	Campo de Cariñena	Indefinido	Discapacitados	Minusválidos	1
2006	200610	Octubre	Octubre 2006	Hombres	21	Campo de Cariñena	Temporal	Obra o servicio	Obra o servicio	86
2006	200610	Octubre	Octubre 2006	Mujeres	21	Campo de Cariñena	Temporal	Obra o servicio	Obra o servicio	22
2006	200610	Octubre	Octubre 2006	Hombres	21	Campo de Cariñena	Temporal	Eventual por circunstancias de la producción	Eventual producción	244
2006	200610	Octubre	Octubre 2006	Mujeres	21	Campo de Cariñena	Temporal	Eventual por circunstancias de la producción	Eventual producción	69
2006	200610	Octubre	Octubre 2006	Hombres	21	Campo de Cariñena	Temporal	Interinidad	Interinidad	16
2006	200610	Octubre	Octubre 2006	Mujeres	21	Campo de Cariñena	Temporal	Interinidad	Interinidad	10
2006	200610	Octubre	Octubre 2006	Hombres	21	Campo de Cariñena	Temporal	Ligados a la jubilación	Jubilación parcial	1
2006	200610	Octubre	Octubre 2006	Hombres	21	Campo de Cariñena	Temporal	Ligados a la jubilación	Relevo	1
2006	200610	Octubre	Octubre 2006	Hombres	21	Campo de Cariñena	Temporal	Ligados a la formación	Formación	1
2006	200610	Octubre	Octubre 2006	Mujeres	21	Campo de Cariñena	Temporal	Ligados a la formación	Prácticas	1
2006	200610	Octubre	Octubre 2006	Hombres	22	Campo de Belchite	Indefinido	Indefinido	Indef. Fomento	7
2006	200610	Octubre	Octubre 2006	Hombres	22	Campo de Belchite	Indefinido	Indefinido	Indef. Ordinario	4
2006	200610	Octubre	Octubre 2006	Mujeres	22	Campo de Belchite	Indefinido	Indefinido	Indef. Fomento	4
2006	200610	Octubre	Octubre 2006	Hombres	22	Campo de Belchite	Temporal	Obra o servicio	Obra o servicio	14
2006	200610	Octubre	Octubre 2006	Mujeres	22	Campo de Belchite	Temporal	Obra o servicio	Obra o servicio	2
2006	200610	Octubre	Octubre 2006	Hombres	22	Campo de Belchite	Temporal	Eventual por circunstancias de la producción	Eventual producción	20
2006	200610	Octubre	Octubre 2006	Mujeres	22	Campo de Belchite	Temporal	Eventual por circunstancias de la producción	Eventual producción	11
2006	200610	Octubre	Octubre 2006	Mujeres	22	Campo de Belchite	Temporal	Interinidad	Interinidad	3
2006	200610	Octubre	Octubre 2006	Hombres	22	Campo de Belchite	Temporal	Otros	Otros	1
2006	200610	Octubre	Octubre 2006	Hombres	23	Bajo Martín	Indefinido	Indefinido	Indef. Fomento	14
2006	200610	Octubre	Octubre 2006	Hombres	23	Bajo Martín	Indefinido	Indefinido	Indef. Ordinario	1
2006	200610	Octubre	Octubre 2006	Mujeres	23	Bajo Martín	Indefinido	Indefinido	Indef. Fomento	5
2006	200610	Octubre	Octubre 2006	Hombres	23	Bajo Martín	Temporal	Obra o servicio	Obra o servicio	42
2006	200610	Octubre	Octubre 2006	Mujeres	23	Bajo Martín	Temporal	Obra o servicio	Obra o servicio	23
2006	200610	Octubre	Octubre 2006	Hombres	23	Bajo Martín	Temporal	Eventual por circunstancias de la producción	Eventual producción	25
2006	200610	Octubre	Octubre 2006	Mujeres	23	Bajo Martín	Temporal	Eventual por circunstancias de la producción	Eventual producción	12
2006	200610	Octubre	Octubre 2006	Hombres	23	Bajo Martín	Temporal	Interinidad	Interinidad	2
2006	200610	Octubre	Octubre 2006	Mujeres	23	Bajo Martín	Temporal	Interinidad	Interinidad	1
2006	200610	Octubre	Octubre 2006	Hombres	23	Bajo Martín	Temporal	Ligados a la jubilación	Relevo	1
2006	200610	Octubre	Octubre 2006	Hombres	24	Campo de Daroca	Indefinido	Indefinido	Indef. Fomento	3
2006	200610	Octubre	Octubre 2006	Hombres	24	Campo de Daroca	Indefinido	Indefinido	Indef. Ordinario	1
2006	200610	Octubre	Octubre 2006	Mujeres	24	Campo de Daroca	Indefinido	Indefinido	Indef. Fomento	5
2006	200610	Octubre	Octubre 2006	Mujeres	24	Campo de Daroca	Indefinido	Indefinido	Indef. Ordinario	2
2006	200610	Octubre	Octubre 2006	Hombres	24	Campo de Daroca	Temporal	Obra o servicio	Obra o servicio	24
2006	200610	Octubre	Octubre 2006	Mujeres	24	Campo de Daroca	Temporal	Obra o servicio	Obra o servicio	6
2006	200610	Octubre	Octubre 2006	Hombres	24	Campo de Daroca	Temporal	Eventual por circunstancias de la producción	Eventual producción	5
2006	200610	Octubre	Octubre 2006	Mujeres	24	Campo de Daroca	Temporal	Eventual por circunstancias de la producción	Eventual producción	20
2006	200610	Octubre	Octubre 2006	Hombres	24	Campo de Daroca	Temporal	Interinidad	Interinidad	1
2006	200610	Octubre	Octubre 2006	Mujeres	24	Campo de Daroca	Temporal	Interinidad	Interinidad	3
2006	200610	Octubre	Octubre 2006	Mujeres	24	Campo de Daroca	Temporal	Ligados a la jubilación	Jubilación parcial	1
2006	200610	Octubre	Octubre 2006	Hombres	25	Jiloca	Indefinido	Indefinido	Indef. Fomento	18
2006	200610	Octubre	Octubre 2006	Hombres	25	Jiloca	Indefinido	Indefinido	Indef. Ordinario	5
2006	200610	Octubre	Octubre 2006	Mujeres	25	Jiloca	Indefinido	Indefinido	Indef. Fomento	15
2006	200610	Octubre	Octubre 2006	Mujeres	25	Jiloca	Indefinido	Indefinido	Indef. Ordinario	6
2006	200610	Octubre	Octubre 2006	Hombres	25	Jiloca	Temporal	Obra o servicio	Obra o servicio	95
2006	200610	Octubre	Octubre 2006	Mujeres	25	Jiloca	Temporal	Obra o servicio	Obra o servicio	37
2006	200610	Octubre	Octubre 2006	Hombres	25	Jiloca	Temporal	Eventual por circunstancias de la producción	Eventual producción	32
2006	200610	Octubre	Octubre 2006	Mujeres	25	Jiloca	Temporal	Eventual por circunstancias de la producción	Eventual producción	26
2006	200610	Octubre	Octubre 2006	Hombres	25	Jiloca	Temporal	Interinidad	Interinidad	1
2006	200610	Octubre	Octubre 2006	Mujeres	25	Jiloca	Temporal	Interinidad	Interinidad	10
2006	200610	Octubre	Octubre 2006	Hombres	26	Cuencas Mineras	Indefinido	Indefinido	Indef. Fomento	12
2006	200610	Octubre	Octubre 2006	Hombres	26	Cuencas Mineras	Indefinido	Indefinido	Indef. Ordinario	4
2006	200610	Octubre	Octubre 2006	Mujeres	26	Cuencas Mineras	Indefinido	Indefinido	Indef. Fomento	4
2006	200610	Octubre	Octubre 2006	Hombres	26	Cuencas Mineras	Temporal	Obra o servicio	Obra o servicio	22
2006	200610	Octubre	Octubre 2006	Mujeres	26	Cuencas Mineras	Temporal	Obra o servicio	Obra o servicio	29
2006	200610	Octubre	Octubre 2006	Hombres	26	Cuencas Mineras	Temporal	Eventual por circunstancias de la producción	Eventual producción	28
2006	200610	Octubre	Octubre 2006	Mujeres	26	Cuencas Mineras	Temporal	Eventual por circunstancias de la producción	Eventual producción	22
2006	200610	Octubre	Octubre 2006	Hombres	26	Cuencas Mineras	Temporal	Interinidad	Interinidad	2
2006	200610	Octubre	Octubre 2006	Mujeres	26	Cuencas Mineras	Temporal	Interinidad	Interinidad	16
2006	200610	Octubre	Octubre 2006	Mujeres	26	Cuencas Mineras	Temporal	Ligados a la formación	Formación	2
2006	200610	Octubre	Octubre 2006	Hombres	27	Andorra-Sierra de Arcos	Indefinido	Indefinido	Indef. Fomento	18
2006	200610	Octubre	Octubre 2006	Hombres	27	Andorra-Sierra de Arcos	Indefinido	Indefinido	Indef. Ordinario	5
2006	200610	Octubre	Octubre 2006	Mujeres	27	Andorra-Sierra de Arcos	Indefinido	Indefinido	Indef. Fomento	15
2006	200610	Octubre	Octubre 2006	Mujeres	27	Andorra-Sierra de Arcos	Indefinido	Indefinido	Indef. Ordinario	3
2006	200610	Octubre	Octubre 2006	Hombres	27	Andorra-Sierra de Arcos	Indefinido	Discapacitados	Minusválidos	1
2006	200610	Octubre	Octubre 2006	Hombres	27	Andorra-Sierra de Arcos	Temporal	Obra o servicio	Obra o servicio	93
2006	200610	Octubre	Octubre 2006	Mujeres	27	Andorra-Sierra de Arcos	Temporal	Obra o servicio	Obra o servicio	45
2006	200610	Octubre	Octubre 2006	Hombres	27	Andorra-Sierra de Arcos	Temporal	Eventual por circunstancias de la producción	Eventual producción	27
2006	200610	Octubre	Octubre 2006	Mujeres	27	Andorra-Sierra de Arcos	Temporal	Eventual por circunstancias de la producción	Eventual producción	27
2006	200610	Octubre	Octubre 2006	Hombres	27	Andorra-Sierra de Arcos	Temporal	Interinidad	Interinidad	2
2006	200610	Octubre	Octubre 2006	Mujeres	27	Andorra-Sierra de Arcos	Temporal	Interinidad	Interinidad	17
2006	200610	Octubre	Octubre 2006	Hombres	27	Andorra-Sierra de Arcos	Temporal	Ligados a la jubilación	Jubilación parcial	1
2006	200610	Octubre	Octubre 2006	Hombres	27	Andorra-Sierra de Arcos	Temporal	Ligados a la jubilación	Relevo	2
2006	200610	Octubre	Octubre 2006	Hombres	27	Andorra-Sierra de Arcos	Temporal	Ligados a la formación	Formación	2
2006	200610	Octubre	Octubre 2006	Hombres	28	Bajo Aragón	Indefinido	Indefinido	Indef. Fomento	87
2006	200610	Octubre	Octubre 2006	Hombres	28	Bajo Aragón	Indefinido	Indefinido	Indef. Ordinario	14
2006	200610	Octubre	Octubre 2006	Mujeres	28	Bajo Aragón	Indefinido	Indefinido	Indef. Fomento	37
2006	200610	Octubre	Octubre 2006	Mujeres	28	Bajo Aragón	Indefinido	Indefinido	Indef. Ordinario	13
2006	200610	Octubre	Octubre 2006	Hombres	28	Bajo Aragón	Indefinido	Discapacitados	Minusválidos	1
2006	200610	Octubre	Octubre 2006	Hombres	28	Bajo Aragón	Temporal	Obra o servicio	Obra o servicio	177
2006	200610	Octubre	Octubre 2006	Mujeres	28	Bajo Aragón	Temporal	Obra o servicio	Obra o servicio	170
2006	200610	Octubre	Octubre 2006	Hombres	28	Bajo Aragón	Temporal	Eventual por circunstancias de la producción	Eventual producción	154
2006	200610	Octubre	Octubre 2006	Mujeres	28	Bajo Aragón	Temporal	Eventual por circunstancias de la producción	Eventual producción	155
2006	200610	Octubre	Octubre 2006	Hombres	28	Bajo Aragón	Temporal	Interinidad	Interinidad	10
2006	200610	Octubre	Octubre 2006	Mujeres	28	Bajo Aragón	Temporal	Interinidad	Interinidad	51
2006	200610	Octubre	Octubre 2006	Hombres	28	Bajo Aragón	Temporal	Ligados a la jubilación	Jubilación parcial	1
2006	200610	Octubre	Octubre 2006	Hombres	28	Bajo Aragón	Temporal	Ligados a la jubilación	Relevo	1
2006	200610	Octubre	Octubre 2006	Hombres	28	Bajo Aragón	Temporal	Ligados a la formación	Formación	3
2006	200610	Octubre	Octubre 2006	Hombres	28	Bajo Aragón	Temporal	Ligados a la formación	Prácticas	1
2006	200610	Octubre	Octubre 2006	Mujeres	28	Bajo Aragón	Temporal	Ligados a la formación	Prácticas	1
2006	200610	Octubre	Octubre 2006	Hombres	28	Bajo Aragón	Temporal	Otros	Otros	2
2006	200610	Octubre	Octubre 2006	Hombres	29	Comunidad de Teruel	Indefinido	Indefinido	Indef. Fomento	71
2006	200610	Octubre	Octubre 2006	Hombres	29	Comunidad de Teruel	Indefinido	Indefinido	Indef. Ordinario	29
2006	200610	Octubre	Octubre 2006	Mujeres	29	Comunidad de Teruel	Indefinido	Indefinido	Indef. Fomento	66
2006	200610	Octubre	Octubre 2006	Mujeres	29	Comunidad de Teruel	Indefinido	Indefinido	Indef. Ordinario	32
2006	200610	Octubre	Octubre 2006	Hombres	29	Comunidad de Teruel	Indefinido	Discapacitados	Minusválidos	1
2006	200610	Octubre	Octubre 2006	Hombres	29	Comunidad de Teruel	Temporal	Obra o servicio	Obra o servicio	269
2006	200610	Octubre	Octubre 2006	Mujeres	29	Comunidad de Teruel	Temporal	Obra o servicio	Obra o servicio	160
2006	200610	Octubre	Octubre 2006	Hombres	29	Comunidad de Teruel	Temporal	Eventual por circunstancias de la producción	Eventual producción	307
2006	200610	Octubre	Octubre 2006	Mujeres	29	Comunidad de Teruel	Temporal	Eventual por circunstancias de la producción	Eventual producción	252
2006	200610	Octubre	Octubre 2006	Hombres	29	Comunidad de Teruel	Temporal	Interinidad	Interinidad	25
2006	200610	Octubre	Octubre 2006	Mujeres	29	Comunidad de Teruel	Temporal	Interinidad	Interinidad	123
2006	200610	Octubre	Octubre 2006	Hombres	29	Comunidad de Teruel	Temporal	Discapacitados	Temp. Minusv	3
2006	200610	Octubre	Octubre 2006	Mujeres	29	Comunidad de Teruel	Temporal	Discapacitados	Temp. Minusv	2
2006	200610	Octubre	Octubre 2006	Hombres	29	Comunidad de Teruel	Temporal	Ligados a la jubilación	Jubilación parcial	1
2006	200610	Octubre	Octubre 2006	Hombres	29	Comunidad de Teruel	Temporal	Ligados a la jubilación	Relevo	1
2006	200610	Octubre	Octubre 2006	Hombres	29	Comunidad de Teruel	Temporal	Ligados a la jubilación	Sust. Jubilación	1
2006	200610	Octubre	Octubre 2006	Mujeres	29	Comunidad de Teruel	Temporal	Ligados a la jubilación	Jubilación parcial	1
2006	200610	Octubre	Octubre 2006	Mujeres	29	Comunidad de Teruel	Temporal	Ligados a la jubilación	Relevo	2
2006	200610	Octubre	Octubre 2006	Hombres	29	Comunidad de Teruel	Temporal	Ligados a la formación	Formación	4
2006	200610	Octubre	Octubre 2006	Hombres	29	Comunidad de Teruel	Temporal	Ligados a la formación	Prácticas	2
2006	200610	Octubre	Octubre 2006	Mujeres	29	Comunidad de Teruel	Temporal	Ligados a la formación	Formación	1
2006	200610	Octubre	Octubre 2006	Mujeres	29	Comunidad de Teruel	Temporal	Ligados a la formación	Prácticas	4
2006	200610	Octubre	Octubre 2006	Hombres	29	Comunidad de Teruel	Temporal	Otros	Otros	2
2006	200610	Octubre	Octubre 2006	Mujeres	29	Comunidad de Teruel	Temporal	Otros	Otros	1
2006	200610	Octubre	Octubre 2006	Hombres	30	Maestrazgo	Indefinido	Indefinido	Indef. Fomento	11
2006	200610	Octubre	Octubre 2006	Hombres	30	Maestrazgo	Indefinido	Indefinido	Indef. Ordinario	1
2006	200610	Octubre	Octubre 2006	Mujeres	30	Maestrazgo	Indefinido	Indefinido	Indef. Fomento	4
2006	200610	Octubre	Octubre 2006	Mujeres	30	Maestrazgo	Indefinido	Indefinido	Indef. Ordinario	1
2006	200610	Octubre	Octubre 2006	Hombres	30	Maestrazgo	Temporal	Obra o servicio	Obra o servicio	31
2006	200610	Octubre	Octubre 2006	Mujeres	30	Maestrazgo	Temporal	Obra o servicio	Obra o servicio	21
2006	200610	Octubre	Octubre 2006	Hombres	30	Maestrazgo	Temporal	Eventual por circunstancias de la producción	Eventual producción	18
2006	200610	Octubre	Octubre 2006	Mujeres	30	Maestrazgo	Temporal	Eventual por circunstancias de la producción	Eventual producción	2
2006	200610	Octubre	Octubre 2006	Hombres	30	Maestrazgo	Temporal	Interinidad	Interinidad	1
2006	200610	Octubre	Octubre 2006	Mujeres	30	Maestrazgo	Temporal	Interinidad	Interinidad	1
2006	200610	Octubre	Octubre 2006	Hombres	30	Maestrazgo	Temporal	Ligados a la jubilación	Jubilación parcial	1
2006	200610	Octubre	Octubre 2006	Hombres	30	Maestrazgo	Temporal	Ligados a la jubilación	Relevo	1
2006	200610	Octubre	Octubre 2006	Hombres	31	Sierra de Albarracín	Indefinido	Indefinido	Indef. Fomento	6
2006	200610	Octubre	Octubre 2006	Hombres	31	Sierra de Albarracín	Indefinido	Indefinido	Indef. Ordinario	3
2006	200610	Octubre	Octubre 2006	Mujeres	31	Sierra de Albarracín	Indefinido	Indefinido	Indef. Fomento	5
2006	200610	Octubre	Octubre 2006	Mujeres	31	Sierra de Albarracín	Indefinido	Indefinido	Indef. Ordinario	3
2006	200610	Octubre	Octubre 2006	Hombres	31	Sierra de Albarracín	Temporal	Obra o servicio	Obra o servicio	12
2006	200610	Octubre	Octubre 2006	Mujeres	31	Sierra de Albarracín	Temporal	Obra o servicio	Obra o servicio	9
2006	200610	Octubre	Octubre 2006	Hombres	31	Sierra de Albarracín	Temporal	Eventual por circunstancias de la producción	Eventual producción	13
2006	200610	Octubre	Octubre 2006	Mujeres	31	Sierra de Albarracín	Temporal	Eventual por circunstancias de la producción	Eventual producción	20
2006	200610	Octubre	Octubre 2006	Hombres	31	Sierra de Albarracín	Temporal	Interinidad	Interinidad	2
2006	200610	Octubre	Octubre 2006	Mujeres	31	Sierra de Albarracín	Temporal	Interinidad	Interinidad	4
2006	200610	Octubre	Octubre 2006	Hombres	32	Gúdar-Javalambre	Indefinido	Indefinido	Indef. Fomento	14
2006	200610	Octubre	Octubre 2006	Hombres	32	Gúdar-Javalambre	Indefinido	Indefinido	Indef. Ordinario	4
2006	200610	Octubre	Octubre 2006	Mujeres	32	Gúdar-Javalambre	Indefinido	Indefinido	Indef. Fomento	13
2006	200610	Octubre	Octubre 2006	Mujeres	32	Gúdar-Javalambre	Indefinido	Indefinido	Indef. Ordinario	9
2006	200610	Octubre	Octubre 2006	Hombres	32	Gúdar-Javalambre	Temporal	Obra o servicio	Obra o servicio	75
2006	200610	Octubre	Octubre 2006	Mujeres	32	Gúdar-Javalambre	Temporal	Obra o servicio	Obra o servicio	23
2006	200610	Octubre	Octubre 2006	Hombres	32	Gúdar-Javalambre	Temporal	Eventual por circunstancias de la producción	Eventual producción	31
2006	200610	Octubre	Octubre 2006	Mujeres	32	Gúdar-Javalambre	Temporal	Eventual por circunstancias de la producción	Eventual producción	43
2006	200610	Octubre	Octubre 2006	Hombres	32	Gúdar-Javalambre	Temporal	Interinidad	Interinidad	1
2006	200610	Octubre	Octubre 2006	Mujeres	32	Gúdar-Javalambre	Temporal	Interinidad	Interinidad	5
2006	200610	Octubre	Octubre 2006	Hombres	33	Matarraña / Matarranya	Indefinido	Indefinido	Indef. Fomento	11
2006	200610	Octubre	Octubre 2006	Hombres	33	Matarraña / Matarranya	Indefinido	Indefinido	Indef. Ordinario	4
2006	200610	Octubre	Octubre 2006	Mujeres	33	Matarraña / Matarranya	Indefinido	Indefinido	Indef. Fomento	6
2006	200610	Octubre	Octubre 2006	Mujeres	33	Matarraña / Matarranya	Indefinido	Indefinido	Indef. Ordinario	1
2006	200610	Octubre	Octubre 2006	Hombres	33	Matarraña / Matarranya	Temporal	Obra o servicio	Obra o servicio	57
2006	200610	Octubre	Octubre 2006	Mujeres	33	Matarraña / Matarranya	Temporal	Obra o servicio	Obra o servicio	18
2006	200610	Octubre	Octubre 2006	Hombres	33	Matarraña / Matarranya	Temporal	Eventual por circunstancias de la producción	Eventual producción	21
2006	200610	Octubre	Octubre 2006	Mujeres	33	Matarraña / Matarranya	Temporal	Eventual por circunstancias de la producción	Eventual producción	18
2006	200610	Octubre	Octubre 2006	Hombres	33	Matarraña / Matarranya	Temporal	Interinidad	Interinidad	1
2006	200610	Octubre	Octubre 2006	Mujeres	33	Matarraña / Matarranya	Temporal	Interinidad	Interinidad	11
2006	200610	Octubre	Octubre 2006	Mujeres	33	Matarraña / Matarranya	Temporal	Ligados a la jubilación	Jubilación parcial	1
2006	200610	Octubre	Octubre 2006	Mujeres	33	Matarraña / Matarranya	Temporal	Ligados a la jubilación	Relevo	1
2006	200609	Septiembre	Septiembre 2006	Hombres	01	La Jacetania	Indefinido	Indefinido	Indef. Fomento	18
2006	200609	Septiembre	Septiembre 2006	Hombres	01	La Jacetania	Indefinido	Indefinido	Indef. Ordinario	8
2006	200609	Septiembre	Septiembre 2006	Mujeres	01	La Jacetania	Indefinido	Indefinido	Indef. Fomento	22
2006	200609	Septiembre	Septiembre 2006	Mujeres	01	La Jacetania	Indefinido	Indefinido	Indef. Ordinario	9
2006	200609	Septiembre	Septiembre 2006	Hombres	01	La Jacetania	Temporal	Obra o servicio	Obra o servicio	121
2006	200609	Septiembre	Septiembre 2006	Mujeres	01	La Jacetania	Temporal	Obra o servicio	Obra o servicio	64
2006	200609	Septiembre	Septiembre 2006	Hombres	01	La Jacetania	Temporal	Eventual por circunstancias de la producción	Eventual producción	76
2006	200609	Septiembre	Septiembre 2006	Mujeres	01	La Jacetania	Temporal	Eventual por circunstancias de la producción	Eventual producción	84
2006	200609	Septiembre	Septiembre 2006	Hombres	01	La Jacetania	Temporal	Interinidad	Interinidad	1
2006	200609	Septiembre	Septiembre 2006	Mujeres	01	La Jacetania	Temporal	Interinidad	Interinidad	26
2006	200609	Septiembre	Septiembre 2006	Mujeres	01	La Jacetania	Temporal	Discapacitados	Temp. Minusv	1
2006	200609	Septiembre	Septiembre 2006	Hombres	01	La Jacetania	Temporal	Ligados a la jubilación	Relevo	1
2006	200609	Septiembre	Septiembre 2006	Mujeres	01	La Jacetania	Temporal	Ligados a la jubilación	Jubilación parcial	1
2006	200609	Septiembre	Septiembre 2006	Mujeres	01	La Jacetania	Temporal	Ligados a la jubilación	Relevo	1
2006	200609	Septiembre	Septiembre 2006	Hombres	02	Alto Gállego	Indefinido	Indefinido	Indef. Fomento	22
2006	200609	Septiembre	Septiembre 2006	Hombres	02	Alto Gállego	Indefinido	Indefinido	Indef. Ordinario	11
2006	200609	Septiembre	Septiembre 2006	Mujeres	02	Alto Gállego	Indefinido	Indefinido	Indef. Fomento	32
2006	200609	Septiembre	Septiembre 2006	Mujeres	02	Alto Gállego	Indefinido	Indefinido	Indef. Ordinario	12
2006	200609	Septiembre	Septiembre 2006	Hombres	02	Alto Gállego	Temporal	Obra o servicio	Obra o servicio	240
2006	200609	Septiembre	Septiembre 2006	Mujeres	02	Alto Gállego	Temporal	Obra o servicio	Obra o servicio	46
2006	200609	Septiembre	Septiembre 2006	Hombres	02	Alto Gállego	Temporal	Eventual por circunstancias de la producción	Eventual producción	65
2006	200609	Septiembre	Septiembre 2006	Mujeres	02	Alto Gállego	Temporal	Eventual por circunstancias de la producción	Eventual producción	84
2006	200609	Septiembre	Septiembre 2006	Hombres	02	Alto Gállego	Temporal	Interinidad	Interinidad	1
2006	200609	Septiembre	Septiembre 2006	Mujeres	02	Alto Gállego	Temporal	Interinidad	Interinidad	9
2006	200609	Septiembre	Septiembre 2006	Hombres	02	Alto Gállego	Temporal	Ligados a la jubilación	Jubilación parcial	1
2006	200609	Septiembre	Septiembre 2006	Hombres	02	Alto Gállego	Temporal	Ligados a la jubilación	Relevo	1
2006	200609	Septiembre	Septiembre 2006	Hombres	02	Alto Gállego	Temporal	Ligados a la formación	Prácticas	1
2006	200609	Septiembre	Septiembre 2006	Mujeres	02	Alto Gállego	Temporal	Ligados a la formación	Formación	1
2006	200609	Septiembre	Septiembre 2006	Hombres	03	Sobrarbe	Indefinido	Indefinido	Indef. Fomento	4
2006	200609	Septiembre	Septiembre 2006	Mujeres	03	Sobrarbe	Indefinido	Indefinido	Indef. Fomento	7
2006	200609	Septiembre	Septiembre 2006	Hombres	03	Sobrarbe	Temporal	Obra o servicio	Obra o servicio	28
2006	200609	Septiembre	Septiembre 2006	Mujeres	03	Sobrarbe	Temporal	Obra o servicio	Obra o servicio	33
2006	200609	Septiembre	Septiembre 2006	Hombres	03	Sobrarbe	Temporal	Eventual por circunstancias de la producción	Eventual producción	29
2006	200609	Septiembre	Septiembre 2006	Mujeres	03	Sobrarbe	Temporal	Eventual por circunstancias de la producción	Eventual producción	22
2006	200609	Septiembre	Septiembre 2006	Mujeres	03	Sobrarbe	Temporal	Interinidad	Interinidad	4
2006	200609	Septiembre	Septiembre 2006	Hombres	03	Sobrarbe	Temporal	Ligados a la formación	Formación	1
2006	200609	Septiembre	Septiembre 2006	Mujeres	03	Sobrarbe	Temporal	Otros	Otros	3
2006	200609	Septiembre	Septiembre 2006	Hombres	04	La Ribagorza	Indefinido	Indefinido	Indef. Fomento	17
2006	200609	Septiembre	Septiembre 2006	Hombres	04	La Ribagorza	Indefinido	Indefinido	Indef. Ordinario	5
2006	200609	Septiembre	Septiembre 2006	Mujeres	04	La Ribagorza	Indefinido	Indefinido	Indef. Fomento	11
2006	200609	Septiembre	Septiembre 2006	Mujeres	04	La Ribagorza	Indefinido	Indefinido	Indef. Ordinario	4
2006	200609	Septiembre	Septiembre 2006	Hombres	04	La Ribagorza	Temporal	Obra o servicio	Obra o servicio	72
2006	200609	Septiembre	Septiembre 2006	Mujeres	04	La Ribagorza	Temporal	Obra o servicio	Obra o servicio	54
2006	200609	Septiembre	Septiembre 2006	Hombres	04	La Ribagorza	Temporal	Eventual por circunstancias de la producción	Eventual producción	32
2006	200609	Septiembre	Septiembre 2006	Mujeres	04	La Ribagorza	Temporal	Eventual por circunstancias de la producción	Eventual producción	40
2006	200609	Septiembre	Septiembre 2006	Hombres	04	La Ribagorza	Temporal	Interinidad	Interinidad	3
2006	200609	Septiembre	Septiembre 2006	Mujeres	04	La Ribagorza	Temporal	Interinidad	Interinidad	14
2006	200609	Septiembre	Septiembre 2006	Mujeres	04	La Ribagorza	Temporal	Discapacitados	Temp. Minusv	1
2006	200609	Septiembre	Septiembre 2006	Hombres	04	La Ribagorza	Temporal	Ligados a la formación	Formación	2
2006	200609	Septiembre	Septiembre 2006	Hombres	04	La Ribagorza	Temporal	Otros	Otros	1
2006	200609	Septiembre	Septiembre 2006	Hombres	05	Cinco Villas	Indefinido	Indefinido	Indef. Fomento	39
2006	200609	Septiembre	Septiembre 2006	Hombres	05	Cinco Villas	Indefinido	Indefinido	Indef. Ordinario	9
2006	200609	Septiembre	Septiembre 2006	Mujeres	05	Cinco Villas	Indefinido	Indefinido	Indef. Fomento	19
2006	200609	Septiembre	Septiembre 2006	Mujeres	05	Cinco Villas	Indefinido	Indefinido	Indef. Ordinario	26
2006	200609	Septiembre	Septiembre 2006	Hombres	05	Cinco Villas	Indefinido	Discapacitados	Minusválidos	1
2006	200609	Septiembre	Septiembre 2006	Hombres	05	Cinco Villas	Temporal	Obra o servicio	Obra o servicio	206
2006	200609	Septiembre	Septiembre 2006	Mujeres	05	Cinco Villas	Temporal	Obra o servicio	Obra o servicio	85
2006	200609	Septiembre	Septiembre 2006	Hombres	05	Cinco Villas	Temporal	Eventual por circunstancias de la producción	Eventual producción	84
2006	200609	Septiembre	Septiembre 2006	Mujeres	05	Cinco Villas	Temporal	Eventual por circunstancias de la producción	Eventual producción	197
