Comarca código	Comarca nombre	Año	Siglas	Votos	Candidatura
03	Sobrarbe	2008	FA	1,0	FALANGE AUTENTICA
03	Sobrarbe	2008	PH	0,0	PARTIDO HUMANISTA
03	Sobrarbe	2008	AES	1,0	ALTERNATIVA ESPAÑOLA
03	Sobrarbe	2008	FRENTE	0,0	FRENTE ESPAÑOL
03	Sobrarbe	2008	E-2000	0,0	ESPAÑA 2000
03	Sobrarbe	2008	PCTR	0,0	PARTIDO CENTRISTA
04	La Ribagorza	2008	PSOE	3346,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL
04	La Ribagorza	2008	PP	2874,0	PARTIDO POPULAR
04	La Ribagorza	2008	PAR	474,0	PARTIDO ARAGONES
04	La Ribagorza	2008	CHA	250,0	CHUNTA ARAGONESISTA
04	La Ribagorza	2008	IU	220,0	IZQUIERDA UNIDA-ALTERNATIVA
04	La Ribagorza	2008	UPyD	75,0	UNION PROGRESO Y DEMOCRACIA
04	La Ribagorza	2008	LV	32,0	LOS VERDES-GRUPO VERDE
04	La Ribagorza	2008	PACMA	18,0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL
04	La Ribagorza	2008	C's	10,0	CIUDADANOS-PARTIDO DE LA CIUDADANIA
04	La Ribagorza	2008	Cenb	11,0	CIUDADANOS EN BLANCO
04	La Ribagorza	2008	PUM+J	3,0	POR UN MUNDO MAS JUSTO
04	La Ribagorza	2008	pCUA	4,0	PARTIDO CIUDADANOS UNIDOS DE ARAGON
04	La Ribagorza	2008	DN	3,0	DEMOCRACIA NACIONAL
04	La Ribagorza	2008	PSD-FIA	6,0	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON
04	La Ribagorza	2008	FE de las JONS	6,0	FALANGE ESPAÑOLA DE LAS JONS
04	La Ribagorza	2008	PFyV	1,0	PARTIDO FAMILIA Y VIDA
04	La Ribagorza	2008	PCPE	8,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
04	La Ribagorza	2008	AuN	2,0	ALIANZA NACIONAL
04	La Ribagorza	2008	FA	1,0	FALANGE AUTENTICA
04	La Ribagorza	2008	PH	3,0	PARTIDO HUMANISTA
04	La Ribagorza	2008	AES	0,0	ALTERNATIVA ESPAÑOLA
04	La Ribagorza	2008	FRENTE	0,0	FRENTE ESPAÑOL
04	La Ribagorza	2008	E-2000	0,0	ESPAÑA 2000
04	La Ribagorza	2008	PCTR	0,0	PARTIDO CENTRISTA
05	Cinco Villas	2008	PSOE	10243,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL
05	Cinco Villas	2008	PP	6279,0	PARTIDO POPULAR
05	Cinco Villas	2008	PAR	1185,0	PARTIDO ARAGONES
05	Cinco Villas	2008	CHA	671,0	CHUNTA ARAGONESISTA
05	Cinco Villas	2008	IU	636,0	IZQUIERDA UNIDA-ALTERNATIVA
05	Cinco Villas	2008	UPyD	100,0	UNION PROGRESO Y DEMOCRACIA
05	Cinco Villas	2008	LV	17,0	LOS VERDES-GRUPO VERDE
05	Cinco Villas	2008	PACMA	17,0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL
05	Cinco Villas	2008	C's	12,0	CIUDADANOS-PARTIDO DE LA CIUDADANIA
05	Cinco Villas	2008	Cenb	6,0	CIUDADANOS EN BLANCO
05	Cinco Villas	2008	PUM+J	4,0	POR UN MUNDO MAS JUSTO
05	Cinco Villas	2008	pCUA	2,0	PARTIDO CIUDADANOS UNIDOS DE ARAGON
05	Cinco Villas	2008	DN	2,0	DEMOCRACIA NACIONAL
05	Cinco Villas	2008	PSD-FIA	17,0	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON
05	Cinco Villas	2008	FE de las JONS	12,0	FALANGE ESPAÑOLA DE LAS JONS
05	Cinco Villas	2008	PFyV	1,0	PARTIDO FAMILIA Y VIDA
05	Cinco Villas	2008	PCPE	2,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
05	Cinco Villas	2008	AuN	2,0	ALIANZA NACIONAL
05	Cinco Villas	2008	FA	3,0	FALANGE AUTENTICA
05	Cinco Villas	2008	PH	1,0	PARTIDO HUMANISTA
05	Cinco Villas	2008	AES	2,0	ALTERNATIVA ESPAÑOLA
05	Cinco Villas	2008	FRENTE	4,0	FRENTE ESPAÑOL
05	Cinco Villas	2008	E-2000	1,0	ESPAÑA 2000
05	Cinco Villas	2008	PCTR	0,0	PARTIDO CENTRISTA
06	Hoya de Huesca / Plana de Uesca	2008	PSOE	17945,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL
06	Hoya de Huesca / Plana de Uesca	2008	PP	14955,0	PARTIDO POPULAR
06	Hoya de Huesca / Plana de Uesca	2008	PAR	1692,0	PARTIDO ARAGONES
06	Hoya de Huesca / Plana de Uesca	2008	CHA	1153,0	CHUNTA ARAGONESISTA
06	Hoya de Huesca / Plana de Uesca	2008	IU	1255,0	IZQUIERDA UNIDA-ALTERNATIVA
06	Hoya de Huesca / Plana de Uesca	2008	UPyD	875,0	UNION PROGRESO Y DEMOCRACIA
06	Hoya de Huesca / Plana de Uesca	2008	LV	247,0	LOS VERDES-GRUPO VERDE
06	Hoya de Huesca / Plana de Uesca	2008	PACMA	46,0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL
06	Hoya de Huesca / Plana de Uesca	2008	C's	39,0	CIUDADANOS-PARTIDO DE LA CIUDADANIA
06	Hoya de Huesca / Plana de Uesca	2008	Cenb	74,0	CIUDADANOS EN BLANCO
06	Hoya de Huesca / Plana de Uesca	2008	PUM+J	35,0	POR UN MUNDO MAS JUSTO
06	Hoya de Huesca / Plana de Uesca	2008	pCUA	16,0	PARTIDO CIUDADANOS UNIDOS DE ARAGON
06	Hoya de Huesca / Plana de Uesca	2008	DN	21,0	DEMOCRACIA NACIONAL
06	Hoya de Huesca / Plana de Uesca	2008	PSD-FIA	20,0	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON
06	Hoya de Huesca / Plana de Uesca	2008	FE de las JONS	18,0	FALANGE ESPAÑOLA DE LAS JONS
06	Hoya de Huesca / Plana de Uesca	2008	PFyV	16,0	PARTIDO FAMILIA Y VIDA
06	Hoya de Huesca / Plana de Uesca	2008	PCPE	13,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
06	Hoya de Huesca / Plana de Uesca	2008	AuN	13,0	ALIANZA NACIONAL
06	Hoya de Huesca / Plana de Uesca	2008	FA	10,0	FALANGE AUTENTICA
06	Hoya de Huesca / Plana de Uesca	2008	PH	9,0	PARTIDO HUMANISTA
06	Hoya de Huesca / Plana de Uesca	2008	AES	4,0	ALTERNATIVA ESPAÑOLA
06	Hoya de Huesca / Plana de Uesca	2008	FRENTE	0,0	FRENTE ESPAÑOL
06	Hoya de Huesca / Plana de Uesca	2008	E-2000	0,0	ESPAÑA 2000
06	Hoya de Huesca / Plana de Uesca	2008	PCTR	0,0	PARTIDO CENTRISTA
07	Somontano de Barbastro	2008	PSOE	6939,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL
07	Somontano de Barbastro	2008	PP	5844,0	PARTIDO POPULAR
07	Somontano de Barbastro	2008	PAR	495,0	PARTIDO ARAGONES
07	Somontano de Barbastro	2008	CHA	493,0	CHUNTA ARAGONESISTA
07	Somontano de Barbastro	2008	IU	298,0	IZQUIERDA UNIDA-ALTERNATIVA
07	Somontano de Barbastro	2008	UPyD	190,0	UNION PROGRESO Y DEMOCRACIA
07	Somontano de Barbastro	2008	LV	58,0	LOS VERDES-GRUPO VERDE
07	Somontano de Barbastro	2008	PACMA	11,0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL
07	Somontano de Barbastro	2008	C's	17,0	CIUDADANOS-PARTIDO DE LA CIUDADANIA
07	Somontano de Barbastro	2008	Cenb	16,0	CIUDADANOS EN BLANCO
07	Somontano de Barbastro	2008	PUM+J	9,0	POR UN MUNDO MAS JUSTO
07	Somontano de Barbastro	2008	pCUA	6,0	PARTIDO CIUDADANOS UNIDOS DE ARAGON
07	Somontano de Barbastro	2008	DN	11,0	DEMOCRACIA NACIONAL
07	Somontano de Barbastro	2008	PSD-FIA	5,0	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON
07	Somontano de Barbastro	2008	FE de las JONS	4,0	FALANGE ESPAÑOLA DE LAS JONS
07	Somontano de Barbastro	2008	PFyV	6,0	PARTIDO FAMILIA Y VIDA
07	Somontano de Barbastro	2008	PCPE	9,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
07	Somontano de Barbastro	2008	AuN	5,0	ALIANZA NACIONAL
07	Somontano de Barbastro	2008	FA	1,0	FALANGE AUTENTICA
07	Somontano de Barbastro	2008	PH	4,0	PARTIDO HUMANISTA
07	Somontano de Barbastro	2008	AES	3,0	ALTERNATIVA ESPAÑOLA
07	Somontano de Barbastro	2008	FRENTE	0,0	FRENTE ESPAÑOL
07	Somontano de Barbastro	2008	E-2000	0,0	ESPAÑA 2000
07	Somontano de Barbastro	2008	PCTR	0,0	PARTIDO CENTRISTA
08	Cinca Medio	2008	PSOE	6510,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL
08	Cinca Medio	2008	PP	4976,0	PARTIDO POPULAR
08	Cinca Medio	2008	PAR	633,0	PARTIDO ARAGONES
08	Cinca Medio	2008	CHA	408,0	CHUNTA ARAGONESISTA
08	Cinca Medio	2008	IU	528,0	IZQUIERDA UNIDA-ALTERNATIVA
08	Cinca Medio	2008	UPyD	125,0	UNION PROGRESO Y DEMOCRACIA
08	Cinca Medio	2008	LV	30,0	LOS VERDES-GRUPO VERDE
08	Cinca Medio	2008	PACMA	20,0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL
08	Cinca Medio	2008	C's	11,0	CIUDADANOS-PARTIDO DE LA CIUDADANIA
08	Cinca Medio	2008	Cenb	11,0	CIUDADANOS EN BLANCO
08	Cinca Medio	2008	PUM+J	6,0	POR UN MUNDO MAS JUSTO
08	Cinca Medio	2008	pCUA	6,0	PARTIDO CIUDADANOS UNIDOS DE ARAGON
08	Cinca Medio	2008	DN	19,0	DEMOCRACIA NACIONAL
08	Cinca Medio	2008	PSD-FIA	7,0	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON
08	Cinca Medio	2008	FE de las JONS	6,0	FALANGE ESPAÑOLA DE LAS JONS
08	Cinca Medio	2008	PFyV	3,0	PARTIDO FAMILIA Y VIDA
08	Cinca Medio	2008	PCPE	6,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
08	Cinca Medio	2008	AuN	2,0	ALIANZA NACIONAL
08	Cinca Medio	2008	FA	7,0	FALANGE AUTENTICA
08	Cinca Medio	2008	PH	3,0	PARTIDO HUMANISTA
08	Cinca Medio	2008	AES	0,0	ALTERNATIVA ESPAÑOLA
08	Cinca Medio	2008	FRENTE	0,0	FRENTE ESPAÑOL
08	Cinca Medio	2008	E-2000	0,0	ESPAÑA 2000
08	Cinca Medio	2008	PCTR	0,0	PARTIDO CENTRISTA
09	La Litera / La Llitera	2008	PSOE	5326,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL
09	La Litera / La Llitera	2008	PP	4214,0	PARTIDO POPULAR
09	La Litera / La Llitera	2008	PAR	515,0	PARTIDO ARAGONES
09	La Litera / La Llitera	2008	CHA	324,0	CHUNTA ARAGONESISTA
09	La Litera / La Llitera	2008	IU	199,0	IZQUIERDA UNIDA-ALTERNATIVA
09	La Litera / La Llitera	2008	UPyD	63,0	UNION PROGRESO Y DEMOCRACIA
09	La Litera / La Llitera	2008	LV	39,0	LOS VERDES-GRUPO VERDE
09	La Litera / La Llitera	2008	PACMA	18,0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL
09	La Litera / La Llitera	2008	C's	13,0	CIUDADANOS-PARTIDO DE LA CIUDADANIA
09	La Litera / La Llitera	2008	Cenb	16,0	CIUDADANOS EN BLANCO
09	La Litera / La Llitera	2008	PUM+J	4,0	POR UN MUNDO MAS JUSTO
09	La Litera / La Llitera	2008	pCUA	3,0	PARTIDO CIUDADANOS UNIDOS DE ARAGON
09	La Litera / La Llitera	2008	DN	3,0	DEMOCRACIA NACIONAL
09	La Litera / La Llitera	2008	PSD-FIA	4,0	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON
09	La Litera / La Llitera	2008	FE de las JONS	6,0	FALANGE ESPAÑOLA DE LAS JONS
09	La Litera / La Llitera	2008	PFyV	1,0	PARTIDO FAMILIA Y VIDA
09	La Litera / La Llitera	2008	PCPE	6,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
09	La Litera / La Llitera	2008	AuN	1,0	ALIANZA NACIONAL
09	La Litera / La Llitera	2008	FA	7,0	FALANGE AUTENTICA
09	La Litera / La Llitera	2008	PH	0,0	PARTIDO HUMANISTA
09	La Litera / La Llitera	2008	AES	0,0	ALTERNATIVA ESPAÑOLA
09	La Litera / La Llitera	2008	FRENTE	0,0	FRENTE ESPAÑOL
09	La Litera / La Llitera	2008	E-2000	0,0	ESPAÑA 2000
09	La Litera / La Llitera	2008	PCTR	0,0	PARTIDO CENTRISTA
10	Los Monegros	2008	PSOE	6634,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL
10	Los Monegros	2008	PP	5067,0	PARTIDO POPULAR
10	Los Monegros	2008	PAR	1361,0	PARTIDO ARAGONES
10	Los Monegros	2008	CHA	312,0	CHUNTA ARAGONESISTA
10	Los Monegros	2008	IU	255,0	IZQUIERDA UNIDA-ALTERNATIVA
10	Los Monegros	2008	UPyD	92,0	UNION PROGRESO Y DEMOCRACIA
10	Los Monegros	2008	LV	25,0	LOS VERDES-GRUPO VERDE
10	Los Monegros	2008	PACMA	9,0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL
10	Los Monegros	2008	C's	3,0	CIUDADANOS-PARTIDO DE LA CIUDADANIA
10	Los Monegros	2008	Cenb	5,0	CIUDADANOS EN BLANCO
10	Los Monegros	2008	PUM+J	8,0	POR UN MUNDO MAS JUSTO
10	Los Monegros	2008	pCUA	1,0	PARTIDO CIUDADANOS UNIDOS DE ARAGON
10	Los Monegros	2008	DN	2,0	DEMOCRACIA NACIONAL
10	Los Monegros	2008	PSD-FIA	17,0	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON
10	Los Monegros	2008	FE de las JONS	2,0	FALANGE ESPAÑOLA DE LAS JONS
10	Los Monegros	2008	PFyV	3,0	PARTIDO FAMILIA Y VIDA
10	Los Monegros	2008	PCPE	3,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
10	Los Monegros	2008	AuN	0,0	ALIANZA NACIONAL
10	Los Monegros	2008	FA	8,0	FALANGE AUTENTICA
10	Los Monegros	2008	PH	2,0	PARTIDO HUMANISTA
10	Los Monegros	2008	AES	4,0	ALTERNATIVA ESPAÑOLA
10	Los Monegros	2008	FRENTE	1,0	FRENTE ESPAÑOL
10	Los Monegros	2008	E-2000	0,0	ESPAÑA 2000
10	Los Monegros	2008	PCTR	0,0	PARTIDO CENTRISTA
11	Bajo Cinca / Baix Cinca	2008	PSOE	6341,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL
11	Bajo Cinca / Baix Cinca	2008	PP	5537,0	PARTIDO POPULAR
11	Bajo Cinca / Baix Cinca	2008	PAR	626,0	PARTIDO ARAGONES
11	Bajo Cinca / Baix Cinca	2008	CHA	147,0	CHUNTA ARAGONESISTA
11	Bajo Cinca / Baix Cinca	2008	IU	327,0	IZQUIERDA UNIDA-ALTERNATIVA
11	Bajo Cinca / Baix Cinca	2008	UPyD	57,0	UNION PROGRESO Y DEMOCRACIA
11	Bajo Cinca / Baix Cinca	2008	LV	38,0	LOS VERDES-GRUPO VERDE
11	Bajo Cinca / Baix Cinca	2008	PACMA	7,0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL
11	Bajo Cinca / Baix Cinca	2008	C's	12,0	CIUDADANOS-PARTIDO DE LA CIUDADANIA
11	Bajo Cinca / Baix Cinca	2008	Cenb	9,0	CIUDADANOS EN BLANCO
11	Bajo Cinca / Baix Cinca	2008	PUM+J	7,0	POR UN MUNDO MAS JUSTO
11	Bajo Cinca / Baix Cinca	2008	pCUA	6,0	PARTIDO CIUDADANOS UNIDOS DE ARAGON
11	Bajo Cinca / Baix Cinca	2008	DN	7,0	DEMOCRACIA NACIONAL
11	Bajo Cinca / Baix Cinca	2008	PSD-FIA	4,0	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON
11	Bajo Cinca / Baix Cinca	2008	FE de las JONS	13,0	FALANGE ESPAÑOLA DE LAS JONS
11	Bajo Cinca / Baix Cinca	2008	PFyV	11,0	PARTIDO FAMILIA Y VIDA
11	Bajo Cinca / Baix Cinca	2008	PCPE	2,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
11	Bajo Cinca / Baix Cinca	2008	AuN	1,0	ALIANZA NACIONAL
11	Bajo Cinca / Baix Cinca	2008	FA	1,0	FALANGE AUTENTICA
11	Bajo Cinca / Baix Cinca	2008	PH	4,0	PARTIDO HUMANISTA
11	Bajo Cinca / Baix Cinca	2008	AES	4,0	ALTERNATIVA ESPAÑOLA
11	Bajo Cinca / Baix Cinca	2008	FRENTE	0,0	FRENTE ESPAÑOL
11	Bajo Cinca / Baix Cinca	2008	E-2000	1,0	ESPAÑA 2000
11	Bajo Cinca / Baix Cinca	2008	PCTR	0,0	PARTIDO CENTRISTA
12	Tarazona y el Moncayo	2008	PSOE	4145,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL
12	Tarazona y el Moncayo	2008	PP	3522,0	PARTIDO POPULAR
12	Tarazona y el Moncayo	2008	PAR	421,0	PARTIDO ARAGONES
12	Tarazona y el Moncayo	2008	CHA	607,0	CHUNTA ARAGONESISTA
12	Tarazona y el Moncayo	2008	IU	226,0	IZQUIERDA UNIDA-ALTERNATIVA
12	Tarazona y el Moncayo	2008	UPyD	54,0	UNION PROGRESO Y DEMOCRACIA
12	Tarazona y el Moncayo	2008	LV	21,0	LOS VERDES-GRUPO VERDE
12	Tarazona y el Moncayo	2008	PACMA	5,0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL
12	Tarazona y el Moncayo	2008	C's	6,0	CIUDADANOS-PARTIDO DE LA CIUDADANIA
12	Tarazona y el Moncayo	2008	Cenb	5,0	CIUDADANOS EN BLANCO
12	Tarazona y el Moncayo	2008	PUM+J	7,0	POR UN MUNDO MAS JUSTO
12	Tarazona y el Moncayo	2008	pCUA	1,0	PARTIDO CIUDADANOS UNIDOS DE ARAGON
12	Tarazona y el Moncayo	2008	DN	0,0	DEMOCRACIA NACIONAL
12	Tarazona y el Moncayo	2008	PSD-FIA	3,0	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON
12	Tarazona y el Moncayo	2008	FE de las JONS	4,0	FALANGE ESPAÑOLA DE LAS JONS
12	Tarazona y el Moncayo	2008	PFyV	2,0	PARTIDO FAMILIA Y VIDA
12	Tarazona y el Moncayo	2008	PCPE	5,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
12	Tarazona y el Moncayo	2008	AuN	1,0	ALIANZA NACIONAL
12	Tarazona y el Moncayo	2008	FA	6,0	FALANGE AUTENTICA
12	Tarazona y el Moncayo	2008	PH	2,0	PARTIDO HUMANISTA
12	Tarazona y el Moncayo	2008	AES	1,0	ALTERNATIVA ESPAÑOLA
12	Tarazona y el Moncayo	2008	FRENTE	0,0	FRENTE ESPAÑOL
12	Tarazona y el Moncayo	2008	E-2000	2,0	ESPAÑA 2000
12	Tarazona y el Moncayo	2008	PCTR	0,0	PARTIDO CENTRISTA
13	Campo de Borja	2008	PSOE	4665,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL
13	Campo de Borja	2008	PP	2978,0	PARTIDO POPULAR
13	Campo de Borja	2008	PAR	626,0	PARTIDO ARAGONES
13	Campo de Borja	2008	CHA	509,0	CHUNTA ARAGONESISTA
13	Campo de Borja	2008	IU	127,0	IZQUIERDA UNIDA-ALTERNATIVA
13	Campo de Borja	2008	UPyD	37,0	UNION PROGRESO Y DEMOCRACIA
13	Campo de Borja	2008	LV	19,0	LOS VERDES-GRUPO VERDE
13	Campo de Borja	2008	PACMA	8,0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL
13	Campo de Borja	2008	C's	1,0	CIUDADANOS-PARTIDO DE LA CIUDADANIA
13	Campo de Borja	2008	Cenb	1,0	CIUDADANOS EN BLANCO
13	Campo de Borja	2008	PUM+J	5,0	POR UN MUNDO MAS JUSTO
13	Campo de Borja	2008	pCUA	1,0	PARTIDO CIUDADANOS UNIDOS DE ARAGON
13	Campo de Borja	2008	DN	4,0	DEMOCRACIA NACIONAL
13	Campo de Borja	2008	PSD-FIA	8,0	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON
13	Campo de Borja	2008	FE de las JONS	5,0	FALANGE ESPAÑOLA DE LAS JONS
13	Campo de Borja	2008	PFyV	3,0	PARTIDO FAMILIA Y VIDA
13	Campo de Borja	2008	PCPE	2,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
13	Campo de Borja	2008	AuN	1,0	ALIANZA NACIONAL
13	Campo de Borja	2008	FA	1,0	FALANGE AUTENTICA
13	Campo de Borja	2008	PH	1,0	PARTIDO HUMANISTA
13	Campo de Borja	2008	AES	1,0	ALTERNATIVA ESPAÑOLA
13	Campo de Borja	2008	FRENTE	0,0	FRENTE ESPAÑOL
13	Campo de Borja	2008	E-2000	1,0	ESPAÑA 2000
13	Campo de Borja	2008	PCTR	0,0	PARTIDO CENTRISTA
14	Aranda	2008	PSOE	2010,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL
14	Aranda	2008	PP	1840,0	PARTIDO POPULAR
14	Aranda	2008	PAR	400,0	PARTIDO ARAGONES
14	Aranda	2008	CHA	358,0	CHUNTA ARAGONESISTA
14	Aranda	2008	IU	53,0	IZQUIERDA UNIDA-ALTERNATIVA
14	Aranda	2008	UPyD	12,0	UNION PROGRESO Y DEMOCRACIA
14	Aranda	2008	LV	3,0	LOS VERDES-GRUPO VERDE
14	Aranda	2008	PACMA	2,0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL
14	Aranda	2008	C's	2,0	CIUDADANOS-PARTIDO DE LA CIUDADANIA
14	Aranda	2008	Cenb	2,0	CIUDADANOS EN BLANCO
14	Aranda	2008	PUM+J	4,0	POR UN MUNDO MAS JUSTO
14	Aranda	2008	pCUA	0,0	PARTIDO CIUDADANOS UNIDOS DE ARAGON
14	Aranda	2008	DN	1,0	DEMOCRACIA NACIONAL
14	Aranda	2008	PSD-FIA	2,0	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON
14	Aranda	2008	FE de las JONS	0,0	FALANGE ESPAÑOLA DE LAS JONS
14	Aranda	2008	PFyV	0,0	PARTIDO FAMILIA Y VIDA
14	Aranda	2008	PCPE	3,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
14	Aranda	2008	AuN	0,0	ALIANZA NACIONAL
14	Aranda	2008	FA	0,0	FALANGE AUTENTICA
14	Aranda	2008	PH	0,0	PARTIDO HUMANISTA
14	Aranda	2008	AES	0,0	ALTERNATIVA ESPAÑOLA
14	Aranda	2008	FRENTE	0,0	FRENTE ESPAÑOL
14	Aranda	2008	E-2000	0,0	ESPAÑA 2000
14	Aranda	2008	PCTR	0,0	PARTIDO CENTRISTA
15	Ribera Alta del Ebro	2008	PSOE	8101,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL
15	Ribera Alta del Ebro	2008	PP	4560,0	PARTIDO POPULAR
15	Ribera Alta del Ebro	2008	PAR	1019,0	PARTIDO ARAGONES
15	Ribera Alta del Ebro	2008	CHA	1001,0	CHUNTA ARAGONESISTA
15	Ribera Alta del Ebro	2008	IU	445,0	IZQUIERDA UNIDA-ALTERNATIVA
15	Ribera Alta del Ebro	2008	UPyD	69,0	UNION PROGRESO Y DEMOCRACIA
15	Ribera Alta del Ebro	2008	LV	24,0	LOS VERDES-GRUPO VERDE
15	Ribera Alta del Ebro	2008	PACMA	15,0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL
15	Ribera Alta del Ebro	2008	C's	11,0	CIUDADANOS-PARTIDO DE LA CIUDADANIA
15	Ribera Alta del Ebro	2008	Cenb	6,0	CIUDADANOS EN BLANCO
15	Ribera Alta del Ebro	2008	PUM+J	4,0	POR UN MUNDO MAS JUSTO
15	Ribera Alta del Ebro	2008	pCUA	4,0	PARTIDO CIUDADANOS UNIDOS DE ARAGON
15	Ribera Alta del Ebro	2008	DN	10,0	DEMOCRACIA NACIONAL
15	Ribera Alta del Ebro	2008	PSD-FIA	3,0	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON
15	Ribera Alta del Ebro	2008	FE de las JONS	12,0	FALANGE ESPAÑOLA DE LAS JONS
15	Ribera Alta del Ebro	2008	PFyV	6,0	PARTIDO FAMILIA Y VIDA
15	Ribera Alta del Ebro	2008	PCPE	3,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
15	Ribera Alta del Ebro	2008	AuN	0,0	ALIANZA NACIONAL
15	Ribera Alta del Ebro	2008	FA	3,0	FALANGE AUTENTICA
15	Ribera Alta del Ebro	2008	PH	4,0	PARTIDO HUMANISTA
15	Ribera Alta del Ebro	2008	AES	0,0	ALTERNATIVA ESPAÑOLA
15	Ribera Alta del Ebro	2008	FRENTE	3,0	FRENTE ESPAÑOL
15	Ribera Alta del Ebro	2008	E-2000	1,0	ESPAÑA 2000
15	Ribera Alta del Ebro	2008	PCTR	0,0	PARTIDO CENTRISTA
16	Valdejalón	2008	PSOE	6596,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL
16	Valdejalón	2008	PP	6022,0	PARTIDO POPULAR
16	Valdejalón	2008	PAR	1012,0	PARTIDO ARAGONES
16	Valdejalón	2008	CHA	996,0	CHUNTA ARAGONESISTA
16	Valdejalón	2008	IU	239,0	IZQUIERDA UNIDA-ALTERNATIVA
16	Valdejalón	2008	UPyD	63,0	UNION PROGRESO Y DEMOCRACIA
16	Valdejalón	2008	LV	29,0	LOS VERDES-GRUPO VERDE
16	Valdejalón	2008	PACMA	13,0	PARTIDO ANTITAURINO CONTRA EL MALTRATO ANIMAL
16	Valdejalón	2008	C's	13,0	CIUDADANOS-PARTIDO DE LA CIUDADANIA
16	Valdejalón	2008	Cenb	8,0	CIUDADANOS EN BLANCO
16	Valdejalón	2008	PUM+J	2,0	POR UN MUNDO MAS JUSTO
16	Valdejalón	2008	pCUA	9,0	PARTIDO CIUDADANOS UNIDOS DE ARAGON
16	Valdejalón	2008	DN	7,0	DEMOCRACIA NACIONAL
16	Valdejalón	2008	PSD-FIA	5,0	PARTIDO SOCIAL DEMOCRATA-FEDERACION DE LOS INDEPENDIENTES DE ARAGON
16	Valdejalón	2008	FE de las JONS	6,0	FALANGE ESPAÑOLA DE LAS JONS
16	Valdejalón	2008	PFyV	3,0	PARTIDO FAMILIA Y VIDA
16	Valdejalón	2008	PCPE	8,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
16	Valdejalón	2008	AuN	6,0	ALIANZA NACIONAL
